k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      12|[99.92397785722481, 0.234885884432543, 0.2707980879426667, 0.9286950102547036, 99.98274124035359, 0.0975863119715828, 0.2199089666170815, 0.8534647211614712, 100.00786300813574, 0.0717486746929542, 0.2295457695396298, 0.829483252069395, 99.9018227924799, 0.0783896575404007, 0.2133274739358912, 0.6809213782897257, 100.02636801981915, 0.1994073091667506, 0.3790601248383768, 0.2331324441291957, 99.90566565209396, 0.6757512470881126, 0.6571023151685118, 0.067126693545056, 299.91818876233685, 299.93097564571906, 299.98960230947796, 300.05993240173893, 300.0030891326287]|155.9630417696562574|      0.06250000|[300, 96, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=4
      13|[99.92484689899956, 0.2209807180725949, 0.2650287299043498, 0.9204399788700407, 99.98230121667295, 0.1388153421576335, 0.2497278292445587, 0.8528520517215303, 100.00369712833688, 0.0532922774109191, 0.2233333631397714, 0.8207598265363668, 99.90286823129873, 0.0896329004836671, 0.2067620631998996, 0.6874338009075024, 100.02642329386383, 0.200408511154971, 0.3752464348435594, 0.2266262330201937, 99.91001944493318, 0.683191692551494, 0.6569825483025726, 0.070942746920961, 299.92934793877504, 299.9320604313516, 299.9926554370101, 300.0664383403877, 300.0064526050802]|131.0941303607962709|      0.12500000|[325, 104, 13, 39]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      14|[99.92484689899956, 0.2209807180725949, 0.2650287299043498, 0.9204399788700407, 99.98230121667295, 0.1388153421576335, 0.2497278292445587, 0.8528520517215303, 100.00369712833688, 0.0532922774109191, 0.2233333631397714, 0.8207598265363668, 99.90286823129873, 0.0896329004836671, 0.2067620631998996, 0.6874338009075024, 100.02642329386383, 0.200408511154971, 0.3752464348435594, 0.2266262330201937, 99.91001944493318, 0.683191692551494, 0.6569825483025726, 0.070942746920961, 299.92934793877504, 299.9320604313516, 299.9926554370101, 300.0664383403877, 300.0064526050802]|131.0941303607962709|      0.06250000|[350, 112, 14, 42]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      15|[99.92968194331465, 0.2427944997681904, 0.2927996986425369, 0.9171538439117696, 99.97260579155562, 0.1344217704607611, 0.2396268430622727, 0.8501362611466294, 100.00920795618043, 0.0791145389445141, 0.2209445042726757, 0.8205195903212914, 99.90802619707429, 0.0719283750981345, 0.1893124050989623, 0.6861235659501747, 100.04252461192438, 0.194997921955793, 0.3862322393982529, 0.2141809154837823, 99.91278720030982, 0.6796237787952099, 0.6608296011034319, 0.0787624981032139, 299.92824145661405, 299.92431341414647, 299.9956337562693, 300.0780757683477, 300.02013217282064]|111.3723201898099120|      0.12500000|[375, 120, 15, 45]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      16|[99.92968194331465, 0.2427944997681904, 0.2927996986425369, 0.9171538439117696, 99.97260579155562, 0.1344217704607611, 0.2396268430622727, 0.8501362611466294, 100.00920795618043, 0.0791145389445141, 0.2209445042726757, 0.8205195903212914, 99.90802619707429, 0.0719283750981345, 0.1893124050989623, 0.6861235659501747, 100.04252461192438, 0.194997921955793, 0.3862322393982529, 0.2141809154837823, 99.91278720030982, 0.6796237787952099, 0.6608296011034319, 0.0787624981032139, 299.92824145661405, 299.92431341414647, 299.9956337562693, 300.0780757683477, 300.02013217282064]|111.3723201898099120|      0.06250000|[400, 128, 16, 48]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      17|[99.92968194331465, 0.2427944997681904, 0.2927996986425369, 0.9171538439117696, 99.97260579155562, 0.1344217704607611, 0.2396268430622727, 0.8501362611466294, 100.00920795618043, 0.0791145389445141, 0.2209445042726757, 0.8205195903212914, 99.90802619707429, 0.0719283750981345, 0.1893124050989623, 0.6861235659501747, 100.04252461192438, 0.194997921955793, 0.3862322393982529, 0.2141809154837823, 99.91278720030982, 0.6796237787952099, 0.6608296011034319, 0.0787624981032139, 299.92824145661405, 299.92431341414647, 299.9956337562693, 300.0780757683477, 300.02013217282064]|111.3723201898099120|      0.03125000|[425, 136, 17, 51]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      18|[99.93330977554233, 0.2360184349578238, 0.289388924195434, 0.9155695586059367, 99.9725385228334, 0.1461745567183673, 0.2490951989116836, 0.8509135818280545, 100.00032442636972, 0.0687170506160645, 0.2163160875160413, 0.8172955372886211, 99.90411282622082, 0.0810384203330086, 0.1948113959605747, 0.6891488395283694, 100.04670121848105, 0.1860081029665243, 0.3871059747788015, 0.2175438108801252, 99.91440833322058, 0.6763523384636778, 0.661406882424835, 0.0817456590883135, 299.9281762667058, 299.924355681596, 300.00706448390895, 300.0852773208565, 300.01840299884094]|107.9953396596828412|      0.06250000|[450, 144, 18, 54]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      19|[99.93330977554233, 0.2360184349578238, 0.289388924195434, 0.9155695586059367, 99.9725385228334, 0.1461745567183673, 0.2490951989116836, 0.8509135818280545, 100.00032442636972, 0.0687170506160645, 0.2163160875160413, 0.8172955372886211, 99.90411282622082, 0.0810384203330086, 0.1948113959605747, 0.6891488395283694, 100.04670121848105, 0.1860081029665243, 0.3871059747788015, 0.2175438108801252, 99.91440833322058, 0.6763523384636778, 0.661406882424835, 0.0817456590883135, 299.9281762667058, 299.924355681596, 300.00706448390895, 300.0852773208565, 300.01840299884094]|107.9953396596828412|      0.03125000|[475, 152, 19, 57]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      20|[99.9288037715849, 0.2418026035854075, 0.2938884703425812, 0.9241967397680849, 99.97714565781578, 0.1520450781287647, 0.2533358902759952, 0.8516198582819089, 100.00524464089608, 0.0842603837493797, 0.2284452562957625, 0.8196334833216421, 99.89797240075102, 0.079387356596002, 0.1925922020991697, 0.6872221436892517, 100.04456922620119, 0.1887565958669431, 0.3799933661872368, 0.2238239235563581, 99.9224488096827, 0.6730785801138981, 0.6546830176128929, 0.0832162652108594, 299.9271247442795, 299.9284124521916, 300.00698447786357, 300.08801301829385, 300.01235482185257]| 98.2227037826353353|      0.06250000|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      21|[99.92110452654573, 0.2530479892336049, 0.3203909447152534, 0.9327366156136633, 99.98764510842024, 0.1707194665520518, 0.2475975722751687, 0.8685045549830062, 100.01852985603205, 0.1034695386864422, 0.2129802510960378, 0.8056106370886642, 99.8961615222914, 0.075586405529368, 0.2114083646864154, 0.6828896993153327, 100.05283314040416, 0.1926654021006831, 0.3882567525677125, 0.2251217298107285, 99.91744002534526, 0.6659708291331289, 0.6716369980033596, 0.0888722385417859, 299.91885874044425, 299.92946712377113, 300.0010111016634, 300.0848559691233, 300.0238747297792]| 85.7168144468948014|      0.12500000|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      22|[99.92110452654573, 0.2530479892336049, 0.3203909447152534, 0.9327366156136633, 99.98764510842024, 0.1707194665520518, 0.2475975722751687, 0.8685045549830062, 100.01852985603205, 0.1034695386864422, 0.2129802510960378, 0.8056106370886642, 99.8961615222914, 0.075586405529368, 0.2114083646864154, 0.6828896993153327, 100.05283314040416, 0.1926654021006831, 0.3882567525677125, 0.2251217298107285, 99.91744002534526, 0.6659708291331289, 0.6716369980033596, 0.0888722385417859, 299.91885874044425, 299.92946712377113, 300.0010111016634, 300.0848559691233, 300.0238747297792]| 85.7168144468948014|      0.06250000|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      23|[99.9219816784188, 0.2871114700380372, 0.3083385171357042, 0.9501617831687172, 99.9764513850354, 0.1747714140288932, 0.2536694577504617, 0.8738574813723857, 100.00782895935133, 0.1193774357661832, 0.2310541631212457, 0.7986420485975569, 99.89977573752985, 0.0838067710981199, 0.2102972475586715, 0.6965725593726835, 100.06322454782246, 0.1984380462251318, 0.3829211012602173, 0.2111909381710211, 99.91044764941708, 0.6479346014362731, 0.6671956622351063, 0.0895203874509775, 299.90906214499586, 299.92773092482486, 300.0061605762968, 300.09718156721414, 300.0174309304481]| 82.3202842372921850|      0.12500000|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      24|[99.9219816784188, 0.2871114700380372, 0.3083385171357042, 0.9501617831687172, 99.9764513850354, 0.1747714140288932, 0.2536694577504617, 0.8738574813723857, 100.00782895935133, 0.1193774357661832, 0.2310541631212457, 0.7986420485975569, 99.89977573752985, 0.0838067710981199, 0.2102972475586715, 0.6965725593726835, 100.06322454782246, 0.1984380462251318, 0.3829211012602173, 0.2111909381710211, 99.91044764941708, 0.6479346014362731, 0.6671956622351063, 0.0895203874509775, 299.90906214499586, 299.92773092482486, 300.0061605762968, 300.09718156721414, 300.0174309304481]| 82.3202842372921850|      0.06250000|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      25|[99.9219816784188, 0.2871114700380372, 0.3083385171357042, 0.9501617831687172, 99.9764513850354, 0.1747714140288932, 0.2536694577504617, 0.8738574813723857, 100.00782895935133, 0.1193774357661832, 0.2310541631212457, 0.7986420485975569, 99.89977573752985, 0.0838067710981199, 0.2102972475586715, 0.6965725593726835, 100.06322454782246, 0.1984380462251318, 0.3829211012602173, 0.2111909381710211, 99.91044764941708, 0.6479346014362731, 0.6671956622351063, 0.0895203874509775, 299.90906214499586, 299.92773092482486, 300.0061605762968, 300.09718156721414, 300.0174309304481]| 82.3202842372921850|      0.03125000|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      26|[99.9214365390568, 0.2780957279799824, 0.3066310748392028, 0.9476221678757868, 99.9749205155204, 0.1948965019605954, 0.2649442800840943, 0.8808616877471209, 100.01362600075974, 0.1204344692267121, 0.2288382385936799, 0.796110204782572, 99.89816091985323, 0.0854050205469114, 0.2102654095921822, 0.6936649417719956, 100.06382039740522, 0.2032813171575312, 0.3823661756937805, 0.2151481261252669, 99.9112477014969, 0.6463129875807355, 0.6620621337561574, 0.085591968846757, 299.91544231468146, 299.9279823171953, 300.00434992976454, 300.10588638228666, 300.0235754976768]| 73.9750258434593491|      0.06250000|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      27|[99.9214365390568, 0.2780957279799824, 0.3066310748392028, 0.9476221678757868, 99.9749205155204, 0.1948965019605954, 0.2649442800840943, 0.8808616877471209, 100.01362600075974, 0.1204344692267121, 0.2288382385936799, 0.796110204782572, 99.89816091985323, 0.0854050205469114, 0.2102654095921822, 0.6936649417719956, 100.06382039740522, 0.2032813171575312, 0.3823661756937805, 0.2151481261252669, 99.9112477014969, 0.6463129875807355, 0.6620621337561574, 0.085591968846757, 299.91544231468146, 299.9279823171953, 300.00434992976454, 300.10588638228666, 300.0235754976768]| 73.9750258434593491|      0.03125000|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      28|[99.9214365390568, 0.2780957279799824, 0.3066310748392028, 0.9476221678757868, 99.9749205155204, 0.1948965019605954, 0.2649442800840943, 0.8808616877471209, 100.01362600075974, 0.1204344692267121, 0.2288382385936799, 0.796110204782572, 99.89816091985323, 0.0854050205469114, 0.2102654095921822, 0.6936649417719956, 100.06382039740522, 0.2032813171575312, 0.3823661756937805, 0.2151481261252669, 99.9112477014969, 0.6463129875807355, 0.6620621337561574, 0.085591968846757, 299.91544231468146, 299.9279823171953, 300.00434992976454, 300.10588638228666, 300.0235754976768]| 73.9750258434593491|      0.01562500|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      29|[99.92150055736546, 0.2806811800786032, 0.3064905557626773, 0.9508547766591171, 99.975444331522, 0.1916144669237337, 0.2617323726513584, 0.8788409691137826, 100.01130308026273, 0.1262559327194727, 0.2318724497449367, 0.7991381746642555, 99.89614771378446, 0.0943287371204292, 0.211216947843114, 0.6959080476345094, 100.06487489700748, 0.2039257731909757, 0.3799303072277616, 0.2105614339382702, 99.91350084702954, 0.6469792909822655, 0.6605970710778459, 0.083127815934927, 299.91245934257586, 299.92786008333326, 300.0035198518274, 300.1070715280936, 300.02458015057687]| 71.1980300200691971|      0.03125000|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      30|[99.91995864551384, 0.2856603551636543, 0.3124130915604187, 0.9588969566404851, 99.96444371952171, 0.2017912876960055, 0.267343140196712, 0.8789612858343279, 100.01799567823805, 0.1413494371006799, 0.2393332905985774, 0.8057426372435508, 99.8992775798027, 0.1004523972567783, 0.2137384307553629, 0.6949521952490917, 100.06172557137998, 0.2008001354230346, 0.3834222554491566, 0.2149358159752242, 99.91760655009553, 0.6462252553153185, 0.6612736899537938, 0.0830404658107199, 299.91115636622436, 299.92634181693825, 299.99517379836664, 300.10276855422114, 300.02212533613596]| 66.8004593090858947|      0.06250000|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      31|[99.91995864551384, 0.2856603551636543, 0.3124130915604187, 0.9588969566404851, 99.96444371952171, 0.2017912876960055, 0.267343140196712, 0.8789612858343279, 100.01799567823805, 0.1413494371006799, 0.2393332905985774, 0.8057426372435508, 99.8992775798027, 0.1004523972567783, 0.2137384307553629, 0.6949521952490917, 100.06172557137998, 0.2008001354230346, 0.3834222554491566, 0.2149358159752242, 99.91760655009553, 0.6462252553153185, 0.6612736899537938, 0.0830404658107199, 299.91115636622436, 299.92634181693825, 299.99517379836664, 300.10276855422114, 300.02212533613596]| 66.8004593090858947|      0.03125000|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      32|[99.91541371403282, 0.284975077688195, 0.3122266233213349, 0.9588680577179941, 99.96042543530821, 0.2137873661055224, 0.2682144903597545, 0.882163213266292, 100.01806341514771, 0.1340001093517358, 0.234482251465595, 0.8028430066543787, 99.90015463875606, 0.11187760766206, 0.2146415761975788, 0.695501723223497, 100.07113006509503, 0.2129780872718337, 0.385371759456111, 0.2134512086345237, 99.91436390727931, 0.6442562995512182, 0.664658951419799, 0.0742565776455025, 299.9055816729339, 299.9140504468172, 299.9931936247851, 300.09781405537893, 300.01903117163994]| 65.2053508620210636|      0.06250000|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      33|[99.91541371403282, 0.284975077688195, 0.3122266233213349, 0.9588680577179941, 99.96042543530821, 0.2137873661055224, 0.2682144903597545, 0.882163213266292, 100.01806341514771, 0.1340001093517358, 0.234482251465595, 0.8028430066543787, 99.90015463875606, 0.11187760766206, 0.2146415761975788, 0.695501723223497, 100.07113006509503, 0.2129780872718337, 0.385371759456111, 0.2134512086345237, 99.91436390727931, 0.6442562995512182, 0.664658951419799, 0.0742565776455025, 299.9055816729339, 299.9140504468172, 299.9931936247851, 300.09781405537893, 300.01903117163994]| 65.2053508620210636|      0.03125000|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      34|[99.91309250182935, 0.2954922543241409, 0.3124893779323747, 0.9697103774041093, 99.96160017163997, 0.2112606103222529, 0.2690853000818374, 0.8767496510802283, 100.01586567595233, 0.1514916154898066, 0.2336659541216874, 0.8131870430067847, 99.89775473638426, 0.1158807689475877, 0.2157222078840091, 0.6937174159764344, 100.06761954660041, 0.2230661025874886, 0.3878217427362116, 0.2136701279889715, 99.91328803194116, 0.6452665398487205, 0.6634022139576368, 0.0756970708461078, 299.903099222293, 299.91944154532996, 299.98435628082285, 300.0985955526063, 300.0235714265681]| 60.0395228291956187|      0.06250000|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      35|[99.91309250182935, 0.2954922543241409, 0.3124893779323747, 0.9697103774041093, 99.96160017163997, 0.2112606103222529, 0.2690853000818374, 0.8767496510802283, 100.01586567595233, 0.1514916154898066, 0.2336659541216874, 0.8131870430067847, 99.89775473638426, 0.1158807689475877, 0.2157222078840091, 0.6937174159764344, 100.06761954660041, 0.2230661025874886, 0.3878217427362116, 0.2136701279889715, 99.91328803194116, 0.6452665398487205, 0.6634022139576368, 0.0756970708461078, 299.903099222293, 299.91944154532996, 299.98435628082285, 300.0985955526063, 300.0235714265681]| 60.0395228291956187|      0.03125000|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      36|[99.91309250182935, 0.2954922543241409, 0.3124893779323747, 0.9697103774041093, 99.96160017163997, 0.2112606103222529, 0.2690853000818374, 0.8767496510802283, 100.01586567595233, 0.1514916154898066, 0.2336659541216874, 0.8131870430067847, 99.89775473638426, 0.1158807689475877, 0.2157222078840091, 0.6937174159764344, 100.06761954660041, 0.2230661025874886, 0.3878217427362116, 0.2136701279889715, 99.91328803194116, 0.6452665398487205, 0.6634022139576368, 0.0756970708461078, 299.903099222293, 299.91944154532996, 299.98435628082285, 300.0985955526063, 300.0235714265681]| 60.0395228291956187|      0.01562500|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      37|[99.91610919221986, 0.2919366508355795, 0.3124904076107003, 0.9704616276561423, 99.95969298029948, 0.2194061672097166, 0.2732251629724503, 0.878931011211635, 100.01731003512029, 0.1452797274518116, 0.2308072215347291, 0.8114030208988636, 99.89676764951459, 0.1179623904431072, 0.2175153422173728, 0.6949163468422375, 100.06558130467698, 0.2231797525896505, 0.3832389831623038, 0.2160686805368519, 99.91292681621572, 0.6436474650774435, 0.6600206195858241, 0.0745656910501972, 299.9034083827342, 299.9232441537236, 299.9856062624306, 300.09806195388165, 300.025844840388]| 59.1830327271618089|      0.03125000|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      38|[99.91833431814304, 0.3053928467226384, 0.315148364290568, 0.9733096636922148, 99.95516086886006, 0.2229940096484123, 0.2738153460356296, 0.8794351060885766, 100.01061636788315, 0.1627835253436704, 0.2390764205076102, 0.8135307251429985, 99.89782069302959, 0.1268634443419085, 0.2157416103727021, 0.6914970785184303, 100.06903491160443, 0.2341646948319973, 0.3785863547205894, 0.2125310787697134, 99.91376267819894, 0.64895238671433, 0.6628227765507051, 0.0730306247778157, 299.9045912168455, 299.92065307061097, 299.9862614596898, 300.0957861751376, 300.0274424455535]| 54.7341163138235629|      0.06250000|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      39|[99.91833431814304, 0.3053928467226384, 0.315148364290568, 0.9733096636922148, 99.95516086886006, 0.2229940096484123, 0.2738153460356296, 0.8794351060885766, 100.01061636788315, 0.1627835253436704, 0.2390764205076102, 0.8135307251429985, 99.89782069302959, 0.1268634443419085, 0.2157416103727021, 0.6914970785184303, 100.06903491160443, 0.2341646948319973, 0.3785863547205894, 0.2125310787697134, 99.91376267819894, 0.64895238671433, 0.6628227765507051, 0.0730306247778157, 299.9045912168455, 299.92065307061097, 299.9862614596898, 300.0957861751376, 300.0274424455535]| 54.7341163138235629|      0.03125000|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      40|[99.91957409952948, 0.299290399208854, 0.3098379594537361, 0.9730277749916365, 99.94666572442713, 0.2331046083181814, 0.2843530087296673, 0.8867484253794062, 100.01424787766592, 0.1706546707460919, 0.2448659275541262, 0.8109516389255123, 99.89794582545521, 0.1316019713989106, 0.2296730714641188, 0.6877162200106081, 100.07612846865855, 0.2369114770790887, 0.374078389409, 0.2084553161940665, 99.9195200958454, 0.6492583381835872, 0.6636633725273393, 0.0733338852779822, 299.91197148307475, 299.92328118370006, 299.9808165832602, 300.097884282947, 300.027038270284]| 51.6228129459705158|      0.06250000|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
