k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 26061.4, 38.7105, 37027.1]                                |10321.7592400255834946|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-6.6903244e-09, -0.0002439194718305, 0.9999999701072708, 0.0500103891156477, 26061.400000000107, 38.71050000051122, 37027.10000003708]|9331.8612052549979126|      0.00024414|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-6.6903244e-09, -0.0002439194718305, 0.9999999701072708, 0.0500103891156477, 26061.400000000107, 38.71050000051122, 37027.10000003708]|9331.8612052549979126|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[-6.6903244e-09, -0.0002439194718305, 0.9999999701072708, 0.0500103891156477, 26061.400000000107, 38.71050000051122, 37027.10000003708]|9331.8612052549979126|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-5.1234139e-09, -0.0001840956234041, 0.9999999339769973, 0.0500224884603121, 26061.40000000009, 38.710500003927116, 37027.100000081766]|9310.8034703624143731|      0.00012207|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-5.1234139e-09, -0.0001840956234041, 0.9999999339769973, 0.0500224884603121, 26061.40000000009, 38.710500003927116, 37027.100000081766]|9310.8034703624143731|      0.00006104|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-5.1234139e-09, -0.0001840956234041, 0.9999999339769973, 0.0500224884603121, 26061.40000000009, 38.710500003927116, 37027.100000081766]|9310.8034703624143731|      0.00003052|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-5.9200426e-09, -0.0002131602832016, 0.999999906348073, 0.050031792555435, 26061.399999999918, 38.7105000057288, 37027.100000116]|9294.8007981914506672|      0.00006104|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[-5.9200426e-09, -0.0002131602832016, 0.999999906348073, 0.050031792555435, 26061.399999999918, 38.7105000057288, 37027.100000116]|9294.8007981914506672|      0.00003052|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-5.2340048e-09, -0.0001955866815973, 0.99999983257595, 0.0500567420466846, 26061.399999999805, 38.71050001082509, 37027.100000208295]|9288.8655843402975734|      0.00006104|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[-5.2340048e-09, -0.0001955866815973, 0.99999983257595, 0.0500567420466846, 26061.399999999805, 38.71050001082509, 37027.100000208295]|9288.8655843402975734|      0.00003052|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-6.2095933e-09, -0.0002215069368386, 0.9999997852291411, 0.0500728497225827, 26061.399999999976, 38.710500014442815, 37027.10000026715]|9284.2538508928591909|      0.00006104|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-6.2095933e-09, -0.0002215069368386, 0.9999997852291411, 0.0500728497225827, 26061.399999999976, 38.710500014442815, 37027.10000026715]|9284.2538508928591909|      0.00003052|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-5.783751e-09, -0.0001945700327832, 0.9999997424576593, 0.0500871927041966, 26061.399999999856, 38.7105000176265, 37027.10000032019]|9278.6662912009142019|      0.00006104|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-5.783751e-09, -0.0001945700327832, 0.9999997424576593, 0.0500871927041966, 26061.399999999856, 38.7105000176265, 37027.10000032019]|9278.6662912009142019|      0.00003052|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-6.8914651e-09, -0.0002209442988648, 0.9999996971089685, 0.0501025457304623, 26061.399999999972, 38.710500021003256, 37027.10000037657]|9273.6077368875630782|      0.00006104|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-6.8914651e-09, -0.0002209442988648, 0.9999996971089685, 0.0501025457304623, 26061.399999999972, 38.710500021003256, 37027.10000037657]|9273.6077368875630782|      0.00003052|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-6.7698321e-09, -0.0001941654525824, 0.999999653852265, 0.0501171816847366, 26061.3999999999, 38.71050002460352, 37027.100000430655]|9268.2861757113587373|      0.00006104|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-6.7698321e-09, -0.0001941654525824, 0.999999653852265, 0.0501171816847366, 26061.3999999999, 38.71050002460352, 37027.100000430655]|9268.2861757113587373|      0.00003052|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-7.6080151e-09, -0.0002206503245622, 0.9999996087814774, 0.0501323431152866, 26061.400000000234, 38.71050002734264, 37027.10000048647]|9263.1111948222678620|      0.00006104|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[-7.6080151e-09, -0.0002206503245622, 0.9999996087814774, 0.0501323431152866, 26061.400000000234, 38.71050002734264, 37027.10000048647]|9263.1111948222678620|      0.00003052|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-6.9071177e-09, -0.0001939102450188, 0.9999995650889796, 0.0501470497769537, 26061.40000000005, 38.710500031325886, 37027.100000540304]|9257.8689524882211117|      0.00006104|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[-6.9071177e-09, -0.0001939102450188, 0.9999995650889796, 0.0501470497769537, 26061.40000000005, 38.710500031325886, 37027.100000540304]|9257.8689524882211117|      0.00003052|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
