k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.9422764744775775, -1.255035188019513, -1.1133549932804774, -1.1261832294512797, -1.0780902232111758, -1.1326811984654739, -1.1862478595856432, -1.0500637159177548, -1.1540063392517026, -1.1996730290229896]|  0.0351833811414533|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[0.9377650571145129, -1.2349934050794886, -1.0950505920273432, -1.1340264677703782, -1.0820594848866736, -1.135264393576922, -1.1889920214604588, -1.0609481158339653, -1.1519308595405688, -1.1973854713296466]|  0.0225185041931505|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[0.9377650571145129, -1.2349934050794886, -1.0950505920273432, -1.1340264677703782, -1.0820594848866736, -1.135264393576922, -1.1889920214604588, -1.0609481158339653, -1.1519308595405688, -1.1973854713296466]|  0.0225185041931505|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[0.9397676654868394, -1.2407988317601097, -1.083287205385397, -1.1517492885038765, -1.0927917256197588, -1.137855279709885, -1.1814845207905567, -1.0653880676752339, -1.144366338603483, -1.182180799582202]|  0.0121727240343985|      0.06250000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[0.9397676654868394, -1.2407988317601097, -1.083287205385397, -1.1517492885038765, -1.0927917256197588, -1.137855279709885, -1.1814845207905567, -1.0653880676752339, -1.144366338603483, -1.182180799582202]|  0.0121727240343985|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[0.9448320779941846, -1.2320875214332943, -1.0797591172127312, -1.1492986581021554, -1.1045298160801533, -1.136613714388475, -1.1805778719940514, -1.0892030937820407, -1.1474094076809944, -1.1703481202236172]|  0.0093100177763430|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.9448320779941846, -1.2320875214332943, -1.0797591172127312, -1.1492986581021554, -1.1045298160801533, -1.136613714388475, -1.1805778719940514, -1.0892030937820407, -1.1474094076809944, -1.1703481202236172]|  0.0093100177763430|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.9521907054394936, -1.2436565491761804, -1.0868158316630436, -1.1647142124473613, -1.1132785510341154, -1.1255817629310156, -1.1644247646055927, -1.0904061540493066, -1.1415156880110326, -1.1679431910167666]|  0.0056248618208573|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[0.9521907054394936, -1.2436565491761804, -1.0868158316630436, -1.1647142124473613, -1.1132785510341154, -1.1255817629310156, -1.1644247646055927, -1.0904061540493066, -1.1415156880110326, -1.1679431910167666]|  0.0056248618208573|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[0.9521907054394936, -1.2436565491761804, -1.0868158316630436, -1.1647142124473613, -1.1132785510341154, -1.1255817629310156, -1.1644247646055927, -1.0904061540493066, -1.1415156880110326, -1.1679431910167666]|  0.0056248618208573|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.9635454174870556, -1.2450958640477847, -1.0829710772692236, -1.1717586767054982, -1.1140368923681259, -1.1260192941385538, -1.1693936298909444, -1.0930919934979597, -1.143876135406811, -1.164704160888507]|  0.0039028882332947|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.9735068727689766, -1.2474362898064502, -1.0608118177367354, -1.1745742280478875, -1.1223076937920282, -1.1312951507405509, -1.166477427973619, -1.102152904628775, -1.1369850721767054, -1.1529329125315253]|  0.0014830721093838|      0.06250000|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[0.9735068727689766, -1.2474362898064502, -1.0608118177367354, -1.1745742280478875, -1.1223076937920282, -1.1312951507405509, -1.166477427973619, -1.102152904628775, -1.1369850721767054, -1.1529329125315253]|  0.0014830721093838|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.9735068727689766, -1.2474362898064502, -1.0608118177367354, -1.1745742280478875, -1.1223076937920282, -1.1312951507405509, -1.166477427973619, -1.102152904628775, -1.1369850721767054, -1.1529329125315253]|  0.0014830721093838|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[0.9735068727689766, -1.2474362898064502, -1.0608118177367354, -1.1745742280478875, -1.1223076937920282, -1.1312951507405509, -1.166477427973619, -1.102152904628775, -1.1369850721767054, -1.1529329125315253]|  0.0014830721093838|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.9731535983139797, -1.2449461732366753, -1.0580339071606502, -1.1756685696515727, -1.1253687414217939, -1.1325632659894616, -1.164835129744834, -1.105282095565867, -1.1384435396678358, -1.1574274721842777]|  0.0013762364370503|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[0.9731535983139797, -1.2449461732366753, -1.0580339071606502, -1.1756685696515727, -1.1253687414217939, -1.1325632659894616, -1.164835129744834, -1.105282095565867, -1.1384435396678358, -1.1574274721842777]|  0.0013762364370503|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[0.9731703521000773, -1.2443239387965426, -1.057146669966081, -1.1784009255833823, -1.122122711040013, -1.1285436067994563, -1.1638562504122525, -1.1081916147207556, -1.142349484578691, -1.1584376482750418]|  0.0012558925460668|      0.01562500|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[0.9731703521000773, -1.2443239387965426, -1.057146669966081, -1.1784009255833823, -1.122122711040013, -1.1285436067994563, -1.1638562504122525, -1.1081916147207556, -1.142349484578691, -1.1584376482750418]|  0.0012558925460668|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[0.9760166693272524, -1.244156758292362, -1.0548162279524793, -1.181058613691931, -1.1201224247266575, -1.1294405478542158, -1.1585499011511855, -1.1071859783815956, -1.1404850797398953, -1.1567168582852039]|  0.0010742052196373|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[0.9760166693272524, -1.244156758292362, -1.0548162279524793, -1.181058613691931, -1.1201224247266575, -1.1294405478542158, -1.1585499011511855, -1.1071859783815956, -1.1404850797398953, -1.1567168582852039]|  0.0010742052196373|      0.00781250|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[0.9783025281377307, -1.2489006984048932, -1.0524086156710517, -1.1820793189672483, -1.118988437811413, -1.12938672553454, -1.1608840199679877, -1.1096814440148755, -1.143532907959425, -1.1546642837065582]|  0.0009892982255665|      0.01562500|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      37|[0.9783025281377307, -1.2489006984048932, -1.0524086156710517, -1.1820793189672483, -1.118988437811413, -1.12938672553454, -1.1608840199679877, -1.1096814440148755, -1.143532907959425, -1.1546642837065582]|  0.0009892982255665|      0.00781250|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.9783025281377307, -1.2489006984048932, -1.0524086156710517, -1.1820793189672483, -1.118988437811413, -1.12938672553454, -1.1608840199679877, -1.1096814440148755, -1.143532907959425, -1.1546642837065582]|  0.0009892982255665|      0.00390625|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      39|[0.9804275172954681, -1.2466032863249539, -1.052675255464478, -1.1821343551102437, -1.1182653630256616, -1.1292230640380247, -1.1603163406117314, -1.1114816473568216, -1.143121312259132, -1.1536112134596763]|  0.0009013579286868|      0.00781250|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[0.9804275172954681, -1.2466032863249539, -1.052675255464478, -1.1821343551102437, -1.1182653630256616, -1.1292230640380247, -1.1603163406117314, -1.1114816473568216, -1.143121312259132, -1.1536112134596763]|  0.0009013579286868|      0.00390625|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[0.9833748466334006, -1.2461874365152539, -1.052089900288415, -1.183127770613657, -1.117145361839073, -1.12932908870865, -1.1591816994655495, -1.1124471485150023, -1.1439367195344432, -1.152652330360941]|  0.0008251919313032|      0.00781250|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      42|[0.9861423781445142, -1.244640966554096, -1.0511826094188064, -1.1821158528121134, -1.1169136741674368, -1.1287899413067424, -1.1624118739504867, -1.1120622462205711, -1.1440244340038452, -1.146471475081988]|  0.0007818183116034|      0.01562500|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      43|[0.9861423781445142, -1.244640966554096, -1.0511826094188064, -1.1821158528121134, -1.1169136741674368, -1.1287899413067424, -1.1624118739504867, -1.1120622462205711, -1.1440244340038452, -1.146471475081988]|  0.0007818183116034|      0.00781250|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      44|[0.9893262841747915, -1.2433067326345437, -1.0540487147446114, -1.1866930795270945, -1.1175795100220078, -1.128875834149139, -1.165104704933994, -1.1133672046306855, -1.1410874430681615, -1.1450853767919753]|  0.0007067056408767|      0.01562500|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      45|[0.9893262841747915, -1.2433067326345437, -1.0540487147446114, -1.1866930795270945, -1.1175795100220078, -1.128875834149139, -1.165104704933994, -1.1133672046306855, -1.1410874430681615, -1.1450853767919753]|  0.0007067056408767|      0.00781250|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[0.9893262841747915, -1.2433067326345437, -1.0540487147446114, -1.1866930795270945, -1.1175795100220078, -1.128875834149139, -1.165104704933994, -1.1133672046306855, -1.1410874430681615, -1.1450853767919753]|  0.0007067056408767|      0.00390625|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      47|[0.9904532876522308, -1.2407805809677372, -1.053202769300142, -1.1861691889214212, -1.1165435315940782, -1.1282475516747512, -1.1650933094393656, -1.1156013922945796, -1.1414577207145298, -1.1449428817466338]|  0.0006670783689971|      0.00781250|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      48|[0.9904532876522308, -1.2407805809677372, -1.053202769300142, -1.1861691889214212, -1.1165435315940782, -1.1282475516747512, -1.1650933094393656, -1.1156013922945796, -1.1414577207145298, -1.1449428817466338]|  0.0006670783689971|      0.00390625|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[0.9933284305342565, -1.2407084879981347, -1.0542668851516674, -1.1870698277673553, -1.1158144365136857, -1.129802404895314, -1.163975430819015, -1.1162255247304336, -1.1415363380625718, -1.1442727105525228]|  0.0006082519535823|      0.00781250|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[0.9933284305342565, -1.2407084879981347, -1.0542668851516674, -1.1870698277673553, -1.1158144365136857, -1.129802404895314, -1.163975430819015, -1.1162255247304336, -1.1415363380625718, -1.1442727105525228]|  0.0006082519535823|      0.00390625|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
