k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6159853247290369, 0.0439055303133568, 0.1162036034816858, 0.7769430203171869, 0.0009371367681421, 0.0131245582464447, -0.0066707348057375, -0.0212168507982232, -0.003981554739151, -0.001824310207232, 0.0024186702948216, -0.0107831211320539, 0.0008039933192477, 0.0006845443994513, -0.0060010478224252, 0.0060582212886172, -0.0095100366335203, -0.0080978520184616, -0.0086040923566483, 0.0070423073961285, 0.0061511089638717, 0.0170367633529623]| 13.1525669097900391|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[1.5652860880075459, 0.1780350950561878, 0.1869981339326839, 1.888765508706876, 0.1525672473320282, 0.0865897458035494, -0.0698029013446348, -0.0176830707510298, 0.0590369018116312, -0.0447670154128128, -0.0046192253159185, -0.0184214327562698, -0.0488671045174191, -0.1167554698258646, -0.0042869641501758, -0.0286630632050826, -0.053264273889684, 0.0243090609220344, -0.0295560923760887, -0.031035447900853, -0.0095666714546245, 0.1553713407064545]| 12.1448307037353516|      0.01562500|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.5652860880075459, 0.1780350950561878, 0.1869981339326839, 1.888765508706876, 0.1525672473320282, 0.0865897458035494, -0.0698029013446348, -0.0176830707510298, 0.0590369018116312, -0.0447670154128128, -0.0046192253159185, -0.0184214327562698, -0.0488671045174191, -0.1167554698258646, -0.0042869641501758, -0.0286630632050826, -0.053264273889684, 0.0243090609220344, -0.0295560923760887, -0.031035447900853, -0.0095666714546245, 0.1553713407064545]| 12.1448307037353516|      0.00781250|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.5652860880075459, 0.1780350950561878, 0.1869981339326839, 1.888765508706876, 0.1525672473320282, 0.0865897458035494, -0.0698029013446348, -0.0176830707510298, 0.0590369018116312, -0.0447670154128128, -0.0046192253159185, -0.0184214327562698, -0.0488671045174191, -0.1167554698258646, -0.0042869641501758, -0.0286630632050826, -0.053264273889684, 0.0243090609220344, -0.0295560923760887, -0.031035447900853, -0.0095666714546245, 0.1553713407064545]| 12.1448307037353516|      0.00390625|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.5631441090383313, 0.1768402980787871, 0.187758001909773, 1.8916675816536737, 0.1526815642550895, 0.08671740279635, -0.0699640559448554, -0.0178720107143077, 0.0590079620769761, -0.0446983307046488, -0.0045335892884552, -0.0186301097292925, -0.0489494570387094, -0.1167033800893573, -0.004393538618142, -0.0285953586154262, -0.0532067347877861, 0.0244754971946862, -0.029576532156494, -0.0308509946279582, -0.0095652101541935, 0.1554447444137499]| 12.1448230743408203|      0.00781250|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.5631441090383313, 0.1768402980787871, 0.187758001909773, 1.8916675816536737, 0.1526815642550895, 0.08671740279635, -0.0699640559448554, -0.0178720107143077, 0.0590079620769761, -0.0446983307046488, -0.0045335892884552, -0.0186301097292925, -0.0489494570387094, -0.1167033800893573, -0.004393538618142, -0.0285953586154262, -0.0532067347877861, 0.0244754971946862, -0.029576532156494, -0.0308509946279582, -0.0095652101541935, 0.1554447444137499]| 12.1448230743408203|      0.00390625|[1972, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.5599598779131072, 0.1757843610815933, 0.1883621758505397, 1.8933856151204762, 0.1526803292349688, 0.0870275547239635, -0.0695927745339323, -0.0177687570608227, 0.0588244887234889, -0.0445520999652949, -0.0043399139387765, -0.018484578635999, -0.0489851069376725, -0.1163875977082736, -0.0044575274876385, -0.028490834466889, -0.0534580056898419, 0.0244821550832766, -0.029324473250029, -0.0311390856895695, -0.0095826853177597, 0.1553870850444614]| 12.1448154449462891|      0.00781250|[2082, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.5599598779131072, 0.1757843610815933, 0.1883621758505397, 1.8933856151204762, 0.1526803292349688, 0.0870275547239635, -0.0695927745339323, -0.0177687570608227, 0.0588244887234889, -0.0445520999652949, -0.0043399139387765, -0.018484578635999, -0.0489851069376725, -0.1163875977082736, -0.0044575274876385, -0.028490834466889, -0.0534580056898419, 0.0244821550832766, -0.029324473250029, -0.0311390856895695, -0.0095826853177597, 0.1553870850444614]| 12.1448154449462891|      0.00390625|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.557402354168646, 0.174792041579916, 0.1890474958916738, 1.8959873460591163, 0.1527107298713176, 0.0872791474894241, -0.069778797036118, -0.0179662911166933, 0.0591224492323509, -0.0445552348648246, -0.0042195519187892, -0.0185041394313788, -0.0487661620076292, -0.1165537682551972, -0.0045246674452459, -0.0285820871916616, -0.0534192278341227, 0.024304819516626, -0.0292281027489835, -0.0312515832345249, -0.009583866548272, 0.1557183076968232]| 12.1448078155517578|      0.00781250|[2303, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.557402354168646, 0.174792041579916, 0.1890474958916738, 1.8959873460591163, 0.1527107298713176, 0.0872791474894241, -0.069778797036118, -0.0179662911166933, 0.0591224492323509, -0.0445552348648246, -0.0042195519187892, -0.0185041394313788, -0.0487661620076292, -0.1165537682551972, -0.0045246674452459, -0.0285820871916616, -0.0534192278341227, 0.024304819516626, -0.0292281027489835, -0.0312515832345249, -0.009583866548272, 0.1557183076968232]| 12.1448078155517578|      0.00390625|[2413, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.5540884965956314, 0.1736286092199721, 0.1897251619254186, 1.8974462142432762, 0.1528140615322447, 0.0872305002737835, -0.0695429759724007, -0.0180255805808829, 0.0592420344572156, -0.0444512262927805, -0.0042135595928832, -0.0183681345377367, -0.0485598034286434, -0.116786365956366, -0.0044651758134826, -0.0286430129462474, -0.0532231617414807, 0.0243162070015032, -0.0291666631304183, -0.0311198627850082, -0.009368974251538, 0.1558202879290532]| 12.1448001861572266|      0.00781250|[2523, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.5540884965956314, 0.1736286092199721, 0.1897251619254186, 1.8974462142432762, 0.1528140615322447, 0.0872305002737835, -0.0695429759724007, -0.0180255805808829, 0.0592420344572156, -0.0444512262927805, -0.0042135595928832, -0.0183681345377367, -0.0485598034286434, -0.116786365956366, -0.0044651758134826, -0.0286430129462474, -0.0532231617414807, 0.0243162070015032, -0.0291666631304183, -0.0311198627850082, -0.009368974251538, 0.1558202879290532]| 12.1448001861572266|      0.00390625|[2633, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.551982937333533, 0.1727828738998563, 0.1904176426552739, 1.900516198530589, 0.1527538067673549, 0.0873490725470883, -0.0696140368174685, -0.0181008105443256, 0.0592712491715074, -0.0444028122750099, -0.0041814655371654, -0.0186523424796689, -0.0485378468590963, -0.1166983053668019, -0.0044126165929552, -0.0285958741168919, -0.0531504506808179, 0.0242990030842635, -0.0291893998629362, -0.0309462140202906, -0.0092514752876924, 0.1556496242347941]| 12.1447925567626953|      0.00781250|[2743, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.551982937333533, 0.1727828738998563, 0.1904176426552739, 1.900516198530589, 0.1527538067673549, 0.0873490725470883, -0.0696140368174685, -0.0181008105443256, 0.0592712491715074, -0.0444028122750099, -0.0041814655371654, -0.0186523424796689, -0.0485378468590963, -0.1166983053668019, -0.0044126165929552, -0.0285958741168919, -0.0531504506808179, 0.0242990030842635, -0.0291893998629362, -0.0309462140202906, -0.0092514752876924, 0.1556496242347941]| 12.1447925567626953|      0.00390625|[2854, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.5486631747200865, 0.1715636582670434, 0.1910459225742973, 1.9017946273625652, 0.1530135702894233, 0.0871667935731791, -0.0691197259815247, -0.0179689545318105, 0.0593438736241877, -0.0445310743120962, -0.0039290452414382, -0.0188448042445022, -0.0486565980006621, -0.1166855291329137, -0.0043530678882623, -0.0286579084401412, -0.0527715661602311, 0.0243294243859006, -0.0290295794521138, -0.0310912679887437, -0.0092744184110191, 0.1554940616200481]| 12.1447849273681641|      0.00781250|[2963, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.5486631747200865, 0.1715636582670434, 0.1910459225742973, 1.9017946273625652, 0.1530135702894233, 0.0871667935731791, -0.0691197259815247, -0.0179689545318105, 0.0593438736241877, -0.0445310743120962, -0.0039290452414382, -0.0188448042445022, -0.0486565980006621, -0.1166855291329137, -0.0043530678882623, -0.0286579084401412, -0.0527715661602311, 0.0243294243859006, -0.0290295794521138, -0.0310912679887437, -0.0092744184110191, 0.1554940616200481]| 12.1447849273681641|      0.00390625|[3072, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.5466048605254492, 0.1704832586010673, 0.1918763482172308, 1.904755239923246, 0.1527291359398009, 0.0870571374745508, -0.0692213048502434, -0.0179655865594256, 0.0593853794375028, -0.0444890170189534, -0.0037900481171305, -0.0187047002236497, -0.0490213240577097, -0.1169038555249093, -0.0042833633527175, -0.0286121899025734, -0.0527484571403189, 0.0245403203059979, -0.028935421931717, -0.0310492547120723, -0.0092194653070411, 0.155404424394957]| 12.1447772979736328|      0.00781250|[3182, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.5466048605254492, 0.1704832586010673, 0.1918763482172308, 1.904755239923246, 0.1527291359398009, 0.0870571374745508, -0.0692213048502434, -0.0179655865594256, 0.0593853794375028, -0.0444890170189534, -0.0037900481171305, -0.0187047002236497, -0.0490213240577097, -0.1169038555249093, -0.0042833633527175, -0.0286121899025734, -0.0527484571403189, 0.0245403203059979, -0.028935421931717, -0.0310492547120723, -0.0092194653070411, 0.155404424394957]| 12.1447772979736328|      0.00390625|[3291, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.5435427065091138, 0.1694652983947388, 0.1925788381653463, 1.9066256699297228, 0.1529347209205451, 0.0872161653580365, -0.0695579056298588, -0.0180362160362314, 0.05946528106155, -0.0442504135408471, -0.0037871015484224, -0.0190358765724817, -0.0486457833495826, -0.1169918723448247, -0.0040340576355592, -0.0288508052045158, -0.0523578966850985, 0.0245534699306211, -0.0288129830377727, -0.0309862389622812, -0.0091025471405387, 0.1552002151263734]| 12.1447696685791016|      0.00781250|[3400, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.5435427065091138, 0.1694652983947388, 0.1925788381653463, 1.9066256699297228, 0.1529347209205451, 0.0872161653580365, -0.0695579056298588, -0.0180362160362314, 0.05946528106155, -0.0442504135408471, -0.0037871015484224, -0.0190358765724817, -0.0486457833495826, -0.1169918723448247, -0.0040340576355592, -0.0288508052045158, -0.0523578966850985, 0.0245534699306211, -0.0288129830377727, -0.0309862389622812, -0.0091025471405387, 0.1552002151263734]| 12.1447696685791016|      0.00390625|[3510, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.5406514491754637, 0.1682907837172867, 0.1931635907978267, 1.9086675193209095, 0.1529750155432601, 0.0870527346603144, -0.07000803989207, -0.0180778114104944, 0.0593975727624052, -0.0445635931029209, -0.003982032048764, -0.0195497924164215, -0.0486769691094774, -0.1169395678852337, -0.0038366606820044, -0.02908918340313, -0.0519882686717886, 0.0242942107554541, -0.0288599088569238, -0.0307431909842149, -0.0090251390479076, 0.1551721317007352]| 12.1447620391845703|      0.00781250|[3620, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.5406514491754637, 0.1682907837172867, 0.1931635907978267, 1.9086675193209095, 0.1529750155432601, 0.0870527346603144, -0.07000803989207, -0.0180778114104944, 0.0593975727624052, -0.0445635931029209, -0.003982032048764, -0.0195497924164215, -0.0486769691094774, -0.1169395678852337, -0.0038366606820044, -0.02908918340313, -0.0519882686717886, 0.0242942107554541, -0.0288599088569238, -0.0307431909842149, -0.0090251390479076, 0.1551721317007352]| 12.1447620391845703|      0.00390625|[3731, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.5377428048667432, 0.1671798248492032, 0.193892936242729, 1.9107448863994472, 0.1531424614967348, 0.0869222009247063, -0.0696127345135742, -0.018188920593834, 0.0594270753205847, -0.0443513934292195, -0.0038716329743147, -0.0193361404142709, -0.0487613796849851, -0.1171276021243596, -0.0041752713921034, -0.029023171341372, -0.051668735311954, 0.0245462477195637, -0.0289376764602524, -0.0309007534043043, -0.0091584338206917, 0.1550179768628477]| 12.1447544097900391|      0.00781250|[3842, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.5377428048667432, 0.1671798248492032, 0.193892936242729, 1.9107448863994472, 0.1531424614967348, 0.0869222009247063, -0.0696127345135742, -0.018188920593834, 0.0594270753205847, -0.0443513934292195, -0.0038716329743147, -0.0193361404142709, -0.0487613796849851, -0.1171276021243596, -0.0041752713921034, -0.029023171341372, -0.051668735311954, 0.0245462477195637, -0.0289376764602524, -0.0309007534043043, -0.0091584338206917, 0.1550179768628477]| 12.1447544097900391|      0.00390625|[3953, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.534890279431507, 0.166347701408487, 0.1946353955002608, 1.9130110073101314, 0.1535844643039393, 0.0865942454440548, -0.0697326619712269, -0.0178461806940742, 0.0594184571519765, -0.0446637825103724, -0.0040506955440214, -0.0193542249943178, -0.0487556559719553, -0.1171323785437899, -0.0042233774749637, -0.0288590341940336, -0.0518638869310335, 0.0246643794631912, -0.0292047722762673, -0.0308120366802806, -0.0092201051826097, 0.1551351013566966]| 12.1447467803955078|      0.00781250|[4062, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.534890279431507, 0.166347701408487, 0.1946353955002608, 1.9130110073101314, 0.1535844643039393, 0.0865942454440548, -0.0697326619712269, -0.0178461806940742, 0.0594184571519765, -0.0446637825103724, -0.0040506955440214, -0.0193542249943178, -0.0487556559719553, -0.1171323785437899, -0.0042233774749637, -0.0288590341940336, -0.0518638869310335, 0.0246643794631912, -0.0292047722762673, -0.0308120366802806, -0.0092201051826097, 0.1551351013566966]| 12.1447467803955078|      0.00390625|[4171, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.5319916349835754, 0.1653815261814929, 0.1954111453272971, 1.9152349927742038, 0.1535650167754265, 0.0864553712103846, -0.0696486273199907, -0.0178987951437822, 0.0596458289447023, -0.0446906269991346, -0.0037805875627891, -0.0193528314086688, -0.0486269500924059, -0.1171000003415258, -0.004273529303546, -0.0288966690166039, -0.0519116439472635, 0.024394189601529, -0.0292199071384518, -0.0311062639087743, -0.0092590213688509, 0.1549473757376205]| 12.1447391510009766|      0.00781250|[4280, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.5319916349835754, 0.1653815261814929, 0.1954111453272971, 1.9152349927742038, 0.1535650167754265, 0.0864553712103846, -0.0696486273199907, -0.0178987951437822, 0.0596458289447023, -0.0446906269991346, -0.0037805875627891, -0.0193528314086688, -0.0486269500924059, -0.1171000003415258, -0.004273529303546, -0.0288966690166039, -0.0519116439472635, 0.024394189601529, -0.0292199071384518, -0.0311062639087743, -0.0092590213688509, 0.1549473757376205]| 12.1447391510009766|      0.00390625|[4389, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.5289177336076087, 0.1642435713828863, 0.1961569685943196, 1.9170674571734045, 0.1535709697642667, 0.0866114905926443, -0.0697646569523842, -0.0178820834451464, 0.0599577012398722, -0.0446056656535052, -0.0037823227536564, -0.0192089258436862, -0.0487457386539565, -0.1169619270093095, -0.0043100024846182, -0.0286760790685113, -0.0518192059507871, 0.0243885853597105, -0.0292370685786433, -0.0308819840455722, -0.0088273080799322, 0.1546176167344261]| 12.1447315216064453|      0.00781250|[4499, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.5289177336076087, 0.1642435713828863, 0.1961569685943196, 1.9170674571734045, 0.1535709697642667, 0.0866114905926443, -0.0697646569523842, -0.0178820834451464, 0.0599577012398722, -0.0446056656535052, -0.0037823227536564, -0.0192089258436862, -0.0487457386539565, -0.1169619270093095, -0.0043100024846182, -0.0286760790685113, -0.0518192059507871, 0.0243885853597105, -0.0292370685786433, -0.0308819840455722, -0.0088273080799322, 0.1546176167344261]| 12.1447315216064453|      0.00390625|[4609, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.5289177336076087, 0.1642435713828863, 0.1961569685943196, 1.9170674571734045, 0.1535709697642667, 0.0866114905926443, -0.0697646569523842, -0.0178820834451464, 0.0599577012398722, -0.0446056656535052, -0.0037823227536564, -0.0192089258436862, -0.0487457386539565, -0.1169619270093095, -0.0043100024846182, -0.0286760790685113, -0.0518192059507871, 0.0243885853597105, -0.0292370685786433, -0.0308819840455722, -0.0088273080799322, 0.1546176167344261]| 12.1447315216064453|      0.00195312|[4718, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      44|[1.5275746400520112, 0.1635335390870084, 0.1964441889776668, 1.9181273056892532, 0.1535303231785965, 0.0865868031220519, -0.069878213489349, -0.0179067073079833, 0.0597171965043286, -0.0444728833671074, -0.0038516652710961, -0.0192582132051107, -0.0489182995105214, -0.1170003690137225, -0.0045164844500458, -0.0286730767911933, -0.0519279843417463, 0.0245424903451302, -0.0291859267526409, -0.0306491642762868, -0.0090157245386065, 0.1546433601118261]| 12.1447277069091797|      0.00390625|[4827, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      45|[1.525490587462102, 0.1620815387132231, 0.1970171515717637, 1.920875589693179, 0.1536997847179734, 0.0867053085903481, -0.0699826074580847, -0.0179132497336335, 0.0591549732249649, -0.0444804529069525, -0.0041026650373297, -0.0193543957382436, -0.0491910129259449, -0.1173591370857906, -0.0043144549339707, -0.0283881358650554, -0.0517068515787006, 0.0243571063281418, -0.0290984602858285, -0.0303897693777898, -0.0090329523711589, 0.1546559107794845]| 12.1447200775146484|      0.00781250|[4936, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
