k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.963505026856827, 1.0068705169646956, 1.075318043409507, 0.9380988397998978, 0.9227363538525747, 0.8292670745299504, 0.6155195730218654, 0.1021293244292265]|67903.4295780500397086|      2.00000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=0
      29|[0.9783219217916302, 0.849854773627712, 1.0200658592404903, 1.0759369972046782, 0.9393129824166581, 0.6687210809287902, 0.4892075010464565, -0.2814167064658653]|202.4724362414291932|      0.00048828|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[0.9786181900499022, 0.8496534502392775, 1.0199418610663091, 1.0759895953184437, 0.9393339202068105, 0.6684809595799562, 0.4890673606750541, -0.2815360149141001]|202.4484447259770832|      0.00097656|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[0.9790678466646945, 0.8494820116838179, 1.019770421150521, 1.0757980001496457, 0.9392262122574808, 0.6676897378988412, 0.4889343119483174, -0.2815103829272838]|202.4204915304033534|      0.00195312|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[0.9790678466646945, 0.8494820116838179, 1.019770421150521, 1.0757980001496457, 0.9392262122574808, 0.6676897378988412, 0.4889343119483174, -0.2815103829272838]|202.4204915304033534|      0.00097656|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[0.9790678466646945, 0.8494820116838179, 1.019770421150521, 1.0757980001496457, 0.9392262122574808, 0.6676897378988412, 0.4889343119483174, -0.2815103829272838]|202.4204915304033534|      0.00048828|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[0.9790678466646945, 0.8494820116838179, 1.019770421150521, 1.0757980001496457, 0.9392262122574808, 0.6676897378988412, 0.4889343119483174, -0.2815103829272838]|202.4204915304033534|      0.00024414|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[0.979113750834079, 0.8494893303909404, 1.0197309897480782, 1.075803902115436, 0.9392426773627274, 0.6676815761150198, 0.4890008456085077, -0.2812843524481631]|202.3971873170804656|      0.00048828|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[0.979113750834079, 0.8494893303909404, 1.0197309897480782, 1.075803902115436, 0.9392426773627274, 0.6676815761150198, 0.4890008456085077, -0.2812843524481631]|202.3971873170804656|      0.00024414|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[0.979173539548918, 0.8494167306495497, 1.0196672076968494, 1.0757120003226048, 0.9391519289443304, 0.6676337989085284, 0.488931629694936, -0.2811329048904887]|202.3894865346874781|      0.00048828|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.979173539548918, 0.8494167306495497, 1.0196672076968494, 1.0757120003226048, 0.9391519289443304, 0.6676337989085284, 0.488931629694936, -0.2811329048904887]|202.3894865346874781|      0.00024414|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.9792102796217184, 0.8493944029357801, 1.019709823346882, 1.0756407602647722, 0.9390895833588796, 0.6675272953754546, 0.4888222673025432, -0.2812867715148874]|202.3835586706849767|      0.00048828|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[0.9792102796217184, 0.8493944029357801, 1.019709823346882, 1.0756407602647722, 0.9390895833588796, 0.6675272953754546, 0.4888222673025432, -0.2812867715148874]|202.3835586706849767|      0.00024414|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
