k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0437449266985395, -0.011136921854132, 0.2247025707356297, 0.0090088594427431, 0.1766838818710348, 0.1507445718557759, 0.0585054843220895, 0.067753839574382, -0.05765569176572, -0.0239709804253138, 0.2399546817559985, 0.1269854415790774, 0.2821255953235955, 0.122551093407398, -0.0388144201727753, -0.1354384410555518, -0.2202742580350931, -0.0201454383333884, -0.0949929234201559, 0.2363699634394939, 0.2547438400065139, 0.0535681435219727, 0.09527400782392, -0.046379563855005, -0.0418277365295769, -0.0645276428394486, 0.1390791892583779, -0.0292518033684964, -0.084582686294346, -0.1130021240571607, 0.1252233030771116, -0.0866242359850511, 0.2335801890872086, 0.0795356102309248, -0.1812333735513756, 0.1055214105755641, 0.0487295578229295, -0.125121195780467, -0.0423770951183856, 0.1276666194927198, 0.0556083184159252, 0.20204974525324, -0.0482677412566115, 0.2829344226454329, 0.0350302842693525, -0.1606944172710493, -0.2420603583687991, 0.1503886784181822, -0.2055800462761604, 0.1162940121258602]|4564.3084445498898276|      2.00000000|[57, 8, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=2
      14|[1.142635683030043, 0.5635227499206168, -0.1125958966868164, -1.4871105698823492, 2.0032859613288783, 0.5639679294596267, 0.1753483648586707, 0.2507431353911624, -0.3132042071528215, -1.1058859093614053, -0.1481621398131406, 0.1801855074179295, 0.6926593721485231, 1.6339130979461227, -0.5549207341217983, -1.7071340017665015, -1.3533537471183361, -0.1205777620538113, -1.229106213599267, 1.4291601236332907, 2.312105902335004, 1.1661365982328682, 1.6098145952491523, 0.2305483540860691, -1.0823313846421911, -0.4420776618238709, 1.2725283513510952, 1.1402863727342387, -0.2017489206643354, -1.165376481092019, 0.8702245083463511, -0.2898822025344945, 3.410497814772308, 0.7273903693713473, -2.088321750561386, 0.9561450187213602, 0.640951716359172, -0.1336635732225386, 0.1574889203064213, 1.2038964991259025, 0.9431807608557108, 2.11691328658521, 0.7192048490260133, 2.3711065253006507, -0.5534589034124827, -0.4323416231434236, -1.5286304914162119, 1.4533508961287869, -2.059288129507104, 0.0443198739792738]|2635.5630525021374524|      1.00000000|[798, 112, 14, 70]                                                         |  | used linear model with 65 points | iterate failure | actual_k=2
      15|[1.008251262444655, 0.6005495510877461, 0.0378298648033404, -1.6270162458935145, 2.238323105765318, 0.5470254380811648, 0.2430582785778392, 0.271000019637736, -0.3426172787556112, -1.0262365331868208, -0.106607838177978, 0.0950352124174578, 0.7536129066380267, 1.7176840389859835, -0.5816222044816795, -1.5664025425048542, -1.566242140342494, -0.4278270824617348, -1.5400474584004764, 1.4188714073809847, 2.5832269109271913, 1.2167756149498592, 1.581761103899105, 0.2508315749938565, -1.1487001674152695, -0.2748000485252916, 1.4167885482031155, 1.0528305640265678, -0.1256288272625276, -1.330063107130932, 0.7669987072033121, -0.2347107359206032, 3.5049908790078157, 0.6737375407675905, -2.2368483245633115, 1.1534094115085383, 0.7397090200693276, -0.3946702155881698, 0.2136129876479073, 1.6380414210945702, 0.9254278040058204, 1.959233222555338, 0.7126114082847026, 2.462786207315235, -0.5980330091154907, -0.4182166944498781, -1.5920673749929128, 1.5530058837382594, -2.1876067916458557, 0.0190808770010701]|2550.2167077582807906|      2.00000000|[855, 120, 15, 75]                                                         |  | used linear model with 65 points | iterate success | actual_k=2
      16|[1.008251262444655, 0.6005495510877461, 0.0378298648033404, -1.6270162458935145, 2.238323105765318, 0.5470254380811648, 0.2430582785778392, 0.271000019637736, -0.3426172787556112, -1.0262365331868208, -0.106607838177978, 0.0950352124174578, 0.7536129066380267, 1.7176840389859835, -0.5816222044816795, -1.5664025425048542, -1.566242140342494, -0.4278270824617348, -1.5400474584004764, 1.4188714073809847, 2.5832269109271913, 1.2167756149498592, 1.581761103899105, 0.2508315749938565, -1.1487001674152695, -0.2748000485252916, 1.4167885482031155, 1.0528305640265678, -0.1256288272625276, -1.330063107130932, 0.7669987072033121, -0.2347107359206032, 3.5049908790078157, 0.6737375407675905, -2.2368483245633115, 1.1534094115085383, 0.7397090200693276, -0.3946702155881698, 0.2136129876479073, 1.6380414210945702, 0.9254278040058204, 1.959233222555338, 0.7126114082847026, 2.462786207315235, -0.5980330091154907, -0.4182166944498781, -1.5920673749929128, 1.5530058837382594, -2.1876067916458557, 0.0190808770010701]|2550.2167077582807906|      1.00000000|[912, 128, 16, 80]                                                         |  | used linear model with 65 points | iterate failure | actual_k=2
      17|[0.8926055205979023, 0.5703209157883279, 0.0410027858748055, -1.7559250286247472, 2.315596054334191, 0.6063614505903124, 0.0902912761969195, 0.2270839016065712, -0.4291736650416605, -0.912427003447466, -0.0455667365820028, 0.1750542639726698, 1.0364165485014047, 1.88589733491322, -0.765154612201745, -1.7152781714907233, -1.5720692990577725, -0.5224008874547049, -1.6805646105177838, 1.4038164583750894, 2.7476804047479413, 1.1642419492330538, 1.4799957334845968, 0.4359209846379983, -1.2093995105178976, -0.2207561492773044, 1.4297156286298789, 1.0382146488440096, -0.3394502037826733, -1.4309399238684273, 0.8113941581003503, -0.4063264104723635, 3.6666198948274857, 0.4375509017242412, -2.445875727231804, 1.2277909698925906, 0.6821413738661382, -0.6489176196417892, 0.089078237962518, 1.9151077654282675, 1.0522200096885173, 2.0163505325352733, 0.6773174930109603, 2.5864388404464447, -0.422022255102007, -0.1693895726738163, -1.6006935039262387, 1.373733595577469, -2.4248119298756468, 0.2016894274492917]|2487.3120936114569304|      2.00000000|[969, 136, 17, 85]                                                         |  | used linear model with 65 points | iterate success | actual_k=2
      18|[0.8926055205979023, 0.5703209157883279, 0.0410027858748055, -1.7559250286247472, 2.315596054334191, 0.6063614505903124, 0.0902912761969195, 0.2270839016065712, -0.4291736650416605, -0.912427003447466, -0.0455667365820028, 0.1750542639726698, 1.0364165485014047, 1.88589733491322, -0.765154612201745, -1.7152781714907233, -1.5720692990577725, -0.5224008874547049, -1.6805646105177838, 1.4038164583750894, 2.7476804047479413, 1.1642419492330538, 1.4799957334845968, 0.4359209846379983, -1.2093995105178976, -0.2207561492773044, 1.4297156286298789, 1.0382146488440096, -0.3394502037826733, -1.4309399238684273, 0.8113941581003503, -0.4063264104723635, 3.6666198948274857, 0.4375509017242412, -2.445875727231804, 1.2277909698925906, 0.6821413738661382, -0.6489176196417892, 0.089078237962518, 1.9151077654282675, 1.0522200096885173, 2.0163505325352733, 0.6773174930109603, 2.5864388404464447, -0.422022255102007, -0.1693895726738163, -1.6006935039262387, 1.373733595577469, -2.4248119298756468, 0.2016894274492917]|2487.3120936114569304|      1.00000000|[1026, 144, 18, 90]                                                        |  | used linear model with 65 points | iterate failure | actual_k=2
      19|[0.9332804431650924, 0.5737849043653541, 0.1231474657362022, -1.875636539914074, 2.249813560149321, 0.67178510083864, 0.3021943524532914, 0.0937737168531257, -0.5551714680291351, -0.7226834415415986, -0.1422286943852552, 0.09572556721759, 1.0906294706282804, 1.7414259295864025, -0.8565248155184387, -1.5542351961160954, -1.619068490761237, -0.5207072333294535, -2.016835327406198, 1.4570589708236512, 3.0086400018652695, 1.3311605656127166, 1.7250414185062368, 0.4495664487839328, -1.0796707784726642, -0.0573722503651825, 1.3153991890303838, 1.127300136091063, -0.1444756120727745, -1.3565888283588927, 0.7495415107027441, -0.3761024019815885, 3.8030547251874847, 0.8445326073104812, -2.1908773222513376, 1.3846384290297462, 0.5470374196507775, -0.6647049245274678, 0.1442519707191423, 1.9656988659273207, 0.987026498111687, 1.980665388443017, 0.5669818928453841, 2.419722307511127, -0.5869228196782429, -0.2767434755820605, -1.5686106418728851, 1.276783945087004, -2.438739004766923, 0.2222291447539188]|2442.1391457665872622|      2.00000000|[1083, 152, 19, 95]                                                        |  | used linear model with 65 points | iterate success | actual_k=2
      20|[0.9332804431650924, 0.5737849043653541, 0.1231474657362022, -1.875636539914074, 2.249813560149321, 0.67178510083864, 0.3021943524532914, 0.0937737168531257, -0.5551714680291351, -0.7226834415415986, -0.1422286943852552, 0.09572556721759, 1.0906294706282804, 1.7414259295864025, -0.8565248155184387, -1.5542351961160954, -1.619068490761237, -0.5207072333294535, -2.016835327406198, 1.4570589708236512, 3.0086400018652695, 1.3311605656127166, 1.7250414185062368, 0.4495664487839328, -1.0796707784726642, -0.0573722503651825, 1.3153991890303838, 1.127300136091063, -0.1444756120727745, -1.3565888283588927, 0.7495415107027441, -0.3761024019815885, 3.8030547251874847, 0.8445326073104812, -2.1908773222513376, 1.3846384290297462, 0.5470374196507775, -0.6647049245274678, 0.1442519707191423, 1.9656988659273207, 0.987026498111687, 1.980665388443017, 0.5669818928453841, 2.419722307511127, -0.5869228196782429, -0.2767434755820605, -1.5686106418728851, 1.276783945087004, -2.438739004766923, 0.2222291447539188]|2442.1391457665872622|      1.00000000|[1140, 160, 20, 100]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      21|[1.0083909152444466, 0.4433551057032102, 0.0954832058061143, -1.8969652590928623, 2.2514392944432493, 0.6634918586763113, 0.2978033764269318, 0.2622796296303405, -0.5786214057996719, -0.8429215321774518, -0.113096255202531, 0.2557926979880212, 1.1865408183557453, 1.7790113002518164, -0.7507939463311475, -1.4028955954600273, -1.680372485859501, -0.7874366214306701, -2.270978468282305, 1.5385469035016306, 3.1187345145056695, 1.4744807434635836, 1.7234964910355701, 0.5444049460095236, -0.9992968561629374, 0.0291445185707294, 1.2803631231485837, 1.2420225088468746, -0.3916058125784397, -1.451933810357649, 0.6239401832873563, -0.5726635828819935, 3.811613490886605, 0.9337897732155294, -2.3662251461448767, 1.2470560955020324, 0.5370379697654465, -0.8551901301008049, -0.0414389667492797, 2.3117658560110903, 0.9138164111115681, 2.012845570723842, 0.3868859944412489, 2.452817797589794, -0.5472354531716735, -0.2196038622928451, -1.2092366621759105, 1.1141389052093202, -2.6213758448109528, 0.4189561015763862]|2389.4728805327104055|      2.00000000|[1197, 168, 21, 105]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      22|[1.0083909152444466, 0.4433551057032102, 0.0954832058061143, -1.8969652590928623, 2.2514392944432493, 0.6634918586763113, 0.2978033764269318, 0.2622796296303405, -0.5786214057996719, -0.8429215321774518, -0.113096255202531, 0.2557926979880212, 1.1865408183557453, 1.7790113002518164, -0.7507939463311475, -1.4028955954600273, -1.680372485859501, -0.7874366214306701, -2.270978468282305, 1.5385469035016306, 3.1187345145056695, 1.4744807434635836, 1.7234964910355701, 0.5444049460095236, -0.9992968561629374, 0.0291445185707294, 1.2803631231485837, 1.2420225088468746, -0.3916058125784397, -1.451933810357649, 0.6239401832873563, -0.5726635828819935, 3.811613490886605, 0.9337897732155294, -2.3662251461448767, 1.2470560955020324, 0.5370379697654465, -0.8551901301008049, -0.0414389667492797, 2.3117658560110903, 0.9138164111115681, 2.012845570723842, 0.3868859944412489, 2.452817797589794, -0.5472354531716735, -0.2196038622928451, -1.2092366621759105, 1.1141389052093202, -2.6213758448109528, 0.4189561015763862]|2389.4728805327104055|      1.00000000|[1254, 176, 22, 110]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      23|[0.9912395979404658, 0.1359675105676879, -0.0831769187288744, -1.987470995421866, 2.3451975446692748, 0.6434716659393717, 0.3525584725360617, 0.0461014917899641, -0.4939612025431072, -0.9695158231422537, 0.0311373407106201, 0.3096589016670197, 1.3857094150390326, 1.8316102305621527, -0.9256780178345153, -1.4235490135819087, -1.5123140599740352, -0.818644266226229, -2.521405980374185, 1.3086267648450085, 3.200398203051073, 1.5756517749718686, 1.9123390625111143, 0.9064680932924769, -1.1396807789285635, 0.1025590445940756, 1.423639396182488, 1.2428681822044927, -0.3635704652232385, -1.3989889546819811, 0.5148676639014971, -0.5981798993332018, 3.8224971602782096, 1.0782537921196382, -2.4365479962724024, 1.2106492587879498, 0.6764330027589501, -0.803434857063656, -0.1755445103765573, 2.5742174972922722, 0.715147624934427, 2.0294901450359015, 0.4755277666173716, 2.5155046537849683, -0.5938874949263738, -0.1805683397569701, -1.350429003820714, 1.0203206369493851, -2.8868105151110557, 0.3484752731158134]|2319.6499550863927652|      2.00000000|[1311, 184, 23, 115]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      24|[0.9912395979404658, 0.1359675105676879, -0.0831769187288744, -1.987470995421866, 2.3451975446692748, 0.6434716659393717, 0.3525584725360617, 0.0461014917899641, -0.4939612025431072, -0.9695158231422537, 0.0311373407106201, 0.3096589016670197, 1.3857094150390326, 1.8316102305621527, -0.9256780178345153, -1.4235490135819087, -1.5123140599740352, -0.818644266226229, -2.521405980374185, 1.3086267648450085, 3.200398203051073, 1.5756517749718686, 1.9123390625111143, 0.9064680932924769, -1.1396807789285635, 0.1025590445940756, 1.423639396182488, 1.2428681822044927, -0.3635704652232385, -1.3989889546819811, 0.5148676639014971, -0.5981798993332018, 3.8224971602782096, 1.0782537921196382, -2.4365479962724024, 1.2106492587879498, 0.6764330027589501, -0.803434857063656, -0.1755445103765573, 2.5742174972922722, 0.715147624934427, 2.0294901450359015, 0.4755277666173716, 2.5155046537849683, -0.5938874949263738, -0.1805683397569701, -1.350429003820714, 1.0203206369493851, -2.8868105151110557, 0.3484752731158134]|2319.6499550863927652|      1.00000000|[1368, 192, 24, 120]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      25|[0.9138465441534346, 0.3235973982144097, -0.0537958548083137, -2.294075459847223, 2.2882482839544305, 0.5867329291856366, 0.3998145589822309, 0.2331126526995221, -0.7087234268021997, -0.7650957203456659, -0.0298816894193748, 0.3356281843519656, 1.4182346709203162, 1.7029871136005623, -0.9320560382439191, -1.3381015673481498, -1.5165112747475775, -0.9333367411206083, -2.5215758411230222, 1.171685685433543, 3.2847626507502508, 1.5623323810334802, 1.8166920467390792, 1.0914729635316385, -1.286280868003859, 0.4845953439492622, 1.4302874962768892, 1.401710414380188, -0.308002422655376, -1.1119748062955748, 0.3728289263969151, -0.6956944540739919, 4.0673176365076955, 1.1613141172232533, -2.5321542138494957, 1.2139758664509641, 0.7662621938384269, -0.7958291278883814, -0.2069117349301394, 2.7155220835697342, 0.8593035920663757, 1.981367665265446, 0.5170901629810163, 2.4769222294734834, -0.6936671998337812, -0.3581382045518144, -1.6576032230129811, 1.0850377840078584, -3.0843797268406337, 0.3025457610331206]|2274.5562533131810596|      2.00000000|[1425, 200, 25, 125]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      26|[0.9138465441534346, 0.3235973982144097, -0.0537958548083137, -2.294075459847223, 2.2882482839544305, 0.5867329291856366, 0.3998145589822309, 0.2331126526995221, -0.7087234268021997, -0.7650957203456659, -0.0298816894193748, 0.3356281843519656, 1.4182346709203162, 1.7029871136005623, -0.9320560382439191, -1.3381015673481498, -1.5165112747475775, -0.9333367411206083, -2.5215758411230222, 1.171685685433543, 3.2847626507502508, 1.5623323810334802, 1.8166920467390792, 1.0914729635316385, -1.286280868003859, 0.4845953439492622, 1.4302874962768892, 1.401710414380188, -0.308002422655376, -1.1119748062955748, 0.3728289263969151, -0.6956944540739919, 4.0673176365076955, 1.1613141172232533, -2.5321542138494957, 1.2139758664509641, 0.7662621938384269, -0.7958291278883814, -0.2069117349301394, 2.7155220835697342, 0.8593035920663757, 1.981367665265446, 0.5170901629810163, 2.4769222294734834, -0.6936671998337812, -0.3581382045518144, -1.6576032230129811, 1.0850377840078584, -3.0843797268406337, 0.3025457610331206]|2274.5562533131810596|      1.00000000|[1482, 208, 26, 130]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      27|[1.0941924228296391, 0.3072340038197789, -0.0390401119888933, -2.36977963040945, 2.1429358418397864, 0.7289335241842898, 0.2263938882590075, 0.3741707495912481, -0.6175783355165478, -0.4489073925974349, -0.0698313924193398, 0.4541314142128207, 1.4197995511237722, 1.7621806644439428, -0.8962477025798379, -1.6249595364570764, -1.568285062961826, -1.1733130267119816, -2.4647022114528854, 1.2409046440972231, 3.4234276456747144, 1.5910836177147907, 1.8015240936674306, 1.3208597428254074, -1.4196076383650438, 0.6052201883225545, 1.6390161162587011, 1.2680660613304136, -0.3080292467637339, -1.0063235038536484, 0.5391598565517569, -0.7618954867238807, 4.2044065165807165, 1.2327676645300316, -2.309928385378011, 1.1700623440837927, 0.7347739309270424, -0.9009000306295317, -0.3877725218235545, 2.7896455062965306, 1.1114062151708335, 1.8396332978775523, 0.2645590284436494, 2.489253779979781, -0.711776743258463, -0.4751119530303903, -1.6116372357184945, 0.7883633378848445, -3.0678604050850162, 0.3605121510212681]|2242.4111712856151826|      2.00000000|[1539, 216, 27, 135]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      28|[1.0941924228296391, 0.3072340038197789, -0.0390401119888933, -2.36977963040945, 2.1429358418397864, 0.7289335241842898, 0.2263938882590075, 0.3741707495912481, -0.6175783355165478, -0.4489073925974349, -0.0698313924193398, 0.4541314142128207, 1.4197995511237722, 1.7621806644439428, -0.8962477025798379, -1.6249595364570764, -1.568285062961826, -1.1733130267119816, -2.4647022114528854, 1.2409046440972231, 3.4234276456747144, 1.5910836177147907, 1.8015240936674306, 1.3208597428254074, -1.4196076383650438, 0.6052201883225545, 1.6390161162587011, 1.2680660613304136, -0.3080292467637339, -1.0063235038536484, 0.5391598565517569, -0.7618954867238807, 4.2044065165807165, 1.2327676645300316, -2.309928385378011, 1.1700623440837927, 0.7347739309270424, -0.9009000306295317, -0.3877725218235545, 2.7896455062965306, 1.1114062151708335, 1.8396332978775523, 0.2645590284436494, 2.489253779979781, -0.711776743258463, -0.4751119530303903, -1.6116372357184945, 0.7883633378848445, -3.0678604050850162, 0.3605121510212681]|2242.4111712856151826|      1.00000000|[1596, 224, 28, 140]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      29|[1.1109831645359545, 0.2281700917175121, -0.0256771588008287, -2.336795439391148, 2.163060128412311, 0.797691551850509, 0.3689084204258571, 0.3901888468081379, -0.4825932738999471, -0.4603775199573976, -0.1193394925538036, 0.4957784902518456, 1.5219384879960838, 1.6224188348352764, -1.086473437989021, -1.497805477300359, -1.5145681078879782, -0.8508932125485968, -2.5274758166146145, 1.2316597362368205, 3.584178802159153, 1.6760723847980115, 2.052057141695135, 1.4368987596067173, -1.5363941999237865, 0.4791028334494117, 1.7106970289342633, 1.3382552739414426, -0.444548205897715, -1.1921906745908364, 0.3825852002334539, -0.7117168450073669, 4.15500732384619, 1.2457048741193888, -2.6050680273864377, 1.2917951636266825, 0.8511608248731963, -0.939729672134928, -0.6561041878867775, 3.1325624362025883, 0.9328836585752733, 1.9497506555023507, 0.1957526937600778, 2.377330544065387, -0.5255277268374863, -0.2885020498302132, -1.6658215276212454, 0.7851827934348176, -3.2671300848261264, 0.5581204329430959]|2198.0228139261712386|      2.00000000|[1653, 232, 29, 145]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      30|[1.1109831645359545, 0.2281700917175121, -0.0256771588008287, -2.336795439391148, 2.163060128412311, 0.797691551850509, 0.3689084204258571, 0.3901888468081379, -0.4825932738999471, -0.4603775199573976, -0.1193394925538036, 0.4957784902518456, 1.5219384879960838, 1.6224188348352764, -1.086473437989021, -1.497805477300359, -1.5145681078879782, -0.8508932125485968, -2.5274758166146145, 1.2316597362368205, 3.584178802159153, 1.6760723847980115, 2.052057141695135, 1.4368987596067173, -1.5363941999237865, 0.4791028334494117, 1.7106970289342633, 1.3382552739414426, -0.444548205897715, -1.1921906745908364, 0.3825852002334539, -0.7117168450073669, 4.15500732384619, 1.2457048741193888, -2.6050680273864377, 1.2917951636266825, 0.8511608248731963, -0.939729672134928, -0.6561041878867775, 3.1325624362025883, 0.9328836585752733, 1.9497506555023507, 0.1957526937600778, 2.377330544065387, -0.5255277268374863, -0.2885020498302132, -1.6658215276212454, 0.7851827934348176, -3.2671300848261264, 0.5581204329430959]|2198.0228139261712386|      1.00000000|[1710, 240, 30, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      31|[1.029715064736837, 0.1451169180493189, -0.1139497756669932, -2.4683321170930537, 2.108570631037054, 0.9216645140193657, 0.1985122722506072, 0.5315089694483571, -0.438858689678212, -0.2962264484314768, 0.0956598592765532, 0.5638521782460648, 1.575335084894348, 1.558392746997375, -1.1601403827875096, -1.7372353609432087, -1.6403155894828712, -0.8131751462087068, -2.6308252882501906, 1.3204401404791648, 3.541244211647309, 1.9492481369823258, 2.114447044233832, 1.5903680224485781, -1.729091542347629, 0.5863724811226136, 1.624936571798223, 1.3501244482488854, -0.7497638464850308, -1.2243516568227863, 0.4806349726732223, -0.9377498823017124, 4.173360421509807, 1.4790240876190845, -2.5103229488506806, 1.5054500823783548, 0.8040130920083477, -0.8488868628921441, -0.5259760563882772, 3.266935173207207, 1.158332043023084, 2.000061165457801, 0.1692793401128173, 2.349905115690188, -0.7406672115542392, -0.2584514705875195, -2.015656836667071, 0.8515856468134098, -3.165991468108642, 0.5551007706324776]|2157.5967652003937474|      2.00000000|[1767, 248, 31, 155]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      32|[1.029715064736837, 0.1451169180493189, -0.1139497756669932, -2.4683321170930537, 2.108570631037054, 0.9216645140193657, 0.1985122722506072, 0.5315089694483571, -0.438858689678212, -0.2962264484314768, 0.0956598592765532, 0.5638521782460648, 1.575335084894348, 1.558392746997375, -1.1601403827875096, -1.7372353609432087, -1.6403155894828712, -0.8131751462087068, -2.6308252882501906, 1.3204401404791648, 3.541244211647309, 1.9492481369823258, 2.114447044233832, 1.5903680224485781, -1.729091542347629, 0.5863724811226136, 1.624936571798223, 1.3501244482488854, -0.7497638464850308, -1.2243516568227863, 0.4806349726732223, -0.9377498823017124, 4.173360421509807, 1.4790240876190845, -2.5103229488506806, 1.5054500823783548, 0.8040130920083477, -0.8488868628921441, -0.5259760563882772, 3.266935173207207, 1.158332043023084, 2.000061165457801, 0.1692793401128173, 2.349905115690188, -0.7406672115542392, -0.2584514705875195, -2.015656836667071, 0.8515856468134098, -3.165991468108642, 0.5551007706324776]|2157.5967652003937474|      1.00000000|[1824, 256, 32, 160]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      33|[0.8403225900095244, 0.0408002675735024, -0.1151973238415527, -2.6083520584562248, 2.133015277489506, 1.2364543186873127, 0.3108126769673125, 0.5274752759260801, -0.367701081682035, -0.2666219998688942, -0.1807707911062473, 0.7222607282533626, 1.4176231947334552, 1.4809369944472899, -0.985815934513152, -1.6130952268164649, -1.4934966667510574, -0.7428447330507909, -2.789977318584422, 1.241046731255087, 3.8214523406261507, 2.0563637828699606, 2.314543866205876, 1.8442493530602235, -1.8817031828445698, 0.6479338702967856, 1.7105618573063626, 1.3611509519703018, -0.8426129469760326, -1.0992832173920712, 0.3739963207839934, -1.0215825562081788, 4.042648894763414, 1.5438091607148619, -2.417513611132568, 1.6185908335199706, 0.7446917594918173, -1.0295818836280994, -0.5162650740794378, 3.3739121754596586, 0.9983401023784787, 1.9486876319741768, 0.1854432436938194, 2.563758701714253, -0.4940156275345257, -0.3921772258040963, -2.090100586917325, 0.6517944188254031, -3.0308409507803318, 0.5726636919341614]|2120.3052025644401510|      2.00000000|[1881, 264, 33, 165]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      34|[0.8403225900095244, 0.0408002675735024, -0.1151973238415527, -2.6083520584562248, 2.133015277489506, 1.2364543186873127, 0.3108126769673125, 0.5274752759260801, -0.367701081682035, -0.2666219998688942, -0.1807707911062473, 0.7222607282533626, 1.4176231947334552, 1.4809369944472899, -0.985815934513152, -1.6130952268164649, -1.4934966667510574, -0.7428447330507909, -2.789977318584422, 1.241046731255087, 3.8214523406261507, 2.0563637828699606, 2.314543866205876, 1.8442493530602235, -1.8817031828445698, 0.6479338702967856, 1.7105618573063626, 1.3611509519703018, -0.8426129469760326, -1.0992832173920712, 0.3739963207839934, -1.0215825562081788, 4.042648894763414, 1.5438091607148619, -2.417513611132568, 1.6185908335199706, 0.7446917594918173, -1.0295818836280994, -0.5162650740794378, 3.3739121754596586, 0.9983401023784787, 1.9486876319741768, 0.1854432436938194, 2.563758701714253, -0.4940156275345257, -0.3921772258040963, -2.090100586917325, 0.6517944188254031, -3.0308409507803318, 0.5726636919341614]|2120.3052025644401510|      1.00000000|[1938, 272, 34, 170]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
      35|[0.9062893839584636, 0.0758191983036779, -0.0531052443427259, -2.80941561662453, 2.0513593134251136, 1.1835032873765865, 0.4421063533492458, 0.5198465030103848, -0.312521494240701, -0.4532087014095564, -0.1638224313067708, 0.6854029595829718, 1.546916993066856, 1.632091194640365, -1.0947471991403366, -1.778093845984714, -1.8427686966098489, -0.5889664499514374, -3.2006849264974906, 1.1341413749763718, 3.922404075210238, 2.075463082620056, 2.624108867725187, 1.8888590194267565, -2.1335394519317314, 0.5412297925438171, 1.6417605348893387, 1.3410409768721951, -0.877644683327696, -1.1340084945331494, 0.3525848524795136, -1.1441523052862062, 4.218207173810939, 1.6024163887596312, -2.50889641210894, 1.726197427295769, 0.80471249856595, -0.9776884669938898, -0.5902011754853472, 3.532568830004055, 1.1290864396314624, 2.0340855603197543, -0.160575148013587, 2.4513661654242918, -0.4982966075148371, -0.3128248032412492, -2.18240462932491, 0.6973078507535624, -3.051106892006803, 0.6621707270202947]|2074.1429752139465563|      2.00000000|[1995, 280, 35, 175]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      36|[0.9062893839584636, 0.0758191983036779, -0.0531052443427259, -2.80941561662453, 2.0513593134251136, 1.1835032873765865, 0.4421063533492458, 0.5198465030103848, -0.312521494240701, -0.4532087014095564, -0.1638224313067708, 0.6854029595829718, 1.546916993066856, 1.632091194640365, -1.0947471991403366, -1.778093845984714, -1.8427686966098489, -0.5889664499514374, -3.2006849264974906, 1.1341413749763718, 3.922404075210238, 2.075463082620056, 2.624108867725187, 1.8888590194267565, -2.1335394519317314, 0.5412297925438171, 1.6417605348893387, 1.3410409768721951, -0.877644683327696, -1.1340084945331494, 0.3525848524795136, -1.1441523052862062, 4.218207173810939, 1.6024163887596312, -2.50889641210894, 1.726197427295769, 0.80471249856595, -0.9776884669938898, -0.5902011754853472, 3.532568830004055, 1.1290864396314624, 2.0340855603197543, -0.160575148013587, 2.4513661654242918, -0.4982966075148371, -0.3128248032412492, -2.18240462932491, 0.6973078507535624, -3.051106892006803, 0.6621707270202947]|2074.1429752139465563|      1.00000000|[2052, 288, 36, 180]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
