k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0095223548662001, 0.0971364872929091, 0.0643344716631887, 0.082233817191541, 0.0608399310764739, 0.0308406542110352, 0.0169380355998965, 0.0442908284098821, 0.0353430263077908, 0.0121988465944241, 0.0119238477933361, -0.0077114505150279]| 14.0752866057391461|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      13|[0.0131755753547615, 0.126357706596861, 0.0950134303143386, 0.0800958912737941, 0.0651300588559041, 0.0576243995071436, 0.0197447817395869, 0.0409187607301989, 0.0401710110633764, 0.0265916329687697, 0.0448503397215313, -0.0125711430370572]| 13.6422374629774605|      0.12500000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[0.0131755753547615, 0.126357706596861, 0.0950134303143386, 0.0800958912737941, 0.0651300588559041, 0.0576243995071436, 0.0197447817395869, 0.0409187607301989, 0.0401710110633764, 0.0265916329687697, 0.0448503397215313, -0.0125711430370572]| 13.6422374629774605|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-0.0056871301911321, 0.1505105740109449, 0.1061745237534624, 0.0923946793143098, 0.06966580124615, 0.036484103756071, -0.0008047315480611, 0.0332793575871109, 0.0476493960788692, -0.0097634148036533, 0.0332887140801351, -0.0277975074252486]| 11.1633745947506959|      0.12500000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[-0.0056871301911321, 0.1505105740109449, 0.1061745237534624, 0.0923946793143098, 0.06966580124615, 0.036484103756071, -0.0008047315480611, 0.0332793575871109, 0.0476493960788692, -0.0097634148036533, 0.0332887140801351, -0.0277975074252486]| 11.1633745947506959|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-0.0056871301911321, 0.1505105740109449, 0.1061745237534624, 0.0923946793143098, 0.06966580124615, 0.036484103756071, -0.0008047315480611, 0.0332793575871109, 0.0476493960788692, -0.0097634148036533, 0.0332887140801351, -0.0277975074252486]| 11.1633745947506959|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-0.0068558980565996, 0.1631575544491585, 0.1156480769481203, 0.1110435565019943, 0.0740099565371812, 0.0377373769415632, 7.0067185368e-05, 0.0303030148395078, 0.0398623319896691, -0.012507949304662, 0.019587562391888, -0.0373768014907087]| 10.2212276412146714|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      19|[-0.0068558980565996, 0.1631575544491585, 0.1156480769481203, 0.1110435565019943, 0.0740099565371812, 0.0377373769415632, 7.0067185368e-05, 0.0303030148395078, 0.0398623319896691, -0.012507949304662, 0.019587562391888, -0.0373768014907087]| 10.2212276412146714|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-0.0027659333655459, 0.173900451306319, 0.1276646712207386, 0.1300515254455845, 0.0778646226294135, 0.0437861751913422, 0.0140180073527661, 0.0303083804333445, 0.0440920186028874, -0.0161691983941635, 0.0272430576882902, -0.0356944346928811]|  9.5311767910673932|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[-0.0206725818833813, 0.2030507311627509, 0.1078657925919329, 0.1545112682210538, 0.0969554530222712, 0.0206543711803984, 0.0201627638634578, 0.0348306968468124, 0.0473521785448161, -0.0413198308627117, 0.0164799651770793, -0.0410621022050774]|  8.5440179744138813|      0.12500000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-0.0206725818833813, 0.2030507311627509, 0.1078657925919329, 0.1545112682210538, 0.0969554530222712, 0.0206543711803984, 0.0201627638634578, 0.0348306968468124, 0.0473521785448161, -0.0413198308627117, 0.0164799651770793, -0.0410621022050774]|  8.5440179744138813|      0.06250000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-0.0206725818833813, 0.2030507311627509, 0.1078657925919329, 0.1545112682210538, 0.0969554530222712, 0.0206543711803984, 0.0201627638634578, 0.0348306968468124, 0.0473521785448161, -0.0413198308627117, 0.0164799651770793, -0.0410621022050774]|  8.5440179744138813|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-0.0206725818833813, 0.2030507311627509, 0.1078657925919329, 0.1545112682210538, 0.0969554530222712, 0.0206543711803984, 0.0201627638634578, 0.0348306968468124, 0.0473521785448161, -0.0413198308627117, 0.0164799651770793, -0.0410621022050774]|  8.5440179744138813|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-0.0198458814634759, 0.2135878396127686, 0.1086396722447471, 0.1534429000490406, 0.096582393654162, 0.0244311404417074, 0.0222809311065471, 0.0349053957512489, 0.0460607401155143, -0.0348426970798086, 0.0087958867031225, -0.0440828186212164]|  8.2560335278801986|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-0.0174120017096632, 0.23126888874731, 0.1192641331839916, 0.1679521668794502, 0.1052937163907129, 0.0151120493319859, 0.0313118217658233, 0.0428898595230958, 0.0456083339257361, -0.0388945738426589, 0.0057811459075244, -0.045014991973366]|  7.5263345565636506|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-0.0174120017096632, 0.23126888874731, 0.1192641331839916, 0.1679521668794502, 0.1052937163907129, 0.0151120493319859, 0.0313118217658233, 0.0428898595230958, 0.0456083339257361, -0.0388945738426589, 0.0057811459075244, -0.045014991973366]|  7.5263345565636506|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-0.0118099056968703, 0.2409613408468787, 0.1218875817925971, 0.1751179066062606, 0.1115598051425419, 0.03545455760915, 0.0226988710690126, 0.0514503051923422, 0.0554818884055992, -0.0361236529369265, -0.0034935134987378, -0.0461441665735588]|  7.2397958589252838|      0.06250000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-0.0118099056968703, 0.2409613408468787, 0.1218875817925971, 0.1751179066062606, 0.1115598051425419, 0.03545455760915, 0.0226988710690126, 0.0514503051923422, 0.0554818884055992, -0.0361236529369265, -0.0034935134987378, -0.0461441665735588]|  7.2397958589252838|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.0118099056968703, 0.2409613408468787, 0.1218875817925971, 0.1751179066062606, 0.1115598051425419, 0.03545455760915, 0.0226988710690126, 0.0514503051923422, 0.0554818884055992, -0.0361236529369265, -0.0034935134987378, -0.0461441665735588]|  7.2397958589252838|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-0.0094907494251183, 0.2455700990972538, 0.1317529751207765, 0.1778533192463227, 0.1144873343399071, 0.0315410269660742, 0.0237936045374257, 0.0456223444545451, 0.055660113817865, -0.0396251255557727, -0.0084953636675167, -0.0421003166984046]|  6.9583431078963338|      0.03125000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.0059529410057471, 0.2704016434389718, 0.1443187970937954, 0.1809008612194043, 0.1118651595246218, 0.0314639110808858, 0.022972757938985, 0.0501638437519713, 0.0562951007200392, -0.0365307323745676, -0.020362666028929, -0.040977228203912]|  6.2775754314678824|      0.06250000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[-0.0059529410057471, 0.2704016434389718, 0.1443187970937954, 0.1809008612194043, 0.1118651595246218, 0.0314639110808858, 0.022972757938985, 0.0501638437519713, 0.0562951007200392, -0.0365307323745676, -0.020362666028929, -0.040977228203912]|  6.2775754314678824|      0.03125000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0077907046690016, 0.2883001217772446, 0.16487429483141, 0.1898149008656415, 0.1102478000476194, 0.0350626711522161, 0.0307495230414855, 0.0552988513860298, 0.0577756902098979, -0.0347057700181916, -0.0267909155789846, -0.0397191828434362]|  5.7484687921881612|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[0.0219452515225064, 0.3116062674741717, 0.1803432741486585, 0.2194222742268228, 0.1227810054146758, 0.030017185493892, 0.0502324146241476, 0.0408850070519437, 0.0683021693407897, -0.0489512642043981, -0.030981030142622, -0.0235394875157877]|  5.2811320297108173|      0.12500000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[0.0219452515225064, 0.3116062674741717, 0.1803432741486585, 0.2194222742268228, 0.1227810054146758, 0.030017185493892, 0.0502324146241476, 0.0408850070519437, 0.0683021693407897, -0.0489512642043981, -0.030981030142622, -0.0235394875157877]|  5.2811320297108173|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[0.0219452515225064, 0.3116062674741717, 0.1803432741486585, 0.2194222742268228, 0.1227810054146758, 0.030017185493892, 0.0502324146241476, 0.0408850070519437, 0.0683021693407897, -0.0489512642043981, -0.030981030142622, -0.0235394875157877]|  5.2811320297108173|      0.03125000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[0.0315875687643248, 0.3292353752952753, 0.1836792044047351, 0.2269361992318507, 0.1135514050516952, 0.0305825009558727, 0.0436279712316215, 0.0295168449138758, 0.0576786152349354, -0.0546103023960436, -0.0400625121266273, -0.0279551934062139]|  4.7178722043783186|      0.06250000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[0.0285720605922089, 0.3598434424435086, 0.2117204324073093, 0.2443796288093367, 0.1238353801755142, 0.0092257187643871, 0.030650714124111, 0.0308223812914168, 0.0619673491234054, -0.0461028384784952, -0.0241907978194636, -0.0561518566783806]|  4.0154834883757893|      0.12500000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[0.0285720605922089, 0.3598434424435086, 0.2117204324073093, 0.2443796288093367, 0.1238353801755142, 0.0092257187643871, 0.030650714124111, 0.0308223812914168, 0.0619673491234054, -0.0461028384784952, -0.0241907978194636, -0.0561518566783806]|  4.0154834883757893|      0.06250000|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[0.004944920754336, 0.3880023705851163, 0.2268127512148884, 0.2650276250349981, 0.1314466098448166, 0.0014365842813647, 0.0089644584136318, 0.0090080470774138, 0.0576466930596727, -0.0225805467233065, -0.0079380359866668, -0.0564457128131542]|  3.3627666528387476|      0.12500000|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      42|[0.004944920754336, 0.3880023705851163, 0.2268127512148884, 0.2650276250349981, 0.1314466098448166, 0.0014365842813647, 0.0089644584136318, 0.0090080470774138, 0.0576466930596727, -0.0225805467233065, -0.0079380359866668, -0.0564457128131542]|  3.3627666528387476|      0.06250000|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      43|[0.004944920754336, 0.3880023705851163, 0.2268127512148884, 0.2650276250349981, 0.1314466098448166, 0.0014365842813647, 0.0089644584136318, 0.0090080470774138, 0.0576466930596727, -0.0225805467233065, -0.0079380359866668, -0.0564457128131542]|  3.3627666528387476|      0.03125000|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[0.004944920754336, 0.3880023705851163, 0.2268127512148884, 0.2650276250349981, 0.1314466098448166, 0.0014365842813647, 0.0089644584136318, 0.0090080470774138, 0.0576466930596727, -0.0225805467233065, -0.0079380359866668, -0.0564457128131542]|  3.3627666528387476|      0.01562500|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[0.0093597685508146, 0.3998911725230322, 0.2299199901457096, 0.2690744857683506, 0.1330213884849532, 0.0038910274021999, 0.009364850410288, 0.0073507220964839, 0.0586773689898422, -0.019279762241303, -0.0046124020510378, -0.0612254142746322]|  3.2034073981209930|      0.03125000|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[0.0093597685508146, 0.3998911725230322, 0.2299199901457096, 0.2690744857683506, 0.1330213884849532, 0.0038910274021999, 0.009364850410288, 0.0073507220964839, 0.0586773689898422, -0.019279762241303, -0.0046124020510378, -0.0612254142746322]|  3.2034073981209930|      0.01562500|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      47|[0.0093597685508146, 0.3998911725230322, 0.2299199901457096, 0.2690744857683506, 0.1330213884849532, 0.0038910274021999, 0.009364850410288, 0.0073507220964839, 0.0586773689898422, -0.019279762241303, -0.0046124020510378, -0.0612254142746322]|  3.2034073981209930|      0.00781250|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[0.0093597685508146, 0.3998911725230322, 0.2299199901457096, 0.2690744857683506, 0.1330213884849532, 0.0038910274021999, 0.009364850410288, 0.0073507220964839, 0.0586773689898422, -0.019279762241303, -0.0046124020510378, -0.0612254142746322]|  3.2034073981209930|      0.00390625|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      49|[0.0096184335081645, 0.4031797396089822, 0.2311003830417404, 0.2699978420505316, 0.1321825449811689, 0.0037824952271406, 0.0089292183420463, 0.0079747717783436, 0.0590193356544429, -0.0187006752701939, -0.0051799439483539, -0.0614749260469244]|  3.1568248446005525|      0.00781250|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[0.0096184335081645, 0.4031797396089822, 0.2311003830417404, 0.2699978420505316, 0.1321825449811689, 0.0037824952271406, 0.0089292183420463, 0.0079747717783436, 0.0590193356544429, -0.0187006752701939, -0.0051799439483539, -0.0614749260469244]|  3.1568248446005525|      0.00390625|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      51|[0.0093224050483565, 0.4067922694860215, 0.2321620183659486, 0.2702373399727417, 0.1318845710312263, 0.0032218164156457, 0.0087893246176971, 0.0073721163129303, 0.058692908770793, -0.0185013419779148, -0.0051211876049443, -0.0615014144661466]|  3.1056677438376843|      0.00781250|[663, 204, 51, 102]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      52|[0.0093224050483565, 0.4067922694860215, 0.2321620183659486, 0.2702373399727417, 0.1318845710312263, 0.0032218164156457, 0.0087893246176971, 0.0073721163129303, 0.058692908770793, -0.0185013419779148, -0.0051211876049443, -0.0615014144661466]|  3.1056677438376843|      0.00390625|[676, 208, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      53|[0.0087413340526652, 0.4099630251206712, 0.2336405683454666, 0.2704998668089362, 0.1321824038012583, 0.0033622259617872, 0.0082091678424066, 0.0069544304542123, 0.0583867928453246, -0.0181711437023402, -0.0047503452205771, -0.0627869880303767]|  3.0600026641324942|      0.00781250|[689, 212, 53, 106]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      54|[0.0087413340526652, 0.4099630251206712, 0.2336405683454666, 0.2704998668089362, 0.1321824038012583, 0.0033622259617872, 0.0082091678424066, 0.0069544304542123, 0.0583867928453246, -0.0181711437023402, -0.0047503452205771, -0.0627869880303767]|  3.0600026641324942|      0.00390625|[702, 216, 54, 108]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      55|[0.0085929370479673, 0.4132961347311681, 0.2347093336059551, 0.2708921235495976, 0.1321691894309676, 0.0024368611262032, 0.0085877863637878, 0.0070264655886989, 0.0585353373160473, -0.0181235375268435, -0.0034202038993158, -0.0626069888715359]|  3.0126757777961615|      0.00781250|[715, 220, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      56|[0.0074850698723409, 0.4194660709021263, 0.235575747693226, 0.2707883482021421, 0.1320727734589149, 0.0005498032713673, 0.0078566587436178, 0.0067119943534992, 0.0599355355154136, -0.0166067134128136, 2.41762644632e-05, -0.0618011084342781]|  2.9307237364261067|      0.01562500|[728, 224, 56, 112]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      57|[0.0002487912269461, 0.4259190423309218, 0.235562878765346, 0.2691967654465968, 0.1333594006897579, -0.0039982618645936, -0.0024013121363479, 0.0097753614861136, 0.06033639775763, -0.0195076931901687, 0.0014540226649612, -0.0619783907456576]|  2.8329053190261226|      0.03125000|[741, 228, 57, 114]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      58|[0.0002487912269461, 0.4259190423309218, 0.235562878765346, 0.2691967654465968, 0.1333594006897579, -0.0039982618645936, -0.0024013121363479, 0.0097753614861136, 0.06033639775763, -0.0195076931901687, 0.0014540226649612, -0.0619783907456576]|  2.8329053190261226|      0.01562500|[754, 232, 58, 116]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      59|[0.0002487912269461, 0.4259190423309218, 0.235562878765346, 0.2691967654465968, 0.1333594006897579, -0.0039982618645936, -0.0024013121363479, 0.0097753614861136, 0.06033639775763, -0.0195076931901687, 0.0014540226649612, -0.0619783907456576]|  2.8329053190261226|      0.00781250|[767, 236, 59, 118]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      60|[0.000832262862828, 0.4326033405811977, 0.2349699024837335, 0.2677406209428573, 0.1330801157634413, -0.0040753960084108, -0.0039077120382496, 0.0100802544884664, 0.0607317317875051, -0.0166299084824288, 0.0030314937269353, -0.0615655985570625]|  2.7578618923046463|      0.01562500|[780, 240, 60, 120]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
