k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.10989999767298, 0.2136991972993439, 0.2653683813041405, 0.7512979322505317, 100.00393737401888, 0.1296072616684943, 0.3288264139460572, 0.7307194350731263, 99.83154788155932, 0.0909668422578972, 0.3003774752137668, 0.832179041382757, 99.9896478624028, 0.2568241725399621, 0.3150284227043332, 0.4247886384471906, 100.1030048338644, 0.3167654545815535, 0.4240060890400867, 0.2876113355780396, 99.91026702186699, 0.7603502136521711, 0.7657105098417831, 0.0834132235252728, 299.90428863435613, 299.91447434984457, 300.0615133315652, 300.00482885826256, 300.094820208167]|179.1240269292414098|      0.12500000|[355, 116, 6, 35]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[100.09897227975728, 0.2709235395771617, 0.2566389781363663, 0.7586255517934979, 100.04891858713981, 0.1326178699963772, 0.3285209858506359, 0.7201625975114877, 99.8201549590659, 0.0757721196219628, 0.3147348780735751, 0.8361133949086283, 99.9905517774979, 0.2141439080586581, 0.261128595521847, 0.4303592287951123, 100.11074961634121, 0.3245869764342781, 0.4164121967957172, 0.3046459191831776, 99.92148672334305, 0.7979986690131846, 0.7695040027425859, 0.0863239346491729, 299.92222245950296, 299.89421105865654, 300.0381185181284, 300.0391889316369, 300.08382454478993]|144.9794464111328125|      0.25000000|[379, 124, 6, 37]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[100.09897227975728, 0.2709235395771617, 0.2566389781363663, 0.7586255517934979, 100.04891858713981, 0.1326178699963772, 0.3285209858506359, 0.7201625975114877, 99.8201549590659, 0.0757721196219628, 0.3147348780735751, 0.8361133949086283, 99.9905517774979, 0.2141439080586581, 0.261128595521847, 0.4303592287951123, 100.11074961634121, 0.3245869764342781, 0.4164121967957172, 0.3046459191831776, 99.92148672334305, 0.7979986690131846, 0.7695040027425859, 0.0863239346491729, 299.92222245950296, 299.89421105865654, 300.0381185181284, 300.0391889316369, 300.08382454478993]|144.9794464111328125|      0.12500000|[415, 136, 6, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[100.09897227975728, 0.2709235395771617, 0.2566389781363663, 0.7586255517934979, 100.04891858713981, 0.1326178699963772, 0.3285209858506359, 0.7201625975114877, 99.8201549590659, 0.0757721196219628, 0.3147348780735751, 0.8361133949086283, 99.9905517774979, 0.2141439080586581, 0.261128595521847, 0.4303592287951123, 100.11074961634121, 0.3245869764342781, 0.4164121967957172, 0.3046459191831776, 99.92148672334305, 0.7979986690131846, 0.7695040027425859, 0.0863239346491729, 299.92222245950296, 299.89421105865654, 300.0381185181284, 300.0391889316369, 300.08382454478993]|144.9794464111328125|      0.06250000|[451, 148, 6, 43]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[100.10579926048719, 0.2641104553346958, 0.2584825313351707, 0.7695606067011055, 100.05571306084542, 0.1450247451631262, 0.3370827609341952, 0.7245060362728708, 99.8199877186982, 0.0368658686526343, 0.3155656407348543, 0.8186703340869946, 99.99934520654794, 0.2083664251615385, 0.2723396954933948, 0.4301461376944069, 100.11485938526123, 0.3071126363273801, 0.3972456417109722, 0.3077377186344952, 99.92430215677486, 0.8033525333270307, 0.7804369014620821, 0.0950511803687644, 299.92412394338766, 299.89122252395936, 300.0339918939601, 300.0587092255822, 300.0829233475003]|120.1185836791992188|      0.12500000|[475, 156, 6, 45]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[100.10579926048719, 0.2641104553346958, 0.2584825313351707, 0.7695606067011055, 100.05571306084542, 0.1450247451631262, 0.3370827609341952, 0.7245060362728708, 99.8199877186982, 0.0368658686526343, 0.3155656407348543, 0.8186703340869946, 99.99934520654794, 0.2083664251615385, 0.2723396954933948, 0.4301461376944069, 100.11485938526123, 0.3071126363273801, 0.3972456417109722, 0.3077377186344952, 99.92430215677486, 0.8033525333270307, 0.7804369014620821, 0.0950511803687644, 299.92412394338766, 299.89122252395936, 300.0339918939601, 300.0587092255822, 300.0829233475003]|120.1185836791992188|      0.06250000|[511, 168, 7, 49]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[100.10628472542065, 0.2791949206424306, 0.2544730683905589, 0.759478015031281, 100.04419631813347, 0.1477883005509879, 0.3538518218230128, 0.7217202338730303, 99.8312246931795, 0.0450706970804762, 0.3233556310800684, 0.8330233308580325, 99.99608302140291, 0.194175437957996, 0.2689135496301379, 0.4198727458851834, 100.10904780524822, 0.3026813283434007, 0.3938848199716021, 0.3046763568260737, 99.94831012878352, 0.7908359707493937, 0.7837756596051983, 0.1006504454517205, 299.95876539766294, 299.90644215866246, 300.0264419367469, 300.06004529200317, 300.0842787366713]|108.3558223354067280|      0.12500000|[536, 176, 8, 52]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      18|[100.10628472542065, 0.2791949206424306, 0.2544730683905589, 0.759478015031281, 100.04419631813347, 0.1477883005509879, 0.3538518218230128, 0.7217202338730303, 99.8312246931795, 0.0450706970804762, 0.3233556310800684, 0.8330233308580325, 99.99608302140291, 0.194175437957996, 0.2689135496301379, 0.4198727458851834, 100.10904780524822, 0.3026813283434007, 0.3938848199716021, 0.3046763568260737, 99.94831012878352, 0.7908359707493937, 0.7837756596051983, 0.1006504454517205, 299.95876539766294, 299.90644215866246, 300.0264419367469, 300.06004529200317, 300.0842787366713]|108.3558223354067280|      0.06250000|[574, 188, 9, 56]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[100.10784342843996, 0.2990209335013155, 0.2430931909534861, 0.7530355990655188, 100.05275496337586, 0.1525000595174446, 0.3623532609639897, 0.7242799646370386, 99.80738140573222, 0.0529813679380248, 0.3342692897263146, 0.8414813174216268, 99.99347141841479, 0.189471648199682, 0.2779830962689853, 0.4188003452591653, 100.09904559339105, 0.3001403767030964, 0.3984234019292084, 0.2872204158031452, 99.92681910152382, 0.7880747652466022, 0.7980229731279654, 0.0918035888488026, 299.9378541579547, 299.8861365989294, 300.02531602261035, 300.05061984812113, 300.073832053205]|102.3170166015625000|      0.12500000|[598, 196, 9, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[100.10784342843996, 0.2990209335013155, 0.2430931909534861, 0.7530355990655188, 100.05275496337586, 0.1525000595174446, 0.3623532609639897, 0.7242799646370386, 99.80738140573222, 0.0529813679380248, 0.3342692897263146, 0.8414813174216268, 99.99347141841479, 0.189471648199682, 0.2779830962689853, 0.4188003452591653, 100.09904559339105, 0.3001403767030964, 0.3984234019292084, 0.2872204158031452, 99.92681910152382, 0.7880747652466022, 0.7980229731279654, 0.0918035888488026, 299.9378541579547, 299.8861365989294, 300.02531602261035, 300.05061984812113, 300.073832053205]|102.3170166015625000|      0.06250000|[634, 208, 9, 61]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[100.09390413851166, 0.3129243572992174, 0.2365628454958895, 0.7595012002574356, 100.0215692403009, 0.1689999754893792, 0.363588855072782, 0.7375837874530166, 99.81564831406666, 0.0458625837209488, 0.3246250000586253, 0.833851126762277, 99.9859753100579, 0.1929708039525692, 0.2891410902912934, 0.4085423012535896, 100.09536508563248, 0.2725416821288219, 0.3982727500145951, 0.2814375446196992, 99.92833687235982, 0.7726967969816528, 0.7828400184367985, 0.1011587791696703, 299.93770978369025, 299.8909797925629, 300.01917332759194, 300.04794168826504, 300.0709074331061]| 93.0804519653320312|      0.12500000|[658, 216, 9, 63]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      22|[100.09390413851166, 0.3129243572992174, 0.2365628454958895, 0.7595012002574356, 100.0215692403009, 0.1689999754893792, 0.363588855072782, 0.7375837874530166, 99.81564831406666, 0.0458625837209488, 0.3246250000586253, 0.833851126762277, 99.9859753100579, 0.1929708039525692, 0.2891410902912934, 0.4085423012535896, 100.09536508563248, 0.2725416821288219, 0.3982727500145951, 0.2814375446196992, 99.92833687235982, 0.7726967969816528, 0.7828400184367985, 0.1011587791696703, 299.93770978369025, 299.8909797925629, 300.01917332759194, 300.04794168826504, 300.0709074331061]| 93.0804519653320312|      0.06250000|[695, 228, 10, 67]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[100.10682184356251, 0.3230286790827346, 0.2582506038110163, 0.778545101700199, 100.00781927325808, 0.1722362902031334, 0.369238387822407, 0.7493854389244533, 99.80976339506404, 0.0618777367095447, 0.3179500848000185, 0.8185397851320935, 99.9723774753586, 0.1845462499984306, 0.2885536112675456, 0.3969232613752897, 100.0826984103878, 0.262437141296486, 0.3931435629704697, 0.2973152266603886, 99.92285566175062, 0.7846039906737559, 0.7859485501813843, 0.0972007133070169, 299.91629902596827, 299.9003802204985, 300.0306488936299, 300.05509290956155, 300.07302105232907]| 77.9659576416015625|      0.12500000|[719, 236, 10, 69]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      24|[100.10682184356251, 0.3230286790827346, 0.2582506038110163, 0.778545101700199, 100.00781927325808, 0.1722362902031334, 0.369238387822407, 0.7493854389244533, 99.80976339506404, 0.0618777367095447, 0.3179500848000185, 0.8185397851320935, 99.9723774753586, 0.1845462499984306, 0.2885536112675456, 0.3969232613752897, 100.0826984103878, 0.262437141296486, 0.3931435629704697, 0.2973152266603886, 99.92285566175062, 0.7846039906737559, 0.7859485501813843, 0.0972007133070169, 299.91629902596827, 299.9003802204985, 300.0306488936299, 300.05509290956155, 300.07302105232907]| 77.9659576416015625|      0.06250000|[756, 248, 11, 73]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[100.10682184356251, 0.3230286790827346, 0.2582506038110163, 0.778545101700199, 100.00781927325808, 0.1722362902031334, 0.369238387822407, 0.7493854389244533, 99.80976339506404, 0.0618777367095447, 0.3179500848000185, 0.8185397851320935, 99.9723774753586, 0.1845462499984306, 0.2885536112675456, 0.3969232613752897, 100.0826984103878, 0.262437141296486, 0.3931435629704697, 0.2973152266603886, 99.92285566175062, 0.7846039906737559, 0.7859485501813843, 0.0972007133070169, 299.91629902596827, 299.9003802204985, 300.0306488936299, 300.05509290956155, 300.07302105232907]| 77.9659576416015625|      0.03125000|[792, 260, 11, 76]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[100.11224158670069, 0.3162549072369976, 0.259762670425726, 0.7836414339594904, 100.00426022852113, 0.1869406677693041, 0.3652150190735511, 0.7573756115157582, 99.81330658547361, 0.0700016361203538, 0.3216021118706662, 0.8232283905856749, 99.96308382852526, 0.1814013477095639, 0.2807118976108916, 0.4020567474843329, 100.08667143325768, 0.2640717775393359, 0.3989334233053859, 0.3026112574039965, 99.92691965987517, 0.7828107903446104, 0.7780504961098526, 0.1011097639219907, 299.91325542826905, 299.8966343854675, 300.0258710238009, 300.06069382098366, 300.0696686783556]| 74.4925918579101562|      0.06250000|[816, 268, 11, 78]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[100.11438980048783, 0.3430774221831304, 0.270267690322242, 0.780949692204859, 99.99309713748924, 0.2035847388032136, 0.3425486511378888, 0.7418430582201677, 99.83622889994062, 0.0805434502114409, 0.3077242464307253, 0.8149399384086692, 99.96653953667757, 0.1874716423669087, 0.2788260990070625, 0.4009364502001722, 100.07801648558875, 0.256100919181994, 0.3996583818920255, 0.3092663873936809, 99.92711187538212, 0.7851574153301412, 0.7642428660828523, 0.1102250563051574, 299.9007135966628, 299.90643229939144, 300.0209957303264, 300.07218763687143, 300.0788746766237]| 68.3309226342166909|      0.12500000|[840, 276, 12, 81]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      28|[100.11438980048783, 0.3430774221831304, 0.270267690322242, 0.780949692204859, 99.99309713748924, 0.2035847388032136, 0.3425486511378888, 0.7418430582201677, 99.83622889994062, 0.0805434502114409, 0.3077242464307253, 0.8149399384086692, 99.96653953667757, 0.1874716423669087, 0.2788260990070625, 0.4009364502001722, 100.07801648558875, 0.256100919181994, 0.3996583818920255, 0.3092663873936809, 99.92711187538212, 0.7851574153301412, 0.7642428660828523, 0.1102250563051574, 299.9007135966628, 299.90643229939144, 300.0209957303264, 300.07218763687143, 300.0788746766237]| 68.3309226342166909|      0.06250000|[877, 288, 12, 84]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[100.11438980048783, 0.3430774221831304, 0.270267690322242, 0.780949692204859, 99.99309713748924, 0.2035847388032136, 0.3425486511378888, 0.7418430582201677, 99.83622889994062, 0.0805434502114409, 0.3077242464307253, 0.8149399384086692, 99.96653953667757, 0.1874716423669087, 0.2788260990070625, 0.4009364502001722, 100.07801648558875, 0.256100919181994, 0.3996583818920255, 0.3092663873936809, 99.92711187538212, 0.7851574153301412, 0.7642428660828523, 0.1102250563051574, 299.9007135966628, 299.90643229939144, 300.0209957303264, 300.07218763687143, 300.0788746766237]| 68.3309226342166909|      0.03125000|[913, 300, 12, 87]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[100.12583577993348, 0.3427381593919073, 0.267856135364191, 0.7772414199752024, 99.98913023873739, 0.2149247167156004, 0.3461149404697519, 0.7389846572228804, 99.84447019268497, 0.0688004803041732, 0.3168103812823098, 0.8203951910236101, 99.96997260799273, 0.1837413466457413, 0.2750714945475994, 0.3953066134050979, 100.07512634560383, 0.2638648111892075, 0.4053807518828937, 0.3112082070824201, 99.93022351128458, 0.7923749191696847, 0.7642595860515837, 0.1089632538408567, 299.908190916787, 299.90283663348214, 300.02160574841895, 300.07785851491406, 300.07994165942216]| 67.3575057983398438|      0.06250000|[937, 308, 12, 89]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      31|[100.11531125565459, 0.3512290982456844, 0.2746799853002596, 0.7982593178130512, 99.9857006925819, 0.2417667139492853, 0.3665348858633122, 0.7340596416478317, 99.8593729482785, 0.0891375692028982, 0.3298333666214824, 0.8258944731463894, 99.98340122730957, 0.181980803218058, 0.2853446331376181, 0.388635882148326, 100.08090757196484, 0.2546150066799625, 0.4061096433523064, 0.3059559302276164, 99.91451482570044, 0.7852419860272571, 0.7620198329203769, 0.0995309279400069, 299.89624823933684, 299.90899822688687, 300.02115728686823, 300.0726351151152, 300.0678673000552]| 58.0883293151855469|      0.12500000|[961, 316, 12, 91]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      32|[100.11531125565459, 0.3512290982456844, 0.2746799853002596, 0.7982593178130512, 99.9857006925819, 0.2417667139492853, 0.3665348858633122, 0.7340596416478317, 99.8593729482785, 0.0891375692028982, 0.3298333666214824, 0.8258944731463894, 99.98340122730957, 0.181980803218058, 0.2853446331376181, 0.388635882148326, 100.08090757196484, 0.2546150066799625, 0.4061096433523064, 0.3059559302276164, 99.91451482570044, 0.7852419860272571, 0.7620198329203769, 0.0995309279400069, 299.89624823933684, 299.90899822688687, 300.02115728686823, 300.0726351151152, 300.0678673000552]| 58.0883293151855469|      0.06250000|[997, 328, 12, 94]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[100.11800785771365, 0.3418852240684174, 0.2875601025484683, 0.8036513636713244, 99.98195320537451, 0.2330212171812831, 0.3915394996549404, 0.7204178045712972, 99.86058628332685, 0.0999648989580906, 0.3273306363898462, 0.8192173280107026, 99.98040889244395, 0.196980860075845, 0.2895726220176626, 0.4147625949281439, 100.08739067045097, 0.2539350255560297, 0.4182683330890268, 0.2897596454972056, 99.89528702357075, 0.7746641205548889, 0.7647899629147896, 0.0862962831140136, 299.90801988877917, 299.9090299368381, 300.0383402046013, 300.0663393490301, 300.0723745794786]| 53.4286537170410156|      0.12500000|[1021, 336, 12, 96]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[100.11800785771365, 0.3418852240684174, 0.2875601025484683, 0.8036513636713244, 99.98195320537451, 0.2330212171812831, 0.3915394996549404, 0.7204178045712972, 99.86058628332685, 0.0999648989580906, 0.3273306363898462, 0.8192173280107026, 99.98040889244395, 0.196980860075845, 0.2895726220176626, 0.4147625949281439, 100.08739067045097, 0.2539350255560297, 0.4182683330890268, 0.2897596454972056, 99.89528702357075, 0.7746641205548889, 0.7647899629147896, 0.0862962831140136, 299.90801988877917, 299.9090299368381, 300.0383402046013, 300.0663393490301, 300.0723745794786]| 53.4286537170410156|      0.06250000|[1057, 348, 13, 100]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[100.11800785771365, 0.3418852240684174, 0.2875601025484683, 0.8036513636713244, 99.98195320537451, 0.2330212171812831, 0.3915394996549404, 0.7204178045712972, 99.86058628332685, 0.0999648989580906, 0.3273306363898462, 0.8192173280107026, 99.98040889244395, 0.196980860075845, 0.2895726220176626, 0.4147625949281439, 100.08739067045097, 0.2539350255560297, 0.4182683330890268, 0.2897596454972056, 99.89528702357075, 0.7746641205548889, 0.7647899629147896, 0.0862962831140136, 299.90801988877917, 299.9090299368381, 300.0383402046013, 300.0663393490301, 300.0723745794786]| 53.4286537170410156|      0.03125000|[1094, 360, 14, 104]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
