k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.410382825541003, 9.38679374034585, 9.756782451155987, 9.787296916449526, 0.3035052117713014, 0.1905878794171707, 0.1514230942319162, -0.1434021829211131]|1570.6206299997870701|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      18|[4.35985477075154, -2.347085576602989, 0.1338885956271548, 1.082521538724718, 1.8634253855252798, -0.7711044551257387, 2.35420347338722, -3.482828625560976]| 14.8421061145734861|      1.00000000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[4.35985477075154, -2.347085576602989, 0.1338885956271548, 1.082521538724718, 1.8634253855252798, -0.7711044551257387, 2.35420347338722, -3.482828625560976]| 14.8421061145734861|      0.50000000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[4.164858112436629, -2.4011391703265956, -0.0292227867849542, 0.6747707292698479, 1.9383895492986272, -0.7858119379308766, 2.443149019754349, -3.532237333789812]| 13.7188706661906519|      1.00000000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[4.164858112436629, -2.4011391703265956, -0.0292227867849542, 0.6747707292698479, 1.9383895492986272, -0.7858119379308766, 2.443149019754349, -3.532237333789812]| 13.7188706661906519|      0.50000000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[4.164858112436629, -2.4011391703265956, -0.0292227867849542, 0.6747707292698479, 1.9383895492986272, -0.7858119379308766, 2.443149019754349, -3.532237333789812]| 13.7188706661906519|      0.25000000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[4.229775033363628, -2.38077087490628, 0.1851592038827732, 0.6611188690888021, 2.0069201327143102, -0.7573810997260312, 2.386663381984747, -3.477196130937718]| 13.0652325375913474|      0.50000000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[4.229775033363628, -2.38077087490628, 0.1851592038827732, 0.6611188690888021, 2.0069201327143102, -0.7573810997260312, 2.386663381984747, -3.477196130937718]| 13.0652325375913474|      0.25000000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[4.334821220550496, -2.3642418196969412, 0.2280032418445259, 0.5097217535694065, 2.026507002815546, -0.7945478224880662, 2.54180273028974, -3.501735131756749]| 12.7174149568880068|      0.50000000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[4.334821220550496, -2.3642418196969412, 0.2280032418445259, 0.5097217535694065, 2.026507002815546, -0.7945478224880662, 2.54180273028974, -3.501735131756749]| 12.7174149568880068|      0.25000000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[4.484082524819376, -2.4266111461751656, 0.3169540500853735, 0.5049036591714312, 2.116075163698732, -0.7456515995098325, 2.4148753770210103, -3.5449996757730604]| 12.0612836420164236|      0.50000000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[4.685391899502811, -2.8601420220909004, 0.3236848279304831, 0.4025772038610572, 2.17589579763388, -0.696503894663235, 2.406530893793399, -3.615326576238577]| 10.9929964156240985|      1.00000000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[4.685391899502811, -2.8601420220909004, 0.3236848279304831, 0.4025772038610572, 2.17589579763388, -0.696503894663235, 2.406530893793399, -3.615326576238577]| 10.9929964156240985|      0.50000000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[4.789545403626406, -2.9623123202910353, 0.3227554104725064, 0.2103267397667538, 2.548703464801059, -0.5470872157116181, 2.2354730440655888, -3.6496847540441433]|  8.8808624093609829|      1.00000000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[4.789545403626406, -2.9623123202910353, 0.3227554104725064, 0.2103267397667538, 2.548703464801059, -0.5470872157116181, 2.2354730440655888, -3.6496847540441433]|  8.8808624093609829|      0.50000000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[4.929467529186276, -2.9619481282150284, 0.1940340103453222, 0.0674805453282669, 2.82016215180456, -0.4829356692813361, 2.482663540481724, -3.4161487806927937]|  7.7827736169769359|      1.00000000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[4.929467529186276, -2.9619481282150284, 0.1940340103453222, 0.0674805453282669, 2.82016215180456, -0.4829356692813361, 2.482663540481724, -3.4161487806927937]|  7.7827736169769359|      0.50000000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[4.929467529186276, -2.9619481282150284, 0.1940340103453222, 0.0674805453282669, 2.82016215180456, -0.4829356692813361, 2.482663540481724, -3.4161487806927937]|  7.7827736169769359|      0.25000000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[5.007882078103992, -2.976200991912149, 0.362449427679911, 0.1148460236614519, 2.9221597921191798, -0.4440376368095627, 2.4845499848685724, -3.5328562732902995]|  6.3588115609058695|      0.50000000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[5.007882078103992, -2.976200991912149, 0.362449427679911, 0.1148460236614519, 2.9221597921191798, -0.4440376368095627, 2.4845499848685724, -3.5328562732902995]|  6.3588115609058695|      0.25000000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[5.007882078103992, -2.976200991912149, 0.362449427679911, 0.1148460236614519, 2.9221597921191798, -0.4440376368095627, 2.4845499848685724, -3.5328562732902995]|  6.3588115609058695|      0.12500000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[5.04969216928155, -3.035746527637531, 0.4232789160325691, 0.1559242598492188, 2.9575886043841013, -0.4175266049221794, 2.433804516470776, -3.512596480689961]|  6.0322113766899363|      0.25000000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[5.04969216928155, -3.035746527637531, 0.4232789160325691, 0.1559242598492188, 2.9575886043841013, -0.4175266049221794, 2.433804516470776, -3.512596480689961]|  6.0322113766899363|      0.12500000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[5.076115486594356, -3.0480837122120032, 0.5120661109309204, 0.1367749618182437, 3.011838823596405, -0.4299328400734931, 2.3898171226519924, -3.551233882463163]|  5.8816519265865326|      0.25000000|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
