k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      20|[107.46958808610945, 0.0943175076762867, 0.9087891086034444, 102.39996277106442, 0.1834095074310605, 0.8170799600620938, 97.44038693565787, 0.2842605200902817, 0.7154195424294578, 96.30116203418167, 0.3055768601501398, 0.6939902965600286, 93.99000518623993, 0.3572553710650745, 0.6424436002137924, 89.72064228603168, 0.467736963969871, 0.5336324951267851, 83.71017711895607, 0.6581144603983716, 0.3424685013219365, 78.3093741692491, 0.8773680838008634, 0.1233923220834116, 886.3701223911916, 910.0102809805398, 922.5194182912134, 926.4591968299628, 935.5606461707711, 952.8309906247101, 975.7303625162533]|  0.2884262635231662|      0.00097656|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      21|[107.46958808610945, 0.0943175076762867, 0.9087891086034444, 102.39996277106442, 0.1834095074310605, 0.8170799600620938, 97.44038693565787, 0.2842605200902817, 0.7154195424294578, 96.30116203418167, 0.3055768601501398, 0.6939902965600286, 93.99000518623993, 0.3572553710650745, 0.6424436002137924, 89.72064228603168, 0.467736963969871, 0.5336324951267851, 83.71017711895607, 0.6581144603983716, 0.3424685013219365, 78.3093741692491, 0.8773680838008634, 0.1233923220834116, 886.3701223911916, 910.0102809805398, 922.5194182912134, 926.4591968299628, 935.5606461707711, 952.8309906247101, 975.7303625162533]|  0.2884262635231662|      0.00048828|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      22|[107.46972148518653, 0.0944522709274089, 0.9089178646807451, 102.3998155636139, 0.1834564110033029, 0.8171954570165478, 97.44035156706937, 0.2844054532637264, 0.7154748004316716, 96.30111114333955, 0.3056087032411254, 0.6939836865928282, 93.98994779383247, 0.3572389509793247, 0.6424085089885584, 89.72066401177283, 0.4678241444321576, 0.5337084980889484, 83.71032486080824, 0.658148091668597, 0.3424204694296069, 78.30933212375055, 0.8773305047446709, 0.1235107287946924, 886.3701099853722, 910.0102669142261, 922.5193676745201, 926.4590095997766, 935.5606724345497, 952.8308494441018, 975.7303665756805]|  0.2693798203577122|      0.00097656|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      23|[107.46972678881801, 0.0944246641414123, 0.9090891961617824, 102.4000185979949, 0.183633116027846, 0.8175709541689443, 97.44051606746174, 0.2845754259880414, 0.7156832991399861, 96.30089561735778, 0.3056481294897766, 0.6939200726589785, 93.99005452601965, 0.3571631588737543, 0.6422843643178524, 89.72054966865434, 0.4675372223910036, 0.5339794167311981, 83.71054060738851, 0.6582175276759872, 0.3423331005360447, 78.30921308103044, 0.8773471359647497, 0.1234109268309923, 886.3700229575401, 910.010412873563, 922.5189574061109, 926.4591382074863, 935.5607502570768, 952.8307106205194, 975.7305530935328]|  0.2404037559224793|      0.00195312|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      24|[107.46972678881801, 0.0944246641414123, 0.9090891961617824, 102.4000185979949, 0.183633116027846, 0.8175709541689443, 97.44051606746174, 0.2845754259880414, 0.7156832991399861, 96.30089561735778, 0.3056481294897766, 0.6939200726589785, 93.99005452601965, 0.3571631588737543, 0.6422843643178524, 89.72054966865434, 0.4675372223910036, 0.5339794167311981, 83.71054060738851, 0.6582175276759872, 0.3423331005360447, 78.30921308103044, 0.8773471359647497, 0.1234109268309923, 886.3700229575401, 910.010412873563, 922.5189574061109, 926.4591382074863, 935.5607502570768, 952.8307106205194, 975.7305530935328]|  0.2404037559224793|      0.00097656|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      25|[107.46972678881801, 0.0944246641414123, 0.9090891961617824, 102.4000185979949, 0.183633116027846, 0.8175709541689443, 97.44051606746174, 0.2845754259880414, 0.7156832991399861, 96.30089561735778, 0.3056481294897766, 0.6939200726589785, 93.99005452601965, 0.3571631588737543, 0.6422843643178524, 89.72054966865434, 0.4675372223910036, 0.5339794167311981, 83.71054060738851, 0.6582175276759872, 0.3423331005360447, 78.30921308103044, 0.8773471359647497, 0.1234109268309923, 886.3700229575401, 910.010412873563, 922.5189574061109, 926.4591382074863, 935.5607502570768, 952.8307106205194, 975.7305530935328]|  0.2404037559224793|      0.00048828|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      26|[107.46972678881801, 0.0944246641414123, 0.9090891961617824, 102.4000185979949, 0.183633116027846, 0.8175709541689443, 97.44051606746174, 0.2845754259880414, 0.7156832991399861, 96.30089561735778, 0.3056481294897766, 0.6939200726589785, 93.99005452601965, 0.3571631588737543, 0.6422843643178524, 89.72054966865434, 0.4675372223910036, 0.5339794167311981, 83.71054060738851, 0.6582175276759872, 0.3423331005360447, 78.30921308103044, 0.8773471359647497, 0.1234109268309923, 886.3700229575401, 910.010412873563, 922.5189574061109, 926.4591382074863, 935.5607502570768, 952.8307106205194, 975.7305530935328]|  0.2404037559224793|      0.00024414|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      27|[107.46974900114326, 0.0944829738673706, 0.9091526077763246, 102.40000745232388, 0.1837388092366038, 0.8176065154614629, 97.44051082628489, 0.2847101694988132, 0.7157034625265282, 96.3008909929678, 0.3056721220121846, 0.6939584055361488, 93.99004390668057, 0.3571613464493325, 0.6422753365602278, 89.72056295325368, 0.467523520862143, 0.5339687866338835, 83.71053640179593, 0.658199698902803, 0.3422796709697616, 78.30913643601022, 0.8773809105044844, 0.1234100679873844, 886.3699998075739, 910.0103984482165, 922.5189110444574, 926.459157959178, 935.5607697131139, 952.8307488554558, 975.7306027834462]|  0.2259484458746867|      0.00048828|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      28|[107.46975265642432, 0.0945289452680653, 0.9092730537734839, 102.40014121580829, 0.1839783095388108, 0.8176684354670338, 97.44047766388788, 0.2849079830060243, 0.7156989930874094, 96.30086999004574, 0.3057375248960785, 0.694142156272576, 93.99009633481013, 0.3572445522469756, 0.6424052465928088, 89.72058552564218, 0.4675590580024974, 0.5338919425550462, 83.71049007691705, 0.6582137030075619, 0.3423106264962709, 78.30917897116835, 0.8773626146821365, 0.1234616559446251, 886.3700553726146, 910.0105233731205, 922.5189146163716, 926.4591868085856, 935.5607434155155, 952.8307271186976, 975.7306332820854]|  0.2036556500712075|      0.00097656|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      29|[107.46975265642432, 0.0945289452680653, 0.9092730537734839, 102.40014121580829, 0.1839783095388108, 0.8176684354670338, 97.44047766388788, 0.2849079830060243, 0.7156989930874094, 96.30086999004574, 0.3057375248960785, 0.694142156272576, 93.99009633481013, 0.3572445522469756, 0.6424052465928088, 89.72058552564218, 0.4675590580024974, 0.5338919425550462, 83.71049007691705, 0.6582137030075619, 0.3423106264962709, 78.30917897116835, 0.8773626146821365, 0.1234616559446251, 886.3700553726146, 910.0105233731205, 922.5189146163716, 926.4591868085856, 935.5607434155155, 952.8307271186976, 975.7306332820854]|  0.2036556500712075|      0.00048828|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      30|[107.46975265642432, 0.0945289452680653, 0.9092730537734839, 102.40014121580829, 0.1839783095388108, 0.8176684354670338, 97.44047766388788, 0.2849079830060243, 0.7156989930874094, 96.30086999004574, 0.3057375248960785, 0.694142156272576, 93.99009633481013, 0.3572445522469756, 0.6424052465928088, 89.72058552564218, 0.4675590580024974, 0.5338919425550462, 83.71049007691705, 0.6582137030075619, 0.3423106264962709, 78.30917897116835, 0.8773626146821365, 0.1234616559446251, 886.3700553726146, 910.0105233731205, 922.5189146163716, 926.4591868085856, 935.5607434155155, 952.8307271186976, 975.7306332820854]|  0.2036556500712075|      0.00024414|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      31|[107.46976467212893, 0.0945977090288589, 0.9093100167966586, 102.40015665722055, 0.1840867198957856, 0.8176416306568274, 97.44053647265714, 0.2850292618587532, 0.7156744779344077, 96.30088681930357, 0.3058039605545562, 0.6941410762518702, 93.99009251655104, 0.3573051813255124, 0.6423665931422229, 89.72060820866307, 0.4675887333595196, 0.5339236977651161, 83.71052262273925, 0.6582165280531376, 0.3423640110197728, 78.30917044656476, 0.8774006590782524, 0.1234128500577598, 886.3700401735576, 910.0105162961638, 922.5188806952176, 926.4591959988304, 935.5607329322407, 952.8307150614353, 975.7306365908483]|  0.1920580079216527|      0.00048828|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      32|[107.46981259454235, 0.0946663777221254, 0.9092868119901796, 102.39997834347814, 0.1841068660667003, 0.8177270245494743, 97.44069405320519, 0.2851932519459581, 0.7158253830195063, 96.30078481705691, 0.3058610831055387, 0.6943023615515506, 93.99014252771846, 0.3574011864030929, 0.6423851938273555, 89.72061529147726, 0.4675205735272707, 0.5339220285980464, 83.7105039466809, 0.6581836261730609, 0.3423469735007344, 78.30922456379886, 0.8774351295301203, 0.1234831331513398, 886.3700666215614, 910.0104102650615, 922.5189381546263, 926.4590754291376, 935.5605958752041, 952.8306952602733, 975.7306101553321]|  0.1816726194656274|      0.00097656|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      33|[107.46981259454235, 0.0946663777221254, 0.9092868119901796, 102.39997834347814, 0.1841068660667003, 0.8177270245494743, 97.44069405320519, 0.2851932519459581, 0.7158253830195063, 96.30078481705691, 0.3058610831055387, 0.6943023615515506, 93.99014252771846, 0.3574011864030929, 0.6423851938273555, 89.72061529147726, 0.4675205735272707, 0.5339220285980464, 83.7105039466809, 0.6581836261730609, 0.3423469735007344, 78.30922456379886, 0.8774351295301203, 0.1234831331513398, 886.3700666215614, 910.0104102650615, 922.5189381546263, 926.4590754291376, 935.5605958752041, 952.8306952602733, 975.7306101553321]|  0.1816726194656274|      0.00048828|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      34|[107.4698380049627, 0.0947283357745329, 0.9093790370904141, 102.39992884946828, 0.1842543874394413, 0.8177686995273292, 97.44061682172409, 0.2853588552588912, 0.7159447837663026, 96.30073766906135, 0.3059698995704175, 0.6943381863299426, 93.99006738042647, 0.3572282618976227, 0.6424057749669617, 89.72064927062941, 0.4675455894665301, 0.5338419454288408, 83.7106174735287, 0.6581055041782519, 0.3422050579227299, 78.30913706202404, 0.87742370276926, 0.1234789961732744, 886.3699612908835, 910.0103089443618, 922.5189740882805, 926.4589621958505, 935.5605522206815, 952.8306880093035, 975.730520982158]|  0.1688856342169518|      0.00097656|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      35|[107.4698380049627, 0.0947283357745329, 0.9093790370904141, 102.39992884946828, 0.1842543874394413, 0.8177686995273292, 97.44061682172409, 0.2853588552588912, 0.7159447837663026, 96.30073766906135, 0.3059698995704175, 0.6943381863299426, 93.99006738042647, 0.3572282618976227, 0.6424057749669617, 89.72064927062941, 0.4675455894665301, 0.5338419454288408, 83.7106174735287, 0.6581055041782519, 0.3422050579227299, 78.30913706202404, 0.87742370276926, 0.1234789961732744, 886.3699612908835, 910.0103089443618, 922.5189740882805, 926.4589621958505, 935.5605522206815, 952.8306880093035, 975.730520982158]|  0.1688856342169518|      0.00048828|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      36|[107.4698380049627, 0.0947283357745329, 0.9093790370904141, 102.39992884946828, 0.1842543874394413, 0.8177686995273292, 97.44061682172409, 0.2853588552588912, 0.7159447837663026, 96.30073766906135, 0.3059698995704175, 0.6943381863299426, 93.99006738042647, 0.3572282618976227, 0.6424057749669617, 89.72064927062941, 0.4675455894665301, 0.5338419454288408, 83.7106174735287, 0.6581055041782519, 0.3422050579227299, 78.30913706202404, 0.87742370276926, 0.1234789961732744, 886.3699612908835, 910.0103089443618, 922.5189740882805, 926.4589621958505, 935.5605522206815, 952.8306880093035, 975.730520982158]|  0.1688856342169518|      0.00024414|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      37|[107.46978567930103, 0.0947858248767555, 0.909447024380267, 102.3999411477334, 0.1843296816461081, 0.8178353395902225, 97.44058132105687, 0.2853536918998359, 0.7159671530908188, 96.30076762218975, 0.3060227135751217, 0.6943733098338594, 93.9900933428838, 0.3572240154630943, 0.6424805123499601, 89.72068599423365, 0.4675653518661897, 0.5338422895150217, 83.71060649155267, 0.6580849984944519, 0.3421812299340526, 78.30912449940018, 0.8774283149155551, 0.1234091704014836, 886.369925390816, 910.0103458678697, 922.5189925177616, 926.4590757739596, 935.5605588282406, 952.8307294046564, 975.7305091139127]|  0.1621186811704192|      0.00048828|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      38|[107.46978567930103, 0.0947858248767555, 0.909447024380267, 102.3999411477334, 0.1843296816461081, 0.8178353395902225, 97.44058132105687, 0.2853536918998359, 0.7159671530908188, 96.30076762218975, 0.3060227135751217, 0.6943733098338594, 93.9900933428838, 0.3572240154630943, 0.6424805123499601, 89.72068599423365, 0.4675653518661897, 0.5338422895150217, 83.71060649155267, 0.6580849984944519, 0.3421812299340526, 78.30912449940018, 0.8774283149155551, 0.1234091704014836, 886.369925390816, 910.0103458678697, 922.5189925177616, 926.4590757739596, 935.5605588282406, 952.8307294046564, 975.7305091139127]|  0.1621186811704192|      0.00024414|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      39|[107.46984306225903, 0.0948515741973906, 0.90947870336868, 102.40002476536463, 0.1843920681490737, 0.8178833587100007, 97.44055178054371, 0.285405069244233, 0.7159284562064053, 96.30074773115805, 0.3060504231445426, 0.6943693215623683, 93.9900440857394, 0.3573310424952246, 0.642476996756448, 89.72073842774344, 0.4675613095626592, 0.5337801924336315, 83.71061144224548, 0.6580358827572453, 0.3421846834294582, 78.30914521344796, 0.8773942956182038, 0.1234425730861922, 886.3699720055274, 910.010372829556, 922.5189855350226, 926.4590361712352, 935.5605732499441, 952.8307430138544, 975.7305412107378]|  0.1553706953952279|      0.00048828|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      40|[107.46984306225903, 0.0948515741973906, 0.90947870336868, 102.40002476536463, 0.1843920681490737, 0.8178833587100007, 97.44055178054371, 0.285405069244233, 0.7159284562064053, 96.30074773115805, 0.3060504231445426, 0.6943693215623683, 93.9900440857394, 0.3573310424952246, 0.642476996756448, 89.72073842774344, 0.4675613095626592, 0.5337801924336315, 83.71061144224548, 0.6580358827572453, 0.3421846834294582, 78.30914521344796, 0.8773942956182038, 0.1234425730861922, 886.3699720055274, 910.010372829556, 922.5189855350226, 926.4590361712352, 935.5605732499441, 952.8307430138544, 975.7305412107378]|  0.1553706953952279|      0.00024414|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
