k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.093186406152834, 0.142199781677073, 0.1818187854688805, 0.1635854443419335, 0.0540661488227398, 0.0395402027993305, 0.0007479944006095, 0.0295504292332582, 0.0005904601969494, 0.0054592202873609]|  0.6702997297611080|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      13|[0.134863114796777, 0.1482628981771844, 0.1567597886937436, 0.1391221447255885, 0.0481723501773664, 0.018298030627489, -0.0139333912878345, 0.0166504978297437, 0.0016516704430416, -0.0006309359695486]|  0.5055537406714281|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.134863114796777, 0.1482628981771844, 0.1567597886937436, 0.1391221447255885, 0.0481723501773664, 0.018298030627489, -0.0139333912878345, 0.0166504978297437, 0.0016516704430416, -0.0006309359695486]|  0.5055537406714281|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.1091684667959133, 0.1451168710011822, 0.1477000741004051, 0.1040468511701669, 0.0288428162630606, 0.0106519661030916, 0.0131942553989545, -0.0064424777550763, -0.0008317280112343, -0.0153390202277115]|  0.3910797805305736|      0.12500000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      16|[0.1091684667959133, 0.1451168710011822, 0.1477000741004051, 0.1040468511701669, 0.0288428162630606, 0.0106519661030916, 0.0131942553989545, -0.0064424777550763, -0.0008317280112343, -0.0153390202277115]|  0.3910797805305736|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.1091684667959133, 0.1451168710011822, 0.1477000741004051, 0.1040468511701669, 0.0288428162630606, 0.0106519661030916, 0.0131942553989545, -0.0064424777550763, -0.0008317280112343, -0.0153390202277115]|  0.3910797805305736|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.1065134110627243, 0.133908728845705, 0.1412144976191152, 0.094432980837932, 0.0299729586626886, 0.0028881921262378, 0.0156926120986957, -0.0043081335636693, -0.0104419088125306, 0.0079996885808182]|  0.3357534933662802|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[0.1065134110627243, 0.133908728845705, 0.1412144976191152, 0.094432980837932, 0.0299729586626886, 0.0028881921262378, 0.0156926120986957, -0.0043081335636693, -0.0104419088125306, 0.0079996885808182]|  0.3357534933662802|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.1060073567669008, 0.1220424911782658, 0.1259830258345868, 0.0877523932517196, 0.0187905708141981, 0.0079961784360247, 0.0167490970340194, 0.0156836050945471, -0.0085873121880987, 0.006126668645473]|  0.2854231619480230|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[0.1060073567669008, 0.1220424911782658, 0.1259830258345868, 0.0877523932517196, 0.0187905708141981, 0.0079961784360247, 0.0167490970340194, 0.0156836050945471, -0.0085873121880987, 0.006126668645473]|  0.2854231619480230|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[0.0974417128986976, 0.1147416204131941, 0.1217796445831976, 0.068685754822169, 0.0246345477394841, 0.0004713735614201, -0.0002853130753809, 0.0134649908499967, -0.0001987775614009, 0.0025983869931287]|  0.2238470740989831|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[0.0974417128986976, 0.1147416204131941, 0.1217796445831976, 0.068685754822169, 0.0246345477394841, 0.0004713735614201, -0.0002853130753809, 0.0134649908499967, -0.0001987775614009, 0.0025983869931287]|  0.2238470740989831|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[0.0974417128986976, 0.1147416204131941, 0.1217796445831976, 0.068685754822169, 0.0246345477394841, 0.0004713735614201, -0.0002853130753809, 0.0134649908499967, -0.0001987775614009, 0.0025983869931287]|  0.2238470740989831|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.093631652712383, 0.1122657871717411, 0.11017628345964, 0.0629162602309363, 0.025698360995905, 0.0014851467833706, -0.0021386081680188, 0.0068143150667646, 0.0004174391511537, 0.0002823753277336]|  0.1925552218472484|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[0.093631652712383, 0.1122657871717411, 0.11017628345964, 0.0629162602309363, 0.025698360995905, 0.0014851467833706, -0.0021386081680188, 0.0068143150667646, 0.0004174391511537, 0.0002823753277336]|  0.1925552218472484|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[0.0913343419209436, 0.112312537011073, 0.1025487114835906, 0.0565189932062493, 0.0196854511606689, 0.0066271412592955, 0.0038709342642291, 0.0101746992283566, -0.0050335002035435, 0.0004853759704014]|  0.1732584906327136|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[0.0913343419209436, 0.112312537011073, 0.1025487114835906, 0.0565189932062493, 0.0196854511606689, 0.0066271412592955, 0.0038709342642291, 0.0101746992283566, -0.0050335002035435, 0.0004853759704014]|  0.1732584906327136|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[0.0935558118483141, 0.1121545451210353, 0.0935796026195899, 0.052792944049874, 0.0117816589103217, 0.0047607513080053, 0.0007257145903823, 0.004396542722577, -0.0002262323772347, 0.0040222831011621]|  0.1450288279846130|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.0935558118483141, 0.1121545451210353, 0.0935796026195899, 0.052792944049874, 0.0117816589103217, 0.0047607513080053, 0.0007257145903823, 0.004396542722577, -0.0002262323772347, 0.0040222831011621]|  0.1450288279846130|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.0929000290891142, 0.1148942808529495, 0.0917289761872972, 0.0453520000280552, 0.0050203961724072, 0.0023287978122366, -0.0079761552708609, -0.0024530383038246, 0.0015384769578961, 0.0038508596756244]|  0.1387150580825771|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[0.0929000290891142, 0.1148942808529495, 0.0917289761872972, 0.0453520000280552, 0.0050203961724072, 0.0023287978122366, -0.0079761552708609, -0.0024530383038246, 0.0015384769578961, 0.0038508596756244]|  0.1387150580825771|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[0.0903535433897064, 0.1107659128479984, 0.0854267672029888, 0.0403548310199472, -0.0002748230943247, 0.0025388432564449, -0.0080668493522602, 0.0069736400992326, -0.003586195955967, 0.0002861931772873]|  0.1257526267467151|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[0.0903535433897064, 0.1107659128479984, 0.0854267672029888, 0.0403548310199472, -0.0002748230943247, 0.0025388432564449, -0.0080668493522602, 0.0069736400992326, -0.003586195955967, 0.0002861931772873]|  0.1257526267467151|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[0.091131178714162, 0.1094301446882809, 0.076943092542685, 0.0360994965272761, -0.0022336771201677, 0.0020876171843146, 0.002782449693624, 0.0051688912291856, -0.0026078820875217, 0.0053565781705953]|  0.1064576690568956|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.091131178714162, 0.1094301446882809, 0.076943092542685, 0.0360994965272761, -0.0022336771201677, 0.0020876171843146, 0.002782449693624, 0.0051688912291856, -0.0026078820875217, 0.0053565781705953]|  0.1064576690568956|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.0923446627287358, 0.1022407099357379, 0.0693662104002172, 0.0291546980200353, -0.0030759686616979, 0.0023970241485407, 0.0003345002710013, 0.0047963185454198, 0.0008414472085442, -0.0027985682471416]|  0.0878095121894435|      0.03125000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[0.0923446627287358, 0.1022407099357379, 0.0693662104002172, 0.0291546980200353, -0.0030759686616979, 0.0023970241485407, 0.0003345002710013, 0.0047963185454198, 0.0008414472085442, -0.0027985682471416]|  0.0878095121894435|      0.01562500|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[0.092459645343219, 0.0883618790889662, 0.0684309487233322, 0.0269954353392727, -0.0053551183840869, 5.64833717857e-05, 0.0001414924614834, -0.0009886459671744, 0.0004211352671768, -0.0040697666805098]|  0.0797500767410620|      0.03125000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[0.092459645343219, 0.0883618790889662, 0.0684309487233322, 0.0269954353392727, -0.0053551183840869, 5.64833717857e-05, 0.0001414924614834, -0.0009886459671744, 0.0004211352671768, -0.0040697666805098]|  0.0797500767410620|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[0.0821238732231157, 0.0858536262502755, 0.0689699830907011, 0.0234317251968987, 0.0002877003860153, 0.0036623698642519, -0.0031264044212368, 0.002984833615421, -0.0044455836585968, 0.0007296140243089]|  0.0754234120309719|      0.03125000|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[0.0821238732231157, 0.0858536262502755, 0.0689699830907011, 0.0234317251968987, 0.0002877003860153, 0.0036623698642519, -0.0031264044212368, 0.002984833615421, -0.0044455836585968, 0.0007296140243089]|  0.0754234120309719|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[0.0821413309061836, 0.0801591531795307, 0.0616585171280492, 0.0258004514895785, -0.0022885860616832, 0.0053770272700019, 0.0065578306179671, -0.0002906087754578, 0.0011757513123597, 0.0033668963408837]|  0.0665676644043522|      0.03125000|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[0.0821413309061836, 0.0801591531795307, 0.0616585171280492, 0.0258004514895785, -0.0022885860616832, 0.0053770272700019, 0.0065578306179671, -0.0002906087754578, 0.0011757513123597, 0.0033668963408837]|  0.0665676644043522|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[0.0821413309061836, 0.0801591531795307, 0.0616585171280492, 0.0258004514895785, -0.0022885860616832, 0.0053770272700019, 0.0065578306179671, -0.0002906087754578, 0.0011757513123597, 0.0033668963408837]|  0.0665676644043522|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.0816183036776385, 0.0775367634816205, 0.0589785195951451, 0.0217797258185677, -0.0001784200189781, 0.0046388751041106, 0.0037868618570927, 0.0013720308259969, 0.0023978775588664, -0.0003212128107458]|  0.0584703360709857|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[0.0816183036776385, 0.0775367634816205, 0.0589785195951451, 0.0217797258185677, -0.0001784200189781, 0.0046388751041106, 0.0037868618570927, 0.0013720308259969, 0.0023978775588664, -0.0003212128107458]|  0.0584703360709857|      0.00781250|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[0.0816183036776385, 0.0775367634816205, 0.0589785195951451, 0.0217797258185677, -0.0001784200189781, 0.0046388751041106, 0.0037868618570927, 0.0013720308259969, 0.0023978775588664, -0.0003212128107458]|  0.0584703360709857|      0.00390625|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[0.0809143749260983, 0.0761247881907458, 0.0561967376215959, 0.0204372825683286, 9.5625511114e-06, 0.0044549633334155, 0.0033844827036946, -8.10229517387e-05, 0.0019436085635282, 0.0005036136888734]|  0.0544011198183538|      0.00781250|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[0.0784826640647766, 0.0730345313345828, 0.0529658677017962, 0.0168818965588446, -0.0031178315336533, 0.0041569417931911, 0.00207191748746, 0.0017542372305079, 0.0042122360431236, 0.0020482406212824]|  0.0496797843673036|      0.01562500|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
