k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.1949317482380398, 0.0173975496983197, 0.0985833434738374, 0.002469503580637, 0.0101203940000104, 0.0085625144066753, -0.0060531668484579, 0.007235885932543, 0.0061728456251295, -0.0038657280377338]|  0.1007594546885414|      0.06250000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.1949317482380398, 0.0173975496983197, 0.0985833434738374, 0.002469503580637, 0.0101203940000104, 0.0085625144066753, -0.0060531668484579, 0.007235885932543, 0.0061728456251295, -0.0038657280377338]|  0.1007594546885414|      0.03125000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.1949317482380398, 0.0173975496983197, 0.0985833434738374, 0.002469503580637, 0.0101203940000104, 0.0085625144066753, -0.0060531668484579, 0.007235885932543, 0.0061728456251295, -0.0038657280377338]|  0.1007594546885414|      0.01562500|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[0.1953336775936794, 0.0194858101672129, 0.0933995790077232, 0.0004289686250471, 0.0115287337128104, 0.010339241887787, -0.004244361925178, 0.0038446828864773, 0.0041257524326268, 0.0097166224173346]|  0.0936086056810607|      0.03125000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[0.1953336775936794, 0.0194858101672129, 0.0933995790077232, 0.0004289686250471, 0.0115287337128104, 0.010339241887787, -0.004244361925178, 0.0038446828864773, 0.0041257524326268, 0.0097166224173346]|  0.0936086056810607|      0.01562500|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[0.1931000360568538, 0.0214042814985975, 0.0881730120112753, -0.0051900175457469, 0.0080520973214918, 0.0132169081682899, -0.0023570402697863, 0.0091525362978816, -0.0023558627335129, 0.0006355244534038]|  0.0873463259334294|      0.03125000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[0.1931000360568538, 0.0214042814985975, 0.0881730120112753, -0.0051900175457469, 0.0080520973214918, 0.0132169081682899, -0.0023570402697863, 0.0091525362978816, -0.0023558627335129, 0.0006355244534038]|  0.0873463259334294|      0.01562500|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[0.191502980893617, 0.0234669014716911, 0.0770649097725161, -0.0045941276506479, 0.0071226889724631, 0.0157316359238872, 0.0047011277298558, 0.0037430804495435, 0.0022310749513301, 0.003142119267774]|  0.0706145493846509|      0.03125000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[0.191502980893617, 0.0234669014716911, 0.0770649097725161, -0.0045941276506479, 0.0071226889724631, 0.0157316359238872, 0.0047011277298558, 0.0037430804495435, 0.0022310749513301, 0.003142119267774]|  0.0706145493846509|      0.01562500|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[0.191502980893617, 0.0234669014716911, 0.0770649097725161, -0.0045941276506479, 0.0071226889724631, 0.0157316359238872, 0.0047011277298558, 0.0037430804495435, 0.0022310749513301, 0.003142119267774]|  0.0706145493846509|      0.00781250|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[0.1893741078641951, 0.0218155545579324, 0.0714221699773777, -0.001902098793443, 0.0068469606261245, 0.013139218803406, 0.0051020127814761, 0.0018222103716487, 0.0020666744629462, 0.0051457276707493]|  0.0628125671486775|      0.01562500|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[0.1893741078641951, 0.0218155545579324, 0.0714221699773777, -0.001902098793443, 0.0068469606261245, 0.013139218803406, 0.0051020127814761, 0.0018222103716487, 0.0020666744629462, 0.0051457276707493]|  0.0628125671486775|      0.00781250|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[0.1868251820321492, 0.0215016347346259, 0.0658370417984262, -0.0023779294761356, 0.0077125940167836, 0.0092895263236245, 0.003863946914847, 0.0022194811635887, 0.0023602332572771, 0.0027638681472938]|  0.0543742016611594|      0.01562500|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[0.186878540342975, 0.0200624599348559, 0.0581244523414034, 0.0033398261953533, 0.0019489029309855, 0.0001240563527216, 0.0075751012130736, 0.0040488823422782, 0.0011114012188704, 0.0065035013722145]|  0.0489893943608584|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[0.186878540342975, 0.0200624599348559, 0.0581244523414034, 0.0033398261953533, 0.0019489029309855, 0.0001240563527216, 0.0075751012130736, 0.0040488823422782, 0.0011114012188704, 0.0065035013722145]|  0.0489893943608584|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[0.1794167250171314, 0.0251510424093629, 0.049689080644246, 0.0019774028094093, 0.0097006612978653, 0.0035088828861744, 0.0060081795851178, 0.0056960394774752, 0.0043443470859965, 0.0049577152112713]|  0.0420920337516277|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[0.1794167250171314, 0.0251510424093629, 0.049689080644246, 0.0019774028094093, 0.0097006612978653, 0.0035088828861744, 0.0060081795851178, 0.0056960394774752, 0.0043443470859965, 0.0049577152112713]|  0.0420920337516277|      0.01562500|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[0.1794167250171314, 0.0251510424093629, 0.049689080644246, 0.0019774028094093, 0.0097006612978653, 0.0035088828861744, 0.0060081795851178, 0.0056960394774752, 0.0043443470859965, 0.0049577152112713]|  0.0420920337516277|      0.00781250|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[0.1794850725983503, 0.0255398407916416, 0.0459823091459877, 0.0052399613233008, 0.0087762071492684, 0.003682307720467, 0.0060149191390126, 0.0001818376323825, 0.0047976955277964, 0.0027220511458285]|  0.0381321241835121|      0.01562500|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[0.1794850725983503, 0.0255398407916416, 0.0459823091459877, 0.0052399613233008, 0.0087762071492684, 0.003682307720467, 0.0060149191390126, 0.0001818376323825, 0.0047976955277964, 0.0027220511458285]|  0.0381321241835121|      0.00781250|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[0.1794850725983503, 0.0255398407916416, 0.0459823091459877, 0.0052399613233008, 0.0087762071492684, 0.003682307720467, 0.0060149191390126, 0.0001818376323825, 0.0047976955277964, 0.0027220511458285]|  0.0381321241835121|      0.00390625|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[0.1791182321594195, 0.0245809045936731, 0.0433610452951476, 0.0051013531770057, 0.0079785042847123, 0.0038276769398742, 0.0049229862865128, 0.0015012227667041, 0.0028700772636899, 0.0028123473247303]|  0.0350873095967987|      0.00781250|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[0.1776800416201964, 0.0225832278524125, 0.0373975099846417, 0.0061317460984942, 0.0069395909990332, 0.0024369290404242, 0.0073554322574513, 0.0035110010373276, 0.0011352429848039, 0.0012724069754882]|  0.0320392963000342|      0.01562500|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[0.1776800416201964, 0.0225832278524125, 0.0373975099846417, 0.0061317460984942, 0.0069395909990332, 0.0024369290404242, 0.0073554322574513, 0.0035110010373276, 0.0011352429848039, 0.0012724069754882]|  0.0320392963000342|      0.00781250|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[0.1764952250631488, 0.0198087057960844, 0.0375697199326885, 0.0064291982916864, 0.0037858614270982, 0.0002258619911238, 0.002652225460518, -0.0002939946527794, 0.0011571639628722, 0.001890310403641]|  0.0307047425688067|      0.01562500|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[0.1764952250631488, 0.0198087057960844, 0.0375697199326885, 0.0064291982916864, 0.0037858614270982, 0.0002258619911238, 0.002652225460518, -0.0002939946527794, 0.0011571639628722, 0.001890310403641]|  0.0307047425688067|      0.00781250|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[0.1750227893162907, 0.0156513792696818, 0.0330447977778717, 0.0086115757240623, 0.0036883662167423, 0.0001259989924685, 0.000861113387334, 0.0013160136717252, 0.0041833531078533, 0.0007204703845253]|  0.0285177076327265|      0.01562500|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      39|[0.1750227893162907, 0.0156513792696818, 0.0330447977778717, 0.0086115757240623, 0.0036883662167423, 0.0001259989924685, 0.000861113387334, 0.0013160136717252, 0.0041833531078533, 0.0007204703845253]|  0.0285177076327265|      0.00781250|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[0.1721995474388684, 0.0133110609647068, 0.0304848840904873, 0.0064075331055259, 0.0025744350574249, 0.0027750891311018, -0.0014373894626462, 0.0044710332462202, 0.0015624021441161, 0.0031311219189355]|  0.0270508887825756|      0.01562500|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[0.1721995474388684, 0.0133110609647068, 0.0304848840904873, 0.0064075331055259, 0.0025744350574249, 0.0027750891311018, -0.0014373894626462, 0.0044710332462202, 0.0015624021441161, 0.0031311219189355]|  0.0270508887825756|      0.00781250|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      42|[0.1721995474388684, 0.0133110609647068, 0.0304848840904873, 0.0064075331055259, 0.0025744350574249, 0.0027750891311018, -0.0014373894626462, 0.0044710332462202, 0.0015624021441161, 0.0031311219189355]|  0.0270508887825756|      0.00390625|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[0.1712444874565802, 0.0134777342981701, 0.0289693080341262, 0.0062263681994142, 0.0023933243749861, 0.0025029409246144, -0.0007261598283806, 0.0029281232685695, 0.0038767809138546, 0.0012233891337618]|  0.0258460433927591|      0.00781250|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      44|[0.1712444874565802, 0.0134777342981701, 0.0289693080341262, 0.0062263681994142, 0.0023933243749861, 0.0025029409246144, -0.0007261598283806, 0.0029281232685695, 0.0038767809138546, 0.0012233891337618]|  0.0258460433927591|      0.00390625|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      45|[0.1702667047036991, 0.0138398865119532, 0.0288216337874735, 0.0059578055931306, 0.0019382394992915, 0.0032581415069765, 0.0006404866651325, 0.0009459205404513, 0.0014266525838531, -1.4508057196e-06]|  0.0252029474124931|      0.00781250|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      46|[0.1702667047036991, 0.0138398865119532, 0.0288216337874735, 0.0059578055931306, 0.0019382394992915, 0.0032581415069765, 0.0006404866651325, 0.0009459205404513, 0.0014266525838531, -1.4508057196e-06]|  0.0252029474124931|      0.00390625|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[0.1685296429797059, 0.0141713365042561, 0.0273266438803, 0.0055435199904135, 0.0021384118223067, 0.0025204520210668, 0.0010240633513706, 0.0022468455159728, 0.0020758999008418, 0.0026214493959026]|  0.0241398492157518|      0.00781250|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[0.1685296429797059, 0.0141713365042561, 0.0273266438803, 0.0055435199904135, 0.0021384118223067, 0.0025204520210668, 0.0010240633513706, 0.0022468455159728, 0.0020758999008418, 0.0026214493959026]|  0.0241398492157518|      0.00390625|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[0.1665452736860258, 0.0147019497153024, 0.0254317397527351, 0.0057349326127403, 0.0020368065587066, 0.003924562079001, 0.0029679728030863, 0.0016138521737411, 0.0014872271944884, 0.0016704667582871]|  0.0231134778345019|      0.00781250|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[0.1665452736860258, 0.0147019497153024, 0.0254317397527351, 0.0057349326127403, 0.0020368065587066, 0.003924562079001, 0.0029679728030863, 0.0016138521737411, 0.0014872271944884, 0.0016704667582871]|  0.0231134778345019|      0.00390625|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
