k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[119.99842517232996, -0.014591914929586, 0.8628725870199614, 109.99873089544221, 0.1028298129061197, 0.7972044568913329, 99.99928573286316, 0.2501210659690919, 0.7098263946397461, 88.00126967282264, 0.3683110796458676, 0.7168637126557265, 86.00037824189077, 0.3729516949085523, 0.6463967249423533, 83.99998299602872, 0.4664485498579941, 0.530725310632717, 79.99969228255219, 0.6470449162350844, 0.3386778810647028, 76.00001150300143, 0.8770770814747499, 0.1244620241879695, 886.3699477823243, 910.0099596282803, 922.5199853132377, 926.460027129326, 935.5600105266161, 952.8300058816769, 975.7299960050841]|443.1996262864873302|      0.03125000|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      14|[119.99819460722239, -0.0359904562700029, 0.8537489644184153, 109.99871771648488, 0.1023239774475479, 0.7988098017243168, 99.99901979732873, 0.2348578949766368, 0.7046004480957239, 88.00146593604791, 0.3774655058287414, 0.7203109064963088, 86.00054880683585, 0.3807303105645956, 0.6485685360848797, 83.9999925354489, 0.4665971494405508, 0.5304526322793207, 79.99960468685302, 0.643889116731385, 0.3376510030534908, 76.00001472870245, 0.8773000180580338, 0.1246787568557373, 886.369941384207, 910.0099590581322, 922.5199780814789, 926.4600321457596, 935.5600146895396, 952.8300058956588, 975.7299934650215]|348.7695208730415857|      0.06250000|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      15|[119.99819460722239, -0.0359904562700029, 0.8537489644184153, 109.99871771648488, 0.1023239774475479, 0.7988098017243168, 99.99901979732873, 0.2348578949766368, 0.7046004480957239, 88.00146593604791, 0.3774655058287414, 0.7203109064963088, 86.00054880683585, 0.3807303105645956, 0.6485685360848797, 83.9999925354489, 0.4665971494405508, 0.5304526322793207, 79.99960468685302, 0.643889116731385, 0.3376510030534908, 76.00001472870245, 0.8773000180580338, 0.1246787568557373, 886.369941384207, 910.0099590581322, 922.5199780814789, 926.4600321457596, 935.5600146895396, 952.8300058956588, 975.7299934650215]|348.7695208730415857|      0.03125000|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      16|[119.99833314413056, -0.0191375139258461, 0.8594533847119602, 109.99843578670796, 0.0794167046911102, 0.7903061005679183, 99.99898469156743, 0.2340911089949237, 0.7055991362186029, 88.00154533167077, 0.3810270126754001, 0.7216237620537657, 86.00068109752773, 0.386804205165284, 0.6503762003956279, 84.00000990513273, 0.4671562446364119, 0.5303896268131993, 79.99953927227084, 0.6415086770227947, 0.3368595815468812, 76.00001699248676, 0.8774641716320312, 0.1248415317572793, 886.3699458861107, 910.0099515672009, 922.5199768123023, 926.460034421399, 935.5600182310739, 952.8300062988827, 975.7299915445295]|303.2035840521151613|      0.06250000|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      17|[119.99833314413056, -0.0191375139258461, 0.8594533847119602, 109.99843578670796, 0.0794167046911102, 0.7903061005679183, 99.99898469156743, 0.2340911089949237, 0.7055991362186029, 88.00154533167077, 0.3810270126754001, 0.7216237620537657, 86.00068109752773, 0.386804205165284, 0.6503762003956279, 84.00000990513273, 0.4671562446364119, 0.5303896268131993, 79.99953927227084, 0.6415086770227947, 0.3368595815468812, 76.00001699248676, 0.8774641716320312, 0.1248415317572793, 886.3699458861107, 910.0099515672009, 922.5199768123023, 926.460034421399, 935.5600182310739, 952.8300062988827, 975.7299915445295]|303.2035840521151613|      0.03125000|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[119.99808740643145, -0.042861342310438, 0.8497976751318911, 109.99855778282178, 0.0902289909074625, 0.7959383274730965, 99.99882005234231, 0.2237267614375438, 0.7013691382585803, 88.00162061701623, 0.3844887989113033, 0.7230424278555893, 86.0007909899238, 0.3917988314828378, 0.6518500379570236, 84.00003259100613, 0.4679574605919398, 0.5304459167785079, 79.99948353013966, 0.6394672958430595, 0.3361666744162243, 76.00001898551427, 0.8776023274832069, 0.1249800674768872, 886.3699390269442, 910.0099545365817, 922.5199732292941, 926.4600358952192, 935.5600207691314, 952.8300070233946, 975.7299904824688]|262.5268001575271342|      0.06250000|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      19|[119.99808740643145, -0.042861342310438, 0.8497976751318911, 109.99855778282178, 0.0902289909074625, 0.7959383274730965, 99.99882005234231, 0.2237267614375438, 0.7013691382585803, 88.00162061701623, 0.3844887989113033, 0.7230424278555893, 86.0007909899238, 0.3917988314828378, 0.6518500379570236, 84.00003259100613, 0.4679574605919398, 0.5304459167785079, 79.99948353013966, 0.6394672958430595, 0.3361666744162243, 76.00001898551427, 0.8776023274832069, 0.1249800674768872, 886.3699390269442, 910.0099545365817, 922.5199732292941, 926.4600358952192, 935.5600207691314, 952.8300070233946, 975.7299904824688]|262.5268001575271342|      0.03125000|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[119.99808740643145, -0.042861342310438, 0.8497976751318911, 109.99855778282178, 0.0902289909074625, 0.7959383274730965, 99.99882005234231, 0.2237267614375438, 0.7013691382585803, 88.00162061701623, 0.3844887989113033, 0.7230424278555893, 86.0007909899238, 0.3917988314828378, 0.6518500379570236, 84.00003259100613, 0.4679574605919398, 0.5304459167785079, 79.99948353013966, 0.6394672958430595, 0.3361666744162243, 76.00001898551427, 0.8776023274832069, 0.1249800674768872, 886.3699390269442, 910.0099545365817, 922.5199732292941, 926.4600358952192, 935.5600207691314, 952.8300070233946, 975.7299904824688]|262.5268001575271342|      0.01562500|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      21|[119.99816850313164, -0.0329729954448897, 0.853264536064622, 109.99843500823359, 0.07979940553688, 0.7919696340612934, 99.99882647509722, 0.2247533688993357, 0.7022802284505064, 88.00163666314621, 0.3851573032475935, 0.7232964578785401, 86.00084340922281, 0.3941666939700657, 0.6525750566171332, 84.00004578614346, 0.4684483290133565, 0.5305096547714397, 79.99945799847106, 0.6385176378404105, 0.3358396422634365, 76.00001996425105, 0.8776655443479157, 0.1250441256950697, 886.3699413383031, 910.009951364295, 922.5199730909663, 926.4600362498138, 935.560022025655, 952.8300073934129, 975.7299899352112]|160.9852874299492100|      0.03125000|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      22|[119.99803037765979, -0.0414442431674493, 0.8477396485214335, 109.99827458867517, 0.065776347650033, 0.789559895310835, 99.99857909368181, 0.2108007479694401, 0.6979960189869026, 88.0017978948221, 0.3922426339111225, 0.7262469146056728, 86.00122809298598, 0.4114411038392068, 0.6577972194321283, 84.0001535172755, 0.4725677801638919, 0.5311388289336905, 79.99926979099362, 0.6314445086446737, 0.3333816958855835, 76.00002561621149, 0.8781295905370887, 0.1255243957912182, 886.3699349246946, 910.0099449304494, 922.5199656503337, 926.4600369413336, 935.5600290790137, 952.830011227189, 975.7299840526312]| 98.0614981444456788|      0.06250000|[1430, 0, 22, 44]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      23|[119.99803037765979, -0.0414442431674493, 0.8477396485214335, 109.99827458867517, 0.065776347650033, 0.789559895310835, 99.99857909368181, 0.2108007479694401, 0.6979960189869026, 88.0017978948221, 0.3922426339111225, 0.7262469146056728, 86.00122809298598, 0.4114411038392068, 0.6577972194321283, 84.0001535172755, 0.4725677801638919, 0.5311388289336905, 79.99926979099362, 0.6314445086446737, 0.3333816958855835, 76.00002561621149, 0.8781295905370887, 0.1255243957912182, 886.3699349246946, 910.0099449304494, 922.5199656503337, 926.4600369413336, 935.5600290790137, 952.830011227189, 975.7299840526312]| 98.0614981444456788|      0.03125000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      24|[119.99803037765979, -0.0414442431674493, 0.8477396485214335, 109.99827458867517, 0.065776347650033, 0.789559895310835, 99.99857909368181, 0.2108007479694401, 0.6979960189869026, 88.0017978948221, 0.3922426339111225, 0.7262469146056728, 86.00122809298598, 0.4114411038392068, 0.6577972194321283, 84.0001535172755, 0.4725677801638919, 0.5311388289336905, 79.99926979099362, 0.6314445086446737, 0.3333816958855835, 76.00002561621149, 0.8781295905370887, 0.1255243957912182, 886.3699349246946, 910.0099449304494, 922.5199656503337, 926.4600369413336, 935.5600290790137, 952.830011227189, 975.7299840526312]| 98.0614981444456788|      0.01562500|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[119.99803037765979, -0.0414442431674493, 0.8477396485214335, 109.99827458867517, 0.065776347650033, 0.789559895310835, 99.99857909368181, 0.2108007479694401, 0.6979960189869026, 88.0017978948221, 0.3922426339111225, 0.7262469146056728, 86.00122809298598, 0.4114411038392068, 0.6577972194321283, 84.0001535172755, 0.4725677801638919, 0.5311388289336905, 79.99926979099362, 0.6314445086446737, 0.3333816958855835, 76.00002561621149, 0.8781295905370887, 0.1255243957912182, 886.3699349246946, 910.0099449304494, 922.5199656503337, 926.4600369413336, 935.5600290790137, 952.830011227189, 975.7299840526312]| 98.0614981444456788|      0.00781250|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      26|[119.99803037765979, -0.0414442431674493, 0.8477396485214335, 109.99827458867517, 0.065776347650033, 0.789559895310835, 99.99857909368181, 0.2108007479694401, 0.6979960189869026, 88.0017978948221, 0.3922426339111225, 0.7262469146056728, 86.00122809298598, 0.4114411038392068, 0.6577972194321283, 84.0001535172755, 0.4725677801638919, 0.5311388289336905, 79.99926979099362, 0.6314445086446737, 0.3333816958855835, 76.00002561621149, 0.8781295905370887, 0.1255243957912182, 886.3699349246946, 910.0099449304494, 922.5199656503337, 926.4600369413336, 935.5600290790137, 952.830011227189, 975.7299840526312]| 98.0614981444456788|      0.00390625|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      27|[119.99804119358674, -0.03916866062187, 0.8482879309255164, 109.99825203836367, 0.0634971892060785, 0.7889959172931451, 99.99857829637138, 0.2109701698779178, 0.6981154153457502, 88.00179744723499, 0.3921552642175188, 0.7262626433098874, 86.00126409734824, 0.4130343232487977, 0.6582924405603112, 84.00017654788064, 0.4734991044790924, 0.5313736835372472, 79.99925262571071, 0.6307814219191779, 0.3331278065214717, 76.00002627259504, 0.8781673679957974, 0.1255690111121391, 886.3699352759722, 910.0099443540344, 922.5199655727992, 926.4600369172807, 935.5600299348622, 952.8300117964059, 975.7299836679879]| 93.4509220843732749|      0.00781250|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      28|[119.99798198114442, -0.0422426741166763, 0.8460765072641987, 109.99826792218838, 0.0641671705442498, 0.7906079639336553, 99.9985405380209, 0.2088648711492803, 0.6971318848796907, 88.00180785967572, 0.3924261987678995, 0.7265395541460282, 86.00137199725737, 0.4177881775585086, 0.6597466117927359, 84.00024879816874, 0.4764263766039743, 0.5321198739875326, 79.9992033471784, 0.6288702850721739, 0.3323837114693127, 76.00002819624864, 0.8782720918040369, 0.12569853133035, 886.3699337561884, 910.0099447025656, 922.5199645571854, 926.4600371376418, 935.5600325777143, 952.8300136091939, 975.7299825405668]| 90.3887929552074496|      0.01562500|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      29|[119.99798198114442, -0.0422426741166763, 0.8460765072641987, 109.99826792218838, 0.0641671705442498, 0.7906079639336553, 99.9985405380209, 0.2088648711492803, 0.6971318848796907, 88.00180785967572, 0.3924261987678995, 0.7265395541460282, 86.00137199725737, 0.4177881775585086, 0.6597466117927359, 84.00024879816874, 0.4764263766039743, 0.5321198739875326, 79.9992033471784, 0.6288702850721739, 0.3323837114693127, 76.00002819624864, 0.8782720918040369, 0.12569853133035, 886.3699337561884, 910.0099447025656, 922.5199645571854, 926.4600371376418, 935.5600325777143, 952.8300136091939, 975.7299825405668]| 90.3887929552074496|      0.00781250|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      30|[119.99798198114442, -0.0422426741166763, 0.8460765072641987, 109.99826792218838, 0.0641671705442498, 0.7906079639336553, 99.9985405380209, 0.2088648711492803, 0.6971318848796907, 88.00180785967572, 0.3924261987678995, 0.7265395541460282, 86.00137199725737, 0.4177881775585086, 0.6597466117927359, 84.00024879816874, 0.4764263766039743, 0.5321198739875326, 79.9992033471784, 0.6288702850721739, 0.3323837114693127, 76.00002819624864, 0.8782720918040369, 0.12569853133035, 886.3699337561884, 910.0099447025656, 922.5199645571854, 926.4600371376418, 935.5600325777143, 952.8300136091939, 975.7299825405668]| 90.3887929552074496|      0.00390625|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[119.99799785151578, -0.0395763964562662, 0.8468363003349605, 109.99824452598088, 0.0618422345660622, 0.7899408210893442, 99.99854582105223, 0.2094081484743885, 0.6973970397831752, 88.0018114656471, 0.392520250971008, 0.7265979925319406, 86.00139219460188, 0.41867106002669, 0.6600088178920723, 84.0002640326451, 0.4770440914120074, 0.5322812385648277, 79.99919653813024, 0.6285999913554843, 0.3322678773511523, 76.00002845922974, 0.878283273409603, 0.1257177510414326, 886.3699342394683, 910.0099441144062, 922.5199646177937, 926.460037220298, 935.5600330616608, 952.8300139910478, 975.7299823893646]| 85.3080759685675787|      0.00781250|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[119.99792977142914, -0.0420411492582881, 0.8444154692647835, 109.99826050233297, 0.0621586864751812, 0.791941327800719, 99.99851427017909, 0.2078655515430728, 0.6965400689663852, 88.0018463644087, 0.3937355261115691, 0.7272336705100235, 86.00150273810465, 0.4234810818896636, 0.661409475551991, 84.00034899645655, 0.4804916361893481, 0.5331843678241616, 79.99916288295032, 0.6272552259967611, 0.3316718419532694, 76.0000299009328, 0.8783319985546685, 0.1258151892636072, 886.3699325338647, 910.0099444377581, 922.519963888357, 926.4600379029274, 935.5600357676119, 952.8300161341676, 975.7299816977354]| 83.8480207694655064|      0.01562500|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      33|[119.99792977142914, -0.0420411492582881, 0.8444154692647835, 109.99826050233297, 0.0621586864751812, 0.791941327800719, 99.99851427017909, 0.2078655515430728, 0.6965400689663852, 88.0018463644087, 0.3937355261115691, 0.7272336705100235, 86.00150273810465, 0.4234810818896636, 0.661409475551991, 84.00034899645655, 0.4804916361893481, 0.5331843678241616, 79.99916288295032, 0.6272552259967611, 0.3316718419532694, 76.0000299009328, 0.8783319985546685, 0.1258151892636072, 886.3699325338647, 910.0099444377581, 922.519963888357, 926.4600379029274, 935.5600357676119, 952.8300161341676, 975.7299816977354]| 83.8480207694655064|      0.00781250|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      34|[119.99792977142914, -0.0420411492582881, 0.8444154692647835, 109.99826050233297, 0.0621586864751812, 0.791941327800719, 99.99851427017909, 0.2078655515430728, 0.6965400689663852, 88.0018463644087, 0.3937355261115691, 0.7272336705100235, 86.00150273810465, 0.4234810818896636, 0.661409475551991, 84.00034899645655, 0.4804916361893481, 0.5331843678241616, 79.99916288295032, 0.6272552259967611, 0.3316718419532694, 76.0000299009328, 0.8783319985546685, 0.1258151892636072, 886.3699325338647, 910.0099444377581, 922.519963888357, 926.4600379029274, 935.5600357676119, 952.8300161341676, 975.7299816977354]| 83.8480207694655064|      0.00390625|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[119.99794625974977, -0.039240181182215, 0.8452166500414627, 109.99823836241988, 0.0599230984400173, 0.7913164448913297, 99.99852267881361, 0.2086104397518251, 0.6968697603545433, 88.00185223905717, 0.3939194885659286, 0.7273186375595984, 86.00151736980422, 0.4241143751507293, 0.6615856310017451, 84.00036079642827, 0.4809693878352772, 0.5333098683649256, 79.9991627914956, 0.6272399153582252, 0.3316416181300457, 76.00002991017645, 0.8783243247300909, 0.1258185077819568, 886.3699330380825, 910.0099438914706, 922.5199640357355, 926.4600380381239, 935.5600361242704, 952.8300164262507, 975.7299816981732]| 79.9475295406602413|      0.00781250|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      36|[119.99794625974977, -0.039240181182215, 0.8452166500414627, 109.99823836241988, 0.0599230984400173, 0.7913164448913297, 99.99852267881361, 0.2086104397518251, 0.6968697603545433, 88.00185223905717, 0.3939194885659286, 0.7273186375595984, 86.00151736980422, 0.4241143751507293, 0.6615856310017451, 84.00036079642827, 0.4809693878352772, 0.5333098683649256, 79.9991627914956, 0.6272399153582252, 0.3316416181300457, 76.00002991017645, 0.8783243247300909, 0.1258185077819568, 886.3699330380825, 910.0099438914706, 922.5199640357355, 926.4600380381239, 935.5600361242704, 952.8300164262507, 975.7299816981732]| 79.9475295406602413|      0.00390625|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[119.99794625974977, -0.039240181182215, 0.8452166500414627, 109.99823836241988, 0.0599230984400173, 0.7913164448913297, 99.99852267881361, 0.2086104397518251, 0.6968697603545433, 88.00185223905717, 0.3939194885659286, 0.7273186375595984, 86.00151736980422, 0.4241143751507293, 0.6615856310017451, 84.00036079642827, 0.4809693878352772, 0.5333098683649256, 79.9991627914956, 0.6272399153582252, 0.3316416181300457, 76.00002991017645, 0.8783243247300909, 0.1258185077819568, 886.3699330380825, 910.0099438914706, 922.5199640357355, 926.4600380381239, 935.5600361242704, 952.8300164262507, 975.7299816981732]| 79.9475295406602413|      0.00195312|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      38|[119.99792596744075, -0.040183875750623, 0.8444849612249413, 109.99824818523787, 0.0605190954947335, 0.7920273839734481, 99.99851736019164, 0.2083602182277733, 0.6966761283967927, 88.00186388432988, 0.3943433475215278, 0.7275136286456659, 86.00153684166226, 0.4249530081354113, 0.6618120014107196, 84.00037688260623, 0.4816203810358169, 0.5334813077095466, 79.99916356259646, 0.627252771663601, 0.3316108109879604, 76.0000298870253, 0.8783110643668869, 0.1258210022219889, 886.3699325077602, 910.0099441347124, 922.5199638892385, 926.4600382912362, 935.5600365953898, 952.8300168247941, 975.729981710181]| 79.0947618038626530|      0.00390625|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
