k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.97649808784408, 0.0084936187308449, 0.8537411180147284, 109.99787534397761, 0.1633943982835901, 0.7191905674094514, 99.99484008487623, 0.2339493217444517, 0.7466840173831842, 88.03013467547908, 0.3538403652517504, 0.6839658833582244, 85.92961780743875, 0.3549039058231775, 0.683171350647616, 84.05366210097388, 0.5124580382903735, 0.5556098142386732, 80.0055484684083, 0.6802204724285442, 0.3409032176803247, 76.02036461937718, 0.8764910510229531, 0.0714792788591835, 886.3718210893188, 909.9662188123577, 922.5134018869796, 926.498994416182, 935.550070896613, 952.8518216786077, 975.6947384634861]|966.4030151367187500|      0.12500000|[493, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[120.00363845551732, -0.0328316490842429, 0.8385559404833547, 110.00548752494743, 0.1036944809195244, 0.7458452604729345, 99.97507203763249, 0.2443961108932741, 0.7413105020300936, 88.02097391371098, 0.4067558799323198, 0.6933202201219929, 85.94228649310733, 0.3308829511027393, 0.7163458338579278, 84.08722732496568, 0.4998230119021125, 0.5839084854162436, 80.02243789901448, 0.6642371172557833, 0.3268221534060273, 76.01869855366584, 0.8682742591372973, 0.0687428167927435, 886.3736645723872, 909.9724630145381, 922.5128716884291, 926.4951040635514, 935.5367277897793, 952.8621225201828, 975.688957774118]|597.3682861328125000|      0.25000000|[519, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[120.00363845551732, -0.0328316490842429, 0.8385559404833547, 110.00548752494743, 0.1036944809195244, 0.7458452604729345, 99.97507203763249, 0.2443961108932741, 0.7413105020300936, 88.02097391371098, 0.4067558799323198, 0.6933202201219929, 85.94228649310733, 0.3308829511027393, 0.7163458338579278, 84.08722732496568, 0.4998230119021125, 0.5839084854162436, 80.02243789901448, 0.6642371172557833, 0.3268221534060273, 76.01869855366584, 0.8682742591372973, 0.0687428167927435, 886.3736645723872, 909.9724630145381, 922.5128716884291, 926.4951040635514, 935.5367277897793, 952.8621225201828, 975.688957774118]|597.3682861328125000|      0.12500000|[570, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[120.00363845551732, -0.0328316490842429, 0.8385559404833547, 110.00548752494743, 0.1036944809195244, 0.7458452604729345, 99.97507203763249, 0.2443961108932741, 0.7413105020300936, 88.02097391371098, 0.4067558799323198, 0.6933202201219929, 85.94228649310733, 0.3308829511027393, 0.7163458338579278, 84.08722732496568, 0.4998230119021125, 0.5839084854162436, 80.02243789901448, 0.6642371172557833, 0.3268221534060273, 76.01869855366584, 0.8682742591372973, 0.0687428167927435, 886.3736645723872, 909.9724630145381, 922.5128716884291, 926.4951040635514, 935.5367277897793, 952.8621225201828, 975.688957774118]|597.3682861328125000|      0.06250000|[621, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[120.00363845551732, -0.0328316490842429, 0.8385559404833547, 110.00548752494743, 0.1036944809195244, 0.7458452604729345, 99.97507203763249, 0.2443961108932741, 0.7413105020300936, 88.02097391371098, 0.4067558799323198, 0.6933202201219929, 85.94228649310733, 0.3308829511027393, 0.7163458338579278, 84.08722732496568, 0.4998230119021125, 0.5839084854162436, 80.02243789901448, 0.6642371172557833, 0.3268221534060273, 76.01869855366584, 0.8682742591372973, 0.0687428167927435, 886.3736645723872, 909.9724630145381, 922.5128716884291, 926.4951040635514, 935.5367277897793, 952.8621225201828, 975.688957774118]|597.3682861328125000|      0.03125000|[672, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[120.00524689523401, -0.0298599511543266, 0.8424698618398013, 110.00207536095756, 0.1076466294260568, 0.741958843453353, 99.96913436343841, 0.2332490153696147, 0.740758518889254, 88.01935220744839, 0.4107271678333654, 0.6951159200752569, 85.94185179103006, 0.3465246417828576, 0.7218954733594338, 84.08744915080152, 0.4888582576247321, 0.5856677049884347, 80.02755886241526, 0.6685086054900705, 0.3259260785515867, 76.02210665400624, 0.8765823460108335, 0.0672865712244062, 886.3764756941034, 909.9675241235755, 922.5146858668089, 926.4931278318176, 935.5276279909733, 952.8552160680829, 975.6835758513799]|400.3184814453125000|      0.06250000|[699, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[120.01420970279334, -0.0188835872417678, 0.8537549919490435, 110.02091164344996, 0.0986461250596293, 0.7404981292223212, 99.98027434319685, 0.2162225384198846, 0.7277844557712443, 88.00842797046718, 0.4228205506454901, 0.6809902140655932, 85.95833721255721, 0.3730885471635288, 0.724629522710411, 84.09590128107365, 0.4818565645065209, 0.5800094833780602, 80.03808497999246, 0.67248128993591, 0.3278055363282438, 76.01935956501055, 0.8880309692057388, 0.0594047919658486, 886.3845923233824, 909.9712652251578, 922.516220785856, 926.4978507422501, 935.5425002291511, 952.8458249943973, 975.6980863504277]|309.1497802734375000|      0.12500000|[725, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[120.01420970279334, -0.0188835872417678, 0.8537549919490435, 110.02091164344996, 0.0986461250596293, 0.7404981292223212, 99.98027434319685, 0.2162225384198846, 0.7277844557712443, 88.00842797046718, 0.4228205506454901, 0.6809902140655932, 85.95833721255721, 0.3730885471635288, 0.724629522710411, 84.09590128107365, 0.4818565645065209, 0.5800094833780602, 80.03808497999246, 0.67248128993591, 0.3278055363282438, 76.01935956501055, 0.8880309692057388, 0.0594047919658486, 886.3845923233824, 909.9712652251578, 922.516220785856, 926.4978507422501, 935.5425002291511, 952.8458249943973, 975.6980863504277]|309.1497802734375000|      0.06250000|[776, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[120.01420970279334, -0.0188835872417678, 0.8537549919490435, 110.02091164344996, 0.0986461250596293, 0.7404981292223212, 99.98027434319685, 0.2162225384198846, 0.7277844557712443, 88.00842797046718, 0.4228205506454901, 0.6809902140655932, 85.95833721255721, 0.3730885471635288, 0.724629522710411, 84.09590128107365, 0.4818565645065209, 0.5800094833780602, 80.03808497999246, 0.67248128993591, 0.3278055363282438, 76.01935956501055, 0.8880309692057388, 0.0594047919658486, 886.3845923233824, 909.9712652251578, 922.516220785856, 926.4978507422501, 935.5425002291511, 952.8458249943973, 975.6980863504277]|309.1497802734375000|      0.03125000|[827, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[120.0147785658117, -0.0325718147250854, 0.8460186943246755, 110.01872984254526, 0.1067697744689145, 0.7448915914156216, 99.97852553969801, 0.2094507641524819, 0.7251482696398047, 88.01136464339892, 0.4276272306670273, 0.6815694152002945, 85.95793568486518, 0.3800755990510731, 0.7308175021493966, 84.09529633092448, 0.4895856685575708, 0.5870971106348766, 80.04007283671801, 0.673714958487692, 0.3217132442019668, 76.01888861248167, 0.8952127339036833, 0.0627006344560124, 886.3809895764779, 909.9716367868614, 922.5243181211853, 926.5065251230386, 935.5478754619654, 952.8417205565811, 975.691121816981]|237.9303283691406250|      0.06250000|[853, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[120.0147785658117, -0.0325718147250854, 0.8460186943246755, 110.01872984254526, 0.1067697744689145, 0.7448915914156216, 99.97852553969801, 0.2094507641524819, 0.7251482696398047, 88.01136464339892, 0.4276272306670273, 0.6815694152002945, 85.95793568486518, 0.3800755990510731, 0.7308175021493966, 84.09529633092448, 0.4895856685575708, 0.5870971106348766, 80.04007283671801, 0.673714958487692, 0.3217132442019668, 76.01888861248167, 0.8952127339036833, 0.0627006344560124, 886.3809895764779, 909.9716367868614, 922.5243181211853, 926.5065251230386, 935.5478754619654, 952.8417205565811, 975.691121816981]|237.9303283691406250|      0.03125000|[905, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[120.0157735528408, -0.026518897834259, 0.8425508248685952, 110.02418065838975, 0.093933788438226, 0.7436270761127821, 99.97833701061839, 0.2180598567460239, 0.7334884218592878, 88.00492619546155, 0.4321617113840912, 0.6793898437383938, 85.96048740018426, 0.3828668957956513, 0.7320718070505284, 84.09005709821305, 0.48609743940963, 0.5788447325285897, 80.04520937516409, 0.6825778894323248, 0.31953122628036, 76.02557805221286, 0.8868064577126723, 0.0655806638902397, 886.3893971368165, 909.9766784668334, 922.5263809321019, 926.5048671464128, 935.5495914410841, 952.834185928514, 975.6903906517724]|205.8328247070312500|      0.06250000|[931, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[120.0157735528408, -0.026518897834259, 0.8425508248685952, 110.02418065838975, 0.093933788438226, 0.7436270761127821, 99.97833701061839, 0.2180598567460239, 0.7334884218592878, 88.00492619546155, 0.4321617113840912, 0.6793898437383938, 85.96048740018426, 0.3828668957956513, 0.7320718070505284, 84.09005709821305, 0.48609743940963, 0.5788447325285897, 80.04520937516409, 0.6825778894323248, 0.31953122628036, 76.02557805221286, 0.8868064577126723, 0.0655806638902397, 886.3893971368165, 909.9766784668334, 922.5263809321019, 926.5048671464128, 935.5495914410841, 952.834185928514, 975.6903906517724]|205.8328247070312500|      0.03125000|[982, 152, 0, 76]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[120.0157735528408, -0.026518897834259, 0.8425508248685952, 110.02418065838975, 0.093933788438226, 0.7436270761127821, 99.97833701061839, 0.2180598567460239, 0.7334884218592878, 88.00492619546155, 0.4321617113840912, 0.6793898437383938, 85.96048740018426, 0.3828668957956513, 0.7320718070505284, 84.09005709821305, 0.48609743940963, 0.5788447325285897, 80.04520937516409, 0.6825778894323248, 0.31953122628036, 76.02557805221286, 0.8868064577126723, 0.0655806638902397, 886.3893971368165, 909.9766784668334, 922.5263809321019, 926.5048671464128, 935.5495914410841, 952.834185928514, 975.6903906517724]|205.8328247070312500|      0.01562500|[1033, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[120.01654629068568, -0.0319796169810215, 0.8351731247289198, 110.0243229732115, 0.0923373626456611, 0.744509174484543, 99.97775880859881, 0.2146543251831719, 0.7328927681955711, 88.0005949894889, 0.429579755265913, 0.6813819846402424, 85.95719821377055, 0.3887617847347638, 0.7334601738618659, 84.09068027229229, 0.4849123352329942, 0.5805042068775531, 80.04467772777977, 0.682621216242985, 0.3192451980493764, 76.02634506455186, 0.8889699508675918, 0.0676801812757774, 886.3869895346718, 909.9740056439769, 922.5236837248791, 926.5082339041303, 935.5469878413437, 952.8335424128106, 975.6867251301139]|158.6778411865234375|      0.03125000|[1059, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[120.01654629068568, -0.0319796169810215, 0.8351731247289198, 110.0243229732115, 0.0923373626456611, 0.744509174484543, 99.97775880859881, 0.2146543251831719, 0.7328927681955711, 88.0005949894889, 0.429579755265913, 0.6813819846402424, 85.95719821377055, 0.3887617847347638, 0.7334601738618659, 84.09068027229229, 0.4849123352329942, 0.5805042068775531, 80.04467772777977, 0.682621216242985, 0.3192451980493764, 76.02634506455186, 0.8889699508675918, 0.0676801812757774, 886.3869895346718, 909.9740056439769, 922.5236837248791, 926.5082339041303, 935.5469878413437, 952.8335424128106, 975.6867251301139]|158.6778411865234375|      0.01562500|[1109, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[120.0152222945644, -0.0394195149036171, 0.8327970625233231, 110.02637773147916, 0.0914344186939152, 0.7455922821926985, 99.97843897333024, 0.2149569938321447, 0.734471176896402, 87.99852913862367, 0.4232875622806853, 0.6808897958719126, 85.95519026438278, 0.3967731872979283, 0.7371343069745631, 84.09084494748672, 0.4845593723441704, 0.5814172233147105, 80.04519317171327, 0.6806609922296627, 0.3214875234996269, 76.02565979282777, 0.8885244523997193, 0.0685571744947797, 886.3876973069907, 909.9705346774897, 922.5209122846805, 926.510219505839, 935.5494178414122, 952.8328187306872, 975.684685732581]|147.4331817626953125|      0.03125000|[1135, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[120.0152222945644, -0.0394195149036171, 0.8327970625233231, 110.02637773147916, 0.0914344186939152, 0.7455922821926985, 99.97843897333024, 0.2149569938321447, 0.734471176896402, 87.99852913862367, 0.4232875622806853, 0.6808897958719126, 85.95519026438278, 0.3967731872979283, 0.7371343069745631, 84.09084494748672, 0.4845593723441704, 0.5814172233147105, 80.04519317171327, 0.6806609922296627, 0.3214875234996269, 76.02565979282777, 0.8885244523997193, 0.0685571744947797, 886.3876973069907, 909.9705346774897, 922.5209122846805, 926.510219505839, 935.5494178414122, 952.8328187306872, 975.684685732581]|147.4331817626953125|      0.01562500|[1186, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[120.01743600588742, -0.0309942995963821, 0.831761050317525, 110.02599120435202, 0.0854247251231646, 0.7480220628924552, 99.97875825719622, 0.2154295291756669, 0.731830091467381, 87.99783039053703, 0.4208162917855606, 0.6795921400902387, 85.95916736152883, 0.3981813784498546, 0.7397108783067747, 84.0905975804773, 0.4835892223338026, 0.5796264255202846, 80.04433666608209, 0.6806388504827244, 0.3161543503273513, 76.02865701083716, 0.8878967304283298, 0.0716664960375896, 886.3872856359295, 909.971681242961, 922.519134452218, 926.5116688401204, 935.5458715925853, 952.8313752779361, 975.681345406897]|132.5700683593750000|      0.03125000|[1212, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[120.01743600588742, -0.0309942995963821, 0.831761050317525, 110.02599120435202, 0.0854247251231646, 0.7480220628924552, 99.97875825719622, 0.2154295291756669, 0.731830091467381, 87.99783039053703, 0.4208162917855606, 0.6795921400902387, 85.95916736152883, 0.3981813784498546, 0.7397108783067747, 84.0905975804773, 0.4835892223338026, 0.5796264255202846, 80.04433666608209, 0.6806388504827244, 0.3161543503273513, 76.02865701083716, 0.8878967304283298, 0.0716664960375896, 886.3872856359295, 909.971681242961, 922.519134452218, 926.5116688401204, 935.5458715925853, 952.8313752779361, 975.681345406897]|132.5700683593750000|      0.01562500|[1263, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[120.0183074241518, -0.0346589666094983, 0.8264095295540094, 110.02706140248765, 0.089759332317422, 0.7505403984600556, 99.97648264257003, 0.211273332421941, 0.7266186193219283, 87.99935787457655, 0.4221209058951615, 0.6793861877789541, 85.95994673895605, 0.4038194432537673, 0.7450015814179353, 84.08919643617816, 0.4851196503606647, 0.5810783607345231, 80.04618302800814, 0.6786666182658354, 0.311464351974418, 76.03104618685742, 0.8861515284799866, 0.0701441816361977, 886.387142961618, 909.9717943005554, 922.5197362908302, 926.5130155157284, 935.547076048054, 952.8331996903962, 975.6786635156525]|114.9760665893554688|      0.03125000|[1289, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[120.0183074241518, -0.0346589666094983, 0.8264095295540094, 110.02706140248765, 0.089759332317422, 0.7505403984600556, 99.97648264257003, 0.211273332421941, 0.7266186193219283, 87.99935787457655, 0.4221209058951615, 0.6793861877789541, 85.95994673895605, 0.4038194432537673, 0.7450015814179353, 84.08919643617816, 0.4851196503606647, 0.5810783607345231, 80.04618302800814, 0.6786666182658354, 0.311464351974418, 76.03104618685742, 0.8861515284799866, 0.0701441816361977, 886.387142961618, 909.9717943005554, 922.5197362908302, 926.5130155157284, 935.547076048054, 952.8331996903962, 975.6786635156525]|114.9760665893554688|      0.01562500|[1339, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[120.01251240787317, -0.0319587562651823, 0.8232591379035259, 110.02457423980938, 0.0838278317934417, 0.7473544901806568, 99.97559304819319, 0.2095274336199891, 0.7263385080785766, 87.99571002854968, 0.424827080641781, 0.6786223056398121, 85.95768037483627, 0.4084685169510783, 0.7460346368308807, 84.09363499285803, 0.486545839606326, 0.5810919280775069, 80.0466825071962, 0.6764535741900071, 0.3079404365976683, 76.03154309463442, 0.885423351430391, 0.0710729060681056, 886.3852562181515, 909.9765260400103, 922.5203571142368, 926.5098172835084, 935.5481270129321, 952.8340665251283, 975.6817482434799]| 94.5546569824218750|      0.03125000|[1365, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
