k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[37, 12, 1, 4]                                                             |  | used linear model with 49 points | iterate failure | actual_k=4
      19|[100.03347581134722, 0.2172574742182038, 0.3728909123177817, 0.9157466797558741, 100.05120682159011, 0.1838427775285228, 0.2233785089051313, 0.8570725006398864, 100.007561256962, 0.1210798917120881, 0.2771538367829888, 0.7330843608924368, 99.87906557766912, 0.1116293495782854, 0.2963160342989375, 0.6261442869117883, 100.04551416558463, 0.1818955392188896, 0.4641403666649389, 0.2486585205722507, 99.97718564209177, 0.587969621788425, 0.6549290174355854, 0.0452187218920446, 299.9617811230398, 300.00112731686147, 299.99413496771876, 299.9973938034493, 300.0224305848434]| 77.2531827223736940|      0.03125000|[703, 228, 19, 76]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      20|[100.02624703278128, 0.2247061901967632, 0.3834494616119678, 0.9153292213157587, 100.05360436948969, 0.1913009185072064, 0.2399275391012014, 0.8539054947294298, 100.0046855609277, 0.1342905626019481, 0.2783597724439013, 0.7331776757981355, 99.87959109598727, 0.1167657366549566, 0.2938590128954781, 0.6286928779519709, 100.04145336168233, 0.1819246275131369, 0.4614081105112213, 0.2420610210775508, 99.97601894131209, 0.589829942328973, 0.6549949357675965, 0.0511616090448459, 299.9623766882797, 300.0019384239392, 299.99010076115906, 299.9917968854576, 300.0167553286821]| 68.7435527582429842|      0.06250000|[740, 240, 20, 80]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      21|[100.02624703278128, 0.2247061901967632, 0.3834494616119678, 0.9153292213157587, 100.05360436948969, 0.1913009185072064, 0.2399275391012014, 0.8539054947294298, 100.0046855609277, 0.1342905626019481, 0.2783597724439013, 0.7331776757981355, 99.87959109598727, 0.1167657366549566, 0.2938590128954781, 0.6286928779519709, 100.04145336168233, 0.1819246275131369, 0.4614081105112213, 0.2420610210775508, 99.97601894131209, 0.589829942328973, 0.6549949357675965, 0.0511616090448459, 299.9623766882797, 300.0019384239392, 299.99010076115906, 299.9917968854576, 300.0167553286821]| 68.7435527582429842|      0.03125000|[777, 252, 21, 84]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      22|[100.02687950100284, 0.2304957057812922, 0.3922505984444461, 0.9143735382665543, 100.05593524742369, 0.2137663391065851, 0.2461492541779792, 0.8539824288128883, 100.00424689815347, 0.1372910157383155, 0.2758934454910166, 0.735438419020659, 99.87351562003725, 0.1156010229747296, 0.2935954103570974, 0.6216920036613637, 100.04362183482073, 0.1833034345294851, 0.4611384448363681, 0.2414171412330039, 99.96984160975639, 0.5905482255649809, 0.6572556071173272, 0.0557296777536424, 299.95311889788553, 300.0023244900699, 299.993222974991, 299.9972310212754, 300.0134673799982]| 62.3248458981261280|      0.06250000|[814, 264, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      23|[100.02687950100284, 0.2304957057812922, 0.3922505984444461, 0.9143735382665543, 100.05593524742369, 0.2137663391065851, 0.2461492541779792, 0.8539824288128883, 100.00424689815347, 0.1372910157383155, 0.2758934454910166, 0.735438419020659, 99.87351562003725, 0.1156010229747296, 0.2935954103570974, 0.6216920036613637, 100.04362183482073, 0.1833034345294851, 0.4611384448363681, 0.2414171412330039, 99.96984160975639, 0.5905482255649809, 0.6572556071173272, 0.0557296777536424, 299.95311889788553, 300.0023244900699, 299.993222974991, 299.9972310212754, 300.0134673799982]| 62.3248458981261280|      0.03125000|[851, 276, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      24|[100.02687950100284, 0.2304957057812922, 0.3922505984444461, 0.9143735382665543, 100.05593524742369, 0.2137663391065851, 0.2461492541779792, 0.8539824288128883, 100.00424689815347, 0.1372910157383155, 0.2758934454910166, 0.735438419020659, 99.87351562003725, 0.1156010229747296, 0.2935954103570974, 0.6216920036613637, 100.04362183482073, 0.1833034345294851, 0.4611384448363681, 0.2414171412330039, 99.96984160975639, 0.5905482255649809, 0.6572556071173272, 0.0557296777536424, 299.95311889788553, 300.0023244900699, 299.993222974991, 299.9972310212754, 300.0134673799982]| 62.3248458981261280|      0.01562500|[888, 288, 24, 96]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      25|[100.02319951295215, 0.2380856705123698, 0.3960132519920156, 0.9139144723611472, 100.05733988946206, 0.2143100072821459, 0.2444399845509285, 0.8517747634957852, 100.00428452960217, 0.1448197240788464, 0.2802760043891169, 0.7342077987624002, 99.87272402063849, 0.1166668576289422, 0.2915929271427354, 0.622487578299742, 100.04517240397466, 0.1845125704273506, 0.4580709477183295, 0.2396581674996846, 99.97181467750536, 0.589322382621826, 0.6554071926257163, 0.0522451174731491, 299.95201804675656, 300.0043985918641, 299.99327265433493, 299.9931403331148, 300.01119260916755]| 58.7246385652242466|      0.03125000|[925, 300, 25, 100]                                                        |  | used linear model with 49 points | iterate success | actual_k=4
      26|[100.02240134421643, 0.2336193675233718, 0.4006778601207653, 0.9171584662844514, 100.05604004454273, 0.2263475058563158, 0.2578853218562791, 0.8578675130547372, 100.00517942935674, 0.1588659617454959, 0.2816041703598968, 0.7338371208308013, 99.87991448683883, 0.1254151897805228, 0.2939651363225967, 0.6291008848370246, 100.0488296970678, 0.1841327699085219, 0.4568746531472508, 0.2408653516391067, 99.96845655002845, 0.5917630948198086, 0.659762741589672, 0.0518372902387395, 299.95283426817934, 299.99559114266515, 299.992789139911, 299.9898011051603, 300.0049311266565]| 55.9095128023156533|      0.06250000|[962, 312, 26, 104]                                                        |  | used linear model with 49 points | iterate success | actual_k=4
      27|[100.02240134421643, 0.2336193675233718, 0.4006778601207653, 0.9171584662844514, 100.05604004454273, 0.2263475058563158, 0.2578853218562791, 0.8578675130547372, 100.00517942935674, 0.1588659617454959, 0.2816041703598968, 0.7338371208308013, 99.87991448683883, 0.1254151897805228, 0.2939651363225967, 0.6291008848370246, 100.0488296970678, 0.1841327699085219, 0.4568746531472508, 0.2408653516391067, 99.96845655002845, 0.5917630948198086, 0.659762741589672, 0.0518372902387395, 299.95283426817934, 299.99559114266515, 299.992789139911, 299.9898011051603, 300.0049311266565]| 55.9095128023156533|      0.03125000|[999, 324, 27, 108]                                                        |  | used linear model with 49 points | iterate failure | actual_k=4
      28|[100.01859210908455, 0.2543170924776491, 0.4010018146534645, 0.9255550308582424, 100.05015157159515, 0.22764299401445, 0.2542672103937612, 0.8569834857184451, 100.00688983545422, 0.1536628999909901, 0.2876367456662102, 0.7357691146650223, 99.8809356499396, 0.1212268496809877, 0.2945311583416147, 0.6307639089947635, 100.05082431208216, 0.1954241265542272, 0.4596755954679186, 0.2480200583193144, 99.97174817528621, 0.5927432736157189, 0.6546750622195198, 0.0512696586764229, 299.95911526316786, 300.00113256903376, 299.9971782274628, 299.9885453424193, 300.00369754337345]| 52.7197120611250440|      0.06250000|[1036, 336, 28, 112]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      29|[100.01859210908455, 0.2543170924776491, 0.4010018146534645, 0.9255550308582424, 100.05015157159515, 0.22764299401445, 0.2542672103937612, 0.8569834857184451, 100.00688983545422, 0.1536628999909901, 0.2876367456662102, 0.7357691146650223, 99.8809356499396, 0.1212268496809877, 0.2945311583416147, 0.6307639089947635, 100.05082431208216, 0.1954241265542272, 0.4596755954679186, 0.2480200583193144, 99.97174817528621, 0.5927432736157189, 0.6546750622195198, 0.0512696586764229, 299.95911526316786, 300.00113256903376, 299.9971782274628, 299.9885453424193, 300.00369754337345]| 52.7197120611250440|      0.03125000|[1073, 348, 29, 116]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      30|[100.01629041532432, 0.2556264581707968, 0.4021277450359011, 0.9283180153861554, 100.05843021660105, 0.2374867252191012, 0.2661233559467998, 0.8645345571381841, 100.0016028649732, 0.1655792519378609, 0.2826679845585773, 0.7382115599658341, 99.88243962665977, 0.132151181379478, 0.2934855168870127, 0.6307656314510476, 100.04935427256783, 0.1922286923094309, 0.4505961584068672, 0.2450928429086911, 99.97240262941779, 0.590369646772451, 0.6548969339593069, 0.0432960471814482, 299.9581592665481, 300.005868047162, 299.9957147632406, 299.98421933557216, 300.01125156050904]| 48.1609083866920571|      0.06250000|[1110, 360, 30, 120]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      31|[100.01629041532432, 0.2556264581707968, 0.4021277450359011, 0.9283180153861554, 100.05843021660105, 0.2374867252191012, 0.2661233559467998, 0.8645345571381841, 100.0016028649732, 0.1655792519378609, 0.2826679845585773, 0.7382115599658341, 99.88243962665977, 0.132151181379478, 0.2934855168870127, 0.6307656314510476, 100.04935427256783, 0.1922286923094309, 0.4505961584068672, 0.2450928429086911, 99.97240262941779, 0.590369646772451, 0.6548969339593069, 0.0432960471814482, 299.9581592665481, 300.005868047162, 299.9957147632406, 299.98421933557216, 300.01125156050904]| 48.1609083866920571|      0.03125000|[1147, 372, 31, 124]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      32|[100.01629041532432, 0.2556264581707968, 0.4021277450359011, 0.9283180153861554, 100.05843021660105, 0.2374867252191012, 0.2661233559467998, 0.8645345571381841, 100.0016028649732, 0.1655792519378609, 0.2826679845585773, 0.7382115599658341, 99.88243962665977, 0.132151181379478, 0.2934855168870127, 0.6307656314510476, 100.04935427256783, 0.1922286923094309, 0.4505961584068672, 0.2450928429086911, 99.97240262941779, 0.590369646772451, 0.6548969339593069, 0.0432960471814482, 299.9581592665481, 300.005868047162, 299.9957147632406, 299.98421933557216, 300.01125156050904]| 48.1609083866920571|      0.01562500|[1184, 384, 32, 128]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      33|[100.01518953341522, 0.2664572067241092, 0.4038947712345623, 0.9304244774285307, 100.05960327375078, 0.2361173356041026, 0.2663237838032174, 0.8659191762557972, 100.00388170856324, 0.1727642204380485, 0.2865484330355982, 0.7393184362789632, 99.88172400645723, 0.1309012183152897, 0.291905624121978, 0.6290802663588937, 100.04901323917089, 0.1930560126272742, 0.4513795766394814, 0.2457576319488102, 99.97319519056508, 0.5887029671197774, 0.6521420938615705, 0.0442265228248407, 299.9581686600133, 300.0069778704946, 299.99749658699045, 299.98095717704, 300.0131432941654]| 46.5609691736868427|      0.03125000|[1221, 396, 33, 132]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      34|[100.01518953341522, 0.2664572067241092, 0.4038947712345623, 0.9304244774285307, 100.05960327375078, 0.2361173356041026, 0.2663237838032174, 0.8659191762557972, 100.00388170856324, 0.1727642204380485, 0.2865484330355982, 0.7393184362789632, 99.88172400645723, 0.1309012183152897, 0.291905624121978, 0.6290802663588937, 100.04901323917089, 0.1930560126272742, 0.4513795766394814, 0.2457576319488102, 99.97319519056508, 0.5887029671197774, 0.6521420938615705, 0.0442265228248407, 299.9581686600133, 300.0069778704946, 299.99749658699045, 299.98095717704, 300.0131432941654]| 46.5609691736868427|      0.01562500|[1258, 408, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      35|[100.01518953341522, 0.2664572067241092, 0.4038947712345623, 0.9304244774285307, 100.05960327375078, 0.2361173356041026, 0.2663237838032174, 0.8659191762557972, 100.00388170856324, 0.1727642204380485, 0.2865484330355982, 0.7393184362789632, 99.88172400645723, 0.1309012183152897, 0.291905624121978, 0.6290802663588937, 100.04901323917089, 0.1930560126272742, 0.4513795766394814, 0.2457576319488102, 99.97319519056508, 0.5887029671197774, 0.6521420938615705, 0.0442265228248407, 299.9581686600133, 300.0069778704946, 299.99749658699045, 299.98095717704, 300.0131432941654]| 46.5609691736868427|      0.00781250|[1295, 420, 35, 140]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      36|[100.01383548463339, 0.2663583393235454, 0.4042551656357827, 0.9309173447164241, 100.05963363404956, 0.2399841511241086, 0.2691341855152927, 0.8665535237212136, 100.00296292523055, 0.1722607077491411, 0.2853701706848806, 0.7375222177784938, 99.88214408115365, 0.1352605553403564, 0.293299819589758, 0.630818958925363, 100.04987070978855, 0.1935767202172189, 0.4515018498859172, 0.2452569764678477, 99.97355082202556, 0.5887331921482751, 0.6518314230536797, 0.0455650975807004, 299.9573635502389, 300.00734020103096, 299.9976604090247, 299.98102456747074, 300.0118755648693]| 45.0559608311457254|      0.01562500|[1332, 432, 36, 144]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      37|[100.0112796246058, 0.2657441114670675, 0.404031979885604, 0.9341810280246853, 100.06135956687419, 0.2483470985241585, 0.271480394645257, 0.8671393940090463, 100.00164924407912, 0.1817450885901697, 0.2872961686092079, 0.738535824646913, 99.88209510214935, 0.1369910227946007, 0.2941707715918563, 0.6306678428351693, 100.05124486831416, 0.1989536220396749, 0.4526229283232241, 0.2465150803474353, 99.97391521734161, 0.5882371976475156, 0.6507966902771205, 0.0447504713914617, 299.95611951421137, 300.0081352051961, 299.99999599085646, 299.98037948773646, 300.0138163279864]| 43.1496533460463993|      0.03125000|[1369, 444, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      38|[100.0129667585287, 0.2732326941367351, 0.4138195114526727, 0.9320212481603738, 100.06564532258125, 0.2506090909209798, 0.2750661599174952, 0.8614219015997467, 99.99561945405814, 0.1936325430659208, 0.2848896952633556, 0.7377801874023399, 99.8810473712439, 0.1550736891848691, 0.2951110407924175, 0.6332688051061317, 100.05053385345683, 0.2010280867729144, 0.4496272050269909, 0.2506051231143704, 99.97533713413956, 0.5885532638723107, 0.644774869538197, 0.0379629636511899, 299.9587018971835, 300.0170396242417, 299.9953303897315, 299.97919078670355, 300.01588490576273]| 39.1140787961858933|      0.06250000|[1406, 456, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      39|[100.0129667585287, 0.2732326941367351, 0.4138195114526727, 0.9320212481603738, 100.06564532258125, 0.2506090909209798, 0.2750661599174952, 0.8614219015997467, 99.99561945405814, 0.1936325430659208, 0.2848896952633556, 0.7377801874023399, 99.8810473712439, 0.1550736891848691, 0.2951110407924175, 0.6332688051061317, 100.05053385345683, 0.2010280867729144, 0.4496272050269909, 0.2506051231143704, 99.97533713413956, 0.5885532638723107, 0.644774869538197, 0.0379629636511899, 299.9587018971835, 300.0170396242417, 299.9953303897315, 299.97919078670355, 300.01588490576273]| 39.1140787961858933|      0.03125000|[1443, 468, 39, 156]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      40|[100.0129667585287, 0.2732326941367351, 0.4138195114526727, 0.9320212481603738, 100.06564532258125, 0.2506090909209798, 0.2750661599174952, 0.8614219015997467, 99.99561945405814, 0.1936325430659208, 0.2848896952633556, 0.7377801874023399, 99.8810473712439, 0.1550736891848691, 0.2951110407924175, 0.6332688051061317, 100.05053385345683, 0.2010280867729144, 0.4496272050269909, 0.2506051231143704, 99.97533713413956, 0.5885532638723107, 0.644774869538197, 0.0379629636511899, 299.9587018971835, 300.0170396242417, 299.9953303897315, 299.97919078670355, 300.01588490576273]| 39.1140787961858933|      0.01562500|[1480, 480, 40, 160]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
