k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
      16|[119.97681939690503, -0.0264308006908277, 0.8669112157617211, 109.99704665275335, 0.1114908732595917, 0.7739485943595736, 99.97031693576017, 0.2621798841817777, 0.7226115879819277, 88.1184086878031, 0.4338903755567421, 0.7360562529761606, 85.96351494983729, 0.4253622301722937, 0.656300035617748, 84.07430176484831, 0.4611894490187243, 0.564893798571162, 79.99215854427746, 0.6427509546548642, 0.3502286748113809, 76.05824630149037, 0.877208056635249, 0.1733888254925049, 886.4111368912172, 910.0547283388631, 922.5159532884142, 926.4681631002567, 935.6472216233101, 952.8909917513937, 975.7025878471501]|236.1306953836019886|      0.06250000|[528, 0, 16, 48]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      17|[119.97681939690503, -0.0264308006908277, 0.8669112157617211, 109.99704665275335, 0.1114908732595917, 0.7739485943595736, 99.97031693576017, 0.2621798841817777, 0.7226115879819277, 88.1184086878031, 0.4338903755567421, 0.7360562529761606, 85.96351494983729, 0.4253622301722937, 0.656300035617748, 84.07430176484831, 0.4611894490187243, 0.564893798571162, 79.99215854427746, 0.6427509546548642, 0.3502286748113809, 76.05824630149037, 0.877208056635249, 0.1733888254925049, 886.4111368912172, 910.0547283388631, 922.5159532884142, 926.4681631002567, 935.6472216233101, 952.8909917513937, 975.7025878471501]|236.1306953836019886|      0.03125000|[561, 0, 17, 51]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      18|[119.98206880689206, -0.0330585006577795, 0.8569940010542179, 109.99710422135881, 0.1132323408708504, 0.7751312788198826, 99.96838881233843, 0.2504461956978184, 0.7132630026686584, 88.11796614393536, 0.4358463064242597, 0.7439129363633719, 85.95816444535033, 0.4329693811211573, 0.6510624110060474, 84.07639389249637, 0.4580696589884019, 0.5686673578983593, 79.99259301420021, 0.6327874179238089, 0.3383858986510289, 76.05657028615963, 0.8745834322261565, 0.168215162077114, 886.4174243680284, 910.0510658590998, 922.5147177200424, 926.4711114541901, 935.6489327982575, 952.8886859037173, 975.7068169485249]|212.8742103723651553|      0.06250000|[594, 0, 18, 54]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      19|[119.98206880689206, -0.0330585006577795, 0.8569940010542179, 109.99710422135881, 0.1132323408708504, 0.7751312788198826, 99.96838881233843, 0.2504461956978184, 0.7132630026686584, 88.11796614393536, 0.4358463064242597, 0.7439129363633719, 85.95816444535033, 0.4329693811211573, 0.6510624110060474, 84.07639389249637, 0.4580696589884019, 0.5686673578983593, 79.99259301420021, 0.6327874179238089, 0.3383858986510289, 76.05657028615963, 0.8745834322261565, 0.168215162077114, 886.4174243680284, 910.0510658590998, 922.5147177200424, 926.4711114541901, 935.6489327982575, 952.8886859037173, 975.7068169485249]|212.8742103723651553|      0.03125000|[627, 0, 19, 57]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      20|[119.9810963997482, -0.0253625698199755, 0.8522506189651837, 109.9961248620709, 0.0969141036331553, 0.768181964885933, 99.97047111825722, 0.2518231470306034, 0.7154198002031513, 88.12449488722957, 0.4281080412246777, 0.7416749833670868, 85.96863195184619, 0.4425455715820438, 0.6504876999816166, 84.07560722993495, 0.4659029375100424, 0.5633727648631497, 79.99198957017302, 0.6268612750100588, 0.3444572407853179, 76.05287210178992, 0.8712431529682867, 0.1720223663197095, 886.4177997070207, 910.0484914857674, 922.5155417200061, 926.4668528306295, 935.6476576064356, 952.883267333739, 975.7065042505116]|159.6943701102750879|      0.06250000|[660, 0, 20, 60]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      21|[119.9810963997482, -0.0253625698199755, 0.8522506189651837, 109.9961248620709, 0.0969141036331553, 0.768181964885933, 99.97047111825722, 0.2518231470306034, 0.7154198002031513, 88.12449488722957, 0.4281080412246777, 0.7416749833670868, 85.96863195184619, 0.4425455715820438, 0.6504876999816166, 84.07560722993495, 0.4659029375100424, 0.5633727648631497, 79.99198957017302, 0.6268612750100588, 0.3444572407853179, 76.05287210178992, 0.8712431529682867, 0.1720223663197095, 886.4177997070207, 910.0484914857674, 922.5155417200061, 926.4668528306295, 935.6476576064356, 952.883267333739, 975.7065042505116]|159.6943701102750879|      0.03125000|[693, 0, 21, 63]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      22|[119.9826777614112, -0.040448923621919, 0.8472086832279835, 109.99889990370033, 0.0954409124376873, 0.7713364946189215, 99.97412416519511, 0.2352549829138369, 0.7132107289788903, 88.12223814010534, 0.421743419928702, 0.7378303594416861, 85.97327057658819, 0.4470092083706133, 0.6505893678338726, 84.07596950525381, 0.4739917777343435, 0.5606648337215018, 79.99189808567183, 0.6292070284449708, 0.3345656727247638, 76.05368618701719, 0.871409777928438, 0.163455784364097, 886.4173257531012, 910.047350906839, 922.5137861424364, 926.4633573888664, 935.6490215418758, 952.8826301289977, 975.700401668514]|130.5750145391579338|      0.06250000|[726, 0, 22, 66]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      23|[119.9826777614112, -0.040448923621919, 0.8472086832279835, 109.99889990370033, 0.0954409124376873, 0.7713364946189215, 99.97412416519511, 0.2352549829138369, 0.7132107289788903, 88.12223814010534, 0.421743419928702, 0.7378303594416861, 85.97327057658819, 0.4470092083706133, 0.6505893678338726, 84.07596950525381, 0.4739917777343435, 0.5606648337215018, 79.99189808567183, 0.6292070284449708, 0.3345656727247638, 76.05368618701719, 0.871409777928438, 0.163455784364097, 886.4173257531012, 910.047350906839, 922.5137861424364, 926.4633573888664, 935.6490215418758, 952.8826301289977, 975.700401668514]|130.5750145391579338|      0.03125000|[759, 0, 23, 69]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      24|[119.9826777614112, -0.040448923621919, 0.8472086832279835, 109.99889990370033, 0.0954409124376873, 0.7713364946189215, 99.97412416519511, 0.2352549829138369, 0.7132107289788903, 88.12223814010534, 0.421743419928702, 0.7378303594416861, 85.97327057658819, 0.4470092083706133, 0.6505893678338726, 84.07596950525381, 0.4739917777343435, 0.5606648337215018, 79.99189808567183, 0.6292070284449708, 0.3345656727247638, 76.05368618701719, 0.871409777928438, 0.163455784364097, 886.4173257531012, 910.047350906839, 922.5137861424364, 926.4633573888664, 935.6490215418758, 952.8826301289977, 975.700401668514]|130.5750145391579338|      0.01562500|[792, 0, 24, 72]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      25|[119.98828851676795, -0.0336757437899487, 0.8494909263998185, 110.00000158743826, 0.0898859968307446, 0.774620370652091, 99.97792562705818, 0.2379780284481579, 0.7143675318230567, 88.12194196525058, 0.4217283389013112, 0.7374982369000119, 85.97495261838692, 0.4525953900657741, 0.6498731137128944, 84.07229640812677, 0.4749929850386491, 0.5613230367211789, 79.99212375384491, 0.6309787190395973, 0.3366921844352008, 76.05094023238408, 0.8729358436984427, 0.1637787604363997, 886.4174843943747, 910.0482542674109, 922.5112619088301, 926.465290804237, 935.6491769375415, 952.8784926905978, 975.7001480259728]| 99.6251874484556481|      0.03125000|[825, 0, 25, 75]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      26|[119.98828851676795, -0.0336757437899487, 0.8494909263998185, 110.00000158743826, 0.0898859968307446, 0.774620370652091, 99.97792562705818, 0.2379780284481579, 0.7143675318230567, 88.12194196525058, 0.4217283389013112, 0.7374982369000119, 85.97495261838692, 0.4525953900657741, 0.6498731137128944, 84.07229640812677, 0.4749929850386491, 0.5613230367211789, 79.99212375384491, 0.6309787190395973, 0.3366921844352008, 76.05094023238408, 0.8729358436984427, 0.1637787604363997, 886.4174843943747, 910.0482542674109, 922.5112619088301, 926.465290804237, 935.6491769375415, 952.8784926905978, 975.7001480259728]| 99.6251874484556481|      0.01562500|[858, 0, 26, 78]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      27|[119.98889821808535, -0.0304811220522513, 0.8478256655493901, 109.99977511896283, 0.0853740095552623, 0.7738711825321009, 99.97587742300419, 0.2283166943874302, 0.710662688919032, 88.12474042507114, 0.4256694565512136, 0.7389360895774043, 85.97484081450315, 0.4533005989108682, 0.6515502072809494, 84.07242925913684, 0.4777744236163726, 0.5632874290618068, 79.99352656177781, 0.6279492443452392, 0.3334249434764319, 76.05152949682001, 0.8746264778486031, 0.1661440766302098, 886.4173984934637, 910.0471623169125, 922.5144860067702, 926.4633139849872, 935.6477380274839, 952.8790789279576, 975.7032550365163]| 89.6631799015250834|      0.03125000|[891, 0, 27, 81]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      28|[119.98889821808535, -0.0304811220522513, 0.8478256655493901, 109.99977511896283, 0.0853740095552623, 0.7738711825321009, 99.97587742300419, 0.2283166943874302, 0.710662688919032, 88.12474042507114, 0.4256694565512136, 0.7389360895774043, 85.97484081450315, 0.4533005989108682, 0.6515502072809494, 84.07242925913684, 0.4777744236163726, 0.5632874290618068, 79.99352656177781, 0.6279492443452392, 0.3334249434764319, 76.05152949682001, 0.8746264778486031, 0.1661440766302098, 886.4173984934637, 910.0471623169125, 922.5144860067702, 926.4633139849872, 935.6477380274839, 952.8790789279576, 975.7032550365163]| 89.6631799015250834|      0.01562500|[924, 0, 28, 84]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      29|[119.98889821808535, -0.0304811220522513, 0.8478256655493901, 109.99977511896283, 0.0853740095552623, 0.7738711825321009, 99.97587742300419, 0.2283166943874302, 0.710662688919032, 88.12474042507114, 0.4256694565512136, 0.7389360895774043, 85.97484081450315, 0.4533005989108682, 0.6515502072809494, 84.07242925913684, 0.4777744236163726, 0.5632874290618068, 79.99352656177781, 0.6279492443452392, 0.3334249434764319, 76.05152949682001, 0.8746264778486031, 0.1661440766302098, 886.4173984934637, 910.0471623169125, 922.5144860067702, 926.4633139849872, 935.6477380274839, 952.8790789279576, 975.7032550365163]| 89.6631799015250834|      0.00781250|[957, 0, 29, 87]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      30|[119.9876411064057, -0.0336236469382806, 0.8466901152864805, 110.00036518923365, 0.0843307537186355, 0.7753617605054678, 99.97720170122945, 0.2287824570023454, 0.7103417313860317, 88.12600139987626, 0.4230576705634517, 0.7367396407320845, 85.97410692090894, 0.4543437121111274, 0.653199603754832, 84.07239962232167, 0.4804787674571108, 0.5620033131867611, 79.99486480220904, 0.6298434255139881, 0.333404443931164, 76.05047085219772, 0.8735051152888612, 0.1657796591144538, 886.4186388214988, 910.0487599819058, 922.5134650210335, 926.4639005996482, 935.6476281721688, 952.8776598548911, 975.7024689432378]| 81.5658661084115693|      0.01562500|[990, 0, 30, 90]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
      31|[119.98387585403722, -0.0351174847077605, 0.8448700212631333, 109.99872866667847, 0.0754041341227007, 0.7789548067100986, 99.97730479623563, 0.2289365792791803, 0.7100519781004796, 88.12846716834845, 0.4188289057866008, 0.7377343766143003, 85.97704956691459, 0.4575087479468557, 0.6544966202674595, 84.07364816911515, 0.4825373661101413, 0.5625179241607301, 79.99389255096027, 0.63157110245718, 0.3337499947081701, 76.04831392428136, 0.8713930622584616, 0.1641541842101809, 886.4166017990214, 910.0485724511323, 922.5106711710229, 926.461624306012, 935.6508298044765, 952.8773976783006, 975.6966071993944]| 79.9176546632008638|      0.03125000|[1023, 0, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=0
      32|[119.98387585403722, -0.0351174847077605, 0.8448700212631333, 109.99872866667847, 0.0754041341227007, 0.7789548067100986, 99.97730479623563, 0.2289365792791803, 0.7100519781004796, 88.12846716834845, 0.4188289057866008, 0.7377343766143003, 85.97704956691459, 0.4575087479468557, 0.6544966202674595, 84.07364816911515, 0.4825373661101413, 0.5625179241607301, 79.99389255096027, 0.63157110245718, 0.3337499947081701, 76.04831392428136, 0.8713930622584616, 0.1641541842101809, 886.4166017990214, 910.0485724511323, 922.5106711710229, 926.461624306012, 935.6508298044765, 952.8773976783006, 975.6966071993944]| 79.9176546632008638|      0.01562500|[1056, 0, 32, 96]                                                          |  | used linear model with 33 points | iterate failure | actual_k=0
      33|[119.98387585403722, -0.0351174847077605, 0.8448700212631333, 109.99872866667847, 0.0754041341227007, 0.7789548067100986, 99.97730479623563, 0.2289365792791803, 0.7100519781004796, 88.12846716834845, 0.4188289057866008, 0.7377343766143003, 85.97704956691459, 0.4575087479468557, 0.6544966202674595, 84.07364816911515, 0.4825373661101413, 0.5625179241607301, 79.99389255096027, 0.63157110245718, 0.3337499947081701, 76.04831392428136, 0.8713930622584616, 0.1641541842101809, 886.4166017990214, 910.0485724511323, 922.5106711710229, 926.461624306012, 935.6508298044765, 952.8773976783006, 975.6966071993944]| 79.9176546632008638|      0.00781250|[1089, 0, 33, 99]                                                          |  | used linear model with 33 points | iterate failure | actual_k=0
      34|[119.9840305231571, -0.0378522684564011, 0.844215780205906, 109.99832542683576, 0.0784993701976248, 0.7802881560176501, 99.97728182743022, 0.2240637003645212, 0.7091452208251248, 88.12805071594349, 0.4195560886015439, 0.7381695276642036, 85.97743613699528, 0.4576858247379545, 0.6525776905571435, 84.07376880071725, 0.4850730967958418, 0.5639705690963219, 79.99401913479086, 0.632268879321403, 0.3334229570185965, 76.04917979975417, 0.870312980115155, 0.1636583614834608, 886.4162183322919, 910.0490211586193, 922.511086380837, 926.4614015745749, 935.6507446333701, 952.8779757680255, 975.6964576145489]| 75.4206534725682758|      0.01562500|[1122, 0, 34, 102]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      35|[119.9840305231571, -0.0378522684564011, 0.844215780205906, 109.99832542683576, 0.0784993701976248, 0.7802881560176501, 99.97728182743022, 0.2240637003645212, 0.7091452208251248, 88.12805071594349, 0.4195560886015439, 0.7381695276642036, 85.97743613699528, 0.4576858247379545, 0.6525776905571435, 84.07376880071725, 0.4850730967958418, 0.5639705690963219, 79.99401913479086, 0.632268879321403, 0.3334229570185965, 76.04917979975417, 0.870312980115155, 0.1636583614834608, 886.4162183322919, 910.0490211586193, 922.511086380837, 926.4614015745749, 935.6507446333701, 952.8779757680255, 975.6964576145489]| 75.4206534725682758|      0.00781250|[1155, 0, 35, 105]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      36|[119.9840305231571, -0.0378522684564011, 0.844215780205906, 109.99832542683576, 0.0784993701976248, 0.7802881560176501, 99.97728182743022, 0.2240637003645212, 0.7091452208251248, 88.12805071594349, 0.4195560886015439, 0.7381695276642036, 85.97743613699528, 0.4576858247379545, 0.6525776905571435, 84.07376880071725, 0.4850730967958418, 0.5639705690963219, 79.99401913479086, 0.632268879321403, 0.3334229570185965, 76.04917979975417, 0.870312980115155, 0.1636583614834608, 886.4162183322919, 910.0490211586193, 922.511086380837, 926.4614015745749, 935.6507446333701, 952.8779757680255, 975.6964576145489]| 75.4206534725682758|      0.00390625|[1188, 0, 36, 108]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
      37|[119.98366416488, -0.0355233255816091, 0.8453185660832839, 109.99846830308176, 0.0762961921390937, 0.7800197780752335, 99.97702320937908, 0.2240301479061363, 0.7097638732748095, 88.12851895918928, 0.4197580400953972, 0.7378838792926854, 85.97715702836018, 0.4571559722193601, 0.6525126495393541, 84.07364042170587, 0.4851868985879551, 0.5645184819296796, 79.99445680579413, 0.6324823904389995, 0.3334084494192636, 76.04911189349538, 0.8702201421552732, 0.1637004459196307, 886.4163907598049, 910.0485557585159, 922.5115814864208, 926.4618782100747, 935.6504898293795, 952.8778805319536, 975.697461680744]| 72.1847774702904417|      0.00781250|[1221, 0, 37, 111]                                                         |  | used linear model with 33 points | iterate success | actual_k=0
      38|[119.98366416488, -0.0355233255816091, 0.8453185660832839, 109.99846830308176, 0.0762961921390937, 0.7800197780752335, 99.97702320937908, 0.2240301479061363, 0.7097638732748095, 88.12851895918928, 0.4197580400953972, 0.7378838792926854, 85.97715702836018, 0.4571559722193601, 0.6525126495393541, 84.07364042170587, 0.4851868985879551, 0.5645184819296796, 79.99445680579413, 0.6324823904389995, 0.3334084494192636, 76.04911189349538, 0.8702201421552732, 0.1637004459196307, 886.4163907598049, 910.0485557585159, 922.5115814864208, 926.4618782100747, 935.6504898293795, 952.8778805319536, 975.697461680744]| 72.1847774702904417|      0.00390625|[1254, 0, 38, 114]                                                         |  | used linear model with 33 points | iterate failure | actual_k=0
