k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      12|[107.46997201943293, 0.0936254727149669, 0.9087137186443908, 102.40002868751796, 0.1819339032724767, 0.8177813112072475, 97.44019983134983, 0.2839673865182873, 0.7157964060052117, 96.29995372806637, 0.3053176245825815, 0.6949689575286468, 93.99000935307734, 0.3561223457711672, 0.6430623197305512, 89.72003346399595, 0.468062888880893, 0.5320443728401011, 83.7099251258237, 0.6578052635610321, 0.3420699968447349, 78.30998301854474, 0.8763431613002743, 0.1237110517745539, 886.3700936306757, 910.0099222248831, 922.5201480474753, 926.4597345833098, 935.559890460339, 952.8298271820328, 975.7299486558064]|  0.5221183393489591|      0.00097656|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      13|[107.47008523574462, 0.0937343999605132, 0.9089116792537251, 102.40003783714128, 0.182671961155096, 0.8180360143328304, 97.44021087287823, 0.2838058677907574, 0.7157475655367972, 96.30001521330408, 0.3052491844753965, 0.6948371308696453, 93.990031145905, 0.3564568641257704, 0.6431466310389695, 89.71997173820196, 0.4678641723928852, 0.5319288064001627, 83.70987129242295, 0.6576376043307299, 0.3421398061779073, 78.30996645045082, 0.8763073334132202, 0.1237059766240887, 886.3701157152433, 910.0099839595867, 922.5201461990252, 926.4597217539458, 935.559964841, 952.829867192333, 975.7299703988746]|  0.3849703970589540|      0.00195312|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      14|[107.47008523574462, 0.0937343999605132, 0.9089116792537251, 102.40003783714128, 0.182671961155096, 0.8180360143328304, 97.44021087287823, 0.2838058677907574, 0.7157475655367972, 96.30001521330408, 0.3052491844753965, 0.6948371308696453, 93.990031145905, 0.3564568641257704, 0.6431466310389695, 89.71997173820196, 0.4678641723928852, 0.5319288064001627, 83.70987129242295, 0.6576376043307299, 0.3421398061779073, 78.30996645045082, 0.8763073334132202, 0.1237059766240887, 886.3701157152433, 910.0099839595867, 922.5201461990252, 926.4597217539458, 935.559964841, 952.829867192333, 975.7299703988746]|  0.3849703970589540|      0.00097656|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      15|[107.47018207161247, 0.0943821441742435, 0.9091400190227975, 102.39984509877506, 0.1827771976536814, 0.8182111607487446, 97.4403571376088, 0.284130590444364, 0.7157560604337513, 96.29992390867918, 0.3051065885764257, 0.6946713063616865, 93.99007076159712, 0.3564269528535544, 0.6432500084650811, 89.72000400826204, 0.4678627224718184, 0.5318472892871476, 83.70981085932848, 0.6573861497697147, 0.3421422237087971, 78.31007426391393, 0.8763896863822724, 0.1237059512454932, 886.370196538231, 910.0099780102973, 922.5203860770871, 926.4598023488788, 935.5601262703955, 952.829945189641, 975.7300119654536]|  0.3085388327077175|      0.00195312|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      16|[107.47018207161247, 0.0943821441742435, 0.9091400190227975, 102.39984509877506, 0.1827771976536814, 0.8182111607487446, 97.4403571376088, 0.284130590444364, 0.7157560604337513, 96.29992390867918, 0.3051065885764257, 0.6946713063616865, 93.99007076159712, 0.3564269528535544, 0.6432500084650811, 89.72000400826204, 0.4678627224718184, 0.5318472892871476, 83.70981085932848, 0.6573861497697147, 0.3421422237087971, 78.31007426391393, 0.8763896863822724, 0.1237059512454932, 886.370196538231, 910.0099780102973, 922.5203860770871, 926.4598023488788, 935.5601262703955, 952.829945189641, 975.7300119654536]|  0.3085388327077175|      0.00097656|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      17|[107.47037773220056, 0.0942204550002835, 0.9091861289653572, 102.40000389257983, 0.1834020700654393, 0.818477904217885, 97.44035888856, 0.2843515921002824, 0.7156327977944805, 96.29980150662286, 0.305013341387332, 0.6946371700187859, 93.99001686311965, 0.3563067251209859, 0.6434373864311458, 89.72011153130435, 0.467508953413988, 0.5317150557845025, 83.70969187718822, 0.6573940725136759, 0.3422366559422178, 78.3101742411141, 0.8763690700676097, 0.1239210797450016, 886.3701989876607, 910.0099983565584, 922.5203545404785, 926.4597248267308, 935.5602194486223, 952.829938096531, 975.7301054719445]|  0.2781370938455754|      0.00195312|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      18|[107.47037773220056, 0.0942204550002835, 0.9091861289653572, 102.40000389257983, 0.1834020700654393, 0.818477904217885, 97.44035888856, 0.2843515921002824, 0.7156327977944805, 96.29980150662286, 0.305013341387332, 0.6946371700187859, 93.99001686311965, 0.3563067251209859, 0.6434373864311458, 89.72011153130435, 0.467508953413988, 0.5317150557845025, 83.70969187718822, 0.6573940725136759, 0.3422366559422178, 78.3101742411141, 0.8763690700676097, 0.1239210797450016, 886.3701989876607, 910.0099983565584, 922.5203545404785, 926.4597248267308, 935.5602194486223, 952.829938096531, 975.7301054719445]|  0.2781370938455754|      0.00097656|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      19|[107.47037773220056, 0.0942204550002835, 0.9091861289653572, 102.40000389257983, 0.1834020700654393, 0.818477904217885, 97.44035888856, 0.2843515921002824, 0.7156327977944805, 96.29980150662286, 0.305013341387332, 0.6946371700187859, 93.99001686311965, 0.3563067251209859, 0.6434373864311458, 89.72011153130435, 0.467508953413988, 0.5317150557845025, 83.70969187718822, 0.6573940725136759, 0.3422366559422178, 78.3101742411141, 0.8763690700676097, 0.1239210797450016, 886.3701989876607, 910.0099983565584, 922.5203545404785, 926.4597248267308, 935.5602194486223, 952.829938096531, 975.7301054719445]|  0.2781370938455754|      0.00048828|[1083, 152, 19, 38]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      20|[107.47042299506691, 0.0945499001747579, 0.9093580266929774, 102.40003099644179, 0.1832531884604424, 0.8184231157575376, 97.44041522047495, 0.2845036883714063, 0.715662342342248, 96.29977435836497, 0.3050676900224376, 0.6946498457312942, 93.99004680849657, 0.3562702053791577, 0.6433857222725836, 89.72019097607283, 0.4676071947293802, 0.5317341432234596, 83.70970293679831, 0.6573206909152597, 0.3421832308363345, 78.31019361542347, 0.8763748577591035, 0.1239430540972505, 886.370190322829, 910.0100496136951, 922.5203066836152, 926.4596805138759, 935.5602477933631, 952.8299373747515, 975.7300496712239]|  0.2491168836267501|      0.00097656|[1140, 160, 20, 40]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      21|[107.47042299506691, 0.0945499001747579, 0.9093580266929774, 102.40003099644179, 0.1832531884604424, 0.8184231157575376, 97.44041522047495, 0.2845036883714063, 0.715662342342248, 96.29977435836497, 0.3050676900224376, 0.6946498457312942, 93.99004680849657, 0.3562702053791577, 0.6433857222725836, 89.72019097607283, 0.4676071947293802, 0.5317341432234596, 83.70970293679831, 0.6573206909152597, 0.3421832308363345, 78.31019361542347, 0.8763748577591035, 0.1239430540972505, 886.370190322829, 910.0100496136951, 922.5203066836152, 926.4596805138759, 935.5602477933631, 952.8299373747515, 975.7300496712239]|  0.2491168836267501|      0.00048828|[1197, 168, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      22|[107.47038065981874, 0.0944264421322702, 0.9094104790874538, 102.40007287552456, 0.1835409162539089, 0.8185482787915349, 97.44041897016588, 0.2846690010206113, 0.7157144366088768, 96.29974163183434, 0.3052265520717063, 0.6946693224955178, 93.98998669115278, 0.3562676082682126, 0.643390044027384, 89.72024757875403, 0.4675918661643113, 0.5316914664770683, 83.70974296437804, 0.6574309674643621, 0.3422077053469966, 78.31015894609014, 0.8764459089711091, 0.1238809888951826, 886.3701713036459, 910.0100364965125, 922.5203094586873, 926.4596361311691, 935.5602337751943, 952.8297863277911, 975.7299967991121]|  0.2301803974883636|      0.00097656|[1254, 176, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      23|[107.47025720296605, 0.0949467813190166, 0.9094655127668344, 102.40003261926755, 0.1836533228126476, 0.8187383053829459, 97.44041404376979, 0.2849178160792507, 0.7160117342454719, 96.29976618341732, 0.3053708847925478, 0.6948268178208823, 93.9901710837451, 0.3562256673983505, 0.6434096238586793, 89.72019441335515, 0.4678433583211768, 0.5317429524995099, 83.70988673037026, 0.6572328881598966, 0.342314844673741, 78.31030223254965, 0.8763966404757848, 0.1238737443514906, 886.3701252535126, 910.0098556893813, 922.5202820171803, 926.4597937754602, 935.5598472702637, 952.829840462006, 975.7299210957406]|  0.2152019894066369|      0.00195312|[1311, 184, 23, 46]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      24|[107.47025720296605, 0.0949467813190166, 0.9094655127668344, 102.40003261926755, 0.1836533228126476, 0.8187383053829459, 97.44041404376979, 0.2849178160792507, 0.7160117342454719, 96.29976618341732, 0.3053708847925478, 0.6948268178208823, 93.9901710837451, 0.3562256673983505, 0.6434096238586793, 89.72019441335515, 0.4678433583211768, 0.5317429524995099, 83.70988673037026, 0.6572328881598966, 0.342314844673741, 78.31030223254965, 0.8763966404757848, 0.1238737443514906, 886.3701252535126, 910.0098556893813, 922.5202820171803, 926.4597937754602, 935.5598472702637, 952.829840462006, 975.7299210957406]|  0.2152019894066369|      0.00097656|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      25|[107.47025720296605, 0.0949467813190166, 0.9094655127668344, 102.40003261926755, 0.1836533228126476, 0.8187383053829459, 97.44041404376979, 0.2849178160792507, 0.7160117342454719, 96.29976618341732, 0.3053708847925478, 0.6948268178208823, 93.9901710837451, 0.3562256673983505, 0.6434096238586793, 89.72019441335515, 0.4678433583211768, 0.5317429524995099, 83.70988673037026, 0.6572328881598966, 0.342314844673741, 78.31030223254965, 0.8763966404757848, 0.1238737443514906, 886.3701252535126, 910.0098556893813, 922.5202820171803, 926.4597937754602, 935.5598472702637, 952.829840462006, 975.7299210957406]|  0.2152019894066369|      0.00048828|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      26|[107.47025567271598, 0.0946847788747542, 0.9094124848984503, 102.40002165119266, 0.1839684542797228, 0.8188095009027724, 97.44040097401405, 0.2849476523280976, 0.7159668044783498, 96.29974726043356, 0.3054449735942366, 0.6949267239246163, 93.9902213560287, 0.3563416562191707, 0.6434744191697083, 89.72024437088447, 0.4677910565568275, 0.5317833426674471, 83.70991242788986, 0.6572980756253295, 0.3423109459314284, 78.31031505918503, 0.8763847806535984, 0.1238875869861315, 886.3701205222079, 910.0098307267625, 922.5203360775077, 926.4597519456572, 935.5598664369596, 952.8297716679082, 975.7298951605214]|  0.2001555994677778|      0.00097656|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      27|[107.47025567271598, 0.0946847788747542, 0.9094124848984503, 102.40002165119266, 0.1839684542797228, 0.8188095009027724, 97.44040097401405, 0.2849476523280976, 0.7159668044783498, 96.29974726043356, 0.3054449735942366, 0.6949267239246163, 93.9902213560287, 0.3563416562191707, 0.6434744191697083, 89.72024437088447, 0.4677910565568275, 0.5317833426674471, 83.70991242788986, 0.6572980756253295, 0.3423109459314284, 78.31031505918503, 0.8763847806535984, 0.1238875869861315, 886.3701205222079, 910.0098307267625, 922.5203360775077, 926.4597519456572, 935.5598664369596, 952.8297716679082, 975.7298951605214]|  0.2001555994677778|      0.00048828|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      28|[107.4702593434922, 0.0949133989109896, 0.9095566694169324, 102.39999017252447, 0.1837846568395613, 0.8187950028201442, 97.44036292192871, 0.2851649589436467, 0.7160915088774991, 96.29975405870148, 0.3055965008895483, 0.6949253179905079, 93.99022149837971, 0.3564559860446037, 0.6434690082109452, 89.72029424459978, 0.4677053137922643, 0.5317678912759776, 83.70989243678807, 0.6573436034337631, 0.342316835269575, 78.3103420351019, 0.8763984451289264, 0.1238661997995824, 886.3701501150741, 910.0098001333504, 922.5203112629094, 926.4597972777533, 935.5599438768326, 952.8297702322982, 975.7299699751305]|  0.1879151172302639|      0.00097656|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      29|[107.4702593434922, 0.0949133989109896, 0.9095566694169324, 102.39999017252447, 0.1837846568395613, 0.8187950028201442, 97.44036292192871, 0.2851649589436467, 0.7160915088774991, 96.29975405870148, 0.3055965008895483, 0.6949253179905079, 93.99022149837971, 0.3564559860446037, 0.6434690082109452, 89.72029424459978, 0.4677053137922643, 0.5317678912759776, 83.70989243678807, 0.6573436034337631, 0.342316835269575, 78.3103420351019, 0.8763984451289264, 0.1238661997995824, 886.3701501150741, 910.0098001333504, 922.5203112629094, 926.4597972777533, 935.5599438768326, 952.8297702322982, 975.7299699751305]|  0.1879151172302639|      0.00048828|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      30|[107.4702593434922, 0.0949133989109896, 0.9095566694169324, 102.39999017252447, 0.1837846568395613, 0.8187950028201442, 97.44036292192871, 0.2851649589436467, 0.7160915088774991, 96.29975405870148, 0.3055965008895483, 0.6949253179905079, 93.99022149837971, 0.3564559860446037, 0.6434690082109452, 89.72029424459978, 0.4677053137922643, 0.5317678912759776, 83.70989243678807, 0.6573436034337631, 0.342316835269575, 78.3103420351019, 0.8763984451289264, 0.1238661997995824, 886.3701501150741, 910.0098001333504, 922.5203112629094, 926.4597972777533, 935.5599438768326, 952.8297702322982, 975.7299699751305]|  0.1879151172302639|      0.00024414|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      31|[107.4702431445625, 0.094810073776186, 0.9095639595845371, 102.40000965222629, 0.1839573588068855, 0.8188611378785827, 97.44037948592741, 0.2851613806950549, 0.7160576778384846, 96.29974674584018, 0.3056604393211439, 0.6949261234608769, 93.99021314701066, 0.3564986139956829, 0.6434812620001722, 89.72030064008894, 0.4677174012413798, 0.5317582369803526, 83.7099239663156, 0.6573457451299047, 0.3423043524707191, 78.31030362397668, 0.8764168042743784, 0.1238818225029698, 886.3701494063092, 910.0097999841719, 922.5203014094916, 926.4597612530038, 935.5599611381867, 952.8297527498754, 975.7299394387113]|  0.1757395059081320|      0.00048828|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      32|[107.47031583744236, 0.0948548557592835, 0.9095847823973151, 102.39999477424197, 0.1842075367827791, 0.8189084358874262, 97.44028252476004, 0.285293732677704, 0.7159929361798146, 96.2997244192425, 0.3056113199051067, 0.6949889417045999, 93.99018579351728, 0.3566298287225579, 0.6434318728669559, 89.72045018519339, 0.4678304221367312, 0.5318524591778299, 83.7098815978741, 0.6572215370830422, 0.3422897739399163, 78.31031840198897, 0.876382978066428, 0.1238770664480599, 886.370128897039, 910.0096930325373, 922.5204058521886, 926.4598273857135, 935.5599750208983, 952.8296221735872, 975.7299319586779]|  0.1707300723608585|      0.00097656|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[107.47031583744236, 0.0948548557592835, 0.9095847823973151, 102.39999477424197, 0.1842075367827791, 0.8189084358874262, 97.44028252476004, 0.285293732677704, 0.7159929361798146, 96.2997244192425, 0.3056113199051067, 0.6949889417045999, 93.99018579351728, 0.3566298287225579, 0.6434318728669559, 89.72045018519339, 0.4678304221367312, 0.5318524591778299, 83.7098815978741, 0.6572215370830422, 0.3422897739399163, 78.31031840198897, 0.876382978066428, 0.1238770664480599, 886.370128897039, 910.0096930325373, 922.5204058521886, 926.4598273857135, 935.5599750208983, 952.8296221735872, 975.7299319586779]|  0.1707300723608585|      0.00048828|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      34|[107.47030688604266, 0.0949517149019149, 0.9096449590804349, 102.4000484480951, 0.1840442926493283, 0.8188728739971378, 97.44032710331948, 0.2855404117125984, 0.7161020334138986, 96.29964359729995, 0.305730100039328, 0.6950930850337695, 93.9901696527655, 0.3567317016997294, 0.6434003213505385, 89.72048430919666, 0.4677353562560003, 0.5317432051329697, 83.7099288593125, 0.6571944909566276, 0.3422918089906278, 78.31033185190721, 0.8764171854124516, 0.1239732922250408, 886.3702335446117, 910.0095861950812, 922.5204212950398, 926.4597921076318, 935.5598455992161, 952.8296173120697, 975.7299504074552]|  0.1651977548270988|      0.00097656|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      35|[107.47030688604266, 0.0949517149019149, 0.9096449590804349, 102.4000484480951, 0.1840442926493283, 0.8188728739971378, 97.44032710331948, 0.2855404117125984, 0.7161020334138986, 96.29964359729995, 0.305730100039328, 0.6950930850337695, 93.9901696527655, 0.3567317016997294, 0.6434003213505385, 89.72048430919666, 0.4677353562560003, 0.5317432051329697, 83.7099288593125, 0.6571944909566276, 0.3422918089906278, 78.31033185190721, 0.8764171854124516, 0.1239732922250408, 886.3702335446117, 910.0095861950812, 922.5204212950398, 926.4597921076318, 935.5598455992161, 952.8296173120697, 975.7299504074552]|  0.1651977548270988|      0.00048828|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      36|[107.47028431835767, 0.0948787632603023, 0.9096672890904067, 102.40006326248826, 0.1843456330184975, 0.8189298317169389, 97.44025140030358, 0.2855159114157988, 0.7160217007786963, 96.29965933567071, 0.3059798160195095, 0.6951906021297927, 93.99018810092876, 0.3568183544293179, 0.6434099294260229, 89.72050480388204, 0.4678737845200547, 0.531783042912818, 83.70995589067104, 0.6571883883804258, 0.3422278832179615, 78.31031699084566, 0.8763666203417688, 0.1240133304266205, 886.3702597274325, 910.009593480698, 922.5204639628988, 926.4598699429425, 935.5598498715403, 952.8295714415333, 975.7300123211035]|  0.1545015343525808|      0.00097656|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      37|[107.47028431835767, 0.0948787632603023, 0.9096672890904067, 102.40006326248826, 0.1843456330184975, 0.8189298317169389, 97.44025140030358, 0.2855159114157988, 0.7160217007786963, 96.29965933567071, 0.3059798160195095, 0.6951906021297927, 93.99018810092876, 0.3568183544293179, 0.6434099294260229, 89.72050480388204, 0.4678737845200547, 0.531783042912818, 83.70995589067104, 0.6571883883804258, 0.3422278832179615, 78.31031699084566, 0.8763666203417688, 0.1240133304266205, 886.3702597274325, 910.009593480698, 922.5204639628988, 926.4598699429425, 935.5598498715403, 952.8295714415333, 975.7300123211035]|  0.1545015343525808|      0.00048828|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      38|[107.47028431835767, 0.0948787632603023, 0.9096672890904067, 102.40006326248826, 0.1843456330184975, 0.8189298317169389, 97.44025140030358, 0.2855159114157988, 0.7160217007786963, 96.29965933567071, 0.3059798160195095, 0.6951906021297927, 93.99018810092876, 0.3568183544293179, 0.6434099294260229, 89.72050480388204, 0.4678737845200547, 0.531783042912818, 83.70995589067104, 0.6571883883804258, 0.3422278832179615, 78.31031699084566, 0.8763666203417688, 0.1240133304266205, 886.3702597274325, 910.009593480698, 922.5204639628988, 926.4598699429425, 935.5598498715403, 952.8295714415333, 975.7300123211035]|  0.1545015343525808|      0.00024414|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      39|[107.47029855958564, 0.0949816709685951, 0.9097112289398954, 102.40007973225761, 0.184279776929172, 0.8188956556984134, 97.44023155752674, 0.2856590648546721, 0.7160484919519801, 96.29966446987459, 0.3059608328024425, 0.6951788121276056, 93.99017720495397, 0.3569116682975612, 0.6434539739611891, 89.72050436413319, 0.4678470342532035, 0.5317593983427157, 83.70994603151325, 0.6572465214431854, 0.3422059349833776, 78.3102901861623, 0.8763938991005309, 0.1240088681511707, 886.3702704187576, 910.0095707480267, 922.5204672398609, 926.4598651537007, 935.5598730849144, 952.8295786615672, 975.7300277190019]|  0.1461291726744624|      0.00048828|[2223, 312, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      40|[107.47029855958564, 0.0949816709685951, 0.9097112289398954, 102.40007973225761, 0.184279776929172, 0.8188956556984134, 97.44023155752674, 0.2856590648546721, 0.7160484919519801, 96.29966446987459, 0.3059608328024425, 0.6951788121276056, 93.99017720495397, 0.3569116682975612, 0.6434539739611891, 89.72050436413319, 0.4678470342532035, 0.5317593983427157, 83.70994603151325, 0.6572465214431854, 0.3422059349833776, 78.3102901861623, 0.8763938991005309, 0.1240088681511707, 886.3702704187576, 910.0095707480267, 922.5204672398609, 926.4598651537007, 935.5598730849144, 952.8295786615672, 975.7300277190019]|  0.1461291726744624|      0.00024414|[2280, 320, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
