k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00048828|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      14|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00024414|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[3.63351030524e-05, -0.0001770259865283, 0.0100189576698031, 0.0004582487419642, -2.80896423e-08, 0.0978452831336242, 0.0001558152276365, 3.1875154819e-05]|  0.9260464502006253|      0.00001526|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[3.84740964843e-05, -0.0001754783340086, 0.01002201059364, 0.0004567678316765, 9.072905968e-07, 0.0978459120613724, 0.0001703344485086, 3.33812830199e-05]|  0.8440391968869607|      0.00003052|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[3.84740964843e-05, -0.0001754783340086, 0.01002201059364, 0.0004567678316765, 9.072905968e-07, 0.0978459120613724, 0.0001703344485086, 3.33812830199e-05]|  0.8440391968869607|      0.00001526|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[3.84740964843e-05, -0.0001754783340086, 0.01002201059364, 0.0004567678316765, 9.072905968e-07, 0.0978459120613724, 0.0001703344485086, 3.33812830199e-05]|  0.8440391968869607|      0.00000763|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[3.79504258481e-05, -0.0001768742206507, 0.0100224346727355, 0.0004564245465272, 1.3742244456e-06, 0.0978469617627264, 0.0001639760185336, 3.71146073815e-05]|  0.8306562792071355|      0.00001526|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[3.79504258481e-05, -0.0001768742206507, 0.0100224346727355, 0.0004564245465272, 1.3742244456e-06, 0.0978469617627264, 0.0001639760185336, 3.71146073815e-05]|  0.8306562792071355|      0.00000763|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[3.79504258481e-05, -0.0001768742206507, 0.0100224346727355, 0.0004564245465272, 1.3742244456e-06, 0.0978469617627264, 0.0001639760185336, 3.71146073815e-05]|  0.8306562792071355|      0.00000381|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[3.73716774826e-05, -0.0001769818904378, 0.0100218241565936, 0.0004572005559267, 8.58805472e-08, 0.0978460907169712, 0.0001670679423361, 3.59957201135e-05]|  0.8240594673882956|      0.00000763|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[3.73716774826e-05, -0.0001769818904378, 0.0100218241565936, 0.0004572005559267, 8.58805472e-08, 0.0978460907169712, 0.0001670679423361, 3.59957201135e-05]|  0.8240594673882956|      0.00000381|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[3.73716774826e-05, -0.0001769818904378, 0.0100218241565936, 0.0004572005559267, 8.58805472e-08, 0.0978460907169712, 0.0001670679423361, 3.59957201135e-05]|  0.8240594673882956|      0.00000191|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[3.73716774826e-05, -0.0001769818904378, 0.0100218241565936, 0.0004572005559267, 8.58805472e-08, 0.0978460907169712, 0.0001670679423361, 3.59957201135e-05]|  0.8240594673882956|      0.00000095|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[3.73716774826e-05, -0.0001769818904378, 0.0100218241565936, 0.0004572005559267, 8.58805472e-08, 0.0978460907169712, 0.0001670679423361, 3.59957201135e-05]|  0.8240594673882956|      0.00000048|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000095|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000048|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000024|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000012|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000006|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000003|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000001|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[3.73828050889e-05, -0.0001769772575026, 0.0100217606954969, 0.0004575064723086, -3.14431166e-08, 0.0978461709303128, 0.000166969415693, 3.63114885771e-05]|  0.8230404467031521|      0.00000001|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[3.73827615388e-05, -0.0001769772893126, 0.010021760664169, 0.0004574997584177, -3.28822593e-08, 0.0978461706743622, 0.0001669690048563, 3.63143391034e-05]|  0.8230265971203673|      0.00000001|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      39|[3.73818165522e-05, -0.0001769768204704, 0.0100217569360505, 0.0004574971020562, -2.36752355e-08, 0.0978461713319423, 0.0001669589478879, 3.63180313054e-05]|  0.8230249997924196|      0.00000003|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[3.73818165522e-05, -0.0001769768204704, 0.0100217569360505, 0.0004574971020562, -2.36752355e-08, 0.0978461713319423, 0.0001669589478879, 3.63180313054e-05]|  0.8230249997924196|      0.00000001|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
