k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
      12|[107.46794416018443, 0.0943306255195042, 0.9084266191518354, 102.39956531316142, 0.1835149126954243, 0.8180544437156944, 97.44022610618262, 0.2833785123704113, 0.7159407551690298, 96.29926411322457, 0.3047542881256387, 0.6951925688256659, 93.99027235604814, 0.3563799293961835, 0.6434335019612264, 89.71911910218606, 0.4675342479447456, 0.5318181390713816, 83.71028629388982, 0.6582428981797974, 0.3419431622600935, 78.30998171286387, 0.8764454516671105, 0.1233395609660212, 886.3694020028672, 910.0096989691133, 922.5201209009439, 926.4603232705942, 935.5592878162479, 952.8303906732203, 975.7302345451837]|  0.4435576113797232|      0.00390625|[348, 48, 12, 36]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      13|[107.46794416018443, 0.0943306255195042, 0.9084266191518354, 102.39956531316142, 0.1835149126954243, 0.8180544437156944, 97.44022610618262, 0.2833785123704113, 0.7159407551690298, 96.29926411322457, 0.3047542881256387, 0.6951925688256659, 93.99027235604814, 0.3563799293961835, 0.6434335019612264, 89.71911910218606, 0.4675342479447456, 0.5318181390713816, 83.71028629388982, 0.6582428981797974, 0.3419431622600935, 78.30998171286387, 0.8764454516671105, 0.1233395609660212, 886.3694020028672, 910.0096989691133, 922.5201209009439, 926.4603232705942, 935.5592878162479, 952.8303906732203, 975.7302345451837]|  0.4435576113797232|      0.00195312|[377, 52, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      14|[107.46755859722425, 0.0945981948441074, 0.9089624506671748, 102.3994188509008, 0.1828500942040487, 0.8182654761641912, 97.44065673547662, 0.2842175548271936, 0.7164564111428754, 96.29919024205758, 0.3042620367900276, 0.6951762148096318, 93.99024419253328, 0.3560385713940232, 0.6437071503034251, 89.71921573603865, 0.4681861250293891, 0.5314108310393577, 83.7103510486098, 0.657886352087056, 0.3419324023084427, 78.30989774856573, 0.8763657040248619, 0.1234480930048321, 886.3691849586642, 910.0095111529147, 922.5198594415288, 926.460308830976, 935.5595845247774, 952.8302287717814, 975.7306609045662]|  0.3627878002787354|      0.00390625|[406, 56, 14, 42]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      15|[107.46755859722425, 0.0945981948441074, 0.9089624506671748, 102.3994188509008, 0.1828500942040487, 0.8182654761641912, 97.44065673547662, 0.2842175548271936, 0.7164564111428754, 96.29919024205758, 0.3042620367900276, 0.6951762148096318, 93.99024419253328, 0.3560385713940232, 0.6437071503034251, 89.71921573603865, 0.4681861250293891, 0.5314108310393577, 83.7103510486098, 0.657886352087056, 0.3419324023084427, 78.30989774856573, 0.8763657040248619, 0.1234480930048321, 886.3691849586642, 910.0095111529147, 922.5198594415288, 926.460308830976, 935.5595845247774, 952.8302287717814, 975.7306609045662]|  0.3627878002787354|      0.00195312|[435, 60, 15, 45]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      16|[107.46787537483343, 0.0945317414993484, 0.9092839869755064, 102.39960996611877, 0.1837304434537487, 0.8186275892235008, 97.44131980301125, 0.2839309265358679, 0.7160767805777579, 96.29924657300019, 0.3049118135309296, 0.6954294921254744, 93.99049271840104, 0.3563403700523852, 0.6442530625421806, 89.71944388897566, 0.4678258322363354, 0.5317826406037913, 83.71040525149292, 0.6580109286349419, 0.3420673620431636, 78.30978852637737, 0.8767074607993244, 0.1232196957770476, 886.3688091656697, 910.0099121893674, 922.5199256507644, 926.4605907522914, 935.5597759018277, 952.8305358630073, 975.730715978105]|  0.3075980473373598|      0.00390625|[464, 64, 16, 48]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      17|[107.46787537483343, 0.0945317414993484, 0.9092839869755064, 102.39960996611877, 0.1837304434537487, 0.8186275892235008, 97.44131980301125, 0.2839309265358679, 0.7160767805777579, 96.29924657300019, 0.3049118135309296, 0.6954294921254744, 93.99049271840104, 0.3563403700523852, 0.6442530625421806, 89.71944388897566, 0.4678258322363354, 0.5317826406037913, 83.71040525149292, 0.6580109286349419, 0.3420673620431636, 78.30978852637737, 0.8767074607993244, 0.1232196957770476, 886.3688091656697, 910.0099121893674, 922.5199256507644, 926.4605907522914, 935.5597759018277, 952.8305358630073, 975.730715978105]|  0.3075980473373598|      0.00195312|[493, 68, 17, 51]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      18|[107.46787537483343, 0.0945317414993484, 0.9092839869755064, 102.39960996611877, 0.1837304434537487, 0.8186275892235008, 97.44131980301125, 0.2839309265358679, 0.7160767805777579, 96.29924657300019, 0.3049118135309296, 0.6954294921254744, 93.99049271840104, 0.3563403700523852, 0.6442530625421806, 89.71944388897566, 0.4678258322363354, 0.5317826406037913, 83.71040525149292, 0.6580109286349419, 0.3420673620431636, 78.30978852637737, 0.8767074607993244, 0.1232196957770476, 886.3688091656697, 910.0099121893674, 922.5199256507644, 926.4605907522914, 935.5597759018277, 952.8305358630073, 975.730715978105]|  0.3075980473373598|      0.00097656|[522, 72, 18, 54]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      19|[107.46797320534846, 0.0947389249172282, 0.9093295776977143, 102.39952253645671, 0.1833103466890866, 0.8187323604946312, 97.44127128660813, 0.284424930016099, 0.7160613502230077, 96.29947943223833, 0.3047765776772056, 0.695555380163258, 93.99062847640974, 0.3561511044895965, 0.644288585559578, 89.71963444643131, 0.4680918900919357, 0.5319626016110297, 83.71022001983353, 0.6580413491739745, 0.3421273856144008, 78.3098540329, 0.8764779413589505, 0.1232219007985442, 886.3689397287322, 910.0099816435921, 922.5199642848609, 926.4604644654411, 935.5597040212173, 952.830399216461, 975.7308386286484]|  0.2497028832237947|      0.00195312|[551, 76, 19, 57]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      20|[107.46797320534846, 0.0947389249172282, 0.9093295776977143, 102.39952253645671, 0.1833103466890866, 0.8187323604946312, 97.44127128660813, 0.284424930016099, 0.7160613502230077, 96.29947943223833, 0.3047765776772056, 0.695555380163258, 93.99062847640974, 0.3561511044895965, 0.644288585559578, 89.71963444643131, 0.4680918900919357, 0.5319626016110297, 83.71022001983353, 0.6580413491739745, 0.3421273856144008, 78.3098540329, 0.8764779413589505, 0.1232219007985442, 886.3689397287322, 910.0099816435921, 922.5199642848609, 926.4604644654411, 935.5597040212173, 952.830399216461, 975.7308386286484]|  0.2497028832237947|      0.00097656|[580, 80, 20, 60]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      21|[107.46797320534846, 0.0947389249172282, 0.9093295776977143, 102.39952253645671, 0.1833103466890866, 0.8187323604946312, 97.44127128660813, 0.284424930016099, 0.7160613502230077, 96.29947943223833, 0.3047765776772056, 0.695555380163258, 93.99062847640974, 0.3561511044895965, 0.644288585559578, 89.71963444643131, 0.4680918900919357, 0.5319626016110297, 83.71022001983353, 0.6580413491739745, 0.3421273856144008, 78.3098540329, 0.8764779413589505, 0.1232219007985442, 886.3689397287322, 910.0099816435921, 922.5199642848609, 926.4604644654411, 935.5597040212173, 952.830399216461, 975.7308386286484]|  0.2497028832237947|      0.00048828|[609, 84, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      22|[107.46788974475211, 0.0947247156002498, 0.9095064029128583, 102.39955185323804, 0.1835330092537801, 0.8187970875050551, 97.44127223272383, 0.2846205457319825, 0.7161628884143089, 96.29954703662621, 0.3048880539690352, 0.6955737055471688, 93.99072835323093, 0.3562586277337415, 0.6442935441763631, 89.71955376649348, 0.468074679639244, 0.5319216021784741, 83.71018446934526, 0.6580344238905635, 0.3419905252631441, 78.30979454909951, 0.8765542756931327, 0.1232120906032506, 886.3689258158295, 910.0100222127397, 922.5199941366548, 926.4604747162779, 935.5597623146459, 952.8303090127328, 975.7307643017467]|  0.2235746964267815|      0.00097656|[638, 88, 22, 66]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      23|[107.46788974475211, 0.0947247156002498, 0.9095064029128583, 102.39955185323804, 0.1835330092537801, 0.8187970875050551, 97.44127223272383, 0.2846205457319825, 0.7161628884143089, 96.29954703662621, 0.3048880539690352, 0.6955737055471688, 93.99072835323093, 0.3562586277337415, 0.6442935441763631, 89.71955376649348, 0.468074679639244, 0.5319216021784741, 83.71018446934526, 0.6580344238905635, 0.3419905252631441, 78.30979454909951, 0.8765542756931327, 0.1232120906032506, 886.3689258158295, 910.0100222127397, 922.5199941366548, 926.4604747162779, 935.5597623146459, 952.8303090127328, 975.7307643017467]|  0.2235746964267815|      0.00048828|[667, 92, 23, 69]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      24|[107.46778813941445, 0.0946918584534595, 0.9094384866665537, 102.39954027529109, 0.1837325166843674, 0.8188385815829093, 97.44115064902002, 0.2847322877304119, 0.7161787335915867, 96.29958187595535, 0.305077558678494, 0.6957145773132795, 93.99072767475835, 0.356358479092943, 0.6442206375779627, 89.71954991021366, 0.4679992587765615, 0.5317948918307411, 83.71021888126364, 0.657935179663309, 0.3419434040118707, 78.30987370479231, 0.8765643895747751, 0.1232712547443797, 886.3690455029245, 910.0100640129745, 922.5200299133354, 926.4605362943971, 935.5598758106008, 952.8303522183088, 975.7307782233104]|  0.2049166101195118|      0.00097656|[696, 96, 24, 72]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      25|[107.4677210329957, 0.0948365029816601, 0.9094047050926511, 102.39954224324643, 0.1837975426120783, 0.8188387584133657, 97.441111910962, 0.2849748871891089, 0.7161969739392281, 96.29969457318802, 0.3056951307993866, 0.695845756496238, 93.99068849733679, 0.3563708285911077, 0.6442376061307832, 89.71958275968308, 0.4679326940632395, 0.5320662827517824, 83.71022517780378, 0.65779275980907, 0.3420319796757503, 78.31002507187279, 0.8766939870705799, 0.1233105997474312, 886.368836517801, 910.0100550045227, 922.519834706233, 926.4608165739422, 935.5596284509185, 952.8302616229645, 975.7310437576525]|  0.1896596792183095|      0.00195312|[725, 100, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      26|[107.4677210329957, 0.0948365029816601, 0.9094047050926511, 102.39954224324643, 0.1837975426120783, 0.8188387584133657, 97.441111910962, 0.2849748871891089, 0.7161969739392281, 96.29969457318802, 0.3056951307993866, 0.695845756496238, 93.99068849733679, 0.3563708285911077, 0.6442376061307832, 89.71958275968308, 0.4679326940632395, 0.5320662827517824, 83.71022517780378, 0.65779275980907, 0.3420319796757503, 78.31002507187279, 0.8766939870705799, 0.1233105997474312, 886.368836517801, 910.0100550045227, 922.519834706233, 926.4608165739422, 935.5596284509185, 952.8302616229645, 975.7310437576525]|  0.1896596792183095|      0.00097656|[754, 104, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      27|[107.4677210329957, 0.0948365029816601, 0.9094047050926511, 102.39954224324643, 0.1837975426120783, 0.8188387584133657, 97.441111910962, 0.2849748871891089, 0.7161969739392281, 96.29969457318802, 0.3056951307993866, 0.695845756496238, 93.99068849733679, 0.3563708285911077, 0.6442376061307832, 89.71958275968308, 0.4679326940632395, 0.5320662827517824, 83.71022517780378, 0.65779275980907, 0.3420319796757503, 78.31002507187279, 0.8766939870705799, 0.1233105997474312, 886.368836517801, 910.0100550045227, 922.519834706233, 926.4608165739422, 935.5596284509185, 952.8302616229645, 975.7310437576525]|  0.1896596792183095|      0.00048828|[783, 108, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      28|[107.46766781452598, 0.0947998262417604, 0.9094963749548711, 102.39963008609003, 0.1839731805929279, 0.8188943297530951, 97.44117535550565, 0.2851747145590528, 0.7160622741010094, 96.29958482958011, 0.3056699481341587, 0.6959401590966797, 93.99063124457967, 0.3565510302539913, 0.6443444151609917, 89.71956503227919, 0.4678735982188547, 0.532081656301872, 83.71022571332274, 0.6578132713243108, 0.3419090975468367, 78.31007429314728, 0.876675268082203, 0.1232203915000231, 886.3687417306263, 910.0100468627523, 922.5197799118961, 926.4607722831018, 935.5596062152621, 952.8303339634175, 975.7310996040002]|  0.1708557985231148|      0.00097656|[812, 112, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      29|[107.46766781452598, 0.0947998262417604, 0.9094963749548711, 102.39963008609003, 0.1839731805929279, 0.8188943297530951, 97.44117535550565, 0.2851747145590528, 0.7160622741010094, 96.29958482958011, 0.3056699481341587, 0.6959401590966797, 93.99063124457967, 0.3565510302539913, 0.6443444151609917, 89.71956503227919, 0.4678735982188547, 0.532081656301872, 83.71022571332274, 0.6578132713243108, 0.3419090975468367, 78.31007429314728, 0.876675268082203, 0.1232203915000231, 886.3687417306263, 910.0100468627523, 922.5197799118961, 926.4607722831018, 935.5596062152621, 952.8303339634175, 975.7310996040002]|  0.1708557985231148|      0.00048828|[841, 116, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      30|[107.4676569069499, 0.0948838614471913, 0.9094591614726644, 102.399623958389, 0.1839354063750598, 0.8188138752230297, 97.4411557000988, 0.285495761562006, 0.7162228648653273, 96.29960620910359, 0.3056454952198969, 0.6959141003237459, 93.99061027903149, 0.3567524436516223, 0.6443121255052803, 89.71959640854217, 0.4678895283324844, 0.5321131057810418, 83.71021696001455, 0.6578757261792864, 0.3419214980748756, 78.31015562228396, 0.876675811073073, 0.1232474712067936, 886.3688019078763, 910.0099409548502, 922.5197925595152, 926.460859719882, 935.5595668028305, 952.8304269277892, 975.7311479770143]|  0.1651289856764336|      0.00097656|[870, 120, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      31|[107.4676569069499, 0.0948838614471913, 0.9094591614726644, 102.399623958389, 0.1839354063750598, 0.8188138752230297, 97.4411557000988, 0.285495761562006, 0.7162228648653273, 96.29960620910359, 0.3056454952198969, 0.6959141003237459, 93.99061027903149, 0.3567524436516223, 0.6443121255052803, 89.71959640854217, 0.4678895283324844, 0.5321131057810418, 83.71021696001455, 0.6578757261792864, 0.3419214980748756, 78.31015562228396, 0.876675811073073, 0.1232474712067936, 886.3688019078763, 910.0099409548502, 922.5197925595152, 926.460859719882, 935.5595668028305, 952.8304269277892, 975.7311479770143]|  0.1651289856764336|      0.00048828|[899, 124, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      32|[107.46764481112687, 0.094861719673872, 0.9095428290056032, 102.39964558199456, 0.1842545551990211, 0.8188153912286964, 97.44118551263765, 0.2854492439600665, 0.7162253814729332, 96.29964386179829, 0.3057619790284952, 0.6960503203619522, 93.99057240304482, 0.3567084046091415, 0.6441779329411855, 89.71953634896508, 0.4679953749938441, 0.5320253121602169, 83.71020447390949, 0.6578809744910479, 0.3419872356137599, 78.3100477320709, 0.876607716441288, 0.1231900505750321, 886.3687463275772, 910.0098798609812, 922.5197336803683, 926.4608925536087, 935.5594791803443, 952.8303961138585, 975.7310856719475]|  0.1511074284448452|      0.00097656|[928, 128, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      33|[107.46764481112687, 0.094861719673872, 0.9095428290056032, 102.39964558199456, 0.1842545551990211, 0.8188153912286964, 97.44118551263765, 0.2854492439600665, 0.7162253814729332, 96.29964386179829, 0.3057619790284952, 0.6960503203619522, 93.99057240304482, 0.3567084046091415, 0.6441779329411855, 89.71953634896508, 0.4679953749938441, 0.5320253121602169, 83.71020447390949, 0.6578809744910479, 0.3419872356137599, 78.3100477320709, 0.876607716441288, 0.1231900505750321, 886.3687463275772, 910.0098798609812, 922.5197336803683, 926.4608925536087, 935.5594791803443, 952.8303961138585, 975.7310856719475]|  0.1511074284448452|      0.00048828|[957, 132, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      34|[107.46764481112687, 0.094861719673872, 0.9095428290056032, 102.39964558199456, 0.1842545551990211, 0.8188153912286964, 97.44118551263765, 0.2854492439600665, 0.7162253814729332, 96.29964386179829, 0.3057619790284952, 0.6960503203619522, 93.99057240304482, 0.3567084046091415, 0.6441779329411855, 89.71953634896508, 0.4679953749938441, 0.5320253121602169, 83.71020447390949, 0.6578809744910479, 0.3419872356137599, 78.3100477320709, 0.876607716441288, 0.1231900505750321, 886.3687463275772, 910.0098798609812, 922.5197336803683, 926.4608925536087, 935.5594791803443, 952.8303961138585, 975.7310856719475]|  0.1511074284448452|      0.00024414|[986, 136, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=2
      35|[107.46759317428898, 0.0950028165673298, 0.9096317703335366, 102.39964015809858, 0.1842108050309767, 0.8187952473827914, 97.44117309485296, 0.2855051704338683, 0.7163039789816995, 96.29963766358303, 0.3057943696966738, 0.6960211171214761, 93.99058506759096, 0.3567543212866397, 0.6442105635132419, 89.71953967654481, 0.4679724605350823, 0.5320470638503565, 83.7101967900907, 0.6578494800396223, 0.3419583606042322, 78.3100363150768, 0.8765907007156513, 0.1232314138682492, 886.3687147444738, 910.0099098345005, 922.5197976259595, 926.4609040639505, 935.5594769325068, 952.8303799526227, 975.731110736392]|  0.1460075574803069|      0.00048828|[1015, 140, 35, 105]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      36|[107.46754702451089, 0.0948684229748216, 0.9095599906033152, 102.39966262995766, 0.1843704070633758, 0.8190085765355222, 97.4411768581486, 0.2855995989556335, 0.7163803236364276, 96.29954681843931, 0.3058089182558289, 0.6960344258888341, 93.9905865619822, 0.356874133554794, 0.6442943658878966, 89.71942859873342, 0.4681626588849131, 0.5321018557606476, 83.71012062298493, 0.6578873098007973, 0.3419779167619127, 78.31000791892576, 0.8766376906881491, 0.1232341469728032, 886.3686881714106, 910.0099250703037, 922.5198394355273, 926.4608274600569, 935.5594542659867, 952.830307497961, 975.7309681319738]|  0.1428292140487987|      0.00097656|[1044, 144, 36, 108]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      37|[107.46754702451089, 0.0948684229748216, 0.9095599906033152, 102.39966262995766, 0.1843704070633758, 0.8190085765355222, 97.4411768581486, 0.2855995989556335, 0.7163803236364276, 96.29954681843931, 0.3058089182558289, 0.6960344258888341, 93.9905865619822, 0.356874133554794, 0.6442943658878966, 89.71942859873342, 0.4681626588849131, 0.5321018557606476, 83.71012062298493, 0.6578873098007973, 0.3419779167619127, 78.31000791892576, 0.8766376906881491, 0.1232341469728032, 886.3686881714106, 910.0099250703037, 922.5198394355273, 926.4608274600569, 935.5594542659867, 952.830307497961, 975.7309681319738]|  0.1428292140487987|      0.00048828|[1073, 148, 37, 111]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      38|[107.46754702451089, 0.0948684229748216, 0.9095599906033152, 102.39966262995766, 0.1843704070633758, 0.8190085765355222, 97.4411768581486, 0.2855995989556335, 0.7163803236364276, 96.29954681843931, 0.3058089182558289, 0.6960344258888341, 93.9905865619822, 0.356874133554794, 0.6442943658878966, 89.71942859873342, 0.4681626588849131, 0.5321018557606476, 83.71012062298493, 0.6578873098007973, 0.3419779167619127, 78.31000791892576, 0.8766376906881491, 0.1232341469728032, 886.3686881714106, 910.0099250703037, 922.5198394355273, 926.4608274600569, 935.5594542659867, 952.830307497961, 975.7309681319738]|  0.1428292140487987|      0.00024414|[1102, 152, 38, 114]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      39|[107.46748713457582, 0.0949911965929333, 0.90961609627931, 102.39961791520713, 0.1843303461037086, 0.8189673591160803, 97.44116172925011, 0.2856441808487094, 0.7163388206851254, 96.29957266595366, 0.3058141223335762, 0.6959707198295173, 93.99059862101825, 0.3568756195880947, 0.6443469217975751, 89.7194774968084, 0.4680993261597491, 0.5321024039340576, 83.71012027784157, 0.657934738624362, 0.3420250530365405, 78.3100247988005, 0.8766680339505579, 0.123250854372106, 886.3686738740687, 910.0099271025072, 922.5198145310505, 926.4609035650809, 935.5594854866091, 952.8302914209115, 975.7309941823949]|  0.1371906550206753|      0.00048828|[1131, 156, 39, 117]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      40|[107.46756301822299, 0.0951769523932099, 0.9096567939002528, 102.39963413574857, 0.1845198610696778, 0.8189797233757341, 97.44112439746722, 0.2855499760630698, 0.7163694256463174, 96.29948938036539, 0.3059699147054773, 0.6960844016494518, 93.99072506379632, 0.3568697179755683, 0.6444120966132247, 89.71945488893402, 0.4681400796671352, 0.5320607460077807, 83.71024174773363, 0.6579093724056504, 0.3419706351741921, 78.31010919870273, 0.8766955544109407, 0.1233272287011413, 886.3687098168762, 910.0099219750048, 922.5199497645924, 926.4609142244191, 935.5593692260242, 952.8304123009899, 975.7309671438535]|  0.1348942498825469|      0.00097656|[1160, 160, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
