k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0396414163873107, 0.844860329380601, 1.0041367214798638, 0.860682244219554, 0.9786849423564452, 0.9606398181714089, 0.9431343811421948, 1.0391008493309237, 0.9561183191293298, 0.9219247157610353, 0.9646712642113031, 0.9830140572109733, 1.8967570411163033, 1.0669956667418095, 0.9691144395261615, 0.9583496889412213, 1.049145952012884, 0.904254233423842, 0.9244063543790851, 0.7470485772201536, 0.9753283443666024, 1.049766991423413, 1.0556865336317964, 0.8411104117631326, 0.8793950369295147]|  4.2292335189365904|      2.00000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate success | actual_k=16
      12|[1.0339979817753566, 0.6823686132671921, 0.9606427594870149, 0.8060256521563823, 1.0629793080565821, 0.9295120975474082, 0.9381871749333153, 0.9681122569920179, 0.9803634174161756, 0.8392043021961328, 1.032694020666561, 0.6784575460804827, 1.8687509450994306, 0.9119844145525061, 1.0689474983823333, 0.9291123668037585, 0.9429620015379649, 0.8933399432787645, 0.9380652069828141, 0.8758932459592901, 0.9377832515846029, 0.9425875165609133, 0.9242848799717839, 0.8220089601728068, 0.6707798325840111]|  2.3023291901477276|      0.25000000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      13|[1.0339979817753566, 0.6823686132671921, 0.9606427594870149, 0.8060256521563823, 1.0629793080565821, 0.9295120975474082, 0.9381871749333153, 0.9681122569920179, 0.9803634174161756, 0.8392043021961328, 1.032694020666561, 0.6784575460804827, 1.8687509450994306, 0.9119844145525061, 1.0689474983823333, 0.9291123668037585, 0.9429620015379649, 0.8933399432787645, 0.9380652069828141, 0.8758932459592901, 0.9377832515846029, 0.9425875165609133, 0.9242848799717839, 0.8220089601728068, 0.6707798325840111]|  2.3023291901477276|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      14|[1.0544660603671827, 0.6440259370679298, 0.9731049043366001, 0.8027732462279943, 1.0457037898212693, 0.9131238385171797, 0.9340488970777651, 0.9330204585210967, 0.9623610293522793, 0.8447748876616153, 1.0136546902315162, 0.6147952773116898, 1.854621649122747, 0.888442417567968, 1.07730839345977, 0.9174262095531577, 0.9562864347117486, 0.9036955654081583, 0.9617594020468169, 0.9011765512262891, 0.9415279464927975, 0.9294390145112257, 0.9044680165976303, 0.7714109881195896, 0.633384705188655]|  2.0781715209027700|      0.25000000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      15|[1.0716979053901357, 0.6220654495225117, 0.9982590071265613, 0.763467637368341, 0.9789281351618753, 0.8670816321637099, 0.9152812298748808, 0.8740044136208315, 0.9644887069794784, 0.8946948370828007, 1.0384845678930053, 0.5566486160640296, 1.8898683714835083, 0.8362687313853268, 1.145738900990958, 0.9583545651822979, 1.0274126787068498, 0.9045098227462006, 0.8953133958847319, 0.8627926063429131, 0.9208951731011547, 0.9512400031306683, 0.8158534045979391, 0.7502972828767147, 0.5230876654052329]|  1.9063419349993838|      0.50000000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      16|[1.0716979053901357, 0.6220654495225117, 0.9982590071265613, 0.763467637368341, 0.9789281351618753, 0.8670816321637099, 0.9152812298748808, 0.8740044136208315, 0.9644887069794784, 0.8946948370828007, 1.0384845678930053, 0.5566486160640296, 1.8898683714835083, 0.8362687313853268, 1.145738900990958, 0.9583545651822979, 1.0274126787068498, 0.9045098227462006, 0.8953133958847319, 0.8627926063429131, 0.9208951731011547, 0.9512400031306683, 0.8158534045979391, 0.7502972828767147, 0.5230876654052329]|  1.9063419349993838|      0.25000000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      17|[1.0716979053901357, 0.6220654495225117, 0.9982590071265613, 0.763467637368341, 0.9789281351618753, 0.8670816321637099, 0.9152812298748808, 0.8740044136208315, 0.9644887069794784, 0.8946948370828007, 1.0384845678930053, 0.5566486160640296, 1.8898683714835083, 0.8362687313853268, 1.145738900990958, 0.9583545651822979, 1.0274126787068498, 0.9045098227462006, 0.8953133958847319, 0.8627926063429131, 0.9208951731011547, 0.9512400031306683, 0.8158534045979391, 0.7502972828767147, 0.5230876654052329]|  1.9063419349993838|      0.12500000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[1.0716979053901357, 0.6220654495225117, 0.9982590071265613, 0.763467637368341, 0.9789281351618753, 0.8670816321637099, 0.9152812298748808, 0.8740044136208315, 0.9644887069794784, 0.8946948370828007, 1.0384845678930053, 0.5566486160640296, 1.8898683714835083, 0.8362687313853268, 1.145738900990958, 0.9583545651822979, 1.0274126787068498, 0.9045098227462006, 0.8953133958847319, 0.8627926063429131, 0.9208951731011547, 0.9512400031306683, 0.8158534045979391, 0.7502972828767147, 0.5230876654052329]|  1.9063419349993838|      0.06250000|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      19|[1.0821576993721334, 0.6028677394932931, 0.9968850105445376, 0.7690697345266482, 0.9697984587766505, 0.8675240058161159, 0.9214709069657228, 0.8790781419869564, 0.9679641452969746, 0.8601164263259918, 1.0206026980537204, 0.548168677791437, 1.8620116192185536, 0.8266353227200455, 1.1534399672547169, 0.9571708454710547, 1.0141040782271806, 0.8941409158527767, 0.9059882449731016, 0.8655021767824096, 0.9117814112061051, 0.9415391790985579, 0.8267190513833068, 0.7473510229705969, 0.5201454649525981]|  1.8191910087933103|      0.12500000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      20|[1.0821576993721334, 0.6028677394932931, 0.9968850105445376, 0.7690697345266482, 0.9697984587766505, 0.8675240058161159, 0.9214709069657228, 0.8790781419869564, 0.9679641452969746, 0.8601164263259918, 1.0206026980537204, 0.548168677791437, 1.8620116192185536, 0.8266353227200455, 1.1534399672547169, 0.9571708454710547, 1.0141040782271806, 0.8941409158527767, 0.9059882449731016, 0.8655021767824096, 0.9117814112061051, 0.9415391790985579, 0.8267190513833068, 0.7473510229705969, 0.5201454649525981]|  1.8191910087933103|      0.06250000|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      21|[1.098653514828936, 0.5833422668933507, 1.004654457679808, 0.7645585772637798, 0.9480854059316289, 0.857131668481142, 0.9161378760900227, 0.8744406177225824, 0.9725174094072676, 0.8416031688196306, 1.0104022014543899, 0.5216937614839386, 1.8751791734148542, 0.8192684903698394, 1.1550994979716709, 0.9380371404091739, 1.0074399933826106, 0.8891529056489376, 0.894187160231397, 0.8574517516427129, 0.9088805900354363, 0.9238305096958359, 0.8141336358770966, 0.7455148164035065, 0.5246931024432522]|  1.7458978081714767|      0.12500000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      22|[1.1404424771374926, 0.5611516659936214, 0.9759539281307539, 0.7738478331447486, 0.9258308165014423, 0.8794131120003272, 0.93367626877514, 0.8630388191268014, 0.9381295281428442, 0.821130341447337, 0.9975255520238967, 0.5033580051131122, 1.8412879411242722, 0.7896211973455235, 1.1272383334989247, 0.9018205391176567, 1.0327165838667576, 0.9115734227028633, 0.9054428212151154, 0.8318087610298337, 0.8779039269098036, 0.9053906924968071, 0.791955769937442, 0.737020957176401, 0.5569167846793793]|  1.6671372160429876|      0.25000000|[1078, 352, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      23|[1.1404424771374926, 0.5611516659936214, 0.9759539281307539, 0.7738478331447486, 0.9258308165014423, 0.8794131120003272, 0.93367626877514, 0.8630388191268014, 0.9381295281428442, 0.821130341447337, 0.9975255520238967, 0.5033580051131122, 1.8412879411242722, 0.7896211973455235, 1.1272383334989247, 0.9018205391176567, 1.0327165838667576, 0.9115734227028633, 0.9054428212151154, 0.8318087610298337, 0.8779039269098036, 0.9053906924968071, 0.791955769937442, 0.737020957176401, 0.5569167846793793]|  1.6671372160429876|      0.12500000|[1127, 368, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      24|[1.1404424771374926, 0.5611516659936214, 0.9759539281307539, 0.7738478331447486, 0.9258308165014423, 0.8794131120003272, 0.93367626877514, 0.8630388191268014, 0.9381295281428442, 0.821130341447337, 0.9975255520238967, 0.5033580051131122, 1.8412879411242722, 0.7896211973455235, 1.1272383334989247, 0.9018205391176567, 1.0327165838667576, 0.9115734227028633, 0.9054428212151154, 0.8318087610298337, 0.8779039269098036, 0.9053906924968071, 0.791955769937442, 0.737020957176401, 0.5569167846793793]|  1.6671372160429876|      0.06250000|[1176, 384, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      25|[1.1508330698147407, 0.5534616373870742, 0.9905904422940631, 0.7832801873735095, 0.9231039107988714, 0.8744037308494428, 0.9304674951699011, 0.8519825174907159, 0.932334940718352, 0.796789593289738, 0.9786256633202958, 0.4785085539591573, 1.8511681553378267, 0.785466710359289, 1.1439580398719238, 0.8871523058338305, 1.0144482357557507, 0.8906545187902896, 0.8975641754824946, 0.8346552837841913, 0.8682857770389387, 0.8971133841543976, 0.78833423890401, 0.7432671024261222, 0.554490135366565]|  1.5909562805836577|      0.12500000|[1225, 400, 25, 50]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      26|[1.1508330698147407, 0.5534616373870742, 0.9905904422940631, 0.7832801873735095, 0.9231039107988714, 0.8744037308494428, 0.9304674951699011, 0.8519825174907159, 0.932334940718352, 0.796789593289738, 0.9786256633202958, 0.4785085539591573, 1.8511681553378267, 0.785466710359289, 1.1439580398719238, 0.8871523058338305, 1.0144482357557507, 0.8906545187902896, 0.8975641754824946, 0.8346552837841913, 0.8682857770389387, 0.8971133841543976, 0.78833423890401, 0.7432671024261222, 0.554490135366565]|  1.5909562805836577|      0.06250000|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      27|[1.166563775360203, 0.5546010260853573, 0.9971603839807366, 0.7916780139181189, 0.9291584575840067, 0.8722272736009714, 0.9350599064641749, 0.8531406811806108, 0.9317307349495767, 0.7695722675314112, 0.9668007830697114, 0.4589627217374948, 1.8544967104320453, 0.765879766866282, 1.147597766104631, 0.8835273108629492, 0.9987867444291663, 0.8858678800374564, 0.9192794345932414, 0.8376338757127539, 0.8553900241664878, 0.8810547117161621, 0.8003838252042799, 0.7347185054656896, 0.5343709712103943]|  1.5318795555484221|      0.12500000|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      28|[1.166563775360203, 0.5546010260853573, 0.9971603839807366, 0.7916780139181189, 0.9291584575840067, 0.8722272736009714, 0.9350599064641749, 0.8531406811806108, 0.9317307349495767, 0.7695722675314112, 0.9668007830697114, 0.4589627217374948, 1.8544967104320453, 0.765879766866282, 1.147597766104631, 0.8835273108629492, 0.9987867444291663, 0.8858678800374564, 0.9192794345932414, 0.8376338757127539, 0.8553900241664878, 0.8810547117161621, 0.8003838252042799, 0.7347185054656896, 0.5343709712103943]|  1.5318795555484221|      0.06250000|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[1.1863123907147826, 0.5587259085177744, 1.0069334173894384, 0.785453510705355, 0.9276983801162589, 0.8579563948856604, 0.9299502493660702, 0.8340247688683449, 0.9244575919190908, 0.7725478274349071, 0.9509367043756818, 0.4325966957386073, 1.8595715553573955, 0.7425576727110257, 1.155850410230402, 0.8811173022459946, 0.9844428159628857, 0.8831003901416616, 0.9302006060019985, 0.8394258999561705, 0.853448713787445, 0.8535262108432509, 0.8034130161887896, 0.7321860625407837, 0.5359234494164153]|  1.4792576112677689|      0.12500000|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      30|[1.1863123907147826, 0.5587259085177744, 1.0069334173894384, 0.785453510705355, 0.9276983801162589, 0.8579563948856604, 0.9299502493660702, 0.8340247688683449, 0.9244575919190908, 0.7725478274349071, 0.9509367043756818, 0.4325966957386073, 1.8595715553573955, 0.7425576727110257, 1.155850410230402, 0.8811173022459946, 0.9844428159628857, 0.8831003901416616, 0.9302006060019985, 0.8394258999561705, 0.853448713787445, 0.8535262108432509, 0.8034130161887896, 0.7321860625407837, 0.5359234494164153]|  1.4792576112677689|      0.06250000|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      31|[1.187461896054255, 0.5487012759042755, 1.002988606208941, 0.7779187074651569, 0.9469466595675129, 0.8464560571188424, 0.9269923384054966, 0.8379554532614829, 0.9159532599213378, 0.7732886685645437, 0.9210197200466683, 0.4125190235132432, 1.8415454802326345, 0.7162904782199541, 1.163248149141244, 0.8710153868147427, 0.9749702599769615, 0.8840989625752356, 0.9203506162877386, 0.8438933963461006, 0.8636189781488945, 0.8488143867503716, 0.7934416599790829, 0.7227626756747064, 0.5240539711839765]|  1.4301976329152528|      0.12500000|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      32|[1.187461896054255, 0.5487012759042755, 1.002988606208941, 0.7779187074651569, 0.9469466595675129, 0.8464560571188424, 0.9269923384054966, 0.8379554532614829, 0.9159532599213378, 0.7732886685645437, 0.9210197200466683, 0.4125190235132432, 1.8415454802326345, 0.7162904782199541, 1.163248149141244, 0.8710153868147427, 0.9749702599769615, 0.8840989625752356, 0.9203506162877386, 0.8438933963461006, 0.8636189781488945, 0.8488143867503716, 0.7934416599790829, 0.7227626756747064, 0.5240539711839765]|  1.4301976329152528|      0.06250000|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[1.2015216599345426, 0.5410852204706015, 0.9993707443669396, 0.7717887242291521, 0.9384000723265513, 0.8403689726274902, 0.9325717087518068, 0.8397754530152752, 0.9030714428960592, 0.764633528912913, 0.8834103142264196, 0.399209597144918, 1.8500946585294558, 0.7173442460704565, 1.1499639978103873, 0.8536223713345938, 0.9654280949118588, 0.8844394187511605, 0.911284728003586, 0.8525766409204797, 0.8651099413709058, 0.8348956093214588, 0.7703643243947209, 0.7323666235473182, 0.5235993199409311]|  1.3793863065729255|      0.12500000|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[1.2557935969008622, 0.5488965241200664, 1.0011311510679555, 0.7810380261666546, 0.9471397885485359, 0.8511560392503743, 0.897410660813816, 0.8524115673037, 0.9039256538513633, 0.730611267288728, 0.8635069022080262, 0.3383372652295054, 1.8360642473778024, 0.6978400684068414, 1.1415012056448886, 0.8245062856120826, 0.9422940557499617, 0.8718025724168008, 0.9369090044317413, 0.8828752187741612, 0.8622619398074668, 0.8530931737308023, 0.7634423790829544, 0.7060414662822189, 0.5524964771405063]|  1.3005475731822791|      0.25000000|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      35|[1.2557935969008622, 0.5488965241200664, 1.0011311510679555, 0.7810380261666546, 0.9471397885485359, 0.8511560392503743, 0.897410660813816, 0.8524115673037, 0.9039256538513633, 0.730611267288728, 0.8635069022080262, 0.3383372652295054, 1.8360642473778024, 0.6978400684068414, 1.1415012056448886, 0.8245062856120826, 0.9422940557499617, 0.8718025724168008, 0.9369090044317413, 0.8828752187741612, 0.8622619398074668, 0.8530931737308023, 0.7634423790829544, 0.7060414662822189, 0.5524964771405063]|  1.3005475731822791|      0.12500000|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      36|[1.2557935969008622, 0.5488965241200664, 1.0011311510679555, 0.7810380261666546, 0.9471397885485359, 0.8511560392503743, 0.897410660813816, 0.8524115673037, 0.9039256538513633, 0.730611267288728, 0.8635069022080262, 0.3383372652295054, 1.8360642473778024, 0.6978400684068414, 1.1415012056448886, 0.8245062856120826, 0.9422940557499617, 0.8718025724168008, 0.9369090044317413, 0.8828752187741612, 0.8622619398074668, 0.8530931737308023, 0.7634423790829544, 0.7060414662822189, 0.5524964771405063]|  1.3005475731822791|      0.06250000|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      37|[1.2630983806612315, 0.5464410736412679, 0.9832145427065108, 0.7781723084070206, 0.9445688739698195, 0.8460910118822541, 0.9004582832035731, 0.8385527734920973, 0.8888543679139631, 0.7384355227999863, 0.8249878139914859, 0.3163463776527923, 1.836803645417488, 0.6880644100242982, 1.1445878184528533, 0.8156083022531504, 0.9482449674242597, 0.8631991256744607, 0.9188998837776332, 0.8775218845822207, 0.8533516912393464, 0.8580450635593546, 0.7707391187807375, 0.6918652271640077, 0.5572913539643795]|  1.2469130430064779|      0.12500000|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      38|[1.2630983806612315, 0.5464410736412679, 0.9832145427065108, 0.7781723084070206, 0.9445688739698195, 0.8460910118822541, 0.9004582832035731, 0.8385527734920973, 0.8888543679139631, 0.7384355227999863, 0.8249878139914859, 0.3163463776527923, 1.836803645417488, 0.6880644100242982, 1.1445878184528533, 0.8156083022531504, 0.9482449674242597, 0.8631991256744607, 0.9188998837776332, 0.8775218845822207, 0.8533516912393464, 0.8580450635593546, 0.7707391187807375, 0.6918652271640077, 0.5572913539643795]|  1.2469130430064779|      0.06250000|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      39|[1.280536422596638, 0.5337818225749972, 0.9840363334979678, 0.7804306479158385, 0.94915905262407, 0.8506666200368078, 0.8756135643626912, 0.8304808865060678, 0.8779220243653204, 0.7230252293163107, 0.8122062678021843, 0.2843761857123425, 1.8334709090444583, 0.6964345642679088, 1.1510945387164544, 0.8039246790234973, 0.9366308457541779, 0.8636876798628393, 0.9037014495892405, 0.8680788278814909, 0.8601537940132036, 0.8565158083231337, 0.7762227741860053, 0.6984018258536713, 0.5390553792913702]|  1.2074568984294378|      0.12500000|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      40|[1.280536422596638, 0.5337818225749972, 0.9840363334979678, 0.7804306479158385, 0.94915905262407, 0.8506666200368078, 0.8756135643626912, 0.8304808865060678, 0.8779220243653204, 0.7230252293163107, 0.8122062678021843, 0.2843761857123425, 1.8334709090444583, 0.6964345642679088, 1.1510945387164544, 0.8039246790234973, 0.9366308457541779, 0.8636876798628393, 0.9037014495892405, 0.8680788278814909, 0.8601537940132036, 0.8565158083231337, 0.7762227741860053, 0.6984018258536713, 0.5390553792913702]|  1.2074568984294378|      0.06250000|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      41|[1.3022407887091552, 0.5344805364736972, 0.9884337592259566, 0.7702342198374429, 0.9433302304725835, 0.856157402590605, 0.8839781462783192, 0.8347801644536411, 0.8743940689760492, 0.7202212753667904, 0.7881512409755401, 0.2777683922758014, 1.8548119509214473, 0.6681746126304201, 1.1409660778477455, 0.8194950884073493, 0.9382207138817783, 0.8457084595337767, 0.9053524587833265, 0.8631911472546399, 0.8493042627893128, 0.8499845992579613, 0.7767311528447416, 0.6783099110311597, 0.5384293418952462]|  1.1720971959870432|      0.12500000|[2009, 656, 41, 82]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      42|[1.3022407887091552, 0.5344805364736972, 0.9884337592259566, 0.7702342198374429, 0.9433302304725835, 0.856157402590605, 0.8839781462783192, 0.8347801644536411, 0.8743940689760492, 0.7202212753667904, 0.7881512409755401, 0.2777683922758014, 1.8548119509214473, 0.6681746126304201, 1.1409660778477455, 0.8194950884073493, 0.9382207138817783, 0.8457084595337767, 0.9053524587833265, 0.8631911472546399, 0.8493042627893128, 0.8499845992579613, 0.7767311528447416, 0.6783099110311597, 0.5384293418952462]|  1.1720971959870432|      0.06250000|[2058, 672, 42, 84]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
