k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[1000.0002240968885, 999.9991487622071, 399.99274435871826, 40.00277821119486, 0.7499232379688743, 0.2867386925755125, -0.0575715784220674]|1231389.4182694868650287|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[999.9959929785817, 1000.000415592143, 399.99356840118617, 40.004181864366046, 0.7791968317449259, 0.2806706651078998, -0.0653588591837561]|1166920.9857032774016261|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[999.9959929785817, 1000.000415592143, 399.99356840118617, 40.004181864366046, 0.7791968317449259, 0.2806706651078998, -0.0653588591837561]|1166920.9857032774016261|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[999.9963773484869, 1000.0002948482853, 399.9909419812768, 40.001966779071566, 0.8092217718662176, 0.272942968848491, -0.0635200613346379]|1124398.0398317021317780|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[999.9963773484869, 1000.0002948482853, 399.9909419812768, 40.001966779071566, 0.8092217718662176, 0.272942968848491, -0.0635200613346379]|1124398.0398317021317780|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[999.9963773484869, 1000.0002948482853, 399.9909419812768, 40.001966779071566, 0.8092217718662176, 0.272942968848491, -0.0635200613346379]|1124398.0398317021317780|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[999.9974025075803, 1000.002089620325, 399.99217159575096, 39.999588002064755, 0.8164758831835531, 0.2748686304343431, -0.0768004089132189]|1101370.6314265155233443|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[999.9974025075803, 1000.002089620325, 399.99217159575096, 39.999588002064755, 0.8164758831835531, 0.2748686304343431, -0.0768004089132189]|1101370.6314265155233443|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[999.9983682393682, 1000.0011538424999, 399.9921883321394, 40.00295003738556, 0.8305035378365457, 0.2712117576863151, -0.0722308430682135]|1085189.3521198816597462|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[999.9983682393682, 1000.0011538424999, 399.9921883321394, 40.00295003738556, 0.8305035378365457, 0.2712117576863151, -0.0722308430682135]|1085189.3521198816597462|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[999.9983682393682, 1000.0011538424999, 399.9921883321394, 40.00295003738556, 0.8305035378365457, 0.2712117576863151, -0.0722308430682135]|1085189.3521198816597462|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[999.9999614656474, 999.9997057495657, 399.99163602233205, 40.00377858080822, 0.8346086535634759, 0.2736941576914489, -0.0779224155999484]|1074346.0352584053762257|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[999.99911318857, 1000.0002327773469, 399.9907579854988, 40.0041999564511, 0.8496962400378126, 0.2757512442468412, -0.0811361230987722]|1055850.9068955795373768|      0.03125000|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[999.9917554128507, 999.9983047963458, 399.9749831528185, 40.00246791429999, 0.8695626108241103, 0.2886453852601173, -0.091428433283012]|1039809.9205881615635008|      0.06250000|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[999.9917554128507, 999.9983047963458, 399.9749831528185, 40.00246791429999, 0.8695626108241103, 0.2886453852601173, -0.091428433283012]|1039809.9205881615635008|      0.03125000|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[999.9917554128507, 999.9983047963458, 399.9749831528185, 40.00246791429999, 0.8695626108241103, 0.2886453852601173, -0.091428433283012]|1039809.9205881615635008|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[999.9958814499746, 999.9982992251646, 399.9758665216104, 40.00400731506227, 0.8810350883286565, 0.283096611576789, -0.0835824351308702]|1033188.7623771418584511|      0.03125000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
