k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.99518190792978, -0.0248241038527011, 0.8466132256448259, 109.99838871861802, 0.1304419326326798, 0.8080466038645974, 100.0014608145114, 0.2520441416629042, 0.7096796552909845, 87.98920936147182, 0.3558957652988599, 0.7145798916767494, 85.99810185575434, 0.3673983124691036, 0.6518461598421363, 84.00544489254649, 0.4650412255801835, 0.5186773105427381, 80.00906894699946, 0.6556527529339431, 0.3330244553536535, 75.99810056408626, 0.8784014814372395, 0.1354091260915862, 886.3612878995125, 910.0094337161341, 922.5254450046085, 926.4695157904675, 935.5588422073233, 952.8311686142106, 975.7262621252031]|753.3259277343750000|      0.03125000|[1236, 176, 3, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[119.9983845331504, -0.0088205100977976, 0.8526685226831554, 109.99856092098803, 0.1073739110522993, 0.798822221689599, 100.00127078067655, 0.2528672244489727, 0.7105739476837645, 87.98971617234061, 0.3618977961111198, 0.7161535414336028, 85.99838647171778, 0.3689264965406502, 0.6526007346131242, 84.00399610840306, 0.4655879590615941, 0.5190904758678643, 80.0085674244, 0.6546558950139196, 0.332049973079566, 75.99991966649935, 0.8777225129889757, 0.1360052589748618, 886.3621413559893, 910.0083471836499, 922.524743236074, 926.4688780837295, 935.5595715219301, 952.8316942120986, 975.7255482167699]|502.7830505371093750|      0.06250000|[1348, 192, 3, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[119.9983845331504, -0.0088205100977976, 0.8526685226831554, 109.99856092098803, 0.1073739110522993, 0.798822221689599, 100.00127078067655, 0.2528672244489727, 0.7105739476837645, 87.98971617234061, 0.3618977961111198, 0.7161535414336028, 85.99838647171778, 0.3689264965406502, 0.6526007346131242, 84.00399610840306, 0.4655879590615941, 0.5190904758678643, 80.0085674244, 0.6546558950139196, 0.332049973079566, 75.99991966649935, 0.8777225129889757, 0.1360052589748618, 886.3621413559893, 910.0083471836499, 922.524743236074, 926.4688780837295, 935.5595715219301, 952.8316942120986, 975.7255482167699]|502.7830505371093750|      0.03125000|[1460, 208, 3, 29]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[119.99904439360233, -0.0285047600167904, 0.8442317963613085, 109.99864269285693, 0.1055722332203047, 0.7994127075887576, 100.00196118575381, 0.2356244123856684, 0.7047188490000877, 87.99288919470774, 0.3706609147356462, 0.7173293291104511, 85.999004092888, 0.3742836549033035, 0.6531743873107708, 84.00501670851915, 0.4671953266589686, 0.520396554008923, 80.00864553762527, 0.6489150551383609, 0.3287665211694344, 75.99979264193492, 0.8770259634073515, 0.1363326740597041, 886.3613855303436, 910.0079173761424, 922.5245641489286, 926.4702460007773, 935.561936619595, 952.8339136361219, 975.7266835288523]|380.2114868164062500|      0.06250000|[1572, 224, 3, 31]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[119.99904439360233, -0.0285047600167904, 0.8442317963613085, 109.99864269285693, 0.1055722332203047, 0.7994127075887576, 100.00196118575381, 0.2356244123856684, 0.7047188490000877, 87.99288919470774, 0.3706609147356462, 0.7173293291104511, 85.999004092888, 0.3742836549033035, 0.6531743873107708, 84.00501670851915, 0.4671953266589686, 0.520396554008923, 80.00864553762527, 0.6489150551383609, 0.3287665211694344, 75.99979264193492, 0.8770259634073515, 0.1363326740597041, 886.3613855303436, 910.0079173761424, 922.5245641489286, 926.4702460007773, 935.561936619595, 952.8339136361219, 975.7266835288523]|380.2114868164062500|      0.03125000|[1684, 240, 3, 33]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[119.99937391505972, -0.0124510615943969, 0.8464451708078436, 110.00316923964382, 0.087672203082546, 0.7934657308349439, 100.0083482608367, 0.2357996579135117, 0.7032931056491295, 87.99751779583217, 0.3740919865909959, 0.7235977468508454, 86.00209804279588, 0.3845139649531109, 0.6542419270188443, 84.00579164825793, 0.4688584217604211, 0.5224116547887907, 80.00502744076724, 0.6470490152673118, 0.3329992257620985, 76.00226000848352, 0.8717570700210863, 0.1338982670923497, 886.3589767870008, 910.0094085548626, 922.5265535481626, 926.4699900724158, 935.5617743174594, 952.8311207024169, 975.7289815356642]|303.6771850585937500|      0.06250000|[1796, 256, 3, 35]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[119.99937391505972, -0.0124510615943969, 0.8464451708078436, 110.00316923964382, 0.087672203082546, 0.7934657308349439, 100.0083482608367, 0.2357996579135117, 0.7032931056491295, 87.99751779583217, 0.3740919865909959, 0.7235977468508454, 86.00209804279588, 0.3845139649531109, 0.6542419270188443, 84.00579164825793, 0.4688584217604211, 0.5224116547887907, 80.00502744076724, 0.6470490152673118, 0.3329992257620985, 76.00226000848352, 0.8717570700210863, 0.1338982670923497, 886.3589767870008, 910.0094085548626, 922.5265535481626, 926.4699900724158, 935.5617743174594, 952.8311207024169, 975.7289815356642]|303.6771850585937500|      0.03125000|[1908, 272, 3, 37]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[119.99937391505972, -0.0124510615943969, 0.8464451708078436, 110.00316923964382, 0.087672203082546, 0.7934657308349439, 100.0083482608367, 0.2357996579135117, 0.7032931056491295, 87.99751779583217, 0.3740919865909959, 0.7235977468508454, 86.00209804279588, 0.3845139649531109, 0.6542419270188443, 84.00579164825793, 0.4688584217604211, 0.5224116547887907, 80.00502744076724, 0.6470490152673118, 0.3329992257620985, 76.00226000848352, 0.8717570700210863, 0.1338982670923497, 886.3589767870008, 910.0094085548626, 922.5265535481626, 926.4699900724158, 935.5617743174594, 952.8311207024169, 975.7289815356642]|303.6771850585937500|      0.01562500|[2020, 288, 3, 39]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[119.9993183469627, -0.0250474064201373, 0.8419190387356136, 110.00342191210802, 0.0903758471856997, 0.7953543854691083, 100.00798752116859, 0.2307178278148082, 0.7005927713504132, 87.99730393122594, 0.3765014342165558, 0.724755332376733, 86.00184687951011, 0.3876296484700727, 0.6551655482148511, 84.00623499210437, 0.4690582562709781, 0.5227829122079551, 80.00471693094875, 0.6460935447899827, 0.3322226026194786, 76.00210338450096, 0.8722384164323242, 0.133927720853967, 886.3588470437554, 910.0088301477675, 922.5270865351173, 926.4699349957948, 935.5616146011855, 952.8308648961696, 975.728891458789]|220.9450188469305090|      0.03125000|[2132, 304, 4, 42]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      20|[119.9993183469627, -0.0250474064201373, 0.8419190387356136, 110.00342191210802, 0.0903758471856997, 0.7953543854691083, 100.00798752116859, 0.2307178278148082, 0.7005927713504132, 87.99730393122594, 0.3765014342165558, 0.724755332376733, 86.00184687951011, 0.3876296484700727, 0.6551655482148511, 84.00623499210437, 0.4690582562709781, 0.5227829122079551, 80.00471693094875, 0.6460935447899827, 0.3322226026194786, 76.00210338450096, 0.8722384164323242, 0.133927720853967, 886.3588470437554, 910.0088301477675, 922.5270865351173, 926.4699349957948, 935.5616146011855, 952.8308648961696, 975.728891458789]|220.9450188469305090|      0.01562500|[2245, 320, 4, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[120.00041117099424, -0.0245354033631631, 0.8408160527964703, 110.00297483638668, 0.0793214986453977, 0.791379235520449, 100.007461108532, 0.2257568958500629, 0.7005771682288848, 87.99723825305048, 0.3825067303785025, 0.7255231509300324, 86.00176432305786, 0.3922432557263539, 0.6567746740097362, 84.00554789613494, 0.4703769766088707, 0.5224736434285161, 80.00447860281186, 0.643321927300165, 0.3302955421421397, 76.0032507325769, 0.8725938188180337, 0.1343292850958022, 886.3590419611008, 910.0092603064377, 922.5274788733865, 926.4703781802714, 935.56223387989, 952.8308592926046, 975.7276584429803]|170.1574707031250000|      0.03125000|[2357, 336, 4, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[119.99314403362008, -0.0371324305518023, 0.8279472301766714, 110.00367978125489, 0.0757846710887197, 0.7922579726058826, 100.00680833556694, 0.2195215044012606, 0.6943348832613011, 87.99418406419178, 0.3887885882175121, 0.7291426120660496, 85.99848808498254, 0.4027985664700428, 0.6587196986231239, 84.00387492049325, 0.4780913612765451, 0.5213003783392959, 80.0022557793065, 0.6377885811552085, 0.3337391248410526, 76.00794624338407, 0.8700342202173431, 0.1294289141843538, 886.3515952642258, 910.0076540483598, 922.5277578221, 926.4636789181961, 935.5581902968935, 952.8299927802288, 975.7336398485675]|150.3090820312500000|      0.06250000|[2469, 352, 4, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      23|[119.99314403362008, -0.0371324305518023, 0.8279472301766714, 110.00367978125489, 0.0757846710887197, 0.7922579726058826, 100.00680833556694, 0.2195215044012606, 0.6943348832613011, 87.99418406419178, 0.3887885882175121, 0.7291426120660496, 85.99848808498254, 0.4027985664700428, 0.6587196986231239, 84.00387492049325, 0.4780913612765451, 0.5213003783392959, 80.0022557793065, 0.6377885811552085, 0.3337391248410526, 76.00794624338407, 0.8700342202173431, 0.1294289141843538, 886.3515952642258, 910.0076540483598, 922.5277578221, 926.4636789181961, 935.5581902968935, 952.8299927802288, 975.7336398485675]|150.3090820312500000|      0.03125000|[2581, 368, 4, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[119.99314403362008, -0.0371324305518023, 0.8279472301766714, 110.00367978125489, 0.0757846710887197, 0.7922579726058826, 100.00680833556694, 0.2195215044012606, 0.6943348832613011, 87.99418406419178, 0.3887885882175121, 0.7291426120660496, 85.99848808498254, 0.4027985664700428, 0.6587196986231239, 84.00387492049325, 0.4780913612765451, 0.5213003783392959, 80.0022557793065, 0.6377885811552085, 0.3337391248410526, 76.00794624338407, 0.8700342202173431, 0.1294289141843538, 886.3515952642258, 910.0076540483598, 922.5277578221, 926.4636789181961, 935.5581902968935, 952.8299927802288, 975.7336398485675]|150.3090820312500000|      0.01562500|[2693, 384, 4, 52]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      25|[119.99333618514848, -0.0265160503916545, 0.8314780800256681, 110.00394180095064, 0.0664479546796681, 0.7890103016342648, 100.00641394495818, 0.2204049441133589, 0.696111723688737, 87.99385600678323, 0.3886862953985937, 0.7292463867783852, 85.99879162955321, 0.4063543191680184, 0.6593389266480473, 84.00393265769003, 0.4787662349332005, 0.52141086810936, 80.00148051574108, 0.6369303870167716, 0.3334290611978128, 76.00831670162584, 0.87003303550232, 0.1292166767613111, 886.3517684172613, 910.006929703935, 922.5272159378376, 926.4636363573168, 935.5583926580705, 952.830857385888, 975.7333706972851]|117.2895246003811138|      0.03125000|[2805, 400, 5, 55]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      26|[119.99333618514848, -0.0265160503916545, 0.8314780800256681, 110.00394180095064, 0.0664479546796681, 0.7890103016342648, 100.00641394495818, 0.2204049441133589, 0.696111723688737, 87.99385600678323, 0.3886862953985937, 0.7292463867783852, 85.99879162955321, 0.4063543191680184, 0.6593389266480473, 84.00393265769003, 0.4787662349332005, 0.52141086810936, 80.00148051574108, 0.6369303870167716, 0.3334290611978128, 76.00831670162584, 0.87003303550232, 0.1292166767613111, 886.3517684172613, 910.006929703935, 922.5272159378376, 926.4636363573168, 935.5583926580705, 952.830857385888, 975.7333706972851]|117.2895246003811138|      0.01562500|[2918, 416, 5, 57]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      27|[119.99333618514848, -0.0265160503916545, 0.8314780800256681, 110.00394180095064, 0.0664479546796681, 0.7890103016342648, 100.00641394495818, 0.2204049441133589, 0.696111723688737, 87.99385600678323, 0.3886862953985937, 0.7292463867783852, 85.99879162955321, 0.4063543191680184, 0.6593389266480473, 84.00393265769003, 0.4787662349332005, 0.52141086810936, 80.00148051574108, 0.6369303870167716, 0.3334290611978128, 76.00831670162584, 0.87003303550232, 0.1292166767613111, 886.3517684172613, 910.006929703935, 922.5272159378376, 926.4636363573168, 935.5583926580705, 952.830857385888, 975.7333706972851]|117.2895246003811138|      0.00781250|[3030, 432, 5, 59]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[119.99322583270833, -0.0315834756795366, 0.8293804607174247, 110.00384878220062, 0.0696113368040778, 0.7906965704596545, 100.00633206689012, 0.2171967320346919, 0.6946629117809501, 87.9937379635781, 0.3896843359466842, 0.7297622953799393, 85.99880249326242, 0.4080367129351962, 0.6599298829465104, 84.00400200888308, 0.4790830796760256, 0.521522024981091, 80.0014246122321, 0.6361442631373005, 0.3329968059771404, 76.00812815280983, 0.8702240820777878, 0.129425924492822, 886.351508449696, 910.007054356875, 922.5273236138315, 926.463418393633, 935.5585772924877, 952.8309623869508, 975.7334151956362]|101.2786788940429688|      0.01562500|[3142, 448, 5, 61]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[119.99322583270833, -0.0315834756795366, 0.8293804607174247, 110.00384878220062, 0.0696113368040778, 0.7906965704596545, 100.00633206689012, 0.2171967320346919, 0.6946629117809501, 87.9937379635781, 0.3896843359466842, 0.7297622953799393, 85.99880249326242, 0.4080367129351962, 0.6599298829465104, 84.00400200888308, 0.4790830796760256, 0.521522024981091, 80.0014246122321, 0.6361442631373005, 0.3329968059771404, 76.00812815280983, 0.8702240820777878, 0.129425924492822, 886.351508449696, 910.007054356875, 922.5273236138315, 926.463418393633, 935.5585772924877, 952.8309623869508, 975.7334151956362]|101.2786788940429688|      0.00781250|[3254, 464, 6, 64]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[119.99315010904591, -0.0285992877849773, 0.8297193759226779, 110.00368351771927, 0.0648171534597464, 0.7889152325962164, 100.00600215490259, 0.2161534113784529, 0.6945024031343899, 87.99376698664207, 0.3910166970622826, 0.72991424850686, 85.99929334975921, 0.4120535220926158, 0.6611490887197565, 84.00396597142782, 0.480511328836781, 0.5220925627574032, 80.00121134457069, 0.6346906796154672, 0.3325122495018523, 76.00814173805992, 0.8700108454149662, 0.1295036175812428, 886.3513910706345, 910.0068554306906, 922.527439866602, 926.4635397826243, 935.558566738675, 952.8307468648674, 975.7333959994772]| 95.6601867675781250|      0.01562500|[3367, 480, 6, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[119.99315010904591, -0.0285992877849773, 0.8297193759226779, 110.00368351771927, 0.0648171534597464, 0.7889152325962164, 100.00600215490259, 0.2161534113784529, 0.6945024031343899, 87.99376698664207, 0.3910166970622826, 0.72991424850686, 85.99929334975921, 0.4120535220926158, 0.6611490887197565, 84.00396597142782, 0.480511328836781, 0.5220925627574032, 80.00121134457069, 0.6346906796154672, 0.3325122495018523, 76.00814173805992, 0.8700108454149662, 0.1295036175812428, 886.3513910706345, 910.0068554306906, 922.527439866602, 926.4635397826243, 935.558566738675, 952.8307468648674, 975.7333959994772]| 95.6601867675781250|      0.00781250|[3479, 496, 6, 68]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      32|[119.99352373863911, -0.0335476983059735, 0.827274050303268, 110.00368479630924, 0.0677357852705943, 0.7906694035055494, 100.00615094358322, 0.2134534603388967, 0.6931941872914371, 87.99383810809324, 0.3920678154700215, 0.730375066365113, 85.99959680760247, 0.414366062325162, 0.6619190882811116, 84.00368891256173, 0.4816560234200956, 0.5225511810200115, 80.00100869168625, 0.634063827611995, 0.3323090100413958, 76.00821149509645, 0.870293769347537, 0.1294369681833472, 886.351335715076, 910.0070846345992, 922.5271336897775, 926.4638486643105, 935.5587608729912, 952.8308503931465, 975.7333982751396]| 92.2481765747070312|      0.01562500|[3591, 512, 6, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[119.99352373863911, -0.0335476983059735, 0.827274050303268, 110.00368479630924, 0.0677357852705943, 0.7906694035055494, 100.00615094358322, 0.2134534603388967, 0.6931941872914371, 87.99383810809324, 0.3920678154700215, 0.730375066365113, 85.99959680760247, 0.414366062325162, 0.6619190882811116, 84.00368891256173, 0.4816560234200956, 0.5225511810200115, 80.00100869168625, 0.634063827611995, 0.3323090100413958, 76.00821149509645, 0.870293769347537, 0.1294369681833472, 886.351335715076, 910.0070846345992, 922.5271336897775, 926.4638486643105, 935.5587608729912, 952.8308503931465, 975.7333982751396]| 92.2481765747070312|      0.00781250|[3703, 528, 6, 72]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[119.99125917721206, -0.0329180253361008, 0.8286185660919971, 110.00335398105265, 0.0650184681471668, 0.7892635257589737, 100.00752560131495, 0.2125049755420346, 0.6961550415004933, 87.99224850937158, 0.3894400170180435, 0.7296482934615836, 85.99992139113776, 0.4171555934239005, 0.6631005277633244, 84.00230902870227, 0.4814612255739807, 0.5226626708088522, 80.00175379951582, 0.6318907988108874, 0.3320162219319023, 76.00965187076089, 0.8700588212138682, 0.1280135192365136, 886.3515091565349, 910.0069713254624, 922.5267597796344, 926.464836900619, 935.5588769979538, 952.8314417450625, 975.7327364738761]| 84.9851837158203125|      0.01562500|[3815, 544, 6, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[119.99125917721206, -0.0329180253361008, 0.8286185660919971, 110.00335398105265, 0.0650184681471668, 0.7892635257589737, 100.00752560131495, 0.2125049755420346, 0.6961550415004933, 87.99224850937158, 0.3894400170180435, 0.7296482934615836, 85.99992139113776, 0.4171555934239005, 0.6631005277633244, 84.00230902870227, 0.4814612255739807, 0.5226626708088522, 80.00175379951582, 0.6318907988108874, 0.3320162219319023, 76.00965187076089, 0.8700588212138682, 0.1280135192365136, 886.3515091565349, 910.0069713254624, 922.5267597796344, 926.464836900619, 935.5588769979538, 952.8314417450625, 975.7327364738761]| 84.9851837158203125|      0.00781250|[3927, 560, 6, 76]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      36|[119.99125917721206, -0.0329180253361008, 0.8286185660919971, 110.00335398105265, 0.0650184681471668, 0.7892635257589737, 100.00752560131495, 0.2125049755420346, 0.6961550415004933, 87.99224850937158, 0.3894400170180435, 0.7296482934615836, 85.99992139113776, 0.4171555934239005, 0.6631005277633244, 84.00230902870227, 0.4814612255739807, 0.5226626708088522, 80.00175379951582, 0.6318907988108874, 0.3320162219319023, 76.00965187076089, 0.8700588212138682, 0.1280135192365136, 886.3515091565349, 910.0069713254624, 922.5267597796344, 926.464836900619, 935.5588769979538, 952.8314417450625, 975.7327364738761]| 84.9851837158203125|      0.00390625|[4039, 576, 6, 78]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
