k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
      12|[-0.0011231981590441, 0.0568716973042519, -0.0104637228582961, -0.0272449986988864, -0.0185176693756064, 0.0205925393831867, 0.0076305726219936, -0.0108151888832429, -0.0203236026384752, 0.0159691895878393, 0.0135286813781111, -0.0109401326618709, -0.0249490880713515, -0.0077137083518328, 0.0205820753501314, -0.0059922976391747, 0.0010804028017361, -0.0028262392751005, 0.0016892832305159, -0.0332852535997936, -0.0150100651953172, -0.0304896728932761, 0.0103073979887741, -0.0378812805639388, 0.0065507344146986, -0.0139933941157448, -0.0055340830518248, -0.0446953661895411, 0.0161830318198917, -0.0148000396253872, 0.1114782537862156, 0.0029357657866275, -0.0748076006409269, -0.005764579206633, 0.1021730181332663, 0.0305815562759596, -0.0265561865760782, -0.0144777071731235, -0.0338389237805021, 0.1175470072823983, 0.0220787171426412, -0.0636867235175846, 0.0138872142665747, 0.1140007921619789, 0.0164959977918093, 0.0195593326807117, -0.0309863454228671, -0.0078800286223332, 0.1300607432831887, 0.0195174589759784, -0.0620685738408391, -0.0017663950802125, 0.1116982260374936, 0.0158033896703905, 0.0122869478895141, 0.0007311208576911, -0.0025546337448083]|2915.8345371166997211|      0.01562500|[1356, 192, 12, 36]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      13|[-0.0068969905527608, 0.0595954184313989, -0.0042786594937542, -0.0221574953353078, -0.0108662323175346, 0.0213389106685741, 0.004790673131877, -0.0096891927929892, -0.0171848454717409, 0.0185603967695674, 0.0167902483606337, -0.0110094810910634, -0.0243589659593428, -0.006805081546656, 0.0205710982713748, -0.0066647619162555, 0.0011255738049447, -0.0025425085570268, 0.0010412767816511, -0.0336999925898534, -0.0151405190443753, -0.0296173198604253, 0.0137656847553455, -0.0372001859274249, 0.0051109506767662, -0.0138621139186983, -0.0047367614343456, -0.0436492455888921, 0.0164004602743278, -0.0151545965566484, 0.1104218491182923, 0.0033294958237035, -0.0741459852802855, -0.007065106383556, 0.1008292797132802, 0.0302077162168964, -0.0267831310348349, -0.0147418455676107, -0.0344307152797283, 0.1178429773827444, 0.0227970548424265, -0.0640475637411936, 0.0130285552517625, 0.1137477241013986, 0.0159112458548185, 0.0187418095803585, -0.0314099649385856, -0.008170305366464, 0.1323901818009499, 0.0215746932279077, -0.06213302193333, -0.0021488688595033, 0.1140252743597448, 0.0160109773634326, 0.0125848636011825, 0.000818985234468, -0.0022097108722907]|974.3132886185630923|      0.03125000|[1469, 208, 13, 39]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      14|[-0.0068969905527608, 0.0595954184313989, -0.0042786594937542, -0.0221574953353078, -0.0108662323175346, 0.0213389106685741, 0.004790673131877, -0.0096891927929892, -0.0171848454717409, 0.0185603967695674, 0.0167902483606337, -0.0110094810910634, -0.0243589659593428, -0.006805081546656, 0.0205710982713748, -0.0066647619162555, 0.0011255738049447, -0.0025425085570268, 0.0010412767816511, -0.0336999925898534, -0.0151405190443753, -0.0296173198604253, 0.0137656847553455, -0.0372001859274249, 0.0051109506767662, -0.0138621139186983, -0.0047367614343456, -0.0436492455888921, 0.0164004602743278, -0.0151545965566484, 0.1104218491182923, 0.0033294958237035, -0.0741459852802855, -0.007065106383556, 0.1008292797132802, 0.0302077162168964, -0.0267831310348349, -0.0147418455676107, -0.0344307152797283, 0.1178429773827444, 0.0227970548424265, -0.0640475637411936, 0.0130285552517625, 0.1137477241013986, 0.0159112458548185, 0.0187418095803585, -0.0314099649385856, -0.008170305366464, 0.1323901818009499, 0.0215746932279077, -0.06213302193333, -0.0021488688595033, 0.1140252743597448, 0.0160109773634326, 0.0125848636011825, 0.000818985234468, -0.0022097108722907]|974.3132886185630923|      0.01562500|[1582, 224, 14, 42]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      15|[-0.0069802139968386, 0.0590540219024257, -0.0056392868861803, -0.0244193958029717, -0.0131012254227506, 0.021558849787046, 0.0046178849046783, -0.0111509882116769, -0.0188842407278026, 0.0176476659096447, 0.0142382421984384, -0.0100532433681716, -0.0236160459333502, -0.0066748951329579, 0.0209195467233664, -0.0069610667109338, 0.0001765197003791, -0.0030721849712881, 0.0018059473454606, -0.0344661613796029, -0.0146605312580659, -0.0302452107028191, 0.0183794295166174, -0.0338880998241988, 0.00280660178561, -0.0132510711569313, -0.0035393570751746, -0.0422751793034583, 0.0169348696289968, -0.0154750520048372, 0.1073639177937219, 0.0023369109196307, -0.0729194525287279, -0.0086995262290455, 0.0976833922122022, 0.0289290906672478, -0.0282498812045446, -0.0161520983803905, -0.0340105009484345, 0.1182487193385082, 0.0217890876954675, -0.0648629496489276, 0.0136094126857515, 0.114521693609615, 0.0152774396656888, 0.0193777044084093, -0.0311627437760724, -0.008456630221099, 0.1399785963956762, 0.0224419478757498, -0.0653251165044958, -0.0007357737117121, 0.1213138216043426, 0.0182221951652173, 0.0146501006135564, 0.0023558684287794, -0.0002461456250004]|384.3614398719191172|      0.03125000|[1695, 240, 15, 45]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      16|[-0.0069802139968386, 0.0590540219024257, -0.0056392868861803, -0.0244193958029717, -0.0131012254227506, 0.021558849787046, 0.0046178849046783, -0.0111509882116769, -0.0188842407278026, 0.0176476659096447, 0.0142382421984384, -0.0100532433681716, -0.0236160459333502, -0.0066748951329579, 0.0209195467233664, -0.0069610667109338, 0.0001765197003791, -0.0030721849712881, 0.0018059473454606, -0.0344661613796029, -0.0146605312580659, -0.0302452107028191, 0.0183794295166174, -0.0338880998241988, 0.00280660178561, -0.0132510711569313, -0.0035393570751746, -0.0422751793034583, 0.0169348696289968, -0.0154750520048372, 0.1073639177937219, 0.0023369109196307, -0.0729194525287279, -0.0086995262290455, 0.0976833922122022, 0.0289290906672478, -0.0282498812045446, -0.0161520983803905, -0.0340105009484345, 0.1182487193385082, 0.0217890876954675, -0.0648629496489276, 0.0136094126857515, 0.114521693609615, 0.0152774396656888, 0.0193777044084093, -0.0311627437760724, -0.008456630221099, 0.1399785963956762, 0.0224419478757498, -0.0653251165044958, -0.0007357737117121, 0.1213138216043426, 0.0182221951652173, 0.0146501006135564, 0.0023558684287794, -0.0002461456250004]|384.3614398719191172|      0.01562500|[1808, 256, 16, 48]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      17|[-0.0069802139968386, 0.0590540219024257, -0.0056392868861803, -0.0244193958029717, -0.0131012254227506, 0.021558849787046, 0.0046178849046783, -0.0111509882116769, -0.0188842407278026, 0.0176476659096447, 0.0142382421984384, -0.0100532433681716, -0.0236160459333502, -0.0066748951329579, 0.0209195467233664, -0.0069610667109338, 0.0001765197003791, -0.0030721849712881, 0.0018059473454606, -0.0344661613796029, -0.0146605312580659, -0.0302452107028191, 0.0183794295166174, -0.0338880998241988, 0.00280660178561, -0.0132510711569313, -0.0035393570751746, -0.0422751793034583, 0.0169348696289968, -0.0154750520048372, 0.1073639177937219, 0.0023369109196307, -0.0729194525287279, -0.0086995262290455, 0.0976833922122022, 0.0289290906672478, -0.0282498812045446, -0.0161520983803905, -0.0340105009484345, 0.1182487193385082, 0.0217890876954675, -0.0648629496489276, 0.0136094126857515, 0.114521693609615, 0.0152774396656888, 0.0193777044084093, -0.0311627437760724, -0.008456630221099, 0.1399785963956762, 0.0224419478757498, -0.0653251165044958, -0.0007357737117121, 0.1213138216043426, 0.0182221951652173, 0.0146501006135564, 0.0023558684287794, -0.0002461456250004]|384.3614398719191172|      0.00781250|[1921, 272, 17, 51]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      18|[-0.0078951266319506, 0.0603577537729471, -0.0043079092135962, -0.0221920660618778, -0.0091640049591845, 0.022192424045161, 0.0024267171382363, -0.0104858485392191, -0.0169304093660433, 0.0189806658495515, 0.0158435067697733, -0.010057584452243, -0.0239316781675101, -0.00627729719643, 0.0211006998388866, -0.0068383607017718, 0.000302749113836, -0.0030123255205579, 0.0025451395749431, -0.0340714351096646, -0.0146995446707503, -0.0309969010233064, 0.0180460074001448, -0.0334251154167681, 0.0026476484546764, -0.0133423836427843, -0.003929451667939, -0.0428280780240395, 0.0169899595228361, -0.0156170713515146, 0.1064190758056969, 0.0013223454582609, -0.072843220290213, -0.008512986979961, 0.0969839003105416, 0.0286631602984708, -0.0281376820234977, -0.0159375405885716, -0.0338970302246808, 0.1181811546330607, 0.02237838411299, -0.0652934326564738, 0.0131829424220046, 0.1146910679562716, 0.0151493196507722, 0.0193742343811353, -0.0309889839524292, -0.0081149971445535, 0.1425780026438213, 0.0227054049687623, -0.0660162775784656, -0.0002874740095189, 0.1239813894279022, 0.0190798627646198, 0.015169116439812, 0.0032519705957392, 3.42582614928e-05]|228.0655688281620996|      0.01562500|[2034, 288, 18, 54]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      19|[-0.0078951266319506, 0.0603577537729471, -0.0043079092135962, -0.0221920660618778, -0.0091640049591845, 0.022192424045161, 0.0024267171382363, -0.0104858485392191, -0.0169304093660433, 0.0189806658495515, 0.0158435067697733, -0.010057584452243, -0.0239316781675101, -0.00627729719643, 0.0211006998388866, -0.0068383607017718, 0.000302749113836, -0.0030123255205579, 0.0025451395749431, -0.0340714351096646, -0.0146995446707503, -0.0309969010233064, 0.0180460074001448, -0.0334251154167681, 0.0026476484546764, -0.0133423836427843, -0.003929451667939, -0.0428280780240395, 0.0169899595228361, -0.0156170713515146, 0.1064190758056969, 0.0013223454582609, -0.072843220290213, -0.008512986979961, 0.0969839003105416, 0.0286631602984708, -0.0281376820234977, -0.0159375405885716, -0.0338970302246808, 0.1181811546330607, 0.02237838411299, -0.0652934326564738, 0.0131829424220046, 0.1146910679562716, 0.0151493196507722, 0.0193742343811353, -0.0309889839524292, -0.0081149971445535, 0.1425780026438213, 0.0227054049687623, -0.0660162775784656, -0.0002874740095189, 0.1239813894279022, 0.0190798627646198, 0.015169116439812, 0.0032519705957392, 3.42582614928e-05]|228.0655688281620996|      0.00781250|[2147, 304, 19, 57]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      20|[-0.0078951266319506, 0.0603577537729471, -0.0043079092135962, -0.0221920660618778, -0.0091640049591845, 0.022192424045161, 0.0024267171382363, -0.0104858485392191, -0.0169304093660433, 0.0189806658495515, 0.0158435067697733, -0.010057584452243, -0.0239316781675101, -0.00627729719643, 0.0211006998388866, -0.0068383607017718, 0.000302749113836, -0.0030123255205579, 0.0025451395749431, -0.0340714351096646, -0.0146995446707503, -0.0309969010233064, 0.0180460074001448, -0.0334251154167681, 0.0026476484546764, -0.0133423836427843, -0.003929451667939, -0.0428280780240395, 0.0169899595228361, -0.0156170713515146, 0.1064190758056969, 0.0013223454582609, -0.072843220290213, -0.008512986979961, 0.0969839003105416, 0.0286631602984708, -0.0281376820234977, -0.0159375405885716, -0.0338970302246808, 0.1181811546330607, 0.02237838411299, -0.0652934326564738, 0.0131829424220046, 0.1146910679562716, 0.0151493196507722, 0.0193742343811353, -0.0309889839524292, -0.0081149971445535, 0.1425780026438213, 0.0227054049687623, -0.0660162775784656, -0.0002874740095189, 0.1239813894279022, 0.0190798627646198, 0.015169116439812, 0.0032519705957392, 3.42582614928e-05]|228.0655688281620996|      0.00390625|[2260, 320, 20, 60]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      21|[-0.0071043615990692, 0.060070460513533, -0.0056409253435209, -0.0237441761758052, -0.010560429316796, 0.0222439041934954, 0.0029059219315922, -0.010979219458695, -0.017853343440832, 0.018577839603957, 0.0148488249180284, -0.0100562989918142, -0.0238617326531806, -0.0064172501883653, 0.0210332725772354, -0.0066465034788659, 0.00041365410142, -0.0032475161889657, 0.0023863646356338, -0.0337727741541033, -0.0148199904663652, -0.0312221660625903, 0.0178323883234324, -0.0333265283953257, 0.0027614032093708, -0.0135256896466767, -0.0042822444524821, -0.0427867373588831, 0.01679210141943, -0.0160794800155288, 0.105984317295599, 0.0007583450877833, -0.0728199229326363, -0.0082666723583451, 0.0965616945787283, 0.0284818594344045, -0.0286453082307851, -0.0159908577869327, -0.0340212451962914, 0.1182796187272688, 0.0223776532071324, -0.065224110147845, 0.013260016317931, 0.1143724541011088, 0.0148037605401302, 0.0192832827461208, -0.030681620773071, -0.0079803963096207, 0.1440929789239878, 0.0224408639245678, -0.0663033157211373, 0.0001262111168556, 0.1248503678455158, 0.0193829754706189, 0.0154757777683671, 0.0036427432781372, 0.0001419719345563]|122.8153979935904516|      0.00781250|[2373, 336, 21, 63]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
