k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.08793845121981, 0.1228521945203394, 0.4330577340308842, 0.8090272958035316, 100.09113906418257, 0.0883434522939718, 0.1782093690904869, 0.8502494520340633, 100.02323847529341, 0.0596348405589026, 0.3016702924344699, 0.6199852897530361, 100.08891919729571, 0.0202891067434682, 0.375779294515098, 0.6751921186669079, 99.97425132760124, 0.0594596120070724, 0.5180268837934101, 0.3445137247582428, 99.95003521614855, 0.6499263333927565, 0.6201205615646488, -0.0351585543140065, 299.9637758566678, 300.0613524216734, 299.971905019746, 299.9409463570391, 300.00417937319406]|159.5357971191406250|      0.12500000|[436, 29, 0, 29]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[100.08793845121981, 0.1228521945203394, 0.4330577340308842, 0.8090272958035316, 100.09113906418257, 0.0883434522939718, 0.1782093690904869, 0.8502494520340633, 100.02323847529341, 0.0596348405589026, 0.3016702924344699, 0.6199852897530361, 100.08891919729571, 0.0202891067434682, 0.375779294515098, 0.6751921186669079, 99.97425132760124, 0.0594596120070724, 0.5180268837934101, 0.3445137247582428, 99.95003521614855, 0.6499263333927565, 0.6201205615646488, -0.0351585543140065, 299.9637758566678, 300.0613524216734, 299.971905019746, 299.9409463570391, 300.00417937319406]|159.5357971191406250|      0.06250000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[100.0798999150161, 0.1458842353786218, 0.4378385936729302, 0.8066359154458506, 100.0940089659946, 0.1077058518687629, 0.1878378149790288, 0.8459136974932544, 100.01162188261426, 0.0900609297457593, 0.3017534227999518, 0.6211262056372587, 100.09881705710004, -0.0015402873842199, 0.3713554064125538, 0.6618720977202268, 99.96486718845422, 0.0620405874243556, 0.5166150532197413, 0.3575206235231, 99.94895000144878, 0.6471430808095505, 0.6222717219753546, -0.0416103039710099, 299.9781037848243, 300.05774929874985, 299.97454496862576, 299.9234690362392, 300.0143125634344]|137.2654266357421875|      0.12500000|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[100.0798999150161, 0.1458842353786218, 0.4378385936729302, 0.8066359154458506, 100.0940089659946, 0.1077058518687629, 0.1878378149790288, 0.8459136974932544, 100.01162188261426, 0.0900609297457593, 0.3017534227999518, 0.6211262056372587, 100.09881705710004, -0.0015402873842199, 0.3713554064125538, 0.6618720977202268, 99.96486718845422, 0.0620405874243556, 0.5166150532197413, 0.3575206235231, 99.94895000144878, 0.6471430808095505, 0.6222717219753546, -0.0416103039710099, 299.9781037848243, 300.05774929874985, 299.97454496862576, 299.9234690362392, 300.0143125634344]|137.2654266357421875|      0.06250000|[556, 37, 1, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[100.07828028182483, 0.1542588123838716, 0.4389241722506938, 0.7842551797176084, 100.07601486146966, 0.1175628185925146, 0.2102599077786236, 0.857469956036518, 100.00682851440722, 0.080326360762054, 0.3130685384120556, 0.6367750407011669, 100.1008894831382, -0.0020899474933462, 0.3689563428483917, 0.6737845555462368, 99.9615313475012, 0.0554981377778804, 0.5059944436881189, 0.3420415760718399, 99.9440710496785, 0.6643144385124465, 0.6398034936741458, -0.0385274861532065, 299.992823504807, 300.0676777255037, 299.9742017778178, 299.93414859109697, 300.0269611387289]|126.7298583984375000|      0.12500000|[587, 39, 1, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[100.07828028182483, 0.1542588123838716, 0.4389241722506938, 0.7842551797176084, 100.07601486146966, 0.1175628185925146, 0.2102599077786236, 0.857469956036518, 100.00682851440722, 0.080326360762054, 0.3130685384120556, 0.6367750407011669, 100.1008894831382, -0.0020899474933462, 0.3689563428483917, 0.6737845555462368, 99.9615313475012, 0.0554981377778804, 0.5059944436881189, 0.3420415760718399, 99.9440710496785, 0.6643144385124465, 0.6398034936741458, -0.0385274861532065, 299.992823504807, 300.0676777255037, 299.9742017778178, 299.93414859109697, 300.0269611387289]|126.7298583984375000|      0.06250000|[632, 42, 1, 43]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[100.07828028182483, 0.1542588123838716, 0.4389241722506938, 0.7842551797176084, 100.07601486146966, 0.1175628185925146, 0.2102599077786236, 0.857469956036518, 100.00682851440722, 0.080326360762054, 0.3130685384120556, 0.6367750407011669, 100.1008894831382, -0.0020899474933462, 0.3689563428483917, 0.6737845555462368, 99.9615313475012, 0.0554981377778804, 0.5059944436881189, 0.3420415760718399, 99.9440710496785, 0.6643144385124465, 0.6398034936741458, -0.0385274861532065, 299.992823504807, 300.0676777255037, 299.9742017778178, 299.93414859109697, 300.0269611387289]|126.7298583984375000|      0.03125000|[677, 45, 1, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[100.07313782276758, 0.1641855879583601, 0.4480021046560964, 0.7841703689227001, 100.06160093293857, 0.1298178105579536, 0.2173238892668392, 0.8596872622824794, 100.00390246335554, 0.083132402772447, 0.3185006869477273, 0.6436125276118849, 100.0972106897996, -0.0003850518137271, 0.3664981140241356, 0.6753084609353676, 99.96468646116718, 0.0545575044802206, 0.5030580135942271, 0.336080085413327, 99.94078494857045, 0.6665875361094337, 0.6435923658065025, -0.0342763544386901, 299.9986848674479, 300.0720682045794, 299.9663913431147, 299.92963945094505, 300.027693274875]|117.4532699584960938|      0.06250000|[707, 47, 1, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[100.07313782276758, 0.1641855879583601, 0.4480021046560964, 0.7841703689227001, 100.06160093293857, 0.1298178105579536, 0.2173238892668392, 0.8596872622824794, 100.00390246335554, 0.083132402772447, 0.3185006869477273, 0.6436125276118849, 100.0972106897996, -0.0003850518137271, 0.3664981140241356, 0.6753084609353676, 99.96468646116718, 0.0545575044802206, 0.5030580135942271, 0.336080085413327, 99.94078494857045, 0.6665875361094337, 0.6435923658065025, -0.0342763544386901, 299.9986848674479, 300.0720682045794, 299.9663913431147, 299.92963945094505, 300.027693274875]|117.4532699584960938|      0.03125000|[752, 50, 1, 51]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[100.06593814316454, 0.1737140585363275, 0.4540363874517609, 0.7804958006299664, 100.05373227823232, 0.1292373636425796, 0.2344797702565606, 0.8560025018292543, 100.00954403697916, 0.082073979946893, 0.3201028033269658, 0.6427202292139703, 100.10155420649593, 0.0115662028291081, 0.3697370615024436, 0.6752391154413083, 99.95959133186913, 0.0519073873647967, 0.5003369143471611, 0.3364182625736503, 99.93849845405568, 0.6620794472647514, 0.6475403882665581, -0.0398061256047771, 299.9950123194411, 300.06910863271213, 299.97069747118945, 299.92700000595664, 300.03443024152546]|113.6448516845703125|      0.06250000|[782, 52, 1, 53]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[100.06593814316454, 0.1737140585363275, 0.4540363874517609, 0.7804958006299664, 100.05373227823232, 0.1292373636425796, 0.2344797702565606, 0.8560025018292543, 100.00954403697916, 0.082073979946893, 0.3201028033269658, 0.6427202292139703, 100.10155420649593, 0.0115662028291081, 0.3697370615024436, 0.6752391154413083, 99.95959133186913, 0.0519073873647967, 0.5003369143471611, 0.3364182625736503, 99.93849845405568, 0.6620794472647514, 0.6475403882665581, -0.0398061256047771, 299.9950123194411, 300.06910863271213, 299.97069747118945, 299.92700000595664, 300.03443024152546]|113.6448516845703125|      0.03125000|[828, 55, 2, 57]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[100.06732362706964, 0.1858050694969382, 0.4617570286256737, 0.7812208581509058, 100.05106605263202, 0.1270340403595095, 0.2355339115061238, 0.8457160099057379, 99.99689869779577, 0.0892835185303318, 0.3203610102291701, 0.643062539347117, 100.09369101921565, 0.0022639208793329, 0.3653318631244042, 0.6743231290190116, 99.9623166854503, 0.0523181599965792, 0.503414596575249, 0.3360396931736603, 99.93672331624579, 0.6558314397952228, 0.6400503530757485, -0.046944958394594, 299.99460375164557, 300.0756079838627, 299.97837498778455, 299.9278792778816, 300.03483904303516]|109.9844233198557930|      0.06250000|[858, 57, 3, 60]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
      23|[100.06732362706964, 0.1858050694969382, 0.4617570286256737, 0.7812208581509058, 100.05106605263202, 0.1270340403595095, 0.2355339115061238, 0.8457160099057379, 99.99689869779577, 0.0892835185303318, 0.3203610102291701, 0.643062539347117, 100.09369101921565, 0.0022639208793329, 0.3653318631244042, 0.6743231290190116, 99.9623166854503, 0.0523181599965792, 0.503414596575249, 0.3360396931736603, 99.93672331624579, 0.6558314397952228, 0.6400503530757485, -0.046944958394594, 299.99460375164557, 300.0756079838627, 299.97837498778455, 299.9278792778816, 300.03483904303516]|109.9844233198557930|      0.03125000|[904, 60, 3, 63]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[100.07859584572486, 0.1977949132042165, 0.4608802693162683, 0.7822978190598818, 100.04976837013751, 0.1363400704578839, 0.2412379806930258, 0.8474012485801948, 99.99751367377856, 0.086274955076308, 0.3236532628515681, 0.6368702556141133, 100.09512390923625, -0.0019795149187284, 0.3666745815706126, 0.6792808676800292, 99.96308440706714, 0.0590075562540311, 0.5072990912747064, 0.3300951048837099, 99.94499746741148, 0.6584947146086542, 0.6350784681818283, -0.0461640543012548, 299.9791218430137, 300.07349331622805, 299.9835689915382, 299.92749809483985, 300.0375155953915]|104.0849533081054688|      0.06250000|[934, 62, 3, 65]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[100.07859584572486, 0.1977949132042165, 0.4608802693162683, 0.7822978190598818, 100.04976837013751, 0.1363400704578839, 0.2412379806930258, 0.8474012485801948, 99.99751367377856, 0.086274955076308, 0.3236532628515681, 0.6368702556141133, 100.09512390923625, -0.0019795149187284, 0.3666745815706126, 0.6792808676800292, 99.96308440706714, 0.0590075562540311, 0.5072990912747064, 0.3300951048837099, 99.94499746741148, 0.6584947146086542, 0.6350784681818283, -0.0461640543012548, 299.9791218430137, 300.07349331622805, 299.9835689915382, 299.92749809483985, 300.0375155953915]|104.0849533081054688|      0.03125000|[980, 65, 4, 69]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[100.08168194340341, 0.2010808816884752, 0.463874306946054, 0.7934182492998725, 100.04692480481324, 0.1467496681104021, 0.2498382697948865, 0.8549900435630011, 99.99499999554226, 0.0919257811641829, 0.3173574839042227, 0.6380206051403009, 100.09466702329772, 0.0036313630878537, 0.3746865676439197, 0.6707625421866076, 99.96673896564555, 0.063696634514456, 0.5038455647211967, 0.328085666000466, 99.9419156142199, 0.6520075267692795, 0.6450887867849678, -0.0481065880213522, 299.97650092345185, 300.0709577436364, 299.9921024850604, 299.93197482987455, 300.03365192155417]| 96.9324722290039062|      0.06250000|[1010, 67, 4, 71]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[100.08168194340341, 0.2010808816884752, 0.463874306946054, 0.7934182492998725, 100.04692480481324, 0.1467496681104021, 0.2498382697948865, 0.8549900435630011, 99.99499999554226, 0.0919257811641829, 0.3173574839042227, 0.6380206051403009, 100.09466702329772, 0.0036313630878537, 0.3746865676439197, 0.6707625421866076, 99.96673896564555, 0.063696634514456, 0.5038455647211967, 0.328085666000466, 99.9419156142199, 0.6520075267692795, 0.6450887867849678, -0.0481065880213522, 299.97650092345185, 300.0709577436364, 299.9921024850604, 299.93197482987455, 300.03365192155417]| 96.9324722290039062|      0.03125000|[1056, 70, 5, 75]                                                          |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[100.08482463061524, 0.2057119402368792, 0.4645117706735354, 0.8000444779037325, 100.05012078253532, 0.1550893210430993, 0.2610462581296364, 0.8436436892382049, 99.99416520433137, 0.0896908075354487, 0.3215911397698141, 0.6422588184862189, 100.09336539689353, 3.10624142952e-05, 0.3756094425166477, 0.6734826100807437, 99.96602528742733, 0.070565690710679, 0.5002627073787261, 0.3310463970167319, 99.94836764191004, 0.6620143496508365, 0.6415986740374822, -0.0466664358083674, 299.97534578854084, 300.071424212402, 300.0029999445801, 299.925923674718, 300.02269387084505]| 95.0017929077148438|      0.06250000|[1086, 72, 5, 77]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[100.08482463061524, 0.2057119402368792, 0.4645117706735354, 0.8000444779037325, 100.05012078253532, 0.1550893210430993, 0.2610462581296364, 0.8436436892382049, 99.99416520433137, 0.0896908075354487, 0.3215911397698141, 0.6422588184862189, 100.09336539689353, 3.10624142952e-05, 0.3756094425166477, 0.6734826100807437, 99.96602528742733, 0.070565690710679, 0.5002627073787261, 0.3310463970167319, 99.94836764191004, 0.6620143496508365, 0.6415986740374822, -0.0466664358083674, 299.97534578854084, 300.071424212402, 300.0029999445801, 299.925923674718, 300.02269387084505]| 95.0017929077148438|      0.03125000|[1131, 75, 5, 80]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[100.08435714643728, 0.1985166633600432, 0.4632131914320952, 0.8056436600972235, 100.05270076435136, 0.1591228501646933, 0.272035169567143, 0.8504016920816883, 99.99523613409406, 0.1034910513427145, 0.3290021309571368, 0.6383009559711502, 100.09579694823579, 0.0029276469209203, 0.3787697736430727, 0.6780787176230156, 99.96185249939515, 0.0757028796099128, 0.488097615851498, 0.3258828896115452, 99.94196107982954, 0.6618835153961036, 0.6384203350501855, -0.0505384557928062, 299.96997350092795, 300.0733923688993, 300.0081668372684, 299.9329974330686, 300.0234059931263]| 91.1012344360351562|      0.06250000|[1161, 77, 5, 82]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[100.08435714643728, 0.1985166633600432, 0.4632131914320952, 0.8056436600972235, 100.05270076435136, 0.1591228501646933, 0.272035169567143, 0.8504016920816883, 99.99523613409406, 0.1034910513427145, 0.3290021309571368, 0.6383009559711502, 100.09579694823579, 0.0029276469209203, 0.3787697736430727, 0.6780787176230156, 99.96185249939515, 0.0757028796099128, 0.488097615851498, 0.3258828896115452, 99.94196107982954, 0.6618835153961036, 0.6384203350501855, -0.0505384557928062, 299.96997350092795, 300.0733923688993, 300.0081668372684, 299.9329974330686, 300.0234059931263]| 91.1012344360351562|      0.03125000|[1206, 80, 5, 85]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[100.08435714643728, 0.1985166633600432, 0.4632131914320952, 0.8056436600972235, 100.05270076435136, 0.1591228501646933, 0.272035169567143, 0.8504016920816883, 99.99523613409406, 0.1034910513427145, 0.3290021309571368, 0.6383009559711502, 100.09579694823579, 0.0029276469209203, 0.3787697736430727, 0.6780787176230156, 99.96185249939515, 0.0757028796099128, 0.488097615851498, 0.3258828896115452, 99.94196107982954, 0.6618835153961036, 0.6384203350501855, -0.0505384557928062, 299.96997350092795, 300.0733923688993, 300.0081668372684, 299.9329974330686, 300.0234059931263]| 91.1012344360351562|      0.01562500|[1251, 83, 5, 88]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[100.08158713218609, 0.203561475985765, 0.4675120992975622, 0.8069677385411445, 100.0487897564093, 0.1562348093752617, 0.2737304849027192, 0.8511004207860418, 99.99454169496343, 0.1110278490016665, 0.3295443894709452, 0.6389228726969329, 100.09464520814939, 0.0053600592946076, 0.3817210066165887, 0.6793424208498245, 99.96217136314374, 0.0805271386915381, 0.4875920390326634, 0.3231719318104263, 99.9446518949696, 0.6610887726629032, 0.6323818060279007, -0.0489566049256687, 299.972727587606, 300.07341038597036, 300.0080291771002, 299.9324417145345, 300.0249988099972]| 87.0949249267578125|      0.03125000|[1281, 85, 5, 90]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[100.080082405587, 0.2044292205156177, 0.4777828889669113, 0.8084541108505334, 100.05049690856924, 0.1656596854842047, 0.2839399864401227, 0.8512934320558975, 99.99782272884228, 0.1088777155709091, 0.3374666556767162, 0.6432866296048059, 100.1013640287736, 0.0154783772694579, 0.3909345173249783, 0.682398099636291, 99.96192802235687, 0.0843950729718261, 0.4899648305746749, 0.3245183287106636, 99.93476090856868, 0.6529587525867732, 0.6316147237436047, -0.0447174602224299, 299.9700893837694, 300.06917863907165, 300.0174399000969, 299.9295080790145, 300.02302273205134]| 83.4596939086914062|      0.06250000|[1311, 87, 5, 92]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      35|[100.080082405587, 0.2044292205156177, 0.4777828889669113, 0.8084541108505334, 100.05049690856924, 0.1656596854842047, 0.2839399864401227, 0.8512934320558975, 99.99782272884228, 0.1088777155709091, 0.3374666556767162, 0.6432866296048059, 100.1013640287736, 0.0154783772694579, 0.3909345173249783, 0.682398099636291, 99.96192802235687, 0.0843950729718261, 0.4899648305746749, 0.3245183287106636, 99.93476090856868, 0.6529587525867732, 0.6316147237436047, -0.0447174602224299, 299.9700893837694, 300.06917863907165, 300.0174399000969, 299.9295080790145, 300.02302273205134]| 83.4596939086914062|      0.03125000|[1356, 90, 6, 96]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[100.0788055969244, 0.204285448688505, 0.482859420542243, 0.8169255073358297, 100.05495792449452, 0.1606671223147569, 0.2789300405872986, 0.8536664329924719, 99.99644945646429, 0.1107178182795984, 0.3326733709880554, 0.6575819954965472, 100.10429172393307, 0.0124788598766791, 0.393326554121893, 0.6752729661438086, 99.9689772689804, 0.0862291358717161, 0.4887527089706393, 0.3260761969790567, 99.92091163032455, 0.661068839646175, 0.6323309489952545, -0.047218579587328, 299.97983489180933, 300.0690165986284, 300.0094985400606, 299.92576722311395, 300.02436406992143]| 82.3726959228515625|      0.06250000|[1387, 92, 6, 98]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
