k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00012207|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00006104|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00003052|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00001526|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00000763|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00000381|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00000191|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-3.10215293e-08, 1.546032467e-07, 0.009999956367064, 0.0003710096511813, 99999.99999998015, 0.0979798590106986, 0.0001653921742048, 99999.99999994675]|3355.6997964503975709|      0.00000381|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[-3.10215293e-08, 1.546032467e-07, 0.009999956367064, 0.0003710096511813, 99999.99999998015, 0.0979798590106986, 0.0001653921742048, 99999.99999994675]|3355.6997964503975709|      0.00000191|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[2.031259524e-07, -3.42135726e-08, 0.0099999261128381, 0.0003725262826289, 99999.99999982698, 0.0979802009728662, 0.0001664394438069, 99999.99999985062]|3354.9720702228082700|      0.00000381|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[2.031259524e-07, -3.42135726e-08, 0.0099999261128381, 0.0003725262826289, 99999.99999982698, 0.0979802009728662, 0.0001664394438069, 99999.99999985062]|3354.9720702228082700|      0.00000191|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[2.031259524e-07, -3.42135726e-08, 0.0099999261128381, 0.0003725262826289, 99999.99999982698, 0.0979802009728662, 0.0001664394438069, 99999.99999985062]|3354.9720702228082700|      0.00000095|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.98093729e-07, -6.09785646e-08, 0.0099998854377076, 0.000372768806287, 99999.99999993872, 0.0979802561933528, 0.0001655269760242, 99999.99999983852]|3354.2949889638034620|      0.00000191|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[1.98093729e-07, -6.09785646e-08, 0.0099998854377076, 0.000372768806287, 99999.99999993872, 0.0979802561933528, 0.0001655269760242, 99999.99999983852]|3354.2949889638034620|      0.00000095|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[1.98093729e-07, -6.09785646e-08, 0.0099998854377076, 0.000372768806287, 99999.99999993872, 0.0979802561933528, 0.0001655269760242, 99999.99999983852]|3354.2949889638034620|      0.00000048|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.98093729e-07, -6.09785646e-08, 0.0099998854377076, 0.000372768806287, 99999.99999993872, 0.0979802561933528, 0.0001655269760242, 99999.99999983852]|3354.2949889638034620|      0.00000024|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[2.36328756e-07, -6.98468159e-08, 0.0099998933961761, 0.0003727501013208, 99999.99999993773, 0.0979802592882202, 0.0001657611073149, 99999.99999984638]|3354.2438815181039899|      0.00000048|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[2.36328756e-07, -6.98468159e-08, 0.0099998933961761, 0.0003727501013208, 99999.99999993773, 0.0979802592882202, 0.0001657611073149, 99999.99999984638]|3354.2438815181039899|      0.00000024|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[2.36328756e-07, -6.98468159e-08, 0.0099998933961761, 0.0003727501013208, 99999.99999993773, 0.0979802592882202, 0.0001657611073149, 99999.99999984638]|3354.2438815181039899|      0.00000012|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[3.013132822e-07, -7.77041266e-08, 0.0099998982963821, 0.0003727231170775, 99999.99999994307, 0.0979802639420592, 0.0001656657136796, 99999.9999998415]|3354.2391912218440666|      0.00000024|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[3.013132822e-07, -7.77041266e-08, 0.0099998982963821, 0.0003727231170775, 99999.99999994307, 0.0979802639420592, 0.0001656657136796, 99999.9999998415]|3354.2391912218440666|      0.00000012|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[3.529249871e-07, -7.44566828e-08, 0.0099999064567239, 0.0003727138280659, 99999.99999994683, 0.0979802668144129, 0.0001657722975977, 99999.9999998426]|3354.2355716824704359|      0.00000024|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[3.529249871e-07, -7.44566828e-08, 0.0099999064567239, 0.0003727138280659, 99999.99999994683, 0.0979802668144129, 0.0001657722975977, 99999.9999998426]|3354.2355716824704359|      0.00000012|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[4.054951603e-07, -7.64955217e-08, 0.0099999135409074, 0.0003727050473821, 99999.99999994635, 0.0979802743479817, 0.0001656661900988, 99999.99999984259]|3354.2309660738965249|      0.00000024|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[4.054951603e-07, -7.64955217e-08, 0.0099999135409074, 0.0003727050473821, 99999.99999994635, 0.0979802743479817, 0.0001656661900988, 99999.99999984259]|3354.2309660738965249|      0.00000012|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[4.610219667e-07, -8.08704242e-08, 0.0099999233080946, 0.0003727107706384, 99999.99999994325, 0.0979802872515989, 0.0001657693338713, 99999.99999982973]|3354.2267416611634872|      0.00000024|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[4.610219667e-07, -8.08704242e-08, 0.0099999233080946, 0.0003727107706384, 99999.99999994325, 0.0979802872515989, 0.0001657693338713, 99999.99999982973]|3354.2267416611634872|      0.00000012|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[5.186697183e-07, -8.65728903e-08, 0.009999934202739, 0.000372700729531, 99999.99999994301, 0.0979802954280831, 0.0001656665770491, 99999.99999983284]|3354.2221195672532303|      0.00000024|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
