k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[99.98392604555838, 0.1869352313436056, 0.2853984509186965, 0.9528328872947852, 99.99670687880835, 0.1198886991069952, 0.2189143462945806, 0.775879145559244, 100.00860811022145, 0.0723860038817703, 0.2805849718826456, 0.7636463947407758, 99.98617677390884, 0.0982083606610187, 0.312939976402251, 0.5873007741239494, 99.99328087462311, 0.1901661940283539, 0.448727089475951, 0.2902403611522053, 99.99732708656563, 0.6038543614891291, 0.6243523292780552, 0.0136447389157712, 300.0037173956051, 299.98753303988633, 300.00797507132495, 299.99899592470393, 299.9922887722127]|149.6481120870714676|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[99.98395428142103, 0.1833262517052138, 0.2861129123227757, 0.9526977226241103, 99.9944192126239, 0.1657568602668338, 0.2446478820935591, 0.7891941573736679, 100.0046312076024, 0.0589254709683688, 0.2687453496786638, 0.7531569016825487, 99.9850812672303, 0.1076409554276425, 0.3156954213232017, 0.5972556400867844, 99.99163024217623, 0.1783064851294527, 0.4403549291210567, 0.2864356971993791, 99.99683196873447, 0.6095979461082601, 0.626060764631921, 0.0154008568194526, 299.9989593415626, 299.98905794415026, 300.00660257712576, 299.9995274937987, 299.994672663906]|140.3037297528175316|      0.12500000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      14|[99.98395428142103, 0.1833262517052138, 0.2861129123227757, 0.9526977226241103, 99.9944192126239, 0.1657568602668338, 0.2446478820935591, 0.7891941573736679, 100.0046312076024, 0.0589254709683688, 0.2687453496786638, 0.7531569016825487, 99.9850812672303, 0.1076409554276425, 0.3156954213232017, 0.5972556400867844, 99.99163024217623, 0.1783064851294527, 0.4403549291210567, 0.2864356971993791, 99.99683196873447, 0.6095979461082601, 0.626060764631921, 0.0154008568194526, 299.9989593415626, 299.98905794415026, 300.00660257712576, 299.9995274937987, 299.994672663906]|140.3037297528175316|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[99.9859539885843, 0.2114832600714334, 0.3012796907016485, 0.9616309902459605, 99.99504845418768, 0.1510464346148533, 0.2312242593212414, 0.7818638771538278, 100.00561147191918, 0.0946662842970585, 0.2865143668747642, 0.7608662022510821, 99.98624295123129, 0.0889969445988242, 0.3007798167937961, 0.5886046168096802, 99.989970949561, 0.1782885193496669, 0.4419010204264538, 0.288464331697489, 99.99263072486053, 0.6097142968496742, 0.6276116194062885, 0.0164588964414462, 299.9993678888464, 299.9879371220219, 300.00348499035255, 299.99914805024946, 299.99196269330037]|118.0746942167405535|      0.12500000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      16|[99.9859539885843, 0.2114832600714334, 0.3012796907016485, 0.9616309902459605, 99.99504845418768, 0.1510464346148533, 0.2312242593212414, 0.7818638771538278, 100.00561147191918, 0.0946662842970585, 0.2865143668747642, 0.7608662022510821, 99.98624295123129, 0.0889969445988242, 0.3007798167937961, 0.5886046168096802, 99.989970949561, 0.1782885193496669, 0.4419010204264538, 0.288464331697489, 99.99263072486053, 0.6097142968496742, 0.6276116194062885, 0.0164588964414462, 299.9993678888464, 299.9879371220219, 300.00348499035255, 299.99914805024946, 299.99196269330037]|118.0746942167405535|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      17|[99.9859539885843, 0.2114832600714334, 0.3012796907016485, 0.9616309902459605, 99.99504845418768, 0.1510464346148533, 0.2312242593212414, 0.7818638771538278, 100.00561147191918, 0.0946662842970585, 0.2865143668747642, 0.7608662022510821, 99.98624295123129, 0.0889969445988242, 0.3007798167937961, 0.5886046168096802, 99.989970949561, 0.1782885193496669, 0.4419010204264538, 0.288464331697489, 99.99263072486053, 0.6097142968496742, 0.6276116194062885, 0.0164588964414462, 299.9993678888464, 299.9879371220219, 300.00348499035255, 299.99914805024946, 299.99196269330037]|118.0746942167405535|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[99.98618360018135, 0.2096154236899146, 0.3006835312271536, 0.9615792632467837, 99.99538607504988, 0.1726288167322534, 0.2424231602157912, 0.7863985307051425, 100.00587533773523, 0.0855140002960923, 0.2786244183120163, 0.7543820281806134, 99.9854322686984, 0.0975954344022556, 0.306514530573026, 0.5912096610709449, 99.99001521506527, 0.1727581072791684, 0.4376248798637752, 0.286072434669999, 99.99271458065341, 0.6096557258655259, 0.6282353377091064, 0.0179565452530958, 299.998802552606, 299.9888369837666, 300.0034118215613, 299.999106171376, 299.99202738406797]| 93.7241476185998579|      0.06250000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[99.98023069088029, 0.2417103609471368, 0.3088188007409303, 0.9823899531854556, 99.99434636570754, 0.1882756810103037, 0.2645122557876443, 0.7816131502236862, 100.01809555907926, 0.1084326642675122, 0.2866176839016195, 0.7503055122587919, 99.97613602825498, 0.1039462500132838, 0.3073731498127387, 0.5815183570461568, 99.98395372157962, 0.1666373371359078, 0.4344556294823347, 0.282338724956878, 99.99375381945241, 0.6039023628133277, 0.6335963875541256, 0.0202672444256505, 300.0007591426382, 299.98393666805805, 299.98458796453014, 300.00411980343733, 299.9861588923578]| 73.7404641378369092|      0.12500000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[99.98023069088029, 0.2417103609471368, 0.3088188007409303, 0.9823899531854556, 99.99434636570754, 0.1882756810103037, 0.2645122557876443, 0.7816131502236862, 100.01809555907926, 0.1084326642675122, 0.2866176839016195, 0.7503055122587919, 99.97613602825498, 0.1039462500132838, 0.3073731498127387, 0.5815183570461568, 99.98395372157962, 0.1666373371359078, 0.4344556294823347, 0.282338724956878, 99.99375381945241, 0.6039023628133277, 0.6335963875541256, 0.0202672444256505, 300.0007591426382, 299.98393666805805, 299.98458796453014, 300.00411980343733, 299.9861588923578]| 73.7404641378369092|      0.06250000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[99.98023069088029, 0.2417103609471368, 0.3088188007409303, 0.9823899531854556, 99.99434636570754, 0.1882756810103037, 0.2645122557876443, 0.7816131502236862, 100.01809555907926, 0.1084326642675122, 0.2866176839016195, 0.7503055122587919, 99.97613602825498, 0.1039462500132838, 0.3073731498127387, 0.5815183570461568, 99.98395372157962, 0.1666373371359078, 0.4344556294823347, 0.282338724956878, 99.99375381945241, 0.6039023628133277, 0.6335963875541256, 0.0202672444256505, 300.0007591426382, 299.98393666805805, 299.98458796453014, 300.00411980343733, 299.9861588923578]| 73.7404641378369092|      0.03125000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[99.98038951916298, 0.2399722118542072, 0.309387442620105, 0.9838765832912221, 99.99417474114819, 0.2149753883163021, 0.2771662810693528, 0.7866735111037572, 100.01803566764364, 0.1119980735641164, 0.2844479122948198, 0.7446586003548026, 99.97726997172565, 0.1073922928799325, 0.3075321339884632, 0.5809900918878788, 99.98363827752969, 0.1665300606357139, 0.4352249993065567, 0.2802690473259348, 99.9939457437997, 0.6032319038889676, 0.6324191523944901, 0.0192612977393115, 300.00068572532916, 299.9845326693551, 299.98484256553894, 300.0030555469528, 299.9865355639509]| 69.1889877034425353|      0.06250000|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      23|[99.98038951916298, 0.2399722118542072, 0.309387442620105, 0.9838765832912221, 99.99417474114819, 0.2149753883163021, 0.2771662810693528, 0.7866735111037572, 100.01803566764364, 0.1119980735641164, 0.2844479122948198, 0.7446586003548026, 99.97726997172565, 0.1073922928799325, 0.3075321339884632, 0.5809900918878788, 99.98363827752969, 0.1665300606357139, 0.4352249993065567, 0.2802690473259348, 99.9939457437997, 0.6032319038889676, 0.6324191523944901, 0.0192612977393115, 300.00068572532916, 299.9845326693551, 299.98484256553894, 300.0030555469528, 299.9865355639509]| 69.1889877034425353|      0.03125000|[1403, 92, 23, 46]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      24|[99.98038951916298, 0.2399722118542072, 0.309387442620105, 0.9838765832912221, 99.99417474114819, 0.2149753883163021, 0.2771662810693528, 0.7866735111037572, 100.01803566764364, 0.1119980735641164, 0.2844479122948198, 0.7446586003548026, 99.97726997172565, 0.1073922928799325, 0.3075321339884632, 0.5809900918878788, 99.98363827752969, 0.1665300606357139, 0.4352249993065567, 0.2802690473259348, 99.9939457437997, 0.6032319038889676, 0.6324191523944901, 0.0192612977393115, 300.00068572532916, 299.9845326693551, 299.98484256553894, 300.0030555469528, 299.9865355639509]| 69.1889877034425353|      0.01562500|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      25|[99.98039161454744, 0.2482863510125489, 0.3139921903281168, 0.9858782603179604, 99.99441261068736, 0.2115521968298536, 0.2741221510679082, 0.7841115027352663, 100.01811116193443, 0.1214105548351109, 0.2889691938581232, 0.7471048091651661, 99.97692377889945, 0.1066088049485164, 0.3059776977792148, 0.5794149482951373, 99.98369091837121, 0.1671202219697059, 0.4358305992451406, 0.2799655297482821, 99.99388764459336, 0.6032465056075386, 0.6322100967820161, 0.018730442007328, 300.00017805081245, 299.984749170644, 299.9849168671124, 300.0028232229138, 299.98673366634466]| 62.6912291311540386|      0.03125000|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      26|[99.97887416039868, 0.2624310003586972, 0.3216999249284084, 0.9896595267511992, 99.99437348069199, 0.2260931612493171, 0.2771286175587799, 0.7792713721479743, 100.01813655792529, 0.1306193508770538, 0.2931094759934311, 0.7478249053307424, 99.97659354463033, 0.1219301900408116, 0.3111179033053654, 0.5821836869163319, 99.98472265894108, 0.1652832969431035, 0.4303410673247792, 0.2806905373727422, 99.99177864787687, 0.6042128192256018, 0.6306288829040633, 0.0204108472761966, 300.0016604402912, 299.98580867183875, 299.98007159844536, 299.99929933521776, 299.9863454794464]| 57.5422266217409799|      0.06250000|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      27|[99.97887416039868, 0.2624310003586972, 0.3216999249284084, 0.9896595267511992, 99.99437348069199, 0.2260931612493171, 0.2771286175587799, 0.7792713721479743, 100.01813655792529, 0.1306193508770538, 0.2931094759934311, 0.7478249053307424, 99.97659354463033, 0.1219301900408116, 0.3111179033053654, 0.5821836869163319, 99.98472265894108, 0.1652832969431035, 0.4303410673247792, 0.2806905373727422, 99.99177864787687, 0.6042128192256018, 0.6306288829040633, 0.0204108472761966, 300.0016604402912, 299.98580867183875, 299.98007159844536, 299.99929933521776, 299.9863454794464]| 57.5422266217409799|      0.03125000|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      28|[99.97807619834333, 0.2624025863133914, 0.3226991172958319, 0.9930085598955297, 99.99829149687001, 0.2374164900065994, 0.280436920677226, 0.7815658987881205, 100.0190782770382, 0.1485145467826847, 0.2965889800167024, 0.7465462681324377, 99.97699859902309, 0.1120436263320651, 0.3056435729194369, 0.5771707107503203, 99.98877874351584, 0.1806865685930945, 0.4362699470707784, 0.2825372859414958, 99.99228692419751, 0.6022331748904295, 0.6290120921519923, 0.0200741386219018, 300.00413946993126, 299.98580435847373, 299.9807821058709, 299.9997288652318, 299.9895148148692]| 55.7290569541410292|      0.06250000|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      29|[99.97807619834333, 0.2624025863133914, 0.3226991172958319, 0.9930085598955297, 99.99829149687001, 0.2374164900065994, 0.280436920677226, 0.7815658987881205, 100.0190782770382, 0.1485145467826847, 0.2965889800167024, 0.7465462681324377, 99.97699859902309, 0.1120436263320651, 0.3056435729194369, 0.5771707107503203, 99.98877874351584, 0.1806865685930945, 0.4362699470707784, 0.2825372859414958, 99.99228692419751, 0.6022331748904295, 0.6290120921519923, 0.0200741386219018, 300.00413946993126, 299.98580435847373, 299.9807821058709, 299.9997288652318, 299.9895148148692]| 55.7290569541410292|      0.03125000|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      30|[99.97807619834333, 0.2624025863133914, 0.3226991172958319, 0.9930085598955297, 99.99829149687001, 0.2374164900065994, 0.280436920677226, 0.7815658987881205, 100.0190782770382, 0.1485145467826847, 0.2965889800167024, 0.7465462681324377, 99.97699859902309, 0.1120436263320651, 0.3056435729194369, 0.5771707107503203, 99.98877874351584, 0.1806865685930945, 0.4362699470707784, 0.2825372859414958, 99.99228692419751, 0.6022331748904295, 0.6290120921519923, 0.0200741386219018, 300.00413946993126, 299.98580435847373, 299.9807821058709, 299.9997288652318, 299.9895148148692]| 55.7290569541410292|      0.01562500|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      31|[99.97825015565458, 0.2644800144468314, 0.3235950286133399, 0.9933153157577757, 99.99836352644478, 0.2418963092867957, 0.282824700377249, 0.7820940001844782, 100.01876859179671, 0.1450318665611321, 0.2939975798301965, 0.7445974515412653, 99.97707005553063, 0.1229311031148601, 0.3110983278660026, 0.5800718277453498, 99.98833822265546, 0.1764109764211484, 0.433480229650936, 0.2801316889270255, 99.99272821672596, 0.6025542799525668, 0.6295526776563635, 0.0199832119631382, 300.00361042070995, 299.98581542937137, 299.9801373858283, 299.9999333973582, 299.9896253777692]| 50.4653695031767526|      0.03125000|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      32|[99.97825015565458, 0.2644800144468314, 0.3235950286133399, 0.9933153157577757, 99.99836352644478, 0.2418963092867957, 0.282824700377249, 0.7820940001844782, 100.01876859179671, 0.1450318665611321, 0.2939975798301965, 0.7445974515412653, 99.97707005553063, 0.1229311031148601, 0.3110983278660026, 0.5800718277453498, 99.98833822265546, 0.1764109764211484, 0.433480229650936, 0.2801316889270255, 99.99272821672596, 0.6025542799525668, 0.6295526776563635, 0.0199832119631382, 300.00361042070995, 299.98581542937137, 299.9801373858283, 299.9999333973582, 299.9896253777692]| 50.4653695031767526|      0.01562500|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      33|[99.97888285118756, 0.2727576015775313, 0.3266250654227084, 0.9978569632703949, 99.9976052101135, 0.2425956801993425, 0.2838573866091781, 0.7814684131188815, 100.01794222923183, 0.1521650820729399, 0.2973811836968305, 0.7467412893575546, 99.97668317552, 0.1302268720979527, 0.3135112440046785, 0.5799621045332736, 99.98907378250753, 0.1793445842595071, 0.4341934781265825, 0.2787593090747999, 99.99302528152738, 0.6034212854106783, 0.6304468983900633, 0.0204271054611043, 300.0036150070772, 299.9853345461499, 299.9803372540476, 300.0008246496544, 299.98834935809367]| 48.0866222038379618|      0.03125000|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      34|[99.97888285118756, 0.2727576015775313, 0.3266250654227084, 0.9978569632703949, 99.9976052101135, 0.2425956801993425, 0.2838573866091781, 0.7814684131188815, 100.01794222923183, 0.1521650820729399, 0.2973811836968305, 0.7467412893575546, 99.97668317552, 0.1302268720979527, 0.3135112440046785, 0.5799621045332736, 99.98907378250753, 0.1793445842595071, 0.4341934781265825, 0.2787593090747999, 99.99302528152738, 0.6034212854106783, 0.6304468983900633, 0.0204271054611043, 300.0036150070772, 299.9853345461499, 299.9803372540476, 300.0008246496544, 299.98834935809367]| 48.0866222038379618|      0.01562500|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      35|[99.97856145994858, 0.2709224071406265, 0.3265779935201694, 0.9976834862673093, 99.99763186190837, 0.2537482996630422, 0.2904029584106329, 0.7839770674998982, 100.01788984522159, 0.1558636433565703, 0.2970544588919632, 0.7446151065876707, 99.97645361444913, 0.1335182345375336, 0.3144790294136636, 0.5801143913434036, 99.9892664188895, 0.1847099474582689, 0.4362578705366213, 0.2792995342601015, 99.99348520051794, 0.6021768985515767, 0.6298289635375803, 0.0195237452187615, 300.0033337179232, 299.98573461971927, 299.97987943905554, 300.000465532026, 299.98812784316374]| 45.7932844582534386|      0.03125000|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      36|[99.97237368428551, 0.2831291677577394, 0.3314765281857869, 0.9990156008523848, 99.9993456043363, 0.2551150625452231, 0.2895514786451915, 0.7844838289474699, 100.02119799032356, 0.1761754194569261, 0.3037826593634897, 0.7450059343958845, 99.97375046720788, 0.1408374828935633, 0.3152973570610528, 0.5788411374768515, 99.99665560338751, 0.1897500962983784, 0.4370988410170827, 0.2784696780067409, 99.98551084067176, 0.6050961541089817, 0.6341016121026146, 0.0156453437501518, 300.002529794976, 299.9856341122998, 299.98295209258583, 300.0056299158378, 299.9895532393185]| 43.5267334270805790|      0.06250000|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      37|[99.97237368428551, 0.2831291677577394, 0.3314765281857869, 0.9990156008523848, 99.9993456043363, 0.2551150625452231, 0.2895514786451915, 0.7844838289474699, 100.02119799032356, 0.1761754194569261, 0.3037826593634897, 0.7450059343958845, 99.97375046720788, 0.1408374828935633, 0.3152973570610528, 0.5788411374768515, 99.99665560338751, 0.1897500962983784, 0.4370988410170827, 0.2784696780067409, 99.98551084067176, 0.6050961541089817, 0.6341016121026146, 0.0156453437501518, 300.002529794976, 299.9856341122998, 299.98295209258583, 300.0056299158378, 299.9895532393185]| 43.5267334270805790|      0.03125000|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      38|[99.97237368428551, 0.2831291677577394, 0.3314765281857869, 0.9990156008523848, 99.9993456043363, 0.2551150625452231, 0.2895514786451915, 0.7844838289474699, 100.02119799032356, 0.1761754194569261, 0.3037826593634897, 0.7450059343958845, 99.97375046720788, 0.1408374828935633, 0.3152973570610528, 0.5788411374768515, 99.99665560338751, 0.1897500962983784, 0.4370988410170827, 0.2784696780067409, 99.98551084067176, 0.6050961541089817, 0.6341016121026146, 0.0156453437501518, 300.002529794976, 299.9856341122998, 299.98295209258583, 300.0056299158378, 299.9895532393185]| 43.5267334270805790|      0.01562500|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      39|[99.9718973260197, 0.2815633319007635, 0.3299660795722362, 0.998227232171845, 99.99889354648606, 0.2648483035643782, 0.2950100732792492, 0.7869292781245913, 100.0210167192231, 0.1715031427414229, 0.2990973234098603, 0.7411734199271843, 99.9742901631919, 0.1461303857281413, 0.3185373428035735, 0.5812143892034091, 99.99671007251253, 0.1906819042178497, 0.4384026720360942, 0.2781402546082668, 99.98604298990519, 0.6039843576909022, 0.6342589581255262, 0.015218659888418, 300.0027369473571, 299.9860092044556, 299.9826045005095, 300.00596214530105, 299.98983952085536]| 40.6648259928666604|      0.03125000|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
