k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      19|[0.917970512160047, 1.0434116793360357, 2.0149441454395727, 0.2050595517869228, 1.1427490926542136, 0.2162403925112489]|143.9934234619140625|      0.12500000|[573, 38, 2, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.840291589038089, 1.047701340864026, 2.0842094788898575, 0.2626679911257407, 1.1791413841096399, 0.2277193353274707]|138.7768859863281250|      0.25000000|[603, 40, 2, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[0.840291589038089, 1.047701340864026, 2.0842094788898575, 0.2626679911257407, 1.1791413841096399, 0.2277193353274707]|138.7768859863281250|      0.12500000|[633, 42, 3, 45]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.7993548374115247, 0.9740611614967424, 2.0922179366437827, 0.3277025227223537, 1.1154360411634499, 0.2409219840594609]|134.8282845723567220|      0.25000000|[664, 44, 4, 48]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
      23|[0.7993548374115247, 0.9740611614967424, 2.0922179366437827, 0.3277025227223537, 1.1154360411634499, 0.2409219840594609]|134.8282845723567220|      0.12500000|[695, 46, 4, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.7722678051656633, 1.0007522783811462, 2.156279377849972, 0.3679109966976634, 1.206512035846111, 0.228137206888876]|131.7927703857421875|      0.25000000|[725, 48, 4, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[0.7722678051656633, 1.0007522783811462, 2.156279377849972, 0.3679109966976634, 1.206512035846111, 0.228137206888876]|131.7927703857421875|      0.12500000|[755, 50, 4, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.7530123989388966, 0.9180198982901989, 2.1897338024061046, 0.4236218666607704, 1.142069669092414, 0.2339565219931665]|126.7652893066406250|      0.25000000|[785, 52, 4, 56]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[0.6909153824895641, 0.8409985586286153, 2.371715491451655, 0.5452340999079515, 1.2010776773083007, 0.1975854025715424]|122.4674377441406250|      0.50000000|[815, 54, 4, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[0.6909153824895641, 0.8409985586286153, 2.371715491451655, 0.5452340999079515, 1.2010776773083007, 0.1975854025715424]|122.4674377441406250|      0.25000000|[845, 56, 4, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
