k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00012207|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00006104|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00003052|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-4.8164580571e-06, 2.43225667213e-05, 0.9999928022397664, 0.0499976520506163, 597.0760131614646, 22.909609014548668, 24027.5000021749]|113.1716671947054209|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[-4.8164580571e-06, 2.43225667213e-05, 0.9999928022397664, 0.0499976520506163, 597.0760131614646, 22.909609014548668, 24027.5000021749]|113.1716671947054209|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-4.8164580571e-06, 2.43225667213e-05, 0.9999928022397664, 0.0499976520506163, 597.0760131614646, 22.909609014548668, 24027.5000021749]|113.1716671947054209|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-4.8164580571e-06, 2.43225667213e-05, 0.9999928022397664, 0.0499976520506163, 597.0760131614646, 22.909609014548668, 24027.5000021749]|113.1716671947054209|      0.00000763|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-4.8164580571e-06, 2.43225667213e-05, 0.9999928022397664, 0.0499976520506163, 597.0760131614646, 22.909609014548668, 24027.5000021749]|113.1716671947054209|      0.00000381|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-4.8754308909e-06, 2.06512663829e-05, 0.9999934067503448, 0.0499975399484053, 597.0760127223175, 22.909608894544466, 24027.500002871133]|112.9742300575680503|      0.00000763|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-4.8754308909e-06, 2.06512663829e-05, 0.9999934067503448, 0.0499975399484053, 597.0760127223175, 22.909608894544466, 24027.500002871133]|112.9742300575680503|      0.00000381|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-4.8754308909e-06, 2.06512663829e-05, 0.9999934067503448, 0.0499975399484053, 597.0760127223175, 22.909608894544466, 24027.500002871133]|112.9742300575680503|      0.00000191|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000381|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000024|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-4.0858066213e-06, 2.08717763639e-05, 0.9999942464895164, 0.0499984702613177, 597.0760119993797, 22.90960797252229, 24027.500002721335]|112.9724881832188998|      0.00000012|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-4.0735105038e-06, 2.08084105245e-05, 0.9999942504220307, 0.0499985463536219, 597.0760119625464, 22.90960792390996, 24027.50000274412]|112.9722935879068189|      0.00000024|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-4.0735105038e-06, 2.08084105245e-05, 0.9999942504220307, 0.0499985463536219, 597.0760119625464, 22.90960792390996, 24027.50000274412]|112.9722935879068189|      0.00000012|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-4.0888816392e-06, 2.07593693605e-05, 0.9999942543400457, 0.0499986503557706, 597.0760119539572, 22.90960791958371, 24027.50000276952]|112.9721606040192654|      0.00000024|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[-4.0590775146e-06, 2.09127290333e-05, 0.9999942386767448, 0.0499988035101021, 597.0760119285036, 22.90960798392501, 24027.500002706696]|112.9720831838020132|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[-4.0590775146e-06, 2.09127290333e-05, 0.9999942386767448, 0.0499988035101021, 597.0760119285036, 22.90960798392501, 24027.500002706696]|112.9720831838020132|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[-4.0590775146e-06, 2.09127290333e-05, 0.9999942386767448, 0.0499988035101021, 597.0760119285036, 22.90960798392501, 24027.500002706696]|112.9720831838020132|      0.00000012|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
