k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3399571424764741, 0.5556019529303987, 5.275401555166044, 5.658651314130562, 6.246469162718303, 7.613477743290316]|171.5318625554523067|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-0.3908054113130168, 2.9184695361714312, 1.3132964470343729, 4.5635661607839655, 2.0536041733641213, 8.63392021907588]|  1.9116147689757768|      0.25000000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.1702018912374668, 2.9411460127939604, 1.4235149279924, 4.530703889573908, 2.05365125837871, 8.624337959035197]|  1.5537268260775481|      0.50000000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-0.0758454091604661, 2.6565647116558724, 1.209062232034278, 4.50688317835159, 1.7242615683622886, 8.553236732909006]|  1.2376439528544583|      1.00000000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[-0.0758454091604661, 2.6565647116558724, 1.209062232034278, 4.50688317835159, 1.7242615683622886, 8.553236732909006]|  1.2376439528544583|      0.50000000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-0.0758454091604661, 2.6565647116558724, 1.209062232034278, 4.50688317835159, 1.7242615683622886, 8.553236732909006]|  1.2376439528544583|      0.25000000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[0.1463260972701556, 2.6606534265746182, 1.1798388646813112, 4.528893172986538, 1.7223874656333695, 8.444695741498636]|  0.8832497473048487|      0.50000000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[0.1463260972701556, 2.6606534265746182, 1.1798388646813112, 4.528893172986538, 1.7223874656333695, 8.444695741498636]|  0.8832497473048487|      0.25000000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.3223571858730545, 2.642275904595707, 1.0734849820943955, 4.535248478106991, 1.5939314610112647, 8.387051668401455]|  0.6367786420514850|      0.50000000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.3223571858730545, 2.642275904595707, 1.0734849820943955, 4.535248478106991, 1.5939314610112647, 8.387051668401455]|  0.6367786420514850|      0.25000000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.324910493984409, 2.5671062818259247, 1.0118459990293378, 4.486045688914387, 1.3956850854366227, 8.28065099028224]|  0.5418901981567056|      0.50000000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[0.324910493984409, 2.5671062818259247, 1.0118459990293378, 4.486045688914387, 1.3956850854366227, 8.28065099028224]|  0.5418901981567056|      0.25000000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[0.324910493984409, 2.5671062818259247, 1.0118459990293378, 4.486045688914387, 1.3956850854366227, 8.28065099028224]|  0.5418901981567056|      0.12500000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[0.4267121727075546, 2.5232426202501412, 1.052452586166276, 4.448367132614802, 1.4032516907607757, 8.266105359926275]|  0.3896737813092641|      0.25000000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
