k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246624497704, 0.0547626956448024, 0.1369095525929662, 0.7790905624704701, -0.0027061258481938, 0.0008226763692606, -0.0073878532825715, 0.0044155732924259, -0.0047443337910686, 0.002599859452724, -0.0030350700367579, -0.0076433129127175, -0.0039602319425609, -0.0079570725464367, 0.0020291850198473, 0.0022668928267867, 0.0063480511666631, 0.0019723296863375, -0.0002235966468553, 0.0079065766096526, -0.0010090215136075, 0.0105104864538275]| 13.1515474319458008|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[1.4686308309606042, 0.1414919884276522, 0.3261444973940011, 1.9105084330542277, -0.0212372035355448, 0.0146212468234425, 0.0445092477701508, -0.0061050352775946, -0.0033625680326654, 0.005107787836012, -0.0183465410026158, -0.021050376953192, 0.0258865101145866, -0.0109143682789998, 0.0083499002607425, -0.0065875157369876, 0.0288814342798206, 0.010436784145017, -0.015928065429179, -0.0253746071243463, 0.019082177188989, 0.040055471964529]| 12.1449003219604492|      0.06250000|[1346, 192, 2, 26]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      13|[1.4686308309606042, 0.1414919884276522, 0.3261444973940011, 1.9105084330542277, -0.0212372035355448, 0.0146212468234425, 0.0445092477701508, -0.0061050352775946, -0.0033625680326654, 0.005107787836012, -0.0183465410026158, -0.021050376953192, 0.0258865101145866, -0.0109143682789998, 0.0083499002607425, -0.0065875157369876, 0.0288814342798206, 0.010436784145017, -0.015928065429179, -0.0253746071243463, 0.019082177188989, 0.040055471964529]| 12.1449003219604492|      0.03125000|[1459, 208, 2, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.485078249273339, 0.1419617714040804, 0.3305303534883536, 1.9366179212928878, -0.0220621846525015, 0.01494715828381, 0.0446040674044177, -0.0050154536123687, -0.0043992172226628, 0.0054167461916028, -0.018396289748784, -0.0205749097258592, 0.025274204283538, -0.0106941411663954, 0.0086214066774952, -0.0063215459401179, 0.028928175252331, 0.0103175329668052, -0.0163632084075896, -0.0254796247337454, 0.0185803769722436, 0.0407374044429632]| 12.1445941925048828|      0.06250000|[1571, 224, 2, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[1.485078249273339, 0.1419617714040804, 0.3305303534883536, 1.9366179212928878, -0.0220621846525015, 0.01494715828381, 0.0446040674044177, -0.0050154536123687, -0.0043992172226628, 0.0054167461916028, -0.018396289748784, -0.0205749097258592, 0.025274204283538, -0.0106941411663954, 0.0086214066774952, -0.0063215459401179, 0.028928175252331, 0.0103175329668052, -0.0163632084075896, -0.0254796247337454, 0.0185803769722436, 0.0407374044429632]| 12.1445941925048828|      0.03125000|[1683, 240, 2, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.485078249273339, 0.1419617714040804, 0.3305303534883536, 1.9366179212928878, -0.0220621846525015, 0.01494715828381, 0.0446040674044177, -0.0050154536123687, -0.0043992172226628, 0.0054167461916028, -0.018396289748784, -0.0205749097258592, 0.025274204283538, -0.0106941411663954, 0.0086214066774952, -0.0063215459401179, 0.028928175252331, 0.0103175329668052, -0.0163632084075896, -0.0254796247337454, 0.0185803769722436, 0.0407374044429632]| 12.1445941925048828|      0.01562500|[1795, 256, 2, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.485078249273339, 0.1419617714040804, 0.3305303534883536, 1.9366179212928878, -0.0220621846525015, 0.01494715828381, 0.0446040674044177, -0.0050154536123687, -0.0043992172226628, 0.0054167461916028, -0.018396289748784, -0.0205749097258592, 0.025274204283538, -0.0106941411663954, 0.0086214066774952, -0.0063215459401179, 0.028928175252331, 0.0103175329668052, -0.0163632084075896, -0.0254796247337454, 0.0185803769722436, 0.0407374044429632]| 12.1445941925048828|      0.00781250|[1907, 272, 2, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      18|[1.4784244615338915, 0.1408567622547726, 0.3300600468008773, 1.9327279946040465, -0.0220229416368558, 0.0149867132612073, 0.0444779223242621, -0.0049462839693871, -0.004524603947623, 0.0052871945153503, -0.0184036277650593, -0.0205626961810285, 0.0253903282023298, -0.0106447911759844, 0.0086933918153437, -0.006524846707824, 0.0287733161671905, 0.0103935334719324, -0.0164778206822794, -0.0256017118872661, 0.0185803880204597, 0.040845846590796]| 12.1445770263671875|      0.01562500|[2019, 288, 2, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[1.4784244615338915, 0.1408567622547726, 0.3300600468008773, 1.9327279946040465, -0.0220229416368558, 0.0149867132612073, 0.0444779223242621, -0.0049462839693871, -0.004524603947623, 0.0052871945153503, -0.0184036277650593, -0.0205626961810285, 0.0253903282023298, -0.0106447911759844, 0.0086933918153437, -0.006524846707824, 0.0287733161671905, 0.0103935334719324, -0.0164778206822794, -0.0256017118872661, 0.0185803880204597, 0.040845846590796]| 12.1445770263671875|      0.00781250|[2131, 304, 2, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[1.4784244615338915, 0.1408567622547726, 0.3300600468008773, 1.9327279946040465, -0.0220229416368558, 0.0149867132612073, 0.0444779223242621, -0.0049462839693871, -0.004524603947623, 0.0052871945153503, -0.0184036277650593, -0.0205626961810285, 0.0253903282023298, -0.0106447911759844, 0.0086933918153437, -0.006524846707824, 0.0287733161671905, 0.0103935334719324, -0.0164778206822794, -0.0256017118872661, 0.0185803880204597, 0.040845846590796]| 12.1445770263671875|      0.00390625|[2243, 320, 2, 42]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.4775398976333831, 0.1400062030408162, 0.3307403519703174, 1.9363362220239173, -0.0219860774827606, 0.0147890281241557, 0.0444212099832469, -0.004821074102644, -0.0044942551376493, 0.0053868079619491, -0.0185692383196978, -0.0204653985223137, 0.025475086970697, -0.010582473567519, 0.0087261043563927, -0.006741750958624, 0.0285558011452447, 0.0104805448954692, -0.0164299340397431, -0.0257704949903325, 0.0186677304524692, 0.0407399392769423]| 12.1445688736343982|      0.00781250|[2355, 336, 3, 45]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      22|[1.4775398976333831, 0.1400062030408162, 0.3307403519703174, 1.9363362220239173, -0.0219860774827606, 0.0147890281241557, 0.0444212099832469, -0.004821074102644, -0.0044942551376493, 0.0053868079619491, -0.0185692383196978, -0.0204653985223137, 0.025475086970697, -0.010582473567519, 0.0087261043563927, -0.006741750958624, 0.0285558011452447, 0.0104805448954692, -0.0164299340397431, -0.0257704949903325, 0.0186677304524692, 0.0407399392769423]| 12.1445688736343982|      0.00390625|[2468, 352, 3, 47]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.4775398976333831, 0.1400062030408162, 0.3307403519703174, 1.9363362220239173, -0.0219860774827606, 0.0147890281241557, 0.0444212099832469, -0.004821074102644, -0.0044942551376493, 0.0053868079619491, -0.0185692383196978, -0.0204653985223137, 0.025475086970697, -0.010582473567519, 0.0087261043563927, -0.006741750958624, 0.0285558011452447, 0.0104805448954692, -0.0164299340397431, -0.0257704949903325, 0.0186677304524692, 0.0407399392769423]| 12.1445688736343982|      0.00195312|[2580, 368, 4, 50]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      24|[1.4758695764250152, 0.1394477901242123, 0.3308970941014787, 1.936974622329954, -0.0219225877004242, 0.0145002580205099, 0.0446458035836345, -0.0047241070033139, -0.0045761991039784, 0.0053328782625994, -0.0185172722658158, -0.0204349993191626, 0.0255059654034174, -0.0104541055606437, 0.0087541908619214, -0.0068320737311555, 0.0285445654163018, 0.0104246352731399, -0.0164162161381414, -0.0256712511235912, 0.0185984853327402, 0.0410152591627461]| 12.1445655822753906|      0.00390625|[2693, 384, 4, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[1.473217549811958, 0.1381881543972969, 0.3315503995152129, 1.9394344957903873, -0.0219676730144137, 0.0145079853976801, 0.0446198456012472, -0.0047287628597222, -0.0047957228293063, 0.0054730152658438, -0.0186638139768762, -0.0204647411428532, 0.0253545007883, -0.0104630285747436, 0.00871506401238, -0.0068654661971048, 0.0284948108165225, 0.010344854988542, -0.0164719626687564, -0.0256863048833989, 0.0187718895902436, 0.0410014935805051]| 12.1445569992065430|      0.00781250|[2805, 400, 4, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.473217549811958, 0.1381881543972969, 0.3315503995152129, 1.9394344957903873, -0.0219676730144137, 0.0145079853976801, 0.0446198456012472, -0.0047287628597222, -0.0047957228293063, 0.0054730152658438, -0.0186638139768762, -0.0204647411428532, 0.0253545007883, -0.0104630285747436, 0.00871506401238, -0.0068654661971048, 0.0284948108165225, 0.010344854988542, -0.0164719626687564, -0.0256863048833989, 0.0187718895902436, 0.0410014935805051]| 12.1445569992065430|      0.00390625|[2917, 416, 4, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.470167479875352, 0.1368677589080333, 0.3317717116431403, 1.9413922862889939, -0.0218935351420622, 0.0144121031240941, 0.0445000972082855, -0.0049586773884583, -0.0047350762514648, 0.0053637623647928, -0.0185864625907214, -0.0203698704872241, 0.0254042292069206, -0.0105053069416144, 0.0087467402913487, -0.0069313756274093, 0.028517900333378, 0.0102792523704693, -0.0163358014816052, -0.0257361616210558, 0.0183446540279392, 0.0410041361982245]| 12.1445493698120117|      0.00781250|[3029, 432, 4, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.470167479875352, 0.1368677589080333, 0.3317717116431403, 1.9413922862889939, -0.0218935351420622, 0.0144121031240941, 0.0445000972082855, -0.0049586773884583, -0.0047350762514648, 0.0053637623647928, -0.0185864625907214, -0.0203698704872241, 0.0254042292069206, -0.0105053069416144, 0.0087467402913487, -0.0069313756274093, 0.028517900333378, 0.0102792523704693, -0.0163358014816052, -0.0257361616210558, 0.0183446540279392, 0.0410041361982245]| 12.1445493698120117|      0.00390625|[3141, 448, 4, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.4676684853192699, 0.1355325206848148, 0.3325753053484483, 1.9438963224809374, -0.0219512829228786, 0.014282198719401, 0.0442203598823223, -0.005130330415925, -0.0047136967887125, 0.0053904239210256, -0.0184568928648794, -0.0204174927405239, 0.0253103320071418, -0.0104607591851542, 0.008595104457769, -0.00684767195808, 0.0285325727266483, 0.0105102450341409, -0.0161083285811838, -0.0258538466496259, 0.0184088726787355, 0.0410565835962748]| 12.1445418440051860|      0.00781250|[3253, 464, 5, 63]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      30|[1.4676684853192699, 0.1355325206848148, 0.3325753053484483, 1.9438963224809374, -0.0219512829228786, 0.014282198719401, 0.0442203598823223, -0.005130330415925, -0.0047136967887125, 0.0053904239210256, -0.0184568928648794, -0.0204174927405239, 0.0253103320071418, -0.0104607591851542, 0.008595104457769, -0.00684767195808, 0.0285325727266483, 0.0105102450341409, -0.0161083285811838, -0.0258538466496259, 0.0184088726787355, 0.0410565835962748]| 12.1445418440051860|      0.00390625|[3366, 480, 5, 65]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.4646059013236898, 0.1341676386734842, 0.3329689639249479, 1.945792505406022, -0.0218523278010194, 0.0142214338300949, 0.0442950708933253, -0.0052269217267976, -0.0047161478578481, 0.0054503070229618, -0.0182968547464397, -0.0201788626581679, 0.0252576148868164, -0.0103342613002346, 0.008528739756571, -0.0066225381105695, 0.0286687798298988, 0.0105817559711704, -0.0160190204146228, -0.0260178735991379, 0.0183750095737044, 0.0411902998388895]| 12.1445341110229492|      0.00781250|[3478, 496, 5, 67]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.4646059013236898, 0.1341676386734842, 0.3329689639249479, 1.945792505406022, -0.0218523278010194, 0.0142214338300949, 0.0442950708933253, -0.0052269217267976, -0.0047161478578481, 0.0054503070229618, -0.0182968547464397, -0.0201788626581679, 0.0252576148868164, -0.0103342613002346, 0.008528739756571, -0.0066225381105695, 0.0286687798298988, 0.0105817559711704, -0.0160190204146228, -0.0260178735991379, 0.0183750095737044, 0.0411902998388895]| 12.1445341110229492|      0.00390625|[3590, 512, 5, 69]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.4618639693667865, 0.1329672620526922, 0.3336945040943441, 1.9481469659196242, -0.0216015642517287, 0.0143226879462571, 0.0443822689316638, -0.0050906574256962, -0.004823318527672, 0.0056339879684713, -0.018188299216914, -0.0200174711458855, 0.0251515966623372, -0.0102855965578571, 0.008614335254992, -0.0066899783939018, 0.0286324756079529, 0.0105441331504797, -0.0160258516144543, -0.0259708535893546, 0.0182726479871304, 0.0411097546109248]| 12.1445261974672523|      0.00781250|[3702, 528, 6, 72]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      34|[1.4618639693667865, 0.1329672620526922, 0.3336945040943441, 1.9481469659196242, -0.0216015642517287, 0.0143226879462571, 0.0443822689316638, -0.0050906574256962, -0.004823318527672, 0.0056339879684713, -0.018188299216914, -0.0200174711458855, 0.0251515966623372, -0.0102855965578571, 0.008614335254992, -0.0066899783939018, 0.0286324756079529, 0.0105441331504797, -0.0160258516144543, -0.0259708535893546, 0.0182726479871304, 0.0411097546109248]| 12.1445261974672523|      0.00390625|[3815, 544, 6, 74]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.4589364080927743, 0.1318407594860536, 0.3343670810187979, 1.9503470102490292, -0.0214544744214535, 0.0141924171539409, 0.0444588372477737, -0.0050061095604806, -0.0047031610158742, 0.0057069667451482, -0.0181146805696342, -0.02007804622969, 0.0250974628056432, -0.0101960331651213, 0.0087349293302119, -0.0067283836868947, 0.0285817110899754, 0.0104402171449866, -0.0160487371113086, -0.0259675914976142, 0.0183444552512124, 0.0411200166006949]| 12.1445178985595703|      0.00781250|[3927, 560, 6, 76]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.4589364080927743, 0.1318407594860536, 0.3343670810187979, 1.9503470102490292, -0.0214544744214535, 0.0141924171539409, 0.0444588372477737, -0.0050061095604806, -0.0047031610158742, 0.0057069667451482, -0.0181146805696342, -0.02007804622969, 0.0250974628056432, -0.0101960331651213, 0.0087349293302119, -0.0067283836868947, 0.0285817110899754, 0.0104402171449866, -0.0160487371113086, -0.0259675914976142, 0.0183444552512124, 0.0411200166006949]| 12.1445178985595703|      0.00390625|[4039, 576, 6, 78]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.4561382866211554, 0.1307689138602654, 0.3351848937848428, 1.9525753555492054, -0.0214336638105954, 0.0142950494495234, 0.04419278154202, -0.0049376129576223, -0.0045723010802232, 0.0055310207346669, -0.0177127798329763, -0.0201996798436886, 0.0251410229310264, -0.0098203846581822, 0.0086629998946096, -0.0067662743301396, 0.0285413807573451, 0.0103653100257918, -0.0161831891057591, -0.0261692553774734, 0.0181681258409918, 0.0408224037055553]| 12.1445102691650391|      0.00781250|[4151, 592, 6, 80]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.4561382866211554, 0.1307689138602654, 0.3351848937848428, 1.9525753555492054, -0.0214336638105954, 0.0142950494495234, 0.04419278154202, -0.0049376129576223, -0.0045723010802232, 0.0055310207346669, -0.0177127798329763, -0.0201996798436886, 0.0251410229310264, -0.0098203846581822, 0.0086629998946096, -0.0067662743301396, 0.0285413807573451, 0.0103653100257918, -0.0161831891057591, -0.0261692553774734, 0.0181681258409918, 0.0408224037055553]| 12.1445102691650391|      0.00390625|[4263, 608, 7, 83]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      39|[1.4528300220910242, 0.12987313621985, 0.3355408791071882, 1.9540564137414245, -0.0215982605475601, 0.0147573923085349, 0.0442794096896924, -0.0048635469616228, -0.0043890805617222, 0.0057980912313723, -0.0178563178894906, -0.0202938209914192, 0.0257448874028073, -0.0094268418688143, 0.0083101015659173, -0.0067816474195633, 0.0283639512710668, 0.0105062166046919, -0.016273807747053, -0.0259266820194665, 0.0180515878920418, 0.0409867833543362]| 12.1445035934448242|      0.00781250|[4376, 624, 7, 85]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.4528300220910242, 0.12987313621985, 0.3355408791071882, 1.9540564137414245, -0.0215982605475601, 0.0147573923085349, 0.0442794096896924, -0.0048635469616228, -0.0043890805617222, 0.0057980912313723, -0.0178563178894906, -0.0202938209914192, 0.0257448874028073, -0.0094268418688143, 0.0083101015659173, -0.0067816474195633, 0.0283639512710668, 0.0105062166046919, -0.016273807747053, -0.0259266820194665, 0.0180515878920418, 0.0409867833543362]| 12.1445035934448242|      0.00390625|[4488, 640, 7, 87]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4508548288901195, 0.1288669697128408, 0.336482036923835, 1.957069925510647, -0.0217002549089391, 0.0146420376553923, 0.0445406706748909, -0.0048315605851272, -0.0041951669890519, 0.0056277324222883, -0.0179402814745926, -0.0202862523473222, 0.025873447683663, -0.0093904340801139, 0.0084171167509116, -0.006716252379339, 0.0281945235358774, 0.0105599376001944, -0.0164076005036461, -0.0262705624986022, 0.0180415166861097, 0.0408875491408071]| 12.1444958950707882|      0.00781250|[4600, 656, 8, 90]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      42|[1.4508548288901195, 0.1288669697128408, 0.336482036923835, 1.957069925510647, -0.0217002549089391, 0.0146420376553923, 0.0445406706748909, -0.0048315605851272, -0.0041951669890519, 0.0056277324222883, -0.0179402814745926, -0.0202862523473222, 0.025873447683663, -0.0093904340801139, 0.0084171167509116, -0.006716252379339, 0.0281945235358774, 0.0105599376001944, -0.0164076005036461, -0.0262705624986022, 0.0180415166861097, 0.0408875491408071]| 12.1444958950707882|      0.00390625|[4713, 672, 9, 93]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      43|[1.4474254097153492, 0.1277989599209073, 0.3369040666319417, 1.9584528572589746, -0.0216935348009167, 0.0147938416311275, 0.0446737781633104, -0.0047820221568716, -0.0040359220305841, 0.0055762553224443, -0.0178174282286837, -0.0202038573540242, 0.0260635192104887, -0.0096734112259139, 0.0084218091157349, -0.0067419024406077, 0.0282335329699266, 0.0106093389183944, -0.0164065502056229, -0.0262391724012021, 0.0182646730855992, 0.0409304019732176]| 12.1444883346557617|      0.00781250|[4826, 688, 9, 95]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.4474254097153492, 0.1277989599209073, 0.3369040666319417, 1.9584528572589746, -0.0216935348009167, 0.0147938416311275, 0.0446737781633104, -0.0047820221568716, -0.0040359220305841, 0.0055762553224443, -0.0178174282286837, -0.0202038573540242, 0.0260635192104887, -0.0096734112259139, 0.0084218091157349, -0.0067419024406077, 0.0282335329699266, 0.0106093389183944, -0.0164065502056229, -0.0262391724012021, 0.0182646730855992, 0.0409304019732176]| 12.1444883346557617|      0.00390625|[4938, 704, 9, 97]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.4451929670273125, 0.1266764326828026, 0.3375558448470558, 1.9612714036156405, -0.0218212281099425, 0.0148763997826081, 0.0443476634275432, -0.0052165984231288, -0.0039561513573069, 0.0055262615766431, -0.0181738336124778, -0.020183167125946, 0.0259781520085683, -0.0097980553720517, 0.0084629688048193, -0.0070438836348752, 0.0283166728891332, 0.010609609195666, -0.0164379531098733, -0.0260200908660362, 0.0182442685508462, 0.040791706295379]| 12.1444807052612305|      0.00781250|[5050, 720, 9, 99]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
