k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[-3.5001082639607755, 1.00001538007602, 3.93622443376e-05, -0.0004285222967968, 1.700095020871981, -4.41360122062e-05, -0.0001510867356892, -0.0001002015337286]|1349.2805458802481553|      0.00000191|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[-3.500108640118923, 1.0000149715057578, 3.8683029312e-05, -0.0004301406332305, 1.7000953238345111, -4.44696724392e-05, -0.0001512941545448, -0.0001002569440605]|1343.3571154508940708|      0.00000381|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[-3.500108640118923, 1.0000149715057578, 3.8683029312e-05, -0.0004301406332305, 1.7000953238345111, -4.44696724392e-05, -0.0001512941545448, -0.0001002569440605]|1343.3571154508940708|      0.00000191|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-3.500108640118923, 1.0000149715057578, 3.8683029312e-05, -0.0004301406332305, 1.7000953238345111, -4.44696724392e-05, -0.0001512941545448, -0.0001002569440605]|1343.3571154508940708|      0.00000095|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[-3.5001086089852427, 1.0000148835178877, 3.86976400358e-05, -0.0004308382208433, 1.7000950283330691, -4.44062340185e-05, -0.0001512717289349, -9.96894115627e-05]|1340.7352793529717019|      0.00000191|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[-3.5001086089852427, 1.0000148835178877, 3.86976400358e-05, -0.0004308382208433, 1.7000950283330691, -4.44062340185e-05, -0.0001512717289349, -9.96894115627e-05]|1340.7352793529717019|      0.00000095|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[-3.5001088409465524, 1.0000149941894523, 3.86336767566e-05, -0.0004313685635013, 1.7000949132096908, -4.44324776921e-05, -0.0001514813770493, -0.0001003966536477]|1339.6718593727480311|      0.00000191|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[-3.5001088409465524, 1.0000149941894523, 3.86336767566e-05, -0.0004313685635013, 1.7000949132096908, -4.44324776921e-05, -0.0001514813770493, -0.0001003966536477]|1339.6718593727480311|      0.00000095|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-3.500108782319058, 1.000015034684595, 3.88109201892e-05, -0.000431822693457, 1.7000948575691255, -4.44430502798e-05, -0.000151480941608, -9.95820613759e-05]|1337.7432729565773570|      0.00000191|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[-3.500108782319058, 1.000015034684595, 3.88109201892e-05, -0.000431822693457, 1.7000948575691255, -4.44430502798e-05, -0.000151480941608, -9.95820613759e-05]|1337.7432729565773570|      0.00000095|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
