k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=1
      12|[0.0361927764127055, 0.0454672321878279, -0.0132994895962147, -0.017063043456938, 0.0137255778257486, 0.0446569492329137, -0.0028538936489372, -0.0038798358667687, 0.0252720148173703, 0.0070835486981991, -0.0076901626592837, 0.0109961150490102, -0.002931346445562, 0.0379494161698105, 0.0113996233329894, 0.0076146243341484, -0.0086398314988929, 0.0151795114231082, -0.0024358208628472, -0.001722855437193, -0.019103278880929, -0.012012102945608, -0.0005035542409234, 0.0093138269371741, 0.0045954558727284, -0.0142999013810659, 0.0002739444854588, -0.0028329532323134, -0.0127918287612738, -0.0379290359760667, 0.0463542433353324, 0.0179898417609261, 0.0045242941091572, -0.0065828945732002, 0.063334845422418, 0.0413755053636747, -0.0200505848190519, -0.0056815708479862, 0.0137128110198095, 0.0346452982582698, 0.029073654253445, -0.040994901568681, 0.0129971828582807, 0.0332198111309507, 0.0003066450589663, -0.0007927026347779, 0.0298598458141169, -0.0155025404432846, 0.029752427414278, 0.03016280437001, 0.004688220245866, 0.0169645379035071, 0.0854153867978783, 0.0061136660797924, 0.0203132638532285, 0.025016055222783, -0.0175617550832667]|44629.6635239674506010|      0.06250000|[732, 48, 12, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      13|[0.0368590746810617, 0.046910864768069, -0.0202521904151428, -0.0153188852256333, 0.0045062372075562, 0.0448380121322811, -0.0033472141052391, -0.008122787343848, 0.0290340791740944, -0.0031021554843188, -0.001622968411126, 0.0063400978928774, -0.0136057833658728, 0.0326149539268175, 0.0094912126112351, 0.0003717304669474, -0.0070822907742219, 0.0238389409789018, -0.0033191073176987, 0.0037007116918279, -0.012124736525498, -0.0036371867380023, 0.0025133687368087, 0.0181932315693144, 0.0184644339723537, -0.0160067301232705, -0.0042666856051277, 0.0012089398865236, -0.0122000517556148, -0.0304307538747011, 0.0552222331183883, 0.0226085623421533, 0.0156206791027469, -0.0098722494623991, 0.0902197315043635, 0.0349010240560882, -0.0272398213896154, -0.000664489651525, -0.0052253699833314, 0.0476929320262642, 0.0498747434224022, -0.0478903603141521, 0.0124739445788616, 0.0478378567575272, 0.0056028256448678, -0.0016047811919642, 0.0448531805899901, -0.0172820170610114, 0.0341399400584803, 0.0293797412119253, 0.0055592439191073, 0.0240211364250092, 0.0898020611257912, 0.0130942481775507, 0.0146613140346793, 0.022435768111117, -0.0113377863573759]|30042.6562628954416141|      0.12500000|[793, 52, 13, 65]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      14|[0.0368590746810617, 0.046910864768069, -0.0202521904151428, -0.0153188852256333, 0.0045062372075562, 0.0448380121322811, -0.0033472141052391, -0.008122787343848, 0.0290340791740944, -0.0031021554843188, -0.001622968411126, 0.0063400978928774, -0.0136057833658728, 0.0326149539268175, 0.0094912126112351, 0.0003717304669474, -0.0070822907742219, 0.0238389409789018, -0.0033191073176987, 0.0037007116918279, -0.012124736525498, -0.0036371867380023, 0.0025133687368087, 0.0181932315693144, 0.0184644339723537, -0.0160067301232705, -0.0042666856051277, 0.0012089398865236, -0.0122000517556148, -0.0304307538747011, 0.0552222331183883, 0.0226085623421533, 0.0156206791027469, -0.0098722494623991, 0.0902197315043635, 0.0349010240560882, -0.0272398213896154, -0.000664489651525, -0.0052253699833314, 0.0476929320262642, 0.0498747434224022, -0.0478903603141521, 0.0124739445788616, 0.0478378567575272, 0.0056028256448678, -0.0016047811919642, 0.0448531805899901, -0.0172820170610114, 0.0341399400584803, 0.0293797412119253, 0.0055592439191073, 0.0240211364250092, 0.0898020611257912, 0.0130942481775507, 0.0146613140346793, 0.022435768111117, -0.0113377863573759]|30042.6562628954416141|      0.06250000|[854, 56, 14, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      15|[0.0368590746810617, 0.046910864768069, -0.0202521904151428, -0.0153188852256333, 0.0045062372075562, 0.0448380121322811, -0.0033472141052391, -0.008122787343848, 0.0290340791740944, -0.0031021554843188, -0.001622968411126, 0.0063400978928774, -0.0136057833658728, 0.0326149539268175, 0.0094912126112351, 0.0003717304669474, -0.0070822907742219, 0.0238389409789018, -0.0033191073176987, 0.0037007116918279, -0.012124736525498, -0.0036371867380023, 0.0025133687368087, 0.0181932315693144, 0.0184644339723537, -0.0160067301232705, -0.0042666856051277, 0.0012089398865236, -0.0122000517556148, -0.0304307538747011, 0.0552222331183883, 0.0226085623421533, 0.0156206791027469, -0.0098722494623991, 0.0902197315043635, 0.0349010240560882, -0.0272398213896154, -0.000664489651525, -0.0052253699833314, 0.0476929320262642, 0.0498747434224022, -0.0478903603141521, 0.0124739445788616, 0.0478378567575272, 0.0056028256448678, -0.0016047811919642, 0.0448531805899901, -0.0172820170610114, 0.0341399400584803, 0.0293797412119253, 0.0055592439191073, 0.0240211364250092, 0.0898020611257912, 0.0130942481775507, 0.0146613140346793, 0.022435768111117, -0.0113377863573759]|30042.6562628954416141|      0.03125000|[915, 60, 15, 75]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      16|[0.0402982558835028, 0.0438804755843111, -0.0228321987520703, -0.018668017741609, -0.0016771515788479, 0.0398721539803947, -0.0027074746728584, -0.0138363184540711, 0.0276144534640928, -0.0060836430596904, 0.0001898867586695, 0.0067513326962623, -0.0079912400122126, 0.0266564322276103, 0.0103613396475246, 0.0035205390025362, -0.0094648293422692, 0.026309186031392, -0.0021701599481858, 0.0058041259622443, -0.0114056363270586, -0.0005852525840005, 0.0090778856322849, 0.0209816986443782, 0.0222421385784651, -0.0123164220249293, -0.0001504420442304, 0.0006510562159351, -0.0145175244782116, -0.0282074719228838, 0.0627731024041649, 0.0228116005583699, 0.0124899219466755, -0.0107182235180591, 0.0893894186185199, 0.0420203945890225, -0.0313595721352861, -0.0027436739837994, -0.0076042004487576, 0.0584965292243617, 0.054312156001024, -0.0502002613577974, 0.0129684919842089, 0.0458451695957649, 0.0024735747239959, 0.0012659084978086, 0.0506242832117801, -0.0145891719380055, 0.0424627461102405, 0.0307423248333081, 0.0037087551553452, 0.0155165693778663, 0.0894605793335429, 0.0045415171081498, 0.0148067346150213, 0.0289863419447026, -0.0129071847724943]|26130.6592503356550878|      0.06250000|[976, 64, 16, 80]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      17|[0.0402982558835028, 0.0438804755843111, -0.0228321987520703, -0.018668017741609, -0.0016771515788479, 0.0398721539803947, -0.0027074746728584, -0.0138363184540711, 0.0276144534640928, -0.0060836430596904, 0.0001898867586695, 0.0067513326962623, -0.0079912400122126, 0.0266564322276103, 0.0103613396475246, 0.0035205390025362, -0.0094648293422692, 0.026309186031392, -0.0021701599481858, 0.0058041259622443, -0.0114056363270586, -0.0005852525840005, 0.0090778856322849, 0.0209816986443782, 0.0222421385784651, -0.0123164220249293, -0.0001504420442304, 0.0006510562159351, -0.0145175244782116, -0.0282074719228838, 0.0627731024041649, 0.0228116005583699, 0.0124899219466755, -0.0107182235180591, 0.0893894186185199, 0.0420203945890225, -0.0313595721352861, -0.0027436739837994, -0.0076042004487576, 0.0584965292243617, 0.054312156001024, -0.0502002613577974, 0.0129684919842089, 0.0458451695957649, 0.0024735747239959, 0.0012659084978086, 0.0506242832117801, -0.0145891719380055, 0.0424627461102405, 0.0307423248333081, 0.0037087551553452, 0.0155165693778663, 0.0894605793335429, 0.0045415171081498, 0.0148067346150213, 0.0289863419447026, -0.0129071847724943]|26130.6592503356550878|      0.03125000|[1037, 68, 17, 85]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      18|[0.0332925869401347, 0.0504683727535249, -0.0173040965474712, -0.0130732627414926, 0.004777618682854, 0.0429021807262939, -0.0035999097533678, -0.014770608632429, 0.030980236995312, -0.0037908717005317, 0.0028665741642713, 0.0054780753341147, -0.0064487995727799, 0.0231438193302673, 0.0054341498668204, 0.0015905141190957, -0.0100251928679461, 0.0314347880961217, 0.0002489746870773, 0.0049137662805411, -0.0092534882683538, -0.0012792444802481, 0.0103968365463391, 0.0246491974500939, 0.0162724837082409, -0.0127021507500273, 0.0008804705587449, 0.0027504856075634, -0.0129817115252472, -0.0240882167675165, 0.0682181457496591, 0.0245307940937497, 0.0085467732539674, -0.0084842347066583, 0.0947632908076747, 0.0452961623781672, -0.0343699431852525, 0.003269402977132, -0.0113433173400444, 0.0660151094535665, 0.0576596269225712, -0.0531013907064866, 0.0131008232034959, 0.0510440129778731, 0.0020685136058704, 0.0002151324278323, 0.0539134788217618, -0.0190712226885674, 0.0459335069511623, 0.0435796301780072, 0.0040472506178938, 0.0185139820516266, 0.095268927450968, -0.0003196267468516, 0.0177663169927768, 0.0359173194972663, -0.0126487501188352]|19278.9659051392009133|      0.06250000|[1098, 72, 18, 90]                                                         |  | used linear model with 65 points | iterate success | actual_k=1
      19|[0.0332925869401347, 0.0504683727535249, -0.0173040965474712, -0.0130732627414926, 0.004777618682854, 0.0429021807262939, -0.0035999097533678, -0.014770608632429, 0.030980236995312, -0.0037908717005317, 0.0028665741642713, 0.0054780753341147, -0.0064487995727799, 0.0231438193302673, 0.0054341498668204, 0.0015905141190957, -0.0100251928679461, 0.0314347880961217, 0.0002489746870773, 0.0049137662805411, -0.0092534882683538, -0.0012792444802481, 0.0103968365463391, 0.0246491974500939, 0.0162724837082409, -0.0127021507500273, 0.0008804705587449, 0.0027504856075634, -0.0129817115252472, -0.0240882167675165, 0.0682181457496591, 0.0245307940937497, 0.0085467732539674, -0.0084842347066583, 0.0947632908076747, 0.0452961623781672, -0.0343699431852525, 0.003269402977132, -0.0113433173400444, 0.0660151094535665, 0.0576596269225712, -0.0531013907064866, 0.0131008232034959, 0.0510440129778731, 0.0020685136058704, 0.0002151324278323, 0.0539134788217618, -0.0190712226885674, 0.0459335069511623, 0.0435796301780072, 0.0040472506178938, 0.0185139820516266, 0.095268927450968, -0.0003196267468516, 0.0177663169927768, 0.0359173194972663, -0.0126487501188352]|19278.9659051392009133|      0.03125000|[1159, 76, 19, 95]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      20|[0.0370939412238214, 0.0557918376603341, -0.0220737776388599, -0.0142967540713618, 0.0044993411565721, 0.0455065774498685, -0.0004243971705755, -0.0155935086410119, 0.0372137180564449, -0.0067656517367736, -0.0016398355641502, 0.0092922608430518, -0.0093792056470233, 0.0260921564908679, 0.0038551734735906, 0.0023167921921929, -0.0150069845890067, 0.0307287345159238, 0.0034367045823913, 0.003157644088642, -0.011148268512253, -0.0003283790556063, 0.0160212482993678, 0.0235294101142579, 0.0074865079218765, -0.0196505414086781, 0.0010617256715196, 0.00673550341715, -0.0091196001545045, -0.0238719940460739, 0.071638878316129, 0.0168024607735109, 0.0087362123062705, 0.0014812071555071, 0.0944765715049393, 0.0474638367517871, -0.0380336494812247, 9.22575228601e-05, -0.0073163473619322, 0.0650462198364648, 0.0616465392813015, -0.0570447866730263, 0.0101717789810784, 0.0558116154912042, -0.0006589133959008, 0.0036559304133321, 0.0581967096056031, -0.015346178166652, 0.0527136490276374, 0.0472838813059832, 0.0091597083163318, 0.0216266766949445, 0.099862680082682, -0.0003178045814461, 0.0227038116133756, 0.0445588516779182, -0.0093944361455094]|14084.8157629665256536|      0.06250000|[1220, 80, 20, 100]                                                        |  | used linear model with 65 points | iterate success | actual_k=1
      21|[0.0370939412238214, 0.0557918376603341, -0.0220737776388599, -0.0142967540713618, 0.0044993411565721, 0.0455065774498685, -0.0004243971705755, -0.0155935086410119, 0.0372137180564449, -0.0067656517367736, -0.0016398355641502, 0.0092922608430518, -0.0093792056470233, 0.0260921564908679, 0.0038551734735906, 0.0023167921921929, -0.0150069845890067, 0.0307287345159238, 0.0034367045823913, 0.003157644088642, -0.011148268512253, -0.0003283790556063, 0.0160212482993678, 0.0235294101142579, 0.0074865079218765, -0.0196505414086781, 0.0010617256715196, 0.00673550341715, -0.0091196001545045, -0.0238719940460739, 0.071638878316129, 0.0168024607735109, 0.0087362123062705, 0.0014812071555071, 0.0944765715049393, 0.0474638367517871, -0.0380336494812247, 9.22575228601e-05, -0.0073163473619322, 0.0650462198364648, 0.0616465392813015, -0.0570447866730263, 0.0101717789810784, 0.0558116154912042, -0.0006589133959008, 0.0036559304133321, 0.0581967096056031, -0.015346178166652, 0.0527136490276374, 0.0472838813059832, 0.0091597083163318, 0.0216266766949445, 0.099862680082682, -0.0003178045814461, 0.0227038116133756, 0.0445588516779182, -0.0093944361455094]|14084.8157629665256536|      0.03125000|[1281, 84, 21, 105]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
      22|[0.0370939412238214, 0.0557918376603341, -0.0220737776388599, -0.0142967540713618, 0.0044993411565721, 0.0455065774498685, -0.0004243971705755, -0.0155935086410119, 0.0372137180564449, -0.0067656517367736, -0.0016398355641502, 0.0092922608430518, -0.0093792056470233, 0.0260921564908679, 0.0038551734735906, 0.0023167921921929, -0.0150069845890067, 0.0307287345159238, 0.0034367045823913, 0.003157644088642, -0.011148268512253, -0.0003283790556063, 0.0160212482993678, 0.0235294101142579, 0.0074865079218765, -0.0196505414086781, 0.0010617256715196, 0.00673550341715, -0.0091196001545045, -0.0238719940460739, 0.071638878316129, 0.0168024607735109, 0.0087362123062705, 0.0014812071555071, 0.0944765715049393, 0.0474638367517871, -0.0380336494812247, 9.22575228601e-05, -0.0073163473619322, 0.0650462198364648, 0.0616465392813015, -0.0570447866730263, 0.0101717789810784, 0.0558116154912042, -0.0006589133959008, 0.0036559304133321, 0.0581967096056031, -0.015346178166652, 0.0527136490276374, 0.0472838813059832, 0.0091597083163318, 0.0216266766949445, 0.099862680082682, -0.0003178045814461, 0.0227038116133756, 0.0445588516779182, -0.0093944361455094]|14084.8157629665256536|      0.01562500|[1342, 88, 22, 110]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
