k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.0006308221954214, -3.20855709981e-05, 0.0006572258975739, 0.0048346909390083, -0.0008968355095655, 0.0015331060606543, -0.0011785818453733, -0.0010052356615405, -0.0003119288603195, 0.9987399074390383]|2699.8525327728707452|      0.00024414|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-0.000698904283136, 6.49755528576e-05, 0.0006609430943296, 0.0049074989193555, -0.0008671359975056, 0.0015029439751356, -0.0010262181231393, -0.0010589818350043, -0.0003632657550982, 0.9986414028777745]|2699.8152183458901163|      0.00048828|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.000698904283136, 6.49755528576e-05, 0.0006609430943296, 0.0049074989193555, -0.0008671359975056, 0.0015029439751356, -0.0010262181231393, -0.0010589818350043, -0.0003632657550982, 0.9986414028777745]|2699.8152183458901163|      0.00024414|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.000698904283136, 6.49755528576e-05, 0.0006609430943296, 0.0049074989193555, -0.0008671359975056, 0.0015029439751356, -0.0010262181231393, -0.0010589818350043, -0.0003632657550982, 0.9986414028777745]|2699.8152183458901163|      0.00012207|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0006901377388635, 6.80535492774e-05, 0.0007145847852025, 0.0048327132279986, -0.0008360455147779, 0.0015112675421493, -0.0009728646808919, -0.0010423100395988, -0.0003698563223771, 0.998595135932996]|2699.7553457747849279|      0.00024414|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0006901377388635, 6.80535492774e-05, 0.0007145847852025, 0.0048327132279986, -0.0008360455147779, 0.0015112675421493, -0.0009728646808919, -0.0010423100395988, -0.0003698563223771, 0.998595135932996]|2699.7553457747849279|      0.00012207|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-0.0006836096054027, 0.0001095797285371, 0.0007146794130114, 0.004833084631518, -0.000813372120384, 0.0015356239018995, -0.0009200860618176, -0.0009985088527081, -0.000402739745065, 0.9985161345846356]|2699.7176312788697032|      0.00024414|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-0.0006836096054027, 0.0001095797285371, 0.0007146794130114, 0.004833084631518, -0.000813372120384, 0.0015356239018995, -0.0009200860618176, -0.0009985088527081, -0.000402739745065, 0.9985161345846356]|2699.7176312788697032|      0.00012207|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-0.000692333672008, 0.0001471548654332, 0.0007773719931981, 0.0048187515678238, -0.0007771440441213, 0.0016030903886559, -0.0008923810320632, -0.000998428469991, -0.0004495409595558, 0.9984947983370792]|2699.6790096750737575|      0.00024414|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[-0.000692333672008, 0.0001471548654332, 0.0007773719931981, 0.0048187515678238, -0.0007771440441213, 0.0016030903886559, -0.0008923810320632, -0.000998428469991, -0.0004495409595558, 0.9984947983370792]|2699.6790096750737575|      0.00012207|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-0.0007152870574717, 0.0001332726787525, 0.000822435111787, 0.0048253535017254, -0.0007791553442034, 0.0016293949707192, -0.0008172465603184, -0.0009841227399226, -0.0005073316754001, 0.9984476630845196]|2699.6343059184682716|      0.00024414|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      41|[-0.0007152870574717, 0.0001332726787525, 0.000822435111787, 0.0048253535017254, -0.0007791553442034, 0.0016293949707192, -0.0008172465603184, -0.0009841227399226, -0.0005073316754001, 0.9984476630845196]|2699.6343059184682716|      0.00012207|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[-0.0007526018671258, 6.54431302842e-05, 0.0008481233541518, 0.0048458519384306, -0.0007697858693962, 0.0016594830304949, -0.0008327363691266, -0.0009671115869553, -0.0004939936277113, 0.9983693844066553]|2699.6160518150031749|      0.00024414|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[-0.0007526018671258, 6.54431302842e-05, 0.0008481233541518, 0.0048458519384306, -0.0007697858693962, 0.0016594830304949, -0.0008327363691266, -0.0009671115869553, -0.0004939936277113, 0.9983693844066553]|2699.6160518150031749|      0.00012207|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[-0.0007526018671258, 6.54431302842e-05, 0.0008481233541518, 0.0048458519384306, -0.0007697858693962, 0.0016594830304949, -0.0008327363691266, -0.0009671115869553, -0.0004939936277113, 0.9983693844066553]|2699.6160518150031749|      0.00006104|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[-0.0007630113584938, 6.22810573125e-05, 0.0008567031246106, 0.0048290497302552, -0.0007605700506457, 0.0016813732049168, -0.0007985572669449, -0.0009662397404937, -0.0005178881249654, 0.9983386113952806]|2699.5921097743403152|      0.00012207|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[-0.0007466950314944, 8.39783721243e-05, 0.0008873366771386, 0.0048022475939059, -0.0007154180391647, 0.0017589894477019, -0.000774768298838, -0.0009143821822069, -0.0005281053151837, 0.9983056735974214]|2699.5637889891418126|      0.00024414|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[-0.0007466950314944, 8.39783721243e-05, 0.0008873366771386, 0.0048022475939059, -0.0007154180391647, 0.0017589894477019, -0.000774768298838, -0.0009143821822069, -0.0005281053151837, 0.9983056735974214]|2699.5637889891418126|      0.00012207|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[-0.000793492747095, 6.71172712274e-05, 0.0009131858148776, 0.0048639673397168, -0.0007120034050279, 0.0018237656594896, -0.0007471699883286, -0.0008906971573748, -0.0005531598610047, 0.99826334938934]|2699.5357645826475164|      0.00024414|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[-0.000793492747095, 6.71172712274e-05, 0.0009131858148776, 0.0048639673397168, -0.0007120034050279, 0.0018237656594896, -0.0007471699883286, -0.0008906971573748, -0.0005531598610047, 0.99826334938934]|2699.5357645826475164|      0.00012207|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      50|[-0.0007573605844109, 6.98358756669e-05, 0.0009358576261039, 0.0048283528015094, -0.0007049441287979, 0.001820481597777, -0.000690774471402, -0.0008662296631488, -0.0005154821518251, 0.9981824390066123]|2699.5029888745511926|      0.00024414|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
