k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[107.470594859264, 0.0947076709686177, 0.9098883451287082, 102.39992654825816, 0.1843704106318673, 0.8180329235530982, 97.43971591579701, 0.2851137650021371, 0.7165828054570047, 96.30044448580256, 0.3057973956086288, 0.6951278110392427, 93.9906766135511, 0.3566839143377262, 0.6435167245358077, 89.72014060568091, 0.4678223962441338, 0.5318439785075452, 83.70999295579429, 0.6571082434043749, 0.3426601357129415, 78.30899992866216, 0.8768762113518426, 0.1234325883044111, 886.3698250558022, 910.0089767423041, 922.520121921049, 926.4601362369048, 935.5610616592178, 952.8301100950767, 975.7298513087715]|  0.1620951690662908|      0.00097656|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[107.470594859264, 0.0947076709686177, 0.9098883451287082, 102.39992654825816, 0.1843704106318673, 0.8180329235530982, 97.43971591579701, 0.2851137650021371, 0.7165828054570047, 96.30044448580256, 0.3057973956086288, 0.6951278110392427, 93.9906766135511, 0.3566839143377262, 0.6435167245358077, 89.72014060568091, 0.4678223962441338, 0.5318439785075452, 83.70999295579429, 0.6571082434043749, 0.3426601357129415, 78.30899992866216, 0.8768762113518426, 0.1234325883044111, 886.3698250558022, 910.0089767423041, 922.520121921049, 926.4601362369048, 935.5610616592178, 952.8301100950767, 975.7298513087715]|  0.1620951690662908|      0.00048828|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      28|[107.470594859264, 0.0947076709686177, 0.9098883451287082, 102.39992654825816, 0.1843704106318673, 0.8180329235530982, 97.43971591579701, 0.2851137650021371, 0.7165828054570047, 96.30044448580256, 0.3057973956086288, 0.6951278110392427, 93.9906766135511, 0.3566839143377262, 0.6435167245358077, 89.72014060568091, 0.4678223962441338, 0.5318439785075452, 83.70999295579429, 0.6571082434043749, 0.3426601357129415, 78.30899992866216, 0.8768762113518426, 0.1234325883044111, 886.3698250558022, 910.0089767423041, 922.520121921049, 926.4601362369048, 935.5610616592178, 952.8301100950767, 975.7298513087715]|  0.1620951690662908|      0.00024414|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[107.47061092898628, 0.0946901327004296, 0.9098501921021768, 102.39996569496446, 0.1844279101378314, 0.8180499912403684, 97.43973360281052, 0.2852340875949095, 0.7166447117653594, 96.30049968760555, 0.3058193636419659, 0.6951519811965129, 93.99061991603162, 0.3567451582086619, 0.6435919692528114, 89.72012555308548, 0.4677887898099167, 0.5318373485330588, 83.70993759249185, 0.6570848568880889, 0.3426820278203886, 78.30898862723795, 0.8768954181202256, 0.1234291847901187, 886.369825316015, 910.0090030142602, 922.5200986511974, 926.4601514088145, 935.5609869697148, 952.8301064465934, 975.7299148384583]|  0.1566881338772104|      0.00048828|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      30|[107.47061092898628, 0.0946901327004296, 0.9098501921021768, 102.39996569496446, 0.1844279101378314, 0.8180499912403684, 97.43973360281052, 0.2852340875949095, 0.7166447117653594, 96.30049968760555, 0.3058193636419659, 0.6951519811965129, 93.99061991603162, 0.3567451582086619, 0.6435919692528114, 89.72012555308548, 0.4677887898099167, 0.5318373485330588, 83.70993759249185, 0.6570848568880889, 0.3426820278203886, 78.30898862723795, 0.8768954181202256, 0.1234291847901187, 886.369825316015, 910.0090030142602, 922.5200986511974, 926.4601514088145, 935.5609869697148, 952.8301064465934, 975.7299148384583]|  0.1566881338772104|      0.00024414|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      31|[107.4705285787835, 0.094736587109158, 0.9099351784193609, 102.39997328342685, 0.1844336712716728, 0.818092405494499, 97.43976590789217, 0.2853310835136075, 0.7166149388390808, 96.30049612282566, 0.3057919707622492, 0.6951816683456065, 93.99061977977877, 0.3567508756682505, 0.6436223928323258, 89.72011292285868, 0.4678185871109747, 0.5318219960385214, 83.70990815770828, 0.6570958698809881, 0.3427013018816126, 78.30897538634814, 0.8768070718130713, 0.1233941775959183, 886.369766937018, 910.0090027236857, 922.5201208001665, 926.4602010816578, 935.5609232272018, 952.8300807585996, 975.7299832078935]|  0.1538159114617920|      0.00048828|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      32|[107.4705285787835, 0.094736587109158, 0.9099351784193609, 102.39997328342685, 0.1844336712716728, 0.818092405494499, 97.43976590789217, 0.2853310835136075, 0.7166149388390808, 96.30049612282566, 0.3057919707622492, 0.6951816683456065, 93.99061977977877, 0.3567508756682505, 0.6436223928323258, 89.72011292285868, 0.4678185871109747, 0.5318219960385214, 83.70990815770828, 0.6570958698809881, 0.3427013018816126, 78.30897538634814, 0.8768070718130713, 0.1233941775959183, 886.369766937018, 910.0090027236857, 922.5201208001665, 926.4602010816578, 935.5609232272018, 952.8300807585996, 975.7299832078935]|  0.1538159114617920|      0.00024414|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[107.47050533854562, 0.0947494208001376, 0.9099703207684817, 102.39996094935061, 0.184546618131088, 0.8182038974049802, 97.43983050258147, 0.2853312424807467, 0.7165843922148503, 96.30050598215519, 0.3058574295277229, 0.6951747171955214, 93.99062287919311, 0.3567740874981933, 0.6436858741373913, 89.72014521542113, 0.467826597986532, 0.5317786339865828, 83.70988178444863, 0.657064082817264, 0.342736092084661, 78.30902845055267, 0.8767857320937084, 0.1233711368718057, 886.3697458733752, 910.0089895876646, 922.5201767906996, 926.4601533925077, 935.5608922419766, 952.8300462735828, 975.7300013921121]|  0.1497346182258411|      0.00048828|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[107.47067666152358, 0.094839307380022, 0.9100678827658086, 102.40009225536897, 0.1845306926567778, 0.8181678903916938, 97.43988585668137, 0.2853952908706607, 0.7165243309268449, 96.3006041997799, 0.3060110243944119, 0.6951654084955877, 93.99068388582324, 0.3568387416372357, 0.6437248557109518, 89.72020830802086, 0.4679791498242812, 0.5318384386512237, 83.70989757948844, 0.6571670103112548, 0.3426509078853214, 78.30895985450783, 0.8767447564656519, 0.1234305942805712, 886.3696840321334, 910.0089682763711, 922.5200162814909, 926.4600191793271, 935.5608358840581, 952.8300978704438, 975.7300814895309]|  0.1448537333947404|      0.00097656|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      35|[107.47067666152358, 0.094839307380022, 0.9100678827658086, 102.40009225536897, 0.1845306926567778, 0.8181678903916938, 97.43988585668137, 0.2853952908706607, 0.7165243309268449, 96.3006041997799, 0.3060110243944119, 0.6951654084955877, 93.99068388582324, 0.3568387416372357, 0.6437248557109518, 89.72020830802086, 0.4679791498242812, 0.5318384386512237, 83.70989757948844, 0.6571670103112548, 0.3426509078853214, 78.30895985450783, 0.8767447564656519, 0.1234305942805712, 886.3696840321334, 910.0089682763711, 922.5200162814909, 926.4600191793271, 935.5608358840581, 952.8300978704438, 975.7300814895309]|  0.1448537333947404|      0.00048828|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      36|[107.47070489470481, 0.0947257294381294, 0.9100240067742381, 102.40009548461657, 0.184690438157982, 0.8182121200404573, 97.44007198824146, 0.2856203325549531, 0.7164910264305759, 96.30053697593932, 0.305988578674344, 0.695160107177094, 93.99072358179936, 0.3570084753040073, 0.6437159877039987, 89.72032626952746, 0.4680365044779545, 0.531729518716701, 83.70996374914415, 0.657275930095856, 0.342572650485963, 78.30899611301555, 0.8766900678675119, 0.123498285259439, 886.369707003201, 910.0089190681609, 922.520011283581, 926.4599286879135, 935.5608617236294, 952.8300892168357, 975.7301157117976]|  0.1389467440019249|      0.00097656|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      37|[107.47070489470481, 0.0947257294381294, 0.9100240067742381, 102.40009548461657, 0.184690438157982, 0.8182121200404573, 97.44007198824146, 0.2856203325549531, 0.7164910264305759, 96.30053697593932, 0.305988578674344, 0.695160107177094, 93.99072358179936, 0.3570084753040073, 0.6437159877039987, 89.72032626952746, 0.4680365044779545, 0.531729518716701, 83.70996374914415, 0.657275930095856, 0.342572650485963, 78.30899611301555, 0.8766900678675119, 0.123498285259439, 886.369707003201, 910.0089190681609, 922.520011283581, 926.4599286879135, 935.5608617236294, 952.8300892168357, 975.7301157117976]|  0.1389467440019249|      0.00048828|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      38|[107.47076544743143, 0.0948444721860926, 0.9100932666364946, 102.40003458850131, 0.1846636899875345, 0.8181123272538049, 97.44010394537104, 0.2858409563758987, 0.7164564462035099, 96.3004735718186, 0.3062027891740701, 0.6952743444776655, 93.99079147433812, 0.3569065529495997, 0.643581531500827, 89.720453624203, 0.4681043120391797, 0.5317431040151317, 83.70996619214286, 0.657363998682997, 0.3426325040813643, 78.3090418089115, 0.8765600632086417, 0.1235394692833466, 886.369703583901, 910.0089138970636, 922.5199942963665, 926.4599308543395, 935.5608778491401, 952.8300603073766, 975.7301251655862]|  0.1347406616119100|      0.00097656|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      39|[107.47076544743143, 0.0948444721860926, 0.9100932666364946, 102.40003458850131, 0.1846636899875345, 0.8181123272538049, 97.44010394537104, 0.2858409563758987, 0.7164564462035099, 96.3004735718186, 0.3062027891740701, 0.6952743444776655, 93.99079147433812, 0.3569065529495997, 0.643581531500827, 89.720453624203, 0.4681043120391797, 0.5317431040151317, 83.70996619214286, 0.657363998682997, 0.3426325040813643, 78.3090418089115, 0.8765600632086417, 0.1235394692833466, 886.369703583901, 910.0089138970636, 922.5199942963665, 926.4599308543395, 935.5608778491401, 952.8300603073766, 975.7301251655862]|  0.1347406616119100|      0.00048828|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      40|[107.47085163687458, 0.0947979658248217, 0.9101356343628878, 102.4000789883482, 0.1848822529639034, 0.818228853506642, 97.44002655192205, 0.285818412260219, 0.7165880342724653, 96.30045596785355, 0.3062485823316337, 0.695329269222555, 93.99083112757525, 0.3569803495867581, 0.6436661585193326, 89.72068546928017, 0.4680373130773553, 0.5317425311408585, 83.71002810566702, 0.6574580245382161, 0.3426964770983316, 78.30913997213294, 0.8765938373436799, 0.1235205037038371, 886.3696371016687, 910.0088834403614, 922.5200379268097, 926.4600746542399, 935.560819227043, 952.8300891363176, 975.7300809626701]|  0.1267258958537829|      0.00097656|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
