k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      19|[100.00105399245682, 0.2017590730456927, 0.3305780493539783, 0.9744528095610772, 99.86012275181896, 0.1117635021059007, 0.3308183986219217, 0.8061010144854365, 100.01318037732892, 0.1594744785548904, 0.202620560542276, 0.6431133329130326, 100.01255130051966, 0.1147030434284591, 0.3228788388273011, 0.5338540070047498, 100.063449726967, 0.1750572217412642, 0.4864201290250711, 0.1993221146073772, 99.99230947366735, 0.6630352587846912, 0.687292545913218, -0.0222633231847016, 299.99175637109096, 299.9611153548218, 300.03137522414664, 300.040559943615, 300.05420854025897]| 86.9817810058593750|      0.12500000|[593, 196, 4, 53]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[100.00105399245682, 0.2017590730456927, 0.3305780493539783, 0.9744528095610772, 99.86012275181896, 0.1117635021059007, 0.3308183986219217, 0.8061010144854365, 100.01318037732892, 0.1594744785548904, 0.202620560542276, 0.6431133329130326, 100.01255130051966, 0.1147030434284591, 0.3228788388273011, 0.5338540070047498, 100.063449726967, 0.1750572217412642, 0.4864201290250711, 0.1993221146073772, 99.99230947366735, 0.6630352587846912, 0.687292545913218, -0.0222633231847016, 299.99175637109096, 299.9611153548218, 300.03137522414664, 300.040559943615, 300.05420854025897]| 86.9817810058593750|      0.06250000|[629, 208, 5, 57]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[99.99822891758785, 0.2297876010058197, 0.3235759614993572, 0.9831056357368924, 99.85825693491023, 0.1059787314641331, 0.3362242735759411, 0.8021654810174561, 100.01480362679074, 0.1701748772595684, 0.2024489200182349, 0.6548685980088351, 100.01896443887733, 0.1125935370220108, 0.3235105913970054, 0.544911379586904, 100.04487258633247, 0.1688286908050608, 0.4962727754026718, 0.1985955026639737, 99.98624203238519, 0.6447589867673266, 0.6764611254167254, -0.0291727930045078, 300.02291657717853, 299.9444862590433, 300.023923650313, 300.02807850326394, 300.0569140340916]| 79.5248276068971052|      0.12500000|[654, 216, 6, 60]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      22|[99.99822891758785, 0.2297876010058197, 0.3235759614993572, 0.9831056357368924, 99.85825693491023, 0.1059787314641331, 0.3362242735759411, 0.8021654810174561, 100.01480362679074, 0.1701748772595684, 0.2024489200182349, 0.6548685980088351, 100.01896443887733, 0.1125935370220108, 0.3235105913970054, 0.544911379586904, 100.04487258633247, 0.1688286908050608, 0.4962727754026718, 0.1985955026639737, 99.98624203238519, 0.6447589867673266, 0.6764611254167254, -0.0291727930045078, 300.02291657717853, 299.9444862590433, 300.023923650313, 300.02807850326394, 300.0569140340916]| 79.5248276068971052|      0.06250000|[691, 228, 7, 64]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[99.99822891758785, 0.2297876010058197, 0.3235759614993572, 0.9831056357368924, 99.85825693491023, 0.1059787314641331, 0.3362242735759411, 0.8021654810174561, 100.01480362679074, 0.1701748772595684, 0.2024489200182349, 0.6548685980088351, 100.01896443887733, 0.1125935370220108, 0.3235105913970054, 0.544911379586904, 100.04487258633247, 0.1688286908050608, 0.4962727754026718, 0.1985955026639737, 99.98624203238519, 0.6447589867673266, 0.6764611254167254, -0.0291727930045078, 300.02291657717853, 299.9444862590433, 300.023923650313, 300.02807850326394, 300.0569140340916]| 79.5248276068971052|      0.03125000|[728, 240, 7, 67]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[100.00196224094434, 0.2389762895177024, 0.3278133887539077, 0.9882319516971875, 99.86067852376866, 0.1211806828084434, 0.3461969625636309, 0.8083493190747718, 100.01157999857405, 0.1663626868689701, 0.2044013567196423, 0.6492275964915779, 100.02333253595037, 0.1074585052920618, 0.3316409518258807, 0.5447984965421, 100.0481180884066, 0.1708306796415182, 0.4968805100816941, 0.2059357563881514, 99.9920749273455, 0.6448981043788019, 0.6782957794909357, -0.031372188584177, 300.03336268619904, 299.95106702395447, 300.0255751482853, 300.0310024445569, 300.0533872041434]| 71.6655502319335938|      0.06250000|[752, 248, 7, 69]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[100.00196224094434, 0.2389762895177024, 0.3278133887539077, 0.9882319516971875, 99.86067852376866, 0.1211806828084434, 0.3461969625636309, 0.8083493190747718, 100.01157999857405, 0.1663626868689701, 0.2044013567196423, 0.6492275964915779, 100.02333253595037, 0.1074585052920618, 0.3316409518258807, 0.5447984965421, 100.0481180884066, 0.1708306796415182, 0.4968805100816941, 0.2059357563881514, 99.9920749273455, 0.6448981043788019, 0.6782957794909357, -0.031372188584177, 300.03336268619904, 299.95106702395447, 300.0255751482853, 300.0310024445569, 300.0533872041434]| 71.6655502319335938|      0.03125000|[789, 260, 9, 74]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[100.00425856060953, 0.245614767218447, 0.3307593044573053, 0.9901785453011916, 99.85126874713794, 0.1211355927003384, 0.3499611474924257, 0.8052956830611694, 100.0072847044254, 0.1744085915733, 0.2053379079152794, 0.6485636254349184, 100.03099849456005, 0.1061655343703706, 0.32748075766903, 0.5411776806488446, 100.04185087325972, 0.1815489263812892, 0.4859284794765297, 0.2040949498083819, 99.99514497647856, 0.6440962371367831, 0.6665891066703349, -0.0377743442006257, 300.03437115049707, 299.95838611432043, 300.03045491399376, 300.0268294764292, 300.04526660350956]| 69.2630386352539062|      0.06250000|[814, 268, 9, 76]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[100.00425856060953, 0.245614767218447, 0.3307593044573053, 0.9901785453011916, 99.85126874713794, 0.1211355927003384, 0.3499611474924257, 0.8052956830611694, 100.0072847044254, 0.1744085915733, 0.2053379079152794, 0.6485636254349184, 100.03099849456005, 0.1061655343703706, 0.32748075766903, 0.5411776806488446, 100.04185087325972, 0.1815489263812892, 0.4859284794765297, 0.2040949498083819, 99.99514497647856, 0.6440962371367831, 0.6665891066703349, -0.0377743442006257, 300.03437115049707, 299.95838611432043, 300.03045491399376, 300.0268294764292, 300.04526660350956]| 69.2630386352539062|      0.03125000|[851, 280, 10, 80]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[100.00606003925787, 0.2496029180076029, 0.3410862892204082, 1.0002462353158508, 99.85579023665507, 0.1245434920867321, 0.3536514458300056, 0.8099559005475088, 100.0159739391785, 0.1728364576056401, 0.2044305801695911, 0.6437393396679711, 100.03662301763661, 0.1116857457342569, 0.3337017695729048, 0.5369562631297, 100.04525055223372, 0.1728652935120179, 0.4830187151136446, 0.1890439694395205, 99.99297879439729, 0.6421241450356101, 0.6586307025799688, -0.0330057934342696, 300.032753390814, 299.9520760347584, 300.0291000676712, 300.02714064486315, 300.04469472819443]| 67.0227355957031250|      0.06250000|[875, 288, 10, 82]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      29|[100.00606003925787, 0.2496029180076029, 0.3410862892204082, 1.0002462353158508, 99.85579023665507, 0.1245434920867321, 0.3536514458300056, 0.8099559005475088, 100.0159739391785, 0.1728364576056401, 0.2044305801695911, 0.6437393396679711, 100.03662301763661, 0.1116857457342569, 0.3337017695729048, 0.5369562631297, 100.04525055223372, 0.1728652935120179, 0.4830187151136446, 0.1890439694395205, 99.99297879439729, 0.6421241450356101, 0.6586307025799688, -0.0330057934342696, 300.032753390814, 299.9520760347584, 300.0291000676712, 300.02714064486315, 300.04469472819443]| 67.0227355957031250|      0.03125000|[911, 300, 11, 86]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[99.99981728493277, 0.2504762789091873, 0.3302147203620031, 0.9990354225661782, 99.8564926369362, 0.1289132029674401, 0.3602067340400549, 0.8108402569970046, 100.01738861474853, 0.186656645873587, 0.2148886391023911, 0.642752511543146, 100.0393540587906, 0.1148181350554901, 0.3244315629719835, 0.5462318532096878, 100.0449421162155, 0.1767003049523035, 0.4826921207214948, 0.1929735722524057, 99.99456261683905, 0.6461668264926331, 0.6595052783363627, -0.0272631015072338, 300.02912002535595, 299.94268706809174, 300.032918775792, 300.0224931649055, 300.05107907438827]| 61.9428135883893347|      0.06250000|[936, 308, 12, 89]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      31|[99.99981728493277, 0.2504762789091873, 0.3302147203620031, 0.9990354225661782, 99.8564926369362, 0.1289132029674401, 0.3602067340400549, 0.8108402569970046, 100.01738861474853, 0.186656645873587, 0.2148886391023911, 0.642752511543146, 100.0393540587906, 0.1148181350554901, 0.3244315629719835, 0.5462318532096878, 100.0449421162155, 0.1767003049523035, 0.4826921207214948, 0.1929735722524057, 99.99456261683905, 0.6461668264926331, 0.6595052783363627, -0.0272631015072338, 300.02912002535595, 299.94268706809174, 300.032918775792, 300.0224931649055, 300.05107907438827]| 61.9428135883893347|      0.03125000|[973, 320, 12, 92]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[99.99189727109923, 0.2582869671180845, 0.3321958965151469, 1.0110624441820728, 99.85323886616877, 0.1376341105358047, 0.3614564094534981, 0.8152847096035906, 100.0105446515523, 0.1872847344140119, 0.2065225165262432, 0.6357759204935823, 100.02805179031364, 0.1084753541679112, 0.3185513753689292, 0.5490368202154648, 100.04609226970439, 0.1813936481832539, 0.4798754867599719, 0.185941784965272, 99.99533179944589, 0.6515262333028854, 0.6595704544558557, -0.0291082776186626, 300.0289436983317, 299.9349517399977, 300.0290923482335, 300.0241638111537, 300.05648557870353]| 59.5100746154785156|      0.06250000|[997, 328, 12, 94]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      33|[99.99189727109923, 0.2582869671180845, 0.3321958965151469, 1.0110624441820728, 99.85323886616877, 0.1376341105358047, 0.3614564094534981, 0.8152847096035906, 100.0105446515523, 0.1872847344140119, 0.2065225165262432, 0.6357759204935823, 100.02805179031364, 0.1084753541679112, 0.3185513753689292, 0.5490368202154648, 100.04609226970439, 0.1813936481832539, 0.4798754867599719, 0.185941784965272, 99.99533179944589, 0.6515262333028854, 0.6595704544558557, -0.0291082776186626, 300.0289436983317, 299.9349517399977, 300.0290923482335, 300.0241638111537, 300.05648557870353]| 59.5100746154785156|      0.03125000|[1033, 340, 12, 97]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[99.99189727109923, 0.2582869671180845, 0.3321958965151469, 1.0110624441820728, 99.85323886616877, 0.1376341105358047, 0.3614564094534981, 0.8152847096035906, 100.0105446515523, 0.1872847344140119, 0.2065225165262432, 0.6357759204935823, 100.02805179031364, 0.1084753541679112, 0.3185513753689292, 0.5490368202154648, 100.04609226970439, 0.1813936481832539, 0.4798754867599719, 0.185941784965272, 99.99533179944589, 0.6515262333028854, 0.6595704544558557, -0.0291082776186626, 300.0289436983317, 299.9349517399977, 300.0290923482335, 300.0241638111537, 300.05648557870353]| 59.5100746154785156|      0.01562500|[1069, 352, 12, 100]                                                       |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[99.99189727109923, 0.2582869671180845, 0.3321958965151469, 1.0110624441820728, 99.85323886616877, 0.1376341105358047, 0.3614564094534981, 0.8152847096035906, 100.0105446515523, 0.1872847344140119, 0.2065225165262432, 0.6357759204935823, 100.02805179031364, 0.1084753541679112, 0.3185513753689292, 0.5490368202154648, 100.04609226970439, 0.1813936481832539, 0.4798754867599719, 0.185941784965272, 99.99533179944589, 0.6515262333028854, 0.6595704544558557, -0.0291082776186626, 300.0289436983317, 299.9349517399977, 300.0290923482335, 300.0241638111537, 300.05648557870353]| 59.5100746154785156|      0.00781250|[1106, 364, 13, 104]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
