k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      12|[100.0569002402477, 0.1250458973774377, 0.3398709673829883, 0.9066775492064858, 100.03570728394637, 0.0685993224100869, 0.3657997485412363, 0.7083010385743334, 100.00371073644212, 0.0304065528843718, 0.304308354971479, 0.7182032128496881, 99.94734326937304, 0.0823295163684496, 0.3047422623398597, 0.5275621766243096, 99.85416929013151, 0.2391133989885849, 0.3887784644727034, 0.2672158875734008, 99.98901708847497, 0.6867239502214152, 0.6382117647679809, 0.1305309489225648, 299.92810553648695, 300.0695291507243, 299.95882764486487, 300.0017628764769, 300.001919162677]|164.0696197966264549|      0.06250000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      13|[100.05074520091058, 0.1583258719158606, 0.3576963543172865, 0.9169337940275138, 100.03532517088018, 0.0604438585723599, 0.3659010901571946, 0.6972396711016369, 100.00820363342373, 0.0460624328062409, 0.3048074293585318, 0.7274564295144116, 99.9416666676246, 0.0885724587978247, 0.309558649593063, 0.5249485867413711, 99.85478934020347, 0.2072119650007107, 0.383629960942825, 0.2573122202982467, 99.98827096329734, 0.6922726584175597, 0.6528407684797113, 0.1402770573630912, 299.92401561484803, 300.06442897466076, 299.9547060324565, 299.99792966021045, 299.99012822057074]|139.1555578474785762|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      14|[100.05074520091058, 0.1583258719158606, 0.3576963543172865, 0.9169337940275138, 100.03532517088018, 0.0604438585723599, 0.3659010901571946, 0.6972396711016369, 100.00820363342373, 0.0460624328062409, 0.3048074293585318, 0.7274564295144116, 99.9416666676246, 0.0885724587978247, 0.309558649593063, 0.5249485867413711, 99.85478934020347, 0.2072119650007107, 0.383629960942825, 0.2573122202982467, 99.98827096329734, 0.6922726584175597, 0.6528407684797113, 0.1402770573630912, 299.92401561484803, 300.06442897466076, 299.9547060324565, 299.99792966021045, 299.99012822057074]|139.1555578474785762|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      15|[100.04329869090637, 0.164159908660231, 0.3593371845168746, 0.9241692508046776, 100.02925937006819, 0.1075615119275076, 0.38810272140618, 0.7046957173307885, 100.01232407910491, 0.0354189826584909, 0.2943482759613317, 0.7267882643061433, 99.92971998965949, 0.0841450915706876, 0.3005524014386202, 0.5326257790115901, 99.85495439254696, 0.2029812034952822, 0.3882142821526734, 0.2666951900380424, 99.98908804899226, 0.6879655784714143, 0.6479514438580689, 0.1464011079337718, 299.9301785760047, 300.05629849090997, 299.9460796151143, 299.99348217150583, 299.9929524585018]|122.6682964767680772|      0.12500000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      16|[100.04329869090637, 0.164159908660231, 0.3593371845168746, 0.9241692508046776, 100.02925937006819, 0.1075615119275076, 0.38810272140618, 0.7046957173307885, 100.01232407910491, 0.0354189826584909, 0.2943482759613317, 0.7267882643061433, 99.92971998965949, 0.0841450915706876, 0.3005524014386202, 0.5326257790115901, 99.85495439254696, 0.2029812034952822, 0.3882142821526734, 0.2666951900380424, 99.98908804899226, 0.6879655784714143, 0.6479514438580689, 0.1464011079337718, 299.9301785760047, 300.05629849090997, 299.9460796151143, 299.99348217150583, 299.9929524585018]|122.6682964767680772|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      17|[100.03467361754541, 0.1887273804925096, 0.3734919148293574, 0.9284619911037718, 100.01941810765545, 0.1011918534312929, 0.3801679736809414, 0.6964183601810338, 100.01420354093759, 0.0702191375584592, 0.3156457336856595, 0.7409647910952766, 99.93674045397448, 0.0728192987953853, 0.3011948631566407, 0.5261641567211266, 99.85511096627457, 0.1995681959685725, 0.3959037180976197, 0.2705253623044135, 99.98773177503841, 0.6914300498574169, 0.6424373159319019, 0.1623460898389658, 299.9248942319502, 300.06160303479544, 299.9511767315995, 299.986390476132, 300.00459096698876]|111.2336851883741389|      0.12500000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      18|[100.03467361754541, 0.1887273804925096, 0.3734919148293574, 0.9284619911037718, 100.01941810765545, 0.1011918534312929, 0.3801679736809414, 0.6964183601810338, 100.01420354093759, 0.0702191375584592, 0.3156457336856595, 0.7409647910952766, 99.93674045397448, 0.0728192987953853, 0.3011948631566407, 0.5261641567211266, 99.85511096627457, 0.1995681959685725, 0.3959037180976197, 0.2705253623044135, 99.98773177503841, 0.6914300498574169, 0.6424373159319019, 0.1623460898389658, 299.9248942319502, 300.06160303479544, 299.9511767315995, 299.986390476132, 300.00459096698876]|111.2336851883741389|      0.06250000|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      19|[100.03467361754541, 0.1887273804925096, 0.3734919148293574, 0.9284619911037718, 100.01941810765545, 0.1011918534312929, 0.3801679736809414, 0.6964183601810338, 100.01420354093759, 0.0702191375584592, 0.3156457336856595, 0.7409647910952766, 99.93674045397448, 0.0728192987953853, 0.3011948631566407, 0.5261641567211266, 99.85511096627457, 0.1995681959685725, 0.3959037180976197, 0.2705253623044135, 99.98773177503841, 0.6914300498574169, 0.6424373159319019, 0.1623460898389658, 299.9248942319502, 300.06160303479544, 299.9511767315995, 299.986390476132, 300.00459096698876]|111.2336851883741389|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      20|[100.03850983338154, 0.1868888504528253, 0.3775528486514555, 0.9289810788487329, 100.01728158357449, 0.1212484301642782, 0.3863513941907128, 0.7040627284173475, 100.01489087494598, 0.058359548424022, 0.306634522127617, 0.73414755783436, 99.9368168055838, 0.0827663493740236, 0.3031706287805343, 0.5308246187948221, 99.85316862297032, 0.1984848215201419, 0.3942091888586196, 0.2671773772794894, 99.98796755283496, 0.6914259907175072, 0.6424583447709857, 0.1644896506660461, 299.9205397426412, 300.0614927531114, 299.95014241865675, 299.9857795250877, 300.0037328089236]| 91.8952961915694004|      0.06250000|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      21|[100.03850983338154, 0.1868888504528253, 0.3775528486514555, 0.9289810788487329, 100.01728158357449, 0.1212484301642782, 0.3863513941907128, 0.7040627284173475, 100.01489087494598, 0.058359548424022, 0.306634522127617, 0.73414755783436, 99.9368168055838, 0.0827663493740236, 0.3031706287805343, 0.5308246187948221, 99.85316862297032, 0.1984848215201419, 0.3942091888586196, 0.2671773772794894, 99.98796755283496, 0.6914259907175072, 0.6424583447709857, 0.1644896506660461, 299.9205397426412, 300.0614927531114, 299.95014241865675, 299.9857795250877, 300.0037328089236]| 91.8952961915694004|      0.03125000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      22|[100.03516205355558, 0.2020861477933316, 0.3859925739171071, 0.9369466847131528, 100.02147339938668, 0.1277840842547665, 0.3878058802133108, 0.7022223074786897, 100.01645314375422, 0.0708855078840161, 0.307190588010934, 0.7415044404730089, 99.94066948237325, 0.0826221405134434, 0.3009923365288248, 0.5301096877191992, 99.85396698594366, 0.1964265886259341, 0.3980128454770295, 0.2705879045882122, 99.98592126112494, 0.6857917413104996, 0.6481136710245208, 0.161690508842814, 299.92052356246205, 300.0703647459591, 299.9559327023339, 299.9944240998216, 300.00625141347246]| 85.0771921425650532|      0.06250000|[1078, 352, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      23|[100.03516205355558, 0.2020861477933316, 0.3859925739171071, 0.9369466847131528, 100.02147339938668, 0.1277840842547665, 0.3878058802133108, 0.7022223074786897, 100.01645314375422, 0.0708855078840161, 0.307190588010934, 0.7415044404730089, 99.94066948237325, 0.0826221405134434, 0.3009923365288248, 0.5301096877191992, 99.85396698594366, 0.1964265886259341, 0.3980128454770295, 0.2705879045882122, 99.98592126112494, 0.6857917413104996, 0.6481136710245208, 0.161690508842814, 299.92052356246205, 300.0703647459591, 299.9559327023339, 299.9944240998216, 300.00625141347246]| 85.0771921425650532|      0.03125000|[1127, 368, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      24|[100.03516205355558, 0.2020861477933316, 0.3859925739171071, 0.9369466847131528, 100.02147339938668, 0.1277840842547665, 0.3878058802133108, 0.7022223074786897, 100.01645314375422, 0.0708855078840161, 0.307190588010934, 0.7415044404730089, 99.94066948237325, 0.0826221405134434, 0.3009923365288248, 0.5301096877191992, 99.85396698594366, 0.1964265886259341, 0.3980128454770295, 0.2705879045882122, 99.98592126112494, 0.6857917413104996, 0.6481136710245208, 0.161690508842814, 299.92052356246205, 300.0703647459591, 299.9559327023339, 299.9944240998216, 300.00625141347246]| 85.0771921425650532|      0.01562500|[1176, 384, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      25|[100.03665417345636, 0.2041456532332465, 0.3868111851112992, 0.936670920913336, 100.01977515322095, 0.1404427462088405, 0.3922867909237914, 0.7037632523914544, 100.01686313904527, 0.0719775388721347, 0.3075526821402502, 0.7369062620983884, 99.94029948967734, 0.0861792106828891, 0.303606730243396, 0.5305288844786377, 99.85336294180733, 0.195480868536474, 0.3980625815130462, 0.2692817596454674, 99.98569876106417, 0.6859535021437458, 0.6469634446837639, 0.1628124453105559, 299.92154319774585, 300.0706857951663, 299.955427205927, 299.993492361484, 300.00524113734525]| 79.6107961720796311|      0.03125000|[1225, 400, 25, 50]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      26|[100.03579976123068, 0.2073525977265721, 0.3987420684354008, 0.9355052480768216, 100.0193292165804, 0.1578995636894646, 0.3973471071847945, 0.7024356198630053, 100.015736450472, 0.0821258378269136, 0.3011197550645917, 0.7298250831112124, 99.9454315761547, 0.0976146838626593, 0.3102331115552387, 0.5293568336484222, 99.85612163582682, 0.1959093715393236, 0.397625971130612, 0.2698978909441903, 99.98188204333225, 0.688994540965284, 0.6499174746015882, 0.1677232624970529, 299.92174702742085, 300.0720819751711, 299.95816639973697, 299.9901160744345, 300.00757462185834]| 76.3734055634572400|      0.06250000|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[100.03579976123068, 0.2073525977265721, 0.3987420684354008, 0.9355052480768216, 100.0193292165804, 0.1578995636894646, 0.3973471071847945, 0.7024356198630053, 100.015736450472, 0.0821258378269136, 0.3011197550645917, 0.7298250831112124, 99.9454315761547, 0.0976146838626593, 0.3102331115552387, 0.5293568336484222, 99.85612163582682, 0.1959093715393236, 0.397625971130612, 0.2698978909441903, 99.98188204333225, 0.688994540965284, 0.6499174746015882, 0.1677232624970529, 299.92174702742085, 300.0720819751711, 299.95816639973697, 299.9901160744345, 300.00757462185834]| 76.3734055634572400|      0.03125000|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      28|[100.03579976123068, 0.2073525977265721, 0.3987420684354008, 0.9355052480768216, 100.0193292165804, 0.1578995636894646, 0.3973471071847945, 0.7024356198630053, 100.015736450472, 0.0821258378269136, 0.3011197550645917, 0.7298250831112124, 99.9454315761547, 0.0976146838626593, 0.3102331115552387, 0.5293568336484222, 99.85612163582682, 0.1959093715393236, 0.397625971130612, 0.2698978909441903, 99.98188204333225, 0.688994540965284, 0.6499174746015882, 0.1677232624970529, 299.92174702742085, 300.0720819751711, 299.95816639973697, 299.9901160744345, 300.00757462185834]| 76.3734055634572400|      0.01562500|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[100.03639732923162, 0.2138374588460403, 0.4015407913784562, 0.9374163777700294, 100.01868184242541, 0.1549124096186387, 0.3954361036476798, 0.7021291374997598, 100.01629783164103, 0.0916861637583238, 0.3056539981225564, 0.7319946183856386, 99.94460106669666, 0.0928669558529172, 0.3066591742998535, 0.5268517302766357, 99.85571953273487, 0.198674304158665, 0.399108354883349, 0.2716517648382512, 99.98171489216197, 0.6890270381259017, 0.649703993595799, 0.1668742421982111, 299.9216730177758, 300.0728645466949, 299.95715702743826, 299.98890594346955, 300.0066156058237]| 70.8881843126783906|      0.03125000|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      30|[100.03918668611475, 0.2138481335881226, 0.4086776821309696, 0.9299351485178451, 100.01776462180892, 0.1697278026763684, 0.3995150783159189, 0.6939589072564469, 100.01539091861022, 0.098683643075758, 0.3146189528726858, 0.7339357450515496, 99.94680526284651, 0.0989340646027468, 0.3122317138362227, 0.5296902299847317, 99.86375455779717, 0.2008897569559989, 0.4047911263458477, 0.2707123937094875, 99.9773301357569, 0.6856583558616094, 0.648675753869617, 0.1593589638250405, 299.92148970556, 300.0799936697453, 299.9589721173147, 299.9931223966401, 300.0156021435242]| 66.0542013123467910|      0.06250000|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      31|[100.03918668611475, 0.2138481335881226, 0.4086776821309696, 0.9299351485178451, 100.01776462180892, 0.1697278026763684, 0.3995150783159189, 0.6939589072564469, 100.01539091861022, 0.098683643075758, 0.3146189528726858, 0.7339357450515496, 99.94680526284651, 0.0989340646027468, 0.3122317138362227, 0.5296902299847317, 99.86375455779717, 0.2008897569559989, 0.4047911263458477, 0.2707123937094875, 99.9773301357569, 0.6856583558616094, 0.648675753869617, 0.1593589638250405, 299.92148970556, 300.0799936697453, 299.9589721173147, 299.9931223966401, 300.0156021435242]| 66.0542013123467910|      0.03125000|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      32|[100.039407310704, 0.225830803990279, 0.4143683106087659, 0.9251033112473572, 100.01323362059708, 0.1783899400687969, 0.3999176993771251, 0.68143293622001, 100.01209991186067, 0.109405958835783, 0.3210401111512847, 0.7302715277155809, 99.95266659690374, 0.0984694225927713, 0.3135732565268744, 0.5329793837615187, 99.8619568437407, 0.1997184765200813, 0.399130767344009, 0.2643625402848335, 99.98042145138415, 0.6852154001085473, 0.6422488795635699, 0.1568239235995474, 299.9216806459922, 300.08298587091815, 299.964576091351, 299.99746619204, 300.0257617975009]| 63.6623821728267032|      0.06250000|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      33|[100.039407310704, 0.225830803990279, 0.4143683106087659, 0.9251033112473572, 100.01323362059708, 0.1783899400687969, 0.3999176993771251, 0.68143293622001, 100.01209991186067, 0.109405958835783, 0.3210401111512847, 0.7302715277155809, 99.95266659690374, 0.0984694225927713, 0.3135732565268744, 0.5329793837615187, 99.8619568437407, 0.1997184765200813, 0.399130767344009, 0.2643625402848335, 99.98042145138415, 0.6852154001085473, 0.6422488795635699, 0.1568239235995474, 299.9216806459922, 300.08298587091815, 299.964576091351, 299.99746619204, 300.0257617975009]| 63.6623821728267032|      0.03125000|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      34|[100.039407310704, 0.225830803990279, 0.4143683106087659, 0.9251033112473572, 100.01323362059708, 0.1783899400687969, 0.3999176993771251, 0.68143293622001, 100.01209991186067, 0.109405958835783, 0.3210401111512847, 0.7302715277155809, 99.95266659690374, 0.0984694225927713, 0.3135732565268744, 0.5329793837615187, 99.8619568437407, 0.1997184765200813, 0.399130767344009, 0.2643625402848335, 99.98042145138415, 0.6852154001085473, 0.6422488795635699, 0.1568239235995474, 299.9216806459922, 300.08298587091815, 299.964576091351, 299.99746619204, 300.0257617975009]| 63.6623821728267032|      0.01562500|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      35|[100.03779812345492, 0.2241993574666596, 0.4125862956004956, 0.9253405460152543, 100.01380514961832, 0.1882690991771275, 0.4037060162779036, 0.6858447660509699, 100.01257579391967, 0.1053554004660911, 0.3176896381059167, 0.7276373237471815, 99.95267811854231, 0.1018575798448932, 0.3144609029851382, 0.5343824790332339, 99.86067806534308, 0.205660795449085, 0.4006348989579653, 0.2651429039398785, 99.98179557872939, 0.6848697846279747, 0.6403794223158648, 0.1549185678144278, 299.9234713244343, 300.0829894385869, 299.96511229672956, 299.9980775361286, 300.02719866621646]| 61.3698742514181106|      0.03125000|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      36|[100.03191229580403, 0.2299146781835534, 0.4102511903063222, 0.9359893235513959, 100.01754615814211, 0.1932442359704317, 0.4022975581456221, 0.6882487316181024, 100.01560319147545, 0.1123705469921592, 0.3284642718541374, 0.7372308627975913, 99.95377108462493, 0.1088185079009688, 0.312459115610682, 0.5324646907864792, 99.85782175590316, 0.2032659336255007, 0.4065288661475822, 0.2759938880437682, 99.98229287962347, 0.6837749494339221, 0.6343788207416245, 0.14447362323347, 299.9312274044673, 300.082320964395, 299.9692687966571, 299.99300420664895, 300.02532522087205]| 57.9179865424788289|      0.06250000|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      37|[100.03191229580403, 0.2299146781835534, 0.4102511903063222, 0.9359893235513959, 100.01754615814211, 0.1932442359704317, 0.4022975581456221, 0.6882487316181024, 100.01560319147545, 0.1123705469921592, 0.3284642718541374, 0.7372308627975913, 99.95377108462493, 0.1088185079009688, 0.312459115610682, 0.5324646907864792, 99.85782175590316, 0.2032659336255007, 0.4065288661475822, 0.2759938880437682, 99.98229287962347, 0.6837749494339221, 0.6343788207416245, 0.14447362323347, 299.9312274044673, 300.082320964395, 299.9692687966571, 299.99300420664895, 300.02532522087205]| 57.9179865424788289|      0.03125000|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      38|[100.03191229580403, 0.2299146781835534, 0.4102511903063222, 0.9359893235513959, 100.01754615814211, 0.1932442359704317, 0.4022975581456221, 0.6882487316181024, 100.01560319147545, 0.1123705469921592, 0.3284642718541374, 0.7372308627975913, 99.95377108462493, 0.1088185079009688, 0.312459115610682, 0.5324646907864792, 99.85782175590316, 0.2032659336255007, 0.4065288661475822, 0.2759938880437682, 99.98229287962347, 0.6837749494339221, 0.6343788207416245, 0.14447362323347, 299.9312274044673, 300.082320964395, 299.9692687966571, 299.99300420664895, 300.02532522087205]| 57.9179865424788289|      0.01562500|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      39|[100.03029411946711, 0.2333557499887829, 0.409495783320852, 0.9387727166702894, 100.01541995044869, 0.1945159157966842, 0.4080192697654618, 0.6907536202158916, 100.01518563451268, 0.1132786018854142, 0.326627285638976, 0.7376286634310008, 99.9564259557104, 0.1153096457209665, 0.3175212173404125, 0.5340515058582692, 99.85997899522866, 0.2100402363367522, 0.4065593833778838, 0.27792490582185, 99.98168962333527, 0.6818357244154962, 0.6354100808138234, 0.1440059429192514, 299.93047618254855, 300.08474493847257, 299.9706535467149, 299.992090281138, 300.02027735202904]| 55.3907687266418804|      0.03125000|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      40|[100.02715870583027, 0.2326244178494878, 0.4193005147643667, 0.9373198999881946, 100.01793686663821, 0.2043261799322036, 0.4061010974146197, 0.6860338324712865, 100.020798879844, 0.1287761007322925, 0.3292842762219124, 0.743061451800765, 99.96306956114792, 0.1177152447270571, 0.315188304938614, 0.5287562842345407, 99.86973534116103, 0.2206322170166206, 0.4058631075309597, 0.2755817027498034, 99.98450260036984, 0.682346856664729, 0.6325137557224882, 0.1436162857188162, 299.9293693763863, 300.0797444963316, 299.9627854286082, 299.9973542324475, 300.01891825016276]| 53.7239183096790143|      0.06250000|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
