k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.94104035758801, 0.1980193047493814, 0.2863594562352357, 1.0339282976047828, 99.950402299137, 0.202702979799476, 0.2925647315479873, 0.7191884774884766, 99.93298316803737, 0.1780615578737995, 0.2661175635102498, 0.8147636271640315, 99.98250805276821, 0.1130228219833229, 0.3287629455053799, 0.6268180540215371, 100.035361042944, 0.2130986275647057, 0.3806884736710943, 0.3999805757546738, 100.07777496662958, 0.5916074647753156, 0.6316335480455347, 0.0261708012034987, 300.0034873511981, 299.96535841428687, 299.9620032235801, 300.001918031655, 300.178220753861]|104.9841766357421875|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[99.9255889896862, 0.1939622361755821, 0.3136544661601276, 1.0549553710299213, 99.9548348625694, 0.2076833656609157, 0.323172027614281, 0.7085430687530329, 99.91071007223859, 0.1734780425806936, 0.2253485085262644, 0.7611016799616729, 99.9599791363577, 0.1292420508034857, 0.3256536504515407, 0.6188821081736493, 100.05971852417301, 0.1909008713919597, 0.3613061130972675, 0.3873345325268663, 100.11715924175154, 0.5815727933265127, 0.6229051779549568, 0.0334122586215269, 299.9795253390386, 299.97194419761894, 299.99638666225064, 300.0221809501876, 300.217888787056]| 69.7537460327148438|      0.25000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[99.9255889896862, 0.1939622361755821, 0.3136544661601276, 1.0549553710299213, 99.9548348625694, 0.2076833656609157, 0.323172027614281, 0.7085430687530329, 99.91071007223859, 0.1734780425806936, 0.2253485085262644, 0.7611016799616729, 99.9599791363577, 0.1292420508034857, 0.3256536504515407, 0.6188821081736493, 100.05971852417301, 0.1909008713919597, 0.3613061130972675, 0.3873345325268663, 100.11715924175154, 0.5815727933265127, 0.6229051779549568, 0.0334122586215269, 299.9795253390386, 299.97194419761894, 299.99638666225064, 300.0221809501876, 300.217888787056]| 69.7537460327148438|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[99.9255889896862, 0.1939622361755821, 0.3136544661601276, 1.0549553710299213, 99.9548348625694, 0.2076833656609157, 0.323172027614281, 0.7085430687530329, 99.91071007223859, 0.1734780425806936, 0.2253485085262644, 0.7611016799616729, 99.9599791363577, 0.1292420508034857, 0.3256536504515407, 0.6188821081736493, 100.05971852417301, 0.1909008713919597, 0.3613061130972675, 0.3873345325268663, 100.11715924175154, 0.5815727933265127, 0.6229051779549568, 0.0334122586215269, 299.9795253390386, 299.97194419761894, 299.99638666225064, 300.0221809501876, 300.217888787056]| 69.7537460327148438|      0.06250000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[99.92303634271418, 0.2407343995637872, 0.3152465258292952, 1.0560955607400593, 99.95825786987248, 0.2099847784176529, 0.3178166443006665, 0.7121934036038036, 99.90965386958993, 0.1657179625075982, 0.2177471406292407, 0.7632827925410354, 99.9642085643034, 0.1277909063453318, 0.3053498706608559, 0.606334375327795, 100.06054760245095, 0.2066138514072913, 0.3686866692459348, 0.3836219782758852, 100.11179486487393, 0.583726099587966, 0.6221273011697918, 0.0489081027073862, 299.979627520439, 299.9664433067664, 299.98653348564505, 300.02918792471985, 300.204878916521]| 56.8168411254882812|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      16|[99.92303634271418, 0.2407343995637872, 0.3152465258292952, 1.0560955607400593, 99.95825786987248, 0.2099847784176529, 0.3178166443006665, 0.7121934036038036, 99.90965386958993, 0.1657179625075982, 0.2177471406292407, 0.7632827925410354, 99.9642085643034, 0.1277909063453318, 0.3053498706608559, 0.606334375327795, 100.06054760245095, 0.2066138514072913, 0.3686866692459348, 0.3836219782758852, 100.11179486487393, 0.583726099587966, 0.6221273011697918, 0.0489081027073862, 299.979627520439, 299.9664433067664, 299.98653348564505, 300.02918792471985, 300.204878916521]| 56.8168411254882812|      0.06250000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[99.91118087041934, 0.2312005716397544, 0.3267161377924691, 1.0642277367924908, 99.9602184056257, 0.2240155080938043, 0.3190406170414632, 0.7118970292655254, 99.92080684123232, 0.1934196289910283, 0.2044757989405818, 0.7647800971886857, 99.94245127914498, 0.1455432979060883, 0.3269242700421867, 0.5954918906542388, 100.05978150844192, 0.1998073000733275, 0.3521765634596346, 0.3809880151517542, 100.10830787950385, 0.5865535882173238, 0.6246711582652653, 0.0521724811581629, 299.97203348857033, 299.9558337194821, 300.0001672787935, 300.0395842112293, 300.2025916186468]| 52.0117301940917969|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[99.91118087041934, 0.2312005716397544, 0.3267161377924691, 1.0642277367924908, 99.9602184056257, 0.2240155080938043, 0.3190406170414632, 0.7118970292655254, 99.92080684123232, 0.1934196289910283, 0.2044757989405818, 0.7647800971886857, 99.94245127914498, 0.1455432979060883, 0.3269242700421867, 0.5954918906542388, 100.05978150844192, 0.1998073000733275, 0.3521765634596346, 0.3809880151517542, 100.10830787950385, 0.5865535882173238, 0.6246711582652653, 0.0521724811581629, 299.97203348857033, 299.9558337194821, 300.0001672787935, 300.0395842112293, 300.2025916186468]| 52.0117301940917969|      0.06250000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[99.91118087041934, 0.2312005716397544, 0.3267161377924691, 1.0642277367924908, 99.9602184056257, 0.2240155080938043, 0.3190406170414632, 0.7118970292655254, 99.92080684123232, 0.1934196289910283, 0.2044757989405818, 0.7647800971886857, 99.94245127914498, 0.1455432979060883, 0.3269242700421867, 0.5954918906542388, 100.05978150844192, 0.1998073000733275, 0.3521765634596346, 0.3809880151517542, 100.10830787950385, 0.5865535882173238, 0.6246711582652653, 0.0521724811581629, 299.97203348857033, 299.9558337194821, 300.0001672787935, 300.0395842112293, 300.2025916186468]| 52.0117301940917969|      0.03125000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[99.9090803770536, 0.2353711567951386, 0.3311781996056499, 1.0651244037932623, 99.9597481987775, 0.2247736110346238, 0.3289888993698402, 0.718868641352336, 99.91525479842426, 0.1966059514608302, 0.2052823683027732, 0.7733759705644323, 99.93994708782704, 0.1357795616613162, 0.3195758317218836, 0.5929706114598329, 100.05706532040958, 0.2094162608589841, 0.3568226089862996, 0.3912429657309894, 100.11266813181439, 0.5776915710512162, 0.6232984069254361, 0.0536191592612415, 299.9743563325528, 299.95572387302366, 300.0102576938079, 300.03134352046237, 300.20033714889087]| 47.2915573120117188|      0.06250000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[99.9090803770536, 0.2353711567951386, 0.3311781996056499, 1.0651244037932623, 99.9597481987775, 0.2247736110346238, 0.3289888993698402, 0.718868641352336, 99.91525479842426, 0.1966059514608302, 0.2052823683027732, 0.7733759705644323, 99.93994708782704, 0.1357795616613162, 0.3195758317218836, 0.5929706114598329, 100.05706532040958, 0.2094162608589841, 0.3568226089862996, 0.3912429657309894, 100.11266813181439, 0.5776915710512162, 0.6232984069254361, 0.0536191592612415, 299.9743563325528, 299.95572387302366, 300.0102576938079, 300.03134352046237, 300.20033714889087]| 47.2915573120117188|      0.03125000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[99.9090803770536, 0.2353711567951386, 0.3311781996056499, 1.0651244037932623, 99.9597481987775, 0.2247736110346238, 0.3289888993698402, 0.718868641352336, 99.91525479842426, 0.1966059514608302, 0.2052823683027732, 0.7733759705644323, 99.93994708782704, 0.1357795616613162, 0.3195758317218836, 0.5929706114598329, 100.05706532040958, 0.2094162608589841, 0.3568226089862996, 0.3912429657309894, 100.11266813181439, 0.5776915710512162, 0.6232984069254361, 0.0536191592612415, 299.9743563325528, 299.95572387302366, 300.0102576938079, 300.03134352046237, 300.20033714889087]| 47.2915573120117188|      0.01562500|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[99.90561901663182, 0.2383285671640704, 0.3362410691612843, 1.0650585577796423, 99.95378660042637, 0.2275790420999175, 0.329210761531923, 0.7205214443273802, 99.91295249252752, 0.1996132017528434, 0.2083113687687892, 0.7713595189565999, 99.9380054271502, 0.1402787655168927, 0.3202762231461008, 0.5952857125392583, 100.05739965329596, 0.2045751010926403, 0.3540252459205332, 0.3923208319771436, 100.1121114101772, 0.5826315306140004, 0.6223138570145285, 0.0537086047497679, 299.96962383061094, 299.95692494108306, 300.0114603743729, 300.03457514073085, 300.19991171960487]| 45.5016708374023438|      0.03125000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[99.9157993146066, 0.2514733746625868, 0.3397374683661748, 1.0572488358023708, 99.95288915952223, 0.2383947916420606, 0.3345886658841172, 0.7208418590391099, 99.912295132636, 0.2030275115684786, 0.2016051015176009, 0.778279426621355, 99.94359307358677, 0.1455275913147461, 0.3218384147447381, 0.6026544433172156, 100.0609187745324, 0.2050208085203036, 0.3632518278402577, 0.3919458352688409, 100.113404386421, 0.5823051762430691, 0.620209406014483, 0.0499250631469336, 299.96331797989905, 299.95551038055015, 300.00237116884983, 300.03238188353976, 300.1964350117283]| 43.2827529907226562|      0.06250000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[99.9157993146066, 0.2514733746625868, 0.3397374683661748, 1.0572488358023708, 99.95288915952223, 0.2383947916420606, 0.3345886658841172, 0.7208418590391099, 99.912295132636, 0.2030275115684786, 0.2016051015176009, 0.778279426621355, 99.94359307358677, 0.1455275913147461, 0.3218384147447381, 0.6026544433172156, 100.0609187745324, 0.2050208085203036, 0.3632518278402577, 0.3919458352688409, 100.113404386421, 0.5823051762430691, 0.620209406014483, 0.0499250631469336, 299.96331797989905, 299.95551038055015, 300.00237116884983, 300.03238188353976, 300.1964350117283]| 43.2827529907226562|      0.03125000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[99.91147200064114, 0.2492466360660233, 0.342078757074498, 1.055107020908972, 99.95037893453505, 0.2402254404224715, 0.336477194980769, 0.7181690916062439, 99.90810009048458, 0.2149988546403957, 0.2166247819708549, 0.7833296639393876, 99.93838365693449, 0.1456833250590736, 0.3192085566789851, 0.6118416405564215, 100.05240778376205, 0.2094470408697555, 0.3670375023478088, 0.3952076724704592, 100.11315060236774, 0.5753238582213679, 0.6236990655978596, 0.05410834324096, 299.9601728478561, 299.94669525686726, 299.9984168368707, 300.0359254911401, 300.20541745396326]| 41.5795898437500000|      0.06250000|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[99.91147200064114, 0.2492466360660233, 0.342078757074498, 1.055107020908972, 99.95037893453505, 0.2402254404224715, 0.336477194980769, 0.7181690916062439, 99.90810009048458, 0.2149988546403957, 0.2166247819708549, 0.7833296639393876, 99.93838365693449, 0.1456833250590736, 0.3192085566789851, 0.6118416405564215, 100.05240778376205, 0.2094470408697555, 0.3670375023478088, 0.3952076724704592, 100.11315060236774, 0.5753238582213679, 0.6236990655978596, 0.05410834324096, 299.9601728478561, 299.94669525686726, 299.9984168368707, 300.0359254911401, 300.20541745396326]| 41.5795898437500000|      0.03125000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[99.90990135330969, 0.2529299379832604, 0.3437537794475314, 1.051195217461972, 99.94967874633818, 0.251332383475645, 0.3454147158426583, 0.7141781202430283, 99.89536716902433, 0.2175332884816546, 0.2130866367841523, 0.7817634970959428, 99.94526685016726, 0.1563055603672712, 0.3242953131310061, 0.6140047508195242, 100.05214319633808, 0.2126936113553703, 0.3712264748385136, 0.3975018695210216, 100.11394548406835, 0.5797909537901658, 0.6208857824336088, 0.0510494348032398, 299.9691346138784, 299.94493537729846, 299.9994652083422, 300.0367465262158, 300.1915606838395]| 38.0664901733398438|      0.06250000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[99.90990135330969, 0.2529299379832604, 0.3437537794475314, 1.051195217461972, 99.94967874633818, 0.251332383475645, 0.3454147158426583, 0.7141781202430283, 99.89536716902433, 0.2175332884816546, 0.2130866367841523, 0.7817634970959428, 99.94526685016726, 0.1563055603672712, 0.3242953131310061, 0.6140047508195242, 100.05214319633808, 0.2126936113553703, 0.3712264748385136, 0.3975018695210216, 100.11394548406835, 0.5797909537901658, 0.6208857824336088, 0.0510494348032398, 299.9691346138784, 299.94493537729846, 299.9994652083422, 300.0367465262158, 300.1915606838395]| 38.0664901733398438|      0.03125000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[99.90990135330969, 0.2529299379832604, 0.3437537794475314, 1.051195217461972, 99.94967874633818, 0.251332383475645, 0.3454147158426583, 0.7141781202430283, 99.89536716902433, 0.2175332884816546, 0.2130866367841523, 0.7817634970959428, 99.94526685016726, 0.1563055603672712, 0.3242953131310061, 0.6140047508195242, 100.05214319633808, 0.2126936113553703, 0.3712264748385136, 0.3975018695210216, 100.11394548406835, 0.5797909537901658, 0.6208857824336088, 0.0510494348032398, 299.9691346138784, 299.94493537729846, 299.9994652083422, 300.0367465262158, 300.1915606838395]| 38.0664901733398438|      0.01562500|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[99.90923419747642, 0.2574946098235043, 0.349466066913802, 1.0471458628777275, 99.95187981857327, 0.2511241666076151, 0.3443810834587025, 0.7181588579062087, 99.89602393978876, 0.2234233478730585, 0.2130823895988321, 0.7804653943796659, 99.94744777243247, 0.1616503604577082, 0.3259126174355347, 0.6123400312958596, 100.05613012480529, 0.2138477099532839, 0.3664283661600244, 0.3954798103228991, 100.11706835651063, 0.577692358720555, 0.6190978993898377, 0.0519359298180577, 299.9691402281394, 299.94807844676495, 300.0010997610452, 300.0368992889991, 300.1927684028129]| 36.4614982604980469|      0.03125000|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[99.90923419747642, 0.2574946098235043, 0.349466066913802, 1.0471458628777275, 99.95187981857327, 0.2511241666076151, 0.3443810834587025, 0.7181588579062087, 99.89602393978876, 0.2234233478730585, 0.2130823895988321, 0.7804653943796659, 99.94744777243247, 0.1616503604577082, 0.3259126174355347, 0.6123400312958596, 100.05613012480529, 0.2138477099532839, 0.3664283661600244, 0.3954798103228991, 100.11706835651063, 0.577692358720555, 0.6190978993898377, 0.0519359298180577, 299.9691402281394, 299.94807844676495, 300.0010997610452, 300.0368992889991, 300.1927684028129]| 36.4614982604980469|      0.01562500|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[99.90816730216646, 0.2609101268483618, 0.3484807857516621, 1.0476219880379616, 99.95344312009537, 0.2509765051784942, 0.3513138192364201, 0.7207891889617638, 99.8945265621998, 0.2279323741563264, 0.2147892191913313, 0.7800636847988984, 99.94593130536907, 0.1616820768621982, 0.3303572856095926, 0.6138752234290569, 100.05341902216584, 0.2211640986413738, 0.3627694003717699, 0.3909528671436766, 100.11776836104154, 0.579334094560247, 0.6229299771042435, 0.0520298322472368, 299.9693664208793, 299.9490537997829, 300.0024448223862, 300.03940568854375, 300.1937159104895]| 35.2484359741210938|      0.03125000|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      34|[99.90816730216646, 0.2609101268483618, 0.3484807857516621, 1.0476219880379616, 99.95344312009537, 0.2509765051784942, 0.3513138192364201, 0.7207891889617638, 99.8945265621998, 0.2279323741563264, 0.2147892191913313, 0.7800636847988984, 99.94593130536907, 0.1616820768621982, 0.3303572856095926, 0.6138752234290569, 100.05341902216584, 0.2211640986413738, 0.3627694003717699, 0.3909528671436766, 100.11776836104154, 0.579334094560247, 0.6229299771042435, 0.0520298322472368, 299.9693664208793, 299.9490537997829, 300.0024448223862, 300.03940568854375, 300.1937159104895]| 35.2484359741210938|      0.01562500|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[99.90838859817647, 0.2672293805945937, 0.3538158516392775, 1.0507557967748418, 99.95610086419256, 0.2586634105504668, 0.3518135836310792, 0.7215107302271855, 99.8940791374196, 0.2273361676574681, 0.2167943897494609, 0.7810561251907311, 99.94323916390289, 0.1633025466867323, 0.3286060465892797, 0.6119641058350417, 100.05394824578195, 0.2243133666605236, 0.3653842218806352, 0.3938709540651965, 100.1231469288503, 0.5820346323558998, 0.6214045628913984, 0.0502648943080796, 299.970646647216, 299.94993051797786, 300.00367047398544, 300.03705001469604, 300.19336217936825]| 33.7914810180664062|      0.03125000|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      36|[99.91306467286756, 0.2672372991929849, 0.3576920039795408, 1.0472734789581422, 99.96223100497204, 0.2567465076397042, 0.3567698357925824, 0.7203042562129021, 99.90376074045002, 0.2322456451653903, 0.2361006757647891, 0.7847657069057148, 99.9511554584496, 0.1667649692058581, 0.33398886240352, 0.6147846398425075, 100.05401454787989, 0.2251212078593021, 0.3644607431069016, 0.3989010507089376, 100.12198008905469, 0.5862213302077035, 0.6192847084835966, 0.0592426692133731, 299.9771021122544, 299.9427069347606, 300.00072970440345, 300.04024193070313, 300.1924290576933]| 33.1346817016601562|      0.06250000|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      37|[99.91306467286756, 0.2672372991929849, 0.3576920039795408, 1.0472734789581422, 99.96223100497204, 0.2567465076397042, 0.3567698357925824, 0.7203042562129021, 99.90376074045002, 0.2322456451653903, 0.2361006757647891, 0.7847657069057148, 99.9511554584496, 0.1667649692058581, 0.33398886240352, 0.6147846398425075, 100.05401454787989, 0.2251212078593021, 0.3644607431069016, 0.3989010507089376, 100.12198008905469, 0.5862213302077035, 0.6192847084835966, 0.0592426692133731, 299.9771021122544, 299.9427069347606, 300.00072970440345, 300.04024193070313, 300.1924290576933]| 33.1346817016601562|      0.03125000|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      38|[99.91211469978437, 0.2580684302240089, 0.3543109407445462, 1.0481871576199928, 99.95692693751236, 0.2637548215686873, 0.3516348903433864, 0.7201739752203741, 99.90363786586175, 0.2267159869790644, 0.2355570130343984, 0.7744446520133864, 99.95103067435724, 0.1675269349786931, 0.3402519613356589, 0.6181181326733126, 100.0501755944728, 0.2313835439296811, 0.3770966343220429, 0.403122548056812, 100.12777762749077, 0.5785689500761931, 0.6158853201950333, 0.0572998928587143, 299.9820538453087, 299.93037327261777, 299.99494220097523, 300.0435942899662, 300.1976281314016]| 32.5180091857910156|      0.06250000|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
