k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[-0.0034550956628736, 0.1957212777573026, 0.1896728893240926, 0.0164856027663776, 0.063673727212046, 0.0894357232522019, 0.123196614726999, -0.0244086744877368, -0.0069559257365273, -0.059153854523979, 0.0248030310007088, 0.0262158176131716]|  9.0426501944857645|      0.06250000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[-0.0034550956628736, 0.1957212777573026, 0.1896728893240926, 0.0164856027663776, 0.063673727212046, 0.0894357232522019, 0.123196614726999, -0.0244086744877368, -0.0069559257365273, -0.059153854523979, 0.0248030310007088, 0.0262158176131716]|  9.0426501944857645|      0.03125000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-0.001720987040652, 0.2159393265218527, 0.2034332922397011, 0.0276937019030776, 0.0696575333079129, 0.0906916458669705, 0.1237348294640452, -0.0247503442002534, -0.0111266391837892, -0.0631714859494899, 0.015092571679142, 0.0170399376382831]|  7.9965599374699368|      0.06250000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      15|[-0.0065731586149678, 0.2609758812965524, 0.2108518600487365, 0.0247846071489008, 0.086164781843031, 0.0611283927043065, 0.1174944974476241, -0.0439926878299443, -0.0202355635536412, -0.074238653739968, 0.0188824969539201, 0.0209660325107941]|  6.9755065973767110|      0.12500000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-0.0065731586149678, 0.2609758812965524, 0.2108518600487365, 0.0247846071489008, 0.086164781843031, 0.0611283927043065, 0.1174944974476241, -0.0439926878299443, -0.0202355635536412, -0.074238653739968, 0.0188824969539201, 0.0209660325107941]|  6.9755065973767110|      0.06250000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-0.0405483803515918, 0.2870098669763768, 0.2140256358135107, 0.041845603902031, 0.093526376277568, 0.0769749797980598, 0.1365201526073143, -0.0309930885962526, -0.0052302970265101, -0.0659655287867002, 0.0104841669337256, -0.0029632035395537]|  5.8919998237962661|      0.12500000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-0.0405483803515918, 0.2870098669763768, 0.2140256358135107, 0.041845603902031, 0.093526376277568, 0.0769749797980598, 0.1365201526073143, -0.0309930885962526, -0.0052302970265101, -0.0659655287867002, 0.0104841669337256, -0.0029632035395537]|  5.8919998237962661|      0.06250000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-0.0402021312325821, 0.3298276263466018, 0.1956056991887449, 0.0381643909284058, 0.0787207347214862, 0.0865359882661077, 0.1471561208276854, -0.0160890214509424, 0.0089829877659426, -0.0633734590631763, 0.0197370514331483, -0.0308862602484988]|  5.3289906148564175|      0.12500000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[-0.0402021312325821, 0.3298276263466018, 0.1956056991887449, 0.0381643909284058, 0.0787207347214862, 0.0865359882661077, 0.1471561208276854, -0.0160890214509424, 0.0089829877659426, -0.0633734590631763, 0.0197370514331483, -0.0308862602484988]|  5.3289906148564175|      0.06250000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-0.0402021312325821, 0.3298276263466018, 0.1956056991887449, 0.0381643909284058, 0.0787207347214862, 0.0865359882661077, 0.1471561208276854, -0.0160890214509424, 0.0089829877659426, -0.0633734590631763, 0.0197370514331483, -0.0308862602484988]|  5.3289906148564175|      0.03125000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-0.0402241951941587, 0.3494338098912915, 0.2056112681751951, 0.0445220976661822, 0.0812345085439899, 0.080134918054209, 0.1474169733244073, -0.0210732552384154, 0.0020971874627916, -0.0736500651653365, 0.013807448932635, -0.044715261677302]|  4.8083737067678971|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[-0.0210509827417675, 0.3729515931661623, 0.2258069327182925, 0.061347675620075, 0.1069639519528708, 0.0926126686906373, 0.1464353860747443, -0.0019425449273672, 0.0005475193541456, -0.0775923371107527, 0.0253019738729066, -0.075697089604671]|  4.1239573526066158|      0.12500000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-0.0210509827417675, 0.3729515931661623, 0.2258069327182925, 0.061347675620075, 0.1069639519528708, 0.0926126686906373, 0.1464353860747443, -0.0019425449273672, 0.0005475193541456, -0.0775923371107527, 0.0253019738729066, -0.075697089604671]|  4.1239573526066158|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-0.0436829679588584, 0.4017543417355618, 0.2370280935434806, 0.053478095841874, 0.1265640116447847, 0.0739216583082036, 0.1403388857614467, -0.0169853735992502, 0.0260637126457431, -0.0837189237485435, 0.0346916034377803, -0.1002501675578841]|  3.6738639878212678|      0.12500000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[-0.0436829679588584, 0.4017543417355618, 0.2370280935434806, 0.053478095841874, 0.1265640116447847, 0.0739216583082036, 0.1403388857614467, -0.0169853735992502, 0.0260637126457431, -0.0837189237485435, 0.0346916034377803, -0.1002501675578841]|  3.6738639878212678|      0.06250000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-0.0436829679588584, 0.4017543417355618, 0.2370280935434806, 0.053478095841874, 0.1265640116447847, 0.0739216583082036, 0.1403388857614467, -0.0169853735992502, 0.0260637126457431, -0.0837189237485435, 0.0346916034377803, -0.1002501675578841]|  3.6738639878212678|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-0.0519506630330357, 0.414999211130951, 0.2429808888610309, 0.0548432829320038, 0.1342511251453659, 0.0734968905217023, 0.1519309887576998, -0.0086844408241187, 0.0328610685852458, -0.0718545439754446, 0.0472679639715606, -0.0908802813752613]|  3.5054176961440664|      0.06250000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.0519506630330357, 0.414999211130951, 0.2429808888610309, 0.0548432829320038, 0.1342511251453659, 0.0734968905217023, 0.1519309887576998, -0.0086844408241187, 0.0328610685852458, -0.0718545439754446, 0.0472679639715606, -0.0908802813752613]|  3.5054176961440664|      0.03125000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-0.0506181071907894, 0.4212128124517244, 0.2624221405816158, 0.0594884838240537, 0.1250701390035365, 0.0613224696343649, 0.1454615310086389, -0.0112006755363679, 0.0254350473523725, -0.0731149429257484, 0.0361097791725426, -0.0995235422018571]|  3.1668361998321921|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-0.0334615178945422, 0.4574402889122743, 0.2688061064643809, 0.0607999939241906, 0.0988261745959653, 0.0652703546144954, 0.1302350957339892, -0.0346911229410003, 0.0416539282407116, -0.0538168992271754, 0.0308647944902349, -0.1098212578524379]|  2.9024370037976359|      0.12500000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[-0.0334615178945422, 0.4574402889122743, 0.2688061064643809, 0.0607999939241906, 0.0988261745959653, 0.0652703546144954, 0.1302350957339892, -0.0346911229410003, 0.0416539282407116, -0.0538168992271754, 0.0308647944902349, -0.1098212578524379]|  2.9024370037976359|      0.06250000|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-0.0334615178945422, 0.4574402889122743, 0.2688061064643809, 0.0607999939241906, 0.0988261745959653, 0.0652703546144954, 0.1302350957339892, -0.0346911229410003, 0.0416539282407116, -0.0538168992271754, 0.0308647944902349, -0.1098212578524379]|  2.9024370037976359|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-0.036252454587855, 0.4669936527581436, 0.2743905724984876, 0.0668479594787111, 0.106856285982839, 0.0711948900074456, 0.1352804116569096, -0.0239685923073323, 0.0508070532435164, -0.0437957805238692, 0.0422795045419171, -0.0938452303123715]|  2.6460982111444724|      0.06250000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[-0.036252454587855, 0.4669936527581436, 0.2743905724984876, 0.0668479594787111, 0.106856285982839, 0.0711948900074456, 0.1352804116569096, -0.0239685923073323, 0.0508070532435164, -0.0437957805238692, 0.0422795045419171, -0.0938452303123715]|  2.6460982111444724|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[-0.0334506883508635, 0.4816383914381846, 0.2782509755955921, 0.064016394140475, 0.1038484225038032, 0.0626966312859146, 0.1274368377620605, -0.0355055520270438, 0.0390351742988915, -0.0532866275347298, 0.0332668447314571, -0.1059097103200382]|  2.5437143318887703|      0.06250000|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[-0.0334506883508635, 0.4816383914381846, 0.2782509755955921, 0.064016394140475, 0.1038484225038032, 0.0626966312859146, 0.1274368377620605, -0.0355055520270438, 0.0390351742988915, -0.0532866275347298, 0.0332668447314571, -0.1059097103200382]|  2.5437143318887703|      0.03125000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[-0.0379629866949987, 0.4877696883189695, 0.2855769948279814, 0.0681371986016923, 0.1090287169521692, 0.0700822336389516, 0.1359291873948642, -0.0267864883238225, 0.0484553740405525, -0.0405002775197409, 0.0463211332686408, -0.0919173099153164]|  2.4074224766024388|      0.06250000|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      39|[-0.0379629866949987, 0.4877696883189695, 0.2855769948279814, 0.0681371986016923, 0.1090287169521692, 0.0700822336389516, 0.1359291873948642, -0.0267864883238225, 0.0484553740405525, -0.0405002775197409, 0.0463211332686408, -0.0919173099153164]|  2.4074224766024388|      0.03125000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[-0.0339723316889377, 0.5008922236909243, 0.2929932293708268, 0.0627627842560888, 0.1056955081429751, 0.0641070499178633, 0.1290381153928144, -0.0335025798813502, 0.043215436041576, -0.0563407285491668, 0.0355215436849994, -0.1049609880332723]|  2.2286567329702489|      0.06250000|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[-0.0339723316889377, 0.5008922236909243, 0.2929932293708268, 0.0627627842560888, 0.1056955081429751, 0.0641070499178633, 0.1290381153928144, -0.0335025798813502, 0.043215436041576, -0.0563407285491668, 0.0355215436849994, -0.1049609880332723]|  2.2286567329702489|      0.03125000|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      42|[-0.0409694847341829, 0.5146740816613753, 0.3058933936373132, 0.0696773300125788, 0.1041965330318176, 0.0677792584210124, 0.130241696902051, -0.0259132558178835, 0.0574924128943567, -0.0467306854276622, 0.0385834102849921, -0.0929985867178807]|  1.9793794701498888|      0.06250000|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      43|[-0.0409694847341829, 0.5146740816613753, 0.3058933936373132, 0.0696773300125788, 0.1041965330318176, 0.0677792584210124, 0.130241696902051, -0.0259132558178835, 0.0574924128943567, -0.0467306854276622, 0.0385834102849921, -0.0929985867178807]|  1.9793794701498888|      0.03125000|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      44|[-0.0387012846572291, 0.5170341741787713, 0.3125482191585537, 0.0666839423322919, 0.0993837614974658, 0.0653046267243882, 0.1176475816213589, -0.0356741367075105, 0.055462480955799, -0.04561616789644, 0.0175469038066558, -0.0795252733146647]|  1.8711644665447724|      0.06250000|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      45|[-0.0387012846572291, 0.5170341741787713, 0.3125482191585537, 0.0666839423322919, 0.0993837614974658, 0.0653046267243882, 0.1176475816213589, -0.0356741367075105, 0.055462480955799, -0.04561616789644, 0.0175469038066558, -0.0795252733146647]|  1.8711644665447724|      0.03125000|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      46|[-0.0387012846572291, 0.5170341741787713, 0.3125482191585537, 0.0666839423322919, 0.0993837614974658, 0.0653046267243882, 0.1176475816213589, -0.0356741367075105, 0.055462480955799, -0.04561616789644, 0.0175469038066558, -0.0795252733146647]|  1.8711644665447724|      0.01562500|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[-0.0412142419897808, 0.5259321653734546, 0.317152635533261, 0.068156959005166, 0.1016461498077634, 0.0669676851002368, 0.1176622084514818, -0.0338582190711196, 0.0562639843899539, -0.0377564226264914, 0.0237029772875457, -0.074648407940887]|  1.7907802767889160|      0.03125000|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[-0.0412142419897808, 0.5259321653734546, 0.317152635533261, 0.068156959005166, 0.1016461498077634, 0.0669676851002368, 0.1176622084514818, -0.0338582190711196, 0.0562639843899539, -0.0377564226264914, 0.0237029772875457, -0.074648407940887]|  1.7907802767889160|      0.01562500|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[-0.0356812064249768, 0.5295249728180994, 0.3196598406363907, 0.0653980893564201, 0.0934805781319379, 0.0647156314134684, 0.1180267355088354, -0.0366885718534832, 0.0524911297398898, -0.0348207302541352, 0.0188565209597535, -0.0824257785527496]|  1.7368426778206953|      0.03125000|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[-0.0408950332638617, 0.5403822090469458, 0.3399763420323195, 0.0673228214690046, 0.095166201242501, 0.0559149593779769, 0.1202241609722853, -0.0432495330371354, 0.0629264914647237, -0.039838068397555, 0.0065143818822368, -0.0817422500318411]|  1.6483094983772506|      0.06250000|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      51|[-0.0408950332638617, 0.5403822090469458, 0.3399763420323195, 0.0673228214690046, 0.095166201242501, 0.0559149593779769, 0.1202241609722853, -0.0432495330371354, 0.0629264914647237, -0.039838068397555, 0.0065143818822368, -0.0817422500318411]|  1.6483094983772506|      0.03125000|[867, 0, 51, 102]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      52|[-0.0408950332638617, 0.5403822090469458, 0.3399763420323195, 0.0673228214690046, 0.095166201242501, 0.0559149593779769, 0.1202241609722853, -0.0432495330371354, 0.0629264914647237, -0.039838068397555, 0.0065143818822368, -0.0817422500318411]|  1.6483094983772506|      0.01562500|[884, 0, 52, 104]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      53|[-0.0428139963830287, 0.5450022899356906, 0.3418240307935841, 0.0681657372008582, 0.0963928012874656, 0.0568671418914406, 0.1241178279152998, -0.0396702001361564, 0.06821536586902, -0.0345515009805794, 0.0143117942441952, -0.0735029839911222]|  1.5588586476822406|      0.03125000|[901, 0, 53, 106]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      54|[-0.0500773343717426, 0.559329960470657, 0.3429390778536673, 0.068686124834804, 0.0861862347810452, 0.0466352874297195, 0.1223947891805618, -0.0558140028608218, 0.0574093217314076, -0.0296850202457931, 0.0241930320118194, -0.0760450276828895]|  1.3924752738792445|      0.06250000|[918, 0, 54, 108]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      55|[-0.0500773343717426, 0.559329960470657, 0.3429390778536673, 0.068686124834804, 0.0861862347810452, 0.0466352874297195, 0.1223947891805618, -0.0558140028608218, 0.0574093217314076, -0.0296850202457931, 0.0241930320118194, -0.0760450276828895]|  1.3924752738792445|      0.03125000|[935, 0, 55, 110]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      56|[-0.0509184771154698, 0.5855269153384123, 0.3421080892935022, 0.0651440015778336, 0.0989881046907621, 0.0411315956887933, 0.1260310009412411, -0.0614860828114697, 0.0597656720565855, -0.0321486063072094, 0.0290211383572566, -0.0746914847513767]|  1.2054365824075468|      0.06250000|[952, 0, 56, 112]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      57|[-0.050586578274718, 0.599203587301959, 0.3592344795887271, 0.0466469197812051, 0.0919974721825957, 0.0621741672296219, 0.0884056057420293, -0.0766797200347783, 0.0659610130462203, -0.003647237710587, 0.023692870631674, -0.06654551808522]|  1.0407172693393005|      0.12500000|[969, 0, 57, 114]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      58|[-0.050586578274718, 0.599203587301959, 0.3592344795887271, 0.0466469197812051, 0.0919974721825957, 0.0621741672296219, 0.0884056057420293, -0.0766797200347783, 0.0659610130462203, -0.003647237710587, 0.023692870631674, -0.06654551808522]|  1.0407172693393005|      0.06250000|[986, 0, 58, 116]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      59|[-0.050586578274718, 0.599203587301959, 0.3592344795887271, 0.0466469197812051, 0.0919974721825957, 0.0621741672296219, 0.0884056057420293, -0.0766797200347783, 0.0659610130462203, -0.003647237710587, 0.023692870631674, -0.06654551808522]|  1.0407172693393005|      0.03125000|[1003, 0, 59, 118]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      60|[-0.050586578274718, 0.599203587301959, 0.3592344795887271, 0.0466469197812051, 0.0919974721825957, 0.0621741672296219, 0.0884056057420293, -0.0766797200347783, 0.0659610130462203, -0.003647237710587, 0.023692870631674, -0.06654551808522]|  1.0407172693393005|      0.01562500|[1020, 0, 60, 120]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
