k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.00213550005638, 0.1785175102719613, 0.2937176256487327, 0.9482455174629428, 100.00112521999313, 0.1328670550387995, 0.235638700684999, 0.7912825797981857, 99.99974341062257, 0.0650002919141185, 0.2759521088453978, 0.7648629054409292, 99.99962679719937, 0.1001538028628528, 0.2951212021959815, 0.5927608554006953, 99.99790711156801, 0.1943898016429742, 0.4466083929450791, 0.2748997526341792, 100.00021312400561, 0.6156755694943317, 0.6206838034149184, 0.0199651734890547, 299.9999822947232, 299.9999491423475, 300.00000027776787, 299.999850331076, 299.99979913564766]|132.1587524414062500|      0.12500000|[1376, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[100.00323693480183, 0.243138294403184, 0.3290209590906718, 0.9676430792217524, 100.00205177478848, 0.2002342827768299, 0.2585456494687361, 0.7919829441172627, 99.9999481109139, 0.0910737177769561, 0.273145344204884, 0.7518275026276864, 99.99975930414193, 0.117548524751102, 0.2994069353894341, 0.5905492964243632, 99.99715476374992, 0.1455150207790531, 0.4189712071442505, 0.2599760746820576, 100.0003178530573, 0.6221481919580372, 0.6296157065221621, 0.0289030081079195, 299.99999037321754, 299.9999695405081, 300.00002840731406, 299.99987666302013, 299.999811883151]| 96.2141189575195312|      0.25000000|[1501, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[100.00323693480183, 0.243138294403184, 0.3290209590906718, 0.9676430792217524, 100.00205177478848, 0.2002342827768299, 0.2585456494687361, 0.7919829441172627, 99.9999481109139, 0.0910737177769561, 0.273145344204884, 0.7518275026276864, 99.99975930414193, 0.117548524751102, 0.2994069353894341, 0.5905492964243632, 99.99715476374992, 0.1455150207790531, 0.4189712071442505, 0.2599760746820576, 100.0003178530573, 0.6221481919580372, 0.6296157065221621, 0.0289030081079195, 299.99999037321754, 299.9999695405081, 300.00002840731406, 299.99987666302013, 299.999811883151]| 96.2141189575195312|      0.12500000|[1626, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[100.00323693480183, 0.243138294403184, 0.3290209590906718, 0.9676430792217524, 100.00205177478848, 0.2002342827768299, 0.2585456494687361, 0.7919829441172627, 99.9999481109139, 0.0910737177769561, 0.273145344204884, 0.7518275026276864, 99.99975930414193, 0.117548524751102, 0.2994069353894341, 0.5905492964243632, 99.99715476374992, 0.1455150207790531, 0.4189712071442505, 0.2599760746820576, 100.0003178530573, 0.6221481919580372, 0.6296157065221621, 0.0289030081079195, 299.99999037321754, 299.9999695405081, 300.00002840731406, 299.99987666302013, 299.999811883151]| 96.2141189575195312|      0.06250000|[1751, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[100.00326944686735, 0.2445973589997447, 0.3303739373165549, 0.9688471122142598, 100.00207799465929, 0.20193591552235, 0.2594073765132676, 0.7918598923963832, 100.00037104774067, 0.1244628976509035, 0.2886618133907161, 0.758430271152547, 99.99932839268452, 0.0839566687228473, 0.2792647063905729, 0.5781187148814492, 99.99742605689457, 0.1678087175042238, 0.4330055240560099, 0.2691058954067175, 100.00027664005513, 0.6191607632954856, 0.6260788680933309, 0.02571702860443, 299.9999898742827, 299.9999680240799, 300.00004928817873, 299.99985879123994, 299.9998135995613]| 84.9534530639648438|      0.12500000|[1876, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      16|[100.00326944686735, 0.2445973589997447, 0.3303739373165549, 0.9688471122142598, 100.00207799465929, 0.20193591552235, 0.2594073765132676, 0.7918598923963832, 100.00037104774067, 0.1244628976509035, 0.2886618133907161, 0.758430271152547, 99.99932839268452, 0.0839566687228473, 0.2792647063905729, 0.5781187148814492, 99.99742605689457, 0.1678087175042238, 0.4330055240560099, 0.2691058954067175, 100.00027664005513, 0.6191607632954856, 0.6260788680933309, 0.02571702860443, 299.9999898742827, 299.9999680240799, 300.00004928817873, 299.99985879123994, 299.9998135995613]| 84.9534530639648438|      0.06250000|[2001, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[100.00326944686735, 0.2445973589997447, 0.3303739373165549, 0.9688471122142598, 100.00207799465929, 0.20193591552235, 0.2594073765132676, 0.7918598923963832, 100.00037104774067, 0.1244628976509035, 0.2886618133907161, 0.758430271152547, 99.99932839268452, 0.0839566687228473, 0.2792647063905729, 0.5781187148814492, 99.99742605689457, 0.1678087175042238, 0.4330055240560099, 0.2691058954067175, 100.00027664005513, 0.6191607632954856, 0.6260788680933309, 0.02571702860443, 299.9999898742827, 299.9999680240799, 300.00004928817873, 299.99985879123994, 299.9998135995613]| 84.9534530639648438|      0.03125000|[2126, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[100.00324013049885, 0.2430007635348237, 0.3299414954019453, 0.9689648100893248, 100.00230684110315, 0.2157774958657324, 0.266563885801458, 0.7951641372154545, 100.00019741826657, 0.1125709489700091, 0.280348614352922, 0.7527023050306216, 99.99952344343214, 0.1006640428708561, 0.2886556838475244, 0.5832534177370673, 99.99734176784976, 0.1614251886935121, 0.427888204034121, 0.2653094730152246, 100.00028533610772, 0.6196857541137174, 0.6268745290862062, 0.0265376909960004, 299.99998746320205, 299.99997804073485, 300.000042460866, 299.99986605821545, 299.99981126599226]| 66.0441818237304688|      0.06250000|[2251, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[100.00324013049885, 0.2430007635348237, 0.3299414954019453, 0.9689648100893248, 100.00230684110315, 0.2157774958657324, 0.266563885801458, 0.7951641372154545, 100.00019741826657, 0.1125709489700091, 0.280348614352922, 0.7527023050306216, 99.99952344343214, 0.1006640428708561, 0.2886556838475244, 0.5832534177370673, 99.99734176784976, 0.1614251886935121, 0.427888204034121, 0.2653094730152246, 100.00028533610772, 0.6196857541137174, 0.6268745290862062, 0.0265376909960004, 299.99998746320205, 299.99997804073485, 300.000042460866, 299.99986605821545, 299.99981126599226]| 66.0441818237304688|      0.03125000|[2376, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[100.00324013049885, 0.2430007635348237, 0.3299414954019453, 0.9689648100893248, 100.00230684110315, 0.2157774958657324, 0.266563885801458, 0.7951641372154545, 100.00019741826657, 0.1125709489700091, 0.280348614352922, 0.7527023050306216, 99.99952344343214, 0.1006640428708561, 0.2886556838475244, 0.5832534177370673, 99.99734176784976, 0.1614251886935121, 0.427888204034121, 0.2653094730152246, 100.00028533610772, 0.6196857541137174, 0.6268745290862062, 0.0265376909960004, 299.99998746320205, 299.99997804073485, 300.000042460866, 299.99986605821545, 299.99981126599226]| 66.0441818237304688|      0.01562500|[2501, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[100.00341488840681, 0.2513551972889746, 0.3346524685455034, 0.9717001919801764, 100.00231153189429, 0.21563966131812, 0.2653199763322784, 0.7931614627360378, 100.00033418838487, 0.1228566119166183, 0.2847177685781189, 0.7542772677560614, 99.99955567039703, 0.1029425599314027, 0.2887671889061819, 0.5822795595684833, 99.99736853992516, 0.1635632917602707, 0.4281992837478115, 0.2650837076268059, 100.00027819201495, 0.6190767004757121, 0.6263356375821109, 0.0261603892333258, 299.99999527332875, 299.99997906916246, 300.0000487333976, 299.9998682631861, 299.9998119476367]| 63.0660629272460938|      0.03125000|[2626, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[100.00341488840681, 0.2513551972889746, 0.3346524685455034, 0.9717001919801764, 100.00231153189429, 0.21563966131812, 0.2653199763322784, 0.7931614627360378, 100.00033418838487, 0.1228566119166183, 0.2847177685781189, 0.7542772677560614, 99.99955567039703, 0.1029425599314027, 0.2887671889061819, 0.5822795595684833, 99.99736853992516, 0.1635632917602707, 0.4281992837478115, 0.2650837076268059, 100.00027819201495, 0.6190767004757121, 0.6263356375821109, 0.0261603892333258, 299.99999527332875, 299.99997906916246, 300.0000487333976, 299.9998682631861, 299.9998119476367]| 63.0660629272460938|      0.01562500|[2751, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[100.0034201425216, 0.2513333515012293, 0.3352168540951911, 0.9724902647373784, 100.0025089423586, 0.2270600665688537, 0.2711340977177595, 0.7955044245867674, 100.00033243395521, 0.1230924005167289, 0.2825176573544937, 0.7515352688473206, 99.99964231560129, 0.1096778216200558, 0.2920087142799833, 0.5834897608881028, 99.99738770726272, 0.1649930225427, 0.4277734479597678, 0.2642128070593575, 100.00027144730981, 0.6184995757264146, 0.6258368126654376, 0.025821361716734, 299.9999943452404, 299.99998819941885, 300.0000504418743, 299.9998724754699, 299.99981270941885]| 60.5214538574218750|      0.03125000|[2876, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[100.0034201425216, 0.2513333515012293, 0.3352168540951911, 0.9724902647373784, 100.0025089423586, 0.2270600665688537, 0.2711340977177595, 0.7955044245867674, 100.00033243395521, 0.1230924005167289, 0.2825176573544937, 0.7515352688473206, 99.99964231560129, 0.1096778216200558, 0.2920087142799833, 0.5834897608881028, 99.99738770726272, 0.1649930225427, 0.4277734479597678, 0.2642128070593575, 100.00027144730981, 0.6184995757264146, 0.6258368126654376, 0.025821361716734, 299.9999943452404, 299.99998819941885, 300.0000504418743, 299.9998724754699, 299.99981270941885]| 60.5214538574218750|      0.01562500|[3001, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[100.00356189609265, 0.2579421649745345, 0.3390056379363801, 0.974746525577622, 100.00249582705231, 0.2259226563329318, 0.2696841915349136, 0.7936514736841234, 100.0004822839111, 0.1340535079026748, 0.2874748041865431, 0.7535722966321777, 99.999646758237, 0.1096872953917297, 0.2909507460752961, 0.5819457893068996, 99.9974417041074, 0.1691222410040868, 0.4293372035941921, 0.2647704101405846, 100.00026060146322, 0.6176405058715222, 0.6249703349193411, 0.0251314290890687, 300.0000006320651, 299.9999879450936, 300.0000576722861, 299.9998734011732, 299.99981448490576]| 58.1888389587402344|      0.03125000|[3126, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[100.00356189609265, 0.2579421649745345, 0.3390056379363801, 0.974746525577622, 100.00249582705231, 0.2259226563329318, 0.2696841915349136, 0.7936514736841234, 100.0004822839111, 0.1340535079026748, 0.2874748041865431, 0.7535722966321777, 99.999646758237, 0.1096872953917297, 0.2909507460752961, 0.5819457893068996, 99.9974417041074, 0.1691222410040868, 0.4293372035941921, 0.2647704101405846, 100.00026060146322, 0.6176405058715222, 0.6249703349193411, 0.0251314290890687, 300.0000006320651, 299.9999879450936, 300.0000576722861, 299.9998734011732, 299.99981448490576]| 58.1888389587402344|      0.01562500|[3251, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[100.00355261056197, 0.2572292994432592, 0.3391710967336037, 0.9753026946320562, 100.00268046256441, 0.2363759422754841, 0.2751253107055525, 0.7959294302185648, 100.0004608091272, 0.132867898663096, 0.2848006350382759, 0.7507744523264942, 99.99974784929896, 0.1174921719351248, 0.2948938199361034, 0.5836341921745405, 99.99745833312541, 0.1702909055657003, 0.4287016825224134, 0.2637264193094643, 100.00025420435743, 0.6170946196160926, 0.6244971087655886, 0.0248097376196572, 299.99999899343555, 299.9999967406179, 300.00005810110844, 299.99987829794713, 299.99981512417514]| 56.0106849670410156|      0.03125000|[3376, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[100.00355261056197, 0.2572292994432592, 0.3391710967336037, 0.9753026946320562, 100.00268046256441, 0.2363759422754841, 0.2751253107055525, 0.7959294302185648, 100.0004608091272, 0.132867898663096, 0.2848006350382759, 0.7507744523264942, 99.99974784929896, 0.1174921719351248, 0.2948938199361034, 0.5836341921745405, 99.99745833312541, 0.1702909055657003, 0.4287016825224134, 0.2637264193094643, 100.00025420435743, 0.6170946196160926, 0.6244971087655886, 0.0248097376196572, 299.99999899343555, 299.9999967406179, 300.00005810110844, 299.99987829794713, 299.99981512417514]| 56.0106849670410156|      0.01562500|[3501, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[100.00368337646522, 0.2632363794405735, 0.342629680066141, 0.9773792163754148, 100.00265237276334, 0.2344452811051754, 0.2733825176521165, 0.7940245865260036, 100.00061291810853, 0.1437364479377472, 0.2898826764829361, 0.7529948937024067, 99.99974807708614, 0.1171526019025644, 0.2936918533104512, 0.5820512239475416, 99.99752051734485, 0.1749682526281366, 0.4305871294288585, 0.2644691814901596, 100.00024224276633, 0.6161626380300103, 0.6235333366146102, 0.0240266519864731, 300.00000470634325, 299.99999574097916, 300.0000652228088, 299.9998793071391, 299.99981698955725]| 53.9593124389648438|      0.03125000|[3626, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      30|[100.00368337646522, 0.2632363794405735, 0.342629680066141, 0.9773792163754148, 100.00265237276334, 0.2344452811051754, 0.2733825176521165, 0.7940245865260036, 100.00061291810853, 0.1437364479377472, 0.2898826764829361, 0.7529948937024067, 99.99974807708614, 0.1171526019025644, 0.2936918533104512, 0.5820512239475416, 99.99752051734485, 0.1749682526281366, 0.4305871294288585, 0.2644691814901596, 100.00024224276633, 0.6161626380300103, 0.6235333366146102, 0.0240266519864731, 300.00000470634325, 299.99999574097916, 300.0000652228088, 299.9998793071391, 299.99981698955725]| 53.9593124389648438|      0.01562500|[3751, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[100.00366275854152, 0.2620088038411087, 0.3425139370258761, 0.9777834883137619, 100.00283223991438, 0.2444735301849638, 0.2786968910239709, 0.7963132762341574, 100.00058285009472, 0.141985362079639, 0.2870348754840173, 0.7501911572208484, 99.99985438116987, 0.1252144517845387, 0.2978339050804842, 0.5838946063602, 99.99753934896606, 0.1762572660435322, 0.429997473865525, 0.2634325523824962, 100.00023575459187, 0.6155969660832709, 0.6230304565142252, 0.02367605408144, 300.00000221955514, 300.0000040771131, 300.00006536225715, 299.99988423483484, 299.99981796376045]| 52.0147972106933594|      0.03125000|[3876, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[100.00366275854152, 0.2620088038411087, 0.3425139370258761, 0.9777834883137619, 100.00283223991438, 0.2444735301849638, 0.2786968910239709, 0.7963132762341574, 100.00058285009472, 0.141985362079639, 0.2870348754840173, 0.7501911572208484, 99.99985438116987, 0.1252144517845387, 0.2978339050804842, 0.5838946063602, 99.99753934896606, 0.1762572660435322, 0.429997473865525, 0.2634325523824962, 100.00023575459187, 0.6155969660832709, 0.6230304565142252, 0.02367605408144, 300.00000221955514, 300.0000040771131, 300.00006536225715, 299.99988423483484, 299.99981796376045]| 52.0147972106933594|      0.01562500|[4001, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[100.00378818303528, 0.2677088123615967, 0.3457964543206296, 0.979759275793124, 100.00279252379433, 0.2419282613978273, 0.2766999495060811, 0.7943333272675263, 100.00073604662539, 0.1527133582586299, 0.2921748555111046, 0.7525308363435463, 99.99985257274972, 0.1247483757051302, 0.2965970264614439, 0.582322393570203, 99.99760568765511, 0.1811549613886714, 0.4320163244674743, 0.2642532809954624, 100.00022377230087, 0.614636802109725, 0.6220275238520664, 0.0228555777656314, 300.00000773109804, 300.0000023734701, 300.0000727524645, 299.9998849659024, 299.99982010426794]| 50.1637382507324219|      0.03125000|[4126, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[100.00378818303528, 0.2677088123615967, 0.3457964543206296, 0.979759275793124, 100.00279252379433, 0.2419282613978273, 0.2766999495060811, 0.7943333272675263, 100.00073604662539, 0.1527133582586299, 0.2921748555111046, 0.7525308363435463, 99.99985257274972, 0.1247483757051302, 0.2965970264614439, 0.582322393570203, 99.99760568765511, 0.1811549613886714, 0.4320163244674743, 0.2642532809954624, 100.00022377230087, 0.614636802109725, 0.6220275238520664, 0.0228555777656314, 300.00000773109804, 300.0000023734701, 300.0000727524645, 299.9998849659024, 299.99982010426794]| 50.1637382507324219|      0.01562500|[4251, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[100.00375891703261, 0.2660924581064858, 0.3454665987190815, 0.9800465720656503, 100.00297030192763, 0.2516849976324735, 0.2819415054870031, 0.7966403544162785, 100.00069972081494, 0.1505476276539306, 0.2891946002349833, 0.7497150284576188, 99.99996193360516, 0.1328887234578174, 0.3008296453144442, 0.5842526871906724, 99.99762614171809, 0.1825027739600559, 0.4314603360462759, 0.263232406852549, 100.00021699600197, 0.6140643987871462, 0.621512276078386, 0.0224926582470326, 300.0000050810628, 300.00001060572754, 300.00007245276106, 299.99989040803365, 299.99982099044416]| 48.3964729309082031|      0.03125000|[4376, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[100.00375891703261, 0.2660924581064858, 0.3454665987190815, 0.9800465720656503, 100.00297030192763, 0.2516849976324735, 0.2819415054870031, 0.7966403544162785, 100.00069972081494, 0.1505476276539306, 0.2891946002349833, 0.7497150284576188, 99.99996193360516, 0.1328887234578174, 0.3008296453144442, 0.5842526871906724, 99.99762614171809, 0.1825027739600559, 0.4314603360462759, 0.263232406852549, 100.00021699600197, 0.6140643987871462, 0.621512276078386, 0.0224926582470326, 300.0000050810628, 300.00001060572754, 300.00007245276106, 299.99989040803365, 299.99982099044416]| 48.3964729309082031|      0.01562500|[4501, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[100.00388121658023, 0.2715923094979487, 0.3486293324107785, 0.981950718045275, 100.00292146743104, 0.2486782898059223, 0.2797473834381669, 0.7945965822258102, 100.0008538529141, 0.1611489428840087, 0.2943675436286641, 0.7521382524408022, 99.99995875873283, 0.1322913531946376, 0.2995502135732366, 0.5826825411021618, 99.99769472997575, 0.1874939500664203, 0.4335506089742855, 0.264102423934679, 100.00020460312925, 0.6130962807644299, 0.6204949715356647, 0.0216574893900026, 300.00001052222194, 300.0000085754021, 300.0000796638485, 299.9998911792825, 299.99982352770604]| 46.7058563232421875|      0.03125000|[4626, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[100.00388121658023, 0.2715923094979487, 0.3486293324107785, 0.981950718045275, 100.00292146743104, 0.2486782898059223, 0.2797473834381669, 0.7945965822258102, 100.0008538529141, 0.1611489428840087, 0.2943675436286641, 0.7521382524408022, 99.99995875873283, 0.1322913531946376, 0.2995502135732366, 0.5826825411021618, 99.99769472997575, 0.1874939500664203, 0.4335506089742855, 0.264102423934679, 100.00020460312925, 0.6130962807644299, 0.6204949715356647, 0.0216574893900026, 300.00001052222194, 300.0000085754021, 300.0000796638485, 299.9998911792825, 299.99982352770604]| 46.7058563232421875|      0.01562500|[4751, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
