k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0377221080793993, 0.1141308486168551, 0.0496768763665198, 0.0201237636739345, 0.0609457481902152, 0.0150411692062185, 0.0099094895289185, -0.0079797531261745, 0.0097908977356895, -0.0067724000498357]|  0.1733809565548423|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0267113839160033, 0.107851703400714, 0.0266175808592215, 0.0307826011246071, 0.0229127906759213, -0.0101223506517405, 0.0086779804182812, 0.0084052666263943, -0.017467065314581, -0.0040239935839161]|  0.1089068048090969|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.0267113839160033, 0.107851703400714, 0.0266175808592215, 0.0307826011246071, 0.0229127906759213, -0.0101223506517405, 0.0086779804182812, 0.0084052666263943, -0.017467065314581, -0.0040239935839161]|  0.1089068048090969|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0267113839160033, 0.107851703400714, 0.0266175808592215, 0.0307826011246071, 0.0229127906759213, -0.0101223506517405, 0.0086779804182812, 0.0084052666263943, -0.017467065314581, -0.0040239935839161]|  0.1089068048090969|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0198008807149247, 0.1020554620039144, 0.0238096299076715, 0.0284764471031719, 0.0160390079284054, -0.0118663569236984, 0.0075764553562209, 0.0086494104539754, 0.0037124177830001, 0.0155176077110833]|  0.0903480736548307|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.0198008807149247, 0.1020554620039144, 0.0238096299076715, 0.0284764471031719, 0.0160390079284054, -0.0118663569236984, 0.0075764553562209, 0.0086494104539754, 0.0037124177830001, 0.0155176077110833]|  0.0903480736548307|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.0167972677831305, 0.0973803280802371, 0.0268084761690639, 0.0257101958356124, 0.0151184239383337, -0.0039169500017028, -0.0019298593065297, 0.0006191185105374, -0.0081576238525234, -0.0083412410937001]|  0.0671770179028693|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[0.0167972677831305, 0.0973803280802371, 0.0268084761690639, 0.0257101958356124, 0.0151184239383337, -0.0039169500017028, -0.0019298593065297, 0.0006191185105374, -0.0081576238525234, -0.0083412410937001]|  0.0671770179028693|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.0167972677831305, 0.0973803280802371, 0.0268084761690639, 0.0257101958356124, 0.0151184239383337, -0.0039169500017028, -0.0019298593065297, 0.0006191185105374, -0.0081576238525234, -0.0083412410937001]|  0.0671770179028693|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.0188772955519081, 0.0936901250747665, 0.0257741570763278, 0.0181038428351394, 0.0123551732510636, -0.0031227235002205, 0.0017491339909569, -0.0001211263900268, -0.0009682075727669, 0.0013144866660486]|  0.0437608593521256|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.0188772955519081, 0.0936901250747665, 0.0257741570763278, 0.0181038428351394, 0.0123551732510636, -0.0031227235002205, 0.0017491339909569, -0.0001211263900268, -0.0009682075727669, 0.0013144866660486]|  0.0437608593521256|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.0150683760799947, 0.0881501969421892, 0.0223211637277684, 0.0115267085271182, 0.0111341436288753, 0.0042202209762118, 0.0005277073667274, -0.0082563946628479, 0.0017134685308845, -0.0023576364875427]|  0.0414436212195778|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.0150683760799947, 0.0881501969421892, 0.0223211637277684, 0.0115267085271182, 0.0111341436288753, 0.0042202209762118, 0.0005277073667274, -0.0082563946628479, 0.0017134685308845, -0.0023576364875427]|  0.0414436212195778|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.016814176329092, 0.0834487596140374, 0.0174547571320631, 0.0121448223625312, 0.0076553375278293, 0.0023264346042486, -0.0054655427822452, 0.0034716145605065, -0.0006848343593914, -0.0024979665107063]|  0.0332865451547639|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[0.016814176329092, 0.0834487596140374, 0.0174547571320631, 0.0121448223625312, 0.0076553375278293, 0.0023264346042486, -0.0054655427822452, 0.0034716145605065, -0.0006848343593914, -0.0024979665107063]|  0.0332865451547639|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[0.0178585994223154, 0.0823517009779115, 0.0146430886451667, 0.0066382715732437, 0.0051624937773984, -0.0039158739428609, 0.0004038555298709, -0.003777579186536, 0.0044692753267896, 0.0042007279388892]|  0.0311931120087921|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[0.0178585994223154, 0.0823517009779115, 0.0146430886451667, 0.0066382715732437, 0.0051624937773984, -0.0039158739428609, 0.0004038555298709, -0.003777579186536, 0.0044692753267896, 0.0042007279388892]|  0.0311931120087921|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[0.0178585994223154, 0.0823517009779115, 0.0146430886451667, 0.0066382715732437, 0.0051624937773984, -0.0039158739428609, 0.0004038555298709, -0.003777579186536, 0.0044692753267896, 0.0042007279388892]|  0.0311931120087921|      0.00781250|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[0.0171365810137564, 0.0805871665277704, 0.012520443779283, 0.0052995123783439, 0.0045233344991137, -0.0013016409730422, -0.0001204936990696, -0.0017577220131058, 0.0017927552464895, -0.0014861959198128]|  0.0257571770265921|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[0.0171365810137564, 0.0805871665277704, 0.012520443779283, 0.0052995123783439, 0.0045233344991137, -0.0013016409730422, -0.0001204936990696, -0.0017577220131058, 0.0017927552464895, -0.0014861959198128]|  0.0257571770265921|      0.00781250|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.0160441528041911, 0.0769537533299824, 0.0078462030341428, 0.0064488997345033, 0.0025013998971524, -0.0015790080562557, -0.0018070315996637, -0.0030692316688045, 0.0005436933266345, 0.0021443236260422]|  0.0236203649119818|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[0.0160441528041911, 0.0769537533299824, 0.0078462030341428, 0.0064488997345033, 0.0025013998971524, -0.0015790080562557, -0.0018070315996637, -0.0030692316688045, 0.0005436933266345, 0.0021443236260422]|  0.0236203649119818|      0.00781250|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.0150747923775015, 0.0715672689813291, 0.0093481057406823, 0.0068314949588099, 0.0043395161563177, -0.0013207033253925, 0.0009603286368337, -0.0001388852646702, 0.0014382483365439, -0.0007172070868089]|  0.0203483281445798|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[0.0195487965545458, 0.0623590714064934, 0.0083800140998442, 0.0005566190157522, -0.0020078095405366, 0.0028922250990016, 0.0003936728640126, 0.003682968339705, 0.0005561412389455, 0.0043105810391922]|  0.0176664269445227|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[0.0195487965545458, 0.0623590714064934, 0.0083800140998442, 0.0005566190157522, -0.0020078095405366, 0.0028922250990016, 0.0003936728640126, 0.003682968339705, 0.0005561412389455, 0.0043105810391922]|  0.0176664269445227|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.0213257152824044, 0.052249754371457, 0.0022973806719971, 0.0060447478208822, 0.0008103047617614, 0.000596228622865, -0.0021441070526607, -0.0033037651538692, 0.000462418750432, 0.0025245286993529]|  0.0125711156195580|      0.03125000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[0.0213257152824044, 0.052249754371457, 0.0022973806719971, 0.0060447478208822, 0.0008103047617614, 0.000596228622865, -0.0021441070526607, -0.0033037651538692, 0.000462418750432, 0.0025245286993529]|  0.0125711156195580|      0.01562500|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[0.0213257152824044, 0.052249754371457, 0.0022973806719971, 0.0060447478208822, 0.0008103047617614, 0.000596228622865, -0.0021441070526607, -0.0033037651538692, 0.000462418750432, 0.0025245286993529]|  0.0125711156195580|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.0215077847954491, 0.0478724091373493, 0.0040302344710943, 0.0033508356002697, 0.0010015500744379, -0.0005544112714433, -0.0011300910552022, -0.0004394671490856, 0.0020935001105769, -0.0017565348904256]|  0.0099304973338608|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[0.0215077847954491, 0.0478724091373493, 0.0040302344710943, 0.0033508356002697, 0.0010015500744379, -0.0005544112714433, -0.0011300910552022, -0.0004394671490856, 0.0020935001105769, -0.0017565348904256]|  0.0099304973338608|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[0.021971488553233, 0.0443327142693815, 0.0020070007488815, 0.0023388021342963, -0.0002996083852353, -0.000803588349056, 4.2513300918e-05, 0.0003475283043645, -0.0020419840727631, 0.0029680089057693]|  0.0090472732566912|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[0.021971488553233, 0.0443327142693815, 0.0020070007488815, 0.0023388021342963, -0.0002996083852353, -0.000803588349056, 4.2513300918e-05, 0.0003475283043645, -0.0020419840727631, 0.0029680089057693]|  0.0090472732566912|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[0.0207460978141625, 0.040097596769932, 0.0018571944700954, 0.0027951447771821, 0.0007454106740971, -0.0006074339928804, -0.0027026156212573, -0.0006496339120311, 0.0025102678341602, -0.0003460609408852]|  0.0074657025288686|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[0.0207460978141625, 0.040097596769932, 0.0018571944700954, 0.0027951447771821, 0.0007454106740971, -0.0006074339928804, -0.0027026156212573, -0.0006496339120311, 0.0025102678341602, -0.0003460609408852]|  0.0074657025288686|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.0174010971331786, 0.0370997553193259, -0.0001615971823553, 0.0012909644256678, 7.96651709315e-05, 0.0014900224568303, 0.0011865031584788, -0.0002089104311364, 0.0003556027659879, 0.0027710516343086]|  0.0063203864609787|      0.01562500|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[0.0174010971331786, 0.0370997553193259, -0.0001615971823553, 0.0012909644256678, 7.96651709315e-05, 0.0014900224568303, 0.0011865031584788, -0.0002089104311364, 0.0003556027659879, 0.0027710516343086]|  0.0063203864609787|      0.00781250|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[0.0174010971331786, 0.0370997553193259, -0.0001615971823553, 0.0012909644256678, 7.96651709315e-05, 0.0014900224568303, 0.0011865031584788, -0.0002089104311364, 0.0003556027659879, 0.0027710516343086]|  0.0063203864609787|      0.00390625|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[0.0175233594515729, 0.0356841623788344, -0.001372491162944, 0.0004784182005351, -0.0007947890163791, 0.0008290634821196, 0.0013788831352746, -0.0003978843863226, -0.0003575034132993, -0.0002835618418163]|  0.0052644859944408|      0.00781250|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[0.0175233594515729, 0.0356841623788344, -0.001372491162944, 0.0004784182005351, -0.0007947890163791, 0.0008290634821196, 0.0013788831352746, -0.0003978843863226, -0.0003575034132993, -0.0002835618418163]|  0.0052644859944408|      0.00390625|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
