k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
      66|[0.964781962954169, 0.1040018205886281, -0.0069408596470782, 0.0429596675980575, 0.3623987681100952, 0.0390575553436312, 0.7438499369392692, 0.1316579932797126, 0.169996794372438, 0.0614747367745482, 2.6026122073499436, 0.249976138020381, 0.7479589739855765, 0.1266635221108651, 2.187498872886556, 0.2439431633091023, 14.307564862766393, 0.6943468942632676, 12.147363765107803, 0.5609044823718898, 0.2286470646514145, 0.0368653059742842, 0.1809233558022995, 0.0402025812415107, 1.0945084858018121, 0.0675604349795489, 0.1291130945773559, 0.0337433407492951, 0.0989101374995329, 0.0338241829777482, 3.705283731165042, 0.1589739203299354, 0.7965181310805267, 0.0469618460484894, 0.1583528995657642, 0.0424446609477182, 0.393740919533924, 0.0399558723618331, 0.9323113538782902, 0.0653846104531296, 0.2602347930052284, 0.0456542822726171, 2.0392648394650292, 0.0990528579399245, 1.941565839418674, 0.1139438620986561, 1.4711035306350024, 0.1238677331448853, 0.4467063379729985, 0.0645881499999894, 0.4678669028334779, 0.0363286235925137, 0.2955164030878924, 0.0295491202178489, 0.8128347936388469, 0.0697673571867504, 0.4774989283503701, 0.0683959710967305, 0.4625494607234459, 0.0563196857324205, 0.9516589092831291, 0.1049673752366334, -0.0511973030193106, 0.0197737653553171, 0.2584373410683926, 0.0382235171719435]|573286.7898929094662890|      0.06250000|[7458, 1056, 66, 198]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      67|[0.9597327878949818, 0.1089114808626906, -0.010805392154909, 0.042135114493965, 0.356455159343117, 0.0465333538150627, 0.7346669186561721, 0.1384756285496034, 0.1629477544181712, 0.059153298971521, 2.598709148667607, 0.2661022549018817, 0.7453555818447933, 0.1325294738338358, 2.1854228748561204, 0.2554707844647482, 14.30261147973514, 0.7305396699786265, 12.14379885737115, 0.5906915172663311, 0.2233915891187297, 0.0411425804003959, 0.1725257166348039, 0.0423512745660011, 1.0837651121599399, 0.073859689517067, 0.1222839686392794, 0.0360509267714996, 0.0907058323947004, 0.0354934898100018, 3.6997899200000344, 0.1638586388985186, 0.7919321318344504, 0.0530869688457057, 0.1560282836260426, 0.041691214369754, 0.3902259526557901, 0.040497305026396, 0.9307096801050782, 0.0689362042811042, 0.2562193202377598, 0.0439433011449473, 2.0361588808175077, 0.1038529198229459, 1.9367134135972697, 0.1205277492374528, 1.469639197913617, 0.1264036741341626, 0.4436016943752736, 0.0647272141404496, 0.4655387207418979, 0.0386586992008435, 0.2913269795173908, 0.0335283040905961, 0.8102675083866251, 0.0718768682727306, 0.4757928789916778, 0.0672319936338269, 0.4633356552220051, 0.0594780066898114, 0.9454459928336657, 0.1115892895294555, -0.0526186735919773, 0.023293926859528, 0.2550286693940246, 0.0342541649259879]|552877.3891815145034343|      0.12500000|[7571, 1072, 67, 201]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      68|[0.9597327878949818, 0.1089114808626906, -0.010805392154909, 0.042135114493965, 0.356455159343117, 0.0465333538150627, 0.7346669186561721, 0.1384756285496034, 0.1629477544181712, 0.059153298971521, 2.598709148667607, 0.2661022549018817, 0.7453555818447933, 0.1325294738338358, 2.1854228748561204, 0.2554707844647482, 14.30261147973514, 0.7305396699786265, 12.14379885737115, 0.5906915172663311, 0.2233915891187297, 0.0411425804003959, 0.1725257166348039, 0.0423512745660011, 1.0837651121599399, 0.073859689517067, 0.1222839686392794, 0.0360509267714996, 0.0907058323947004, 0.0354934898100018, 3.6997899200000344, 0.1638586388985186, 0.7919321318344504, 0.0530869688457057, 0.1560282836260426, 0.041691214369754, 0.3902259526557901, 0.040497305026396, 0.9307096801050782, 0.0689362042811042, 0.2562193202377598, 0.0439433011449473, 2.0361588808175077, 0.1038529198229459, 1.9367134135972697, 0.1205277492374528, 1.469639197913617, 0.1264036741341626, 0.4436016943752736, 0.0647272141404496, 0.4655387207418979, 0.0386586992008435, 0.2913269795173908, 0.0335283040905961, 0.8102675083866251, 0.0718768682727306, 0.4757928789916778, 0.0672319936338269, 0.4633356552220051, 0.0594780066898114, 0.9454459928336657, 0.1115892895294555, -0.0526186735919773, 0.023293926859528, 0.2550286693940246, 0.0342541649259879]|552877.3891815145034343|      0.06250000|[7684, 1088, 68, 204]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      69|[0.9562963785158337, 0.113490050958589, -0.0175264290184824, 0.0422056512849612, 0.3536500745853901, 0.049042009316978, 0.730438154780621, 0.1486088521422418, 0.1547833197258064, 0.060882307687007, 2.5946467505452393, 0.2807158256959102, 0.7378679404094093, 0.1400250667244717, 2.179622027685299, 0.2659151534969635, 14.300399689789089, 0.7650128445731375, 12.138476742847734, 0.6224918496621253, 0.2153056471224296, 0.042196810246089, 0.1667883862371687, 0.0421852679265732, 1.0800336714484342, 0.0811409483434661, 0.1145973285705981, 0.0391702030525393, 0.0869394304913072, 0.0369605736904486, 3.694108111021837, 0.1736895704791527, 0.7908834214857284, 0.0580401305093605, 0.1503294336236239, 0.0393634999390572, 0.387214222926143, 0.04055477423671, 0.926321350192513, 0.070713860811057, 0.2508663216689518, 0.0437960857634521, 2.0305048878370453, 0.1052736353140533, 1.9344568103012783, 0.1243928349935441, 1.4672893052805407, 0.1333803719298493, 0.4419231039377206, 0.0673069713966472, 0.4612934364541028, 0.0421345156905709, 0.2890000100642344, 0.0338845681014637, 0.8080069356225862, 0.0726353213319528, 0.4757275950136027, 0.0692509317615506, 0.4616642908185997, 0.0629793862724614, 0.936235741295066, 0.1213842010684584, -0.0551216429297351, 0.0252315463885264, 0.2493103338976061, 0.0337961817742519]|533567.6124254538444802|      0.12500000|[7797, 1104, 69, 207]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      70|[0.9574886229324774, 0.0970462660322191, 0.0016381371968938, 0.0238032049679952, 0.3475382965994419, 0.055917664940025, 0.7364502644947148, 0.1509420850599815, 0.1572744479406543, 0.0725120403946201, 2.599230078106483, 0.2883437883589787, 0.7450515767857862, 0.1541391948081656, 2.1561902957534285, 0.2946796916564851, 14.29777623654747, 0.7942049663820057, 12.1127825590938, 0.6744798572180394, 0.2130801106941041, 0.0208349983503288, 0.1382267324000674, 0.0267718207594647, 1.0600486518890015, 0.0888815105835937, 0.1098942227101456, 0.0692674790169543, 0.0718407825074001, 0.0190357711442031, 3.6768457288249117, 0.2006683666128782, 0.777324202232835, 0.0685315775693643, 0.1525144836142878, 0.0276794199171403, 0.3631572749960797, 0.0348303217313023, 0.9310165153844671, 0.0652087426614478, 0.2468518661797014, 0.0386369111273331, 2.0178889783814333, 0.1107070782761679, 1.9193926601076077, 0.1170727320064497, 1.449070025849921, 0.1378505646437329, 0.420324030511281, 0.0774526694825867, 0.4558392987010496, 0.0441769846355859, 0.2846498331564972, 0.037305201849976, 0.8089148508433742, 0.0662819191897393, 0.4620621437971429, 0.0669473046885646, 0.4742196541133409, 0.0477408427727639, 0.922926052912189, 0.1249958701825101, -0.0446826508169188, 0.0391599676425393, 0.2365628067978764, 0.0437168116829856]|511641.6856345676351339|      0.25000000|[7910, 1120, 70, 210]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      71|[0.9574886229324774, 0.0970462660322191, 0.0016381371968938, 0.0238032049679952, 0.3475382965994419, 0.055917664940025, 0.7364502644947148, 0.1509420850599815, 0.1572744479406543, 0.0725120403946201, 2.599230078106483, 0.2883437883589787, 0.7450515767857862, 0.1541391948081656, 2.1561902957534285, 0.2946796916564851, 14.29777623654747, 0.7942049663820057, 12.1127825590938, 0.6744798572180394, 0.2130801106941041, 0.0208349983503288, 0.1382267324000674, 0.0267718207594647, 1.0600486518890015, 0.0888815105835937, 0.1098942227101456, 0.0692674790169543, 0.0718407825074001, 0.0190357711442031, 3.6768457288249117, 0.2006683666128782, 0.777324202232835, 0.0685315775693643, 0.1525144836142878, 0.0276794199171403, 0.3631572749960797, 0.0348303217313023, 0.9310165153844671, 0.0652087426614478, 0.2468518661797014, 0.0386369111273331, 2.0178889783814333, 0.1107070782761679, 1.9193926601076077, 0.1170727320064497, 1.449070025849921, 0.1378505646437329, 0.420324030511281, 0.0774526694825867, 0.4558392987010496, 0.0441769846355859, 0.2846498331564972, 0.037305201849976, 0.8089148508433742, 0.0662819191897393, 0.4620621437971429, 0.0669473046885646, 0.4742196541133409, 0.0477408427727639, 0.922926052912189, 0.1249958701825101, -0.0446826508169188, 0.0391599676425393, 0.2365628067978764, 0.0437168116829856]|511641.6856345676351339|      0.12500000|[8023, 1136, 71, 213]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      72|[0.9574886229324774, 0.0970462660322191, 0.0016381371968938, 0.0238032049679952, 0.3475382965994419, 0.055917664940025, 0.7364502644947148, 0.1509420850599815, 0.1572744479406543, 0.0725120403946201, 2.599230078106483, 0.2883437883589787, 0.7450515767857862, 0.1541391948081656, 2.1561902957534285, 0.2946796916564851, 14.29777623654747, 0.7942049663820057, 12.1127825590938, 0.6744798572180394, 0.2130801106941041, 0.0208349983503288, 0.1382267324000674, 0.0267718207594647, 1.0600486518890015, 0.0888815105835937, 0.1098942227101456, 0.0692674790169543, 0.0718407825074001, 0.0190357711442031, 3.6768457288249117, 0.2006683666128782, 0.777324202232835, 0.0685315775693643, 0.1525144836142878, 0.0276794199171403, 0.3631572749960797, 0.0348303217313023, 0.9310165153844671, 0.0652087426614478, 0.2468518661797014, 0.0386369111273331, 2.0178889783814333, 0.1107070782761679, 1.9193926601076077, 0.1170727320064497, 1.449070025849921, 0.1378505646437329, 0.420324030511281, 0.0774526694825867, 0.4558392987010496, 0.0441769846355859, 0.2846498331564972, 0.037305201849976, 0.8089148508433742, 0.0662819191897393, 0.4620621437971429, 0.0669473046885646, 0.4742196541133409, 0.0477408427727639, 0.922926052912189, 0.1249958701825101, -0.0446826508169188, 0.0391599676425393, 0.2365628067978764, 0.0437168116829856]|511641.6856345676351339|      0.06250000|[8136, 1152, 72, 216]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      73|[0.950281466454593, 0.1093260978178916, -0.0011755899361239, 0.0237382092852319, 0.3429862716743226, 0.0584716867133507, 0.7247875721796828, 0.1552517816893716, 0.1496549968861261, 0.0765561441698351, 2.5935643010293328, 0.3059208143645647, 0.741626587141586, 0.156237863385258, 2.1527972395106785, 0.302877242407526, 14.296625975176486, 0.8214496423351997, 12.10957994084167, 0.7039939485880934, 0.207585603307131, 0.0326085077479326, 0.132747952221118, 0.0279258782286398, 1.0584167599748004, 0.0959318024161615, 0.097558167739312, 0.0686492769134236, 0.0615201195179062, 0.0277491036466214, 3.6653805896457436, 0.2090299808619162, 0.7707892357860417, 0.0691898726231634, 0.1431133952886628, 0.0269243451450533, 0.3607270997427591, 0.0318804339414092, 0.9292163074905415, 0.0693922292984617, 0.2384280014232396, 0.037999836287141, 2.012233906873587, 0.1116876097395724, 1.9167917785471995, 0.1241235221202099, 1.4516395260048582, 0.1412449360772567, 0.4161588000814586, 0.0725789594912982, 0.4512147057002563, 0.0490735590971635, 0.2777118455703287, 0.037511415554399, 0.8077256987610728, 0.068502372734539, 0.4597225962997403, 0.0658323959517082, 0.4702012655908373, 0.0541409455441097, 0.9188632222995957, 0.1257685083968987, -0.0471802323425621, 0.0423331073784464, 0.2386152022477496, 0.0446307713250896]|495886.6625702266464941|      0.12500000|[8249, 1168, 73, 219]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      74|[0.950281466454593, 0.1093260978178916, -0.0011755899361239, 0.0237382092852319, 0.3429862716743226, 0.0584716867133507, 0.7247875721796828, 0.1552517816893716, 0.1496549968861261, 0.0765561441698351, 2.5935643010293328, 0.3059208143645647, 0.741626587141586, 0.156237863385258, 2.1527972395106785, 0.302877242407526, 14.296625975176486, 0.8214496423351997, 12.10957994084167, 0.7039939485880934, 0.207585603307131, 0.0326085077479326, 0.132747952221118, 0.0279258782286398, 1.0584167599748004, 0.0959318024161615, 0.097558167739312, 0.0686492769134236, 0.0615201195179062, 0.0277491036466214, 3.6653805896457436, 0.2090299808619162, 0.7707892357860417, 0.0691898726231634, 0.1431133952886628, 0.0269243451450533, 0.3607270997427591, 0.0318804339414092, 0.9292163074905415, 0.0693922292984617, 0.2384280014232396, 0.037999836287141, 2.012233906873587, 0.1116876097395724, 1.9167917785471995, 0.1241235221202099, 1.4516395260048582, 0.1412449360772567, 0.4161588000814586, 0.0725789594912982, 0.4512147057002563, 0.0490735590971635, 0.2777118455703287, 0.037511415554399, 0.8077256987610728, 0.068502372734539, 0.4597225962997403, 0.0658323959517082, 0.4702012655908373, 0.0541409455441097, 0.9188632222995957, 0.1257685083968987, -0.0471802323425621, 0.0423331073784464, 0.2386152022477496, 0.0446307713250896]|495886.6625702266464941|      0.06250000|[8362, 1184, 74, 222]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      75|[0.9455827450531523, 0.1115010492651264, -0.0084066249834484, 0.0214062234913785, 0.3356683066838733, 0.0609261215586375, 0.7176156845413819, 0.159293952663336, 0.1423470167977854, 0.0780743402106993, 2.589141308082053, 0.3207788728666556, 0.7342328329642177, 0.1625126262417544, 2.148753213838332, 0.3122114231737446, 14.297527606055187, 0.8555477137417578, 12.108005451890413, 0.737946279790514, 0.2034026046567392, 0.0353452742941616, 0.1262956469380561, 0.0288620110325914, 1.0535486065648563, 0.1018821458648569, 0.0878577781870213, 0.0680256398802875, 0.0580805356553156, 0.0294017735965578, 3.659026512651371, 0.2176377054430506, 0.7651375694488424, 0.0714881633989876, 0.1384531316862233, 0.0310694162252038, 0.3541712398246885, 0.0333533927930577, 0.9258034110002692, 0.0692785240769613, 0.2356526811341063, 0.0383795392310544, 2.005641619087488, 0.1145788106787405, 1.9116491383387813, 0.1273111046528128, 1.448575631562896, 0.1475472257658075, 0.4116823416580989, 0.0736301426045858, 0.4429689469798226, 0.0523158867293338, 0.2726746702794309, 0.037909795964935, 0.8099906130842374, 0.0683237347153373, 0.4555465628042494, 0.0682745289950065, 0.4683752741419002, 0.0555514144515799, 0.9132151418368266, 0.130640327693199, -0.0512730508544719, 0.0422684452356395, 0.2342927033080083, 0.0427591612333506]|479782.0360138924443163|      0.12500000|[8475, 1200, 75, 225]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      76|[0.9455827450531523, 0.1115010492651264, -0.0084066249834484, 0.0214062234913785, 0.3356683066838733, 0.0609261215586375, 0.7176156845413819, 0.159293952663336, 0.1423470167977854, 0.0780743402106993, 2.589141308082053, 0.3207788728666556, 0.7342328329642177, 0.1625126262417544, 2.148753213838332, 0.3122114231737446, 14.297527606055187, 0.8555477137417578, 12.108005451890413, 0.737946279790514, 0.2034026046567392, 0.0353452742941616, 0.1262956469380561, 0.0288620110325914, 1.0535486065648563, 0.1018821458648569, 0.0878577781870213, 0.0680256398802875, 0.0580805356553156, 0.0294017735965578, 3.659026512651371, 0.2176377054430506, 0.7651375694488424, 0.0714881633989876, 0.1384531316862233, 0.0310694162252038, 0.3541712398246885, 0.0333533927930577, 0.9258034110002692, 0.0692785240769613, 0.2356526811341063, 0.0383795392310544, 2.005641619087488, 0.1145788106787405, 1.9116491383387813, 0.1273111046528128, 1.448575631562896, 0.1475472257658075, 0.4116823416580989, 0.0736301426045858, 0.4429689469798226, 0.0523158867293338, 0.2726746702794309, 0.037909795964935, 0.8099906130842374, 0.0683237347153373, 0.4555465628042494, 0.0682745289950065, 0.4683752741419002, 0.0555514144515799, 0.9132151418368266, 0.130640327693199, -0.0512730508544719, 0.0422684452356395, 0.2342927033080083, 0.0427591612333506]|479782.0360138924443163|      0.06250000|[8588, 1216, 76, 228]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      77|[0.9417976994237475, 0.1168001464066419, -0.0132698362882524, 0.0209740689092598, 0.3309400438579015, 0.0667093352422978, 0.7130329733554851, 0.1656026584144775, 0.1339094074577771, 0.0811901578177939, 2.5812733125874576, 0.3349147007785385, 0.728730124933171, 0.1697578355417644, 2.145473131809637, 0.3253693337852629, 14.294394247065481, 0.8874851749855214, 12.104186162234553, 0.7714285326344733, 0.1974268214780698, 0.0348433839400707, 0.1188542936277463, 0.0303974006643504, 1.0474410186005818, 0.1077011320703501, 0.0816291634809137, 0.0690470022067208, 0.0505498516728955, 0.0273985821798252, 3.6523918133775966, 0.2266160624832689, 0.760929064726543, 0.0712792835974121, 0.1351023894844331, 0.0321022756582552, 0.3484180267916465, 0.0379675253237654, 0.9215175566947331, 0.0719536927191066, 0.2304987035224522, 0.0389914574051349, 1.9994891997601072, 0.1216620398096082, 1.9072790529595411, 0.1336222730483206, 1.443385989431894, 0.1530830160610393, 0.408302983168164, 0.0744375869547, 0.4364985841029254, 0.0494582992423034, 0.2712301376591499, 0.0373418776549669, 0.8084147011050714, 0.0670099385895195, 0.4518434995645034, 0.0741732477177236, 0.4674041121499368, 0.0592062147435804, 0.9126229756494826, 0.1349380466741737, -0.0581921511975259, 0.0459125363608167, 0.2320368518406881, 0.0420051507137681]|464506.4368423895211890|      0.12500000|[8701, 1232, 77, 231]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      78|[0.9321600242873878, 0.1232541456049086, -0.0032085831536332, 0.0206552316472213, 0.3173454608254411, 0.0460774719868537, 0.690360237762727, 0.1641480500140163, 0.1271119701247023, 0.0972546482727395, 2.603990145513778, 0.3627362023331791, 0.7132867239062736, 0.1830934363739609, 2.1220285924609805, 0.335329525318474, 14.30095176361979, 0.931744263635974, 12.097120229307999, 0.8063602077701183, 0.1694629904652694, 0.058951756617422, 0.1154588937372441, 0.0272277741320671, 1.049909961982005, 0.1056264783717089, 0.0725082962983225, 0.0693919799104044, 0.0340549577550306, 0.0188810348955068, 3.6553997773578626, 0.2553563077095837, 0.7696586626484548, 0.0814309999333117, 0.1238783857097613, 0.0502830459136878, 0.3413873784203023, 0.0271951689006314, 0.9074492775826095, 0.0548699098473457, 0.2202614800780414, 0.0244186577700249, 2.0005702890208075, 0.1263617675552054, 1.8839503636104267, 0.1225891706609659, 1.4332107997331873, 0.1457123636378121, 0.3827373000322266, 0.0727998677789663, 0.4218286654391964, 0.0638705602553728, 0.2558354671550772, 0.0221769924905787, 0.7991449870169542, 0.0797514056989177, 0.4465945954134445, 0.0707031331792105, 0.4623384131499109, 0.0548146786490887, 0.886976910640439, 0.1215062285567794, -0.0622661453953561, 0.0627385429595207, 0.2271719592271543, 0.0553086011527615]|446260.8316000878112391|      0.25000000|[8814, 1248, 78, 234]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      79|[0.9321600242873878, 0.1232541456049086, -0.0032085831536332, 0.0206552316472213, 0.3173454608254411, 0.0460774719868537, 0.690360237762727, 0.1641480500140163, 0.1271119701247023, 0.0972546482727395, 2.603990145513778, 0.3627362023331791, 0.7132867239062736, 0.1830934363739609, 2.1220285924609805, 0.335329525318474, 14.30095176361979, 0.931744263635974, 12.097120229307999, 0.8063602077701183, 0.1694629904652694, 0.058951756617422, 0.1154588937372441, 0.0272277741320671, 1.049909961982005, 0.1056264783717089, 0.0725082962983225, 0.0693919799104044, 0.0340549577550306, 0.0188810348955068, 3.6553997773578626, 0.2553563077095837, 0.7696586626484548, 0.0814309999333117, 0.1238783857097613, 0.0502830459136878, 0.3413873784203023, 0.0271951689006314, 0.9074492775826095, 0.0548699098473457, 0.2202614800780414, 0.0244186577700249, 2.0005702890208075, 0.1263617675552054, 1.8839503636104267, 0.1225891706609659, 1.4332107997331873, 0.1457123636378121, 0.3827373000322266, 0.0727998677789663, 0.4218286654391964, 0.0638705602553728, 0.2558354671550772, 0.0221769924905787, 0.7991449870169542, 0.0797514056989177, 0.4465945954134445, 0.0707031331792105, 0.4623384131499109, 0.0548146786490887, 0.886976910640439, 0.1215062285567794, -0.0622661453953561, 0.0627385429595207, 0.2271719592271543, 0.0553086011527615]|446260.8316000878112391|      0.12500000|[8927, 1264, 79, 237]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      80|[0.9321600242873878, 0.1232541456049086, -0.0032085831536332, 0.0206552316472213, 0.3173454608254411, 0.0460774719868537, 0.690360237762727, 0.1641480500140163, 0.1271119701247023, 0.0972546482727395, 2.603990145513778, 0.3627362023331791, 0.7132867239062736, 0.1830934363739609, 2.1220285924609805, 0.335329525318474, 14.30095176361979, 0.931744263635974, 12.097120229307999, 0.8063602077701183, 0.1694629904652694, 0.058951756617422, 0.1154588937372441, 0.0272277741320671, 1.049909961982005, 0.1056264783717089, 0.0725082962983225, 0.0693919799104044, 0.0340549577550306, 0.0188810348955068, 3.6553997773578626, 0.2553563077095837, 0.7696586626484548, 0.0814309999333117, 0.1238783857097613, 0.0502830459136878, 0.3413873784203023, 0.0271951689006314, 0.9074492775826095, 0.0548699098473457, 0.2202614800780414, 0.0244186577700249, 2.0005702890208075, 0.1263617675552054, 1.8839503636104267, 0.1225891706609659, 1.4332107997331873, 0.1457123636378121, 0.3827373000322266, 0.0727998677789663, 0.4218286654391964, 0.0638705602553728, 0.2558354671550772, 0.0221769924905787, 0.7991449870169542, 0.0797514056989177, 0.4465945954134445, 0.0707031331792105, 0.4623384131499109, 0.0548146786490887, 0.886976910640439, 0.1215062285567794, -0.0622661453953561, 0.0627385429595207, 0.2271719592271543, 0.0553086011527615]|446260.8316000878112391|      0.06250000|[9040, 1280, 80, 240]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      81|[0.9254505237378032, 0.127589368394048, -0.0093043854689557, 0.0215531916699215, 0.306901249499285, 0.0509488866226072, 0.682359283348973, 0.1707836888027648, 0.1211667064750416, 0.1013760568763051, 2.594424410415553, 0.3770456584077782, 0.709770673673838, 0.1888712340483298, 2.1208222608649736, 0.3403949058890053, 14.302985801217286, 0.960225033774742, 12.089378717081665, 0.8382764425447299, 0.1646608097896971, 0.0586697536714156, 0.1074253299380201, 0.0298410741545667, 1.0447636819417732, 0.1083804362328913, 0.0648284434944808, 0.0661275832037223, 0.0280442299599312, 0.0173846680385386, 3.6485199286724384, 0.2664279741494051, 0.7612026720630616, 0.0802726397536126, 0.1243012734887363, 0.0464675915244196, 0.3316677354512396, 0.0255715551203298, 0.8991419831590483, 0.0567466789885079, 0.2152029988730574, 0.0151118142273987, 1.9947634167989414, 0.1279316120456239, 1.8745080417082767, 0.1279193751453214, 1.4328496803505746, 0.1439073102259599, 0.3778639178877437, 0.0760745760607557, 0.4164795761746385, 0.0620259328309232, 0.2489260208807754, 0.0223704968624028, 0.795322073871136, 0.0826465191240261, 0.4468411867504063, 0.0733840835986683, 0.4593442841606585, 0.0593725676403835, 0.8858538712284827, 0.1275725183944668, -0.0685713214551297, 0.0701730069724154, 0.2263649292437767, 0.0579986076850606]|433440.2199677816824988|      0.12500000|[9153, 1296, 81, 243]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      82|[0.9254505237378032, 0.127589368394048, -0.0093043854689557, 0.0215531916699215, 0.306901249499285, 0.0509488866226072, 0.682359283348973, 0.1707836888027648, 0.1211667064750416, 0.1013760568763051, 2.594424410415553, 0.3770456584077782, 0.709770673673838, 0.1888712340483298, 2.1208222608649736, 0.3403949058890053, 14.302985801217286, 0.960225033774742, 12.089378717081665, 0.8382764425447299, 0.1646608097896971, 0.0586697536714156, 0.1074253299380201, 0.0298410741545667, 1.0447636819417732, 0.1083804362328913, 0.0648284434944808, 0.0661275832037223, 0.0280442299599312, 0.0173846680385386, 3.6485199286724384, 0.2664279741494051, 0.7612026720630616, 0.0802726397536126, 0.1243012734887363, 0.0464675915244196, 0.3316677354512396, 0.0255715551203298, 0.8991419831590483, 0.0567466789885079, 0.2152029988730574, 0.0151118142273987, 1.9947634167989414, 0.1279316120456239, 1.8745080417082767, 0.1279193751453214, 1.4328496803505746, 0.1439073102259599, 0.3778639178877437, 0.0760745760607557, 0.4164795761746385, 0.0620259328309232, 0.2489260208807754, 0.0223704968624028, 0.795322073871136, 0.0826465191240261, 0.4468411867504063, 0.0733840835986683, 0.4593442841606585, 0.0593725676403835, 0.8858538712284827, 0.1275725183944668, -0.0685713214551297, 0.0701730069724154, 0.2263649292437767, 0.0579986076850606]|433440.2199677816824988|      0.06250000|[9266, 1312, 82, 246]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      83|[0.9267958476735533, 0.1281532064852151, -0.0169600928180755, 0.0193269582433616, 0.302198682836239, 0.0647391983014585, 0.6815924343948258, 0.1682027630454981, 0.1132621880648022, 0.082244864483465, 2.586661082655484, 0.3796676699493678, 0.7128800940720595, 0.1988826432479699, 2.129180672200673, 0.3429673973885312, 14.304076762758987, 0.9800752639136716, 12.098657938311598, 0.8611882963896005, 0.1735449156629573, 0.0667253593522205, 0.0985070818914741, 0.028538236526227, 1.048619805020204, 0.106292363951666, 0.0682892587659205, 0.0726416835614448, 0.026284823222719, 0.0178946837349076, 3.642368781429797, 0.2688488742742625, 0.7578956999055027, 0.0802520711354692, 0.1229119516622822, 0.041722232166079, 0.3274944742684051, 0.033274060408748, 0.8934252613315634, 0.0612005340423133, 0.2074923796856885, 0.0276176944748771, 1.9972985268801404, 0.141223075110647, 1.8676624375650548, 0.1237281585466371, 1.4338851326945077, 0.1462528656091365, 0.3705828230891083, 0.0764028723080487, 0.4236736195976153, 0.0588779369106469, 0.2423065257958364, 0.0322510094528261, 0.7915207426783856, 0.0925915197685559, 0.4402558957048599, 0.0726642349119442, 0.4592934212713347, 0.0703784713731015, 0.8808675854543836, 0.1245882917457195, -0.0771141049106462, 0.0547136640093042, 0.2240403990142937, 0.0661630521094193]|426297.9769186219200492|      0.12500000|[9379, 1328, 83, 249]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
