k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.97657961425051, -0.0309969614239372, 0.8797536024886494, 109.98736091352181, 0.1116251352122998, 0.8394927146664362, 99.99968277911496, 0.253180753936166, 0.7034954898619875, 88.00076065024741, 0.3619670657308883, 0.7242896160813073, 85.98519934859077, 0.3451073282204909, 0.6396899375270001, 83.96567998515658, 0.4604147606010427, 0.5512734488640532, 80.01516536256507, 0.6238973400957948, 0.3767824620352268, 76.01488360949531, 0.8872289594059056, 0.114799715064532, 886.361726625359, 910.0008183783452, 922.4899515744568, 926.4481298611809, 935.5408930253185, 952.8242479164636, 975.7581808527979]|675.6193237304687500|      0.03125000|[1035, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[119.97719297686238, -0.0184429531707776, 0.88207365281632, 109.98750727207513, 0.0882431761906452, 0.8300099225035872, 100.00179258444973, 0.254585161409251, 0.7029376865480598, 88.00153469154141, 0.3648516879811231, 0.7298844926225715, 85.98682887306774, 0.3511407617900223, 0.6413591304350126, 83.96708264170722, 0.459285291880364, 0.54805311839943, 80.01289706986925, 0.6244858032609888, 0.3734359210917296, 76.01431554344921, 0.8847915601076539, 0.1113462516189125, 886.3585295986463, 909.9989910216239, 922.4862386242924, 926.4483413684748, 935.5436483501073, 952.8263088609868, 975.758064500829]|532.3772583007812500|      0.06250000|[1129, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      13|[119.99148389938455, -0.0487228601737351, 0.8704514653674849, 110.00646562434977, 0.0890976922491253, 0.8151121640884533, 100.0019598966679, 0.2359184748765388, 0.6985499524106623, 88.00286914339036, 0.3677415983868551, 0.7442695712362408, 85.97962446343858, 0.3755030763775437, 0.6421170458351142, 83.96341629572716, 0.4525098445517749, 0.5465109819900252, 80.0124199227247, 0.6256811946808536, 0.3804471089037475, 76.00759487752026, 0.8728907758367985, 0.1069736172200813, 886.3476387370938, 909.985991002685, 922.4842092874356, 926.4512922260667, 935.5535533867271, 952.8292938882672, 975.7686132870738]|366.4750976562500000|      0.12500000|[1223, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      14|[119.99148389938455, -0.0487228601737351, 0.8704514653674849, 110.00646562434977, 0.0890976922491253, 0.8151121640884533, 100.0019598966679, 0.2359184748765388, 0.6985499524106623, 88.00286914339036, 0.3677415983868551, 0.7442695712362408, 85.97962446343858, 0.3755030763775437, 0.6421170458351142, 83.96341629572716, 0.4525098445517749, 0.5465109819900252, 80.0124199227247, 0.6256811946808536, 0.3804471089037475, 76.00759487752026, 0.8728907758367985, 0.1069736172200813, 886.3476387370938, 909.985991002685, 922.4842092874356, 926.4512922260667, 935.5535533867271, 952.8292938882672, 975.7686132870738]|366.4750976562500000|      0.06250000|[1317, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      15|[119.99148389938455, -0.0487228601737351, 0.8704514653674849, 110.00646562434977, 0.0890976922491253, 0.8151121640884533, 100.0019598966679, 0.2359184748765388, 0.6985499524106623, 88.00286914339036, 0.3677415983868551, 0.7442695712362408, 85.97962446343858, 0.3755030763775437, 0.6421170458351142, 83.96341629572716, 0.4525098445517749, 0.5465109819900252, 80.0124199227247, 0.6256811946808536, 0.3804471089037475, 76.00759487752026, 0.8728907758367985, 0.1069736172200813, 886.3476387370938, 909.985991002685, 922.4842092874356, 926.4512922260667, 935.5535533867271, 952.8292938882672, 975.7686132870738]|366.4750976562500000|      0.03125000|[1411, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      16|[119.99576224616233, -0.032306397231167, 0.8788668237948928, 110.01033974644598, 0.0703486156748097, 0.8073437358431521, 100.00700803907162, 0.2325217001929879, 0.6925477028753353, 88.00595019683335, 0.3681147896694019, 0.7449556490604909, 85.97971045664637, 0.3815901261082398, 0.6420998759483374, 83.96103892347313, 0.4541526293466721, 0.547380526804645, 80.0114292299682, 0.6236504097769097, 0.3772037883498902, 76.01024140837964, 0.8721809674885885, 0.1068546894191288, 886.3445336408059, 909.986136969248, 922.4847004526306, 926.4545655099123, 935.5551034111035, 952.8256176195912, 975.7700462543696]|259.0749206542968750|      0.06250000|[1504, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      17|[119.99576224616233, -0.032306397231167, 0.8788668237948928, 110.01033974644598, 0.0703486156748097, 0.8073437358431521, 100.00700803907162, 0.2325217001929879, 0.6925477028753353, 88.00595019683335, 0.3681147896694019, 0.7449556490604909, 85.97971045664637, 0.3815901261082398, 0.6420998759483374, 83.96103892347313, 0.4541526293466721, 0.547380526804645, 80.0114292299682, 0.6236504097769097, 0.3772037883498902, 76.01024140837964, 0.8721809674885885, 0.1068546894191288, 886.3445336408059, 909.986136969248, 922.4847004526306, 926.4545655099123, 935.5551034111035, 952.8256176195912, 975.7700462543696]|259.0749206542968750|      0.03125000|[1597, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      18|[119.99500005368098, -0.0469892664834707, 0.8676965768391115, 110.0091786614557, 0.0783201108163889, 0.8068706067944212, 100.004986200988, 0.2197049638612868, 0.685090644177097, 88.00318101882573, 0.3744948785046594, 0.7438886996912067, 85.97937065312635, 0.3908685342199983, 0.6423857525691198, 83.96098549390148, 0.4582894821732944, 0.5424667834579096, 80.00862845968638, 0.6159826099235346, 0.3739195469596085, 76.01450715523312, 0.8681284654188899, 0.101453182536713, 886.3446391705486, 909.9875797259592, 922.4807016402979, 926.4558420913178, 935.552223677025, 952.8256539111477, 975.770547784834]|215.9167480468750000|      0.06250000|[1691, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      19|[119.99500005368098, -0.0469892664834707, 0.8676965768391115, 110.0091786614557, 0.0783201108163889, 0.8068706067944212, 100.004986200988, 0.2197049638612868, 0.685090644177097, 88.00318101882573, 0.3744948785046594, 0.7438886996912067, 85.97937065312635, 0.3908685342199983, 0.6423857525691198, 83.96098549390148, 0.4582894821732944, 0.5424667834579096, 80.00862845968638, 0.6159826099235346, 0.3739195469596085, 76.01450715523312, 0.8681284654188899, 0.101453182536713, 886.3446391705486, 909.9875797259592, 922.4807016402979, 926.4558420913178, 935.552223677025, 952.8256539111477, 975.770547784834]|215.9167480468750000|      0.03125000|[1786, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      20|[119.99500005368098, -0.0469892664834707, 0.8676965768391115, 110.0091786614557, 0.0783201108163889, 0.8068706067944212, 100.004986200988, 0.2197049638612868, 0.685090644177097, 88.00318101882573, 0.3744948785046594, 0.7438886996912067, 85.97937065312635, 0.3908685342199983, 0.6423857525691198, 83.96098549390148, 0.4582894821732944, 0.5424667834579096, 80.00862845968638, 0.6159826099235346, 0.3739195469596085, 76.01450715523312, 0.8681284654188899, 0.101453182536713, 886.3446391705486, 909.9875797259592, 922.4807016402979, 926.4558420913178, 935.552223677025, 952.8256539111477, 975.770547784834]|215.9167480468750000|      0.01562500|[1882, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      21|[119.99522675436876, -0.0386603800498693, 0.8723389703185823, 110.01016995950467, 0.067790326641378, 0.8027796810852614, 100.00482649607628, 0.2221431540406498, 0.6862960128497971, 88.00202610959195, 0.3745918775882197, 0.7437134828454466, 85.981177822279, 0.3926521686487768, 0.6414629043177686, 83.96038514633807, 0.4579327166267518, 0.541773942828781, 80.00924676990682, 0.6159802806720805, 0.3736640501360655, 76.01525958721687, 0.8679133074798451, 0.1018910426841015, 886.342660028739, 909.9864067198185, 922.480029558542, 926.4564499667906, 935.5521683833296, 952.8259742722032, 975.7703552721202]|159.9639129638671875|      0.03125000|[1978, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      22|[119.99522675436876, -0.0386603800498693, 0.8723389703185823, 110.01016995950467, 0.067790326641378, 0.8027796810852614, 100.00482649607628, 0.2221431540406498, 0.6862960128497971, 88.00202610959195, 0.3745918775882197, 0.7437134828454466, 85.981177822279, 0.3926521686487768, 0.6414629043177686, 83.96038514633807, 0.4579327166267518, 0.541773942828781, 80.00924676990682, 0.6159802806720805, 0.3736640501360655, 76.01525958721687, 0.8679133074798451, 0.1018910426841015, 886.342660028739, 909.9864067198185, 922.480029558542, 926.4564499667906, 935.5521683833296, 952.8259742722032, 975.7703552721202]|159.9639129638671875|      0.01562500|[2072, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      23|[119.99469866673964, -0.0468862893362054, 0.8679460164851202, 110.01115775134649, 0.0664921598717125, 0.8025009181149636, 100.00441972944171, 0.2191440102659368, 0.6834206543798892, 87.9978603204503, 0.37543428982774, 0.744145037385744, 85.98194834913164, 0.3987269426285814, 0.6405781850413113, 83.96423292571451, 0.4595274145864565, 0.5412787039618684, 80.00726068244367, 0.6117576912978169, 0.3722299204385044, 76.01337642913195, 0.8704266306228139, 0.1028837521848461, 886.3455097707373, 909.987858018232, 922.4801254214661, 926.4524910132008, 935.5508147851897, 952.8262681848043, 975.7700387363994]|136.5332489013671875|      0.03125000|[2167, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      24|[119.99469866673964, -0.0468862893362054, 0.8679460164851202, 110.01115775134649, 0.0664921598717125, 0.8025009181149636, 100.00441972944171, 0.2191440102659368, 0.6834206543798892, 87.9978603204503, 0.37543428982774, 0.744145037385744, 85.98194834913164, 0.3987269426285814, 0.6405781850413113, 83.96423292571451, 0.4595274145864565, 0.5412787039618684, 80.00726068244367, 0.6117576912978169, 0.3722299204385044, 76.01337642913195, 0.8704266306228139, 0.1028837521848461, 886.3455097707373, 909.987858018232, 922.4801254214661, 926.4524910132008, 935.5508147851897, 952.8262681848043, 975.7700387363994]|136.5332489013671875|      0.01562500|[2262, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      25|[119.9975937343863, -0.0449515839541985, 0.8697237528583694, 110.01154793041884, 0.0581465083038006, 0.802305328157768, 100.00601594305988, 0.2157303839676268, 0.6815863953932155, 87.99885289049091, 0.3751425946252611, 0.7473760804491398, 85.97792608132418, 0.4043114660860012, 0.636987827180515, 83.96519068930887, 0.4641841561422566, 0.5434614228599233, 80.00394598727014, 0.6107656874322587, 0.3702502870459023, 76.01176485418118, 0.8724162012140588, 0.1004397333603538, 886.3449915754939, 909.98966819168, 922.480882981302, 926.454390394905, 935.5530704755706, 952.8273085915597, 975.7700667206129]|115.4712677001953125|      0.03125000|[2357, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      26|[119.9975937343863, -0.0449515839541985, 0.8697237528583694, 110.01154793041884, 0.0581465083038006, 0.802305328157768, 100.00601594305988, 0.2157303839676268, 0.6815863953932155, 87.99885289049091, 0.3751425946252611, 0.7473760804491398, 85.97792608132418, 0.4043114660860012, 0.636987827180515, 83.96519068930887, 0.4641841561422566, 0.5434614228599233, 80.00394598727014, 0.6107656874322587, 0.3702502870459023, 76.01176485418118, 0.8724162012140588, 0.1004397333603538, 886.3449915754939, 909.98966819168, 922.480882981302, 926.454390394905, 935.5530704755706, 952.8273085915597, 975.7700667206129]|115.4712677001953125|      0.01562500|[2453, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      27|[119.9975937343863, -0.0449515839541985, 0.8697237528583694, 110.01154793041884, 0.0581465083038006, 0.802305328157768, 100.00601594305988, 0.2157303839676268, 0.6815863953932155, 87.99885289049091, 0.3751425946252611, 0.7473760804491398, 85.97792608132418, 0.4043114660860012, 0.636987827180515, 83.96519068930887, 0.4641841561422566, 0.5434614228599233, 80.00394598727014, 0.6107656874322587, 0.3702502870459023, 76.01176485418118, 0.8724162012140588, 0.1004397333603538, 886.3449915754939, 909.98966819168, 922.480882981302, 926.454390394905, 935.5530704755706, 952.8273085915597, 975.7700667206129]|115.4712677001953125|      0.00781250|[2547, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      28|[119.99682843649627, -0.0464914333697319, 0.8694631223842978, 110.0128687730901, 0.0586343192229311, 0.8028370355879827, 100.00603563471118, 0.2139508714804411, 0.6813601973734978, 87.99980761377893, 0.3758615914947658, 0.7461909056711713, 85.97963549778237, 0.4101388655665283, 0.636828108467467, 83.96614258431634, 0.4635889993909666, 0.5420107284719698, 80.00289260116514, 0.6095150853534002, 0.3696232881449186, 76.0120706122305, 0.8711180930700548, 0.0992518645240411, 886.3448690896086, 909.9897395403443, 922.4816119175488, 926.4542453536452, 935.5537472460304, 952.8284979434743, 975.7692173923812]|106.4349441528320312|      0.01562500|[2641, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      29|[119.99682843649627, -0.0464914333697319, 0.8694631223842978, 110.0128687730901, 0.0586343192229311, 0.8028370355879827, 100.00603563471118, 0.2139508714804411, 0.6813601973734978, 87.99980761377893, 0.3758615914947658, 0.7461909056711713, 85.97963549778237, 0.4101388655665283, 0.636828108467467, 83.96614258431634, 0.4635889993909666, 0.5420107284719698, 80.00289260116514, 0.6095150853534002, 0.3696232881449186, 76.0120706122305, 0.8711180930700548, 0.0992518645240411, 886.3448690896086, 909.9897395403443, 922.4816119175488, 926.4542453536452, 935.5537472460304, 952.8284979434743, 975.7692173923812]|106.4349441528320312|      0.00781250|[2736, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      30|[119.99642501696422, -0.0485784832050986, 0.8691209936795631, 110.01107732239232, 0.0571832731156597, 0.803972875398854, 100.00557431689218, 0.2129422296145639, 0.683705765635218, 87.99891491940578, 0.3768733905642284, 0.7471160091919079, 85.97912455903472, 0.4125744552667504, 0.6400136846032156, 83.96675953694263, 0.4649382433693169, 0.543382827554314, 80.00119597956768, 0.6096808358644471, 0.3681074640138879, 76.0111279883692, 0.871994665695612, 0.0982972243975295, 886.3446944600954, 909.9878256750071, 922.4812091699364, 926.4548092242327, 935.5544469360505, 952.828889063037, 975.7665019825927]|101.2450866699218750|      0.01562500|[2830, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      31|[119.99642501696422, -0.0485784832050986, 0.8691209936795631, 110.01107732239232, 0.0571832731156597, 0.803972875398854, 100.00557431689218, 0.2129422296145639, 0.683705765635218, 87.99891491940578, 0.3768733905642284, 0.7471160091919079, 85.97912455903472, 0.4125744552667504, 0.6400136846032156, 83.96675953694263, 0.4649382433693169, 0.543382827554314, 80.00119597956768, 0.6096808358644471, 0.3681074640138879, 76.0111279883692, 0.871994665695612, 0.0982972243975295, 886.3446944600954, 909.9878256750071, 922.4812091699364, 926.4548092242327, 935.5544469360505, 952.828889063037, 975.7665019825927]|101.2450866699218750|      0.00781250|[2923, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      32|[119.99769126021837, -0.0453558015393167, 0.8695011950026202, 110.01159423246058, 0.0548129341518329, 0.8030772185732319, 100.00585598638132, 0.2119522360125652, 0.6837321716842345, 88.00010678113165, 0.3780111097116914, 0.7490731753046603, 85.97933783589863, 0.4173525404373373, 0.6412945177008951, 83.9663542497938, 0.4659898352406238, 0.5448689692612432, 80.00144572019384, 0.6085280930375737, 0.3678278102725537, 76.01199241241162, 0.8706368109946322, 0.0984683148332163, 886.3454619944894, 909.9877597319297, 922.4808902312453, 926.4541814510345, 935.5546923691024, 952.8300131395335, 975.766834433955]| 97.6746749877929688|      0.01562500|[3019, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      33|[119.99769126021837, -0.0453558015393167, 0.8695011950026202, 110.01159423246058, 0.0548129341518329, 0.8030772185732319, 100.00585598638132, 0.2119522360125652, 0.6837321716842345, 88.00010678113165, 0.3780111097116914, 0.7490731753046603, 85.97933783589863, 0.4173525404373373, 0.6412945177008951, 83.9663542497938, 0.4659898352406238, 0.5448689692612432, 80.00144572019384, 0.6085280930375737, 0.3678278102725537, 76.01199241241162, 0.8706368109946322, 0.0984683148332163, 886.3454619944894, 909.9877597319297, 922.4808902312453, 926.4541814510345, 935.5546923691024, 952.8300131395335, 975.766834433955]| 97.6746749877929688|      0.00781250|[3113, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      34|[119.9983356123925, -0.04847913002506, 0.8674252445345483, 110.01258420903935, 0.0577064255861147, 0.8052400118704665, 100.00667063113235, 0.2101808233144039, 0.6831048841482602, 87.99961290735024, 0.3787844378507731, 0.7480274412897006, 85.97837650736406, 0.4189866279203554, 0.6433970133679155, 83.96709582172026, 0.4687664658236834, 0.5457207083961527, 80.0010727069082, 0.6065974449078132, 0.3664803420718416, 76.01303371297718, 0.8705997899230193, 0.0993225708765287, 886.345112153278, 909.986762640528, 922.4811953690986, 926.4540915786009, 935.5541396874083, 952.8294895961707, 975.7665186233598]| 95.3991928100585938|      0.01562500|[3208, 1088, 0, 68]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      35|[119.9983356123925, -0.04847913002506, 0.8674252445345483, 110.01258420903935, 0.0577064255861147, 0.8052400118704665, 100.00667063113235, 0.2101808233144039, 0.6831048841482602, 87.99961290735024, 0.3787844378507731, 0.7480274412897006, 85.97837650736406, 0.4189866279203554, 0.6433970133679155, 83.96709582172026, 0.4687664658236834, 0.5457207083961527, 80.0010727069082, 0.6065974449078132, 0.3664803420718416, 76.01303371297718, 0.8705997899230193, 0.0993225708765287, 886.345112153278, 909.986762640528, 922.4811953690986, 926.4540915786009, 935.5541396874083, 952.8294895961707, 975.7665186233598]| 95.3991928100585938|      0.00781250|[3303, 1120, 0, 70]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      36|[119.9983356123925, -0.04847913002506, 0.8674252445345483, 110.01258420903935, 0.0577064255861147, 0.8052400118704665, 100.00667063113235, 0.2101808233144039, 0.6831048841482602, 87.99961290735024, 0.3787844378507731, 0.7480274412897006, 85.97837650736406, 0.4189866279203554, 0.6433970133679155, 83.96709582172026, 0.4687664658236834, 0.5457207083961527, 80.0010727069082, 0.6065974449078132, 0.3664803420718416, 76.01303371297718, 0.8705997899230193, 0.0993225708765287, 886.345112153278, 909.986762640528, 922.4811953690986, 926.4540915786009, 935.5541396874083, 952.8294895961707, 975.7665186233598]| 95.3991928100585938|      0.00390625|[3398, 1152, 0, 72]                                                        |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      37|[119.99813069238695, -0.0468787191797397, 0.867765401093697, 110.01241896841798, 0.0548966704842061, 0.8045854085903648, 100.00675372494825, 0.2112896336260863, 0.6838828328877596, 87.99980542877229, 0.3785405781634747, 0.7484406797159344, 85.978794426729, 0.4199779380656534, 0.6437981531785235, 83.96698839762416, 0.4692957758219989, 0.5459334919722562, 80.0008675245554, 0.6067133858057037, 0.3664439493259289, 76.01289685822405, 0.87033662768387, 0.0990381029471258, 886.3451557308246, 909.9867215663804, 922.4815116964428, 926.4539050647383, 935.554335585772, 952.829483880277, 975.7666686427382]| 90.5321502685546875|      0.00781250|[3492, 1184, 0, 74]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
