k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.02805311699127, 0.2062173065179371, 0.3274043124212792, 0.9999523091996614, 99.97738483728683, 0.1148951549134139, 0.2506656785875025, 0.9526682802300733, 99.92721817339051, 0.0597021743960707, 0.377254465560138, 0.7441800396901859, 100.06820349400297, 0.1488039158306962, 0.2683892276664249, 0.5993193116247297, 99.96899951442201, 0.3492206857692949, 0.3396794065137029, 0.1655286139829698, 99.92238014592536, 0.6646141383456213, 0.5681096291518193, 0.0159084221002342, 299.82809246153937, 300.02483741621467, 300.0672304550984, 299.9823721991157, 300.02498728401855]|138.8494567871093750|      0.12500000|[496, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[100.00386800164102, 0.2083099339627719, 0.3895426475639268, 0.9750818427403035, 99.97118378818884, 0.1413131894969885, 0.2647802788666022, 0.956253153045146, 99.95209452956779, 0.0860911276708256, 0.3755936300806627, 0.7221679206302485, 100.06702643652413, 0.1795807819332037, 0.2810834661799888, 0.6180305990478497, 99.9368775963062, 0.3584317861464302, 0.3351946551376204, 0.1214765903878779, 99.9316408509624, 0.6641527667641134, 0.5431291443985856, 0.0194926665340937, 299.8543357749792, 300.0113917809065, 300.085220738888, 300.0190632166954, 300.02735634551476]|112.1028747558593750|      0.25000000|[524, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[100.00386800164102, 0.2083099339627719, 0.3895426475639268, 0.9750818427403035, 99.97118378818884, 0.1413131894969885, 0.2647802788666022, 0.956253153045146, 99.95209452956779, 0.0860911276708256, 0.3755936300806627, 0.7221679206302485, 100.06702643652413, 0.1795807819332037, 0.2810834661799888, 0.6180305990478497, 99.9368775963062, 0.3584317861464302, 0.3351946551376204, 0.1214765903878779, 99.9316408509624, 0.6641527667641134, 0.5431291443985856, 0.0194926665340937, 299.8543357749792, 300.0113917809065, 300.085220738888, 300.0190632166954, 300.02735634551476]|112.1028747558593750|      0.12500000|[579, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[100.00386800164102, 0.2083099339627719, 0.3895426475639268, 0.9750818427403035, 99.97118378818884, 0.1413131894969885, 0.2647802788666022, 0.956253153045146, 99.95209452956779, 0.0860911276708256, 0.3755936300806627, 0.7221679206302485, 100.06702643652413, 0.1795807819332037, 0.2810834661799888, 0.6180305990478497, 99.9368775963062, 0.3584317861464302, 0.3351946551376204, 0.1214765903878779, 99.9316408509624, 0.6641527667641134, 0.5431291443985856, 0.0194926665340937, 299.8543357749792, 300.0113917809065, 300.085220738888, 300.0190632166954, 300.02735634551476]|112.1028747558593750|      0.06250000|[634, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[100.021880861718, 0.2233749910394793, 0.3960174284091219, 0.9629201266586773, 99.96025901416398, 0.1432993054571372, 0.2823884867240217, 0.9635013452864483, 99.9461316318965, 0.111341220472407, 0.3644759419412765, 0.7219547566321194, 100.07155590318975, 0.1690678933688144, 0.2782291098465908, 0.619096343457445, 99.93645555998624, 0.3439853502796199, 0.3182565611777307, 0.1227585088598707, 99.91559810357843, 0.6699618559847037, 0.5312431637290497, 0.0388777808065065, 299.84021102273095, 299.99886297416253, 300.0843271708772, 300.02562457427933, 300.03336504285085]| 89.4454269409179688|      0.12500000|[663, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[99.97887201196987, 0.2244126579530647, 0.4047607730122096, 0.9929772372829347, 99.95508644161808, 0.2037166199198417, 0.2789962083979253, 0.9640508400470308, 99.93116175593867, 0.1422126739376513, 0.3100637145376487, 0.7283525447777476, 100.07945487575148, 0.1606924125611393, 0.2887107557404496, 0.5876293560570781, 99.91487484930667, 0.3532889330314927, 0.3080908504628249, 0.1360681445080957, 99.90486095275779, 0.6655511863646874, 0.5483720429519093, 0.0253927791490871, 299.8432184072653, 299.98800517791847, 300.08779560848365, 299.9846579255424, 300.01252910954867]| 69.5381393432617188|      0.25000000|[691, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[99.97887201196987, 0.2244126579530647, 0.4047607730122096, 0.9929772372829347, 99.95508644161808, 0.2037166199198417, 0.2789962083979253, 0.9640508400470308, 99.93116175593867, 0.1422126739376513, 0.3100637145376487, 0.7283525447777476, 100.07945487575148, 0.1606924125611393, 0.2887107557404496, 0.5876293560570781, 99.91487484930667, 0.3532889330314927, 0.3080908504628249, 0.1360681445080957, 99.90486095275779, 0.6655511863646874, 0.5483720429519093, 0.0253927791490871, 299.8432184072653, 299.98800517791847, 300.08779560848365, 299.9846579255424, 300.01252910954867]| 69.5381393432617188|      0.12500000|[745, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[99.98086216009413, 0.2652249856184363, 0.4066710821005934, 1.0328060567062836, 99.94429851984641, 0.2150343876267071, 0.2270819654267244, 0.9400288190690709, 99.97265599114677, 0.1458386140659553, 0.3207611763870281, 0.7189281583465009, 100.03871489337986, 0.1413231612582189, 0.2778640433888345, 0.5743542878500328, 99.92893785716598, 0.3447741221444466, 0.309330428204797, 0.1284122836391797, 99.94214397796706, 0.7047591602485148, 0.546669137654005, 0.0160925239267607, 299.8373812268897, 299.9717171402196, 300.0762049432748, 300.01177214667416, 300.02064238934236]| 62.4674835205078125|      0.25000000|[773, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[99.98086216009413, 0.2652249856184363, 0.4066710821005934, 1.0328060567062836, 99.94429851984641, 0.2150343876267071, 0.2270819654267244, 0.9400288190690709, 99.97265599114677, 0.1458386140659553, 0.3207611763870281, 0.7189281583465009, 100.03871489337986, 0.1413231612582189, 0.2778640433888345, 0.5743542878500328, 99.92893785716598, 0.3447741221444466, 0.309330428204797, 0.1284122836391797, 99.94214397796706, 0.7047591602485148, 0.546669137654005, 0.0160925239267607, 299.8373812268897, 299.9717171402196, 300.0762049432748, 300.01177214667416, 300.02064238934236]| 62.4674835205078125|      0.12500000|[827, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[99.96816859814415, 0.2258232814242216, 0.4346825976915776, 1.0438712246247848, 99.92917996043533, 0.2434281555467391, 0.2420786190807406, 0.923992090379124, 99.9751712744144, 0.1407148057738929, 0.3437080065415332, 0.7216338590382917, 100.0018356432343, 0.1620118425705636, 0.2965614861151434, 0.5704173215301075, 99.98367276444627, 0.3747692603899427, 0.3240030190713004, 0.077601950839118, 99.92033328684711, 0.7008630335514529, 0.5588388058300762, 0.0089893246382652, 299.84872638445404, 299.9731237186322, 300.0902873964231, 300.0121678277079, 300.05314764758367]| 48.0940933227539062|      0.25000000|[855, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[99.96816859814415, 0.2258232814242216, 0.4346825976915776, 1.0438712246247848, 99.92917996043533, 0.2434281555467391, 0.2420786190807406, 0.923992090379124, 99.9751712744144, 0.1407148057738929, 0.3437080065415332, 0.7216338590382917, 100.0018356432343, 0.1620118425705636, 0.2965614861151434, 0.5704173215301075, 99.98367276444627, 0.3747692603899427, 0.3240030190713004, 0.077601950839118, 99.92033328684711, 0.7008630335514529, 0.5588388058300762, 0.0089893246382652, 299.84872638445404, 299.9731237186322, 300.0902873964231, 300.0121678277079, 300.05314764758367]| 48.0940933227539062|      0.12500000|[910, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[99.96816859814415, 0.2258232814242216, 0.4346825976915776, 1.0438712246247848, 99.92917996043533, 0.2434281555467391, 0.2420786190807406, 0.923992090379124, 99.9751712744144, 0.1407148057738929, 0.3437080065415332, 0.7216338590382917, 100.0018356432343, 0.1620118425705636, 0.2965614861151434, 0.5704173215301075, 99.98367276444627, 0.3747692603899427, 0.3240030190713004, 0.077601950839118, 99.92033328684711, 0.7008630335514529, 0.5588388058300762, 0.0089893246382652, 299.84872638445404, 299.9731237186322, 300.0902873964231, 300.0121678277079, 300.05314764758367]| 48.0940933227539062|      0.06250000|[964, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[99.96816859814415, 0.2258232814242216, 0.4346825976915776, 1.0438712246247848, 99.92917996043533, 0.2434281555467391, 0.2420786190807406, 0.923992090379124, 99.9751712744144, 0.1407148057738929, 0.3437080065415332, 0.7216338590382917, 100.0018356432343, 0.1620118425705636, 0.2965614861151434, 0.5704173215301075, 99.98367276444627, 0.3747692603899427, 0.3240030190713004, 0.077601950839118, 99.92033328684711, 0.7008630335514529, 0.5588388058300762, 0.0089893246382652, 299.84872638445404, 299.9731237186322, 300.0902873964231, 300.0121678277079, 300.05314764758367]| 48.0940933227539062|      0.03125000|[1018, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[99.9644607634289, 0.2324616893947118, 0.4384077769019505, 1.0393412781101838, 99.93383377023494, 0.2371960729167146, 0.2508419435747675, 0.9239319996888068, 99.967309183323, 0.1501403597823628, 0.3470818377465482, 0.7328468270083199, 100.00503130051474, 0.1640540881792691, 0.2945421103181666, 0.5683052286137467, 99.98157653335132, 0.3675355471040431, 0.3132143993844521, 0.0739961198520728, 99.91762444899499, 0.7065440967610658, 0.5655870888199149, 0.0063656720520546, 299.8440240000307, 299.98285976942265, 300.0928064162404, 300.01117549007813, 300.0473185792598]| 42.2063179016113281|      0.06250000|[1046, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[99.94889626743687, 0.243177701109163, 0.4540003883611934, 1.053685948545635, 99.94502916357824, 0.2752034882402101, 0.2641644989253393, 0.936835875763309, 99.9711909172613, 0.1487077031060163, 0.3511432804683052, 0.7328311957509233, 100.0027853203127, 0.1521017541136001, 0.2801926792417623, 0.5638286929779066, 99.98907598466877, 0.3598633518840128, 0.297040111895064, 0.0753065591750645, 99.91733230876795, 0.7160014463078868, 0.5691661437013178, 0.0153980406591881, 299.8390822703686, 299.970430992527, 300.09356024873273, 300.0144836598941, 300.0524315610053]| 37.9236831665039062|      0.12500000|[1074, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[99.94889626743687, 0.243177701109163, 0.4540003883611934, 1.053685948545635, 99.94502916357824, 0.2752034882402101, 0.2641644989253393, 0.936835875763309, 99.9711909172613, 0.1487077031060163, 0.3511432804683052, 0.7328311957509233, 100.0027853203127, 0.1521017541136001, 0.2801926792417623, 0.5638286929779066, 99.98907598466877, 0.3598633518840128, 0.297040111895064, 0.0753065591750645, 99.91733230876795, 0.7160014463078868, 0.5691661437013178, 0.0153980406591881, 299.8390822703686, 299.970430992527, 300.09356024873273, 300.0144836598941, 300.0524315610053]| 37.9236831665039062|      0.06250000|[1129, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[99.94889626743687, 0.243177701109163, 0.4540003883611934, 1.053685948545635, 99.94502916357824, 0.2752034882402101, 0.2641644989253393, 0.936835875763309, 99.9711909172613, 0.1487077031060163, 0.3511432804683052, 0.7328311957509233, 100.0027853203127, 0.1521017541136001, 0.2801926792417623, 0.5638286929779066, 99.98907598466877, 0.3598633518840128, 0.297040111895064, 0.0753065591750645, 99.91733230876795, 0.7160014463078868, 0.5691661437013178, 0.0153980406591881, 299.8390822703686, 299.970430992527, 300.09356024873273, 300.0144836598941, 300.0524315610053]| 37.9236831665039062|      0.03125000|[1183, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[99.94542879756818, 0.2544238325129712, 0.462500363196395, 1.0588308839576206, 99.9415913713001, 0.2719465666327539, 0.2595481540513654, 0.9324567187571671, 99.98119190350212, 0.1553353084690776, 0.3618109121097015, 0.7274913883719606, 100.00324274884773, 0.1472564998795406, 0.2860301476875827, 0.5666016801786178, 99.99094353314085, 0.3569303313567107, 0.2975301339387626, 0.0802770581580007, 99.92360739773213, 0.7142571545370543, 0.5788859170911617, 0.0248896685104943, 299.8399913484379, 299.97444576105016, 300.08777673540993, 300.01243134789655, 300.0499626120683]| 34.0312995910644531|      0.06250000|[1211, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[99.94542879756818, 0.2544238325129712, 0.462500363196395, 1.0588308839576206, 99.9415913713001, 0.2719465666327539, 0.2595481540513654, 0.9324567187571671, 99.98119190350212, 0.1553353084690776, 0.3618109121097015, 0.7274913883719606, 100.00324274884773, 0.1472564998795406, 0.2860301476875827, 0.5666016801786178, 99.99094353314085, 0.3569303313567107, 0.2975301339387626, 0.0802770581580007, 99.92360739773213, 0.7142571545370543, 0.5788859170911617, 0.0248896685104943, 299.8399913484379, 299.97444576105016, 300.08777673540993, 300.01243134789655, 300.0499626120683]| 34.0312995910644531|      0.03125000|[1265, 92, 0, 92]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[99.94796015303112, 0.2462950277883454, 0.4561325231457162, 1.0682532183610793, 99.93654010208085, 0.2693675699757044, 0.2626691916780701, 0.9365725752439681, 99.98393578396181, 0.1619793557452441, 0.3645194812626421, 0.7294593000144237, 100.00933683347075, 0.1636526242571552, 0.2899374041995104, 0.5667828623569674, 99.99425022463063, 0.3502746397241426, 0.2885174168371987, 0.0795712160023491, 99.92232636855971, 0.7167760465511276, 0.5727307321583773, 0.0255585780827789, 299.8463793771667, 299.9780967992071, 300.0827622967776, 300.00501146683854, 300.0537219682616]| 32.4896545410156250|      0.06250000|[1319, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
      31|[99.94796015303112, 0.2462950277883454, 0.4561325231457162, 1.0682532183610793, 99.93654010208085, 0.2693675699757044, 0.2626691916780701, 0.9365725752439681, 99.98393578396181, 0.1619793557452441, 0.3645194812626421, 0.7294593000144237, 100.00933683347075, 0.1636526242571552, 0.2899374041995104, 0.5667828623569674, 99.99425022463063, 0.3502746397241426, 0.2885174168371987, 0.0795712160023491, 99.92232636855971, 0.7167760465511276, 0.5727307321583773, 0.0255585780827789, 299.8463793771667, 299.9780967992071, 300.0827622967776, 300.00501146683854, 300.0537219682616]| 32.4896545410156250|      0.03125000|[1373, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[99.93992397562204, 0.249629063217382, 0.4577263796231593, 1.0634191215057391, 99.94146994901146, 0.2697963485642944, 0.2677750565507742, 0.9332749443732197, 99.98058737385517, 0.1752457706060689, 0.3599538557425322, 0.7398441097360253, 100.0073181914807, 0.1673150804418202, 0.2804312114659459, 0.567664318541955, 99.99298035308676, 0.3535028810629159, 0.2941779178841565, 0.0820691230011828, 99.91845710354765, 0.7092486216289295, 0.5721415603982276, 0.0298212990207888, 299.8419931865577, 299.9810495192932, 300.088507092553, 300.0115942461699, 300.0657317629687]| 30.4694957733154297|      0.06250000|[1401, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      33|[99.93992397562204, 0.249629063217382, 0.4577263796231593, 1.0634191215057391, 99.94146994901146, 0.2697963485642944, 0.2677750565507742, 0.9332749443732197, 99.98058737385517, 0.1752457706060689, 0.3599538557425322, 0.7398441097360253, 100.0073181914807, 0.1673150804418202, 0.2804312114659459, 0.567664318541955, 99.99298035308676, 0.3535028810629159, 0.2941779178841565, 0.0820691230011828, 99.91845710354765, 0.7092486216289295, 0.5721415603982276, 0.0298212990207888, 299.8419931865577, 299.9810495192932, 300.088507092553, 300.0115942461699, 300.0657317629687]| 30.4694957733154297|      0.03125000|[1457, 106, 0, 106]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[99.93992397562204, 0.249629063217382, 0.4577263796231593, 1.0634191215057391, 99.94146994901146, 0.2697963485642944, 0.2677750565507742, 0.9332749443732197, 99.98058737385517, 0.1752457706060689, 0.3599538557425322, 0.7398441097360253, 100.0073181914807, 0.1673150804418202, 0.2804312114659459, 0.567664318541955, 99.99298035308676, 0.3535028810629159, 0.2941779178841565, 0.0820691230011828, 99.91845710354765, 0.7092486216289295, 0.5721415603982276, 0.0298212990207888, 299.8419931865577, 299.9810495192932, 300.088507092553, 300.0115942461699, 300.0657317629687]| 30.4694957733154297|      0.01562500|[1511, 110, 0, 110]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
