k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[120.00631011582098, -0.0644966186082424, 0.8560318129717496, 109.93219240249937, 0.0264105771194114, 0.7728607486894908, 100.0211719092862, 0.145233006272531, 0.6456030510231737, 87.83818265032944, 0.2687616085482952, 0.6165206742979819, 85.9714501368502, 0.3324916129429424, 0.6439246254615634, 84.03312106210731, 0.4928921486030555, 0.5225485325971465, 79.88830874293686, 0.5846140825436025, 0.3178165807106363, 75.95815329211793, 0.8500377848530994, 0.0718900640192816, 886.4235999643563, 910.1657469829431, 922.4690969432727, 926.315886036363, 935.4032119274293, 952.8108970872848, 975.7538535969584]|602.4539794921875000|      0.12500000|[474, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[120.00631011582098, -0.0644966186082424, 0.8560318129717496, 109.93219240249937, 0.0264105771194114, 0.7728607486894908, 100.0211719092862, 0.145233006272531, 0.6456030510231737, 87.83818265032944, 0.2687616085482952, 0.6165206742979819, 85.9714501368502, 0.3324916129429424, 0.6439246254615634, 84.03312106210731, 0.4928921486030555, 0.5225485325971465, 79.88830874293686, 0.5846140825436025, 0.3178165807106363, 75.95815329211793, 0.8500377848530994, 0.0718900640192816, 886.4235999643563, 910.1657469829431, 922.4690969432727, 926.315886036363, 935.4032119274293, 952.8108970872848, 975.7538535969584]|602.4539794921875000|      0.06250000|[516, 37, 0, 37]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[120.00631011582098, -0.0644966186082424, 0.8560318129717496, 109.93219240249937, 0.0264105771194114, 0.7728607486894908, 100.0211719092862, 0.145233006272531, 0.6456030510231737, 87.83818265032944, 0.2687616085482952, 0.6165206742979819, 85.9714501368502, 0.3324916129429424, 0.6439246254615634, 84.03312106210731, 0.4928921486030555, 0.5225485325971465, 79.88830874293686, 0.5846140825436025, 0.3178165807106363, 75.95815329211793, 0.8500377848530994, 0.0718900640192816, 886.4235999643563, 910.1657469829431, 922.4690969432727, 926.315886036363, 935.4032119274293, 952.8108970872848, 975.7538535969584]|602.4539794921875000|      0.03125000|[557, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[120.00631011582098, -0.0644966186082424, 0.8560318129717496, 109.93219240249937, 0.0264105771194114, 0.7728607486894908, 100.0211719092862, 0.145233006272531, 0.6456030510231737, 87.83818265032944, 0.2687616085482952, 0.6165206742979819, 85.9714501368502, 0.3324916129429424, 0.6439246254615634, 84.03312106210731, 0.4928921486030555, 0.5225485325971465, 79.88830874293686, 0.5846140825436025, 0.3178165807106363, 75.95815329211793, 0.8500377848530994, 0.0718900640192816, 886.4235999643563, 910.1657469829431, 922.4690969432727, 926.315886036363, 935.4032119274293, 952.8108970872848, 975.7538535969584]|602.4539794921875000|      0.01562500|[599, 43, 0, 43]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[120.00375192509907, -0.0611640832315256, 0.8536194591242803, 109.93383198613463, 0.0232985212622178, 0.7689944885469189, 100.02124433025928, 0.1406826431832198, 0.6445245335176026, 87.8400419469131, 0.269386633633563, 0.6178568151764895, 85.97215842849391, 0.3341408049840282, 0.6428090575968645, 84.03408851630344, 0.4866721987552133, 0.519764785549792, 79.88617302113667, 0.5865002372138751, 0.3219465640695264, 75.95745413224165, 0.8567622475372018, 0.0724158217915709, 886.4222525510154, 910.1642902463506, 922.4719416802517, 926.3112151799425, 935.4040382856579, 952.8085276605077, 975.7554968909205]|546.7042236328125000|      0.03125000|[627, 45, 0, 45]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[120.00241942071725, -0.0622339399355078, 0.8600696523381843, 109.92836775552213, 0.0152110561813431, 0.7718964069972768, 100.02810629336868, 0.1447792916336275, 0.6431378194721494, 87.83594167136987, 0.2785081695918338, 0.6197990685651279, 85.97318583497231, 0.3452442804530599, 0.6335991818591904, 84.03774930184896, 0.480942408118509, 0.5136382498237568, 79.892019579678, 0.5901275779299225, 0.31885377487707, 75.95791606399162, 0.8514889399629577, 0.0687016192454464, 886.4190228226075, 910.1689981348843, 922.4742699097114, 926.321471165387, 935.4096297634711, 952.8079286549568, 975.7651039236162]|466.2490539550781250|      0.06250000|[655, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[120.00241942071725, -0.0622339399355078, 0.8600696523381843, 109.92836775552213, 0.0152110561813431, 0.7718964069972768, 100.02810629336868, 0.1447792916336275, 0.6431378194721494, 87.83594167136987, 0.2785081695918338, 0.6197990685651279, 85.97318583497231, 0.3452442804530599, 0.6335991818591904, 84.03774930184896, 0.480942408118509, 0.5136382498237568, 79.892019579678, 0.5901275779299225, 0.31885377487707, 75.95791606399162, 0.8514889399629577, 0.0687016192454464, 886.4190228226075, 910.1689981348843, 922.4742699097114, 926.321471165387, 935.4096297634711, 952.8079286549568, 975.7651039236162]|466.2490539550781250|      0.03125000|[696, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[120.01042434430543, -0.0611304901986123, 0.8540849928408374, 109.93077549705889, 0.0189333936149373, 0.7729522690690099, 100.02894917712648, 0.1463922147097967, 0.6497486471397391, 87.84494092392076, 0.2846265055977911, 0.6287830702894698, 85.97962317275999, 0.3455575382219475, 0.6307908704836366, 84.03243994194901, 0.4671036878680359, 0.5112827790680964, 79.89339107387632, 0.5948883295541756, 0.3190366313549737, 75.95214457687361, 0.8463728122907063, 0.0713283326317877, 886.4200594585999, 910.1803624182556, 922.4763477210813, 926.3292403813406, 935.4050789962722, 952.812900993352, 975.7635021802784]|379.7616577148437500|      0.06250000|[724, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[120.01042434430543, -0.0611304901986123, 0.8540849928408374, 109.93077549705889, 0.0189333936149373, 0.7729522690690099, 100.02894917712648, 0.1463922147097967, 0.6497486471397391, 87.84494092392076, 0.2846265055977911, 0.6287830702894698, 85.97962317275999, 0.3455575382219475, 0.6307908704836366, 84.03243994194901, 0.4671036878680359, 0.5112827790680964, 79.89339107387632, 0.5948883295541756, 0.3190366313549737, 75.95214457687361, 0.8463728122907063, 0.0713283326317877, 886.4200594585999, 910.1803624182556, 922.4763477210813, 926.3292403813406, 935.4050789962722, 952.812900993352, 975.7635021802784]|379.7616577148437500|      0.03125000|[765, 55, 0, 55]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[120.00647613047522, -0.0625135516429731, 0.8521185763187852, 109.92584667024369, 0.0237304071332414, 0.7727155113049078, 100.02509930290431, 0.1319421255240884, 0.6516726074016335, 87.84777182529655, 0.2983682305612047, 0.6316108184527442, 85.98943096204373, 0.3518070121054507, 0.6299339197051538, 84.02885992530823, 0.4548774405557048, 0.5054823050970981, 79.8941137669306, 0.5967776263200756, 0.3205539758808528, 75.95220244215444, 0.8502190201631643, 0.0779575352923291, 886.4164869907675, 910.1780703434243, 922.4740738907348, 926.3340952314264, 935.4051900388899, 952.8151419065539, 975.7583246243088]|346.0282897949218750|      0.06250000|[794, 57, 0, 57]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[120.00647613047522, -0.0625135516429731, 0.8521185763187852, 109.92584667024369, 0.0237304071332414, 0.7727155113049078, 100.02509930290431, 0.1319421255240884, 0.6516726074016335, 87.84777182529655, 0.2983682305612047, 0.6316108184527442, 85.98943096204373, 0.3518070121054507, 0.6299339197051538, 84.02885992530823, 0.4548774405557048, 0.5054823050970981, 79.8941137669306, 0.5967776263200756, 0.3205539758808528, 75.95220244215444, 0.8502190201631643, 0.0779575352923291, 886.4164869907675, 910.1780703434243, 922.4740738907348, 926.3340952314264, 935.4051900388899, 952.8151419065539, 975.7583246243088]|346.0282897949218750|      0.03125000|[836, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[120.00710238844547, -0.0590187405968121, 0.8479498629686031, 109.91386548706986, 0.0155455566871594, 0.7615533113681002, 100.02204443807078, 0.1418689340340051, 0.659878354114745, 87.85206202724933, 0.3071610225654098, 0.635539424885225, 85.99332227888671, 0.3520611139659793, 0.6286616958351492, 84.02414981482453, 0.4499851375078499, 0.4974721961886028, 79.88946624250293, 0.5962342689578313, 0.322752260078464, 75.9510355512984, 0.845348152559557, 0.076782566114372, 886.412382346677, 910.1849283071467, 922.4809651647099, 926.3295541185826, 935.4053603923276, 952.8186491939733, 975.7576469807481]|295.8989257812500000|      0.06250000|[864, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[120.00710238844547, -0.0590187405968121, 0.8479498629686031, 109.91386548706986, 0.0155455566871594, 0.7615533113681002, 100.02204443807078, 0.1418689340340051, 0.659878354114745, 87.85206202724933, 0.3071610225654098, 0.635539424885225, 85.99332227888671, 0.3520611139659793, 0.6286616958351492, 84.02414981482453, 0.4499851375078499, 0.4974721961886028, 79.88946624250293, 0.5962342689578313, 0.322752260078464, 75.9510355512984, 0.845348152559557, 0.076782566114372, 886.412382346677, 910.1849283071467, 922.4809651647099, 926.3295541185826, 935.4053603923276, 952.8186491939733, 975.7576469807481]|295.8989257812500000|      0.03125000|[906, 65, 0, 65]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[120.00710238844547, -0.0590187405968121, 0.8479498629686031, 109.91386548706986, 0.0155455566871594, 0.7615533113681002, 100.02204443807078, 0.1418689340340051, 0.659878354114745, 87.85206202724933, 0.3071610225654098, 0.635539424885225, 85.99332227888671, 0.3520611139659793, 0.6286616958351492, 84.02414981482453, 0.4499851375078499, 0.4974721961886028, 79.88946624250293, 0.5962342689578313, 0.322752260078464, 75.9510355512984, 0.845348152559557, 0.076782566114372, 886.412382346677, 910.1849283071467, 922.4809651647099, 926.3295541185826, 935.4053603923276, 952.8186491939733, 975.7576469807481]|295.8989257812500000|      0.01562500|[948, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[120.00502685117857, -0.0646706215738518, 0.84672247454314, 109.9161283496335, 0.0194052482964557, 0.7641816925148134, 100.02578776755396, 0.1445546668568731, 0.6604933763869554, 87.84976353456726, 0.3089595946521134, 0.6385318728466555, 85.99187053615469, 0.3501222372849041, 0.6269717362207277, 84.02926224593763, 0.4472798769527153, 0.496739998545481, 79.89083429437945, 0.5914679796223271, 0.3216726031666483, 75.9503582693776, 0.8417369200687518, 0.0722423367580753, 886.4145047657693, 910.1876835143648, 922.4824154595581, 926.3281961326554, 935.4010351043596, 952.8176559278373, 975.7562119296263]|274.3250427246093750|      0.03125000|[976, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[120.00675044629838, -0.053393103921748, 0.8532556920251032, 109.91314693783862, 0.028873319551378, 0.7690113197132886, 100.02653024147509, 0.1534774963572933, 0.6522233654446423, 87.86323500433775, 0.3159946048046405, 0.6425609591663929, 85.98955503559849, 0.3570958329228805, 0.6328047136588174, 84.02940981366181, 0.4524130322992884, 0.4888214772669925, 79.89499041835549, 0.5907599652548153, 0.321835999184501, 75.95185766711157, 0.8453667200476803, 0.0785379995721428, 886.4116427011593, 910.1894779094779, 922.4821997761155, 926.3326744005009, 935.4003429738368, 952.8168117236231, 975.7580683399216]|251.7804107666015625|      0.06250000|[1004, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[120.00675044629838, -0.053393103921748, 0.8532556920251032, 109.91314693783862, 0.028873319551378, 0.7690113197132886, 100.02653024147509, 0.1534774963572933, 0.6522233654446423, 87.86323500433775, 0.3159946048046405, 0.6425609591663929, 85.98955503559849, 0.3570958329228805, 0.6328047136588174, 84.02940981366181, 0.4524130322992884, 0.4888214772669925, 79.89499041835549, 0.5907599652548153, 0.321835999184501, 75.95185766711157, 0.8453667200476803, 0.0785379995721428, 886.4116427011593, 910.1894779094779, 922.4821997761155, 926.3326744005009, 935.4003429738368, 952.8168117236231, 975.7580683399216]|251.7804107666015625|      0.03125000|[1045, 75, 0, 75]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[120.00675044629838, -0.053393103921748, 0.8532556920251032, 109.91314693783862, 0.028873319551378, 0.7690113197132886, 100.02653024147509, 0.1534774963572933, 0.6522233654446423, 87.86323500433775, 0.3159946048046405, 0.6425609591663929, 85.98955503559849, 0.3570958329228805, 0.6328047136588174, 84.02940981366181, 0.4524130322992884, 0.4888214772669925, 79.89499041835549, 0.5907599652548153, 0.321835999184501, 75.95185766711157, 0.8453667200476803, 0.0785379995721428, 886.4116427011593, 910.1894779094779, 922.4821997761155, 926.3326744005009, 935.4003429738368, 952.8168117236231, 975.7580683399216]|251.7804107666015625|      0.01562500|[1086, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[120.00731875490804, -0.0604647096155427, 0.8522673586022522, 109.9082595608836, 0.0306760962211053, 0.765453460072338, 100.02533010740666, 0.154963154251568, 0.6543962511500802, 87.86177606135641, 0.3206039790729254, 0.643725518991899, 85.99154605035793, 0.3594032548179567, 0.6305916260544557, 84.02838420148309, 0.4497548196916641, 0.4907140271556103, 79.89787876305068, 0.5954327828683577, 0.3187804884350315, 75.95443281079088, 0.8426725994917484, 0.0793472627647639, 886.4121561299278, 910.1912352271551, 922.4814253622691, 926.3351659211323, 935.4001569671022, 952.8193279551635, 975.7532238607909]|234.3595123291015625|      0.03125000|[1115, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[120.00731875490804, -0.0604647096155427, 0.8522673586022522, 109.9082595608836, 0.0306760962211053, 0.765453460072338, 100.02533010740666, 0.154963154251568, 0.6543962511500802, 87.86177606135641, 0.3206039790729254, 0.643725518991899, 85.99154605035793, 0.3594032548179567, 0.6305916260544557, 84.02838420148309, 0.4497548196916641, 0.4907140271556103, 79.89787876305068, 0.5954327828683577, 0.3187804884350315, 75.95443281079088, 0.8426725994917484, 0.0793472627647639, 886.4121561299278, 910.1912352271551, 922.4814253622691, 926.3351659211323, 935.4001569671022, 952.8193279551635, 975.7532238607909]|234.3595123291015625|      0.01562500|[1156, 83, 0, 83]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[120.0076453119294, -0.0601957262922567, 0.8506851017711695, 109.90466122487254, 0.0267479717749077, 0.7620165843921384, 100.02493557944572, 0.1577293166203366, 0.6582148098708636, 87.86415570881044, 0.3233122966710251, 0.6425372123481125, 85.9923061679494, 0.3607148444664941, 0.6293400516501186, 84.03227324384767, 0.4487356785548489, 0.4897420015292563, 79.90001081440859, 0.5932625365992966, 0.3180976027010284, 75.95273531092847, 0.8421572746319399, 0.0776671705008248, 886.414291445564, 910.1932171490507, 922.4896872644749, 926.3332563156831, 935.4058449703865, 952.8165002793593, 975.7505662971625]|228.6691894531250000|      0.03125000|[1184, 85, 0, 85]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[120.0076453119294, -0.0601957262922567, 0.8506851017711695, 109.90466122487254, 0.0267479717749077, 0.7620165843921384, 100.02493557944572, 0.1577293166203366, 0.6582148098708636, 87.86415570881044, 0.3233122966710251, 0.6425372123481125, 85.9923061679494, 0.3607148444664941, 0.6293400516501186, 84.03227324384767, 0.4487356785548489, 0.4897420015292563, 79.90001081440859, 0.5932625365992966, 0.3180976027010284, 75.95273531092847, 0.8421572746319399, 0.0776671705008248, 886.414291445564, 910.1932171490507, 922.4896872644749, 926.3332563156831, 935.4058449703865, 952.8165002793593, 975.7505662971625]|228.6691894531250000|      0.01562500|[1226, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
