k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.03543210209386, 0.1826164395237743, 0.3247274883487061, 0.8955331221709525, 99.98693106391163, 0.1365081073022301, 0.2193412151642385, 0.7880703811440467, 99.97704186594792, 0.0885973487659628, 0.2854635993217111, 0.7191851078918193, 100.00826773942461, 0.099401084567034, 0.2496881000238184, 0.5478689852298637, 99.97003558854215, 0.1781768556532293, 0.4556886834262862, 0.2849615192874695, 99.9734589448873, 0.6768066568242492, 0.5688344589881741, -0.0143513751065275, 300.022433466472, 300.00738738463207, 300.0343245600421, 299.9704285945657, 300.0594307375549]|149.0348052978515625|      0.12500000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[100.03543210209386, 0.1826164395237743, 0.3247274883487061, 0.8955331221709525, 99.98693106391163, 0.1365081073022301, 0.2193412151642385, 0.7880703811440467, 99.97704186594792, 0.0885973487659628, 0.2854635993217111, 0.7191851078918193, 100.00826773942461, 0.099401084567034, 0.2496881000238184, 0.5478689852298637, 99.97003558854215, 0.1781768556532293, 0.4556886834262862, 0.2849615192874695, 99.9734589448873, 0.6768066568242492, 0.5688344589881741, -0.0143513751065275, 300.022433466472, 300.00738738463207, 300.0343245600421, 299.9704285945657, 300.0594307375549]|149.0348052978515625|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[100.03040266387112, 0.194803921952681, 0.3319211255114349, 0.8964139885399444, 99.99140522242305, 0.1617926118363875, 0.2309727839074907, 0.7927093008977523, 99.97289767882334, 0.0624592080335465, 0.2733084878006719, 0.7141356919788384, 100.01559630414998, 0.1206813671892002, 0.2687534204442256, 0.5621706204783393, 99.9724834823045, 0.1554522279026971, 0.4433451824376355, 0.2747774372508504, 99.97470039654658, 0.6803120598331994, 0.5753540791992432, -0.01868107701473, 300.0274372568616, 300.0086422102902, 300.0355554806084, 299.9761820848753, 300.06030672140946]|112.5456848144531250|      0.12500000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      14|[100.03040266387112, 0.194803921952681, 0.3319211255114349, 0.8964139885399444, 99.99140522242305, 0.1617926118363875, 0.2309727839074907, 0.7927093008977523, 99.97289767882334, 0.0624592080335465, 0.2733084878006719, 0.7141356919788384, 100.01559630414998, 0.1206813671892002, 0.2687534204442256, 0.5621706204783393, 99.9724834823045, 0.1554522279026971, 0.4433451824376355, 0.2747774372508504, 99.97470039654658, 0.6803120598331994, 0.5753540791992432, -0.01868107701473, 300.0274372568616, 300.0086422102902, 300.0355554806084, 299.9761820848753, 300.06030672140946]|112.5456848144531250|      0.06250000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[100.03040266387112, 0.194803921952681, 0.3319211255114349, 0.8964139885399444, 99.99140522242305, 0.1617926118363875, 0.2309727839074907, 0.7927093008977523, 99.97289767882334, 0.0624592080335465, 0.2733084878006719, 0.7141356919788384, 100.01559630414998, 0.1206813671892002, 0.2687534204442256, 0.5621706204783393, 99.9724834823045, 0.1554522279026971, 0.4433451824376355, 0.2747774372508504, 99.97470039654658, 0.6803120598331994, 0.5753540791992432, -0.01868107701473, 300.0274372568616, 300.0086422102902, 300.0355554806084, 299.9761820848753, 300.06030672140946]|112.5456848144531250|      0.03125000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[100.0274273518238, 0.2076876241612039, 0.3377033295160165, 0.9023088374363292, 99.98979343756153, 0.1570564739064684, 0.2283016913962458, 0.7899893041813719, 99.97578557637101, 0.0817194244432916, 0.2818044249085936, 0.7184985206977124, 100.01881164801416, 0.1098906262254142, 0.2637644789580262, 0.5581138759661468, 99.97351511281929, 0.1590716391028528, 0.4414780079984939, 0.2733438081145212, 99.97395377043514, 0.6825225501535978, 0.5752210981969215, -0.0191007406035624, 300.0270494860217, 300.0071545310593, 300.0369722567953, 299.9803736459766, 300.0574685455256]| 98.7489776611328125|      0.06250000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[100.0274273518238, 0.2076876241612039, 0.3377033295160165, 0.9023088374363292, 99.98979343756153, 0.1570564739064684, 0.2283016913962458, 0.7899893041813719, 99.97578557637101, 0.0817194244432916, 0.2818044249085936, 0.7184985206977124, 100.01881164801416, 0.1098906262254142, 0.2637644789580262, 0.5581138759661468, 99.97351511281929, 0.1590716391028528, 0.4414780079984939, 0.2733438081145212, 99.97395377043514, 0.6825225501535978, 0.5752210981969215, -0.0191007406035624, 300.0270494860217, 300.0071545310593, 300.0369722567953, 299.9803736459766, 300.0574685455256]| 98.7489776611328125|      0.03125000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[100.02785031526251, 0.2064040171420412, 0.3414700234189798, 0.8999341133630181, 99.98976396470745, 0.1804666084913052, 0.2387927261188645, 0.7962785470041033, 99.9782219697406, 0.0850475650062519, 0.2806230847659005, 0.7151505271992356, 100.01952971634954, 0.115377953721481, 0.2693368643794346, 0.5592615998619933, 99.97723394978769, 0.1540479586975289, 0.4370161794082301, 0.2682416548955239, 99.97219538367162, 0.6830467081943375, 0.5759144073111517, -0.0197185862111925, 300.03500756083537, 300.0063483501268, 300.0342200936599, 299.98049265337966, 300.0594279312404]| 90.3457412719726562|      0.06250000|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[100.02785031526251, 0.2064040171420412, 0.3414700234189798, 0.8999341133630181, 99.98976396470745, 0.1804666084913052, 0.2387927261188645, 0.7962785470041033, 99.9782219697406, 0.0850475650062519, 0.2806230847659005, 0.7151505271992356, 100.01952971634954, 0.115377953721481, 0.2693368643794346, 0.5592615998619933, 99.97723394978769, 0.1540479586975289, 0.4370161794082301, 0.2682416548955239, 99.97219538367162, 0.6830467081943375, 0.5759144073111517, -0.0197185862111925, 300.03500756083537, 300.0063483501268, 300.0342200936599, 299.98049265337966, 300.0594279312404]| 90.3457412719726562|      0.03125000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[100.03042593884693, 0.2276361497059801, 0.3524244004899399, 0.9064998250602861, 99.9897084207008, 0.1802621037834499, 0.2356768190492432, 0.7925602236949004, 99.97806086491997, 0.1009822977263436, 0.2859834516111402, 0.7163220251569479, 100.01960544251266, 0.1114441337747961, 0.2661945871537575, 0.5581618038991497, 99.98022250804856, 0.1532036980613982, 0.4365608644968397, 0.2655586521756975, 99.9729077962527, 0.6821082561722732, 0.576285257875918, -0.0206895154475377, 300.0356829652233, 300.0058804304886, 300.0350401765747, 299.97954797108036, 300.059689097074]| 81.9183120727539062|      0.06250000|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      21|[100.03042593884693, 0.2276361497059801, 0.3524244004899399, 0.9064998250602861, 99.9897084207008, 0.1802621037834499, 0.2356768190492432, 0.7925602236949004, 99.97806086491997, 0.1009822977263436, 0.2859834516111402, 0.7163220251569479, 100.01960544251266, 0.1114441337747961, 0.2661945871537575, 0.5581618038991497, 99.98022250804856, 0.1532036980613982, 0.4365608644968397, 0.2655586521756975, 99.9729077962527, 0.6821082561722732, 0.576285257875918, -0.0206895154475377, 300.0356829652233, 300.0058804304886, 300.0350401765747, 299.97954797108036, 300.059689097074]| 81.9183120727539062|      0.03125000|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[100.02604591397328, 0.2209425298280777, 0.3568330015443723, 0.9129463800017811, 99.98800791292331, 0.2046175190333067, 0.241180127536248, 0.795951121264512, 99.9800082546046, 0.1034355807227664, 0.2833467074041673, 0.7135180983674442, 100.01275372226783, 0.1088714291343117, 0.2685754551735787, 0.5570860502005163, 99.9779704398215, 0.1551896045554669, 0.4348312539595917, 0.2631701133477341, 99.97717943031176, 0.681821854861539, 0.5710173028440002, -0.0175745640608142, 300.0337803277548, 300.0125290814926, 300.0359328597771, 299.98103661212014, 300.06177905820016]| 74.4682083129882812|      0.06250000|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      23|[100.02604591397328, 0.2209425298280777, 0.3568330015443723, 0.9129463800017811, 99.98800791292331, 0.2046175190333067, 0.241180127536248, 0.795951121264512, 99.9800082546046, 0.1034355807227664, 0.2833467074041673, 0.7135180983674442, 100.01275372226783, 0.1088714291343117, 0.2685754551735787, 0.5570860502005163, 99.9779704398215, 0.1551896045554669, 0.4348312539595917, 0.2631701133477341, 99.97717943031176, 0.681821854861539, 0.5710173028440002, -0.0175745640608142, 300.0337803277548, 300.0125290814926, 300.0359328597771, 299.98103661212014, 300.06177905820016]| 74.4682083129882812|      0.03125000|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[100.0263275770801, 0.2389796208698925, 0.3690499175201167, 0.915581623311298, 99.98615995865738, 0.205937962445313, 0.243566330345659, 0.7905488506326269, 99.97691585435214, 0.1177942122178531, 0.2900766699788912, 0.7150209610809293, 100.01385432238325, 0.1170177294120597, 0.2702767123252818, 0.5582655283985822, 99.97604612726366, 0.1569986927268672, 0.4311185340270797, 0.2648014206909832, 99.97686409767134, 0.6874568731319773, 0.5689859186054677, -0.0110936024817318, 300.0315664834237, 300.00994935703466, 300.0375456716517, 299.98262261968273, 300.0630800649281]| 68.5238723754882812|      0.06250000|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      25|[100.0263275770801, 0.2389796208698925, 0.3690499175201167, 0.915581623311298, 99.98615995865738, 0.205937962445313, 0.243566330345659, 0.7905488506326269, 99.97691585435214, 0.1177942122178531, 0.2900766699788912, 0.7150209610809293, 100.01385432238325, 0.1170177294120597, 0.2702767123252818, 0.5582655283985822, 99.97604612726366, 0.1569986927268672, 0.4311185340270797, 0.2648014206909832, 99.97686409767134, 0.6874568731319773, 0.5689859186054677, -0.0110936024817318, 300.0315664834237, 300.00994935703466, 300.0375456716517, 299.98262261968273, 300.0630800649281]| 68.5238723754882812|      0.03125000|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[100.02338193974226, 0.233193897533056, 0.3643627498731927, 0.911188957717355, 99.98825409152958, 0.2297656555611796, 0.2541359057631082, 0.7908973417732007, 99.97938102229428, 0.118485737410917, 0.2872698863304688, 0.7138175226630967, 100.01700462967945, 0.1226351019913596, 0.2733422363980941, 0.5600927738701705, 99.97764690269443, 0.1630216757834162, 0.4306407083108682, 0.2593539388683808, 99.9709743820169, 0.68661769696256, 0.5664857401949599, -0.0099445503963345, 300.033485611916, 300.00563009769655, 300.03911076575076, 299.9839612962001, 300.0639633694913]| 66.4724121093750000|      0.06250000|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      27|[100.02338193974226, 0.233193897533056, 0.3643627498731927, 0.911188957717355, 99.98825409152958, 0.2297656555611796, 0.2541359057631082, 0.7908973417732007, 99.97938102229428, 0.118485737410917, 0.2872698863304688, 0.7138175226630967, 100.01700462967945, 0.1226351019913596, 0.2733422363980941, 0.5600927738701705, 99.97764690269443, 0.1630216757834162, 0.4306407083108682, 0.2593539388683808, 99.9709743820169, 0.68661769696256, 0.5664857401949599, -0.0099445503963345, 300.033485611916, 300.00563009769655, 300.03911076575076, 299.9839612962001, 300.0639633694913]| 66.4724121093750000|      0.03125000|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[100.02338193974226, 0.233193897533056, 0.3643627498731927, 0.911188957717355, 99.98825409152958, 0.2297656555611796, 0.2541359057631082, 0.7908973417732007, 99.97938102229428, 0.118485737410917, 0.2872698863304688, 0.7138175226630967, 100.01700462967945, 0.1226351019913596, 0.2733422363980941, 0.5600927738701705, 99.97764690269443, 0.1630216757834162, 0.4306407083108682, 0.2593539388683808, 99.9709743820169, 0.68661769696256, 0.5664857401949599, -0.0099445503963345, 300.033485611916, 300.00563009769655, 300.03911076575076, 299.9839612962001, 300.0639633694913]| 66.4724121093750000|      0.01562500|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[100.02339098361489, 0.2408722947376364, 0.3676434676748429, 0.913877733875143, 99.98826357044928, 0.2245142061973196, 0.251032616514413, 0.7871953128513867, 99.9798563066974, 0.1277134184870521, 0.290533127523488, 0.7176207730838384, 100.01744401807844, 0.1229214502302132, 0.2728779942106598, 0.5591038525697176, 99.97790820763646, 0.1638762517078902, 0.4307583245370661, 0.2585450459709982, 99.97075446934493, 0.6868853477049962, 0.5654154062655312, -0.0095810412630992, 300.0340022907495, 300.0062579185782, 300.03859487521527, 299.9832651052369, 300.06416950545406]| 60.7286453247070312|      0.03125000|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      30|[100.02339098361489, 0.2408722947376364, 0.3676434676748429, 0.913877733875143, 99.98826357044928, 0.2245142061973196, 0.251032616514413, 0.7871953128513867, 99.9798563066974, 0.1277134184870521, 0.290533127523488, 0.7176207730838384, 100.01744401807844, 0.1229214502302132, 0.2728779942106598, 0.5591038525697176, 99.97790820763646, 0.1638762517078902, 0.4307583245370661, 0.2585450459709982, 99.97075446934493, 0.6868853477049962, 0.5654154062655312, -0.0095810412630992, 300.0340022907495, 300.0062579185782, 300.03859487521527, 299.9832651052369, 300.06416950545406]| 60.7286453247070312|      0.01562500|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[100.02439552622292, 0.2422798296694639, 0.3659723485699592, 0.9159653288460285, 99.9903543523952, 0.2345504598244067, 0.2566434382427514, 0.7892926255380561, 99.97948793025566, 0.1305758193931926, 0.2884675391555588, 0.716679722843879, 100.0156754610636, 0.1302303383089241, 0.2727534149662458, 0.5597317106964305, 99.97772469914828, 0.1661908250786336, 0.4310989777877478, 0.2563917683380263, 99.9736415365018, 0.6868069079772374, 0.5648249044250191, -0.0083189738659488, 300.0339363768403, 300.00593315325096, 300.03882149697705, 299.9828046250214, 300.0655050326533]| 59.1145477294921875|      0.03125000|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[100.02439552622292, 0.2422798296694639, 0.3659723485699592, 0.9159653288460285, 99.9903543523952, 0.2345504598244067, 0.2566434382427514, 0.7892926255380561, 99.97948793025566, 0.1305758193931926, 0.2884675391555588, 0.716679722843879, 100.0156754610636, 0.1302303383089241, 0.2727534149662458, 0.5597317106964305, 99.97772469914828, 0.1661908250786336, 0.4310989777877478, 0.2563917683380263, 99.9736415365018, 0.6868069079772374, 0.5648249044250191, -0.0083189738659488, 300.0339363768403, 300.00593315325096, 300.03882149697705, 299.9828046250214, 300.0655050326533]| 59.1145477294921875|      0.01562500|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[100.02645772941278, 0.2500471306904339, 0.3709937368094438, 0.9174711971492588, 99.99193303269489, 0.2324969419163365, 0.25257063241236, 0.7873677988580506, 99.98058426835249, 0.1396015950890024, 0.292606563809204, 0.7182653797593557, 100.01423747191137, 0.1296997271663638, 0.2724136952115827, 0.5586163289769464, 99.97637462559932, 0.1663930268624369, 0.4298803950333248, 0.2554988571847071, 99.9743692814937, 0.6865942751186223, 0.565896963149708, -0.0108545720127097, 300.0351757253335, 300.00763866548465, 300.0377237045834, 299.98244726255, 300.0645175926231]| 56.8162803649902344|      0.03125000|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[100.02645772941278, 0.2500471306904339, 0.3709937368094438, 0.9174711971492588, 99.99193303269489, 0.2324969419163365, 0.25257063241236, 0.7873677988580506, 99.98058426835249, 0.1396015950890024, 0.292606563809204, 0.7182653797593557, 100.01423747191137, 0.1296997271663638, 0.2724136952115827, 0.5586163289769464, 99.97637462559932, 0.1663930268624369, 0.4298803950333248, 0.2554988571847071, 99.9743692814937, 0.6865942751186223, 0.565896963149708, -0.0108545720127097, 300.0351757253335, 300.00763866548465, 300.0377237045834, 299.98244726255, 300.0645175926231]| 56.8162803649902344|      0.01562500|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[100.02865776093736, 0.249638400352651, 0.372265648668538, 0.9159872281232955, 99.99049714555328, 0.2442161526014974, 0.2565072764945612, 0.7889285070658013, 99.97972910055707, 0.1391529279959419, 0.2921740996725116, 0.7161112857287043, 100.01365030017472, 0.1353356180175915, 0.2770467414628363, 0.5591603776537954, 99.97621448038925, 0.1691512315166443, 0.4295183767700357, 0.2562226982341051, 99.97468927656462, 0.6841797283313482, 0.5653165464611614, -0.0121959649738635, 300.0355733091311, 300.0079552988107, 300.0384878028123, 299.9833999641097, 300.0640244994211]| 54.4778251647949219|      0.03125000|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[100.02865776093736, 0.249638400352651, 0.372265648668538, 0.9159872281232955, 99.99049714555328, 0.2442161526014974, 0.2565072764945612, 0.7889285070658013, 99.97972910055707, 0.1391529279959419, 0.2921740996725116, 0.7161112857287043, 100.01365030017472, 0.1353356180175915, 0.2770467414628363, 0.5591603776537954, 99.97621448038925, 0.1691512315166443, 0.4295183767700357, 0.2562226982341051, 99.97468927656462, 0.6841797283313482, 0.5653165464611614, -0.0121959649738635, 300.0355733091311, 300.0079552988107, 300.0384878028123, 299.9833999641097, 300.0640244994211]| 54.4778251647949219|      0.01562500|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[100.02897162153516, 0.2553503810674453, 0.3756258064327511, 0.9179947352408518, 99.9912145447457, 0.243241641591563, 0.2529031844202791, 0.7870318156701755, 99.97983453730625, 0.1502130667508914, 0.2944308521365425, 0.718032804482799, 100.01391017054883, 0.1343317199490523, 0.2779268564830472, 0.5563679328909609, 99.97553383757777, 0.1742971316358655, 0.4315625740667752, 0.2563851643886047, 99.9733127845159, 0.6836050107650558, 0.5636065563891208, -0.0122197231490376, 300.0355494413384, 300.0082187751049, 300.038357936283, 299.9825164858019, 300.0636973910044]| 52.8237953186035156|      0.03125000|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[100.02897162153516, 0.2553503810674453, 0.3756258064327511, 0.9179947352408518, 99.9912145447457, 0.243241641591563, 0.2529031844202791, 0.7870318156701755, 99.97983453730625, 0.1502130667508914, 0.2944308521365425, 0.718032804482799, 100.01391017054883, 0.1343317199490523, 0.2779268564830472, 0.5563679328909609, 99.97553383757777, 0.1742971316358655, 0.4315625740667752, 0.2563851643886047, 99.9733127845159, 0.6836050107650558, 0.5636065563891208, -0.0122197231490376, 300.0355494413384, 300.0082187751049, 300.038357936283, 299.9825164858019, 300.0636973910044]| 52.8237953186035156|      0.01562500|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
