k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[999.9458646414971, 1000.0804824151153, 400.04870783236953, 40.07226282458845, 0.7073021124690418, 0.2585769626024748, -0.0647373417882536]|1372131.9319156946148723|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[999.9458646414971, 1000.0804824151153, 400.04870783236953, 40.07226282458845, 0.7073021124690418, 0.2585769626024748, -0.0647373417882536]|1372131.9319156946148723|      0.03125000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[999.9302198054007, 1000.0884451699163, 400.0534140009621, 40.0872938993844, 0.7146690950964161, 0.2714928326063141, -0.0506227119254553]|1303389.4582044528797269|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      15|[999.9302198054007, 1000.0884451699163, 400.0534140009621, 40.0872938993844, 0.7146690950964161, 0.2714928326063141, -0.0506227119254553]|1303389.4582044528797269|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[999.9427887002197, 1000.0742785800873, 400.04427119488975, 40.07735008814123, 0.7333577860044548, 0.2791627204548969, -0.0558503771081487]|1261444.4247494027949870|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[999.9427887002197, 1000.0742785800873, 400.04427119488975, 40.07735008814123, 0.7333577860044548, 0.2791627204548969, -0.0558503771081487]|1261444.4247494027949870|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[999.9408753829498, 1000.0696936136951, 400.0521126375451, 40.07542620524151, 0.7590787411762973, 0.2885420638556539, -0.067561510029303]|1221069.8126977209467441|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      19|[999.9365712553157, 1000.0987098767416, 400.04378687913555, 40.063250162473246, 0.8077243543957828, 0.3083148530813253, -0.0759786243966586]|1158341.3592798912432045|      0.12500000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[999.9365712553157, 1000.0987098767416, 400.04378687913555, 40.063250162473246, 0.8077243543957828, 0.3083148530813253, -0.0759786243966586]|1158341.3592798912432045|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[999.9365712553157, 1000.0987098767416, 400.04378687913555, 40.063250162473246, 0.8077243543957828, 0.3083148530813253, -0.0759786243966586]|1158341.3592798912432045|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[999.9353051062996, 1000.0915823440847, 400.0408899549205, 40.04931103460871, 0.826197264189232, 0.2971588104739015, -0.0599861103207935]|1138218.8864223049022257|      0.06250000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[999.9353051062996, 1000.0915823440847, 400.0408899549205, 40.04931103460871, 0.826197264189232, 0.2971588104739015, -0.0599861103207935]|1138218.8864223049022257|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[999.9353051062996, 1000.0915823440847, 400.0408899549205, 40.04931103460871, 0.826197264189232, 0.2971588104739015, -0.0599861103207935]|1138218.8864223049022257|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[999.9361951417015, 1000.0889209224994, 400.04502740667033, 40.052232968807715, 0.8295769244169031, 0.3004306207722102, -0.0737149939170646]|1105917.5568341172765940|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[999.9281511308577, 1000.1051900556388, 400.05431188974677, 40.05985538376714, 0.8416703295811336, 0.2866593786018816, -0.0866367314645587]|1075181.4329873479437083|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[999.9281511308577, 1000.1051900556388, 400.05431188974677, 40.05985538376714, 0.8416703295811336, 0.2866593786018816, -0.0866367314645587]|1075181.4329873479437083|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[999.9281511308577, 1000.1051900556388, 400.05431188974677, 40.05985538376714, 0.8416703295811336, 0.2866593786018816, -0.0866367314645587]|1075181.4329873479437083|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[999.9329263574436, 1000.1069883432302, 400.0556474691825, 40.06351894529198, 0.8506722423092384, 0.2804487288841319, -0.0775102896806385]|1058228.0121309526730329|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[999.9329263574436, 1000.1069883432302, 400.0556474691825, 40.06351894529198, 0.8506722423092384, 0.2804487288841319, -0.0775102896806385]|1058228.0121309526730329|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[999.9337061723555, 1000.0999990738068, 400.0510795438552, 40.055210755220244, 0.8569704035457852, 0.2809530949533855, -0.0855644465249048]|1047907.7825738285901025|      0.03125000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[999.9337061723555, 1000.0999990738068, 400.0510795438552, 40.055210755220244, 0.8569704035457852, 0.2809530949533855, -0.0855644465249048]|1047907.7825738285901025|      0.01562500|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[999.9337061723555, 1000.0999990738068, 400.0510795438552, 40.055210755220244, 0.8569704035457852, 0.2809530949533855, -0.0855644465249048]|1047907.7825738285901025|      0.00781250|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[999.9323362853942, 1000.0987031350156, 400.05084483960286, 40.05434280493396, 0.8630935274289471, 0.2766178048746689, -0.0849453353297782]|1041401.7926201603841037|      0.01562500|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[999.9323362853942, 1000.0987031350156, 400.05084483960286, 40.05434280493396, 0.8630935274289471, 0.2766178048746689, -0.0849453353297782]|1041401.7926201603841037|      0.00781250|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
