k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      16|[120.03908198652525, -0.0561572203840466, 0.8987979220403727, 110.00681778709983, 0.0546208523838528, 0.7896067389558338, 99.9798495901446, 0.2502037267223458, 0.5715716189041541, 88.11302175894207, 0.3749691068776189, 0.6318081123997396, 86.02828444068005, 0.4032153354229459, 0.5740306662505414, 83.90435279336887, 0.4949073871189189, 0.5216844969764194, 79.96111590744171, 0.6799548553379687, 0.2944049522440228, 75.97083719044777, 0.913933297095542, 0.1358634981539779, 886.3688413447288, 910.0431020471484, 922.5752886410585, 926.4450641017239, 935.5482282088346, 952.8303534561835, 975.7228601037023]|227.8264246177583630|      0.01562500|[604, 86, 1, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[120.04015134740806, -0.0598827996621047, 0.896495642972284, 110.00881983420415, 0.0580792193624606, 0.7939020387595197, 99.98114570446035, 0.2456279552483296, 0.5736775354881334, 88.110465186175, 0.3765993456196716, 0.6334942387494121, 86.02912836883026, 0.4089731852483253, 0.573914878455706, 83.90481005410534, 0.4917272398642082, 0.5175595109525242, 79.96420143999579, 0.6745830091631658, 0.2889260349628481, 75.97060279817967, 0.911305929187176, 0.1365732570586617, 886.3690065227973, 910.043521872032, 922.5756995863168, 926.446668228709, 935.5475487850796, 952.8277201754995, 975.7245612723184]|198.9196624755859375|      0.03125000|[632, 90, 1, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[120.04015134740806, -0.0598827996621047, 0.896495642972284, 110.00881983420415, 0.0580792193624606, 0.7939020387595197, 99.98114570446035, 0.2456279552483296, 0.5736775354881334, 88.110465186175, 0.3765993456196716, 0.6334942387494121, 86.02912836883026, 0.4089731852483253, 0.573914878455706, 83.90481005410534, 0.4917272398642082, 0.5175595109525242, 79.96420143999579, 0.6745830091631658, 0.2889260349628481, 75.97060279817967, 0.911305929187176, 0.1365732570586617, 886.3690065227973, 910.043521872032, 922.5756995863168, 926.446668228709, 935.5475487850796, 952.8277201754995, 975.7245612723184]|198.9196624755859375|      0.01562500|[674, 96, 1, 49]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[120.0406134934271, -0.0570732620146942, 0.8968606732865823, 110.01034472263225, 0.0520654675610329, 0.792203405825258, 99.97685693301763, 0.2382328944257798, 0.5722899380754847, 88.1105852592536, 0.37989771279013, 0.6353941905727546, 86.02697719184016, 0.4081413237404479, 0.57397041111627, 83.90713564015509, 0.4873796520877122, 0.5172295910672451, 79.96461778753171, 0.672306362482076, 0.2908036190829154, 75.97298155739959, 0.9104352942674477, 0.1406424842349406, 886.3689632931666, 910.0469816230905, 922.5744075872702, 926.4450247150958, 935.5496276721027, 952.8230131975224, 975.7237884442599]|177.7290954589843750|      0.03125000|[702, 100, 1, 51]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[120.0406134934271, -0.0570732620146942, 0.8968606732865823, 110.01034472263225, 0.0520654675610329, 0.792203405825258, 99.97685693301763, 0.2382328944257798, 0.5722899380754847, 88.1105852592536, 0.37989771279013, 0.6353941905727546, 86.02697719184016, 0.4081413237404479, 0.57397041111627, 83.90713564015509, 0.4873796520877122, 0.5172295910672451, 79.96461778753171, 0.672306362482076, 0.2908036190829154, 75.97298155739959, 0.9104352942674477, 0.1406424842349406, 886.3689632931666, 910.0469816230905, 922.5744075872702, 926.4450247150958, 935.5496276721027, 952.8230131975224, 975.7237884442599]|177.7290954589843750|      0.01562500|[744, 106, 1, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[120.0406134934271, -0.0570732620146942, 0.8968606732865823, 110.01034472263225, 0.0520654675610329, 0.792203405825258, 99.97685693301763, 0.2382328944257798, 0.5722899380754847, 88.1105852592536, 0.37989771279013, 0.6353941905727546, 86.02697719184016, 0.4081413237404479, 0.57397041111627, 83.90713564015509, 0.4873796520877122, 0.5172295910672451, 79.96461778753171, 0.672306362482076, 0.2908036190829154, 75.97298155739959, 0.9104352942674477, 0.1406424842349406, 886.3689632931666, 910.0469816230905, 922.5744075872702, 926.4450247150958, 935.5496276721027, 952.8230131975224, 975.7237884442599]|177.7290954589843750|      0.00781250|[786, 112, 1, 57]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[120.03986720406081, -0.0586868084426871, 0.8949751790026969, 110.00978491912764, 0.0500226641716513, 0.7919848593103015, 99.97719027389725, 0.2397116288177231, 0.5722839756143591, 88.10888401196355, 0.3818705905388834, 0.6352218206574846, 86.02435983624088, 0.4096867428940897, 0.5762531687883192, 83.9075492047196, 0.4871506505557047, 0.5168447059283846, 79.96711369330028, 0.6716689747497872, 0.2892350259666115, 75.97602345806918, 0.9103819401326435, 0.1408216416194793, 886.3683159718047, 910.0472080702732, 922.5741905960795, 926.4459846712775, 935.5512810724363, 952.8227085856362, 975.7219995612005]|167.2106042365652456|      0.01562500|[814, 116, 2, 60]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      23|[120.03986720406081, -0.0586868084426871, 0.8949751790026969, 110.00978491912764, 0.0500226641716513, 0.7919848593103015, 99.97719027389725, 0.2397116288177231, 0.5722839756143591, 88.10888401196355, 0.3818705905388834, 0.6352218206574846, 86.02435983624088, 0.4096867428940897, 0.5762531687883192, 83.9075492047196, 0.4871506505557047, 0.5168447059283846, 79.96711369330028, 0.6716689747497872, 0.2892350259666115, 75.97602345806918, 0.9103819401326435, 0.1408216416194793, 886.3683159718047, 910.0472080702732, 922.5741905960795, 926.4459846712775, 935.5512810724363, 952.8227085856362, 975.7219995612005]|167.2106042365652456|      0.00781250|[857, 122, 3, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[120.03826297858583, -0.0589055948739099, 0.8930263099537283, 110.00843032264011, 0.0486930045345243, 0.7918084329849318, 99.97855338164784, 0.239648443523937, 0.5736242646906263, 88.10968848465346, 0.381916287667223, 0.6326061862398744, 86.02548662974294, 0.4108153350088707, 0.5785610161718499, 83.9077192474513, 0.4856183321306265, 0.5186489893666, 79.96733370087378, 0.6711795535342057, 0.2906655559900099, 75.97501248674202, 0.9108393781332103, 0.1406325491540947, 886.3687866070175, 910.0461135278485, 922.574841929892, 926.4493891702859, 935.5494775329527, 952.8244242627145, 975.7237597823497]|163.2052764892578125|      0.01562500|[886, 126, 3, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[120.03826297858583, -0.0589055948739099, 0.8930263099537283, 110.00843032264011, 0.0486930045345243, 0.7918084329849318, 99.97855338164784, 0.239648443523937, 0.5736242646906263, 88.10968848465346, 0.381916287667223, 0.6326061862398744, 86.02548662974294, 0.4108153350088707, 0.5785610161718499, 83.9077192474513, 0.4856183321306265, 0.5186489893666, 79.96733370087378, 0.6711795535342057, 0.2906655559900099, 75.97501248674202, 0.9108393781332103, 0.1406325491540947, 886.3687866070175, 910.0461135278485, 922.574841929892, 926.4493891702859, 935.5494775329527, 952.8244242627145, 975.7237597823497]|163.2052764892578125|      0.00781250|[929, 132, 4, 70]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[120.03821525827952, -0.0601177679405319, 0.8911784918083321, 110.00793331340951, 0.0458763977976142, 0.7905834544399458, 99.9778861190509, 0.2392210947796571, 0.573025078711683, 88.11007763000988, 0.3837521771721479, 0.6334581121604038, 86.02658070030668, 0.4143996434605916, 0.5807157904663781, 83.90928745367675, 0.4843227581658053, 0.5194161667923621, 79.96723077083351, 0.6691053969596082, 0.2879836960622086, 75.9766314817047, 0.9104115756872472, 0.14103202541933, 886.3694494381666, 910.0459233255477, 922.5740342763543, 926.4507686855409, 935.5493019389588, 952.8246918522757, 975.7232930770649]|151.0543365478515625|      0.01562500|[957, 136, 4, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[120.03798900188369, -0.0607165855393387, 0.8884558067552155, 110.00775873751938, 0.0504356101325154, 0.7929588937675287, 99.97995205463195, 0.2340519910221162, 0.5751094627813085, 88.11006744094182, 0.3877221752648658, 0.6372019495534897, 86.02616510476612, 0.4205411722994467, 0.5835602059228028, 83.9085450511506, 0.4800473844503068, 0.5196937160610371, 79.9677785893458, 0.6677403770307901, 0.2851396387208947, 75.97429623016217, 0.9098803730330574, 0.1446524303496169, 886.3661113978505, 910.0466454408804, 922.5738210650902, 926.4504000080423, 935.5479516797968, 952.8273477483231, 975.7287741762492]|142.7083282470703125|      0.03125000|[985, 140, 4, 74]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[120.03798900188369, -0.0607165855393387, 0.8884558067552155, 110.00775873751938, 0.0504356101325154, 0.7929588937675287, 99.97995205463195, 0.2340519910221162, 0.5751094627813085, 88.11006744094182, 0.3877221752648658, 0.6372019495534897, 86.02616510476612, 0.4205411722994467, 0.5835602059228028, 83.9085450511506, 0.4800473844503068, 0.5196937160610371, 79.9677785893458, 0.6677403770307901, 0.2851396387208947, 75.97429623016217, 0.9098803730330574, 0.1446524303496169, 886.3661113978505, 910.0466454408804, 922.5738210650902, 926.4504000080423, 935.5479516797968, 952.8273477483231, 975.7287741762492]|142.7083282470703125|      0.01562500|[1027, 146, 4, 77]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[120.03895812404313, -0.0580781541106424, 0.8855319556565028, 110.0071113042651, 0.0477239824952621, 0.7910708261560316, 99.98144857681791, 0.2359631606780802, 0.5771327985966074, 88.10606795248077, 0.3940405799806138, 0.6426334072115525, 86.0267118127622, 0.4236205279291201, 0.5848646642584671, 83.90822734973555, 0.4800830454619893, 0.5204318292648684, 79.96535220288894, 0.6643233422188295, 0.2798628520877142, 75.9726789051461, 0.905121722349251, 0.1480396913184738, 886.3673870330881, 910.047518736915, 922.5699194914471, 926.4525351905176, 935.5465055318429, 952.8258879835258, 975.7282412351526]|123.5272903442382812|      0.03125000|[1055, 150, 4, 79]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[120.03895812404313, -0.0580781541106424, 0.8855319556565028, 110.0071113042651, 0.0477239824952621, 0.7910708261560316, 99.98144857681791, 0.2359631606780802, 0.5771327985966074, 88.10606795248077, 0.3940405799806138, 0.6426334072115525, 86.0267118127622, 0.4236205279291201, 0.5848646642584671, 83.90822734973555, 0.4800830454619893, 0.5204318292648684, 79.96535220288894, 0.6643233422188295, 0.2798628520877142, 75.9726789051461, 0.905121722349251, 0.1480396913184738, 886.3673870330881, 910.047518736915, 922.5699194914471, 926.4525351905176, 935.5465055318429, 952.8258879835258, 975.7282412351526]|123.5272903442382812|      0.01562500|[1097, 156, 4, 82]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[120.03895812404313, -0.0580781541106424, 0.8855319556565028, 110.0071113042651, 0.0477239824952621, 0.7910708261560316, 99.98144857681791, 0.2359631606780802, 0.5771327985966074, 88.10606795248077, 0.3940405799806138, 0.6426334072115525, 86.0267118127622, 0.4236205279291201, 0.5848646642584671, 83.90822734973555, 0.4800830454619893, 0.5204318292648684, 79.96535220288894, 0.6643233422188295, 0.2798628520877142, 75.9726789051461, 0.905121722349251, 0.1480396913184738, 886.3673870330881, 910.047518736915, 922.5699194914471, 926.4525351905176, 935.5465055318429, 952.8258879835258, 975.7282412351526]|123.5272903442382812|      0.00781250|[1139, 162, 5, 86]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[120.03840822167498, -0.0577847324532616, 0.8859972386326569, 110.00567330003955, 0.0474961313338661, 0.7913624009859229, 99.98225024866093, 0.2357568301284126, 0.5766811251297644, 88.10763612942448, 0.3939510885111903, 0.6422471568028265, 86.0256069515502, 0.4263367860028383, 0.5846553486428502, 83.90928482181776, 0.4821856916998207, 0.5208678512198797, 79.96600992637653, 0.6605810592369873, 0.2826097582515377, 75.97481781280173, 0.9051864693034599, 0.1473337761020384, 886.3681947379525, 910.0499489485796, 922.5712794154629, 926.4531546933108, 935.5444713546058, 952.8263945526959, 975.7285598099023]|119.2406692504882812|      0.01562500|[1168, 166, 5, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[120.03840822167498, -0.0577847324532616, 0.8859972386326569, 110.00567330003955, 0.0474961313338661, 0.7913624009859229, 99.98225024866093, 0.2357568301284126, 0.5766811251297644, 88.10763612942448, 0.3939510885111903, 0.6422471568028265, 86.0256069515502, 0.4263367860028383, 0.5846553486428502, 83.90928482181776, 0.4821856916998207, 0.5208678512198797, 79.96600992637653, 0.6605810592369873, 0.2826097582515377, 75.97481781280173, 0.9051864693034599, 0.1473337761020384, 886.3681947379525, 910.0499489485796, 922.5712794154629, 926.4531546933108, 935.5444713546058, 952.8263945526959, 975.7285598099023]|119.2406692504882812|      0.00781250|[1210, 172, 5, 91]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[120.03840822167498, -0.0577847324532616, 0.8859972386326569, 110.00567330003955, 0.0474961313338661, 0.7913624009859229, 99.98225024866093, 0.2357568301284126, 0.5766811251297644, 88.10763612942448, 0.3939510885111903, 0.6422471568028265, 86.0256069515502, 0.4263367860028383, 0.5846553486428502, 83.90928482181776, 0.4821856916998207, 0.5208678512198797, 79.96600992637653, 0.6605810592369873, 0.2826097582515377, 75.97481781280173, 0.9051864693034599, 0.1473337761020384, 886.3681947379525, 910.0499489485796, 922.5712794154629, 926.4531546933108, 935.5444713546058, 952.8263945526959, 975.7285598099023]|119.2406692504882812|      0.00390625|[1252, 178, 5, 94]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
