k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[0.2603907950179724, 0.2126061139306037, 0.3168098846274285, 0.381660983127434, 0.7229824340464015, 0.7526719328584904, 0.7392387971603217, 0.9121348414458471, 0.8521871815532713, 1.128817671271805]| 17.8958788382656167|      0.06250000|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      13|[0.2893177787647334, 0.2087771781351014, 0.3297525278457613, 0.3793218640131186, 0.7469278507813322, 0.7670981732848778, 0.7695459087215221, 0.894668173553644, 0.8470236373256098, 1.0996617407018416]| 12.3225560718775622|      0.12500000|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      14|[0.2893177787647334, 0.2087771781351014, 0.3297525278457613, 0.3793218640131186, 0.7469278507813322, 0.7670981732848778, 0.7695459087215221, 0.894668173553644, 0.8470236373256098, 1.0996617407018416]| 12.3225560718775622|      0.06250000|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      15|[0.2773016357786925, 0.2054979454196395, 0.317890229819375, 0.3341640954245187, 0.7653515511441692, 0.7738965281136092, 0.762623415786208, 0.8980410961226564, 0.8408754275675879, 1.0666704933715734]|  8.4462954134623374|      0.12500000|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      16|[0.2773016357786925, 0.2054979454196395, 0.317890229819375, 0.3341640954245187, 0.7653515511441692, 0.7738965281136092, 0.762623415786208, 0.8980410961226564, 0.8408754275675879, 1.0666704933715734]|  8.4462954134623374|      0.06250000|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      17|[0.3004347923284633, 0.1859005331758554, 0.3010892478604268, 0.3474538259158321, 0.7943172265605679, 0.788982774533582, 0.7768153971973735, 0.8727756082104149, 0.8374218066627989, 1.0419749740709079]|  6.6559659842847632|      0.12500000|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      18|[0.3416803382411555, 0.1423832826132633, 0.2940496873097104, 0.3347146147057047, 0.8617684475349296, 0.8428698043323553, 0.7591840847037763, 0.8820806692407686, 0.8072284594120788, 0.9866970745075287]|  4.7298225136947512|      0.25000000|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      19|[0.3416803382411555, 0.1423832826132633, 0.2940496873097104, 0.3347146147057047, 0.8617684475349296, 0.8428698043323553, 0.7591840847037763, 0.8820806692407686, 0.8072284594120788, 0.9866970745075287]|  4.7298225136947512|      0.12500000|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      20|[0.3416803382411555, 0.1423832826132633, 0.2940496873097104, 0.3347146147057047, 0.8617684475349296, 0.8428698043323553, 0.7591840847037763, 0.8820806692407686, 0.8072284594120788, 0.9866970745075287]|  4.7298225136947512|      0.06250000|[200, 60, 20, 80]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      21|[0.3416803382411555, 0.1423832826132633, 0.2940496873097104, 0.3347146147057047, 0.8617684475349296, 0.8428698043323553, 0.7591840847037763, 0.8820806692407686, 0.8072284594120788, 0.9866970745075287]|  4.7298225136947512|      0.03125000|[210, 63, 21, 84]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      22|[0.3245213636706549, 0.1456729246340797, 0.3041772263791556, 0.3327639809379125, 0.8664365891809169, 0.850690347606884, 0.778233162588724, 0.8857342389038376, 0.804156324276862, 0.9965119575934392]|  4.4640213630961822|      0.06250000|[220, 66, 22, 88]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      23|[0.3245213636706549, 0.1456729246340797, 0.3041772263791556, 0.3327639809379125, 0.8664365891809169, 0.850690347606884, 0.778233162588724, 0.8857342389038376, 0.804156324276862, 0.9965119575934392]|  4.4640213630961822|      0.03125000|[230, 69, 23, 92]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      24|[0.3402372559735337, 0.146550880692709, 0.3120893525417234, 0.3409730577840754, 0.8653149565224624, 0.8470145123144706, 0.7971430861952222, 0.8707892498129337, 0.8024152261469624, 0.9967813677985119]|  3.8837379076454548|      0.06250000|[240, 72, 24, 96]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      25|[0.3402372559735337, 0.146550880692709, 0.3120893525417234, 0.3409730577840754, 0.8653149565224624, 0.8470145123144706, 0.7971430861952222, 0.8707892498129337, 0.8024152261469624, 0.9967813677985119]|  3.8837379076454548|      0.03125000|[250, 75, 25, 100]                                                         |  | used linear model with 13 points | iterate failure | actual_k=1
