k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[1.2670665472953868, 0.3220278233167806, 0.682883633888887, 0.8331704596345907, 0.403649762538292, 3.0785406380040525, 5.1477395357305245, 6.940904421655508, 2.1727792610759544, 4.63927239711419, 5.625859748484878]|  1.1565951563184214|      0.25000000|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      13|[1.2670665472953868, 0.3220278233167806, 0.682883633888887, 0.8331704596345907, 0.403649762538292, 3.0785406380040525, 5.1477395357305245, 6.940904421655508, 2.1727792610759544, 4.63927239711419, 5.625859748484878]|  1.1565951563184214|      0.12500000|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      14|[1.2670665472953868, 0.3220278233167806, 0.682883633888887, 0.8331704596345907, 0.403649762538292, 3.0785406380040525, 5.1477395357305245, 6.940904421655508, 2.1727792610759544, 4.63927239711419, 5.625859748484878]|  1.1565951563184214|      0.06250000|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      15|[1.296557053407751, 0.3226772670000485, 0.6812423572750673, 0.8127238170857863, 0.420977116829779, 3.0769328145966357, 5.152246015323084, 6.95943440010546, 2.1644388350870574, 4.633437252851389, 5.668816434983341]|  1.0467345563466670|      0.12500000|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      16|[1.3127552670705374, 0.2426243315834935, 0.6842025210600552, 0.7978448657030456, 0.4046345899093264, 3.0599185508348983, 5.1941061363920635, 7.010836996436722, 2.224224233972871, 4.62618972315941, 5.656728464439543]|  0.9222548722307434|      0.25000000|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      17|[1.3127552670705374, 0.2426243315834935, 0.6842025210600552, 0.7978448657030456, 0.4046345899093264, 3.0599185508348983, 5.1941061363920635, 7.010836996436722, 2.224224233972871, 4.62618972315941, 5.656728464439543]|  0.9222548722307434|      0.12500000|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      18|[1.3127552670705374, 0.2426243315834935, 0.6842025210600552, 0.7978448657030456, 0.4046345899093264, 3.0599185508348983, 5.1941061363920635, 7.010836996436722, 2.224224233972871, 4.62618972315941, 5.656728464439543]|  0.9222548722307434|      0.06250000|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      19|[1.3020812760919551, 0.2429137156642314, 0.6637732914999639, 0.8054347098980441, 0.42412302985576, 3.0449191066693544, 5.193689005462146, 7.014048872683795, 2.232814248866124, 4.639561285721113, 5.706220011322335]|  0.7794054732104363|      0.12500000|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      20|[1.3020812760919551, 0.2429137156642314, 0.6637732914999639, 0.8054347098980441, 0.42412302985576, 3.0449191066693544, 5.193689005462146, 7.014048872683795, 2.232814248866124, 4.639561285721113, 5.706220011322335]|  0.7794054732104363|      0.06250000|[200, 60, 20, 80]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      21|[1.3020812760919551, 0.2429137156642314, 0.6637732914999639, 0.8054347098980441, 0.42412302985576, 3.0449191066693544, 5.193689005462146, 7.014048872683795, 2.232814248866124, 4.639561285721113, 5.706220011322335]|  0.7794054732104363|      0.03125000|[210, 63, 21, 84]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      22|[1.291588913240972, 0.2443007236352264, 0.6588424188389352, 0.7917891677074947, 0.4320606635762165, 3.050381303684987, 5.19522029189775, 7.015689590564976, 2.252100124807504, 4.6525486129207945, 5.710162168925637]|  0.7426476280322700|      0.06250000|[220, 66, 22, 88]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      23|[1.2939147982385073, 0.2074508982373635, 0.6656289600270471, 0.7749412445583171, 0.4039411482287175, 3.0415264104620348, 5.174858175230326, 7.019991051725702, 2.277344162353978, 4.6384882624252635, 5.718870294040642]|  0.6903015971314546|      0.12500000|[230, 69, 23, 92]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      24|[1.2939147982385073, 0.2074508982373635, 0.6656289600270471, 0.7749412445583171, 0.4039411482287175, 3.0415264104620348, 5.174858175230326, 7.019991051725702, 2.277344162353978, 4.6384882624252635, 5.718870294040642]|  0.6903015971314546|      0.06250000|[240, 72, 24, 96]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      25|[1.2638245912701613, 0.2186878779107994, 0.6438531004178107, 0.7660468181158109, 0.41632953065175, 3.0564106964001234, 5.160332099128908, 7.014353101463774, 2.285555543030015, 4.64474118181408, 5.758831872068324]|  0.6556851313261235|      0.12500000|[250, 75, 25, 100]                                                         |  | used linear model with 13 points | iterate success | actual_k=1
      26|[1.2638245912701613, 0.2186878779107994, 0.6438531004178107, 0.7660468181158109, 0.41632953065175, 3.0564106964001234, 5.160332099128908, 7.014353101463774, 2.285555543030015, 4.64474118181408, 5.758831872068324]|  0.6556851313261235|      0.06250000|[260, 78, 26, 104]                                                         |  | used linear model with 13 points | iterate failure | actual_k=1
      27|[1.2638245912701613, 0.2186878779107994, 0.6438531004178107, 0.7660468181158109, 0.41632953065175, 3.0564106964001234, 5.160332099128908, 7.014353101463774, 2.285555543030015, 4.64474118181408, 5.758831872068324]|  0.6556851313261235|      0.03125000|[270, 81, 27, 108]                                                         |  | used linear model with 13 points | iterate failure | actual_k=1
      28|[1.2690857574568497, 0.2158736133922105, 0.6390867693467303, 0.7801573088930914, 0.4065585021201097, 3.0542177881588186, 5.164164377655303, 7.016190534849113, 2.2852161388960774, 4.668627325018581, 5.764321069286333]|  0.6197883347060313|      0.06250000|[280, 84, 28, 112]                                                         |  | used linear model with 13 points | iterate success | actual_k=1
