k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.93375625238504, 0.3161596844383544, 0.1646834686553226, 0.9042850550275995, 99.98174407478349, 0.2251511616424295, 0.1971374285865659, 0.7858323427219036, 100.20062277891672, -0.0072684383455712, 0.3883809456699349, 0.7400566680141927, 99.82467344306507, 0.0675316525452673, 0.2772503659138947, 0.5887407973476187, 100.09610142591987, 0.1102862878787366, 0.5263825679581303, 0.2410511401048365, 99.91253920084897, 0.578110290020969, 0.6869079383129519, 0.0164727331709529, 299.9883590678052, 300.0146876863516, 299.95219440335575, 300.0918255410373, 300.0063784671088]|108.5782012939453125|      0.12500000|[515, 188, 0, 47]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[99.93375625238504, 0.3161596844383544, 0.1646834686553226, 0.9042850550275995, 99.98174407478349, 0.2251511616424295, 0.1971374285865659, 0.7858323427219036, 100.20062277891672, -0.0072684383455712, 0.3883809456699349, 0.7400566680141927, 99.82467344306507, 0.0675316525452673, 0.2772503659138947, 0.5887407973476187, 100.09610142591987, 0.1102862878787366, 0.5263825679581303, 0.2410511401048365, 99.91253920084897, 0.578110290020969, 0.6869079383129519, 0.0164727331709529, 299.9883590678052, 300.0146876863516, 299.95219440335575, 300.0918255410373, 300.0063784671088]|108.5782012939453125|      0.06250000|[569, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[99.92608669933334, 0.3190221199362608, 0.1633176411574813, 0.9123956110903635, 99.99555120568053, 0.2369127214742414, 0.1852184913024617, 0.7819819942463854, 100.19665947079493, 0.0088948745804144, 0.3830427194819077, 0.7493100938137623, 99.81744976700162, 0.0789737231435193, 0.2772406198469304, 0.5475819710089872, 100.0910855479894, 0.1055117925737317, 0.5171019884864241, 0.2498735880116384, 99.92109446376402, 0.5785242720885962, 0.670502320969375, 0.0269002767169366, 299.98334708332175, 300.02873300116767, 299.94794134723935, 300.09941909790103, 299.9988822724473]| 96.7458419799804688|      0.12500000|[591, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[99.92608669933334, 0.3190221199362608, 0.1633176411574813, 0.9123956110903635, 99.99555120568053, 0.2369127214742414, 0.1852184913024617, 0.7819819942463854, 100.19665947079493, 0.0088948745804144, 0.3830427194819077, 0.7493100938137623, 99.81744976700162, 0.0789737231435193, 0.2772406198469304, 0.5475819710089872, 100.0910855479894, 0.1055117925737317, 0.5171019884864241, 0.2498735880116384, 99.92109446376402, 0.5785242720885962, 0.670502320969375, 0.0269002767169366, 299.98334708332175, 300.02873300116767, 299.94794134723935, 300.09941909790103, 299.9988822724473]| 96.7458419799804688|      0.06250000|[645, 236, 0, 59]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[99.92821447545532, 0.3071610392412422, 0.1702509282303667, 0.9174183525565311, 100.00190471349497, 0.2407572819988646, 0.2009292158870945, 0.7651889963505915, 100.19614356984488, 0.0279288921353957, 0.3771032843647072, 0.7510129006331158, 99.83026466344016, 0.1014711937141489, 0.2648091054813587, 0.5461811522340031, 100.09884290876123, 0.1017251817968838, 0.528399134863137, 0.2420870269084202, 99.92351410580292, 0.5797162285857923, 0.6857953809163443, 0.0188474824153422, 299.982806492628, 300.03641052055724, 299.95794890852636, 300.12749667082625, 299.9799178079146]| 88.0600357055664062|      0.12500000|[669, 244, 0, 61]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[99.92821447545532, 0.3071610392412422, 0.1702509282303667, 0.9174183525565311, 100.00190471349497, 0.2407572819988646, 0.2009292158870945, 0.7651889963505915, 100.19614356984488, 0.0279288921353957, 0.3771032843647072, 0.7510129006331158, 99.83026466344016, 0.1014711937141489, 0.2648091054813587, 0.5461811522340031, 100.09884290876123, 0.1017251817968838, 0.528399134863137, 0.2420870269084202, 99.92351410580292, 0.5797162285857923, 0.6857953809163443, 0.0188474824153422, 299.982806492628, 300.03641052055724, 299.95794890852636, 300.12749667082625, 299.9799178079146]| 88.0600357055664062|      0.06250000|[723, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[99.92821447545532, 0.3071610392412422, 0.1702509282303667, 0.9174183525565311, 100.00190471349497, 0.2407572819988646, 0.2009292158870945, 0.7651889963505915, 100.19614356984488, 0.0279288921353957, 0.3771032843647072, 0.7510129006331158, 99.83026466344016, 0.1014711937141489, 0.2648091054813587, 0.5461811522340031, 100.09884290876123, 0.1017251817968838, 0.528399134863137, 0.2420870269084202, 99.92351410580292, 0.5797162285857923, 0.6857953809163443, 0.0188474824153422, 299.982806492628, 300.03641052055724, 299.95794890852636, 300.12749667082625, 299.9799178079146]| 88.0600357055664062|      0.03125000|[779, 284, 0, 71]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[99.92412653653777, 0.3051367060783414, 0.1751742621069302, 0.9215631137382283, 99.99602488173738, 0.2369898601771442, 0.201124357191417, 0.7706304226115094, 100.19328179401788, 0.0399466760261828, 0.3782076973713947, 0.7498880057091486, 99.82509762453304, 0.0984335215917956, 0.2736248299052354, 0.5484146105341952, 100.09265061151157, 0.0951320332677125, 0.5316986326562891, 0.2477272623608998, 99.9322836987718, 0.5856922910349915, 0.6940152168432003, 0.0123223151285263, 299.9828298403031, 300.0238616124499, 299.959479311148, 300.1215643939672, 299.9754564709021]| 86.9460296630859375|      0.06250000|[802, 292, 0, 73]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[99.92412653653777, 0.3051367060783414, 0.1751742621069302, 0.9215631137382283, 99.99602488173738, 0.2369898601771442, 0.201124357191417, 0.7706304226115094, 100.19328179401788, 0.0399466760261828, 0.3782076973713947, 0.7498880057091486, 99.82509762453304, 0.0984335215917956, 0.2736248299052354, 0.5484146105341952, 100.09265061151157, 0.0951320332677125, 0.5316986326562891, 0.2477272623608998, 99.9322836987718, 0.5856922910349915, 0.6940152168432003, 0.0123223151285263, 299.9828298403031, 300.0238616124499, 299.959479311148, 300.1215643939672, 299.9754564709021]| 86.9460296630859375|      0.03125000|[857, 312, 0, 78]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[99.92745699284856, 0.3144075834451326, 0.1801945077816622, 0.916880920501101, 99.992624840775, 0.2557120500955836, 0.2121839252975555, 0.7745576401138426, 100.19577521662151, 0.0343579996272471, 0.3781987804166037, 0.7407592260248215, 99.82583666117056, 0.1029556739892466, 0.2734167861205396, 0.5467661323762091, 100.09295187921528, 0.1027316476249165, 0.5326757132581417, 0.2463696790765326, 99.93365519847204, 0.5807632029341656, 0.6925833068884342, 0.0093814516815244, 299.9838307712462, 300.0207857201948, 299.9564086292945, 300.1285738374061, 299.9708204237909]| 85.1664199829101562|      0.06250000|[902, 328, 0, 82]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | iterate success | actual_k=4
      21|[99.92745699284856, 0.3144075834451326, 0.1801945077816622, 0.916880920501101, 99.992624840775, 0.2557120500955836, 0.2121839252975555, 0.7745576401138426, 100.19577521662151, 0.0343579996272471, 0.3781987804166037, 0.7407592260248215, 99.82583666117056, 0.1029556739892466, 0.2734167861205396, 0.5467661323762091, 100.09295187921528, 0.1027316476249165, 0.5326757132581417, 0.2463696790765326, 99.93365519847204, 0.5807632029341656, 0.6925833068884342, 0.0093814516815244, 299.9838307712462, 300.0207857201948, 299.9564086292945, 300.1285738374061, 299.9708204237909]| 85.1664199829101562|      0.03125000|[957, 348, 0, 87]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[99.9297772138048, 0.3299721314976577, 0.1822583705687242, 0.9222359972360845, 100.00019854605216, 0.2518436667264395, 0.2212854381304823, 0.7630339540218892, 100.18938032673408, 0.042625903370398, 0.3832158848599758, 0.7452743392892208, 99.82436014009751, 0.1000058229438818, 0.2789433693692052, 0.5430120844400866, 100.0907893618393, 0.1001070722773592, 0.526283094791774, 0.2484994883437461, 99.93220424647089, 0.5780473064219037, 0.6934388968462343, 0.0073609884540236, 299.98226107544, 300.0257328966614, 299.9509362087432, 300.12102855472403, 299.96726771754805]| 78.9751968383789062|      0.06250000|[981, 356, 0, 89]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[99.9297772138048, 0.3299721314976577, 0.1822583705687242, 0.9222359972360845, 100.00019854605216, 0.2518436667264395, 0.2212854381304823, 0.7630339540218892, 100.18938032673408, 0.042625903370398, 0.3832158848599758, 0.7452743392892208, 99.82436014009751, 0.1000058229438818, 0.2789433693692052, 0.5430120844400866, 100.0907893618393, 0.1001070722773592, 0.526283094791774, 0.2484994883437461, 99.93220424647089, 0.5780473064219037, 0.6934388968462343, 0.0073609884540236, 299.98226107544, 300.0257328966614, 299.9509362087432, 300.12102855472403, 299.96726771754805]| 78.9751968383789062|      0.03125000|[1037, 376, 0, 94]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[99.93303022261185, 0.3271259952408595, 0.1766814169934828, 0.9241219789265213, 100.00162529102232, 0.2468783688362881, 0.2214157541459837, 0.7573338363997777, 100.19470476836187, 0.055512943305491, 0.3809106771980781, 0.7426744397466319, 99.81616395825493, 0.0945944288771149, 0.2947306680082622, 0.5434610890928903, 100.0889380304977, 0.1031681664585395, 0.5252679636289297, 0.2519721479798999, 99.92576911696932, 0.5790098345431501, 0.7019955322458651, 0.0154318915866433, 299.98228989266926, 300.024175861421, 299.9545002287328, 300.1132744641161, 299.9727256296318]| 78.7203750610351562|      0.06250000|[1060, 384, 0, 96]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[99.93303022261185, 0.3271259952408595, 0.1766814169934828, 0.9241219789265213, 100.00162529102232, 0.2468783688362881, 0.2214157541459837, 0.7573338363997777, 100.19470476836187, 0.055512943305491, 0.3809106771980781, 0.7426744397466319, 99.81616395825493, 0.0945944288771149, 0.2947306680082622, 0.5434610890928903, 100.0889380304977, 0.1031681664585395, 0.5252679636289297, 0.2519721479798999, 99.92576911696932, 0.5790098345431501, 0.7019955322458651, 0.0154318915866433, 299.98228989266926, 300.024175861421, 299.9545002287328, 300.1132744641161, 299.9727256296318]| 78.7203750610351562|      0.03125000|[1113, 404, 0, 101]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[99.93706615186372, 0.3245923033305817, 0.1724942223898164, 0.9254822018234715, 100.00083459235137, 0.2666852902113441, 0.2278391642557109, 0.7578613544141838, 100.18391240717163, 0.0537729956612956, 0.3861339796674311, 0.7371619841498946, 99.81709698511379, 0.0992610282047881, 0.2965152200089582, 0.5456700886252792, 100.08696915937425, 0.1006638831697924, 0.5221990555896662, 0.2445235352160597, 99.91768284494349, 0.580496314875161, 0.7042229764918679, 0.0239351684143003, 299.9875835869266, 300.0300942242658, 299.95425464957185, 300.1141679688059, 299.97560444873574]| 77.0166168212890625|      0.06250000|[1135, 412, 0, 103]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[99.93452578730052, 0.3394154943155461, 0.192742316393444, 0.9198532119664325, 100.02242493379198, 0.2716018270777449, 0.2135221590840441, 0.738222434248797, 100.19430572059206, 0.0696383272303396, 0.3835965542798713, 0.7267358926679134, 99.8182133104438, 0.1148451014850556, 0.3027641985105402, 0.5563608510937339, 100.08920261402206, 0.1190570683393386, 0.5265276814539799, 0.2441729150841256, 99.90815032598853, 0.5882902846951006, 0.6967010588022577, 0.0302507336642375, 299.9684859659598, 300.0186571150077, 299.9458397638876, 300.1037508089173, 299.97567013822095]| 70.6422119140625000|      0.12500000|[1157, 420, 0, 105]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[99.93452578730052, 0.3394154943155461, 0.192742316393444, 0.9198532119664325, 100.02242493379198, 0.2716018270777449, 0.2135221590840441, 0.738222434248797, 100.19430572059206, 0.0696383272303396, 0.3835965542798713, 0.7267358926679134, 99.8182133104438, 0.1148451014850556, 0.3027641985105402, 0.5563608510937339, 100.08920261402206, 0.1190570683393386, 0.5265276814539799, 0.2441729150841256, 99.90815032598853, 0.5882902846951006, 0.6967010588022577, 0.0302507336642375, 299.9684859659598, 300.0186571150077, 299.9458397638876, 300.1037508089173, 299.97567013822095]| 70.6422119140625000|      0.06250000|[1210, 440, 0, 110]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[99.93452578730052, 0.3394154943155461, 0.192742316393444, 0.9198532119664325, 100.02242493379198, 0.2716018270777449, 0.2135221590840441, 0.738222434248797, 100.19430572059206, 0.0696383272303396, 0.3835965542798713, 0.7267358926679134, 99.8182133104438, 0.1148451014850556, 0.3027641985105402, 0.5563608510937339, 100.08920261402206, 0.1190570683393386, 0.5265276814539799, 0.2441729150841256, 99.90815032598853, 0.5882902846951006, 0.6967010588022577, 0.0302507336642375, 299.9684859659598, 300.0186571150077, 299.9458397638876, 300.1037508089173, 299.97567013822095]| 70.6422119140625000|      0.03125000|[1264, 460, 0, 115]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[99.93452578730052, 0.3394154943155461, 0.192742316393444, 0.9198532119664325, 100.02242493379198, 0.2716018270777449, 0.2135221590840441, 0.738222434248797, 100.19430572059206, 0.0696383272303396, 0.3835965542798713, 0.7267358926679134, 99.8182133104438, 0.1148451014850556, 0.3027641985105402, 0.5563608510937339, 100.08920261402206, 0.1190570683393386, 0.5265276814539799, 0.2441729150841256, 99.90815032598853, 0.5882902846951006, 0.6967010588022577, 0.0302507336642375, 299.9684859659598, 300.0186571150077, 299.9458397638876, 300.1037508089173, 299.97567013822095]| 70.6422119140625000|      0.01562500|[1319, 480, 0, 120]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[99.93539506758871, 0.3344800105660682, 0.1902724272708312, 0.9177143183598052, 100.02536570609223, 0.277646227558228, 0.2158093222721758, 0.7424585944844913, 100.1949984879137, 0.0700961222836996, 0.385984793286449, 0.7254089314918715, 99.81410872113115, 0.1138301082587517, 0.3004294393366391, 0.5519815428680586, 100.09347308979463, 0.1213155137715968, 0.5248360868098441, 0.2503588824587915, 99.90827781001317, 0.5884302111252308, 0.6989401856350154, 0.0293542898747975, 299.96907592118833, 300.0147184014298, 299.9450728335987, 300.10523361862397, 299.9750671651811]| 67.6160354614257812|      0.03125000|[1341, 488, 0, 122]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      32|[99.93539506758871, 0.3344800105660682, 0.1902724272708312, 0.9177143183598052, 100.02536570609223, 0.277646227558228, 0.2158093222721758, 0.7424585944844913, 100.1949984879137, 0.0700961222836996, 0.385984793286449, 0.7254089314918715, 99.81410872113115, 0.1138301082587517, 0.3004294393366391, 0.5519815428680586, 100.09347308979463, 0.1213155137715968, 0.5248360868098441, 0.2503588824587915, 99.90827781001317, 0.5884302111252308, 0.6989401856350154, 0.0293542898747975, 299.96907592118833, 300.0147184014298, 299.9450728335987, 300.10523361862397, 299.9750671651811]| 67.6160354614257812|      0.01562500|[1394, 508, 0, 127]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
