k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9816430633120559, 1.005672305551725, 0.8958394733888572, 0.861094694472744, 0.9286576738594525, 0.8299969627375983, 0.6128495508666655, 0.1136532742905273]|69872.5134935805399437|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
      21|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00195312|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00097656|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00048828|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00024414|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[1.0159279282164468, 1.0673431055161093, 0.9068997524965811, 0.8776138050294972, 0.8203727696208223, 0.7752919788041869, 0.492049254152399, -0.2865081078526167]|201.1657270394942998|      0.00012207|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[1.0160224638816528, 1.067321105450599, 0.9068891013337678, 0.8775988470908678, 0.8203548117223093, 0.7752501528109782, 0.4920052028074343, -0.2865417316284017]|201.1621128276127024|      0.00024414|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[1.0160224638816528, 1.067321105450599, 0.9068891013337678, 0.8775988470908678, 0.8203548117223093, 0.7752501528109782, 0.4920052028074343, -0.2865417316284017]|201.1621128276127024|      0.00012207|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[1.0160541170277617, 1.0672714169192952, 0.9068323943160854, 0.8775995720047854, 0.8202828283310143, 0.7752434978405236, 0.4920260772274633, -0.2864912099561028]|201.1591312652017791|      0.00024414|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[1.01618443422386, 1.0671456996369573, 0.9067422337951401, 0.8775979215284893, 0.8203397370937175, 0.7751281283700303, 0.4919968262689995, -0.2865270045635672]|201.1537778523637598|      0.00048828|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[1.016408801407887, 1.0671725226810156, 0.9064336503787922, 0.8777421069540638, 0.8201128583037185, 0.7750821512290126, 0.4918664603035803, -0.2864993976702164]|201.1443252637706109|      0.00097656|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[1.016408801407887, 1.0671725226810156, 0.9064336503787922, 0.8777421069540638, 0.8201128583037185, 0.7750821512290126, 0.4918664603035803, -0.2864993976702164]|201.1443252637706109|      0.00048828|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[1.016629207350056, 1.0669551211808195, 0.906533666061549, 0.8777838005329197, 0.8201825965738129, 0.7747574994152528, 0.491942818943015, -0.2863779809174767]|201.1299387745605998|      0.00097656|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[1.016629207350056, 1.0669551211808195, 0.906533666061549, 0.8777838005329197, 0.8201825965738129, 0.7747574994152528, 0.491942818943015, -0.2863779809174767]|201.1299387745605998|      0.00048828|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[1.016805084610982, 1.066816990833718, 0.9063756429599971, 0.877921932587412, 0.8200892076978326, 0.7746544523052097, 0.4915901446563719, -0.2863527882837585]|201.1225904335010455|      0.00097656|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[1.0176874720059041, 1.0667897498252013, 0.9063405590323292, 0.8779327544249614, 0.8199202068170934, 0.7747976517067757, 0.4912384816203003, -0.2863372165864593]|201.1061384437543325|      0.00195312|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[1.0176874720059041, 1.0667897498252013, 0.9063405590323292, 0.8779327544249614, 0.8199202068170934, 0.7747976517067757, 0.4912384816203003, -0.2863372165864593]|201.1061384437543325|      0.00097656|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[1.0176874720059041, 1.0667897498252013, 0.9063405590323292, 0.8779327544249614, 0.8199202068170934, 0.7747976517067757, 0.4912384816203003, -0.2863372165864593]|201.1061384437543325|      0.00048828|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[1.0176874720059041, 1.0667897498252013, 0.9063405590323292, 0.8779327544249614, 0.8199202068170934, 0.7747976517067757, 0.4912384816203003, -0.2863372165864593]|201.1061384437543325|      0.00024414|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      39|[1.0177440337102666, 1.0667854504372076, 0.9063564099710483, 0.8779399110195802, 0.8199116917751289, 0.7747971312044023, 0.4912947772941555, -0.2861073416535591]|201.0823046357492103|      0.00048828|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[1.0176979301387623, 1.0668514257917023, 0.9062198893551098, 0.8777890331273623, 0.8199104068785322, 0.7745605611003329, 0.490942811764006, -0.2860039420600058]|201.0760414937521716|      0.00097656|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
