k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.01785421297723, 0.1974246009053172, 0.3037883437682632, 0.9220923324529425, 99.98616256191231, 0.1120639189287261, 0.2510191712460613, 0.7784342320281576, 99.9867347825987, 0.0678330379025666, 0.2571651311515159, 0.7565690100530215, 100.00030733282256, 0.1327230620256996, 0.2879674777270135, 0.5765310524030232, 99.9601876159189, 0.1996650089936079, 0.4650434746234632, 0.3074720741599546, 100.00452967766724, 0.6143325779967205, 0.6137916027532062, 0.0520329501884777, 299.99617212446134, 300.00634295487845, 299.99759636072275, 299.99705522268044, 300.03526397672454]|140.5705566406250000|      0.12500000|[1376, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[100.01785421297723, 0.1974246009053172, 0.3037883437682632, 0.9220923324529425, 99.98616256191231, 0.1120639189287261, 0.2510191712460613, 0.7784342320281576, 99.9867347825987, 0.0678330379025666, 0.2571651311515159, 0.7565690100530215, 100.00030733282256, 0.1327230620256996, 0.2879674777270135, 0.5765310524030232, 99.9601876159189, 0.1996650089936079, 0.4650434746234632, 0.3074720741599546, 100.00452967766724, 0.6143325779967205, 0.6137916027532062, 0.0520329501884777, 299.99617212446134, 300.00634295487845, 299.99759636072275, 299.99705522268044, 300.03526397672454]|140.5705566406250000|      0.06250000|[1501, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[100.01677599318896, 0.2050296554511833, 0.3004083281493325, 0.9152905140778869, 99.99965640662808, 0.1447285199176293, 0.2753432102310631, 0.7822532199817032, 99.98901327226123, 0.0865511686862947, 0.2604665224327318, 0.7578590405974873, 100.00896309202855, 0.1302093157576913, 0.2758719002876654, 0.5647181350309144, 99.95905376191283, 0.1786321154578161, 0.4546697789561318, 0.3153541113302176, 100.00619449425187, 0.617003666652601, 0.6100062575274501, 0.0522899607522081, 300.0051555506337, 300.00338187414997, 299.99129369215996, 299.9765904718213, 300.0389158632321]|107.0438613891601562|      0.12500000|[1626, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      14|[100.01677599318896, 0.2050296554511833, 0.3004083281493325, 0.9152905140778869, 99.99965640662808, 0.1447285199176293, 0.2753432102310631, 0.7822532199817032, 99.98901327226123, 0.0865511686862947, 0.2604665224327318, 0.7578590405974873, 100.00896309202855, 0.1302093157576913, 0.2758719002876654, 0.5647181350309144, 99.95905376191283, 0.1786321154578161, 0.4546697789561318, 0.3153541113302176, 100.00619449425187, 0.617003666652601, 0.6100062575274501, 0.0522899607522081, 300.0051555506337, 300.00338187414997, 299.99129369215996, 299.9765904718213, 300.0389158632321]|107.0438613891601562|      0.06250000|[1751, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[100.00672780930567, 0.2464487501177506, 0.3129309732390065, 0.9178611205901074, 100.0020919269696, 0.1687180332274238, 0.2793466084457198, 0.7824535460098502, 99.99108984394066, 0.1002448835993965, 0.2578825412449293, 0.757074646848525, 100.02488691304815, 0.1379938712057839, 0.2852918417552304, 0.5631773717788612, 99.95907293495031, 0.1918963144990731, 0.4523419462573083, 0.3057750405895035, 100.01461174756938, 0.606023326713466, 0.6212451995300559, 0.0609992168932729, 300.0060296027095, 300.00103938950093, 299.99723068307105, 299.9801899399865, 300.03710801692654]| 84.4181900024414062|      0.12500000|[1876, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      16|[100.00672780930567, 0.2464487501177506, 0.3129309732390065, 0.9178611205901074, 100.0020919269696, 0.1687180332274238, 0.2793466084457198, 0.7824535460098502, 99.99108984394066, 0.1002448835993965, 0.2578825412449293, 0.757074646848525, 100.02488691304815, 0.1379938712057839, 0.2852918417552304, 0.5631773717788612, 99.95907293495031, 0.1918963144990731, 0.4523419462573083, 0.3057750405895035, 100.01461174756938, 0.606023326713466, 0.6212451995300559, 0.0609992168932729, 300.0060296027095, 300.00103938950093, 299.99723068307105, 299.9801899399865, 300.03710801692654]| 84.4181900024414062|      0.06250000|[2001, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[99.99465121956963, 0.2454203558576847, 0.3247522965186136, 0.9057796903623548, 99.98469606677071, 0.1827860645185861, 0.2851382033242317, 0.7876917581924888, 99.98193568539918, 0.1115407280117195, 0.2557480323293511, 0.7584569531636579, 100.0303916275854, 0.1403040691655389, 0.2648371839529837, 0.5889983653310519, 99.94354745378097, 0.1822184207225804, 0.4481958704816794, 0.28840677133919, 100.0317936315672, 0.6109074081832649, 0.6082881667813248, 0.0530009041514266, 299.9916666975103, 299.9935263872555, 300.0025075703041, 299.9730788664615, 300.0423891568459]| 75.8676300048828125|      0.12500000|[2126, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      18|[99.99382996627644, 0.2667435937665535, 0.3582901560499253, 0.8724962215259969, 99.97550096325696, 0.1962575733053551, 0.3104001042996727, 0.7576968652804946, 99.97907710161124, 0.1514259952290068, 0.2527957421791017, 0.7387232106908018, 99.98889129814718, 0.1507134389929143, 0.2628348788099934, 0.5570597363601363, 99.95014913149144, 0.1787946013577578, 0.449948094357444, 0.2579093336107381, 100.05224686313171, 0.6161434431031566, 0.5971107546169561, 0.0338285346086276, 300.0154906345691, 300.0082528255228, 299.9439580745857, 299.9843693453264, 300.0462126056601]| 58.6273841857910156|      0.25000000|[2251, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[99.99382996627644, 0.2667435937665535, 0.3582901560499253, 0.8724962215259969, 99.97550096325696, 0.1962575733053551, 0.3104001042996727, 0.7576968652804946, 99.97907710161124, 0.1514259952290068, 0.2527957421791017, 0.7387232106908018, 99.98889129814718, 0.1507134389929143, 0.2628348788099934, 0.5570597363601363, 99.95014913149144, 0.1787946013577578, 0.449948094357444, 0.2579093336107381, 100.05224686313171, 0.6161434431031566, 0.5971107546169561, 0.0338285346086276, 300.0154906345691, 300.0082528255228, 299.9439580745857, 299.9843693453264, 300.0462126056601]| 58.6273841857910156|      0.12500000|[2376, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[99.99382996627644, 0.2667435937665535, 0.3582901560499253, 0.8724962215259969, 99.97550096325696, 0.1962575733053551, 0.3104001042996727, 0.7576968652804946, 99.97907710161124, 0.1514259952290068, 0.2527957421791017, 0.7387232106908018, 99.98889129814718, 0.1507134389929143, 0.2628348788099934, 0.5570597363601363, 99.95014913149144, 0.1787946013577578, 0.449948094357444, 0.2579093336107381, 100.05224686313171, 0.6161434431031566, 0.5971107546169561, 0.0338285346086276, 300.0154906345691, 300.0082528255228, 299.9439580745857, 299.9843693453264, 300.0462126056601]| 58.6273841857910156|      0.06250000|[2501, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[99.99382996627644, 0.2667435937665535, 0.3582901560499253, 0.8724962215259969, 99.97550096325696, 0.1962575733053551, 0.3104001042996727, 0.7576968652804946, 99.97907710161124, 0.1514259952290068, 0.2527957421791017, 0.7387232106908018, 99.98889129814718, 0.1507134389929143, 0.2628348788099934, 0.5570597363601363, 99.95014913149144, 0.1787946013577578, 0.449948094357444, 0.2579093336107381, 100.05224686313171, 0.6161434431031566, 0.5971107546169561, 0.0338285346086276, 300.0154906345691, 300.0082528255228, 299.9439580745857, 299.9843693453264, 300.0462126056601]| 58.6273841857910156|      0.03125000|[2626, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[99.99676219199137, 0.2679073055665014, 0.3566468225777316, 0.8720571544014798, 99.97441858747054, 0.2180708193426983, 0.3281775151036992, 0.7564561364825905, 99.97974364589938, 0.1523343943437472, 0.2516459442640263, 0.735869953314248, 99.98570658328596, 0.1491754378518972, 0.2674624492030893, 0.5632382840096241, 99.95305028262064, 0.1757287120629918, 0.4463464096906977, 0.2597313059804257, 100.0532839673508, 0.6140963604630111, 0.5936247229769742, 0.0354884635866654, 300.01448486289553, 300.0103415083581, 299.94779341201223, 299.98493393171407, 300.049624056023]| 55.6998481750488281|      0.06250000|[2751, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      23|[99.99676219199137, 0.2679073055665014, 0.3566468225777316, 0.8720571544014798, 99.97441858747054, 0.2180708193426983, 0.3281775151036992, 0.7564561364825905, 99.97974364589938, 0.1523343943437472, 0.2516459442640263, 0.735869953314248, 99.98570658328596, 0.1491754378518972, 0.2674624492030893, 0.5632382840096241, 99.95305028262064, 0.1757287120629918, 0.4463464096906977, 0.2597313059804257, 100.0532839673508, 0.6140963604630111, 0.5936247229769742, 0.0354884635866654, 300.01448486289553, 300.0103415083581, 299.94779341201223, 299.98493393171407, 300.049624056023]| 55.6998481750488281|      0.03125000|[2876, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[99.99672758870393, 0.2816181757090023, 0.3643316388985947, 0.8758521604120758, 99.97554379622811, 0.2154834375711062, 0.3255358621476949, 0.7535318115998902, 99.98072700248439, 0.1681684153295255, 0.2615993255524267, 0.7476167005525373, 99.98620277417152, 0.1425299381557747, 0.2697355651257453, 0.5656385584306063, 99.95289389117394, 0.1767474494414186, 0.4440019036284962, 0.2559455987561443, 100.05290554697834, 0.6117040364009257, 0.5888073143750042, 0.0339810142842563, 300.01467597334295, 300.01860382924076, 299.9500342417067, 299.98037775713885, 300.0507324637189]| 53.3798561096191406|      0.06250000|[3001, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      25|[99.99672758870393, 0.2816181757090023, 0.3643316388985947, 0.8758521604120758, 99.97554379622811, 0.2154834375711062, 0.3255358621476949, 0.7535318115998902, 99.98072700248439, 0.1681684153295255, 0.2615993255524267, 0.7476167005525373, 99.98620277417152, 0.1425299381557747, 0.2697355651257453, 0.5656385584306063, 99.95289389117394, 0.1767474494414186, 0.4440019036284962, 0.2559455987561443, 100.05290554697834, 0.6117040364009257, 0.5888073143750042, 0.0339810142842563, 300.01467597334295, 300.01860382924076, 299.9500342417067, 299.98037775713885, 300.0507324637189]| 53.3798561096191406|      0.03125000|[3126, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[99.99672758870393, 0.2816181757090023, 0.3643316388985947, 0.8758521604120758, 99.97554379622811, 0.2154834375711062, 0.3255358621476949, 0.7535318115998902, 99.98072700248439, 0.1681684153295255, 0.2615993255524267, 0.7476167005525373, 99.98620277417152, 0.1425299381557747, 0.2697355651257453, 0.5656385584306063, 99.95289389117394, 0.1767474494414186, 0.4440019036284962, 0.2559455987561443, 100.05290554697834, 0.6117040364009257, 0.5888073143750042, 0.0339810142842563, 300.01467597334295, 300.01860382924076, 299.9500342417067, 299.98037775713885, 300.0507324637189]| 53.3798561096191406|      0.01562500|[3251, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[99.99640785732974, 0.2788878546851101, 0.363964378624187, 0.8767033181007307, 99.97617657272933, 0.2253293674767488, 0.3297130906840322, 0.7571892343207499, 99.97995832733359, 0.164357324800438, 0.2574833224197807, 0.7453295430130716, 99.98500982776761, 0.1489357585814441, 0.2737420353721766, 0.5676822095134559, 99.95151175086576, 0.177687210355428, 0.4437651879401792, 0.2553657312145153, 100.0536195842812, 0.6114568379932536, 0.5879383234562061, 0.0335991069874836, 300.0146352237556, 300.01855131701416, 299.9515936229892, 299.9796794061958, 300.0507129807781]| 48.7036018371582031|      0.03125000|[3376, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[99.98563224269687, 0.2833415272627012, 0.3732327756232207, 0.8865816293505335, 99.9749207012252, 0.2287927663720413, 0.3292301326329105, 0.7671958500943304, 99.98234807998364, 0.1679743733616746, 0.2590335041221806, 0.7524768169679952, 99.98724706777641, 0.1576772164250918, 0.2822738451602571, 0.5678898980268571, 99.95254046434081, 0.1785751129695815, 0.4420897930327894, 0.2513851641350184, 100.0621783214913, 0.6129389718147544, 0.5895098147184712, 0.0311487550717107, 300.02112586297943, 300.02712308513435, 299.956158595908, 299.97197246719077, 300.0466636618875]| 47.3922271728515625|      0.06250000|[3501, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[99.98563224269687, 0.2833415272627012, 0.3732327756232207, 0.8865816293505335, 99.9749207012252, 0.2287927663720413, 0.3292301326329105, 0.7671958500943304, 99.98234807998364, 0.1679743733616746, 0.2590335041221806, 0.7524768169679952, 99.98724706777641, 0.1576772164250918, 0.2822738451602571, 0.5678898980268571, 99.95254046434081, 0.1785751129695815, 0.4420897930327894, 0.2513851641350184, 100.0621783214913, 0.6129389718147544, 0.5895098147184712, 0.0311487550717107, 300.02112586297943, 300.02712308513435, 299.956158595908, 299.97197246719077, 300.0466636618875]| 47.3922271728515625|      0.03125000|[3626, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[99.98563224269687, 0.2833415272627012, 0.3732327756232207, 0.8865816293505335, 99.9749207012252, 0.2287927663720413, 0.3292301326329105, 0.7671958500943304, 99.98234807998364, 0.1679743733616746, 0.2590335041221806, 0.7524768169679952, 99.98724706777641, 0.1576772164250918, 0.2822738451602571, 0.5678898980268571, 99.95254046434081, 0.1785751129695815, 0.4420897930327894, 0.2513851641350184, 100.0621783214913, 0.6129389718147544, 0.5895098147184712, 0.0311487550717107, 300.02112586297943, 300.02712308513435, 299.956158595908, 299.97197246719077, 300.0466636618875]| 47.3922271728515625|      0.01562500|[3751, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[99.98388938124566, 0.2820797341610249, 0.3755037218482111, 0.8875717039769634, 99.9753116536492, 0.2311141020466137, 0.3328156677843061, 0.7695642506605619, 99.98360582241301, 0.1737168223125532, 0.2625698187922585, 0.755142621738566, 99.98842459908701, 0.1520029772155304, 0.2787143343844218, 0.5673039960527511, 99.95305627031398, 0.1864932509133866, 0.4455989515695102, 0.2547993729922276, 100.06077082459407, 0.6115745592590707, 0.5858612174658251, 0.0302652228916493, 300.02106464905097, 300.02577832301597, 299.95519280181827, 299.97173046134327, 300.04762648439726]| 44.8799591064453125|      0.03125000|[3876, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[99.98622078708034, 0.2817431834024025, 0.3844733757241799, 0.8899691295169451, 99.98082751243943, 0.2341286695686793, 0.3398453272675733, 0.7594935884615694, 99.98925968736313, 0.1725894099800242, 0.2651001723410291, 0.7553134160809903, 99.99240895024262, 0.1614661192336229, 0.2902835048621802, 0.5732334787698823, 99.95772714826774, 0.1926157322363856, 0.4448475319333898, 0.2553838459452805, 100.05825794709642, 0.6143853197680789, 0.5729888397829915, 0.0266450154035303, 300.0145806748771, 300.0246343663067, 299.95355892465125, 299.96976402465896, 300.0388372270582]| 42.5560188293457031|      0.06250000|[4001, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      33|[99.98622078708034, 0.2817431834024025, 0.3844733757241799, 0.8899691295169451, 99.98082751243943, 0.2341286695686793, 0.3398453272675733, 0.7594935884615694, 99.98925968736313, 0.1725894099800242, 0.2651001723410291, 0.7553134160809903, 99.99240895024262, 0.1614661192336229, 0.2902835048621802, 0.5732334787698823, 99.95772714826774, 0.1926157322363856, 0.4448475319333898, 0.2553838459452805, 100.05825794709642, 0.6143853197680789, 0.5729888397829915, 0.0266450154035303, 300.0145806748771, 300.0246343663067, 299.95355892465125, 299.96976402465896, 300.0388372270582]| 42.5560188293457031|      0.03125000|[4126, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[99.98622078708034, 0.2817431834024025, 0.3844733757241799, 0.8899691295169451, 99.98082751243943, 0.2341286695686793, 0.3398453272675733, 0.7594935884615694, 99.98925968736313, 0.1725894099800242, 0.2651001723410291, 0.7553134160809903, 99.99240895024262, 0.1614661192336229, 0.2902835048621802, 0.5732334787698823, 99.95772714826774, 0.1926157322363856, 0.4448475319333898, 0.2553838459452805, 100.05825794709642, 0.6143853197680789, 0.5729888397829915, 0.0266450154035303, 300.0145806748771, 300.0246343663067, 299.95355892465125, 299.96976402465896, 300.0388372270582]| 42.5560188293457031|      0.01562500|[4251, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[99.98371277316018, 0.280055905072267, 0.3860376563372053, 0.8919332260243104, 99.9814953858003, 0.2359474657222337, 0.3409855324541962, 0.7611818814968254, 99.98800664182578, 0.1834854258343686, 0.2713889751980449, 0.755977080037533, 99.99039626527522, 0.1607491508587775, 0.2869459816778437, 0.571032942704623, 99.95859022503714, 0.1974492696634552, 0.4463427023543812, 0.2569176319551161, 100.05811459781656, 0.6135405657704661, 0.5707680520677497, 0.0278069958377251, 300.01456584058127, 300.0262207008737, 299.95243981444264, 299.9693458828799, 300.0393932091481]| 40.9029541015625000|      0.03125000|[4376, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[99.98371277316018, 0.280055905072267, 0.3860376563372053, 0.8919332260243104, 99.9814953858003, 0.2359474657222337, 0.3409855324541962, 0.7611818814968254, 99.98800664182578, 0.1834854258343686, 0.2713889751980449, 0.755977080037533, 99.99039626527522, 0.1607491508587775, 0.2869459816778437, 0.571032942704623, 99.95859022503714, 0.1974492696634552, 0.4463427023543812, 0.2569176319551161, 100.05811459781656, 0.6135405657704661, 0.5707680520677497, 0.0278069958377251, 300.01456584058127, 300.0262207008737, 299.95243981444264, 299.9693458828799, 300.0393932091481]| 40.9029541015625000|      0.01562500|[4501, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[99.98328373505338, 0.2801692298201345, 0.3879122477266127, 0.8921842355611318, 99.98357758103838, 0.2417104046313788, 0.3424314910959167, 0.7632428830026116, 99.98728804976984, 0.1817167940167492, 0.2694663339166873, 0.7524827652440115, 99.9897159997732, 0.1699954122778205, 0.294034649420857, 0.5738357005859009, 99.9570814572062, 0.1998640158525564, 0.4443468264583463, 0.2539507785642802, 100.05944766039843, 0.6146420496877188, 0.5704294067961362, 0.0266961738741902, 300.01650469615794, 300.0252634633788, 299.9512928050332, 299.9682169214582, 300.0400026316734]| 39.3666534423828125|      0.03125000|[4626, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[99.98328373505338, 0.2801692298201345, 0.3879122477266127, 0.8921842355611318, 99.98357758103838, 0.2417104046313788, 0.3424314910959167, 0.7632428830026116, 99.98728804976984, 0.1817167940167492, 0.2694663339166873, 0.7524827652440115, 99.9897159997732, 0.1699954122778205, 0.294034649420857, 0.5738357005859009, 99.9570814572062, 0.1998640158525564, 0.4443468264583463, 0.2539507785642802, 100.05944766039843, 0.6146420496877188, 0.5704294067961362, 0.0266961738741902, 300.01650469615794, 300.0252634633788, 299.9512928050332, 299.9682169214582, 300.0400026316734]| 39.3666534423828125|      0.01562500|[4751, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
