k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0955171244117056, -0.1645443056545641, 0.011583746879461, -0.0714248770287373, 0.1565577256013646, 0.0961347664255774, -0.0797209089666855, -0.0028770251683072, 0.0445700291552804, -0.0356618226850596, 0.1588166802806169, 0.116106735813658, 0.136766184421917, 0.2920721507824433, 0.0391107522829317, -0.2868040180732256, -0.2252015873870594, -0.0599116064009688, -0.3313896709845756, 0.1828140814531798, 0.1243497146571182, 0.1479327411714315, 0.0745781417173455, -0.0455706196074087, -0.0681488002138892, 0.0554335366953809, -0.0473817573310503, 0.1263138517108678, 0.0255143900048215, -0.0301438387194982, 0.0237466506389612, -0.0190332655271677, 0.2216750337800847, 0.0751096954587184, -0.3104364676731434, 0.0733273603981559, -0.1211519707077843, 0.0010678139479003, -0.0721180421440286, 0.0853506618710175, 0.0256597287496887, 0.1958712504239628, 0.1005907173313254, 0.1422512132261794, -0.0386840350329773, -0.2390303376830972, -0.1250925357015283, 0.2420245101526794, -0.1293515797763743, 0.1228725446790435]|4605.3817957543378725|      2.00000000|[49, 16, 1, 5]                                                             |  | used linear model with 65 points | iterate success | actual_k=4
      12|[0.240936769900025, -0.3681092096583203, 1.2577220591709346, -0.3479809465836889, 1.4862836395638122, 0.6976804864492736, 0.4111892428344396, 0.1077003842183426, 0.2780083779728573, -0.2504460333210696, 0.9192958850449501, 0.0298185831806408, 1.98743240978917, 1.2971598213613287, 0.0053003358668534, -1.4022158370634799, -0.8267179496440928, -1.0872270191026303, -2.132288356292679, 2.359041190103362, 1.3486757795458222, 0.8219697303201123, 1.319173521619214, 0.530825301593286, -1.1422650058860833, -0.2725747997271618, 0.3858331152450967, 0.3440552248893055, -0.3232470380516247, 0.2415482222862833, 0.4099519429154137, -0.3287269366782941, 0.7991524911446128, 0.4696980078506008, -1.8870335115647363, 0.3284220506693796, -0.1760476317914212, -1.3238204226876022, -0.6432708276357103, 0.5922137424055369, -0.0649691306854082, 1.172108581478724, 0.0271127258401576, 0.8845215614738574, -0.2306198725100971, -1.1084633551756669, -1.293748671895144, 1.3874043717243523, -2.047304876060161, 1.3643629861279765]|2879.2230695246989853|      4.00000000|[588, 192, 12, 60]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      13|[0.240936769900025, -0.3681092096583203, 1.2577220591709346, -0.3479809465836889, 1.4862836395638122, 0.6976804864492736, 0.4111892428344396, 0.1077003842183426, 0.2780083779728573, -0.2504460333210696, 0.9192958850449501, 0.0298185831806408, 1.98743240978917, 1.2971598213613287, 0.0053003358668534, -1.4022158370634799, -0.8267179496440928, -1.0872270191026303, -2.132288356292679, 2.359041190103362, 1.3486757795458222, 0.8219697303201123, 1.319173521619214, 0.530825301593286, -1.1422650058860833, -0.2725747997271618, 0.3858331152450967, 0.3440552248893055, -0.3232470380516247, 0.2415482222862833, 0.4099519429154137, -0.3287269366782941, 0.7991524911446128, 0.4696980078506008, -1.8870335115647363, 0.3284220506693796, -0.1760476317914212, -1.3238204226876022, -0.6432708276357103, 0.5922137424055369, -0.0649691306854082, 1.172108581478724, 0.0271127258401576, 0.8845215614738574, -0.2306198725100971, -1.1084633551756669, -1.293748671895144, 1.3874043717243523, -2.047304876060161, 1.3643629861279765]|2879.2230695246989853|      2.00000000|[637, 208, 13, 65]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      14|[0.4256327483987599, -0.8722373134285502, 1.5428861037671304, -0.3329474758252552, 1.8467767076913753, 0.9380947729009842, 0.5462390363476969, 0.4339002040164825, 0.4260230823366212, -0.310813520605848, 0.808529250880411, 0.1467263716245575, 1.9676053349719846, 1.4705451971879868, -0.3552080840091413, -1.4407425134504637, -0.3763111238949513, -1.202428861180689, -2.5254094424352385, 1.6107159849320714, 1.8477483153560919, 0.7743758318776052, 1.3578954231663733, 0.7800307230241, -1.3272150443882333, -0.1243373547883176, 0.3484226368133258, 0.5130676012298453, -0.3162400280297828, 0.0736209334454101, 0.4256887899745154, -0.5809055897581816, 0.7644158249041104, 0.5385140875232924, -2.7117198032785446, 0.8430554134134072, -0.2627234900025469, -1.2182246228378995, -1.0367853554695345, 0.7538532033449268, -0.1579460338149863, 1.3552591496911202, 0.096471232521908, 1.502972468120419, -0.260986000592188, -1.2399956478839427, -1.5220978222218655, 1.4384311251280562, -2.2109641026435356, 1.3364943795288144]|2699.2781415582289810|      4.00000000|[686, 224, 14, 70]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      15|[0.4256327483987599, -0.8722373134285502, 1.5428861037671304, -0.3329474758252552, 1.8467767076913753, 0.9380947729009842, 0.5462390363476969, 0.4339002040164825, 0.4260230823366212, -0.310813520605848, 0.808529250880411, 0.1467263716245575, 1.9676053349719846, 1.4705451971879868, -0.3552080840091413, -1.4407425134504637, -0.3763111238949513, -1.202428861180689, -2.5254094424352385, 1.6107159849320714, 1.8477483153560919, 0.7743758318776052, 1.3578954231663733, 0.7800307230241, -1.3272150443882333, -0.1243373547883176, 0.3484226368133258, 0.5130676012298453, -0.3162400280297828, 0.0736209334454101, 0.4256887899745154, -0.5809055897581816, 0.7644158249041104, 0.5385140875232924, -2.7117198032785446, 0.8430554134134072, -0.2627234900025469, -1.2182246228378995, -1.0367853554695345, 0.7538532033449268, -0.1579460338149863, 1.3552591496911202, 0.096471232521908, 1.502972468120419, -0.260986000592188, -1.2399956478839427, -1.5220978222218655, 1.4384311251280562, -2.2109641026435356, 1.3364943795288144]|2699.2781415582289810|      2.00000000|[735, 240, 15, 75]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[0.4256327483987599, -0.8722373134285502, 1.5428861037671304, -0.3329474758252552, 1.8467767076913753, 0.9380947729009842, 0.5462390363476969, 0.4339002040164825, 0.4260230823366212, -0.310813520605848, 0.808529250880411, 0.1467263716245575, 1.9676053349719846, 1.4705451971879868, -0.3552080840091413, -1.4407425134504637, -0.3763111238949513, -1.202428861180689, -2.5254094424352385, 1.6107159849320714, 1.8477483153560919, 0.7743758318776052, 1.3578954231663733, 0.7800307230241, -1.3272150443882333, -0.1243373547883176, 0.3484226368133258, 0.5130676012298453, -0.3162400280297828, 0.0736209334454101, 0.4256887899745154, -0.5809055897581816, 0.7644158249041104, 0.5385140875232924, -2.7117198032785446, 0.8430554134134072, -0.2627234900025469, -1.2182246228378995, -1.0367853554695345, 0.7538532033449268, -0.1579460338149863, 1.3552591496911202, 0.096471232521908, 1.502972468120419, -0.260986000592188, -1.2399956478839427, -1.5220978222218655, 1.4384311251280562, -2.2109641026435356, 1.3364943795288144]|2699.2781415582289810|      1.00000000|[784, 256, 16, 80]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      17|[0.4256327483987599, -0.8722373134285502, 1.5428861037671304, -0.3329474758252552, 1.8467767076913753, 0.9380947729009842, 0.5462390363476969, 0.4339002040164825, 0.4260230823366212, -0.310813520605848, 0.808529250880411, 0.1467263716245575, 1.9676053349719846, 1.4705451971879868, -0.3552080840091413, -1.4407425134504637, -0.3763111238949513, -1.202428861180689, -2.5254094424352385, 1.6107159849320714, 1.8477483153560919, 0.7743758318776052, 1.3578954231663733, 0.7800307230241, -1.3272150443882333, -0.1243373547883176, 0.3484226368133258, 0.5130676012298453, -0.3162400280297828, 0.0736209334454101, 0.4256887899745154, -0.5809055897581816, 0.7644158249041104, 0.5385140875232924, -2.7117198032785446, 0.8430554134134072, -0.2627234900025469, -1.2182246228378995, -1.0367853554695345, 0.7538532033449268, -0.1579460338149863, 1.3552591496911202, 0.096471232521908, 1.502972468120419, -0.260986000592188, -1.2399956478839427, -1.5220978222218655, 1.4384311251280562, -2.2109641026435356, 1.3364943795288144]|2699.2781415582289810|      0.50000000|[833, 272, 17, 85]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[0.4278412220217638, -0.9189164613806884, 1.521782379415079, -0.3761177704659815, 1.7607410770603151, 0.9570815345679985, 0.5226437515619073, 0.508358477531128, 0.4036690704476147, -0.466246412433478, 0.7347646754856196, 0.156736421408788, 2.0481643756332564, 1.5038468649640127, -0.327285715614881, -1.4205184500959964, -0.4274172079690517, -1.152831320854909, -2.531457224843514, 1.5574397649027414, 1.9255167930127854, 0.7428923868463941, 1.4893403690937728, 0.8853001433266873, -1.3058232612749205, -0.0609484780124334, 0.4054755519841887, 0.6563401288865731, -0.3263231338680491, -0.0672457026403429, 0.3685852965311943, -0.6214620532047744, 0.7812855127223732, 0.565356440089243, -2.8543494015898245, 0.8333726217176073, -0.3312716794881899, -1.4011116026263366, -1.0623156289918538, 0.8418794624337644, -0.1218251587611029, 1.4072818007044097, 0.1492716548985538, 1.6040537867226328, -0.2975173542532816, -1.2465083425014387, -1.5412087644438697, 1.436604011135186, -2.3046923210332846, 1.3623046382101187]|2657.4051114515882546|      1.00000000|[882, 288, 18, 90]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[0.5552112851788051, -0.7405291561216767, 1.4520463161761998, -0.5917603565363305, 1.6760030309092313, 1.1053369025932427, 0.525769508038892, 0.564980071390332, 0.3240759761881152, -0.4685736519100651, 0.6300181201010151, 0.1568192603329747, 2.0401054169435935, 1.3424972086431697, -0.5542051275753862, -1.5223458185361929, -0.3699732812957048, -1.1997341330474633, -2.7015364682223058, 1.5070948104927289, 1.8892633460754955, 0.754952270432141, 1.7029627172915762, 1.1347530034983162, -1.238373329000808, 0.1640204096302741, 0.5219555594708086, 0.7801131527545091, -0.4215300249894709, -0.1024874537638168, 0.4092189709921673, -0.5190686778688987, 1.008674271371629, 0.5447141982401738, -3.261117345551876, 0.8197115497026374, -0.3707504996510561, -1.4037569113978257, -1.3097206340447156, 0.8639213710112238, -0.2265220932442172, 1.6751316749025813, 0.2063070333730857, 1.6050271219026417, -0.3452366475143348, -1.4858394989969836, -1.6718242681796005, 1.3060978202483136, -2.390406138357496, 1.1569365404172411]|2581.8970067029349593|      2.00000000|[931, 304, 19, 95]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[0.5552112851788051, -0.7405291561216767, 1.4520463161761998, -0.5917603565363305, 1.6760030309092313, 1.1053369025932427, 0.525769508038892, 0.564980071390332, 0.3240759761881152, -0.4685736519100651, 0.6300181201010151, 0.1568192603329747, 2.0401054169435935, 1.3424972086431697, -0.5542051275753862, -1.5223458185361929, -0.3699732812957048, -1.1997341330474633, -2.7015364682223058, 1.5070948104927289, 1.8892633460754955, 0.754952270432141, 1.7029627172915762, 1.1347530034983162, -1.238373329000808, 0.1640204096302741, 0.5219555594708086, 0.7801131527545091, -0.4215300249894709, -0.1024874537638168, 0.4092189709921673, -0.5190686778688987, 1.008674271371629, 0.5447141982401738, -3.261117345551876, 0.8197115497026374, -0.3707504996510561, -1.4037569113978257, -1.3097206340447156, 0.8639213710112238, -0.2265220932442172, 1.6751316749025813, 0.2063070333730857, 1.6050271219026417, -0.3452366475143348, -1.4858394989969836, -1.6718242681796005, 1.3060978202483136, -2.390406138357496, 1.1569365404172411]|2581.8970067029349593|      1.00000000|[980, 320, 20, 100]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[0.5552112851788051, -0.7405291561216767, 1.4520463161761998, -0.5917603565363305, 1.6760030309092313, 1.1053369025932427, 0.525769508038892, 0.564980071390332, 0.3240759761881152, -0.4685736519100651, 0.6300181201010151, 0.1568192603329747, 2.0401054169435935, 1.3424972086431697, -0.5542051275753862, -1.5223458185361929, -0.3699732812957048, -1.1997341330474633, -2.7015364682223058, 1.5070948104927289, 1.8892633460754955, 0.754952270432141, 1.7029627172915762, 1.1347530034983162, -1.238373329000808, 0.1640204096302741, 0.5219555594708086, 0.7801131527545091, -0.4215300249894709, -0.1024874537638168, 0.4092189709921673, -0.5190686778688987, 1.008674271371629, 0.5447141982401738, -3.261117345551876, 0.8197115497026374, -0.3707504996510561, -1.4037569113978257, -1.3097206340447156, 0.8639213710112238, -0.2265220932442172, 1.6751316749025813, 0.2063070333730857, 1.6050271219026417, -0.3452366475143348, -1.4858394989969836, -1.6718242681796005, 1.3060978202483136, -2.390406138357496, 1.1569365404172411]|2581.8970067029349593|      0.50000000|[1029, 336, 21, 105]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[0.5582426284859708, -0.767598354878265, 1.4693858859559739, -0.6016126239298963, 1.696941381163727, 1.1860980325349448, 0.4761448373064151, 0.5780818155637725, 0.3039695269118575, -0.434297167342636, 0.7149970664542172, 0.212576145308774, 2.125374151454338, 1.2700125489009089, -0.6020592472672397, -1.6782031186327329, -0.241259518189971, -1.0975853890861835, -2.7105089557985984, 1.5081712242954495, 1.8948546936188821, 0.7166605591050733, 1.7366916371994456, 1.122409513057411, -1.27128286312175, 0.229824390340858, 0.5327670274749371, 0.9287327699102719, -0.3299783203023243, -0.1101928064631801, 0.3963436838865934, -0.6242764687909169, 1.038027090873065, 0.690482537089631, -3.3813605426821156, 0.7806422284015908, -0.3983636719446462, -1.454051088111465, -1.3939318819559614, 0.9463001554883601, -0.2534000782150069, 1.5680209279094335, 0.1768288641666345, 1.692694385235843, -0.3653972114069439, -1.4230007081278837, -1.6834081660509796, 1.2302571010424208, -2.452016117442288, 1.3019681842829978]|2549.4825478174516320|      1.00000000|[1078, 352, 22, 110]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
