k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0059228630237026, -0.0591245618672169, 0.1754065945030244, -0.0206042854508332, 0.1848314625972176, 0.0207848200144432, -0.0048280594261536, 0.1214179021519703, -0.0211285969743232, -0.056101078902701, 0.2157540015153586, 0.1296768842684756, 0.2033037170299864, 0.2885735569363298, -0.1056938274012527, -0.1514362856326086, -0.2839962342123268, 0.0094849718328279, -0.0975764735272715, 0.1453472920538337, 0.2554860924056674, 0.0731713134723585, 0.1121153696470867, -0.0196369665645915, -0.1388416194686574, -0.0884916927300071, 0.0669174261132228, 0.12411642760689, -0.0216684688375945, -0.0473110916474637, -0.0823273506101434, -0.0660957079464914, 0.2200015510659658, 0.0567065090237897, -0.2654446030207153, 0.0772004616598761, -0.1514329506760897, 0.0564302122256732, -0.0969073754015127, 0.0283128964453017, 0.0171581687570041, 0.2422096629871756, 0.0366640286202127, 0.2156679032262489, 0.0063193844839577, -0.1762049105289054, -0.2437627651456465, 0.1631263486717821, -0.1645940383645074, 0.1380399013271669]|4558.9790512766066968|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
      12|[0.6554161930601524, -0.4571154679232765, 1.6950343344171575, -1.1630397606370146, 1.9458838878111162, 0.4038185442527372, 0.1877249472100953, 0.3613234632408467, -0.6017325266391369, 0.020313087846477, 0.1461852689485858, -0.5181450208666595, 1.4524955161690143, 0.9384430629378752, -0.9071047924547436, -1.3795355904964774, -1.782159868656919, -0.3952520580979302, -2.849488210744339, 1.9823074624744677, 1.8100025189088194, 0.7512470699812852, 1.538463963566129, 1.0236289456938965, -0.8007168138495959, 0.7627352767200111, 0.8800996948499095, 1.237451167320656, -0.0844072879898237, -1.46605056964385, 0.1262585159875136, -0.6959510202494305, 2.008419799870779, 1.3060716372030967, -2.719217756113896, 0.3916043318853134, 0.0060949847498816, -0.0122091711895583, -0.9815462711199674, 1.495893248417427, -0.2386822068296682, 2.2195855809293046, -0.1876612089279888, 3.4547295778308964, 0.451176070650994, -1.2743765807387692, -1.5705554043901482, 0.4953876790562434, -2.917172123048359, 0.3864627545285206]|2517.1035811702336105|      4.00000000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      13|[0.6554161930601524, -0.4571154679232765, 1.6950343344171575, -1.1630397606370146, 1.9458838878111162, 0.4038185442527372, 0.1877249472100953, 0.3613234632408467, -0.6017325266391369, 0.020313087846477, 0.1461852689485858, -0.5181450208666595, 1.4524955161690143, 0.9384430629378752, -0.9071047924547436, -1.3795355904964774, -1.782159868656919, -0.3952520580979302, -2.849488210744339, 1.9823074624744677, 1.8100025189088194, 0.7512470699812852, 1.538463963566129, 1.0236289456938965, -0.8007168138495959, 0.7627352767200111, 0.8800996948499095, 1.237451167320656, -0.0844072879898237, -1.46605056964385, 0.1262585159875136, -0.6959510202494305, 2.008419799870779, 1.3060716372030967, -2.719217756113896, 0.3916043318853134, 0.0060949847498816, -0.0122091711895583, -0.9815462711199674, 1.495893248417427, -0.2386822068296682, 2.2195855809293046, -0.1876612089279888, 3.4547295778308964, 0.451176070650994, -1.2743765807387692, -1.5705554043901482, 0.4953876790562434, -2.917172123048359, 0.3864627545285206]|2517.1035811702336105|      2.00000000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      14|[0.6554161930601524, -0.4571154679232765, 1.6950343344171575, -1.1630397606370146, 1.9458838878111162, 0.4038185442527372, 0.1877249472100953, 0.3613234632408467, -0.6017325266391369, 0.020313087846477, 0.1461852689485858, -0.5181450208666595, 1.4524955161690143, 0.9384430629378752, -0.9071047924547436, -1.3795355904964774, -1.782159868656919, -0.3952520580979302, -2.849488210744339, 1.9823074624744677, 1.8100025189088194, 0.7512470699812852, 1.538463963566129, 1.0236289456938965, -0.8007168138495959, 0.7627352767200111, 0.8800996948499095, 1.237451167320656, -0.0844072879898237, -1.46605056964385, 0.1262585159875136, -0.6959510202494305, 2.008419799870779, 1.3060716372030967, -2.719217756113896, 0.3916043318853134, 0.0060949847498816, -0.0122091711895583, -0.9815462711199674, 1.495893248417427, -0.2386822068296682, 2.2195855809293046, -0.1876612089279888, 3.4547295778308964, 0.451176070650994, -1.2743765807387692, -1.5705554043901482, 0.4953876790562434, -2.917172123048359, 0.3864627545285206]|2517.1035811702336105|      1.00000000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[0.6687082042605182, -0.4653038461887801, 1.578326597516144, -1.3476870925965931, 1.9867183740698604, 0.4871050818342094, 0.2590122614923923, 0.4824459248703353, -0.6552166592636638, -0.1362786809175835, 0.1841267802850596, -0.5755667951279891, 1.6363766873507548, 1.0439823783288296, -0.7490185339983069, -1.6153857032145094, -1.8410040344694598, -0.4464696352018522, -3.1152316997565377, 1.970264635729321, 1.9690633602269518, 0.8479764260451053, 1.6129015646382123, 1.1374809349587367, -1.0807111114806405, 0.631140555196896, 1.0025588339452511, 1.4605701085968452, -0.0877158767609751, -1.3434426502788581, 0.3032890801803781, -0.6861030169035227, 1.9297143135171364, 1.5866862527342398, -2.8397165731430456, 0.5053394317458244, 0.0010143364847849, -0.1557895237512501, -1.1261316905882501, 1.6240039436108547, -0.2073121826450464, 2.174815252465352, -0.3426575800933319, 3.1441516190671432, 0.6102714537432857, -1.2750301212334192, -1.7561749566485692, 0.7226552673935889, -3.035390892387706, 0.28747596363349]|2440.2505448876963783|      2.00000000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      16|[1.1911671702867792, -0.7629995285654012, 1.4096707232015697, -1.931493541181518, 2.0131520495877226, 0.6562571660117695, 0.0714941794101091, 0.3838995935289131, -0.9336908518877016, -0.5579822643324264, 0.2221751083953318, -0.5863620740285294, 1.7710328787122853, 0.8021887402039478, -1.0178307670410993, -1.4093042162072262, -1.5623443804523665, -0.6141386554162315, -3.139869605761719, 1.7081518904835786, 1.8667666764985098, 1.0759463252335526, 2.0442953611770296, 1.3008063558071632, -1.302508099927147, 0.5187115367250266, 0.7052090812871274, 1.2238892242297938, 0.0199007850970672, -1.1016170175890776, 0.389843613713234, -1.119169155083793, 2.02460256743327, 1.9451893589491536, -2.7971321691410487, 0.7424560185131123, -0.3265658038063097, -0.9428413697500907, -1.1948451141144625, 1.6993518186894536, -0.0886703903613311, 2.244221550795932, -0.4574246402510646, 2.6569341377178115, 0.7723303124422033, -1.2554066801616894, -1.5465509234157935, 0.7931016407807018, -2.323424559820206, 0.4884983180954851]|2376.5989266304554803|      4.00000000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[1.1911671702867792, -0.7629995285654012, 1.4096707232015697, -1.931493541181518, 2.0131520495877226, 0.6562571660117695, 0.0714941794101091, 0.3838995935289131, -0.9336908518877016, -0.5579822643324264, 0.2221751083953318, -0.5863620740285294, 1.7710328787122853, 0.8021887402039478, -1.0178307670410993, -1.4093042162072262, -1.5623443804523665, -0.6141386554162315, -3.139869605761719, 1.7081518904835786, 1.8667666764985098, 1.0759463252335526, 2.0442953611770296, 1.3008063558071632, -1.302508099927147, 0.5187115367250266, 0.7052090812871274, 1.2238892242297938, 0.0199007850970672, -1.1016170175890776, 0.389843613713234, -1.119169155083793, 2.02460256743327, 1.9451893589491536, -2.7971321691410487, 0.7424560185131123, -0.3265658038063097, -0.9428413697500907, -1.1948451141144625, 1.6993518186894536, -0.0886703903613311, 2.244221550795932, -0.4574246402510646, 2.6569341377178115, 0.7723303124422033, -1.2554066801616894, -1.5465509234157935, 0.7931016407807018, -2.323424559820206, 0.4884983180954851]|2376.5989266304554803|      2.00000000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[1.1911671702867792, -0.7629995285654012, 1.4096707232015697, -1.931493541181518, 2.0131520495877226, 0.6562571660117695, 0.0714941794101091, 0.3838995935289131, -0.9336908518877016, -0.5579822643324264, 0.2221751083953318, -0.5863620740285294, 1.7710328787122853, 0.8021887402039478, -1.0178307670410993, -1.4093042162072262, -1.5623443804523665, -0.6141386554162315, -3.139869605761719, 1.7081518904835786, 1.8667666764985098, 1.0759463252335526, 2.0442953611770296, 1.3008063558071632, -1.302508099927147, 0.5187115367250266, 0.7052090812871274, 1.2238892242297938, 0.0199007850970672, -1.1016170175890776, 0.389843613713234, -1.119169155083793, 2.02460256743327, 1.9451893589491536, -2.7971321691410487, 0.7424560185131123, -0.3265658038063097, -0.9428413697500907, -1.1948451141144625, 1.6993518186894536, -0.0886703903613311, 2.244221550795932, -0.4574246402510646, 2.6569341377178115, 0.7723303124422033, -1.2554066801616894, -1.5465509234157935, 0.7931016407807018, -2.323424559820206, 0.4884983180954851]|2376.5989266304554803|      1.00000000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      19|[1.1977967557925084, -0.7748001961975677, 1.434559143577322, -2.143431698386565, 1.9627537731410893, 0.818617960585021, 0.1134464889538774, 0.5681771264670448, -0.804342744618701, -0.7564330606574543, 0.1918783687118947, -0.32925647147898, 1.670672254627548, 0.6881803735777035, -1.1629296992140075, -1.387100489758662, -1.4718707768224042, -0.5844772300887962, -3.35392416475026, 1.8158253472349548, 2.145164466262411, 1.188933161484479, 2.164345788815986, 1.405644718053429, -1.6002720509664148, 0.8214920992331097, 0.9321933048008738, 1.293952001663685, -0.1916193961687282, -0.9959565820292485, 0.3468005084774896, -1.101401829308283, 2.17942933792897, 2.089525126540622, -2.7523380452908084, 0.9063693433632856, -0.3246744658340954, -0.9871724866763817, -1.2480655758994437, 1.8564943439366821, 0.0494255494999572, 2.2522070222891437, -0.6584556648811515, 2.558418471759108, 0.8054759222110341, -1.3828454203501432, -1.6520602303673946, 0.6509078908348995, -2.2082371413825146, 0.3858945015091754]|2308.4187771001911642|      2.00000000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[0.9117394538290882, -1.1156296255869003, 1.4646569000313767, -2.7743437793459553, 2.335388964588446, 0.9697117830980293, 0.4503096447442276, 0.4484762623736611, -0.9074623407183133, -0.4715211843697448, 0.2523243171748865, -0.428819257346497, 1.5818307782342973, 0.5657658797880813, -0.5919605127318639, -1.8225809769398915, -1.5356988457526224, -0.4070192967328163, -3.7125878956574137, 1.8943590616056898, 2.444910958799427, 1.0356269875095023, 1.934290490618748, 1.411767911981665, -1.2412761740875142, 0.6388137536124745, 0.4309676465347351, 1.551398316503652, -0.2480824604014607, -1.007452309442136, 0.4183236071475436, -1.4441188095180508, 2.4498654398872337, 2.4007610105624613, -2.8993512532969152, 1.338018783977995, -0.4840273040120959, -0.8870984122089558, -1.5204985810222846, 2.3348358951166595, -0.1656826734160246, 2.340769778189209, -1.2092597283569446, 2.7125812690924125, 0.6417959490270536, -1.1519911093417896, -1.7053820169526013, 0.1280909620069061, -2.43696005915323, 0.2406261319170632]|2216.2653618181379898|      4.00000000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      21|[0.9117394538290882, -1.1156296255869003, 1.4646569000313767, -2.7743437793459553, 2.335388964588446, 0.9697117830980293, 0.4503096447442276, 0.4484762623736611, -0.9074623407183133, -0.4715211843697448, 0.2523243171748865, -0.428819257346497, 1.5818307782342973, 0.5657658797880813, -0.5919605127318639, -1.8225809769398915, -1.5356988457526224, -0.4070192967328163, -3.7125878956574137, 1.8943590616056898, 2.444910958799427, 1.0356269875095023, 1.934290490618748, 1.411767911981665, -1.2412761740875142, 0.6388137536124745, 0.4309676465347351, 1.551398316503652, -0.2480824604014607, -1.007452309442136, 0.4183236071475436, -1.4441188095180508, 2.4498654398872337, 2.4007610105624613, -2.8993512532969152, 1.338018783977995, -0.4840273040120959, -0.8870984122089558, -1.5204985810222846, 2.3348358951166595, -0.1656826734160246, 2.340769778189209, -1.2092597283569446, 2.7125812690924125, 0.6417959490270536, -1.1519911093417896, -1.7053820169526013, 0.1280909620069061, -2.43696005915323, 0.2406261319170632]|2216.2653618181379898|      2.00000000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[0.9117394538290882, -1.1156296255869003, 1.4646569000313767, -2.7743437793459553, 2.335388964588446, 0.9697117830980293, 0.4503096447442276, 0.4484762623736611, -0.9074623407183133, -0.4715211843697448, 0.2523243171748865, -0.428819257346497, 1.5818307782342973, 0.5657658797880813, -0.5919605127318639, -1.8225809769398915, -1.5356988457526224, -0.4070192967328163, -3.7125878956574137, 1.8943590616056898, 2.444910958799427, 1.0356269875095023, 1.934290490618748, 1.411767911981665, -1.2412761740875142, 0.6388137536124745, 0.4309676465347351, 1.551398316503652, -0.2480824604014607, -1.007452309442136, 0.4183236071475436, -1.4441188095180508, 2.4498654398872337, 2.4007610105624613, -2.8993512532969152, 1.338018783977995, -0.4840273040120959, -0.8870984122089558, -1.5204985810222846, 2.3348358951166595, -0.1656826734160246, 2.340769778189209, -1.2092597283569446, 2.7125812690924125, 0.6417959490270536, -1.1519911093417896, -1.7053820169526013, 0.1280909620069061, -2.43696005915323, 0.2406261319170632]|2216.2653618181379898|      1.00000000|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
