k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[1.3224534626830728, 0.2655148427567783, 0.6876892564157043, 0.7849433839472748, 0.4493728373622513, 3.210495841842724, 4.954455376652223, 7.197521840446473, 2.315463997618949, 4.76455978817785, 5.7531236415110145]|  0.6818276004676876|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[1.3238613935984083, 0.2647979277398534, 0.6650553598168021, 0.7781574564147599, 0.4180714951666473, 3.216274595917222, 4.951940331639281, 7.202101129692293, 2.336306766364405, 4.731328521092868, 5.780804143517047]|  0.6264754308476224|      0.12500000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[1.3238613935984083, 0.2647979277398534, 0.6650553598168021, 0.7781574564147599, 0.4180714951666473, 3.216274595917222, 4.951940331639281, 7.202101129692293, 2.336306766364405, 4.731328521092868, 5.780804143517047]|  0.6264754308476224|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[1.3000856516084929, 0.2441088833530517, 0.6686024941690211, 0.7767165840573502, 0.4265470108694158, 3.22786570890962, 4.967496981760675, 7.2050368964644385, 2.3834364352526594, 4.745440599548469, 5.776211055699139]|  0.5637644033965800|      0.12500000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[1.3000856516084929, 0.2441088833530517, 0.6686024941690211, 0.7767165840573502, 0.4265470108694158, 3.22786570890962, 4.967496981760675, 7.2050368964644385, 2.3834364352526594, 4.745440599548469, 5.776211055699139]|  0.5637644033965800|      0.06250000|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[1.281106820403428, 0.2322445182265074, 0.6370482741619417, 0.760896362263656, 0.4061405512943414, 3.2499885672065814, 4.945875419880435, 7.223129320722185, 2.3701646702337382, 4.760392227635602, 5.768531247503387]|  0.5265376052924960|      0.12500000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[1.281106820403428, 0.2322445182265074, 0.6370482741619417, 0.760896362263656, 0.4061405512943414, 3.2499885672065814, 4.945875419880435, 7.223129320722185, 2.3701646702337382, 4.760392227635602, 5.768531247503387]|  0.5265376052924960|      0.06250000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[1.2674218976176381, 0.2068624376036796, 0.6128558137732109, 0.7549232175133439, 0.3936979745119563, 3.255351129167502, 4.9812290161386725, 7.204563980243113, 2.378243701361918, 4.735898652369991, 5.771762327386002]|  0.4907724546755338|      0.12500000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[1.2674218976176381, 0.2068624376036796, 0.6128558137732109, 0.7549232175133439, 0.3936979745119563, 3.255351129167502, 4.9812290161386725, 7.204563980243113, 2.378243701361918, 4.735898652369991, 5.771762327386002]|  0.4907724546755338|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[1.2674218976176381, 0.2068624376036796, 0.6128558137732109, 0.7549232175133439, 0.3936979745119563, 3.255351129167502, 4.9812290161386725, 7.204563980243113, 2.378243701361918, 4.735898652369991, 5.771762327386002]|  0.4907724546755338|      0.03125000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[1.2590592473832216, 0.1894501330161899, 0.5957696224848605, 0.7416639912712824, 0.3937581585837455, 3.249832044587988, 4.985038325067919, 7.202697587163331, 2.3784614375779625, 4.735170176700332, 5.781071406637085]|  0.4823889668475801|      0.06250000|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[1.2590592473832216, 0.1894501330161899, 0.5957696224848605, 0.7416639912712824, 0.3937581585837455, 3.249832044587988, 4.985038325067919, 7.202697587163331, 2.3784614375779625, 4.735170176700332, 5.781071406637085]|  0.4823889668475801|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[1.2606030831418613, 0.1901954431942154, 0.5937535121264212, 0.7419946578512087, 0.3646265437402452, 3.2482760869690464, 4.982566524807566, 7.19859934600062, 2.38327366941978, 4.740865437930038, 5.774756455956867]|  0.4751197066665028|      0.06250000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[1.2606030831418613, 0.1901954431942154, 0.5937535121264212, 0.7419946578512087, 0.3646265437402452, 3.2482760869690464, 4.982566524807566, 7.19859934600062, 2.38327366941978, 4.740865437930038, 5.774756455956867]|  0.4751197066665028|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[1.2606030831418613, 0.1901954431942154, 0.5937535121264212, 0.7419946578512087, 0.3646265437402452, 3.2482760869690464, 4.982566524807566, 7.19859934600062, 2.38327366941978, 4.740865437930038, 5.774756455956867]|  0.4751197066665028|      0.01562500|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[1.2512772139470785, 0.1815945890084073, 0.5930998205740774, 0.7437414960074251, 0.371873329135343, 3.248425297905688, 4.981419960280245, 7.200961949528816, 2.38316849946639, 4.738184668660054, 5.778373510993176]|  0.4580494589964179|      0.03125000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[1.2512772139470785, 0.1815945890084073, 0.5930998205740774, 0.7437414960074251, 0.371873329135343, 3.248425297905688, 4.981419960280245, 7.200961949528816, 2.38316849946639, 4.738184668660054, 5.778373510993176]|  0.4580494589964179|      0.01562500|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[1.242138772519342, 0.1791611061760987, 0.5908479391148641, 0.7370037349130477, 0.3725171638976403, 3.2497013957250274, 4.980495979903961, 7.195682856060396, 2.3912284010467038, 4.740600143645461, 5.7767372865017865]|  0.4461465455452175|      0.03125000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[1.2457352036668712, 0.1703428804803914, 0.5903763746527946, 0.7214957412883133, 0.3757105530336832, 3.249889441538092, 4.977362506692382, 7.1829423148250005, 2.399144002784337, 4.760602831714303, 5.776640241742934]|  0.4378982814260450|      0.06250000|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[1.2457352036668712, 0.1703428804803914, 0.5903763746527946, 0.7214957412883133, 0.3757105530336832, 3.249889441538092, 4.977362506692382, 7.1829423148250005, 2.399144002784337, 4.760602831714303, 5.776640241742934]|  0.4378982814260450|      0.03125000|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      42|[1.2457352036668712, 0.1703428804803914, 0.5903763746527946, 0.7214957412883133, 0.3757105530336832, 3.249889441538092, 4.977362506692382, 7.1829423148250005, 2.399144002784337, 4.760602831714303, 5.776640241742934]|  0.4378982814260450|      0.01562500|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[1.2480095916670677, 0.172755404847768, 0.5895920478691196, 0.7222863126825104, 0.3618929288757606, 3.2502702834148516, 4.977553888147483, 7.183852922806765, 2.4053385893236583, 4.759665074280503, 5.775793225976752]|  0.4349241383357572|      0.03125000|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      44|[1.2480095916670677, 0.172755404847768, 0.5895920478691196, 0.7222863126825104, 0.3618929288757606, 3.2502702834148516, 4.977553888147483, 7.183852922806765, 2.4053385893236583, 4.759665074280503, 5.775793225976752]|  0.4349241383357572|      0.01562500|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      45|[1.2447805859880212, 0.1765524657763152, 0.5866039727015883, 0.7157052644976671, 0.3632071300561505, 3.2481487422418236, 4.986055408013057, 7.179036736675442, 2.3977263893369396, 4.7586942189904065, 5.7732496088648935]|  0.4324312207420726|      0.03125000|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      46|[1.2447805859880212, 0.1765524657763152, 0.5866039727015883, 0.7157052644976671, 0.3632071300561505, 3.2481487422418236, 4.986055408013057, 7.179036736675442, 2.3977263893369396, 4.7586942189904065, 5.7732496088648935]|  0.4324312207420726|      0.01562500|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[1.2447805859880212, 0.1765524657763152, 0.5866039727015883, 0.7157052644976671, 0.3632071300561505, 3.2481487422418236, 4.986055408013057, 7.179036736675442, 2.3977263893369396, 4.7586942189904065, 5.7732496088648935]|  0.4324312207420726|      0.00781250|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      48|[1.2420793627532039, 0.1744042047934658, 0.5831107086617244, 0.7135008595943555, 0.367293172639411, 3.2454700121586115, 4.986447010449923, 7.178571931401738, 2.4003126443461085, 4.7579004596012675, 5.773957934498381]|  0.4273353289106431|      0.01562500|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      49|[1.2327211051782447, 0.1736921159356152, 0.5847874532699922, 0.7075203212067833, 0.3684482441464212, 3.2428924816743363, 4.9852238768005765, 7.1819749761187595, 2.4066474319540454, 4.758712593044296, 5.781416790986598]|  0.4226127993715401|      0.03125000|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[1.2327211051782447, 0.1736921159356152, 0.5847874532699922, 0.7075203212067833, 0.3684482441464212, 3.2428924816743363, 4.9852238768005765, 7.1819749761187595, 2.4066474319540454, 4.758712593044296, 5.781416790986598]|  0.4226127993715401|      0.01562500|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      51|[1.2374742302396942, 0.1729391883244233, 0.5816055450424522, 0.6997100608078395, 0.3633212806322023, 3.2450241682132432, 4.978110012498775, 7.177710277425495, 2.412815270753922, 4.762119952705285, 5.782178316921206]|  0.4150995152782934|      0.03125000|[867, 0, 51, 102]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      52|[1.2374742302396942, 0.1729391883244233, 0.5816055450424522, 0.6997100608078395, 0.3633212806322023, 3.2450241682132432, 4.978110012498775, 7.177710277425495, 2.412815270753922, 4.762119952705285, 5.782178316921206]|  0.4150995152782934|      0.01562500|[884, 0, 52, 104]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      53|[1.2374742302396942, 0.1729391883244233, 0.5816055450424522, 0.6997100608078395, 0.3633212806322023, 3.2450241682132432, 4.978110012498775, 7.177710277425495, 2.412815270753922, 4.762119952705285, 5.782178316921206]|  0.4150995152782934|      0.00781250|[901, 0, 53, 106]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      54|[1.2330363272392315, 0.170682889510309, 0.5784849461037095, 0.6972785658547421, 0.3616276792745544, 3.244587660809332, 4.978267650953707, 7.178469358416107, 2.4167795771222838, 4.76261271554368, 5.783168551804594]|  0.4102692940423586|      0.01562500|[918, 0, 54, 108]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      55|[1.2290206995553707, 0.169986279611592, 0.5828666600672513, 0.6963223484650364, 0.3580672752112795, 3.2532121863718535, 4.972401252932225, 7.171704871660354, 2.4227981141804524, 4.760688841101, 5.782658239430045]|  0.4068319615852577|      0.03125000|[935, 0, 55, 110]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
