k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[1.299993313409715, 0.1823252254766055, 0.631325364419753, 0.750397750883037, 0.4010970613411731, 3.1036595808810077, 4.896692079513275, 6.996427657583257, 2.174738162459839, 4.7119191597527745, 5.757224388998277]|  0.6285609616055411|      0.06250000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[1.299993313409715, 0.1823252254766055, 0.631325364419753, 0.750397750883037, 0.4010970613411731, 3.1036595808810077, 4.896692079513275, 6.996427657583257, 2.174738162459839, 4.7119191597527745, 5.757224388998277]|  0.6285609616055411|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[1.299993313409715, 0.1823252254766055, 0.631325364419753, 0.750397750883037, 0.4010970613411731, 3.1036595808810077, 4.896692079513275, 6.996427657583257, 2.174738162459839, 4.7119191597527745, 5.757224388998277]|  0.6285609616055411|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[1.2933697197733847, 0.1737154718182649, 0.6289416392594835, 0.7512593269195454, 0.3987426570255957, 3.104457588964496, 4.8987887723820345, 6.995797196125975, 2.1840535551111726, 4.7161614169607144, 5.759216721724676]|  0.6084785097064815|      0.03125000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[1.281933321944074, 0.173469862254487, 0.6197357832706657, 0.7327704326139215, 0.3894846057639484, 3.096799917213588, 4.896080909556327, 6.986049278127072, 2.1881501581385816, 4.711222792027572, 5.7706729835365405]|  0.5831729926766358|      0.06250000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[1.281933321944074, 0.173469862254487, 0.6197357832706657, 0.7327704326139215, 0.3894846057639484, 3.096799917213588, 4.896080909556327, 6.986049278127072, 2.1881501581385816, 4.711222792027572, 5.7706729835365405]|  0.5831729926766358|      0.03125000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[1.271858246818574, 0.1616376286218176, 0.6194995203955801, 0.723524367105117, 0.3836757163549979, 3.103121080006613, 4.889454033163328, 6.99723706914226, 2.194209287457537, 4.692491500706131, 5.766296765475616]|  0.5726017605951256|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[1.271858246818574, 0.1616376286218176, 0.6194995203955801, 0.723524367105117, 0.3836757163549979, 3.103121080006613, 4.889454033163328, 6.99723706914226, 2.194209287457537, 4.692491500706131, 5.766296765475616]|  0.5726017605951256|      0.03125000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[1.2579741903552697, 0.14242192717265, 0.6139768127384467, 0.7254463391325567, 0.3830939290329408, 3.0949776386317724, 4.88518205017838, 7.005550074186145, 2.2018296973692153, 4.705442891041845, 5.7655626991619355]|  0.5478642797355616|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[1.2579741903552697, 0.14242192717265, 0.6139768127384467, 0.7254463391325567, 0.3830939290329408, 3.0949776386317724, 4.88518205017838, 7.005550074186145, 2.2018296973692153, 4.705442891041845, 5.7655626991619355]|  0.5478642797355616|      0.03125000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[1.258590434317869, 0.1383560994607638, 0.6102724989671731, 0.7287410933435754, 0.3762100014684346, 3.078926677646092, 4.891158145040112, 7.007271945795666, 2.213929560927228, 4.713573941364566, 5.7850268561224185]|  0.5327872491284390|      0.06250000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[1.258590434317869, 0.1383560994607638, 0.6102724989671731, 0.7287410933435754, 0.3762100014684346, 3.078926677646092, 4.891158145040112, 7.007271945795666, 2.213929560927228, 4.713573941364566, 5.7850268561224185]|  0.5327872491284390|      0.03125000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[1.258590434317869, 0.1383560994607638, 0.6102724989671731, 0.7287410933435754, 0.3762100014684346, 3.078926677646092, 4.891158145040112, 7.007271945795666, 2.213929560927228, 4.713573941364566, 5.7850268561224185]|  0.5327872491284390|      0.01562500|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[1.258590434317869, 0.1383560994607638, 0.6102724989671731, 0.7287410933435754, 0.3762100014684346, 3.078926677646092, 4.891158145040112, 7.007271945795666, 2.213929560927228, 4.713573941364566, 5.7850268561224185]|  0.5327872491284390|      0.00781250|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[1.2568987932185054, 0.1387067397259489, 0.6061760928669602, 0.7278557197100087, 0.3733982680153369, 3.077699446241565, 4.8911687954759815, 7.008762219315548, 2.216812885823519, 4.716490860637249, 5.788495454918504]|  0.5267285018954684|      0.01562500|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[1.2568987932185054, 0.1387067397259489, 0.6061760928669602, 0.7278557197100087, 0.3733982680153369, 3.077699446241565, 4.8911687954759815, 7.008762219315548, 2.216812885823519, 4.716490860637249, 5.788495454918504]|  0.5267285018954684|      0.00781250|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[1.2524486152197831, 0.1356208267827146, 0.6047272353188048, 0.7260424680217419, 0.3719335535108997, 3.0804541903444105, 4.890625321506186, 7.007235445676951, 2.219622093630757, 4.71890168937437, 5.7879885087659275]|  0.5195878719910573|      0.01562500|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      45|[1.2476952043471645, 0.1309704317939288, 0.594736539288232, 0.7239945658915246, 0.373419420500542, 3.0812546589895415, 4.891262372532487, 7.016087833596395, 2.222127296430074, 4.716094547672633, 5.78761920676813]|  0.5154584057067627|      0.03125000|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[1.2406791520434022, 0.1327146029414523, 0.581540270605761, 0.729485022626174, 0.3601281714031098, 3.071289393809184, 4.898999046474975, 7.004913122713353, 2.2309031183586194, 4.717259533535569, 5.774167723113721]|  0.4945862985651839|      0.06250000|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[1.2406791520434022, 0.1327146029414523, 0.581540270605761, 0.729485022626174, 0.3601281714031098, 3.071289393809184, 4.898999046474975, 7.004913122713353, 2.2309031183586194, 4.717259533535569, 5.774167723113721]|  0.4945862985651839|      0.03125000|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[1.2406791520434022, 0.1327146029414523, 0.581540270605761, 0.729485022626174, 0.3601281714031098, 3.071289393809184, 4.898999046474975, 7.004913122713353, 2.2309031183586194, 4.717259533535569, 5.774167723113721]|  0.4945862985651839|      0.01562500|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      49|[1.234605189043903, 0.1256523831987676, 0.5789920206029593, 0.7226717312963902, 0.3549594797110199, 3.0695506428651482, 4.893247293588217, 7.007250721890591, 2.2354453157867282, 4.721194649084495, 5.7739315404108345]|  0.4824328529330077|      0.03125000|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[1.234605189043903, 0.1256523831987676, 0.5789920206029593, 0.7226717312963902, 0.3549594797110199, 3.0695506428651482, 4.893247293588217, 7.007250721890591, 2.2354453157867282, 4.721194649084495, 5.7739315404108345]|  0.4824328529330077|      0.01562500|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      51|[1.2289385046704226, 0.1248212824929795, 0.5736322708737932, 0.7253724998877327, 0.3605607834255666, 3.0642015670253517, 4.897246330475158, 7.005699363164967, 2.241892316673055, 4.728620828011192, 5.774399874953795]|  0.4777300148714229|      0.03125000|[663, 204, 51, 102]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      52|[1.2289385046704226, 0.1248212824929795, 0.5736322708737932, 0.7253724998877327, 0.3605607834255666, 3.0642015670253517, 4.897246330475158, 7.005699363164967, 2.241892316673055, 4.728620828011192, 5.774399874953795]|  0.4777300148714229|      0.01562500|[676, 208, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      53|[1.2334422654978148, 0.1206674446890306, 0.5739039148309747, 0.7237976512711727, 0.3482931016929969, 3.0631182087711197, 4.899074501903654, 7.005144499832124, 2.2488607648608423, 4.7283639418094, 5.774721482398184]|  0.4748941066645372|      0.03125000|[689, 212, 53, 106]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      54|[1.2333844736995712, 0.123483821699176, 0.5712711276444359, 0.7000667539086836, 0.3505202861851734, 3.06840907188307, 4.9052397712030755, 7.007064752141323, 2.2655778814437064, 4.7319967089118204, 5.780309831106321]|  0.4547248441481619|      0.06250000|[702, 216, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      55|[1.2333844736995712, 0.123483821699176, 0.5712711276444359, 0.7000667539086836, 0.3505202861851734, 3.06840907188307, 4.9052397712030755, 7.007064752141323, 2.2655778814437064, 4.7319967089118204, 5.780309831106321]|  0.4547248441481619|      0.03125000|[715, 220, 55, 110]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
