k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6099297137825974, 0.0525471775140332, 0.1391224043922368, 0.7773129581964733, 0.0248818231214165, -0.0145802685453462, -0.0061014804984838, 0.003140585884145, -0.0103792342115505, -0.00140546925558, -0.0077285013311069, 0.0087684947792216, 0.0050184973576339, 0.0073797004300994, 0.005543491035955, -0.0151469191348038, -0.0107276126490979, -0.0048743121934264, -0.0019006383728857, 0.0007388683129803, -0.0060988947452437, -0.0029931607016379]| 13.1523599624633789|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[1.6035005665028854, 0.2474823966525474, 0.2924816619249745, 1.8372994143936294, 0.1302545272845003, 0.012886451437221, -0.0193964071429415, -0.1865633989171584, 0.0632574668320535, 0.0569395465781875, 0.0282651398697822, -0.106492445768047, 0.0689712775986252, -0.0084054309136527, 0.0481116874764655, 0.0957103098710653, -0.0915793120354769, 0.0462664813479874, -0.0851834042791013, -0.0955147239436661, 0.0452890052569634, -0.1519664200451578]| 12.1449537277221680|      0.00781250|[1681, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[1.6035005665028854, 0.2474823966525474, 0.2924816619249745, 1.8372994143936294, 0.1302545272845003, 0.012886451437221, -0.0193964071429415, -0.1865633989171584, 0.0632574668320535, 0.0569395465781875, 0.0282651398697822, -0.106492445768047, 0.0689712775986252, -0.0084054309136527, 0.0481116874764655, 0.0957103098710653, -0.0915793120354769, 0.0462664813479874, -0.0851834042791013, -0.0955147239436661, 0.0452890052569634, -0.1519664200451578]| 12.1449537277221680|      0.00390625|[1793, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.6001788956436658, 0.246306652375986, 0.2929755800289701, 1.8388463877401209, 0.1302141843032397, 0.0128728765156505, -0.0196316223038045, -0.186603401517604, 0.0633319057693059, 0.0569074563239936, 0.0281849254530661, -0.1063954668109567, 0.068856381259705, -0.0084751205767931, 0.047884422717762, 0.0957010625609295, -0.0915042364036788, 0.0462302789946067, -0.0853255089513286, -0.0955371674204873, 0.0451957221045819, -0.152102612380626]| 12.1449460983276367|      0.00781250|[1905, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.6001788956436658, 0.246306652375986, 0.2929755800289701, 1.8388463877401209, 0.1302141843032397, 0.0128728765156505, -0.0196316223038045, -0.186603401517604, 0.0633319057693059, 0.0569074563239936, 0.0281849254530661, -0.1063954668109567, 0.068856381259705, -0.0084751205767931, 0.047884422717762, 0.0957010625609295, -0.0915042364036788, 0.0462302789946067, -0.0853255089513286, -0.0955371674204873, 0.0451957221045819, -0.152102612380626]| 12.1449460983276367|      0.00390625|[2017, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.5978541995860673, 0.2449292197626412, 0.2937374856597036, 1.8414392840055058, 0.1299050597317805, 0.0128668626211521, -0.0196800135829731, -0.1865236983932663, 0.0637109601386466, 0.0571912663570723, 0.0284954460633551, -0.1065534225875742, 0.0687144417024138, -0.0083973350674381, 0.0478991148905945, 0.0955402611114161, -0.0912587450086716, 0.0463396207287147, -0.0852217071127556, -0.095399719708304, 0.0454133483840654, -0.1520553509318001]| 12.1449384689331055|      0.00781250|[2129, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.5978541995860673, 0.2449292197626412, 0.2937374856597036, 1.8414392840055058, 0.1299050597317805, 0.0128668626211521, -0.0196800135829731, -0.1865236983932663, 0.0637109601386466, 0.0571912663570723, 0.0284954460633551, -0.1065534225875742, 0.0687144417024138, -0.0083973350674381, 0.0478991148905945, 0.0955402611114161, -0.0912587450086716, 0.0463396207287147, -0.0852217071127556, -0.095399719708304, 0.0454133483840654, -0.1520553509318001]| 12.1449384689331055|      0.00390625|[2241, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.5946314992612276, 0.243686518089676, 0.2942240158405338, 1.843023951062895, 0.1300458421625879, 0.012571016706078, -0.0194382196675012, -0.1864958289544263, 0.0638341795539849, 0.0572029238619841, 0.0287389185313042, -0.1065034865099414, 0.0684026809647132, -0.0082069254435327, 0.0476347243758086, 0.0954624294012453, -0.0913831706963827, 0.0462008394281424, -0.0851728622877536, -0.0951914799941657, 0.0455173024155938, -0.1518645177211465]| 12.1449308395385742|      0.00781250|[2353, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.5946314992612276, 0.243686518089676, 0.2942240158405338, 1.843023951062895, 0.1300458421625879, 0.012571016706078, -0.0194382196675012, -0.1864958289544263, 0.0638341795539849, 0.0572029238619841, 0.0287389185313042, -0.1065034865099414, 0.0684026809647132, -0.0082069254435327, 0.0476347243758086, 0.0954624294012453, -0.0913831706963827, 0.0462008394281424, -0.0851728622877536, -0.0951914799941657, 0.0455173024155938, -0.1518645177211465]| 12.1449308395385742|      0.00390625|[2465, 352, 1, 45]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      23|[1.5923664285428976, 0.2425008496704282, 0.2952226668787399, 1.8455469261997857, 0.130128500179236, 0.0126116791135558, -0.0195693230680444, -0.1866436924919153, 0.0641638215159332, 0.0567984002198489, 0.0288687093112671, -0.1068555516805301, 0.0684358098397763, -0.0088726435135552, 0.047619845491629, 0.0956258173831953, -0.0912936840092237, 0.0466589677521726, -0.0849458409869784, -0.0955638355138828, 0.045425289018026, -0.1519710641677684]| 12.1449232101440430|      0.00781250|[2578, 368, 1, 47]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.5923664285428976, 0.2425008496704282, 0.2952226668787399, 1.8455469261997857, 0.130128500179236, 0.0126116791135558, -0.0195693230680444, -0.1866436924919153, 0.0641638215159332, 0.0567984002198489, 0.0288687093112671, -0.1068555516805301, 0.0684358098397763, -0.0088726435135552, 0.047619845491629, 0.0956258173831953, -0.0912936840092237, 0.0466589677521726, -0.0849458409869784, -0.0955638355138828, 0.045425289018026, -0.1519710641677684]| 12.1449232101440430|      0.00390625|[2690, 384, 1, 49]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.5923664285428976, 0.2425008496704282, 0.2952226668787399, 1.8455469261997857, 0.130128500179236, 0.0126116791135558, -0.0195693230680444, -0.1866436924919153, 0.0641638215159332, 0.0567984002198489, 0.0288687093112671, -0.1068555516805301, 0.0684358098397763, -0.0088726435135552, 0.047619845491629, 0.0956258173831953, -0.0912936840092237, 0.0466589677521726, -0.0849458409869784, -0.0955638355138828, 0.045425289018026, -0.1519710641677684]| 12.1449232101440430|      0.00195312|[2802, 400, 1, 51]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      26|[1.5910012859090927, 0.2422625700772391, 0.2956847030943631, 1.8464706073292767, 0.1301746498359771, 0.0129238519942479, -0.0196436331406276, -0.186783192295685, 0.0639309876602492, 0.0564542702804419, 0.029152135627967, -0.1065804826595162, 0.0684453519091315, -0.008850369990171, 0.0475125730853398, 0.0957675938780407, -0.091232340335108, 0.0467948161827171, -0.0850794615179505, -0.095082351773872, 0.0452362375835534, -0.1521571088494874]| 12.1449193954467773|      0.00390625|[2914, 416, 1, 53]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[1.5878731272082949, 0.2410851405783005, 0.2962643612275784, 1.8478604333318054, 0.1298949629498159, 0.0123260832402022, -0.0194498357656992, -0.1867847242794774, 0.0641759511444114, 0.0564014828347953, 0.0294432496952798, -0.1063821806724221, 0.0682973231012007, -0.0091866787683991, 0.0473582934293311, 0.0955442132521176, -0.0915263713014023, 0.0467698827932092, -0.08488002018196, -0.0942320568125868, 0.0449380821122236, -0.152047531348777]| 12.1449127197265625|      0.00781250|[3026, 432, 1, 55]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.5878731272082949, 0.2410851405783005, 0.2962643612275784, 1.8478604333318054, 0.1298949629498159, 0.0123260832402022, -0.0194498357656992, -0.1867847242794774, 0.0641759511444114, 0.0564014828347953, 0.0294432496952798, -0.1063821806724221, 0.0682973231012007, -0.0091866787683991, 0.0473582934293311, 0.0955442132521176, -0.0915263713014023, 0.0467698827932092, -0.08488002018196, -0.0942320568125868, 0.0449380821122236, -0.152047531348777]| 12.1449127197265625|      0.00390625|[3138, 448, 1, 57]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.5857821457985886, 0.2402996453110434, 0.2970618168320756, 1.8507619199759386, 0.1297060530590456, 0.0122914864294329, -0.0194742741190184, -0.1867277093908474, 0.0642076686515, 0.0565179026113653, 0.0295967288742446, -0.1061830237651572, 0.0688323463522174, -0.0090611924461295, 0.0470019723550221, 0.0956516055520962, -0.0913681440862131, 0.046513317513076, -0.0849285770778851, -0.0939796839409625, 0.0453480209623314, -0.1514721564388674]| 12.1449050903320312|      0.00781250|[3250, 464, 1, 59]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.5857821457985886, 0.2402996453110434, 0.2970618168320756, 1.8507619199759386, 0.1297060530590456, 0.0122914864294329, -0.0194742741190184, -0.1867277093908474, 0.0642076686515, 0.0565179026113653, 0.0295967288742446, -0.1061830237651572, 0.0688323463522174, -0.0090611924461295, 0.0470019723550221, 0.0956516055520962, -0.0913681440862131, 0.046513317513076, -0.0849285770778851, -0.0939796839409625, 0.0453480209623314, -0.1514721564388674]| 12.1449050903320312|      0.00390625|[3362, 480, 1, 61]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.5824496610759575, 0.2391074983099893, 0.2977039120564595, 1.8517529255346468, 0.1297444367170906, 0.012122163037131, -0.0197551444341456, -0.1867561009292358, 0.0643732969278588, 0.0566745337784269, 0.0293741346245573, -0.1062299713198868, 0.0690564605132486, -0.0091552120239936, 0.046552364692127, 0.0959567069915202, -0.0916358278795941, 0.0461794863821973, -0.0853711785419581, -0.0934068680698144, 0.0455678874828946, -0.1515922881949347]| 12.1448984146118164|      0.00781250|[3474, 496, 1, 63]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.5824496610759575, 0.2391074983099893, 0.2977039120564595, 1.8517529255346468, 0.1297444367170906, 0.012122163037131, -0.0197551444341456, -0.1867561009292358, 0.0643732969278588, 0.0566745337784269, 0.0293741346245573, -0.1062299713198868, 0.0690564605132486, -0.0091552120239936, 0.046552364692127, 0.0959567069915202, -0.0916358278795941, 0.0461794863821973, -0.0853711785419581, -0.0934068680698144, 0.0455678874828946, -0.1515922881949347]| 12.1448984146118164|      0.00390625|[3586, 512, 2, 66]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      33|[1.5801985746625116, 0.2379005292835004, 0.2982556816129151, 1.8545559400117573, 0.1296892124847856, 0.0119383566535325, -0.0198091664085592, -0.1864058532734865, 0.0643565322176737, 0.0566180446177112, 0.0292879067529795, -0.1063572670934435, 0.068818785631302, -0.0096235995735463, 0.0464881290151038, 0.0960556783781715, -0.0918444699482072, 0.0462069307460775, -0.0852794936154058, -0.0934875499051717, 0.0453940895242746, -0.1516596916594011]| 12.1448903158275918|      0.00781250|[3699, 528, 3, 69]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      34|[1.5801985746625116, 0.2379005292835004, 0.2982556816129151, 1.8545559400117573, 0.1296892124847856, 0.0119383566535325, -0.0198091664085592, -0.1864058532734865, 0.0643565322176737, 0.0566180446177112, 0.0292879067529795, -0.1063572670934435, 0.068818785631302, -0.0096235995735463, 0.0464881290151038, 0.0960556783781715, -0.0918444699482072, 0.0462069307460775, -0.0852794936154058, -0.0934875499051717, 0.0453940895242746, -0.1516596916594011]| 12.1448903158275918|      0.00390625|[3812, 544, 3, 71]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.5771545444815596, 0.2369731264129942, 0.2987269788926321, 1.8565942203456303, 0.1295860611077096, 0.011993041636675, -0.0200013317462885, -0.1864263502964836, 0.0640564538783896, 0.056700807005466, 0.0294217160234091, -0.1060603329594091, 0.0685657141695155, -0.0094851535311691, 0.0467383422501944, 0.0961522268783718, -0.0917772832647815, 0.0459242541931104, -0.0849810404838823, -0.0937121560118708, 0.0450761024274641, -0.1515122573752551]| 12.1448826738399056|      0.00781250|[3924, 560, 4, 74]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      36|[1.5771545444815596, 0.2369731264129942, 0.2987269788926321, 1.8565942203456303, 0.1295860611077096, 0.011993041636675, -0.0200013317462885, -0.1864263502964836, 0.0640564538783896, 0.056700807005466, 0.0294217160234091, -0.1060603329594091, 0.0685657141695155, -0.0094851535311691, 0.0467383422501944, 0.0961522268783718, -0.0917772832647815, 0.0459242541931104, -0.0849810404838823, -0.0937121560118708, 0.0450761024274641, -0.1515122573752551]| 12.1448826738399056|      0.00390625|[4037, 576, 5, 77]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      37|[1.574756919007452, 0.2357453911143823, 0.2996930060628731, 1.8588676574476573, 0.1292915796668215, 0.0113037699449144, -0.0198758998127969, -0.1870274368863406, 0.0645397870404516, 0.0566242422815185, 0.0294752629106278, -0.1057554849439149, 0.0687594153499176, -0.0094737517464126, 0.0466045932477567, 0.0962053203810467, -0.0919991986494342, 0.0456852674869212, -0.0850893598865718, -0.0941507265160041, 0.0452106970556211, -0.1520022419325098]| 12.1448755264282227|      0.00781250|[4150, 592, 5, 79]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.574756919007452, 0.2357453911143823, 0.2996930060628731, 1.8588676574476573, 0.1292915796668215, 0.0113037699449144, -0.0198758998127969, -0.1870274368863406, 0.0645397870404516, 0.0566242422815185, 0.0294752629106278, -0.1057554849439149, 0.0687594153499176, -0.0094737517464126, 0.0466045932477567, 0.0962053203810467, -0.0919991986494342, 0.0456852674869212, -0.0850893598865718, -0.0941507265160041, 0.0452106970556211, -0.1520022419325098]| 12.1448755264282227|      0.00390625|[4262, 608, 5, 81]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.5713854416338204, 0.2348903706922906, 0.3001855719659753, 1.8601794093312625, 0.1292859831221136, 0.0110376806857991, -0.0197469213941726, -0.1869855235936838, 0.0642859212362825, 0.0565605910617891, 0.0289981863247119, -0.105564185080421, 0.0684343171105811, -0.0095372450364525, 0.0462315748552073, 0.0957123661489511, -0.0922503865353029, 0.0455448075688812, -0.0853675085016932, -0.0938080046684617, 0.0451823903533702, -0.1520751384048614]| 12.1448688507080078|      0.00781250|[4374, 624, 5, 83]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.5713854416338204, 0.2348903706922906, 0.3001855719659753, 1.8601794093312625, 0.1292859831221136, 0.0110376806857991, -0.0197469213941726, -0.1869855235936838, 0.0642859212362825, 0.0565605910617891, 0.0289981863247119, -0.105564185080421, 0.0684343171105811, -0.0095372450364525, 0.0462315748552073, 0.0957123661489511, -0.0922503865353029, 0.0455448075688812, -0.0853675085016932, -0.0938080046684617, 0.0451823903533702, -0.1520751384048614]| 12.1448688507080078|      0.00390625|[4486, 640, 5, 85]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.569762650268531, 0.2338691142277946, 0.3010086292175488, 1.863354303664689, 0.1288917259432909, 0.0110531176576918, -0.0199836387290371, -0.1868782179717863, 0.0639949390494667, 0.05649161346052, 0.0287271564685414, -0.1059229772646098, 0.0684927455727829, -0.0099027722033751, 0.0461828408343505, 0.0953599449950081, -0.0923511838346746, 0.0454011233213548, -0.0852509358786667, -0.0938115005750044, 0.0451386907583877, -0.1520904700575339]| 12.1448612213134766|      0.00781250|[4598, 656, 5, 87]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.569762650268531, 0.2338691142277946, 0.3010086292175488, 1.863354303664689, 0.1288917259432909, 0.0110531176576918, -0.0199836387290371, -0.1868782179717863, 0.0639949390494667, 0.05649161346052, 0.0287271564685414, -0.1059229772646098, 0.0684927455727829, -0.0099027722033751, 0.0461828408343505, 0.0953599449950081, -0.0923511838346746, 0.0454011233213548, -0.0852509358786667, -0.0938115005750044, 0.0451386907583877, -0.1520904700575339]| 12.1448612213134766|      0.00390625|[4710, 672, 6, 90]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=8
      43|[1.5666399588948512, 0.2326258100121232, 0.3016656472708302, 1.8650283280603042, 0.1290608420420162, 0.0108638515123676, -0.0204484327257289, -0.1869680388293138, 0.0641019576576519, 0.0566787304937804, 0.0288435092412456, -0.1061624150197289, 0.0682037247757795, -0.0100772308617081, 0.046435389854322, 0.0953521957895616, -0.0926688716414864, 0.0454421096609265, -0.0853436619569439, -0.0938680889674867, 0.0449693998457892, -0.1521223983838932]| 12.1448535919189453|      0.00781250|[4823, 688, 6, 92]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.5666399588948512, 0.2326258100121232, 0.3016656472708302, 1.8650283280603042, 0.1290608420420162, 0.0108638515123676, -0.0204484327257289, -0.1869680388293138, 0.0641019576576519, 0.0566787304937804, 0.0288435092412456, -0.1061624150197289, 0.0682037247757795, -0.0100772308617081, 0.046435389854322, 0.0953521957895616, -0.0926688716414864, 0.0454421096609265, -0.0853436619569439, -0.0938680889674867, 0.0449693998457892, -0.1521223983838932]| 12.1448535919189453|      0.00390625|[4935, 704, 6, 94]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.563955965246455, 0.2313390637210193, 0.3024710623770042, 1.8673527577441196, 0.1289365033285493, 0.0109832302121021, -0.0203396504553399, -0.1868593919906018, 0.063956739819056, 0.0563632389161934, 0.0289544256482279, -0.1061520173354216, 0.0683671026537107, -0.0100972382636476, 0.0464215766109024, 0.0953356423113955, -0.0926689206582546, 0.0455611028367556, -0.0854604021995899, -0.0937002558451401, 0.0447499984808446, -0.1522943037013004]| 12.1448459625244141|      0.00781250|[5047, 720, 6, 96]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
