k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1286006085970184, -0.0320925165804849, 0.1402096898137168, -0.1540344793723581, 0.0473155734953429, 0.1406923612128184, 0.0386876990745938, -0.0969725053039995, 0.0378708735997013, -0.1366085654058146, 0.2209886946740325, 0.0751375139271665, 0.1064946549896173, 0.125718727935953, 0.000246502356595, -0.1715375883636336, -0.2041151383058073, -0.1070183636760634, -0.0769200286251103, 0.1855836260566105, 0.1563902785269473, 0.0015430241945973, 0.1498741021287145, 0.0923279811624826, -0.1049395275677361, -0.0490665584604774, -0.1727876213128741, -0.0351541554611696, -0.0398149486388319, 0.0233437728962919, 0.044523767271785, -0.1487671783397286, 0.2247793294429619, 0.1099874334077088, -0.2536093131807452, 0.2098467324608356, -0.0200461408050636, -0.1523794842104799, 0.0217516276210877, -0.0848870365831549, -0.0922140843811197, 0.1113491094647862, 0.0286036279322724, 0.1982241089575092, -0.0977596419992454, -0.2600085273039541, -0.2333834020847982, 0.1885574222336686, -0.2972446741092529, 0.1909459649391574]|4608.4193787081003393|      2.00000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=1
      12|[1.622083662741407, -1.5492748264201306, 2.2304511266318405, -3.5285280064744575, 1.6087667706816227, 4.1529562224514125, 0.253568555109379, 2.2788894763223926, 0.3492822853896564, -1.1161926443069277, 1.7168773471838608, 1.60912755927011, -0.498834139741256, 1.0670143339206997, 1.2011829623623824, -1.9226802402542282, -2.7602359950590736, -1.3024970530671731, -2.9782474436021165, 0.6012681408803315, 4.644191440301014, 2.0425219299088018, 3.2475922793096843, 2.9661209618776887, -2.753371797378678, 0.0586927326814578, 1.0998547185046608, 3.6858665689103662, 0.253240992552098, -0.0213482756124466, 0.731292649993462, -1.4072833610236624, 3.31935599515778, 3.1612396753649596, -1.7495567114786459, 1.4165967427916435, -0.9665925512990249, -0.7277730578895335, -0.8294040471671466, 3.4781893799517087, 0.8630440128519972, 2.9195288873963956, -1.2033152587261404, 1.8133861386033887, 0.3641149766651028, 0.1501749590309556, -3.4822020079215585, -0.040610782976323, -1.541163616379338, 1.4605156656710896]|1945.8000988064416106|      4.00000000|[732, 48, 12, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      13|[1.6455791190760318, -1.1033792810916891, 1.9906375619698393, -3.984620627346477, 1.2365053059421638, 4.469881253122217, 0.043338614078742, 1.6686193737182857, 0.677158358952193, -1.0790604699573014, 1.1281511675769762, 1.4466683886554201, -0.2952474392645591, 0.9942211389092575, 1.2548602189040865, -1.7850282606349033, -1.7460164826560687, -0.7764753718300622, -4.026453909672095, 1.4600774009874675, 5.155478954446597, 2.28475434099432, 3.583517699730542, 3.4487543832324916, -2.9377506271504648, 1.643632115944695, 0.4057599144352715, 3.570223556807717, 0.8162087215944446, -0.1029578114130738, -0.1777701638125759, -1.7357648880072283, 2.739365673319095, 3.8671820826738306, -1.9953870643115528, 1.8469519009321707, -0.3000856400836625, -0.6593089771293551, -1.7939387674129126, 4.49138031517511, 0.6920285095881773, 2.820255269360392, -1.626121256331967, 2.4395691217268682, -0.1811429920192257, 0.0205874758846139, -3.794578345518179, -0.7859446552127232, -2.590433021108953, 1.2194408508826955]|1861.0117372127617728|      8.00000000|[793, 52, 13, 65]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      14|[1.6455791190760318, -1.1033792810916891, 1.9906375619698393, -3.984620627346477, 1.2365053059421638, 4.469881253122217, 0.043338614078742, 1.6686193737182857, 0.677158358952193, -1.0790604699573014, 1.1281511675769762, 1.4466683886554201, -0.2952474392645591, 0.9942211389092575, 1.2548602189040865, -1.7850282606349033, -1.7460164826560687, -0.7764753718300622, -4.026453909672095, 1.4600774009874675, 5.155478954446597, 2.28475434099432, 3.583517699730542, 3.4487543832324916, -2.9377506271504648, 1.643632115944695, 0.4057599144352715, 3.570223556807717, 0.8162087215944446, -0.1029578114130738, -0.1777701638125759, -1.7357648880072283, 2.739365673319095, 3.8671820826738306, -1.9953870643115528, 1.8469519009321707, -0.3000856400836625, -0.6593089771293551, -1.7939387674129126, 4.49138031517511, 0.6920285095881773, 2.820255269360392, -1.626121256331967, 2.4395691217268682, -0.1811429920192257, 0.0205874758846139, -3.794578345518179, -0.7859446552127232, -2.590433021108953, 1.2194408508826955]|1861.0117372127617728|      4.00000000|[854, 56, 14, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      15|[1.6455791190760318, -1.1033792810916891, 1.9906375619698393, -3.984620627346477, 1.2365053059421638, 4.469881253122217, 0.043338614078742, 1.6686193737182857, 0.677158358952193, -1.0790604699573014, 1.1281511675769762, 1.4466683886554201, -0.2952474392645591, 0.9942211389092575, 1.2548602189040865, -1.7850282606349033, -1.7460164826560687, -0.7764753718300622, -4.026453909672095, 1.4600774009874675, 5.155478954446597, 2.28475434099432, 3.583517699730542, 3.4487543832324916, -2.9377506271504648, 1.643632115944695, 0.4057599144352715, 3.570223556807717, 0.8162087215944446, -0.1029578114130738, -0.1777701638125759, -1.7357648880072283, 2.739365673319095, 3.8671820826738306, -1.9953870643115528, 1.8469519009321707, -0.3000856400836625, -0.6593089771293551, -1.7939387674129126, 4.49138031517511, 0.6920285095881773, 2.820255269360392, -1.626121256331967, 2.4395691217268682, -0.1811429920192257, 0.0205874758846139, -3.794578345518179, -0.7859446552127232, -2.590433021108953, 1.2194408508826955]|1861.0117372127617728|      2.00000000|[915, 60, 15, 75]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      16|[1.5106972133945067, -1.0647447051151828, 1.7390787521108775, -4.000416291948704, 0.85258462053986, 4.551739647078611, -0.2692961401901612, 1.896868673312132, 0.8367352551403684, -0.6702721588993371, 1.403094257190626, 1.5257667223615017, 0.4143609242353574, 0.9098778594707289, 1.1504891000040132, -2.247855391471993, -2.4093919964671526, -0.5011113791881818, -3.9602976823230107, 1.132113918347339, 4.840635852072516, 2.239268073870178, 3.5208427253792434, 3.5810767994027066, -2.8510755006626614, 1.8043189782935471, 0.5378343827325969, 3.9879599963948262, 0.6536820945200437, -0.1555669817162224, 0.3076539103792064, -1.9494725573852003, 2.5535129951475333, 4.052046262937581, -2.308784928687552, 1.6253267896225752, -0.2537006825446408, -0.758929659628998, -1.9090952403877142, 4.504748798735742, 1.055010105387486, 3.0962068723967193, -2.2098212719819923, 2.3280596093653863, 0.0826287502261834, -0.0072789066622649, -3.910361555914187, -0.2170839400631916, -2.689591546358199, 1.5302921373721123]|1791.3503004929939380|      4.00000000|[976, 64, 16, 80]                                                          |  | used linear model with 65 points | iterate success | actual_k=1
      17|[1.5106972133945067, -1.0647447051151828, 1.7390787521108775, -4.000416291948704, 0.85258462053986, 4.551739647078611, -0.2692961401901612, 1.896868673312132, 0.8367352551403684, -0.6702721588993371, 1.403094257190626, 1.5257667223615017, 0.4143609242353574, 0.9098778594707289, 1.1504891000040132, -2.247855391471993, -2.4093919964671526, -0.5011113791881818, -3.9602976823230107, 1.132113918347339, 4.840635852072516, 2.239268073870178, 3.5208427253792434, 3.5810767994027066, -2.8510755006626614, 1.8043189782935471, 0.5378343827325969, 3.9879599963948262, 0.6536820945200437, -0.1555669817162224, 0.3076539103792064, -1.9494725573852003, 2.5535129951475333, 4.052046262937581, -2.308784928687552, 1.6253267896225752, -0.2537006825446408, -0.758929659628998, -1.9090952403877142, 4.504748798735742, 1.055010105387486, 3.0962068723967193, -2.2098212719819923, 2.3280596093653863, 0.0826287502261834, -0.0072789066622649, -3.910361555914187, -0.2170839400631916, -2.689591546358199, 1.5302921373721123]|1791.3503004929939380|      2.00000000|[1037, 68, 17, 85]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      18|[1.611458318770567, -1.2019257993800747, 1.6782798855294838, -3.763749865722695, 1.2919446176658662, 4.789842910847334, -0.3087072885517204, 2.3088389139987426, 0.9948271670013864, -0.8262409591978204, 1.3761395151684204, 1.6933636643523626, -0.1467180547544671, 0.645296720354553, 1.2986565915857888, -2.408808621383415, -2.4626142644936504, -0.3446227818919877, -4.346281636601929, 1.4161824625189625, 4.803706262229778, 2.16852064994385, 3.3975829550435543, 3.992041274473849, -2.5627844697781756, 1.647029862509802, 0.60292677638617, 4.007678563974507, 0.8664853650330145, 0.0124632084497832, 0.8755934367575724, -2.1008618002342105, 2.6258017900103106, 3.7224826142451546, -2.4825096641577056, 1.601494889893996, -0.1162100161373389, -0.5472301879915704, -1.9357508459934074, 5.260284444357282, 0.8075730519349259, 2.9649024272937736, -2.8394338548619755, 2.21451658573677, 0.0850716824361863, 0.5294715301007961, -3.7033441160738745, -0.6579183549372523, -2.5079259805312346, 1.1123627969548475]|1740.8571801823804890|      4.00000000|[1098, 72, 18, 90]                                                         |  | used linear model with 65 points | iterate success | actual_k=1
      19|[1.611458318770567, -1.2019257993800747, 1.6782798855294838, -3.763749865722695, 1.2919446176658662, 4.789842910847334, -0.3087072885517204, 2.3088389139987426, 0.9948271670013864, -0.8262409591978204, 1.3761395151684204, 1.6933636643523626, -0.1467180547544671, 0.645296720354553, 1.2986565915857888, -2.408808621383415, -2.4626142644936504, -0.3446227818919877, -4.346281636601929, 1.4161824625189625, 4.803706262229778, 2.16852064994385, 3.3975829550435543, 3.992041274473849, -2.5627844697781756, 1.647029862509802, 0.60292677638617, 4.007678563974507, 0.8664853650330145, 0.0124632084497832, 0.8755934367575724, -2.1008618002342105, 2.6258017900103106, 3.7224826142451546, -2.4825096641577056, 1.601494889893996, -0.1162100161373389, -0.5472301879915704, -1.9357508459934074, 5.260284444357282, 0.8075730519349259, 2.9649024272937736, -2.8394338548619755, 2.21451658573677, 0.0850716824361863, 0.5294715301007961, -3.7033441160738745, -0.6579183549372523, -2.5079259805312346, 1.1123627969548475]|1740.8571801823804890|      2.00000000|[1159, 76, 19, 95]                                                         |  | used linear model with 65 points | iterate failure | actual_k=1
      20|[1.4435799499978783, -1.0064807606409278, 1.4225331669493533, -3.644183234229753, 1.628812244086327, 5.243337410960561, -0.1734895241987651, 2.2369336546895813, 0.7982603883576495, -0.9629792399160317, 0.6943624822471922, 1.4863512824003193, -0.029389245749326, 0.4542419715425149, 0.7529162219773087, -2.6423034120818563, -2.7561680786119083, -0.6056952430736504, -4.352540188608179, 0.962462496908226, 4.820767776372158, 1.668388862482361, 3.9152394609433734, 4.445323013182523, -2.487155025638052, 1.7373280851189306, 0.7054731499630251, 4.284962126635247, 0.8121145715800124, -0.2376398174311445, 1.1481976820474245, -2.124158152901229, 2.588198705328647, 3.8174121532034087, -2.8752364895035862, 1.4638422616626057, -0.0328487678686288, -0.9317958220982662, -2.134153397223719, 5.4335383768399685, 0.8948699211202324, 3.472808319067986, -3.041768874259414, 2.5954202933998287, -0.1331162955872504, 0.2412902764616537, -4.165599487834585, -0.6320262992700235, -2.5688133344711894, 1.2114030151903694]|1673.3719555627801583|      4.00000000|[1220, 80, 20, 100]                                                        |  | used linear model with 65 points | iterate success | actual_k=1
      21|[1.4435799499978783, -1.0064807606409278, 1.4225331669493533, -3.644183234229753, 1.628812244086327, 5.243337410960561, -0.1734895241987651, 2.2369336546895813, 0.7982603883576495, -0.9629792399160317, 0.6943624822471922, 1.4863512824003193, -0.029389245749326, 0.4542419715425149, 0.7529162219773087, -2.6423034120818563, -2.7561680786119083, -0.6056952430736504, -4.352540188608179, 0.962462496908226, 4.820767776372158, 1.668388862482361, 3.9152394609433734, 4.445323013182523, -2.487155025638052, 1.7373280851189306, 0.7054731499630251, 4.284962126635247, 0.8121145715800124, -0.2376398174311445, 1.1481976820474245, -2.124158152901229, 2.588198705328647, 3.8174121532034087, -2.8752364895035862, 1.4638422616626057, -0.0328487678686288, -0.9317958220982662, -2.134153397223719, 5.4335383768399685, 0.8948699211202324, 3.472808319067986, -3.041768874259414, 2.5954202933998287, -0.1331162955872504, 0.2412902764616537, -4.165599487834585, -0.6320262992700235, -2.5688133344711894, 1.2114030151903694]|1673.3719555627801583|      2.00000000|[1281, 84, 21, 105]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
      22|[1.4984374922227344, -1.4817455008465243, 0.950510799471364, -3.7488258530845298, 1.6102568606991665, 5.51082003592887, -0.0505949230844659, 2.3930979024475802, 0.6739269421586825, -0.7206294286875575, 0.7869367314783684, 1.4032685844971333, -0.2992325283240477, -0.0510338016260183, 1.0220260697597512, -2.9150878014895545, -2.650110837009924, -0.553990862914358, -4.908845791513114, 0.5013588946427927, 4.872373696403232, 1.9390724853405754, 4.038758263211712, 5.064084836011026, -2.440356231114099, 2.2616597089592663, 0.4164855773738408, 4.011182225753866, 0.673312534507654, 0.0937350176558192, 1.2103313761030667, -2.0461950622754532, 2.8759990344992494, 4.225170541351677, -2.92900316660623, 1.619923562197028, -0.355567140392561, -1.2765999073671506, -2.528748665818672, 5.451164425186021, 0.9139072644191479, 3.5972014726373733, -3.1526325107874555, 2.6749544984334226, -0.0228659523821995, 0.9711259164837267, -4.082535387525037, -0.8089531901572247, -2.622411916870463, 1.2422305278103296]|1643.9359253920508763|      4.00000000|[1342, 88, 22, 110]                                                        |  | used linear model with 65 points | iterate success | actual_k=1
      23|[1.4984374922227344, -1.4817455008465243, 0.950510799471364, -3.7488258530845298, 1.6102568606991665, 5.51082003592887, -0.0505949230844659, 2.3930979024475802, 0.6739269421586825, -0.7206294286875575, 0.7869367314783684, 1.4032685844971333, -0.2992325283240477, -0.0510338016260183, 1.0220260697597512, -2.9150878014895545, -2.650110837009924, -0.553990862914358, -4.908845791513114, 0.5013588946427927, 4.872373696403232, 1.9390724853405754, 4.038758263211712, 5.064084836011026, -2.440356231114099, 2.2616597089592663, 0.4164855773738408, 4.011182225753866, 0.673312534507654, 0.0937350176558192, 1.2103313761030667, -2.0461950622754532, 2.8759990344992494, 4.225170541351677, -2.92900316660623, 1.619923562197028, -0.355567140392561, -1.2765999073671506, -2.528748665818672, 5.451164425186021, 0.9139072644191479, 3.5972014726373733, -3.1526325107874555, 2.6749544984334226, -0.0228659523821995, 0.9711259164837267, -4.082535387525037, -0.8089531901572247, -2.622411916870463, 1.2422305278103296]|1643.9359253920508763|      2.00000000|[1403, 92, 23, 115]                                                        |  | used linear model with 65 points | iterate failure | actual_k=1
