k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
      16|[100.007983775654, 0.223481780636088, 0.2918094366948488, 0.9480288454721645, 100.00805203045809, 0.1742781476314154, 0.2521522627338696, 0.7855417167682263, 100.0352402694463, 0.07419303629047, 0.2911672660290958, 0.7484798599748169, 99.98517050045687, 0.1111589508216927, 0.2525174014041274, 0.5965455197027795, 99.97636146391085, 0.1518899121496021, 0.4430930557792206, 0.2629768858068403, 100.04969545776733, 0.5986270608268467, 0.6283771381220037, 0.0013554123741686, 300.02257289428366, 300.0358323105813, 299.9919220871571, 299.99177772869473, 300.0474253136047]| 90.3985519051858830|      0.06250000|[784, 0, 16, 64]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      17|[100.007983775654, 0.223481780636088, 0.2918094366948488, 0.9480288454721645, 100.00805203045809, 0.1742781476314154, 0.2521522627338696, 0.7855417167682263, 100.0352402694463, 0.07419303629047, 0.2911672660290958, 0.7484798599748169, 99.98517050045687, 0.1111589508216927, 0.2525174014041274, 0.5965455197027795, 99.97636146391085, 0.1518899121496021, 0.4430930557792206, 0.2629768858068403, 100.04969545776733, 0.5986270608268467, 0.6283771381220037, 0.0013554123741686, 300.02257289428366, 300.0358323105813, 299.9919220871571, 299.99177772869473, 300.0474253136047]| 90.3985519051858830|      0.03125000|[833, 0, 17, 68]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      18|[100.00402179332798, 0.2373476111000853, 0.3001645802440044, 0.9556587088713245, 100.00569326617767, 0.1879537626972627, 0.255748016311602, 0.7834764848069942, 100.03523357696315, 0.0870233191040203, 0.2992198211973673, 0.7497818329254268, 99.98780913048243, 0.1089959940076946, 0.2536107879484885, 0.5975456204427628, 99.97608123017734, 0.1541223847825496, 0.4411570837002595, 0.2685281680995951, 100.05762170623144, 0.6011207715968921, 0.6284581780784727, -0.002733332580674, 300.0232211224644, 300.0339005994758, 299.99289239236765, 299.9880301754405, 300.0410007141047]| 79.8353004866209375|      0.06250000|[882, 0, 18, 72]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      19|[100.00402179332798, 0.2373476111000853, 0.3001645802440044, 0.9556587088713245, 100.00569326617767, 0.1879537626972627, 0.255748016311602, 0.7834764848069942, 100.03523357696315, 0.0870233191040203, 0.2992198211973673, 0.7497818329254268, 99.98780913048243, 0.1089959940076946, 0.2536107879484885, 0.5975456204427628, 99.97608123017734, 0.1541223847825496, 0.4411570837002595, 0.2685281680995951, 100.05762170623144, 0.6011207715968921, 0.6284581780784727, -0.002733332580674, 300.0232211224644, 300.0339005994758, 299.99289239236765, 299.9880301754405, 300.0410007141047]| 79.8353004866209375|      0.03125000|[931, 0, 19, 76]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      20|[100.01484417916784, 0.2532381503039025, 0.309579578924885, 0.95997754563781, 100.00899470380918, 0.2018400909053472, 0.2655574494043169, 0.7814549831039603, 100.03249658801963, 0.0887245087208251, 0.2923337009419095, 0.7468805340131411, 99.99078990728746, 0.1130037369941694, 0.2552838796838188, 0.5989773055159026, 99.97893985288601, 0.1504953176301779, 0.4426867388185223, 0.2656690893751071, 100.05356704281145, 0.600672715530806, 0.6270167890776305, -0.0017008807312474, 300.02568995312, 300.02975393015987, 299.9953091272338, 299.98663285811597, 300.0451076686566]| 73.2185183535321613|      0.06250000|[980, 0, 20, 80]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      21|[100.01484417916784, 0.2532381503039025, 0.309579578924885, 0.95997754563781, 100.00899470380918, 0.2018400909053472, 0.2655574494043169, 0.7814549831039603, 100.03249658801963, 0.0887245087208251, 0.2923337009419095, 0.7468805340131411, 99.99078990728746, 0.1130037369941694, 0.2552838796838188, 0.5989773055159026, 99.97893985288601, 0.1504953176301779, 0.4426867388185223, 0.2656690893751071, 100.05356704281145, 0.600672715530806, 0.6270167890776305, -0.0017008807312474, 300.02568995312, 300.02975393015987, 299.9953091272338, 299.98663285811597, 300.0451076686566]| 73.2185183535321613|      0.03125000|[1029, 0, 21, 84]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      22|[100.01484417916784, 0.2532381503039025, 0.309579578924885, 0.95997754563781, 100.00899470380918, 0.2018400909053472, 0.2655574494043169, 0.7814549831039603, 100.03249658801963, 0.0887245087208251, 0.2923337009419095, 0.7468805340131411, 99.99078990728746, 0.1130037369941694, 0.2552838796838188, 0.5989773055159026, 99.97893985288601, 0.1504953176301779, 0.4426867388185223, 0.2656690893751071, 100.05356704281145, 0.600672715530806, 0.6270167890776305, -0.0017008807312474, 300.02568995312, 300.02975393015987, 299.9953091272338, 299.98663285811597, 300.0451076686566]| 73.2185183535321613|      0.01562500|[1078, 0, 22, 88]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      23|[100.01705720952786, 0.255041173161013, 0.3128173247620474, 0.9593239266341219, 100.00912375425585, 0.205237854842333, 0.2694028806322354, 0.7829327846448314, 100.03083836713348, 0.1002878070810493, 0.2948948193316678, 0.7482568628437022, 99.99082094167447, 0.1135266024878149, 0.2536268680363344, 0.5957199449961017, 99.97970250922286, 0.1510851271774915, 0.4427246489514692, 0.2661243846118621, 100.0503941376309, 0.6007308668783325, 0.6279660093055981, -0.001550488893445, 300.0267803011219, 300.02928296187224, 299.99769995316825, 299.9905560192231, 300.0469393900032]| 68.7688674031056451|      0.03125000|[1127, 0, 23, 92]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      24|[100.01656455838386, 0.2563811382677799, 0.3226350568274833, 0.9597368903811256, 100.0133662972105, 0.2205943058058252, 0.2780673854141823, 0.7877896448827877, 100.02123908246894, 0.1080263765177215, 0.2953147030917306, 0.7425391222751232, 99.98575930119256, 0.1174443382035245, 0.2561067493597666, 0.5909590116021387, 99.98050212121956, 0.1501644671933442, 0.4396636728192749, 0.261753933782504, 100.053177299827, 0.6046483513794743, 0.6190510707995035, -0.0072133115964863, 300.02364477333, 300.03688392509406, 300.00380527640345, 299.9894256491244, 300.04715151332573]| 64.1635813089589249|      0.06250000|[1176, 0, 24, 96]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      25|[100.01656455838386, 0.2563811382677799, 0.3226350568274833, 0.9597368903811256, 100.0133662972105, 0.2205943058058252, 0.2780673854141823, 0.7877896448827877, 100.02123908246894, 0.1080263765177215, 0.2953147030917306, 0.7425391222751232, 99.98575930119256, 0.1174443382035245, 0.2561067493597666, 0.5909590116021387, 99.98050212121956, 0.1501644671933442, 0.4396636728192749, 0.261753933782504, 100.053177299827, 0.6046483513794743, 0.6190510707995035, -0.0072133115964863, 300.02364477333, 300.03688392509406, 300.00380527640345, 299.9894256491244, 300.04715151332573]| 64.1635813089589249|      0.03125000|[1225, 0, 25, 100]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      26|[100.00408765981932, 0.2718865807322588, 0.3275683940785584, 0.9657978301509405, 100.00719344377832, 0.2193199062176693, 0.2794454002487077, 0.7843528081362984, 100.02262233267682, 0.1143029263060432, 0.2994758605972775, 0.7429245000465521, 99.97958465353386, 0.1171859274650187, 0.2664679457059809, 0.5865025976012492, 99.98497452462011, 0.152632203033398, 0.4347856969674211, 0.258513814313604, 100.04523598588139, 0.6059340822032292, 0.6132228792591093, -0.0089956046957303, 300.01958861659995, 300.04179842270986, 300.0004785629719, 299.9944075803581, 300.0488954299996]| 61.3283795704553683|      0.06250000|[1274, 0, 26, 104]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      27|[100.00408765981932, 0.2718865807322588, 0.3275683940785584, 0.9657978301509405, 100.00719344377832, 0.2193199062176693, 0.2794454002487077, 0.7843528081362984, 100.02262233267682, 0.1143029263060432, 0.2994758605972775, 0.7429245000465521, 99.97958465353386, 0.1171859274650187, 0.2664679457059809, 0.5865025976012492, 99.98497452462011, 0.152632203033398, 0.4347856969674211, 0.258513814313604, 100.04523598588139, 0.6059340822032292, 0.6132228792591093, -0.0089956046957303, 300.01958861659995, 300.04179842270986, 300.0004785629719, 299.9944075803581, 300.0488954299996]| 61.3283795704553683|      0.03125000|[1323, 0, 27, 108]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      28|[100.00408765981932, 0.2718865807322588, 0.3275683940785584, 0.9657978301509405, 100.00719344377832, 0.2193199062176693, 0.2794454002487077, 0.7843528081362984, 100.02262233267682, 0.1143029263060432, 0.2994758605972775, 0.7429245000465521, 99.97958465353386, 0.1171859274650187, 0.2664679457059809, 0.5865025976012492, 99.98497452462011, 0.152632203033398, 0.4347856969674211, 0.258513814313604, 100.04523598588139, 0.6059340822032292, 0.6132228792591093, -0.0089956046957303, 300.01958861659995, 300.04179842270986, 300.0004785629719, 299.9944075803581, 300.0488954299996]| 61.3283795704553683|      0.01562500|[1372, 0, 28, 112]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      29|[100.00399139223624, 0.2661380902868708, 0.3256874549556599, 0.9617278205582376, 100.00763223678221, 0.2277801000090711, 0.2828678892659306, 0.7849379264845795, 100.02134163819333, 0.1202656174987668, 0.2997764551135739, 0.7439100244902404, 99.97874575278819, 0.1186787365728559, 0.2641438585845229, 0.5862296110466734, 99.98765272177586, 0.156137345118995, 0.4365217434948945, 0.259646876547319, 100.04498692733641, 0.6088306306337538, 0.6105045417397659, -0.0072400878383101, 300.0177637885783, 300.0430664894644, 299.999308128243, 299.99561056422243, 300.05206745268254]| 58.5350310449707294|      0.03125000|[1421, 0, 29, 116]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      30|[100.00399139223624, 0.2661380902868708, 0.3256874549556599, 0.9617278205582376, 100.00763223678221, 0.2277801000090711, 0.2828678892659306, 0.7849379264845795, 100.02134163819333, 0.1202656174987668, 0.2997764551135739, 0.7439100244902404, 99.97874575278819, 0.1186787365728559, 0.2641438585845229, 0.5862296110466734, 99.98765272177586, 0.156137345118995, 0.4365217434948945, 0.259646876547319, 100.04498692733641, 0.6088306306337538, 0.6105045417397659, -0.0072400878383101, 300.0177637885783, 300.0430664894644, 299.999308128243, 299.99561056422243, 300.05206745268254]| 58.5350310449707294|      0.01562500|[1470, 0, 30, 120]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      31|[100.00206088108426, 0.2686180534437699, 0.3281996803568312, 0.9593250053609511, 100.00732073688214, 0.2301183978708983, 0.2877666317093569, 0.7847598151059479, 100.0209831362878, 0.1261686876363077, 0.3027210535562839, 0.7446883253906696, 99.97620557376325, 0.1276402276254917, 0.2676705471678776, 0.5836884979914722, 99.98402386840394, 0.1560927772391295, 0.4344344747710522, 0.2601535488346248, 100.04575041193354, 0.6081140088408246, 0.6118320672079788, -0.0049175835656548, 300.01810714196677, 300.0400827087244, 300.0019601065037, 299.9963465406634, 300.0522810162758]| 56.0523510425555500|      0.03125000|[1519, 0, 31, 124]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      32|[100.00033704652891, 0.2733596546040814, 0.3429830506245897, 0.9686628251285141, 100.0083320411063, 0.2387320736640638, 0.291884156966946, 0.7872335281115277, 100.02292998069737, 0.133936087867713, 0.3090716460726298, 0.7389625168416503, 99.97151112833957, 0.1342892974680721, 0.2660578914536038, 0.5857174372436226, 99.984821652554, 0.1613364724184463, 0.4302638861734205, 0.25514644042148, 100.04073516841514, 0.6060607285432513, 0.613371517176082, -0.0105766168368141, 300.0204963907884, 300.0420402230285, 299.9999737740151, 299.98296368357114, 300.0491308931825]| 51.9822875393772392|      0.06250000|[1568, 0, 32, 128]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      33|[100.00033704652891, 0.2733596546040814, 0.3429830506245897, 0.9686628251285141, 100.0083320411063, 0.2387320736640638, 0.291884156966946, 0.7872335281115277, 100.02292998069737, 0.133936087867713, 0.3090716460726298, 0.7389625168416503, 99.97151112833957, 0.1342892974680721, 0.2660578914536038, 0.5857174372436226, 99.984821652554, 0.1613364724184463, 0.4302638861734205, 0.25514644042148, 100.04073516841514, 0.6060607285432513, 0.613371517176082, -0.0105766168368141, 300.0204963907884, 300.0420402230285, 299.9999737740151, 299.98296368357114, 300.0491308931825]| 51.9822875393772392|      0.03125000|[1617, 0, 33, 132]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      34|[100.00033704652891, 0.2733596546040814, 0.3429830506245897, 0.9686628251285141, 100.0083320411063, 0.2387320736640638, 0.291884156966946, 0.7872335281115277, 100.02292998069737, 0.133936087867713, 0.3090716460726298, 0.7389625168416503, 99.97151112833957, 0.1342892974680721, 0.2660578914536038, 0.5857174372436226, 99.984821652554, 0.1613364724184463, 0.4302638861734205, 0.25514644042148, 100.04073516841514, 0.6060607285432513, 0.613371517176082, -0.0105766168368141, 300.0204963907884, 300.0420402230285, 299.9999737740151, 299.98296368357114, 300.0491308931825]| 51.9822875393772392|      0.01562500|[1666, 0, 34, 136]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      35|[100.0026652982546, 0.2689467766609007, 0.3424212642818376, 0.9697201142312498, 100.00883509003548, 0.2444375866990656, 0.2953986871937709, 0.7902344306241845, 100.02480752308372, 0.1392034643887676, 0.312344787229745, 0.7396111363953529, 99.96773912125427, 0.1357136599338298, 0.2651588221117757, 0.583947825212226, 99.98582590400301, 0.1680350792942411, 0.4311461943023699, 0.2583160159008039, 100.03656565283325, 0.6041427655717007, 0.616824936417922, -0.0130662415634031, 300.0203303730306, 300.0406423836309, 299.9992833830228, 299.9815141951919, 300.04990347020055]| 50.3226517486436506|      0.03125000|[1715, 0, 35, 140]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      36|[100.0026652982546, 0.2689467766609007, 0.3424212642818376, 0.9697201142312498, 100.00883509003548, 0.2444375866990656, 0.2953986871937709, 0.7902344306241845, 100.02480752308372, 0.1392034643887676, 0.312344787229745, 0.7396111363953529, 99.96773912125427, 0.1357136599338298, 0.2651588221117757, 0.583947825212226, 99.98582590400301, 0.1680350792942411, 0.4311461943023699, 0.2583160159008039, 100.03656565283325, 0.6041427655717007, 0.616824936417922, -0.0130662415634031, 300.0203303730306, 300.0406423836309, 299.9992833830228, 299.9815141951919, 300.04990347020055]| 50.3226517486436506|      0.01562500|[1764, 0, 36, 144]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      37|[100.00379734310661, 0.2749723533298554, 0.3486235555982918, 0.973981827024273, 100.00855994894154, 0.244965606612088, 0.2957112817988324, 0.7913343457126382, 100.02509506809503, 0.1456467610842569, 0.3124616779948821, 0.7397530153377294, 99.96906535013696, 0.1403546777163362, 0.2710646004841449, 0.5868009131223297, 99.98659518094131, 0.1709364296324902, 0.4335752701025478, 0.2584421348574875, 100.03712969329281, 0.6035872954941575, 0.6145813526130232, -0.0139869324663587, 300.0172662143408, 300.04112590149634, 299.9974800272879, 299.980335572946, 300.0520510281317]| 47.4852189484647980|      0.03125000|[1813, 0, 37, 148]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      38|[99.99962076900262, 0.2760127525192791, 0.3488428636428388, 0.971775945652654, 100.00435269931455, 0.2534916512341051, 0.2913499038973413, 0.7916192122131133, 100.032658653079, 0.1510771208481002, 0.312634725576886, 0.7252629968301789, 99.96234136049438, 0.1436850820311407, 0.2784597628978183, 0.5819988178192336, 99.9820248022414, 0.1757859159943064, 0.4445345690425099, 0.2568979170669375, 100.03399932867907, 0.6034144565420144, 0.6182265942689807, -0.0134080038513313, 300.0261987165735, 300.0461188988845, 299.98968682291735, 299.98397082503965, 300.04542771167394]| 45.3825160097757774|      0.06250000|[1862, 0, 38, 152]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      39|[99.99962076900262, 0.2760127525192791, 0.3488428636428388, 0.971775945652654, 100.00435269931455, 0.2534916512341051, 0.2913499038973413, 0.7916192122131133, 100.032658653079, 0.1510771208481002, 0.312634725576886, 0.7252629968301789, 99.96234136049438, 0.1436850820311407, 0.2784597628978183, 0.5819988178192336, 99.9820248022414, 0.1757859159943064, 0.4445345690425099, 0.2568979170669375, 100.03399932867907, 0.6034144565420144, 0.6182265942689807, -0.0134080038513313, 300.0261987165735, 300.0461188988845, 299.98968682291735, 299.98397082503965, 300.04542771167394]| 45.3825160097757774|      0.03125000|[1911, 0, 39, 156]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      40|[99.99962076900262, 0.2760127525192791, 0.3488428636428388, 0.971775945652654, 100.00435269931455, 0.2534916512341051, 0.2913499038973413, 0.7916192122131133, 100.032658653079, 0.1510771208481002, 0.312634725576886, 0.7252629968301789, 99.96234136049438, 0.1436850820311407, 0.2784597628978183, 0.5819988178192336, 99.9820248022414, 0.1757859159943064, 0.4445345690425099, 0.2568979170669375, 100.03399932867907, 0.6034144565420144, 0.6182265942689807, -0.0134080038513313, 300.0261987165735, 300.0461188988845, 299.98968682291735, 299.98397082503965, 300.04542771167394]| 45.3825160097757774|      0.01562500|[1960, 0, 40, 160]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
