k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[1.0897590877429086, 1.05599558433405, 1.886729580018264, -0.1270706788396024, 1.2214265082605653, -0.099446421969841]|165.8851165771484375|      0.50000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.0897590877429086, 1.05599558433405, 1.886729580018264, -0.1270706788396024, 1.2214265082605653, -0.099446421969841]|165.8851165771484375|      0.25000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.0897590877429086, 1.05599558433405, 1.886729580018264, -0.1270706788396024, 1.2214265082605653, -0.099446421969841]|165.8851165771484375|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.0733769136193352, 1.0039974805207779, 1.9558455429499781, -0.1225711644633899, 1.1332718848742092, -0.0902637216687865]|162.2002105712890625|      0.25000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[1.0733769136193352, 1.0039974805207779, 1.9558455429499781, -0.1225711644633899, 1.1332718848742092, -0.0902637216687865]|162.2002105712890625|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[0.990249885962092, 1.0252115334593523, 1.95056895464638, -0.1151084968221355, 1.2228781175479218, -0.0779328456104424]|159.3583221435546875|      0.25000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[0.990249885962092, 1.0252115334593523, 1.95056895464638, -0.1151084968221355, 1.2228781175479218, -0.0779328456104424]|159.3583221435546875|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[0.9739518501790032, 0.9675602606746132, 2.0180119421620337, -0.1105299652623167, 1.1371517179503634, -0.0671083515496739]|156.3833923339843750|      0.25000000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      19|[0.9739518501790032, 0.9675602606746132, 2.0180119421620337, -0.1105299652623167, 1.1371517179503634, -0.0671083515496739]|156.3833923339843750|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.8893416615993077, 0.9906401689241379, 2.014753766756427, -0.102532645061728, 1.2253941303537863, -0.0586149635589085]|153.1197814941406250|      0.25000000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[0.8893416615993077, 0.9906401689241379, 2.014753766756427, -0.102532645061728, 1.2253941303537863, -0.0586149635589085]|153.1197814941406250|      0.12500000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[0.8781544348930032, 0.930156112373338, 2.0827254423361334, -0.0929895623697567, 1.1412083140485185, -0.0520534022798824]|150.5584564208984375|      0.25000000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      23|[0.8781544348930032, 0.930156112373338, 2.0827254423361334, -0.0929895623697567, 1.1412083140485185, -0.0520534022798824]|150.5584564208984375|      0.12500000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[0.7953926007948504, 0.9613110396706778, 2.084197696752815, -0.0854896217066764, 1.2289230673669818, -0.044803938225809]|147.3479156494140625|      0.25000000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[0.7953926007948504, 0.9613110396706778, 2.084197696752815, -0.0854896217066764, 1.2289230673669818, -0.044803938225809]|147.3479156494140625|      0.12500000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.7863532188626603, 0.8982417363694291, 2.1474991476586283, -0.0780407248838757, 1.1425854761083416, -0.0378172980907195]|144.7824249267578125|      0.25000000|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[0.7863532188626603, 0.8982417363694291, 2.1474991476586283, -0.0780407248838757, 1.1425854761083416, -0.0378172980907195]|144.7824249267578125|      0.12500000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[0.7033472834939465, 0.9302031122088905, 2.152217611198325, -0.0667844858143838, 1.2293037544808398, -0.0311495752441614]|141.8207550048828125|      0.25000000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[0.7033472834939465, 0.9302031122088905, 2.152217611198325, -0.0667844858143838, 1.2293037544808398, -0.0311495752441614]|141.8207550048828125|      0.12500000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[0.7028884121742603, 0.865958938427859, 2.215474369678482, -0.0550578834844194, 1.1438344123928004, -0.0238327152810181]|139.1768646240234375|      0.25000000|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
