k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0022794196588372, 0.0019210158028011, 0.0040909666495787, 0.0046486606125494, 0.0019253004153169, -0.0013049460657152, 0.00176866757987, 0.0040513209823634, 0.0025027349054693, 1.0032383432473309]|2700.4508415021605288|      0.00390625|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0022794196588372, 0.0019210158028011, 0.0040909666495787, 0.0046486606125494, 0.0019253004153169, -0.0013049460657152, 0.00176866757987, 0.0040513209823634, 0.0025027349054693, 1.0032383432473309]|2700.4508415021605288|      0.00195312|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0022794196588372, 0.0019210158028011, 0.0040909666495787, 0.0046486606125494, 0.0019253004153169, -0.0013049460657152, 0.00176866757987, 0.0040513209823634, 0.0025027349054693, 1.0032383432473309]|2700.4508415021605288|      0.00097656|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0022794196588372, 0.0019210158028011, 0.0040909666495787, 0.0046486606125494, 0.0019253004153169, -0.0013049460657152, 0.00176866757987, 0.0040513209823634, 0.0025027349054693, 1.0032383432473309]|2700.4508415021605288|      0.00048828|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0023780539244298, 0.002055219774246, 0.004277260646856, 0.0046676266270665, 0.0018130993931943, -0.0011462916219723, 0.0017595452331788, 0.0041571571551355, 0.0024863151193561, 1.0028829567426127]|2700.3501431155636965|      0.00097656|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.0023780539244298, 0.002055219774246, 0.004277260646856, 0.0046676266270665, 0.0018130993931943, -0.0011462916219723, 0.0017595452331788, 0.0041571571551355, 0.0024863151193561, 1.0028829567426127]|2700.3501431155636965|      0.00048828|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.0023780539244298, 0.002055219774246, 0.004277260646856, 0.0046676266270665, 0.0018130993931943, -0.0011462916219723, 0.0017595452331788, 0.0041571571551355, 0.0024863151193561, 1.0028829567426127]|2700.3501431155636965|      0.00024414|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.0023780539244298, 0.002055219774246, 0.004277260646856, 0.0046676266270665, 0.0018130993931943, -0.0011462916219723, 0.0017595452331788, 0.0041571571551355, 0.0024863151193561, 1.0028829567426127]|2700.3501431155636965|      0.00012207|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.0023591352223009, 0.0020626180926083, 0.0042959251722741, 0.0045658568929883, 0.0018281636457881, -0.0011301227171976, 0.0018026681619812, 0.0041542455851267, 0.0024626236727741, 1.0028535398860812]|2700.3357164534563708|      0.00024414|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[0.0023150752317899, 0.0020107122609552, 0.0042508861734844, 0.0046791608811159, 0.0019673199059049, -0.0011250389809833, 0.0018302716526103, 0.0041595170590475, 0.0023604524650718, 1.0027561548995834]|2700.2821641562131845|      0.00048828|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.0021337307327348, 0.0019168709407408, 0.0043514055180633, 0.0046025397816096, 0.0021226668956825, -0.0011042987423606, 0.0020342526416842, 0.0040413525599974, 0.0021599912049113, 1.0025103237124553]|2700.1162638542778041|      0.00097656|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[0.0021337307327348, 0.0019168709407408, 0.0043514055180633, 0.0046025397816096, 0.0021226668956825, -0.0011042987423606, 0.0020342526416842, 0.0040413525599974, 0.0021599912049113, 1.0025103237124553]|2700.1162638542778041|      0.00048828|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[0.0021337307327348, 0.0019168709407408, 0.0043514055180633, 0.0046025397816096, 0.0021226668956825, -0.0011042987423606, 0.0020342526416842, 0.0040413525599974, 0.0021599912049113, 1.0025103237124553]|2700.1162638542778041|      0.00024414|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.0021337307327348, 0.0019168709407408, 0.0043514055180633, 0.0046025397816096, 0.0021226668956825, -0.0011042987423606, 0.0020342526416842, 0.0040413525599974, 0.0021599912049113, 1.0025103237124553]|2700.1162638542778041|      0.00012207|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.002151260814729, 0.0019656529978265, 0.0044141133566235, 0.0046133079700683, 0.0021353190554483, -0.0010636598088263, 0.0020802579553675, 0.0040631159163684, 0.0021300877375696, 1.0024567514114613]|2700.0744124615198416|      0.00024414|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.002151260814729, 0.0019656529978265, 0.0044141133566235, 0.0046133079700683, 0.0021353190554483, -0.0010636598088263, 0.0020802579553675, 0.0040631159163684, 0.0021300877375696, 1.0024567514114613]|2700.0744124615198416|      0.00012207|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.0021458102391642, 0.0019521035606021, 0.0044208768414001, 0.0046599660350026, 0.0020765697679574, -0.0010110279104431, 0.002110323056374, 0.0040878199547439, 0.0020801593132341, 1.0024094597362352]|2700.0517170250582240|      0.00024414|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.0021354111494424, 0.0019460680325002, 0.0044370272272633, 0.0047194535298586, 0.002085446283387, -0.0009704084981147, 0.0022884091302558, 0.0041297693320359, 0.0020390084565158, 1.0022724781427907]|2700.0092059084099674|      0.00048828|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.0021354111494424, 0.0019460680325002, 0.0044370272272633, 0.0047194535298586, 0.002085446283387, -0.0009704084981147, 0.0022884091302558, 0.0041297693320359, 0.0020390084565158, 1.0022724781427907]|2700.0092059084099674|      0.00024414|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.0021958562718419, 0.0019919541186104, 0.0044106281211759, 0.0045481121261932, 0.0020384257753884, -0.000894371086953, 0.0023575141478957, 0.0042134770410729, 0.0019762167831544, 1.0022810113318419]|2699.9739971625672297|      0.00048828|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[0.0021958562718419, 0.0019919541186104, 0.0044106281211759, 0.0045481121261932, 0.0020384257753884, -0.000894371086953, 0.0023575141478957, 0.0042134770410729, 0.0019762167831544, 1.0022810113318419]|2699.9739971625672297|      0.00024414|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[0.0021958562718419, 0.0019919541186104, 0.0044106281211759, 0.0045481121261932, 0.0020384257753884, -0.000894371086953, 0.0023575141478957, 0.0042134770410729, 0.0019762167831544, 1.0022810113318419]|2699.9739971625672297|      0.00012207|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[0.0021681810257939, 0.0019922165858289, 0.0044085435313253, 0.0046580770676886, 0.0020450545070444, -0.0008739819268122, 0.0023920991231312, 0.0042170973518666, 0.001956998149564, 1.0022815574216446]|2699.9334521560745088|      0.00024414|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[0.0021681810257939, 0.0019922165858289, 0.0044085435313253, 0.0046580770676886, 0.0020450545070444, -0.0008739819268122, 0.0023920991231312, 0.0042170973518666, 0.001956998149564, 1.0022815574216446]|2699.9334521560745088|      0.00012207|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[0.0021306862419454, 0.0019823974552435, 0.0044299358051828, 0.0045699189974181, 0.0020370059780804, -0.0008222512290221, 0.0024137533109447, 0.004242441996056, 0.0019444682698165, 1.0022474940148836]|2699.9196713225951498|      0.00024414|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[0.0021306862419454, 0.0019823974552435, 0.0044299358051828, 0.0045699189974181, 0.0020370059780804, -0.0008222512290221, 0.0024137533109447, 0.004242441996056, 0.0019444682698165, 1.0022474940148836]|2699.9196713225951498|      0.00012207|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[0.0021106007238412, 0.0019951172049161, 0.0044599414467396, 0.0046570790148155, 0.0020446143778529, -0.0007749247026378, 0.0024584059585428, 0.0042365764723472, 0.0019207297150122, 1.0022166838894397]|2699.8777874060715476|      0.00024414|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[0.0021106007238412, 0.0019951172049161, 0.0044599414467396, 0.0046570790148155, 0.0020446143778529, -0.0007749247026378, 0.0024584059585428, 0.0042365764723472, 0.0019207297150122, 1.0022166838894397]|2699.8777874060715476|      0.00012207|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[0.0020965616503876, 0.0020210093085247, 0.0045012920881325, 0.0046178086443204, 0.0020362072834426, -0.000753093022821, 0.002547894764163, 0.0042377248572599, 0.0019035861956859, 1.0021727423352509]|2699.8332215872396773|      0.00024414|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      41|[0.0020965616503876, 0.0020210093085247, 0.0045012920881325, 0.0046178086443204, 0.0020362072834426, -0.000753093022821, 0.002547894764163, 0.0042377248572599, 0.0019035861956859, 1.0021727423352509]|2699.8332215872396773|      0.00012207|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      42|[0.002095083157304, 0.0019743184700151, 0.0045335461025026, 0.0046393817952586, 0.0020791937415241, -0.0007127166849287, 0.0025814280730542, 0.0042508063761697, 0.0019158664145217, 1.0020934408749231]|2699.8003885584857926|      0.00024414|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[0.0020809851267796, 0.0020203434180667, 0.0045975980474848, 0.0046993592114594, 0.002034832640017, -0.0006549577302254, 0.0027319541234775, 0.0042636847828498, 0.001843033218438, 1.0019663384417612]|2699.7495118709352937|      0.00048828|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[0.0020809851267796, 0.0020203434180667, 0.0045975980474848, 0.0046993592114594, 0.002034832640017, -0.0006549577302254, 0.0027319541234775, 0.0042636847828498, 0.001843033218438, 1.0019663384417612]|2699.7495118709352937|      0.00024414|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[0.0020809851267796, 0.0020203434180667, 0.0045975980474848, 0.0046993592114594, 0.002034832640017, -0.0006549577302254, 0.0027319541234775, 0.0042636847828498, 0.001843033218438, 1.0019663384417612]|2699.7495118709352937|      0.00012207|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.0021020674894489, 0.0020081614853496, 0.0046247907080566, 0.0045952791575791, 0.0020437351670811, -0.0006697198050173, 0.0027645943350356, 0.0042516853422791, 0.0018164898894653, 1.0019434232688205]|2699.7031581134692715|      0.00024414|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[0.0021020674894489, 0.0020081614853496, 0.0046247907080566, 0.0045952791575791, 0.0020437351670811, -0.0006697198050173, 0.0027645943350356, 0.0042516853422791, 0.0018164898894653, 1.0019434232688205]|2699.7031581134692715|      0.00012207|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[0.0020890554983886, 0.0020086830868311, 0.0046445661154705, 0.0046586407817482, 0.0020519086446523, -0.0006448359727492, 0.0028250041349397, 0.0042516741542991, 0.0017835048185173, 1.0018734058048586]|2699.6698451807174024|      0.00024414|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      49|[0.0020890554983886, 0.0020086830868311, 0.0046445661154705, 0.0046586407817482, 0.0020519086446523, -0.0006448359727492, 0.0028250041349397, 0.0042516741542991, 0.0017835048185173, 1.0018734058048586]|2699.6698451807174024|      0.00012207|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[0.0020757392099345, 0.0020639783306753, 0.004663219106614, 0.004597494854676, 0.0020959478581522, -0.0006670325443449, 0.0028306031507328, 0.0042547851332571, 0.0017293867749242, 1.0018267412009154]|2699.6412990645121681|      0.00024414|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
