k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8876620955948273, 0.9687947368034423, 0.9874220614973377, 0.9761403607242946, 0.9314983195628023, 0.9139174396397246, 0.7524807252728752, 1.0434574212700038, 1.2156369041971011, 0.8116134316952307, 0.8514178447879268, 0.8530570466123261, 1.7805291679697643, 1.159696401801753, 1.1021617003236042, 0.9795173409271766, 0.7250727453080362, 0.9700165914398865, 0.9852911355617675, 0.9560640636176343, 0.8181717225769094, 0.8939898687328498, 0.9128821488416761, 0.9866459551935743, 0.9079090762046369]|  5.4421215415210185|      2.00000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=4
      14|[0.9018729346492165, 0.8532559202981289, 0.9294631725547102, 0.8962637294849054, 0.8575407704983888, 0.837189744534574, 0.8320980283736042, 0.9136277506780538, 1.1226031621646368, 0.8202545052561341, 0.9385744058991374, 0.7600667310082865, 1.869683349470056, 0.9674390044162257, 1.0697817233613862, 0.9449459304932653, 0.9003122447629673, 0.8908355606303013, 0.9289055464911989, 0.9543261022058074, 0.8175501191752782, 0.962690282122736, 0.9006378842875, 0.8649683055003665, 0.7566161873105668]|  3.0451418299878719|      0.25000000|[350, 112, 14, 42]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      15|[0.9018729346492165, 0.8532559202981289, 0.9294631725547102, 0.8962637294849054, 0.8575407704983888, 0.837189744534574, 0.8320980283736042, 0.9136277506780538, 1.1226031621646368, 0.8202545052561341, 0.9385744058991374, 0.7600667310082865, 1.869683349470056, 0.9674390044162257, 1.0697817233613862, 0.9449459304932653, 0.9003122447629673, 0.8908355606303013, 0.9289055464911989, 0.9543261022058074, 0.8175501191752782, 0.962690282122736, 0.9006378842875, 0.8649683055003665, 0.7566161873105668]|  3.0451418299878719|      0.12500000|[375, 120, 15, 45]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      16|[0.9125387849480306, 0.8562028898825174, 0.9253272215536932, 0.9083244606601912, 0.8456844717951283, 0.8800232352762345, 0.8125279785318181, 0.8969191494182706, 1.0816690068864563, 0.839906530693308, 0.9208766366075405, 0.7041408094156116, 1.8571580559427805, 0.9347317402353488, 1.115388287664694, 0.9449005779894328, 0.8777693711468308, 0.9231735339410392, 0.9380642948980501, 0.9213121471136859, 0.8415402196301118, 0.9662377656897606, 0.9104698681390779, 0.8713185486466167, 0.7356310661258177]|  2.8142985803905081|      0.25000000|[400, 128, 16, 48]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      17|[0.9125387849480306, 0.8562028898825174, 0.9253272215536932, 0.9083244606601912, 0.8456844717951283, 0.8800232352762345, 0.8125279785318181, 0.8969191494182706, 1.0816690068864563, 0.839906530693308, 0.9208766366075405, 0.7041408094156116, 1.8571580559427805, 0.9347317402353488, 1.115388287664694, 0.9449005779894328, 0.8777693711468308, 0.9231735339410392, 0.9380642948980501, 0.9213121471136859, 0.8415402196301118, 0.9662377656897606, 0.9104698681390779, 0.8713185486466167, 0.7356310661258177]|  2.8142985803905081|      0.12500000|[425, 136, 17, 51]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      18|[0.9418965995856322, 0.8222774908795263, 0.9127076674314742, 0.8976457449318552, 0.858333353850144, 0.8974251414445491, 0.8176664890042098, 0.9127427339140912, 1.0414210669724546, 0.810193416768019, 0.9464853388339763, 0.6596200671870796, 1.8367982982603883, 0.9217798086097462, 1.1203508800940554, 0.9651835683248162, 0.911847017177188, 0.9318569713580871, 0.9434435530991226, 0.9260763363161154, 0.8458058858592857, 0.9131014548079508, 0.9287705826130259, 0.8670096526401883, 0.6913947475161255]|  2.5640867867399613|      0.25000000|[450, 144, 18, 54]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      19|[0.9418965995856322, 0.8222774908795263, 0.9127076674314742, 0.8976457449318552, 0.858333353850144, 0.8974251414445491, 0.8176664890042098, 0.9127427339140912, 1.0414210669724546, 0.810193416768019, 0.9464853388339763, 0.6596200671870796, 1.8367982982603883, 0.9217798086097462, 1.1203508800940554, 0.9651835683248162, 0.911847017177188, 0.9318569713580871, 0.9434435530991226, 0.9260763363161154, 0.8458058858592857, 0.9131014548079508, 0.9287705826130259, 0.8670096526401883, 0.6913947475161255]|  2.5640867867399613|      0.12500000|[475, 152, 19, 57]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      20|[0.9418965995856322, 0.8222774908795263, 0.9127076674314742, 0.8976457449318552, 0.858333353850144, 0.8974251414445491, 0.8176664890042098, 0.9127427339140912, 1.0414210669724546, 0.810193416768019, 0.9464853388339763, 0.6596200671870796, 1.8367982982603883, 0.9217798086097462, 1.1203508800940554, 0.9651835683248162, 0.911847017177188, 0.9318569713580871, 0.9434435530991226, 0.9260763363161154, 0.8458058858592857, 0.9131014548079508, 0.9287705826130259, 0.8670096526401883, 0.6913947475161255]|  2.5640867867399613|      0.06250000|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      21|[0.952358783367894, 0.8012001510307338, 0.9044790355159873, 0.894886435276826, 0.846379149317675, 0.8991196785177538, 0.8352581792219425, 0.9037030538210412, 1.023086808637819, 0.8111365075734687, 0.9497293301793915, 0.6413383980819367, 1.8608774995959023, 0.917255150062173, 1.1192727734531633, 0.9523339190264359, 0.9228888663532868, 0.9278941595296758, 0.9428112827965542, 0.9209939665203711, 0.8492021620693677, 0.9128077355041954, 0.9088376326303783, 0.8511356033204853, 0.6697813869864324]|  2.3907032798202081|      0.12500000|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      22|[0.952358783367894, 0.8012001510307338, 0.9044790355159873, 0.894886435276826, 0.846379149317675, 0.8991196785177538, 0.8352581792219425, 0.9037030538210412, 1.023086808637819, 0.8111365075734687, 0.9497293301793915, 0.6413383980819367, 1.8608774995959023, 0.917255150062173, 1.1192727734531633, 0.9523339190264359, 0.9228888663532868, 0.9278941595296758, 0.9428112827965542, 0.9209939665203711, 0.8492021620693677, 0.9128077355041954, 0.9088376326303783, 0.8511356033204853, 0.6697813869864324]|  2.3907032798202081|      0.06250000|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      23|[0.9611869895746135, 0.7962203124263504, 0.8917644637076262, 0.8805402927113019, 0.8425925069525825, 0.9033386614388456, 0.8569185205621507, 0.8925239235695795, 1.0242418706702727, 0.8158595205050352, 0.9745219435377648, 0.6309913859153772, 1.8669996064989636, 0.8944347687090605, 1.1205706115665428, 0.9594821063779285, 0.9235166965114281, 0.9117908001284418, 0.9589126066865289, 0.9130824418999964, 0.8455420588917452, 0.8874799454765403, 0.9003219850848581, 0.8448781109763467, 0.6595231840838306]|  2.3065639286131199|      0.12500000|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      24|[0.9611869895746135, 0.7962203124263504, 0.8917644637076262, 0.8805402927113019, 0.8425925069525825, 0.9033386614388456, 0.8569185205621507, 0.8925239235695795, 1.0242418706702727, 0.8158595205050352, 0.9745219435377648, 0.6309913859153772, 1.8669996064989636, 0.8944347687090605, 1.1205706115665428, 0.9594821063779285, 0.9235166965114281, 0.9117908001284418, 0.9589126066865289, 0.9130824418999964, 0.8455420588917452, 0.8874799454765403, 0.9003219850848581, 0.8448781109763467, 0.6595231840838306]|  2.3065639286131199|      0.06250000|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      25|[0.9611869895746135, 0.7962203124263504, 0.8917644637076262, 0.8805402927113019, 0.8425925069525825, 0.9033386614388456, 0.8569185205621507, 0.8925239235695795, 1.0242418706702727, 0.8158595205050352, 0.9745219435377648, 0.6309913859153772, 1.8669996064989636, 0.8944347687090605, 1.1205706115665428, 0.9594821063779285, 0.9235166965114281, 0.9117908001284418, 0.9589126066865289, 0.9130824418999964, 0.8455420588917452, 0.8874799454765403, 0.9003219850848581, 0.8448781109763467, 0.6595231840838306]|  2.3065639286131199|      0.03125000|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      26|[0.9665457150394667, 0.7901533796501675, 0.8973682979612737, 0.8855400342065665, 0.8457449295802936, 0.90145639972483, 0.8595371743054505, 0.8928506519443952, 1.0201724562927683, 0.8188960890343301, 0.9775742484817439, 0.6255600723630929, 1.8669800910424912, 0.8918189026750795, 1.1336202391311245, 0.956379171384598, 0.9289785141002385, 0.9070740755431279, 0.9522167276460393, 0.9132787953830147, 0.8517983927383285, 0.8846099562444665, 0.887202392734217, 0.8356371874865297, 0.6460701625570274]|  2.2477874676798861|      0.06250000|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      27|[0.9665457150394667, 0.7901533796501675, 0.8973682979612737, 0.8855400342065665, 0.8457449295802936, 0.90145639972483, 0.8595371743054505, 0.8928506519443952, 1.0201724562927683, 0.8188960890343301, 0.9775742484817439, 0.6255600723630929, 1.8669800910424912, 0.8918189026750795, 1.1336202391311245, 0.956379171384598, 0.9289785141002385, 0.9070740755431279, 0.9522167276460393, 0.9132787953830147, 0.8517983927383285, 0.8846099562444665, 0.887202392734217, 0.8356371874865297, 0.6460701625570274]|  2.2477874676798861|      0.03125000|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      28|[0.9712905310126145, 0.7762052625755306, 0.8940831472988539, 0.8878593845915052, 0.8407946394523854, 0.9017758124611097, 0.8624188143211958, 0.8946131316314041, 1.0046764555749357, 0.8224686877664623, 0.9818665114338131, 0.6164953573369364, 1.859933165825154, 0.8908015251576407, 1.136556906040161, 0.9496906828551848, 0.9312466527970353, 0.9097046486240988, 0.9519211235939666, 0.907604403982289, 0.851985966557351, 0.875742648277749, 0.8895712100049967, 0.8271376293050131, 0.6390769301030935]|  2.1947459253357513|      0.06250000|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      29|[0.9712905310126145, 0.7762052625755306, 0.8940831472988539, 0.8878593845915052, 0.8407946394523854, 0.9017758124611097, 0.8624188143211958, 0.8946131316314041, 1.0046764555749357, 0.8224686877664623, 0.9818665114338131, 0.6164953573369364, 1.859933165825154, 0.8908015251576407, 1.136556906040161, 0.9496906828551848, 0.9312466527970353, 0.9097046486240988, 0.9519211235939666, 0.907604403982289, 0.851985966557351, 0.875742648277749, 0.8895712100049967, 0.8271376293050131, 0.6390769301030935]|  2.1947459253357513|      0.03125000|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      30|[0.9712905310126145, 0.7762052625755306, 0.8940831472988539, 0.8878593845915052, 0.8407946394523854, 0.9017758124611097, 0.8624188143211958, 0.8946131316314041, 1.0046764555749357, 0.8224686877664623, 0.9818665114338131, 0.6164953573369364, 1.859933165825154, 0.8908015251576407, 1.136556906040161, 0.9496906828551848, 0.9312466527970353, 0.9097046486240988, 0.9519211235939666, 0.907604403982289, 0.851985966557351, 0.875742648277749, 0.8895712100049967, 0.8271376293050131, 0.6390769301030935]|  2.1947459253357513|      0.01562500|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      31|[0.9720378567898311, 0.7707333629940594, 0.8918345984576462, 0.8860127708841316, 0.8428346448526719, 0.8990966191022121, 0.8627441326594185, 0.8970489398422758, 1.0013029204138777, 0.8222958509887924, 0.9844408066233632, 0.6114377470511155, 1.8631396858760823, 0.8837043961830343, 1.136351660608344, 0.9461354630286846, 0.9322947159334191, 0.9070395791349687, 0.951337316202092, 0.9054085453594455, 0.8527536089499226, 0.8693875764845593, 0.8896511590513368, 0.8238254855605275, 0.6367254443406745]|  2.1665092338672403|      0.03125000|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      32|[0.9735352135188681, 0.766756028760631, 0.8868152400980621, 0.8804577787470588, 0.8401309330138895, 0.8967221205273611, 0.865530886283918, 0.8964186661071938, 0.9941564383652761, 0.8162693647246874, 0.9809620830888923, 0.60058097399048, 1.8643521380106, 0.880164027642741, 1.1452431611042384, 0.9328237882056288, 0.9436302476004715, 0.9100895533809312, 0.9501407901495155, 0.9025364215479377, 0.8523148657644984, 0.8651174442580073, 0.8906553592103399, 0.8276027804531406, 0.6221469667576386]|  2.1235823554097295|      0.06250000|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      33|[0.9735352135188681, 0.766756028760631, 0.8868152400980621, 0.8804577787470588, 0.8401309330138895, 0.8967221205273611, 0.865530886283918, 0.8964186661071938, 0.9941564383652761, 0.8162693647246874, 0.9809620830888923, 0.60058097399048, 1.8643521380106, 0.880164027642741, 1.1452431611042384, 0.9328237882056288, 0.9436302476004715, 0.9100895533809312, 0.9501407901495155, 0.9025364215479377, 0.8523148657644984, 0.8651174442580073, 0.8906553592103399, 0.8276027804531406, 0.6221469667576386]|  2.1235823554097295|      0.03125000|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      34|[0.9632383259788184, 0.764249170712708, 0.8801763887805227, 0.8813311167559676, 0.835326662623429, 0.8943185912022549, 0.8565578257745831, 0.8989868421562018, 0.9888092434817032, 0.8143753446858604, 0.9915188385740451, 0.5944073731397428, 1.866932464966186, 0.8719426661469715, 1.1554986485986607, 0.9321220684297843, 0.9570763654939812, 0.9091665671926134, 0.9437647867922986, 0.8987512723692158, 0.8529658571942634, 0.8605203973636488, 0.8919405026381838, 0.8192733223695822, 0.62569273739067]|  2.1010215794527758|      0.06250000|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      35|[0.9681788578002936, 0.7387091513981955, 0.8865376147398779, 0.8714609768700609, 0.826114319914765, 0.9015265253902237, 0.8890485972827791, 0.9001979384037816, 0.9933698833992624, 0.8111381618422826, 1.007350241641098, 0.5816706510511068, 1.8791889023915866, 0.85587068817082, 1.17024530419535, 0.9220979518901301, 0.9687372325002509, 0.9099089166800509, 0.9427188179758356, 0.8914684502315571, 0.8681589636093113, 0.8739733081186181, 0.8946828601060136, 0.8172756749985235, 0.6150564513867167]|  2.0385161225073118|      0.12500000|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      36|[0.9681788578002936, 0.7387091513981955, 0.8865376147398779, 0.8714609768700609, 0.826114319914765, 0.9015265253902237, 0.8890485972827791, 0.9001979384037816, 0.9933698833992624, 0.8111381618422826, 1.007350241641098, 0.5816706510511068, 1.8791889023915866, 0.85587068817082, 1.17024530419535, 0.9220979518901301, 0.9687372325002509, 0.9099089166800509, 0.9427188179758356, 0.8914684502315571, 0.8681589636093113, 0.8739733081186181, 0.8946828601060136, 0.8172756749985235, 0.6150564513867167]|  2.0385161225073118|      0.06250000|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      37|[0.9670980523867748, 0.741985918893884, 0.8999059705902988, 0.8527600540292184, 0.8242046118275145, 0.8872845631674173, 0.8812435616447588, 0.889477775118306, 0.9852472162579625, 0.8150628512145826, 1.0032201029668215, 0.5592701815497676, 1.8720777985718942, 0.8359131085803055, 1.176205624807389, 0.9088976825694851, 0.9621363712982778, 0.9052741831027837, 0.9446311415021889, 0.8936787425924088, 0.8873249869326671, 0.858768108599962, 0.8921275522460884, 0.7850049367202385, 0.6172155620243948]|  1.9760025109026080|      0.12500000|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      38|[0.9670980523867748, 0.741985918893884, 0.8999059705902988, 0.8527600540292184, 0.8242046118275145, 0.8872845631674173, 0.8812435616447588, 0.889477775118306, 0.9852472162579625, 0.8150628512145826, 1.0032201029668215, 0.5592701815497676, 1.8720777985718942, 0.8359131085803055, 1.176205624807389, 0.9088976825694851, 0.9621363712982778, 0.9052741831027837, 0.9446311415021889, 0.8936787425924088, 0.8873249869326671, 0.858768108599962, 0.8921275522460884, 0.7850049367202385, 0.6172155620243948]|  1.9760025109026080|      0.06250000|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      39|[0.9679632951741666, 0.7189386265519487, 0.9050485251705859, 0.8588230727201079, 0.8346969195481512, 0.8894773060869865, 0.8909693368995512, 0.8695584800025549, 0.9833261050842805, 0.807048124891859, 0.9922982930225835, 0.5481171203714941, 1.8558890194357751, 0.8155211273684054, 1.1885500068275268, 0.9113152609427781, 0.9606458629437407, 0.89595259248915, 0.9283530115536142, 0.8822920615799468, 0.9100145524412097, 0.8401149664320919, 0.8823362276306578, 0.777237719380573, 0.624591694160834]|  1.9202350628024558|      0.12500000|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      40|[0.9679632951741666, 0.7189386265519487, 0.9050485251705859, 0.8588230727201079, 0.8346969195481512, 0.8894773060869865, 0.8909693368995512, 0.8695584800025549, 0.9833261050842805, 0.807048124891859, 0.9922982930225835, 0.5481171203714941, 1.8558890194357751, 0.8155211273684054, 1.1885500068275268, 0.9113152609427781, 0.9606458629437407, 0.89595259248915, 0.9283530115536142, 0.8822920615799468, 0.9100145524412097, 0.8401149664320919, 0.8823362276306578, 0.777237719380573, 0.624591694160834]|  1.9202350628024558|      0.06250000|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      41|[0.9679632951741666, 0.7189386265519487, 0.9050485251705859, 0.8588230727201079, 0.8346969195481512, 0.8894773060869865, 0.8909693368995512, 0.8695584800025549, 0.9833261050842805, 0.807048124891859, 0.9922982930225835, 0.5481171203714941, 1.8558890194357751, 0.8155211273684054, 1.1885500068275268, 0.9113152609427781, 0.9606458629437407, 0.89595259248915, 0.9283530115536142, 0.8822920615799468, 0.9100145524412097, 0.8401149664320919, 0.8823362276306578, 0.777237719380573, 0.624591694160834]|  1.9202350628024558|      0.03125000|[1025, 328, 41, 123]                                                       |  | used linear model with 33 points | iterate failure | actual_k=4
      42|[0.9712537455932756, 0.7221309399925959, 0.9019177341658073, 0.85886591962048, 0.8499145255942802, 0.8790710819367864, 0.8857144683574699, 0.8733617176643726, 0.9773220007617114, 0.8014164725740296, 0.9879449254824316, 0.53915840489173, 1.8630208022774395, 0.8153133740833137, 1.1843148559707368, 0.9062378102384935, 0.965612735164268, 0.8871715144751612, 0.9231546984426269, 0.8791987695973813, 0.9139631298818589, 0.8347516454093341, 0.8873453611712986, 0.7678739086373907, 0.6220026767737414]|  1.8972892206135867|      0.06250000|[1050, 336, 42, 126]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
