k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.50000000|[7, 2, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00024414|[84, 24, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00012207|[91, 26, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00006104|[98, 28, 14, 42]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      15|[3.42346392863e-05, 1.53402628816e-05, 1.0000016758315606, 0.0500203686091863, 597.0760427857427, 22.909607997984317, 24027.499997616742]|113.4165446259907242|      0.00012207|[105, 30, 15, 45]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      16|[3.42346392863e-05, 1.53402628816e-05, 1.0000016758315606, 0.0500203686091863, 597.0760427857427, 22.909607997984317, 24027.499997616742]|113.4165446259907242|      0.00006104|[112, 32, 16, 48]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      17|[3.42346392863e-05, 1.53402628816e-05, 1.0000016758315606, 0.0500203686091863, 597.0760427857427, 22.909607997984317, 24027.499997616742]|113.4165446259907242|      0.00003052|[119, 34, 17, 51]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      18|[3.42346392863e-05, 1.53402628816e-05, 1.0000016758315606, 0.0500203686091863, 597.0760427857427, 22.909607997984317, 24027.499997616742]|113.4165446259907242|      0.00001526|[126, 36, 18, 54]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      19|[2.64688367975e-05, 2.23910299102e-05, 1.0000045967185651, 0.0500238161929481, 597.0760477090331, 22.909607802199325, 24027.499988778465]|112.9726474057036398|      0.00003052|[133, 38, 19, 57]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      20|[2.64688367975e-05, 2.23910299102e-05, 1.0000045967185651, 0.0500238161929481, 597.0760477090331, 22.909607802199325, 24027.499988778465]|112.9726474057036398|      0.00001526|[140, 40, 20, 60]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      21|[2.64688367975e-05, 2.23910299102e-05, 1.0000045967185651, 0.0500238161929481, 597.0760477090331, 22.909607802199325, 24027.499988778465]|112.9726474057036398|      0.00000763|[147, 42, 21, 63]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      22|[2.64688367975e-05, 2.23910299102e-05, 1.0000045967185651, 0.0500238161929481, 597.0760477090331, 22.909607802199325, 24027.499988778465]|112.9726474057036398|      0.00000381|[154, 44, 22, 66]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      23|[2.64688367975e-05, 2.23910299102e-05, 1.0000045967185651, 0.0500238161929481, 597.0760477090331, 22.909607802199325, 24027.499988778465]|112.9726474057036398|      0.00000191|[161, 46, 23, 69]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      24|[2.64882854292e-05, 2.05171737521e-05, 1.000004570902335, 0.0500238499845595, 597.0760480072662, 22.90960768912115, 24027.499988627715]|112.9342443288154243|      0.00000381|[168, 48, 24, 72]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
