k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[37, 12, 1, 4]                                                             |  | used linear model with 49 points | iterate failure | actual_k=4
      12|[107.47028386903817, 0.0938844430530523, 0.9089654721390857, 102.39989451881125, 0.183132513005232, 0.8184078004115384, 97.4398458609004, 0.2838001657952074, 0.7156258470221641, 96.30001334447613, 0.3051117985284287, 0.6953224358570704, 93.9898293770708, 0.3568999559758536, 0.6433445550892257, 89.72010380230348, 0.46746562789961, 0.532305151692429, 83.71010987937588, 0.6577523655242424, 0.3420237777426891, 78.31028237125648, 0.8762445782941299, 0.1239293176337906, 886.3701548520322, 910.0098657779145, 922.5199844347403, 926.4601195792376, 935.5596287991084, 952.8303318062868, 975.7297317531546]|  0.4016283927660989|      0.00390625|[444, 144, 12, 48]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      13|[107.47028386903817, 0.0938844430530523, 0.9089654721390857, 102.39989451881125, 0.183132513005232, 0.8184078004115384, 97.4398458609004, 0.2838001657952074, 0.7156258470221641, 96.30001334447613, 0.3051117985284287, 0.6953224358570704, 93.9898293770708, 0.3568999559758536, 0.6433445550892257, 89.72010380230348, 0.46746562789961, 0.532305151692429, 83.71010987937588, 0.6577523655242424, 0.3420237777426891, 78.31028237125648, 0.8762445782941299, 0.1239293176337906, 886.3701548520322, 910.0098657779145, 922.5199844347403, 926.4601195792376, 935.5596287991084, 952.8303318062868, 975.7297317531546]|  0.4016283927660989|      0.00195312|[481, 156, 13, 52]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      14|[107.47028386903817, 0.0938844430530523, 0.9089654721390857, 102.39989451881125, 0.183132513005232, 0.8184078004115384, 97.4398458609004, 0.2838001657952074, 0.7156258470221641, 96.30001334447613, 0.3051117985284287, 0.6953224358570704, 93.9898293770708, 0.3568999559758536, 0.6433445550892257, 89.72010380230348, 0.46746562789961, 0.532305151692429, 83.71010987937588, 0.6577523655242424, 0.3420237777426891, 78.31028237125648, 0.8762445782941299, 0.1239293176337906, 886.3701548520322, 910.0098657779145, 922.5199844347403, 926.4601195792376, 935.5596287991084, 952.8303318062868, 975.7297317531546]|  0.4016283927660989|      0.00097656|[518, 168, 14, 56]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      15|[107.4704001064839, 0.0944049554149099, 0.9090373257442615, 102.39987890333234, 0.1828411679737091, 0.818279009879283, 97.43984026073727, 0.2843474240698525, 0.7159353824335457, 96.30009896765313, 0.3050455475326897, 0.6952134524693496, 93.98991966331707, 0.3567342065924934, 0.643191536408145, 89.7202610571471, 0.4673853571273774, 0.5323815928693757, 83.71010703865258, 0.6578439268713473, 0.3420662516544565, 78.31029181503146, 0.8762874281626087, 0.1240502989657565, 886.3701881663233, 910.0099206372438, 922.5200856556405, 926.4601480006318, 935.5596914583116, 952.8303571996988, 975.7297023393294]|  0.3043636856855890|      0.00195312|[555, 180, 15, 60]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      16|[107.4704001064839, 0.0944049554149099, 0.9090373257442615, 102.39987890333234, 0.1828411679737091, 0.818279009879283, 97.43984026073727, 0.2843474240698525, 0.7159353824335457, 96.30009896765313, 0.3050455475326897, 0.6952134524693496, 93.98991966331707, 0.3567342065924934, 0.643191536408145, 89.7202610571471, 0.4673853571273774, 0.5323815928693757, 83.71010703865258, 0.6578439268713473, 0.3420662516544565, 78.31029181503146, 0.8762874281626087, 0.1240502989657565, 886.3701881663233, 910.0099206372438, 922.5200856556405, 926.4601480006318, 935.5596914583116, 952.8303571996988, 975.7297023393294]|  0.3043636856855890|      0.00097656|[592, 192, 16, 64]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      17|[107.47031242891826, 0.0941633692330225, 0.9089603408213152, 102.39963460939789, 0.1833901962309227, 0.8185903743570082, 97.43996291531025, 0.2846135109704819, 0.7158994903886983, 96.30008107512478, 0.305300120153528, 0.6951321794202188, 93.98985355694569, 0.3566079553853952, 0.6431987824000692, 89.72035845816961, 0.4676846544529842, 0.5323678445067385, 83.71001719585368, 0.6576016092019018, 0.3420547398452746, 78.31050919998509, 0.8762412073291364, 0.12401983705925, 886.370189829649, 910.0099370361461, 922.5200240353367, 926.4601132008446, 935.5596725043434, 952.8304704066774, 975.7296051001367]|  0.2695764903614662|      0.00195312|[629, 204, 17, 68]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      18|[107.47031242891826, 0.0941633692330225, 0.9089603408213152, 102.39963460939789, 0.1833901962309227, 0.8185903743570082, 97.43996291531025, 0.2846135109704819, 0.7158994903886983, 96.30008107512478, 0.305300120153528, 0.6951321794202188, 93.98985355694569, 0.3566079553853952, 0.6431987824000692, 89.72035845816961, 0.4676846544529842, 0.5323678445067385, 83.71001719585368, 0.6576016092019018, 0.3420547398452746, 78.31050919998509, 0.8762412073291364, 0.12401983705925, 886.370189829649, 910.0099370361461, 922.5200240353367, 926.4601132008446, 935.5596725043434, 952.8304704066774, 975.7296051001367]|  0.2695764903614662|      0.00097656|[666, 216, 18, 72]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      19|[107.47031242891826, 0.0941633692330225, 0.9089603408213152, 102.39963460939789, 0.1833901962309227, 0.8185903743570082, 97.43996291531025, 0.2846135109704819, 0.7158994903886983, 96.30008107512478, 0.305300120153528, 0.6951321794202188, 93.98985355694569, 0.3566079553853952, 0.6431987824000692, 89.72035845816961, 0.4676846544529842, 0.5323678445067385, 83.71001719585368, 0.6576016092019018, 0.3420547398452746, 78.31050919998509, 0.8762412073291364, 0.12401983705925, 886.370189829649, 910.0099370361461, 922.5200240353367, 926.4601132008446, 935.5596725043434, 952.8304704066774, 975.7296051001367]|  0.2695764903614662|      0.00048828|[703, 228, 19, 76]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      20|[107.47027600770174, 0.0945295742756403, 0.9091698019748923, 102.39966265455257, 0.1833298482839481, 0.8184765708941288, 97.43993125917244, 0.2847588329139105, 0.7159464482124496, 96.30012568439305, 0.3052918152920481, 0.6951414622988941, 93.98986979733787, 0.3566386313542704, 0.6432590214577065, 89.7203624055566, 0.4676355453532011, 0.5323665533309953, 83.7100072807385, 0.6576197573069124, 0.3420620237913441, 78.31047376293894, 0.8762651378019571, 0.1240457228028545, 886.3701718246606, 910.0098873146572, 922.5200023569231, 926.4601457536089, 935.5596885078231, 952.8304504769147, 975.7296114667568]|  0.2301087289123322|      0.00097656|[740, 240, 20, 80]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      21|[107.4703579474784, 0.0945272908328881, 0.9093879767185671, 102.39974524525991, 0.1839120747146664, 0.8186238811693234, 97.43976761485393, 0.2848388542276872, 0.7160752863522138, 96.30016061325455, 0.3052256811620864, 0.6953168646538992, 93.9899581392776, 0.3566828055842142, 0.6432046407083158, 89.72061889589759, 0.4677207283471199, 0.5322974033141519, 83.71002472724027, 0.657347017603975, 0.3419741434295656, 78.31023688052902, 0.8762468261724368, 0.1238698568579877, 886.3702223302546, 910.0098068819939, 922.520012478437, 926.4601411565518, 935.5599370043686, 952.8303768880313, 975.7299417155485]|  0.2094910110884108|      0.00195312|[777, 252, 21, 84]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      22|[107.4703579474784, 0.0945272908328881, 0.9093879767185671, 102.39974524525991, 0.1839120747146664, 0.8186238811693234, 97.43976761485393, 0.2848388542276872, 0.7160752863522138, 96.30016061325455, 0.3052256811620864, 0.6953168646538992, 93.9899581392776, 0.3566828055842142, 0.6432046407083158, 89.72061889589759, 0.4677207283471199, 0.5322974033141519, 83.71002472724027, 0.657347017603975, 0.3419741434295656, 78.31023688052902, 0.8762468261724368, 0.1238698568579877, 886.3702223302546, 910.0098068819939, 922.520012478437, 926.4601411565518, 935.5599370043686, 952.8303768880313, 975.7299417155485]|  0.2094910110884108|      0.00097656|[814, 264, 22, 88]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      23|[107.4703579474784, 0.0945272908328881, 0.9093879767185671, 102.39974524525991, 0.1839120747146664, 0.8186238811693234, 97.43976761485393, 0.2848388542276872, 0.7160752863522138, 96.30016061325455, 0.3052256811620864, 0.6953168646538992, 93.9899581392776, 0.3566828055842142, 0.6432046407083158, 89.72061889589759, 0.4677207283471199, 0.5322974033141519, 83.71002472724027, 0.657347017603975, 0.3419741434295656, 78.31023688052902, 0.8762468261724368, 0.1238698568579877, 886.3702223302546, 910.0098068819939, 922.520012478437, 926.4601411565518, 935.5599370043686, 952.8303768880313, 975.7299417155485]|  0.2094910110884108|      0.00048828|[851, 276, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      24|[107.47030243711889, 0.0947575058001162, 0.9095505586693197, 102.39969612032961, 0.1838668540567054, 0.8185751428309588, 97.43978213098104, 0.2850919707550961, 0.7161888987833485, 96.30017377270316, 0.3053972724395127, 0.6953363519341657, 93.9899065659477, 0.3566993324306583, 0.6432637941129812, 89.72059841798453, 0.467632072848904, 0.532300107325827, 83.71005548884294, 0.6573533832569172, 0.3420516412049178, 78.31027476998892, 0.8762436163676441, 0.1238745786302469, 886.3702163808479, 910.0098069885705, 922.5200616873873, 926.460047171601, 935.5598989213375, 952.8304281496346, 975.729883912519]|  0.1831948110687986|      0.00097656|[888, 288, 24, 96]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      25|[107.47056520167307, 0.0949384394037309, 0.9093611940362817, 102.39973021287511, 0.1842433054353614, 0.8188277989627547, 97.43973937039824, 0.2852582517781644, 0.7161718968827969, 96.30020627076814, 0.305778327169386, 0.6952141775995216, 93.98992612815971, 0.356786563212835, 0.6431506296659376, 89.72054746440573, 0.4674821829753642, 0.5320823198867359, 83.71024180823733, 0.6574285731353987, 0.3420387288756834, 78.31009433971028, 0.8764543399598463, 0.1240178543782646, 886.3702183442331, 910.0098161258242, 922.5203174092236, 926.459763444878, 935.560027178374, 952.8303278965908, 975.7297632058844]|  0.1691597771062200|      0.00195312|[925, 300, 25, 100]                                                        |  | used linear model with 49 points | iterate success | actual_k=4
      26|[107.47056520167307, 0.0949384394037309, 0.9093611940362817, 102.39973021287511, 0.1842433054353614, 0.8188277989627547, 97.43973937039824, 0.2852582517781644, 0.7161718968827969, 96.30020627076814, 0.305778327169386, 0.6952141775995216, 93.98992612815971, 0.356786563212835, 0.6431506296659376, 89.72054746440573, 0.4674821829753642, 0.5320823198867359, 83.71024180823733, 0.6574285731353987, 0.3420387288756834, 78.31009433971028, 0.8764543399598463, 0.1240178543782646, 886.3702183442331, 910.0098161258242, 922.5203174092236, 926.459763444878, 935.560027178374, 952.8303278965908, 975.7297632058844]|  0.1691597771062200|      0.00097656|[962, 312, 26, 104]                                                        |  | used linear model with 49 points | iterate failure | actual_k=4
      27|[107.47056520167307, 0.0949384394037309, 0.9093611940362817, 102.39973021287511, 0.1842433054353614, 0.8188277989627547, 97.43973937039824, 0.2852582517781644, 0.7161718968827969, 96.30020627076814, 0.305778327169386, 0.6952141775995216, 93.98992612815971, 0.356786563212835, 0.6431506296659376, 89.72054746440573, 0.4674821829753642, 0.5320823198867359, 83.71024180823733, 0.6574285731353987, 0.3420387288756834, 78.31009433971028, 0.8764543399598463, 0.1240178543782646, 886.3702183442331, 910.0098161258242, 922.5203174092236, 926.459763444878, 935.560027178374, 952.8303278965908, 975.7297632058844]|  0.1691597771062200|      0.00048828|[999, 324, 27, 108]                                                        |  | used linear model with 49 points | iterate failure | actual_k=4
      28|[107.4705910067117, 0.0951081529927442, 0.9094622700586432, 102.3997782898464, 0.1842210934236989, 0.8187181644067606, 97.43977279578962, 0.2855105462149714, 0.7161911101138386, 96.30028739079106, 0.3057931592695022, 0.6952677728096442, 93.9898522351458, 0.3569162507608767, 0.6431807553672089, 89.72057927303338, 0.467668724562747, 0.5320444519958853, 83.71019499228663, 0.6575100250996091, 0.3420533607123539, 78.31013006763686, 0.8764198844712585, 0.123968226648461, 886.3702525393043, 910.0097892839456, 922.5203387607119, 926.4596327272955, 935.559934029401, 952.8302609396002, 975.7297172967777]|  0.1575286524753498|      0.00097656|[1036, 336, 28, 112]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      29|[107.4705910067117, 0.0951081529927442, 0.9094622700586432, 102.3997782898464, 0.1842210934236989, 0.8187181644067606, 97.43977279578962, 0.2855105462149714, 0.7161911101138386, 96.30028739079106, 0.3057931592695022, 0.6952677728096442, 93.9898522351458, 0.3569162507608767, 0.6431807553672089, 89.72057927303338, 0.467668724562747, 0.5320444519958853, 83.71019499228663, 0.6575100250996091, 0.3420533607123539, 78.31013006763686, 0.8764198844712585, 0.123968226648461, 886.3702525393043, 910.0097892839456, 922.5203387607119, 926.4596327272955, 935.559934029401, 952.8302609396002, 975.7297172967777]|  0.1575286524753498|      0.00048828|[1073, 348, 29, 116]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      30|[107.4705910067117, 0.0951081529927442, 0.9094622700586432, 102.3997782898464, 0.1842210934236989, 0.8187181644067606, 97.43977279578962, 0.2855105462149714, 0.7161911101138386, 96.30028739079106, 0.3057931592695022, 0.6952677728096442, 93.9898522351458, 0.3569162507608767, 0.6431807553672089, 89.72057927303338, 0.467668724562747, 0.5320444519958853, 83.71019499228663, 0.6575100250996091, 0.3420533607123539, 78.31013006763686, 0.8764198844712585, 0.123968226648461, 886.3702525393043, 910.0097892839456, 922.5203387607119, 926.4596327272955, 935.559934029401, 952.8302609396002, 975.7297172967777]|  0.1575286524753498|      0.00024414|[1110, 360, 30, 120]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      31|[107.47058948907019, 0.0949984772205705, 0.9094592840961119, 102.39980232115597, 0.184389888674194, 0.8188002905160809, 97.43981661590281, 0.285494564913467, 0.7161888774425801, 96.30028918769972, 0.3058249923167604, 0.6952700450294335, 93.98981655325746, 0.3569334852289766, 0.6432088454534451, 89.72056451147695, 0.4676883419889553, 0.5320330564909138, 83.71016496077685, 0.657474055218039, 0.3420552440261013, 78.31013905817846, 0.8764053911116023, 0.1239842778540969, 886.3702515660858, 910.0098110441934, 922.5203574725049, 926.4596056774071, 935.5599392323705, 952.830275209594, 975.7297476549852]|  0.1519881388604812|      0.00048828|[1147, 372, 31, 124]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      32|[107.47060368628867, 0.0950885911253371, 0.9095028770996827, 102.39964434224704, 0.1843485072076024, 0.8187489414157774, 97.43985133852783, 0.2856473342760946, 0.7164144430044493, 96.300303599698, 0.3059288173368809, 0.6951884359387072, 93.98974390541888, 0.3569501654491435, 0.6431664786451244, 89.72052411465131, 0.4678560081753951, 0.5319642963437665, 83.71010672765303, 0.6575477883385589, 0.3421068663073649, 78.310183047753, 0.8763020647365999, 0.1240819926936064, 886.3703410113553, 910.0098129650646, 922.520339896956, 926.4595716624727, 935.5598444406776, 952.8303812150455, 975.729773165659]|  0.1475912332170658|      0.00097656|[1184, 384, 32, 128]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      33|[107.47060368628867, 0.0950885911253371, 0.9095028770996827, 102.39964434224704, 0.1843485072076024, 0.8187489414157774, 97.43985133852783, 0.2856473342760946, 0.7164144430044493, 96.300303599698, 0.3059288173368809, 0.6951884359387072, 93.98974390541888, 0.3569501654491435, 0.6431664786451244, 89.72052411465131, 0.4678560081753951, 0.5319642963437665, 83.71010672765303, 0.6575477883385589, 0.3421068663073649, 78.310183047753, 0.8763020647365999, 0.1240819926936064, 886.3703410113553, 910.0098129650646, 922.520339896956, 926.4595716624727, 935.5598444406776, 952.8303812150455, 975.729773165659]|  0.1475912332170658|      0.00048828|[1221, 396, 33, 132]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      34|[107.47060368628867, 0.0950885911253371, 0.9095028770996827, 102.39964434224704, 0.1843485072076024, 0.8187489414157774, 97.43985133852783, 0.2856473342760946, 0.7164144430044493, 96.300303599698, 0.3059288173368809, 0.6951884359387072, 93.98974390541888, 0.3569501654491435, 0.6431664786451244, 89.72052411465131, 0.4678560081753951, 0.5319642963437665, 83.71010672765303, 0.6575477883385589, 0.3421068663073649, 78.310183047753, 0.8763020647365999, 0.1240819926936064, 886.3703410113553, 910.0098129650646, 922.520339896956, 926.4595716624727, 935.5598444406776, 952.8303812150455, 975.729773165659]|  0.1475912332170658|      0.00024414|[1258, 408, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      35|[107.4706043160729, 0.0950492753564799, 0.9095216222509227, 102.39967410704557, 0.1845004209926462, 0.8188035611409603, 97.4398642122375, 0.2855749956280983, 0.7164041024271808, 96.3003246169401, 0.306005482082853, 0.6952468493759097, 93.98976447082953, 0.3569984392469607, 0.6432168158492173, 89.72048575763944, 0.4678489388209685, 0.5319541666169927, 83.71010932714915, 0.6575899043292809, 0.3421321304024028, 78.31021814421639, 0.8762911723112123, 0.1240402202770318, 886.3703479635188, 910.0098180259893, 922.5203640387708, 926.4595837206972, 935.5598623857392, 952.8303488766711, 975.729742700462]|  0.1418694204908121|      0.00048828|[1295, 420, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      36|[107.4706043160729, 0.0950492753564799, 0.9095216222509227, 102.39967410704557, 0.1845004209926462, 0.8188035611409603, 97.4398642122375, 0.2855749956280983, 0.7164041024271808, 96.3003246169401, 0.306005482082853, 0.6952468493759097, 93.98976447082953, 0.3569984392469607, 0.6432168158492173, 89.72048575763944, 0.4678489388209685, 0.5319541666169927, 83.71010932714915, 0.6575899043292809, 0.3421321304024028, 78.31021814421639, 0.8762911723112123, 0.1240402202770318, 886.3703479635188, 910.0098180259893, 922.5203640387708, 926.4595837206972, 935.5598623857392, 952.8303488766711, 975.729742700462]|  0.1418694204908121|      0.00024414|[1332, 432, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      37|[107.47058540811553, 0.0950886654995382, 0.9095385141268808, 102.39964559239505, 0.1845121146830772, 0.8188308276600609, 97.43989663347884, 0.2857220012636084, 0.7164588029001441, 96.30029930878037, 0.3059860174071158, 0.6952535257158476, 93.98975406901309, 0.3571301131416962, 0.6432481017283148, 89.72045978184302, 0.4678857522423345, 0.5319344311057239, 83.7101290396642, 0.6575704705648959, 0.3421009798174296, 78.3102379428607, 0.8762555192303513, 0.1240549282223644, 886.370342563643, 910.0098441330192, 922.5203680905809, 926.4595604922848, 935.5598306099848, 952.8303018456176, 975.7297356178278]|  0.1379195651874623|      0.00048828|[1369, 444, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      38|[107.47058540811553, 0.0950886654995382, 0.9095385141268808, 102.39964559239505, 0.1845121146830772, 0.8188308276600609, 97.43989663347884, 0.2857220012636084, 0.7164588029001441, 96.30029930878037, 0.3059860174071158, 0.6952535257158476, 93.98975406901309, 0.3571301131416962, 0.6432481017283148, 89.72045978184302, 0.4678857522423345, 0.5319344311057239, 83.7101290396642, 0.6575704705648959, 0.3421009798174296, 78.3102379428607, 0.8762555192303513, 0.1240549282223644, 886.370342563643, 910.0098441330192, 922.5203680905809, 926.4595604922848, 935.5598306099848, 952.8303018456176, 975.7297356178278]|  0.1379195651874623|      0.00024414|[1406, 456, 38, 152]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      39|[107.47059451686704, 0.0951129268882104, 0.9095671971084588, 102.39966102370305, 0.1846115018714595, 0.8188789154783072, 97.43988456217255, 0.2857249811004556, 0.7164199652295743, 96.3003135303881, 0.3061446745210094, 0.6952669463125049, 93.98972762602943, 0.3570946574184342, 0.6432153348737573, 89.72046407679296, 0.4679436116639766, 0.5319448335573408, 83.71012473053854, 0.657536355110934, 0.3421525709183219, 78.31026724708927, 0.8761920122770661, 0.124032881877527, 886.3703296682285, 910.0098122594868, 922.5203504564246, 926.4595640788499, 935.5598316276765, 952.8302947980775, 975.729769990139]|  0.1338176357646774|      0.00048828|[1443, 468, 39, 156]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      40|[107.47059451686704, 0.0951129268882104, 0.9095671971084588, 102.39966102370305, 0.1846115018714595, 0.8188789154783072, 97.43988456217255, 0.2857249811004556, 0.7164199652295743, 96.3003135303881, 0.3061446745210094, 0.6952669463125049, 93.98972762602943, 0.3570946574184342, 0.6432153348737573, 89.72046407679296, 0.4679436116639766, 0.5319448335573408, 83.71012473053854, 0.657536355110934, 0.3421525709183219, 78.31026724708927, 0.8761920122770661, 0.124032881877527, 886.3703296682285, 910.0098122594868, 922.5203504564246, 926.4595640788499, 935.5598316276765, 952.8302947980775, 975.729769990139]|  0.1338176357646774|      0.00024414|[1480, 480, 40, 160]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
